action_times,actions,block,path,queries,rewards,rt,score,simulation_mode,state_rewards,time_elapsed,trial_index,trial_time,trial_id,trial_type,pid
"[10084, 10651, 11227]","[u'left', u'left', u'down']",training,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'5', u'1', u'4', u'3', u'12', u'10', u'9'], u'time': [2364, 3549, 4807, 5538, 6591, 7629, 8426, 8984]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 4, 48]","[10080, 67, 59]",40.0,"[None, None, None]","[u'', 2, -4, 24, -48, -4, -8, -48, -48, -4, 4, -48, 48]",275262,10.0,14787.0,2.1183359843e+18,mouselab-mdp,0
"[5565, 6172, 6916, 7796, 8460]","[u'right', u'right', u'right', u'up', u'up']",test,"[u'0', u'12', u'13', u'14', u'15', u'16']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'16', u'15', u'14', u'13', u'12'], u'time': [1805, 2389, 3034, 3767, 4415]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[1, 3, 0, 8, 33]","[5553, 93, 222, 367, 165]",40.0,"[None, None, None, None, None]","[u'', 0, -1, 1, -14, 2, -15, 20, -14, -14, 53, -38, 1, 3, 0, 8, 33, 50, -12, -1, 26, -24, 2, -1, -5, 1, 14, -12, 3, -14, -6, 4, 34, 71]",311169,11.0,11068.0,-4.53999299154e+18,mouselab-mdp,0
"[6134, 6642, 7219, 7765, 8357]","[u'left', u'left', u'left', u'down', u'down']",test,"[u'0', u'23', u'24', u'25', u'30', u'32']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'32', u'30', u'25', u'24', u'23'], u'time': [1906, 2611, 3366, 4065, 4757]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, 1, -4, 1, 25]","[6122, 2, 42, 27, 80]",20.0,"[None, None, None, None, None]","[u'', 0, 1, 7, -1, -39, -38, -21, -13, 26, -16, -10, 0, -3, -3, 5, 20, -14, 58, -10, -11, -7, -89, 2, 1, -4, 16, 19, 14, -19, 1, -49, 25, -12]",322673,12.0,10150.0,-2.39631317689e+18,mouselab-mdp,0
"[10780, 11811, 12402, 12970, 13546]","[u'left', u'left', u'left', u'down', u'down']",test,"[u'0', u'23', u'24', u'25', u'30', u'32']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'6', u'4', u'3', u'32', u'30', u'25', u'24', u'23'], u'time': [2110, 3411, 5054, 6365, 7301, 8015, 8752, 9438]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-1, 1, -2, 8, 28]","[10767, 522, 81, 63, 75]",26.0,"[None, None, None, None, None]","[u'', 0, -2, -2, -8, -65, 26, -5, -7, -42, -18, -40, 1, -4, -4, -7, 15, 8, -5, -1, 13, -25, 15, -1, 1, -2, 9, -39, -15, -26, 8, -45, 28, 15]",338945,13.0,14971.0,-3.54350647552e+18,mouselab-mdp,0
"[5436, 6411, 7083, 7691, 8235]","[u'right', u'right', u'right', u'down', u'down']",test,"[u'0', u'12', u'13', u'14', u'19', u'21']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'21', u'19', u'14', u'13', u'12'], u'time': [1437, 2227, 2984, 3547, 4195]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[1, 1, 0, -4, 34]","[5426, 473, 157, 102, 42]",27.0,"[None, None, None, None, None]","[u'', 0, -6, 2, -12, 19, -31, -47, 4, -48, -14, 7, 1, 1, 0, -7, 62, -19, 58, -4, 37, 34, -33, 0, 2, 3, -2, 10, -13, -37, 8, -18, 44, 19]",349601,14.0,9395.0,-7.70136888106e+18,mouselab-mdp,0
"[5928, 6879, 7535, 8207, 8791]","[u'right', u'right', u'right', u'up', u'up']",test,"[u'0', u'12', u'13', u'14', u'15', u'16']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'17', u'15', u'14', u'13', u'12'], u'time': [1793, 2777, 3366, 4110, 4734]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-1, -3, 2, 2, 32]","[5915, 439, 139, 168, 68]",27.0,"[None, None, None, None, None]","[u'', 1, 1, -1, 6, -26, 7, 57, 12, -10, 31, -12, -1, -3, 2, 2, 32, 26, -10, 7, 60, 74, 25, 0, 1, 0, -5, 50, 24, 5, 12, 27, -40, 40]",363334,15.0,12411.0,4.93020834377e+18,mouselab-mdp,0
"[5024, 5542, 6207, 6806, 7415]","[u'right', u'right', u'right', u'up', u'up']",test,"[u'0', u'12', u'13', u'14', u'15', u'16']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'16', u'15', u'14', u'13', u'12'], u'time': [929, 1745, 2443, 3217, 3923]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[1, -2, -6, 13, 36]","[5012, 17, 161, 89, 98]",37.0,"[None, None, None, None, None]","[u'', -1, 0, -2, 1, 18, 17, 42, 0, 31, 55, -39, 1, -2, -6, 13, 36, 17, -15, 12, -44, 2, 16, 1, -3, -12, 1, 10, 6, -28, 0, -49, 13, 29]",374442,16.0,9791.0,-5.25678087456e+18,mouselab-mdp,0
"[12742, 13316, 15933, 16613, 17316]","[u'up', u'up', u'up', u'right', u'up']",test,"[u'0', u'1', u'2', u'3', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'32', u'21', u'16', u'27', u'6', u'5', u'4', u'7', u'2', u'1'], u'time': [1318, 2657, 3875, 5389, 6790, 8451, 9481, 10254, 11004, 11687]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[1, -3, 4, 7, 45]","[12731, 69, 2117, 182, 202]",44.0,"[None, None, None, None, None]","[u'', 1, -3, 4, 7, 45, -19, 6, 7, 10, -14, 10, 0, 2, -3, 3, 9, 24, -2, 1, -2, 1, 0, 0, 6, -3, -9, -25, -23, 0, 11, 54, 8, -80]",394675,17.0,18941.0,-8.90147560604e+18,mouselab-mdp,0
"[8527, 9159, 9871, 10486, 11126]","[u'up', u'up', u'up', u'left', u'up']",test,"[u'0', u'1', u'2', u'3', u'8', u'9']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'8', u'3', u'2', u'1'], u'time': [1593, 2904, 3884, 4855, 5554, 6525]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-1, 4, -2, -21, 87]","[8517, 127, 187, 105, 125]",61.0,"[None, None, None, None, None]","[u'', -1, 4, -2, 3, -37, 49, -18, -21, 87, -35, 42, 1, 1, -1, 2, 39, -10, 8, 7, 3, -14, 46, 0, 0, -3, -8, 29, 30, -69, -5, 31, 78, 69]",409108,18.0,13175.0,-1.55008755606e+18,mouselab-mdp,0
"[8120, 8636, 9303, 10327, 10943]","[u'up', u'up', u'up', u'left', u'up']",test,"[u'0', u'1', u'2', u'3', u'8', u'9']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'3', u'8', u'2', u'1'], u'time': [1490, 2601, 3551, 4236, 5207, 6245]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[1, -2, -6, -6, 39]","[8111, 3, 112, 518, 115]",20.0,"[None, None, None, None, None]","[u'', 1, -2, -6, 10, 10, -20, -34, -6, 39, -1, -45, 1, 1, -1, 5, -26, 31, -46, -7, -44, -13, -24, 0, 0, 2, 1, 8, 51, -9, -12, 30, 59, 6]",423108,19.0,12719.0,-7.446303972e+18,mouselab-mdp,0
"[8515, 9083, 9699, 10235, 10827]","[u'up', u'up', u'up', u'left', u'left']",test,"[u'0', u'1', u'2', u'3', u'8', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'17', u'16', u'11', u'8', u'3', u'2', u'1'], u'time': [1041, 2323, 3945, 4992, 6009, 6696, 7521]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-1, 1, 4, 3, 10]","[8506, 62, 110, 22, 89]",10.0,"[None, None, None, None, None]","[u'', -1, 1, 4, 5, -1, -27, 3, 3, -11, 19, 10, 0, -4, 4, 14, -13, -47, 20, -4, -31, 39, -44, 1, -2, 6, 4, -8, 5, 19, 7, 26, 17, -15]",436580,20.0,12219.0,-3.07615105557e+17,mouselab-mdp,0
"[24326, 24894, 25542, 26182, 26926]","[u'right', u'right', u'right', u'up', u'left']",test,"[u'0', u'12', u'13', u'14', u'15', u'18']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'7', u'2', u'3', u'16', u'21', u'32', u'27', u'29', u'28', u'4', u'18', u'15', u'14', u'13', u'12'], u'time': [1064, 2215, 3393, 4351, 4973, 6836, 8425, 9965, 11289, 12174, 13206, 16159, 20131, 21140, 21777, 22734, 23298]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[0, 1, -8, 2, 36]","[24317, 47, 128, 119, 212]",14.0,"[None, None, None, None, None]","[u'', 0, 2, -6, -8, 17, 48, 1, 2, -26, -1, -23, 0, 1, -8, 2, -26, -21, 36, 2, 30, -56, -13, 0, -1, 2, 7, -35, -31, -40, 9, -16, -3, -11]",466581,21.0,28742.0,5.46654630961e+18,mouselab-mdp,0
"[9391, 10005, 10814, 11598, 12366]","[u'right', u'right', u'right', u'down', u'right']",test,"[u'0', u'12', u'13', u'14', u'19', u'20']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'18', u'17', u'20', u'19'], u'time': [1540, 2493, 4005, 5016, 6032, 8256]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[0, -2, 9, -7, 52]","[9377, 105, 301, 284, 268]",46.0,"[None, None, None, None, None]","[u'', 1, 3, -5, -4, -25, -34, 8, 4, -23, -16, 8, 0, -2, 9, -2, 3, -20, -8, -7, 52, -59, -6, 1, -3, 2, 11, 9, 0, -1, -2, 19, -28, 10]",481493,22.0,13573.0,-7.29297814771e+18,mouselab-mdp,0
"[8927, 9470, 10254, 10814, 11342]","[u'right', u'right', u'right', u'up', u'right']",test,"[u'0', u'12', u'13', u'14', u'15', u'17']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'20', u'22', u'17', u'15', u'14', u'13'], u'time': [3535, 4638, 5802, 6666, 7260, 7949]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-1, -1, 4, 9, 27]","[8920, 39, 256, 49, 5]",32.0,"[None, None, None, None, None]","[u'', 0, 1, -6, -9, 23, -1, -7, -1, 16, -19, 16, -1, -1, 4, 9, -35, 27, -33, 6, -61, -36, -16, 0, 3, 4, 13, 39, -9, -9, 9, 1, -5, -43]",495406,23.0,12686.0,6.02334654885e+18,mouselab-mdp,0
"[5043, 5568, 6153, 6673, 7233]","[u'up', u'up', u'up', u'left', u'up']",test,"[u'0', u'1', u'2', u'3', u'8', u'9']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'3', u'8', u'2', u'1'], u'time': [890, 2299, 2848, 3638, 4184]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[0, 2, 1, 12, 24]","[5034, 29, 78, 15, 38]",34.0,"[None, None, None, None, None]","[u'', 0, 2, 1, 2, 9, -23, 27, 12, 24, 28, -28, -1, -3, 5, -2, 45, -25, -14, 1, 29, 2, 7, 0, 0, -4, 1, -6, -2, 16, -5, -3, -10, 13]",506206,24.0,9545.0,-7.36145656423e+18,mouselab-mdp,0
"[10580, 11099, 11862, 12540, 13157]","[u'right', u'right', u'right', u'up', u'up']",test,"[u'0', u'12', u'13', u'14', u'15', u'16']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'6', u'9', u'11', u'7', u'10', u'18', u'16', u'15'], u'time': [1371, 2667, 3466, 4632, 5638, 7197, 8089, 9107]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[1, 0, -5, -7, 54]","[10573, 5, 219, 156, 112]",35.0,"[None, None, None, None, None]","[u'', -1, 2, 0, 0, 25, -13, -8, 9, -44, -28, -4, 1, 0, -5, -7, 54, 10, -20, -4, 120, 43, -52, 0, 1, -1, 9, 56, 0, 9, -1, 28, 48, 30]",521743,25.0,14285.0,6.33441295976e+18,mouselab-mdp,0
"[12082, 12705, 13433, 14097, 14696]","[u'left', u'left', u'left', u'up', u'up']",test,"[u'0', u'23', u'24', u'25', u'26', u'27']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'17', u'20', u'22', u'31', u'33', u'32', u'30', u'25', u'26', u'27'], u'time': [1855, 3160, 4100, 5465, 6284, 6899, 7630, 8575, 10124, 10721]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-1, 0, 5, -1, 18]","[12072, 119, 192, 142, 92]",11.0,"[None, None, None, None, None]","[u'', -1, 1, 4, 8, -97, -52, 64, -2, -5, 37, 6, -1, 0, 8, -11, 42, -10, -9, 15, -21, 27, -12, -1, 0, 5, -1, 18, 6, 1, -3, 4, -65, -14]",539479,26.0,16464.0,6.45819709428e+18,mouselab-mdp,0
"[9301, 9916, 10708, 11276, 11925]","[u'up', u'up', u'up', u'left', u'up']",test,"[u'0', u'1', u'2', u'3', u'8', u'9']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'6', u'7', u'10', u'11', u'3', u'8'], u'time': [1388, 2356, 3199, 4063, 4924, 5695, 6319, 7853]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[1, -3, 4, 2, 5]","[9291, 107, 264, 47, 129]",1.0,"[None, None, None, None, None]","[u'', 1, -3, 4, 10, -9, 11, -18, 2, 5, -12, -1, -1, 1, -3, 3, 9, -25, -13, 3, 44, -20, -4, 0, -4, -1, 6, 25, -15, 17, -2, 11, 30, -21]",553768,27.0,13028.0,3.06682852711e+17,mouselab-mdp,0
"[4472, 5095, 5824, 6576, 7296]","[u'right', u'right', u'right', u'up', u'up']",test,"[u'0', u'12', u'13', u'14', u'15', u'16']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'17', u'18', u'16'], u'time': [1261, 2019, 2629]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[0, -2, -1, 2, 47]","[4465, 117, 232, 251, 216]",43.0,"[None, None, None, None, None]","[u'', -1, 1, 4, -7, 8, 35, -12, -11, 2, 51, -29, 0, -2, -1, 2, 47, -23, -23, -7, -35, -49, -27, 0, 0, 5, -7, -25, -24, 6, -1, 25, -25, 29]",564449,28.0,9424.0,-6.34024467263e+18,mouselab-mdp,0
"[4161, 4768, 5481, 6048, 6632]","[u'right', u'right', u'right', u'down', u'down']",test,"[u'0', u'12', u'13', u'14', u'19', u'21']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'21', u'19', u'14'], u'time': [1398, 2515, 3298]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, 0, 0, 5, 36]","[4152, 104, 179, 64, 70]",40.0,"[None, None, None, None, None]","[u'', -1, 1, 2, 3, -24, 1, 39, -1, 14, 53, 61, 2, 0, 0, -1, -16, -5, -45, 5, -9, 36, 34, 1, -2, -1, -6, -50, -21, -25, 9, -88, 16, -8]",575561,29.0,9873.0,-3.56832491871e+18,mouselab-mdp,0
"[5441, 6025, 6665, 7265, 7833]","[u'right', u'right', u'right', u'up', u'right']",test,"[u'0', u'12', u'13', u'14', u'15', u'17']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'17', u'15', u'14', u'13', u'12'], u'time': [1255, 2258, 2798, 3960, 4571]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, 1, -1, 7, 74]","[5434, 71, 123, 76, 46]",74.0,"[None, None, None, None, None]","[u'', 1, -1, 2, 14, -22, 8, -8, -9, -26, 17, -1, -2, 1, -1, 7, -21, 74, -30, 6, -34, 6, -37, 1, 0, 6, -1, -52, -27, -13, 11, 87, -4, 10]",586378,30.0,9562.0,2.57494434791e+18,mouselab-mdp,0
"[32544, 33953, 35165, 36067, 37899]","[u'left', u'left', u'left', u'down', u'right']",pre_test,"[u'0', u'23', u'24', u'25', u'30', u'31']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'12', u'13', u'23', u'24', u'31', u'25', u'30', u'32', u'33', u'26', u'27', u'10', u'8', u'11', u'3', u'4'], u'time': [2811, 4460, 6190, 7372, 8697, 9974, 11240, 13358, 14818, 16121, 18291, 20495, 21837, 23386, 24348, 26559, 28991, 30869]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[1, 0, 0, 7, 22]","[32520, 862, 679, 369, 1304]",12.0,"[None, None, None, None, None]","[u'', -1, 4, 3, -5, 1, 10, -3, -8, 46, -38, 28, 0, -2, -1, -15, 9, 23, -17, 2, -80, -17, -43, 1, 0, 0, -2, -8, 25, -33, 7, 22, 33, -11]",99031,0.0,42406.0,4.29183515435e+18,mouselab-mdp,1
"[23969, 25000, 25788]","[u'up', u'up', u'right']",training,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'7', u'8', u'3', u'4', u'2'], u'time': [6162, 11978, 15122, 19006, 19861, 21683, 23230]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, 8, 48]","[23959, 519, 287]",51.0,"[None, None, None]","[u'', 2, 8, 48, -24, -4, -4, -48, 24, -4, -8, -48, -24]",142925,1.0,27910.0,2.37271076103e+18,mouselab-mdp,1
