action_times,actions,block,button_pressed,key_press,path,queries,responses,rewards,rt,score,simulation_mode,stimulus,time_elapsed,trial_index,trial_id,trial_type,pid
"[7369, 9060, 10017]","[u'up', u'right', u'right']",train_basic,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-12, 2, -2]","[7367, 1197, 465]",-12.0,"[None, None, None]",,106477,6.0,16187928.0,mouselab-mdp,2
"[2545, 3837, 4599]","[u'up', u'right', u'right']",train_basic,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[12, -2, -2]","[2544, 791, 266]",8.0,"[None, None, None]",,115723,7.0,89362368.0,mouselab-mdp,2
"[1411, 2189, 3411]","[u'up', u'right', u'right']",train_basic,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 2, -2]","[1409, 272, 725]",7.0,"[None, None, None]",,121909,8.0,50814922.0,mouselab-mdp,2
"[2563, 3565, 4639]","[u'up', u'left', u'left']",train_basic,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, -2, 7]","[2561, 513, 583]",7.0,"[None, None, None]",,132800,9.0,42945737.0,mouselab-mdp,2
"[8260, 9170, 10430]","[u'up', u'left', u'left']",train_hidden,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 7, 7]","[8258, 407, 764]",16.0,"[None, None, None]",,148792,10.0,62637027.0,mouselab-mdp,2
"[840, 2276, 4048]","[u'down', u'right', u'right']",train_hidden,,,"[u'0', u'6', u'7', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, None, None]","[838, 932, 1270]",,"[None, None, None]",,155505,11.0,43913732.0,mouselab-mdp,2
"[1158, 2180, 3130]","[u'up', u'right', u'right']",train_hidden,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[12, 2, 2]","[1156, 526, 455]",16.0,"[None, None, None]",,161729,12.0,72459510.0,mouselab-mdp,2
"[2373, 3259, 4183]","[u'up', u'left', u'left']",train_hidden,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, 2, 7]","[2371, 381, 422]",7.0,"[None, None, None]",,168699,13.0,44652079.0,mouselab-mdp,2
"[841, 1662, 2418]","[u'up', u'left', u'left']",train_hidden,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, -7, -2]","[840, 316, 254]",-11.0,"[None, None, None]",,173740,14.0,21350516.0,mouselab-mdp,2
"[37115, 38212, 39117]","[u'up', u'right', u'right']",train_inspector,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'4', u'1', u'3', u'2', u'6', u'7', u'7', u'9', u'9', u'9', u'10', u'10', u'10', u'10'], u'time': [15440, 21449, 22970, 24588, 25752, 27441, 29256, 29326, 31932, 32033, 32267, 33689, 33830, 34231, 34319]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-7, 2, -2]","[37114, 594, 414]",-7.0,"[None, None, None]",,217683,15.0,5896551.0,mouselab-mdp,2
"[10680, 11541, 12315]","[u'up', u'right', u'right']",train_inspector,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'5', u'2', u'3', u'8', u'7', u'6'], u'time': [1755, 2769, 3790, 5171, 6309, 7667, 8672, 9747]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, -7, 7]","[10678, 365, 272]",-2.0,"[None, None, None]",,233410,16.0,46535663.0,mouselab-mdp,2
"[13285, 15401, 17621]","[u'up', u'right', u'right']",train_inspector,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'4', u'2', u'3', u'8', u'7', u'9', u'10'], u'time': [2225, 3779, 4721, 5788, 6693, 7837, 8761, 10211, 11806]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, 12, -7]","[13283, 1624, 1721]",3.0,"[None, None, None]",,254352,17.0,76383308.0,mouselab-mdp,2
"[15386, 16696, 18013]","[u'up', u'right', u'right']",train_inspector,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'5', u'2', u'3', u'6', u'7', u'9', u'9', u'9'], u'time': [4054, 5789, 7062, 8622, 9904, 11524, 12621, 14456, 14583, 14810]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, 7, 2]","[15385, 813, 827]",7.0,"[None, None, None]",,275760,18.0,5096791.0,mouselab-mdp,2
"[11245, 12008, 12872]","[u'up', u'right', u'right']",train_inspector,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'4', u'1', u'2', u'3', u'8', u'7', u'6', u'9', u'10'], u'time': [1914, 3051, 3969, 4909, 5802, 6855, 7735, 8600, 9477, 10347]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, -7, 2]","[11244, 272, 367]",-3.0,"[None, None, None]",,291628,19.0,43481056.0,mouselab-mdp,2
"[10044, 12561, 13394]","[u'up', u'right', u'right']",train_inspect_cost,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 2, 2]","[10041, 2016, 342]",6.0,"[None, None, None]",,309905,20.0,28032132.0,mouselab-mdp,2
"[9427, 11094, 12110]","[u'up', u'left', u'left']",train_inspect_cost,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4'], u'time': [4207]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-7, 7, 2]","[9425, 1161, 524]",1.0,"[None, None, None]",,325917,21.0,92551833.0,mouselab-mdp,2
"[5120, 6428, 7524]","[u'up', u'left', u'left']",train_inspect_cost,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4'], u'time': [2562, 4527]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 2, 7]","[5119, 812, 605]",9.0,"[None, None, None]",,336938,22.0,47273490.0,mouselab-mdp,2
"[5040, 6083, 7039]","[u'up', u'left', u'left']",train_inspect_cost,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4'], u'time': [2462, 4307]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 7, -2]","[5039, 537, 457]",5.0,"[None, None, None]",,347139,23.0,67052857.0,mouselab-mdp,2
"[10800, 11649, 12962]","[u'up', u'left', u'left']",train_inspect_cost,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4'], u'time': [8100, 9751]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, 12, -7]","[10799, 346, 806]",1.0,"[None, None, None]",,363344,24.0,83763680.0,mouselab-mdp,2
"[22838, 23763, 24906]","[u'up', u'left', u'left']",train_final,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4'], u'time': [18679]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 7, -2]","[22837, 422, 646]",6.0,"[None, None, None]",,397226,25.0,48241612.0,mouselab-mdp,2
"[6368, 7394, 8409]","[u'up', u'right', u'right']",train_final,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2'], u'time': [2439, 5214]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 7, 7]","[6367, 522, 517]",14.0,"[None, None, None]",,408683,26.0,125489.0,mouselab-mdp,2
"[3834, 4728, 6859]","[u'up', u'right', u'right']",train_final,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2'], u'time': [1517, 2925]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 2, -2]","[3833, 400, 1629]",5.0,"[None, None, None]",,418812,27.0,32642478.0,mouselab-mdp,2
"[11115, 12090, 13207]","[u'up', u'left', u'left']",train_final,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'5', u'3'], u'time': [2588, 4279, 8463, 10448]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[12, -2, 7]","[11114, 478, 625]",13.0,"[None, None, None]",,434628,28.0,30566367.0,mouselab-mdp,2
"[5241, 6010, 6937]","[u'up', u'left', u'left']",train_final,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2'], u'time': [2710, 4276]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, 2, -7]","[5240, 271, 429]",-9.0,"[None, None, None]",,444438,29.0,38346514.0,mouselab-mdp,2
"[5200, 6062, 7026]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4'], u'time': [3018, 4573]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-7, 2, 2]","[5197, 349, 460]",-5.0,"[None, None, None]",,464239,30.0,93779005.0,mouselab-mdp,2
"[10414, 11666, 13199]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2'], u'time': [2942]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, -12, 7]","[10411, 744, 1041]",1.0,"[None, None, None]",,481751,31.0,11009119.0,mouselab-mdp,2
"[3383, 4277, 5270]","[u'up', u'right', u'right']",test,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2'], u'time': [1784]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-12, 7, 2]","[3381, 400, 489]",-4.0,"[None, None, None]",,489845,32.0,9507809.0,mouselab-mdp,2
"[3848, 4812, 5698]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4'], u'time': [1648, 2984]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, 7, -2]","[3846, 455, 389]",1.0,"[None, None, None]",,498439,33.0,72864550.0,mouselab-mdp,2
"[9564, 10268, 10965]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'7', u'7', u'7', u'7', u'7', u'1', u'4'], u'time': [1960, 2791, 2883, 3199, 3793, 3903, 6917, 9103]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, 2, -2]","[9562, 202, 196]",-10.0,"[None, None, None]",,512250,34.0,35455760.0,mouselab-mdp,2
"[3873, 4490, 5282]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4'], u'time': [1378, 3161]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, 7, -2]","[3871, 116, 289]",1.0,"[None, None, None]",,520667,35.0,24775129.0,mouselab-mdp,2
"[4497, 5399, 6110]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4'], u'time': [1951, 3220]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, -2, 2]","[4496, 398, 207]",-4.0,"[None, None, None]",,530003,36.0,67890317.0,mouselab-mdp,2
"[5980, 6757, 7494]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4'], u'time': [1295, 2592]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, 2, -2]","[5979, 274, 243]",-4.0,"[None, None, None]",,539669,37.0,2669478.0,mouselab-mdp,2
"[1220, 2015, 2851]","[u'up', u'right', u'right']",test,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-7, 2, -2]","[1218, 288, 339]",-7.0,"[None, None, None]",,544579,38.0,75526234.0,mouselab-mdp,2
"[672, 1522, 2433]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, 2, -2]","[671, 350, 409]",-2.0,"[None, None, None]",,549250,39.0,59860607.0,mouselab-mdp,2
"[513, 1525, 2267]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, -2, 2]","[511, 506, 247]",2.0,"[None, None, None]",,553409,40.0,62434631.0,mouselab-mdp,2
"[446, 1287, 2004]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-12, 12, 2]","[442, 338, 222]",2.0,"[None, None, None]",,557681,41.0,86493311.0,mouselab-mdp,2
"[643, 1485, 2115]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, -7, -12]","[642, 337, 134]",-17.0,"[None, None, None]",,561656,42.0,55471091.0,mouselab-mdp,2
"[425, 1224, 2098]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, 7, 2]","[424, 297, 369]",7.0,"[None, None, None]",,565896,43.0,27136159.0,mouselab-mdp,2
"[658, 1335, 1957]","[u'up', u'right', u'right']",test,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, -7, -7]","[657, 181, 118]",-12.0,"[None, None, None]",,570201,44.0,72698287.0,mouselab-mdp,2
"[470, 1137, 1839]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 2, -2]","[469, 159, 206]",2.0,"[None, None, None]",,574088,45.0,7579507.0,mouselab-mdp,2
"[444, 1338, 2024]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, -2, 7]","[442, 391, 190]",3.0,"[None, None, None]",,577997,46.0,40578657.0,mouselab-mdp,2
"[426, 1030, 1622]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, -2, -2]","[423, 102, 93]",-2.0,"[None, None, None]",,581674,47.0,99122561.0,mouselab-mdp,2
"[415, 1006, 2176]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, -7, 2]","[414, 92, 679]",-3.0,"[None, None, None]",,585690,48.0,29966056.0,mouselab-mdp,2
"[525, 1147, 1799]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 7, -2]","[523, 118, 157]",7.0,"[None, None, None]",,589422,49.0,48605196.0,mouselab-mdp,2
