p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,key_press,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,,,,,,,,,,,,182324,,182326,,,instructions,"[{""page_index"":0,""viewing_time"":64531},{""page_index"":1,""viewing_time"":49452},{""page_index"":2,""viewing_time"":42931},{""page_index"":3,""viewing_time"":25409}]",6
,,,,,,,,,,,,,,,22940,,241160,,,instructions,"[{""page_index"":0,""viewing_time"":4193},{""page_index"":1,""viewing_time"":5074},{""page_index"":2,""viewing_time"":9256},{""page_index"":3,""viewing_time"":4416}]",6
,,,,,,,,,,,,,,,95500,,95501,,,instructions,"[{""page_index"":0,""viewing_time"":3430},{""page_index"":1,""viewing_time"":32204},{""page_index"":2,""viewing_time"":32077},{""page_index"":3,""viewing_time"":27787}]",7
,,,,,,,,,,,,,,,98936,,98938,,,instructions,"[{""page_index"":0,""viewing_time"":5041},{""page_index"":1,""viewing_time"":41558},{""page_index"":2,""viewing_time"":27002},{""page_index"":3,""viewing_time"":25334}]",8
,,,,,,,,,,,,,,,58245,,198067,,,instructions,"[{""page_index"":0,""viewing_time"":24436},{""page_index"":1,""viewing_time"":16920},{""page_index"":2,""viewing_time"":10872},{""page_index"":3,""viewing_time"":6015}]",8
,,,,,,,,,,,,,,,162712,,162713,,,instructions,"[{""page_index"":0,""viewing_time"":59436},{""page_index"":1,""viewing_time"":17956},{""page_index"":0,""viewing_time"":9879},{""page_index"":1,""viewing_time"":20827},{""page_index"":2,""viewing_time"":34300},{""page_index"":3,""viewing_time"":20313}]",9
,,,,,,,,,,,,,,,92560,,300920,,,instructions,"[{""page_index"":0,""viewing_time"":30155},{""page_index"":1,""viewing_time"":19841},{""page_index"":2,""viewing_time"":16640},{""page_index"":3,""viewing_time"":25924}]",9
,,,,,,,,,,,,,,,229028,,229030,,,instructions,"[{""page_index"":0,""viewing_time"":94594},{""page_index"":1,""viewing_time"":71496},{""page_index"":2,""viewing_time"":45503},{""page_index"":3,""viewing_time"":17434}]",10
,,,,,,,,,,,,,,,234074,,234074,,,instructions,"[{""page_index"":0,""viewing_time"":69487},{""page_index"":1,""viewing_time"":37767},{""page_index"":2,""viewing_time"":36477},{""page_index"":3,""viewing_time"":35421},{""page_index"":2,""viewing_time"":18117},{""page_index"":1,""viewing_time"":24926},{""page_index"":0,""viewing_time"":4583},{""page_index"":1,""viewing_time"":1967},{""page_index"":2,""viewing_time"":2580},{""page_index"":3,""viewing_time"":2748}]",11
,,,,,,,,,,,,,,,192588,,192589,,,instructions,"[{""page_index"":0,""viewing_time"":66488},{""page_index"":1,""viewing_time"":42461},{""page_index"":2,""viewing_time"":40388},{""page_index"":3,""viewing_time"":43250}]",12
,,,,,,,,,,,,,,,115055,,367640,,,instructions,"[{""page_index"":0,""viewing_time"":40631},{""page_index"":1,""viewing_time"":14167},{""page_index"":2,""viewing_time"":52181},{""page_index"":3,""viewing_time"":8076}]",12
,,,,,,,,,,,,,,,184723,,184732,,,instructions,"[{""page_index"":0,""viewing_time"":36097},{""page_index"":1,""viewing_time"":34163},{""page_index"":2,""viewing_time"":69212},{""page_index"":3,""viewing_time"":45246}]",13
,,,,,,,,,,,,,,,317931,,317932,,,instructions,"[{""page_index"":0,""viewing_time"":96331},{""page_index"":1,""viewing_time"":82536},{""page_index"":2,""viewing_time"":90224},{""page_index"":3,""viewing_time"":48839}]",14
,,,,,,,,,,,,,,,198059,,607515,,,instructions,"[{""page_index"":0,""viewing_time"":28986},{""page_index"":1,""viewing_time"":73400},{""page_index"":2,""viewing_time"":57384},{""page_index"":3,""viewing_time"":38288}]",14
,,,,,,,,,,,,,,,18988,,685210,,,instructions,"[{""page_index"":0,""viewing_time"":8692},{""page_index"":1,""viewing_time"":1184},{""page_index"":0,""viewing_time"":2984},{""page_index"":1,""viewing_time"":1712},{""page_index"":2,""viewing_time"":2384},{""page_index"":3,""viewing_time"":2032}]",14
,,,,,,,,,,,,,,,25996,,768218,,,instructions,"[{""page_index"":0,""viewing_time"":4516},{""page_index"":1,""viewing_time"":1744},{""page_index"":2,""viewing_time"":2952},{""page_index"":3,""viewing_time"":16784}]",14
,,,,,,,,,,,,,,,14876,,836506,,,instructions,"[{""page_index"":0,""viewing_time"":6572},{""page_index"":1,""viewing_time"":1632},{""page_index"":2,""viewing_time"":4200},{""page_index"":3,""viewing_time"":2472}]",14
,,,,,,,,,,,,,,,196352,,196357,,,instructions,"[{""page_index"":0,""viewing_time"":49037},{""page_index"":1,""viewing_time"":56878},{""page_index"":2,""viewing_time"":57614},{""page_index"":3,""viewing_time"":32821}]",15
,,,,,,,,,,,,,,,174358,,174360,,,instructions,"[{""page_index"":0,""viewing_time"":50868},{""page_index"":1,""viewing_time"":43635},{""page_index"":2,""viewing_time"":56279},{""page_index"":3,""viewing_time"":23574}]",16
,,,,,,,,,,,,,,,118330,,118331,,,instructions,"[{""page_index"":0,""viewing_time"":39801},{""page_index"":1,""viewing_time"":29647},{""page_index"":2,""viewing_time"":28241},{""page_index"":3,""viewing_time"":20640}]",17
,,,,,,,,,,,,,,,39572,,195977,,,instructions,"[{""page_index"":0,""viewing_time"":18988},{""page_index"":1,""viewing_time"":13136},{""page_index"":2,""viewing_time"":3888},{""page_index"":3,""viewing_time"":3559}]",17
,,,,,,,,,,,,,,,51495,,263811,,,instructions,"[{""page_index"":0,""viewing_time"":18157},{""page_index"":1,""viewing_time"":17881},{""page_index"":2,""viewing_time"":10920},{""page_index"":3,""viewing_time"":4536}]",17
,,,,,,,,,,,,,,,29789,,321138,,,instructions,"[{""page_index"":0,""viewing_time"":12949},{""page_index"":1,""viewing_time"":14366},{""page_index"":2,""viewing_time"":1736},{""page_index"":3,""viewing_time"":737}]",17
,,,,,,,,,,,,,,,120564,,120565,,,instructions,"[{""page_index"":0,""viewing_time"":48723},{""page_index"":1,""viewing_time"":27416},{""page_index"":2,""viewing_time"":29403},{""page_index"":3,""viewing_time"":15020}]",18
,,,,,,,,,,,,,,,6686,,152285,,,instructions,"[{""page_index"":0,""viewing_time"":1769},{""page_index"":1,""viewing_time"":409},{""page_index"":0,""viewing_time"":617},{""page_index"":1,""viewing_time"":509},{""page_index"":2,""viewing_time"":2091},{""page_index"":3,""viewing_time"":1290}]",18
,,,,,,,,,,,,,,,5340,,171299,,,instructions,"[{""page_index"":0,""viewing_time"":1816},{""page_index"":1,""viewing_time"":1291},{""page_index"":2,""viewing_time"":1390},{""page_index"":3,""viewing_time"":842}]",18
,,,,,,,,,,,,,,,28269,,226355,,,instructions,"[{""page_index"":0,""viewing_time"":5406},{""page_index"":1,""viewing_time"":5288},{""page_index"":2,""viewing_time"":15110},{""page_index"":3,""viewing_time"":2464}]",18
,,,,,,,,,,,,,,,17226,,262854,,,instructions,"[{""page_index"":0,""viewing_time"":14256},{""page_index"":1,""viewing_time"":1106},{""page_index"":2,""viewing_time"":1342},{""page_index"":3,""viewing_time"":521}]",18
,,,,,,,,,,,,,,,6934,,286494,,,instructions,"[{""page_index"":0,""viewing_time"":2555},{""page_index"":1,""viewing_time"":2712},{""page_index"":2,""viewing_time"":1178},{""page_index"":3,""viewing_time"":489}]",18
,,,,,,,,,,,,,,,3291,,313758,,,instructions,"[{""page_index"":0,""viewing_time"":942},{""page_index"":1,""viewing_time"":485},{""page_index"":2,""viewing_time"":1222},{""page_index"":3,""viewing_time"":641}]",18
,,,,,,,,,,,,,,,3619,,332414,,,instructions,"[{""page_index"":0,""viewing_time"":1339},{""page_index"":1,""viewing_time"":724},{""page_index"":2,""viewing_time"":1098},{""page_index"":3,""viewing_time"":457}]",18
,,,,,,,,,,,,,,,66470,,66471,,,instructions,"[{""page_index"":0,""viewing_time"":20863},{""page_index"":1,""viewing_time"":14963},{""page_index"":2,""viewing_time"":19449},{""page_index"":3,""viewing_time"":11194}]",19
,,,,,,,,,,,,,,,36427,,130829,,,instructions,"[{""page_index"":0,""viewing_time"":16682},{""page_index"":1,""viewing_time"":12095},{""page_index"":2,""viewing_time"":6393},{""page_index"":3,""viewing_time"":1256}]",19
,,,,,,,,,,,,,,,227308,,227311,,,instructions,"[{""page_index"":0,""viewing_time"":127150},{""page_index"":1,""viewing_time"":75053},{""page_index"":2,""viewing_time"":25102}]",20
,,,,,,,,,,,,,,,83383,,83387,,,instructions,"[{""page_index"":0,""viewing_time"":41779},{""page_index"":1,""viewing_time"":23870},{""page_index"":2,""viewing_time"":17730}]",21
,,,,,,,,,,,,,,,106138,,106141,,,instructions,"[{""page_index"":0,""viewing_time"":34347},{""page_index"":1,""viewing_time"":35263},{""page_index"":2,""viewing_time"":20098},{""page_index"":3,""viewing_time"":16425}]",22
,,,,,,,,,,,,,,,238353,,238355,,,instructions,"[{""page_index"":0,""viewing_time"":55435},{""page_index"":1,""viewing_time"":42324},{""page_index"":2,""viewing_time"":44786},{""page_index"":3,""viewing_time"":95807}]",23
,,,,,,,,,,,,,,,9757,,9764,,,instructions,"[{""page_index"":0,""viewing_time"":3178},{""page_index"":1,""viewing_time"":1091},{""page_index"":2,""viewing_time"":3993},{""page_index"":3,""viewing_time"":1483}]",24
,,,,,,,,,,,,,,,226994,,226994,,,instructions,"[{""page_index"":0,""viewing_time"":79841},{""page_index"":1,""viewing_time"":39570},{""page_index"":2,""viewing_time"":69596},{""page_index"":3,""viewing_time"":37986}]",25
,,,,,,,,,,,,,,,16036,,378538,,,instructions,"[{""page_index"":0,""viewing_time"":3691},{""page_index"":1,""viewing_time"":2080},{""page_index"":2,""viewing_time"":3928},{""page_index"":3,""viewing_time"":6337}]",25
,,,,,,,,,,,,,,,217033,,217035,,,instructions,"[{""page_index"":0,""viewing_time"":117183},{""page_index"":1,""viewing_time"":62399},{""page_index"":2,""viewing_time"":37449}]",26
,,,,,,,,,,,,,,,43144,,297020,,,instructions,"[{""page_index"":0,""viewing_time"":16466},{""page_index"":1,""viewing_time"":20081},{""page_index"":2,""viewing_time"":6596}]",26
,,,,,,,,,,,,,,,127069,,127070,,,instructions,"[{""page_index"":0,""viewing_time"":29323},{""page_index"":1,""viewing_time"":69048},{""page_index"":2,""viewing_time"":28697}]",27
,,,,,,,,,,,,,,,51426,,51428,,,instructions,"[{""page_index"":0,""viewing_time"":20793},{""page_index"":1,""viewing_time"":14313},{""page_index"":2,""viewing_time"":16319}]",28
,,,,,,,,,,,,,,,14850,,84366,,,instructions,"[{""page_index"":0,""viewing_time"":3811},{""page_index"":1,""viewing_time"":6402},{""page_index"":2,""viewing_time"":4636}]",28
,,,,,,,,,,,,,,,73087,,73087,,,instructions,"[{""page_index"":0,""viewing_time"":30951},{""page_index"":1,""viewing_time"":19584},{""page_index"":2,""viewing_time"":22551}]",29
,,,,,,,,,,,,,,,30682,,128604,,,instructions,"[{""page_index"":0,""viewing_time"":11778},{""page_index"":1,""viewing_time"":11641},{""page_index"":2,""viewing_time"":7263}]",29
,,,,,,,,,,,,,,,90588,,90592,,,instructions,"[{""page_index"":0,""viewing_time"":41276},{""page_index"":1,""viewing_time"":20054},{""page_index"":2,""viewing_time"":13189},{""page_index"":3,""viewing_time"":16067}]",30
,,,,,,,,,,,,,,,133689,,133689,,,instructions,"[{""page_index"":0,""viewing_time"":47556},{""page_index"":1,""viewing_time"":30780},{""page_index"":2,""viewing_time"":28788},{""page_index"":3,""viewing_time"":26564}]",31
,,,,,,,,,,,,,,,28181,,204877,,,instructions,"[{""page_index"":0,""viewing_time"":6299},{""page_index"":1,""viewing_time"":10768},{""page_index"":2,""viewing_time"":4295},{""page_index"":3,""viewing_time"":6818}]",31
,,,,,,,,,,,,,,,51523,,291984,,,instructions,"[{""page_index"":0,""viewing_time"":45189},{""page_index"":1,""viewing_time"":1362},{""page_index"":2,""viewing_time"":2262},{""page_index"":3,""viewing_time"":2710}]",31
,,,,,,,,,,,,,,,29315,,355356,,,instructions,"[{""page_index"":0,""viewing_time"":9921},{""page_index"":1,""viewing_time"":13264},{""page_index"":2,""viewing_time"":4118},{""page_index"":3,""viewing_time"":2012}]",31
,,,,,,,,,,,,,,,62478,,62479,,,instructions,"[{""page_index"":0,""viewing_time"":23934},{""page_index"":1,""viewing_time"":18912},{""page_index"":2,""viewing_time"":13824},{""page_index"":3,""viewing_time"":5807}]",32
,,,,,,,,,,,,,,,278933,,278935,,,instructions,"[{""page_index"":0,""viewing_time"":181035},{""page_index"":1,""viewing_time"":64326},{""page_index"":2,""viewing_time"":33571}]",33
,,,,,,,,,,,,,,,204347,,204348,,,instructions,"[{""page_index"":0,""viewing_time"":61597},{""page_index"":1,""viewing_time"":55295},{""page_index"":2,""viewing_time"":55261},{""page_index"":3,""viewing_time"":32194}]",34
,,,,,,,,,,,,,,,103510,,393258,,,instructions,"[{""page_index"":0,""viewing_time"":37388},{""page_index"":1,""viewing_time"":20835},{""page_index"":2,""viewing_time"":27600},{""page_index"":3,""viewing_time"":17686}]",34
,,,,,,,,,,,,,,,62532,,918120,,,instructions,"[{""page_index"":0,""viewing_time"":15164},{""page_index"":1,""viewing_time"":23877},{""page_index"":2,""viewing_time"":11084},{""page_index"":3,""viewing_time"":12406}]",34
,,,,,,,,,,,,,,,72851,,1023572,,,instructions,"[{""page_index"":0,""viewing_time"":25472},{""page_index"":1,""viewing_time"":16650},{""page_index"":2,""viewing_time"":6074},{""page_index"":3,""viewing_time"":24655}]",34
,,,,,,,,,,,,,,,178040,,178041,,,instructions,"[{""page_index"":0,""viewing_time"":63471},{""page_index"":1,""viewing_time"":20284},{""page_index"":0,""viewing_time"":10102},{""page_index"":1,""viewing_time"":32554},{""page_index"":2,""viewing_time"":20622},{""page_index"":3,""viewing_time"":31006}]",35
,,,,,,,,,,,,,,,86324,,86324,,,instructions,"[{""page_index"":0,""viewing_time"":38680},{""page_index"":1,""viewing_time"":29467},{""page_index"":2,""viewing_time"":18176}]",36
,,,,,,,,,,,,,,,30179,,148051,,,instructions,"[{""page_index"":0,""viewing_time"":5680},{""page_index"":1,""viewing_time"":20371},{""page_index"":2,""viewing_time"":4128}]",36
,,,,,,,,,,,,,,,19061,,192491,,,instructions,"[{""page_index"":0,""viewing_time"":12396},{""page_index"":1,""viewing_time"":5204},{""page_index"":2,""viewing_time"":1461}]",36
,,,,,,,,,,,,,,,263424,,263425,,,instructions,"[{""page_index"":0,""viewing_time"":60578},{""page_index"":1,""viewing_time"":2359},{""page_index"":0,""viewing_time"":21375},{""page_index"":1,""viewing_time"":35105},{""page_index"":0,""viewing_time"":1159},{""page_index"":1,""viewing_time"":25410},{""page_index"":2,""viewing_time"":28868},{""page_index"":1,""viewing_time"":22103},{""page_index"":2,""viewing_time"":5398},{""page_index"":1,""viewing_time"":13827},{""page_index"":0,""viewing_time"":15874},{""page_index"":1,""viewing_time"":28963},{""page_index"":2,""viewing_time"":2404}]",37
,,,,,,,,,,,,,,,134372,,134375,,,instructions,"[{""page_index"":0,""viewing_time"":50501},{""page_index"":1,""viewing_time"":36678},{""page_index"":2,""viewing_time"":24488},{""page_index"":3,""viewing_time"":22694}]",38
,,,,,,,,,,,,,,,181036,,181036,,,instructions,"[{""page_index"":0,""viewing_time"":7001},{""page_index"":1,""viewing_time"":62156},{""page_index"":2,""viewing_time"":23119},{""page_index"":1,""viewing_time"":16848},{""page_index"":0,""viewing_time"":16688},{""page_index"":1,""viewing_time"":20735},{""page_index"":2,""viewing_time"":34487}]",39
,,,,,,,,,,,,,,,178344,,178346,,,instructions,"[{""page_index"":0,""viewing_time"":30293},{""page_index"":1,""viewing_time"":25302},{""page_index"":2,""viewing_time"":113125},{""page_index"":3,""viewing_time"":9622}]",40
,,,,,,,,,,,,,,,23697,,233441,,,instructions,"[{""page_index"":0,""viewing_time"":9655},{""page_index"":1,""viewing_time"":10190},{""page_index"":2,""viewing_time"":2144},{""page_index"":3,""viewing_time"":1707}]",40
,,,,,,,,,,,,,,,29229,,282326,,,instructions,"[{""page_index"":0,""viewing_time"":13621},{""page_index"":1,""viewing_time"":6962},{""page_index"":2,""viewing_time"":7230},{""page_index"":3,""viewing_time"":1416}]",40
,,,,,,,,,,,,,,,56116,,56118,,,instructions,"[{""page_index"":0,""viewing_time"":16090},{""page_index"":1,""viewing_time"":16372},{""page_index"":2,""viewing_time"":8102},{""page_index"":3,""viewing_time"":15551}]",41
,,,,,,,,,,,,,,,32499,,124469,,,instructions,"[{""page_index"":0,""viewing_time"":9269},{""page_index"":1,""viewing_time"":8069},{""page_index"":2,""viewing_time"":9548},{""page_index"":3,""viewing_time"":5612}]",41
,,,,,,,,,,,,,,,4295,,146024,,,instructions,"[{""page_index"":0,""viewing_time"":2025},{""page_index"":1,""viewing_time"":1383},{""page_index"":2,""viewing_time"":527},{""page_index"":3,""viewing_time"":359}]",41
,,,,,,,,,,,,,,,87262,,87263,,,instructions,"[{""page_index"":0,""viewing_time"":25288},{""page_index"":1,""viewing_time"":24299},{""page_index"":2,""viewing_time"":21811},{""page_index"":3,""viewing_time"":15863}]",42
,,,,,,,,,,,,,,,25142,,136536,,,instructions,"[{""page_index"":0,""viewing_time"":2669},{""page_index"":1,""viewing_time"":6986},{""page_index"":2,""viewing_time"":10050},{""page_index"":3,""viewing_time"":5437}]",42
,,,,,,,,,,,,,,,131608,,131609,,,instructions,"[{""page_index"":0,""viewing_time"":40530},{""page_index"":1,""viewing_time"":35446},{""page_index"":2,""viewing_time"":35610},{""page_index"":3,""viewing_time"":20020}]",43
,,,,,,,,,,,,,,,60575,,60578,,,instructions,"[{""page_index"":0,""viewing_time"":23714},{""page_index"":1,""viewing_time"":11920},{""page_index"":2,""viewing_time"":15380},{""page_index"":3,""viewing_time"":9559}]",44
,,,,,,,,,,,,,,,40871,,124905,,,instructions,"[{""page_index"":0,""viewing_time"":9752},{""page_index"":1,""viewing_time"":7843},{""page_index"":2,""viewing_time"":13251},{""page_index"":3,""viewing_time"":10024}]",44
,,,,,,,,,,,,,,,53462,,224986,,,instructions,"[{""page_index"":0,""viewing_time"":22039},{""page_index"":1,""viewing_time"":20687},{""page_index"":2,""viewing_time"":6395},{""page_index"":3,""viewing_time"":4340}]",44
,,,,,,,,,,,,,,,21806,,268935,,,instructions,"[{""page_index"":0,""viewing_time"":13448},{""page_index"":1,""viewing_time"":6079},{""page_index"":2,""viewing_time"":1313},{""page_index"":3,""viewing_time"":965}]",44
,,,,,,,,,,,,,,,293406,,293412,,,instructions,"[{""page_index"":0,""viewing_time"":112180},{""page_index"":1,""viewing_time"":99504},{""page_index"":2,""viewing_time"":69615},{""page_index"":3,""viewing_time"":12106}]",45
,,,,,,,,,,,,,,,185408,,605875,,,instructions,"[{""page_index"":0,""viewing_time"":59595},{""page_index"":1,""viewing_time"":47468},{""page_index"":2,""viewing_time"":70642},{""page_index"":3,""viewing_time"":7702}]",45
,,,,,,,,,,,,,,,280944,,981337,,,instructions,"[{""page_index"":0,""viewing_time"":67159},{""page_index"":1,""viewing_time"":6822},{""page_index"":2,""viewing_time"":5467},{""page_index"":1,""viewing_time"":61038},{""page_index"":2,""viewing_time"":82922},{""page_index"":3,""viewing_time"":57536}]",45
,,,,,,,,,,,,,,,18724,,1060635,,,instructions,"[{""page_index"":0,""viewing_time"":14798},{""page_index"":1,""viewing_time"":1616},{""page_index"":2,""viewing_time"":1118},{""page_index"":3,""viewing_time"":1192}]",45
,,,,,,,,,,,,,,,54931,,54934,,,instructions,"[{""page_index"":0,""viewing_time"":24429},{""page_index"":1,""viewing_time"":7491},{""page_index"":2,""viewing_time"":10214},{""page_index"":3,""viewing_time"":12795}]",46
,,,,,,,,,,,,,,,18838,,94971,,,instructions,"[{""page_index"":0,""viewing_time"":10543},{""page_index"":1,""viewing_time"":4487},{""page_index"":2,""viewing_time"":2428},{""page_index"":3,""viewing_time"":1379}]",46
,,,,,,,,,,,,,,,20571,,136429,,,instructions,"[{""page_index"":0,""viewing_time"":2325},{""page_index"":1,""viewing_time"":2728},{""page_index"":2,""viewing_time"":12260},{""page_index"":3,""viewing_time"":3256}]",46
,,,,,,,,,,,,,,,34748,,190583,,,instructions,"[{""page_index"":0,""viewing_time"":18377},{""page_index"":1,""viewing_time"":5260},{""page_index"":2,""viewing_time"":10042},{""page_index"":3,""viewing_time"":1068}]",46
,,,,,,,,,,,,,,,5511,,214739,,,instructions,"[{""page_index"":0,""viewing_time"":2263},{""page_index"":1,""viewing_time"":869},{""page_index"":2,""viewing_time"":1597},{""page_index"":3,""viewing_time"":780}]",46
,,,,,,,,,,,,,,,10391,,241174,,,instructions,"[{""page_index"":0,""viewing_time"":2055},{""page_index"":1,""viewing_time"":688},{""page_index"":2,""viewing_time"":6960},{""page_index"":3,""viewing_time"":687}]",46
,,,,,,,,,,,,,,,297814,,297816,,,instructions,"[{""page_index"":0,""viewing_time"":213365},{""page_index"":1,""viewing_time"":9483},{""page_index"":2,""viewing_time"":66787},{""page_index"":3,""viewing_time"":8178}]",47
,,,,,,,,,,,,,,,19528,,355102,,,instructions,"[{""page_index"":0,""viewing_time"":2673},{""page_index"":1,""viewing_time"":790},{""page_index"":0,""viewing_time"":573},{""page_index"":1,""viewing_time"":629},{""page_index"":0,""viewing_time"":1154},{""page_index"":1,""viewing_time"":10203},{""page_index"":2,""viewing_time"":1974},{""page_index"":3,""viewing_time"":1531}]",47
,,,,,,,,,,,,,,,114309,,114311,,,instructions,"[{""page_index"":0,""viewing_time"":38834},{""page_index"":1,""viewing_time"":50407},{""page_index"":2,""viewing_time"":25067}]",48
,,,,,,,,,,,,,,,100303,,297193,,,instructions,"[{""page_index"":0,""viewing_time"":30615},{""page_index"":1,""viewing_time"":50774},{""page_index"":2,""viewing_time"":18914}]",48
,,,,,,,,,,,,,,,90307,,90309,,,instructions,"[{""page_index"":0,""viewing_time"":28116},{""page_index"":1,""viewing_time"":21308},{""page_index"":2,""viewing_time"":16296},{""page_index"":3,""viewing_time"":24585}]",49
,,,,,,,,,,,,,,,207075,,207076,,,instructions,"[{""page_index"":0,""viewing_time"":59129},{""page_index"":1,""viewing_time"":93671},{""page_index"":2,""viewing_time"":17688},{""page_index"":3,""viewing_time"":36586}]",50
,,,,,,,,,,,,,,,135143,,135145,,,instructions,"[{""page_index"":0,""viewing_time"":62622},{""page_index"":1,""viewing_time"":42956},{""page_index"":2,""viewing_time"":29563}]",51
,,,,,,,,,,,,,,,78479,,253343,,,instructions,"[{""page_index"":0,""viewing_time"":39002},{""page_index"":1,""viewing_time"":30456},{""page_index"":2,""viewing_time"":9020}]",51
,,,,,,,,,,,,,,,120252,,120253,,,instructions,"[{""page_index"":0,""viewing_time"":34525},{""page_index"":1,""viewing_time"":20138},{""page_index"":2,""viewing_time"":39847},{""page_index"":3,""viewing_time"":25741}]",52
,,,,,,,,,,,,,,,180120,,180122,,,instructions,"[{""page_index"":0,""viewing_time"":70389},{""page_index"":1,""viewing_time"":44335},{""page_index"":0,""viewing_time"":1618},{""page_index"":1,""viewing_time"":30460},{""page_index"":2,""viewing_time"":33318}]",53
,,,,,,,,,,,,,,,136413,,136415,,,instructions,"[{""page_index"":0,""viewing_time"":48367},{""page_index"":1,""viewing_time"":54081},{""page_index"":2,""viewing_time"":13834},{""page_index"":3,""viewing_time"":20129}]",54
,,,,,,,,,,,,,,,136392,,136395,,,instructions,"[{""page_index"":0,""viewing_time"":51949},{""page_index"":1,""viewing_time"":31373},{""page_index"":2,""viewing_time"":34868},{""page_index"":3,""viewing_time"":18200}]",55
,,,,,,,,,,,,,,,11585,,180738,,,instructions,"[{""page_index"":0,""viewing_time"":8975},{""page_index"":1,""viewing_time"":1768},{""page_index"":2,""viewing_time"":216},{""page_index"":3,""viewing_time"":624}]",55
,,,,,,,,,,,,,,,151114,,151116,,,instructions,"[{""page_index"":0,""viewing_time"":67761},{""page_index"":1,""viewing_time"":34047},{""page_index"":2,""viewing_time"":29344},{""page_index"":3,""viewing_time"":19960}]",56
,,,,,,,,,,,,,,,50830,,243426,,,instructions,"[{""page_index"":0,""viewing_time"":25941},{""page_index"":1,""viewing_time"":10176},{""page_index"":2,""viewing_time"":12792},{""page_index"":3,""viewing_time"":1920}]",56
,,,,,,,,,,,,,,,75807,,75808,,,instructions,"[{""page_index"":0,""viewing_time"":29053},{""page_index"":1,""viewing_time"":26576},{""page_index"":2,""viewing_time"":20176}]",57
,,,,,,,,,,,,,,,85985,,85986,,,instructions,"[{""page_index"":0,""viewing_time"":21169},{""page_index"":1,""viewing_time"":17641},{""page_index"":2,""viewing_time"":32391},{""page_index"":3,""viewing_time"":14783}]",58
,,,,,,,,,,,,,,,160012,,160013,,,instructions,"[{""page_index"":0,""viewing_time"":43274},{""page_index"":1,""viewing_time"":36328},{""page_index"":2,""viewing_time"":47416},{""page_index"":3,""viewing_time"":32993}]",59
,,,,,,,,,,,,,,,32460,,32460,,,instructions,"[{""page_index"":0,""viewing_time"":5990},{""page_index"":1,""viewing_time"":9344},{""page_index"":2,""viewing_time"":8797},{""page_index"":1,""viewing_time"":6858},{""page_index"":2,""viewing_time"":1470}]",60
