,pid,info_cost,PR_type,message,trial_index,trial_id,delays,score,n_click,clicks,click_times,path,action_times
10,0,0.1,none,none,11,7.0,[],19.0,10,"[7, 8, 12, 11, 16, 15, 13, 14, 4, 3]","[2699, 3399, 4107, 4737, 5252, 6068, 7115, 7744, 8902, 9740]","[1, 14, 15]","[11429, 14059, 16043]"
11,0,0.1,none,none,12,11.0,[],10.5,15,"[12, 8, 3, 4, 15, 16, 11, 7, 6, 5, 10, 9, 13, 14, 1]","[2398, 3237, 3889, 4772, 5461, 5989, 6524, 7369, 7857, 8358, 8965, 9333, 10236, 10845, 12943]","[1, 10, 12]","[15765, 17626, 19957]"
12,0,0.1,none,none,13,8.0,[],2.4,16,"[12, 8, 7, 6, 5, 4, 2, 1, 3, 14, 16, 15, 11, 10, 9, 13]","[1903, 3098, 3636, 4927, 5466, 6150, 7295, 7773, 8413, 9257, 10267, 10894, 11529, 12081, 12556, 13358]","[1, 2, 4]","[20564, 21409, 22706]"
13,0,0.1,none,none,14,14.0,[],18.9,11,"[4, 2, 1, 8, 7, 12, 11, 16, 15, 14, 13]","[1285, 2529, 2941, 3974, 4497, 5278, 5876, 6819, 7809, 8642, 9398]","[1, 2, 4]","[10704, 13801, 15388]"
14,0,0.1,none,none,15,3.0,[],-5.6,16,"[11, 7, 8, 3, 4, 15, 16, 12, 10, 9, 14, 2, 1, 5, 6, 13]","[1402, 2428, 3072, 3577, 4299, 4928, 5508, 6527, 7159, 7556, 8325, 9009, 9473, 9983, 10439, 11629]","[1, 10, 12]","[22663, 23550, 24254]"
15,0,0.1,none,none,16,0.0,[],2.8,12,"[7, 8, 3, 4, 15, 16, 11, 12, 10, 9, 14, 13]","[1337, 2030, 2585, 3353, 4067, 4639, 5245, 5926, 6711, 7243, 7857, 8311]","[1, 14, 16]","[9249, 10481, 11727]"
16,1,1.25,featureBased,full,1,15.0,[6],-10.25,5,"[9, 13, 1, 5, 10]","[2811, 5848, 7766, 9000, 14566]","[1, 10, 11]","[23071, 31686, 34364]"
17,1,1.25,featureBased,full,2,3.0,[14],-17.75,11,"[13, 1, 9, 10, 12, 6, 5, 11, 7, 2, 14]","[1528, 3626, 5230, 7901, 9748, 12474, 14553, 16863, 19902, 22116, 23879]","[1, 10, 12]","[30835, 46382, 48982]"
18,1,1.25,featureBased,full,3,14.0,[0],10.0,8,"[13, 1, 9, 11, 12, 10, 2, 4]","[1553, 3413, 4825, 6989, 8580, 10092, 15386, 17989]","[1, 2, 4]","[22050, 23705, 25748]"
19,1,1.25,featureBased,full,4,9.0,[4],-0.5,10,"[1, 13, 9, 5, 12, 10, 6, 14, 16, 15]","[2117, 3485, 4322, 5298, 7363, 9665, 10757, 14749, 15669, 19406]","[1, 14, 15]","[22947, 28282, 29786]"
20,1,1.25,featureBased,full,5,8.0,[12],11.25,7,"[9, 1, 13, 5, 11, 12, 10]","[1424, 3220, 4885, 5697, 10685, 12282, 13296]","[1, 10, 11]","[16128, 29465, 31630]"
21,1,1.25,featureBased,full,6,6.0,[0],23.0,4,"[9, 11, 12, 10]","[2777, 6832, 8812, 10328]","[1, 10, 12]","[12524, 13948, 15656]"
22,1,1.25,featureBased,full,7,7.0,[1],15.0,4,"[9, 1, 4, 2]","[2664, 4227, 6179, 7970]","[1, 2, 4]","[10589, 11730, 13373]"
23,1,1.25,featureBased,full,8,11.0,[14],-28.75,7,"[1, 13, 9, 5, 15, 16, 4]","[2365, 4358, 5509, 6389, 11505, 14309, 18616]","[1, 6, 8]","[22795, 38326, 41906]"
24,1,1.25,featureBased,full,9,1.0,[2],23.5,10,"[1, 9, 10, 11, 12, 13, 5, 7, 8, 6]","[1812, 2772, 4835, 6564, 7460, 11180, 12576, 14260, 15925, 16826]","[1, 6, 8]","[20153, 23576, 25429]"
25,1,1.25,featureBased,full,10,13.0,[3],37.75,5,"[13, 9, 1, 4, 2]","[1922, 3140, 4227, 6210, 7621]","[1, 2, 4]","[9896, 14097, 16342]"
26,1,1.25,featureBased,full,11,5.0,[],15.5,10,"[13, 5, 1, 4, 3, 2, 9, 11, 12, 10]","[2246, 3837, 5003, 6846, 7838, 8796, 10910, 13654, 15558, 16749]","[1, 10, 12]","[18449, 20195, 21932]"
27,1,1.25,featureBased,full,12,4.0,[],23.0,4,"[5, 7, 6, 8]","[2197, 4022, 5213, 6268]","[1, 6, 7]","[8440, 9860, 11798]"
28,1,1.25,featureBased,full,13,2.0,[],21.75,5,"[13, 1, 4, 3, 2]","[1452, 2727, 4751, 5775, 6848]","[1, 2, 3]","[8721, 10222, 11887]"
29,1,1.25,featureBased,full,14,0.0,[],-14.75,15,"[9, 13, 5, 1, 2, 10, 12, 11, 4, 3, 14, 16, 15, 6, 7]","[1936, 2960, 3904, 4648, 7470, 9567, 12480, 13810, 14937, 15904, 17646, 19515, 20568, 21881, 22697]","[1, 14, 16]","[27911, 29159, 31083]"
30,1,1.25,featureBased,full,15,12.0,[],28.5,6,"[13, 5, 9, 10, 11, 12]","[2095, 3495, 4511, 6583, 8103, 9787]","[1, 10, 11]","[12262, 13188, 14830]"
31,1,1.25,featureBased,full,16,10.0,[],18.0,8,"[13, 9, 5, 1, 14, 10, 11, 12]","[1493, 2803, 4158, 5244, 7081, 8125, 9514, 10293]","[1, 10, 12]","[13499, 14834, 16581]"
33,4,4.0,none,none,1,10.0,[5],4.0,0,[],[],"[1, 14, 16]","[7789, 20803, 33250]"
34,4,4.0,none,none,2,5.0,[5],-12.0,2,"[13, 14]","[5878, 8292]","[1, 14, 16]","[17897, 25720, 28776]"
35,4,4.0,none,none,3,12.0,[5],-4.0,0,[],[],"[1, 14, 16]","[2464, 8936, 11655]"
36,4,4.0,none,none,4,2.0,[5],-20.0,0,[],[],"[1, 14, 16]","[988, 7122, 9970]"
37,4,4.0,none,none,5,15.0,[5],-4.0,0,[],[],"[1, 10, 11]","[3065, 9005, 12197]"
38,4,4.0,none,none,6,11.0,[5],-20.0,0,[],[],"[1, 6, 8]","[3640, 9646, 11918]"
39,4,4.0,none,none,7,1.0,[5],36.0,0,[],[],"[1, 6, 8]","[1608, 13649, 17267]"
40,4,4.0,none,none,8,9.0,[5],-4.0,0,[],[],"[1, 10, 12]","[3361, 10162, 11929]"
41,4,4.0,none,none,9,4.0,[5],-12.0,0,[],[],"[1, 10, 12]","[2461, 9254, 11741]"
42,4,4.0,none,none,10,0.0,[5],-4.0,0,[],[],"[1, 2, 4]","[7508, 13412, 15147]"
43,4,4.0,none,none,11,6.0,[],12.0,0,[],[],"[1, 6, 7]","[6252, 7859, 9132]"
44,4,4.0,none,none,12,7.0,[],20.0,0,[],[],"[1, 6, 7]","[2390, 3886, 5566]"
45,4,4.0,none,none,13,14.0,[],-4.0,0,[],[],"[1, 14, 16]","[2094, 3878, 4991]"
46,4,4.0,none,none,14,13.0,[],-20.0,0,[],[],"[1, 10, 12]","[2377, 3513, 4416]"
47,4,4.0,none,none,15,3.0,[],-4.0,0,[],[],"[1, 10, 12]","[1967, 2951, 3919]"
48,4,4.0,none,none,16,8.0,[],-12.0,0,[],[],"[1, 2, 3]","[1762, 5442, 6682]"
49,5,0.1,none,none,1,12.0,[15],35.0,10,"[12, 11, 16, 15, 3, 1, 7, 8, 5, 9]","[1961, 4065, 6270, 7899, 12593, 14652, 17178, 18539, 22687, 26399]","[1, 10, 11]","[40258, 57261, 59131]"
50,5,0.1,none,none,2,5.0,[15],27.0,10,"[11, 12, 9, 7, 8, 5, 6, 10, 3, 4]","[1447, 2797, 4157, 6810, 7653, 8719, 9807, 11822, 18244, 19000]","[1, 10, 12]","[42864, 58927, 59758]"
51,5,0.1,none,none,3,11.0,[15],10.4,16,"[12, 11, 16, 15, 7, 8, 5, 3, 4, 13, 6, 9, 10, 1, 14, 2]","[1594, 2630, 4935, 5703, 7451, 8076, 9265, 11540, 12233, 14654, 17930, 19931, 21289, 22553, 23269, 23910]","[1, 10, 12]","[48942, 64928, 65667]"
52,5,0.1,none,none,4,2.0,[15],34.4,16,"[10, 6, 7, 8, 3, 4, 14, 16, 15, 5, 13, 1, 2, 12, 11, 9]","[859, 1963, 5192, 6020, 8617, 9404, 10605, 11320, 11870, 13142, 13822, 15628, 17037, 21102, 21980, 22748]","[1, 10, 12]","[29387, 45582, 46362]"
53,5,0.1,none,none,5,4.0,[15],27.0,10,"[9, 1, 5, 13, 14, 6, 7, 8, 16, 15]","[1912, 4473, 6092, 8429, 10072, 11630, 13990, 14937, 25222, 25838]","[1, 6, 7]","[39478, 55957, 56673]"
54,5,0.1,none,none,6,15.0,[15],35.3,7,"[9, 1, 5, 13, 10, 6, 12]","[1047, 2561, 3798, 4498, 6826, 7549, 9218]","[1, 10, 12]","[42109, 62529, 63203]"
55,5,0.1,none,none,7,0.0,[15],2.8,12,"[5, 13, 9, 1, 2, 10, 3, 4, 12, 11, 16, 15]","[4319, 5684, 6486, 7070, 9348, 10077, 11553, 12789, 13759, 14331, 21056, 23353]","[1, 10, 12]","[38955, 55529, 57763]"
56,5,0.1,none,none,8,7.0,[15],26.7,13,"[5, 13, 14, 6, 7, 8, 16, 15, 9, 1, 3, 4, 2]","[1804, 3596, 6005, 7311, 8929, 10090, 11489, 12284, 14233, 14977, 17598, 18525, 19124]","[1, 14, 16]","[40406, 56398, 57278]"
57,5,0.1,none,none,9,10.0,[15],27.2,8,"[5, 13, 1, 9, 10, 14, 12, 11]","[2330, 3215, 3838, 4520, 6487, 7167, 9068, 10238]","[1, 10, 12]","[49672, 66186, 68069]"
58,5,0.1,none,none,10,3.0,[15],-5.1,11,"[9, 5, 1, 13, 10, 2, 12, 11, 16, 14, 6]","[1744, 2851, 4352, 5101, 6268, 10371, 11811, 14019, 22904, 23912, 26683]","[1, 10, 11]","[39483, 60913, 61989]"
59,5,0.1,none,none,11,6.0,[],27.6,4,"[9, 10, 12, 11]","[5268, 7113, 8556, 9329]","[1, 10, 12]","[39005, 40166, 42581]"
60,5,0.1,none,none,12,13.0,[],43.4,6,"[9, 5, 1, 2, 3, 4]","[1115, 2369, 3284, 5401, 6560, 7204]","[1, 2, 4]","[41582, 42297, 43108]"
61,5,0.1,none,none,13,9.0,[],10.9,11,"[9, 5, 1, 13, 10, 6, 12, 11, 14, 16, 15]","[1257, 3336, 4374, 5376, 6478, 7443, 9087, 9848, 13629, 14450, 15099]","[1, 14, 15]","[41868, 42705, 43536]"
62,5,0.1,none,none,14,1.0,[],35.5,5,"[13, 5, 6, 7, 8]","[2327, 3275, 4383, 5866, 6574]","[1, 6, 8]","[39806, 40492, 41390]"
63,5,0.1,none,none,15,8.0,[],19.1,9,"[5, 13, 9, 10, 11, 12, 6, 14, 1]","[1693, 2969, 5572, 7152, 9260, 10189, 12343, 13233, 17183]","[1, 10, 11]","[41103, 42030, 42796]"
64,5,0.1,none,none,16,14.0,[],27.2,8,"[9, 10, 11, 12, 5, 6, 7, 8]","[1734, 2924, 4330, 5030, 7038, 8045, 9174, 9794]","[1, 6, 8]","[38905, 39668, 40552]"
65,6,1.25,objectLevel,full,1,12.0,[0],24.25,3,"[5, 9, 12]","[5229, 7621, 9611]","[1, 10, 12]","[19657, 21584, 23455]"
66,6,1.25,objectLevel,full,2,2.0,[0],31.0,4,"[13, 9, 11, 12]","[2033, 3426, 5235, 6685]","[1, 10, 12]","[9916, 10899, 12243]"
67,6,1.25,objectLevel,full,3,14.0,[0],21.75,5,"[1, 9, 6, 5, 7]","[2144, 3740, 5550, 7435, 9520]","[1, 6, 8]","[12360, 13301, 14621]"
68,6,1.25,objectLevel,full,4,10.0,[0],19.25,7,"[13, 1, 5, 9, 14, 10, 12]","[2201, 3877, 5599, 6785, 9279, 10347, 12301]","[1, 10, 12]","[14125, 15033, 15969]"
69,6,1.25,objectLevel,full,5,6.0,[12],15.0,4,"[13, 1, 3, 4]","[1689, 2692, 4864, 6122]","[1, 2, 4]","[7585, 31241, 32969]"
70,6,1.25,objectLevel,full,6,3.0,[0],-24.0,16,"[9, 1, 5, 13, 12, 11, 10, 6, 14, 2, 16, 7, 15, 8, 3, 4]","[2408, 4798, 6426, 7676, 9710, 11552, 15172, 17248, 19202, 21904, 28605, 31335, 40024, 41701, 45013, 47497]","[1, 10, 12]","[48763, 49723, 50563]"
71,6,1.25,objectLevel,full,7,15.0,[0],29.75,5,"[9, 1, 5, 13, 12]","[3437, 4809, 6500, 7713, 8747]","[1, 10, 12]","[10477, 11308, 12580]"
72,6,1.25,objectLevel,full,8,0.0,[0],-12.25,13,"[9, 5, 13, 1, 12, 11, 7, 6, 16, 14, 2, 4, 10]","[3440, 5053, 6415, 7437, 8455, 9724, 11275, 12558, 14493, 15624, 19590, 22296, 26288]","[1, 10, 12]","[28428, 29291, 30087]"
73,6,1.25,objectLevel,full,9,5.0,[12],10.0,8,"[9, 5, 7, 11, 13, 1, 3, 4]","[1828, 3579, 4712, 6512, 9183, 10365, 11859, 14118]","[1, 2, 3]","[15455, 32314, 33090]"
74,6,1.25,objectLevel,full,10,13.0,[0],36.5,6,"[9, 5, 1, 13, 3, 4]","[2321, 3307, 4507, 5397, 6407, 7417]","[1, 2, 4]","[8892, 9936, 11256]"
75,6,1.25,objectLevel,full,11,11.0,[],-14.0,8,"[9, 5, 1, 13, 7, 12, 16, 4]","[3729, 5384, 6594, 7522, 9058, 11525, 14116, 16042]","[1, 6, 7]","[18153, 18965, 21101]"
76,6,1.25,objectLevel,full,12,8.0,[],16.25,3,"[9, 12, 11]","[1829, 3281, 4475]","[1, 10, 11]","[5935, 7126, 9743]"
77,6,1.25,objectLevel,full,13,7.0,[],20.5,6,"[9, 5, 13, 16, 15, 14]","[1974, 3384, 4834, 6316, 7966, 9911]","[1, 14, 16]","[11467, 12579, 13515]"
78,6,1.25,objectLevel,full,14,4.0,[],18.0,8,"[9, 5, 1, 13, 7, 16, 15, 8]","[2080, 3089, 4140, 5029, 6425, 10058, 11941, 15023]","[1, 6, 7]","[16611, 17483, 18578]"
79,6,1.25,objectLevel,full,15,9.0,[],-8.0,16,"[9, 5, 13, 1, 2, 4, 3, 6, 7, 8, 12, 10, 11, 16, 14, 15]","[1739, 3054, 4357, 5503, 6800, 7712, 8690, 10468, 11778, 12762, 15590, 16728, 18250, 19463, 20340, 21183]","[1, 14, 15]","[40563, 41843, 43611]"
80,6,1.25,objectLevel,full,16,1.0,[],24.75,9,"[13, 9, 5, 1, 7, 8, 12, 11, 6]","[2991, 4267, 5297, 6303, 7490, 8951, 10658, 11870, 15055]","[1, 6, 8]","[17204, 18004, 18764]"
81,7,1.25,objectLevel,full,1,13.0,[0],40.25,3,"[5, 13, 9]","[3935, 6432, 9664]","[1, 2, 4]","[12339, 16572, 21800]"
82,7,1.25,objectLevel,full,2,6.0,[0],23.0,4,"[13, 1, 9, 5]","[2632, 4206, 5825, 7251]","[1, 10, 12]","[9589, 11307, 13449]"
83,7,1.25,objectLevel,full,3,10.0,[36],-1.0,4,"[9, 5, 13, 1]","[2871, 4006, 5207, 6316]","[1, 14, 15]","[8377, 48614, 50202]"
84,7,1.25,objectLevel,full,4,3.0,[0],-9.0,4,"[13, 9, 1, 5]","[1888, 2930, 3675, 4460]","[1, 10, 11]","[7033, 7984, 9792]"
85,7,1.25,objectLevel,full,5,0.0,[12],-25.0,4,"[9, 5, 1, 13]","[2774, 3889, 4705, 5697]","[1, 2, 3]","[8096, 22587, 23651]"
86,7,1.25,objectLevel,full,6,5.0,[12],7.0,4,"[13, 1, 5, 9]","[2520, 3380, 4234, 5320]","[1, 2, 4]","[7030, 21466, 23360]"
87,7,1.25,objectLevel,full,7,15.0,[0],31.0,4,"[5, 9, 13, 1]","[1773, 2609, 3553, 4352]","[1, 10, 12]","[6362, 8449, 10897]"
88,7,1.25,objectLevel,full,8,9.0,[12],-33.0,4,"[1, 13, 9, 5]","[1174, 2545, 3280, 4001]","[1, 6, 7]","[5738, 66981, 69003]"
89,7,1.25,objectLevel,full,9,1.0,[36],7.0,4,"[1, 13, 9, 5]","[2014, 2735, 3586, 4388]","[1, 10, 11]","[6361, 45899, 47835]"
90,7,1.25,objectLevel,full,10,8.0,[0],7.0,4,"[1, 13, 9, 5]","[893, 2080, 2881, 3761]","[1, 10, 12]","[5277, 7414, 9899]"
91,7,1.25,objectLevel,full,11,12.0,[],31.0,4,"[5, 13, 9, 1]","[3166, 4357, 5238, 6266]","[1, 10, 11]","[7672, 9681, 11409]"
92,7,1.25,objectLevel,full,12,7.0,[],-1.0,4,"[1, 13, 9, 5]","[2977, 4511, 5396, 6083]","[1, 2, 3]","[7530, 9049, 10700]"
93,7,1.25,objectLevel,full,13,4.0,[],7.0,4,"[9, 5, 1, 13]","[2608, 3473, 4292, 5124]","[1, 14, 15]","[6960, 8109, 9617]"
94,7,1.25,objectLevel,full,14,14.0,[],-1.0,4,"[5, 1, 13, 9]","[1976, 2919, 3654, 4316]","[1, 10, 11]","[5947, 7716, 9749]"
95,7,1.25,objectLevel,full,15,2.0,[],31.0,4,"[9, 5, 1, 13]","[3063, 3982, 4811, 5579]","[1, 10, 12]","[7102, 8143, 9971]"
96,7,1.25,objectLevel,full,16,11.0,[],-25.0,4,"[9, 5, 1, 13]","[1863, 2843, 3658, 4522]","[1, 6, 8]","[6433, 7507, 9872]"
101,9,1.25,featureBased,full,1,13.0,[8],41.5,2,"[13, 1]","[2693, 5304]","[1, 2, 4]","[8625, 21011, 23984]"
102,9,1.25,featureBased,full,2,0.0,[12],-9.0,4,"[9, 5, 1, 13]","[2217, 3714, 5148, 6090]","[1, 10, 11]","[9258, 23317, 25787]"
103,9,1.25,featureBased,full,3,3.0,[13],-22.75,15,"[16, 15, 4, 3, 8, 7, 12, 11, 10, 9, 1, 5, 13, 6, 14]","[2979, 4130, 5190, 6446, 7501, 9143, 10720, 11511, 12630, 13767, 15702, 22259, 22981, 29870, 31010]","[1, 10, 12]","[39024, 54313, 56963]"
104,9,1.25,featureBased,full,4,9.0,[37],-8.0,16,"[1, 9, 13, 5, 10, 2, 14, 6, 4, 3, 15, 16, 12, 11, 7, 8]","[4028, 5908, 7098, 8038, 9544, 11085, 12663, 14056, 18092, 19525, 21117, 25204, 27429, 28573, 29533, 30579]","[1, 14, 15]","[34218, 72582, 74801]"
105,9,1.25,featureBased,full,5,4.0,[0],20.5,6,"[5, 7, 9, 13, 1, 6]","[3483, 5588, 11209, 12398, 13285, 16204]","[1, 6, 7]","[18809, 21495, 23880]"
106,9,1.25,featureBased,full,6,12.0,[10],28.5,6,"[9, 11, 12, 1, 5, 13]","[2840, 4423, 8646, 11525, 15181, 16740]","[1, 10, 11]","[18742, 30396, 34920]"
107,9,1.25,featureBased,full,7,11.0,[16],7.0,4,"[13, 5, 9, 1]","[4950, 6303, 8162, 9992]","[1, 14, 15]","[14307, 37665, 40097]"
108,9,1.25,featureBased,full,8,1.0,[3],29.75,5,"[11, 15, 3, 8, 5]","[2595, 5025, 6573, 7906, 12837]","[1, 6, 8]","[15579, 20645, 24364]"
109,9,1.25,featureBased,full,9,2.0,[6],29.75,5,"[9, 12, 6, 2, 14]","[3729, 5444, 8009, 12031, 15063]","[1, 10, 12]","[17247, 26313, 28949]"
110,9,1.25,featureBased,full,10,7.0,[1],13.75,5,"[9, 1, 4, 14, 3]","[2760, 5652, 7246, 10152, 16362]","[1, 2, 4]","[19946, 22617, 25025]"
111,9,1.25,featureBased,full,11,6.0,[],12.0,0,[],[],"[1, 14, 16]","[3260, 5694, 8046]"
112,9,1.25,featureBased,full,12,14.0,[],4.0,0,[],[],"[1, 10, 11]","[1631, 3490, 6190]"
113,9,1.25,featureBased,full,13,8.0,[],4.0,0,[],[],"[1, 2, 4]","[2063, 4042, 5447]"
114,9,1.25,featureBased,full,14,5.0,[],-4.0,0,[],[],"[1, 14, 15]","[3866, 5504, 9377]"
115,9,1.25,featureBased,full,15,15.0,[],-4.0,0,[],[],"[1, 2, 4]","[6240, 10454, 13215]"
116,9,1.25,featureBased,full,16,10.0,[],28.0,0,[],[],"[1, 10, 12]","[3619, 5563, 8318]"
117,10,4.0,objectLevel,full,1,9.0,[12],-60.0,8,"[9, 10, 12, 11, 5, 6, 13, 1]","[2221, 4227, 5445, 10358, 12712, 14504, 15689, 17308]","[1, 6, 7]","[29791, 70538, 71510]"
118,10,4.0,objectLevel,full,2,4.0,[0],8.0,5,"[9, 5, 6, 7, 8]","[3010, 4579, 6188, 8880, 11638]","[1, 6, 7]","[32110, 32938, 33842]"
119,10,4.0,objectLevel,full,3,5.0,[0],12.0,4,"[9, 10, 12, 11]","[1743, 2993, 3901, 5525]","[1, 10, 12]","[9054, 9699, 10291]"
120,10,4.0,objectLevel,full,4,12.0,[0],16.0,5,"[5, 9, 10, 12, 11]","[1089, 2170, 3327, 4241, 5322]","[1, 10, 11]","[8065, 8993, 9857]"
121,10,4.0,objectLevel,full,5,3.0,[0],-44.0,10,"[5, 9, 10, 13, 1, 12, 11, 2, 3, 4]","[1542, 2498, 3181, 5389, 6305, 7633, 9322, 14766, 18748, 19676]","[1, 10, 12]","[20831, 21431, 22047]"
122,10,4.0,objectLevel,full,6,1.0,[36],-4.0,4,"[9, 10, 12, 11]","[1510, 2272, 2985, 3980]","[1, 10, 11]","[7336, 54279, 55015]"
123,10,4.0,objectLevel,full,7,10.0,[0],16.0,3,"[9, 10, 12]","[1958, 2971, 3845]","[1, 10, 12]","[7303, 8191, 8983]"
124,10,4.0,objectLevel,full,8,7.0,[12],0.0,5,"[9, 5, 6, 7, 8]","[980, 1972, 2744, 3606, 4810]","[1, 6, 7]","[6117, 19729, 20412]"
125,10,4.0,objectLevel,full,9,13.0,[96],-36.0,0,[],[],"[1, 6, 7]","[889, 98899, 100952]"
126,10,4.0,objectLevel,full,10,8.0,[0],-8.0,5,"[5, 6, 9, 10, 12]","[1510, 2263, 3446, 4291, 5503]","[1, 10, 12]","[7578, 8255, 8887]"
127,10,4.0,objectLevel,full,11,2.0,[],24.0,3,"[9, 10, 12]","[1012, 1633, 2279]","[1, 10, 12]","[3572, 4265, 4897]"
128,10,4.0,objectLevel,full,12,0.0,[],-16.0,3,"[9, 10, 12]","[1004, 2507, 3189]","[1, 10, 11]","[5896, 6561, 7351]"
129,10,4.0,objectLevel,full,13,14.0,[],0.0,3,"[9, 10, 12]","[984, 1785, 2555]","[1, 10, 12]","[4458, 5134, 5857]"
130,10,4.0,objectLevel,full,14,6.0,[],24.0,1,[9],[682],"[1, 10, 12]","[1813, 2586, 3547]"
131,10,4.0,objectLevel,full,15,11.0,[],-28.0,2,"[9, 5]","[843, 1951]","[1, 6, 8]","[3168, 4065, 5137]"
132,10,4.0,objectLevel,full,16,15.0,[],-20.0,2,"[1, 5]","[320, 1382]","[1, 6, 7]","[2505, 3266, 4816]"
133,11,0.1,featureBased,full,1,13.0,[31],-20.0,0,[],[],"[1, 10, 12]","[4706, 54628, 57452]"
134,11,0.1,featureBased,full,2,4.0,[18],11.3,7,"[15, 16, 12, 8, 3, 4, 11]","[5829, 9745, 11023, 13091, 14413, 15625, 17359]","[1, 14, 15]","[19116, 41050, 41930]"
135,11,0.1,featureBased,full,3,14.0,[0],26.4,16,"[11, 12, 7, 8, 3, 4, 15, 16, 1, 2, 5, 10, 9, 13, 14, 6]","[1588, 2821, 3973, 5361, 6280, 7129, 8071, 8991, 10594, 11711, 15169, 16494, 17551, 18459, 19599, 21431]","[1, 6, 8]","[23507, 24811, 26003]"
136,11,0.1,featureBased,full,4,11.0,[0],10.4,16,"[6, 7, 5, 8, 1, 2, 3, 4, 13, 14, 15, 16, 11, 10, 9, 12]","[1367, 2171, 3253, 4335, 5499, 6243, 6875, 7977, 8751, 9507, 10167, 11563, 12479, 13181, 13835, 14637]","[1, 14, 15]","[14060, 14811, 25978]"
137,11,0.1,featureBased,full,5,15.0,[0],34.4,16,"[5, 6, 7, 8, 1, 2, 3, 4, 13, 14, 16, 15, 11, 10, 9, 12]","[773, 1426, 2216, 3100, 4004, 4664, 5304, 6202, 7138, 7996, 8976, 9828, 10968, 11568, 12334, 13314]","[1, 10, 12]","[14822, 15646, 16662]"
138,11,0.1,featureBased,full,6,7.0,[1],27.3,7,"[9, 10, 12, 11, 13, 14, 16]","[744, 1391, 2057, 3009, 3821, 4525, 5223]","[1, 14, 16]","[6647, 7527, 8351]"
139,11,0.1,featureBased,full,7,6.0,[1],26.5,15,"[5, 6, 1, 13, 2, 3, 4, 14, 16, 15, 9, 10, 11, 12, 7]","[944, 1719, 2615, 3473, 4586, 5357, 6451, 8203, 9023, 9997, 11801, 12889, 13685, 14543, 15457]","[1, 10, 12]","[17720, 18551, 19447]"
140,11,0.1,featureBased,full,8,3.0,[2],-5.6,16,"[9, 10, 12, 11, 5, 6, 7, 8, 1, 2, 13, 14, 16, 15, 4, 3]","[796, 1818, 2708, 3570, 4537, 5172, 5905, 6726, 7609, 8241, 9413, 10131, 15907, 16735, 17657, 18535]","[1, 10, 12]","[23957, 28093, 28917]"
141,11,0.1,featureBased,full,9,9.0,[0],2.9,11,"[9, 13, 1, 5, 10, 6, 12, 11, 7, 14, 16]","[765, 1873, 3061, 3953, 5369, 7151, 9273, 11753, 13406, 17548, 18697]","[1, 14, 16]","[20805, 21773, 22805]"
