action_times,actions,button_pressed,correct,delays,information_used_correctly,key_press,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
,,,,,,,,,,,,,7773,,,273417,,,instructions,"[{""page_index"":0,""viewing_time"":4181},{""page_index"":1,""viewing_time"":2015},{""page_index"":2,""viewing_time"":824},{""page_index"":3,""viewing_time"":752}]",55
,,,,,,,,,,,,,4103,,,295563,,,instructions,"[{""page_index"":0,""viewing_time"":1902},{""page_index"":1,""viewing_time"":896},{""page_index"":2,""viewing_time"":632},{""page_index"":3,""viewing_time"":672}]",55
,,,,,,,,,,,,,331278,,,641314,,,instructions,"[{""page_index"":0,""viewing_time"":18363},{""page_index"":1,""viewing_time"":7009},{""page_index"":0,""viewing_time"":129639},{""page_index"":1,""viewing_time"":72889},{""page_index"":2,""viewing_time"":60803},{""page_index"":3,""viewing_time"":42574}]",55
,,,,,,,,,,,,,280279,,,280281,,,instructions,"[{""page_index"":0,""viewing_time"":154735},{""page_index"":1,""viewing_time"":46580},{""page_index"":2,""viewing_time"":78961}]",56
,,,,,,,,,,,,,126192,,,126193,,,instructions,"[{""page_index"":0,""viewing_time"":36519},{""page_index"":1,""viewing_time"":38587},{""page_index"":2,""viewing_time"":26628},{""page_index"":3,""viewing_time"":24458}]",57
,,,,,,,,,,,,,24309,,,188437,,,instructions,"[{""page_index"":0,""viewing_time"":2991},{""page_index"":1,""viewing_time"":2616},{""page_index"":2,""viewing_time"":7908},{""page_index"":3,""viewing_time"":10794}]",57
,,,,,,,,,,,,,152089,,,152091,,,instructions,"[{""page_index"":0,""viewing_time"":9651},{""page_index"":1,""viewing_time"":49462},{""page_index"":2,""viewing_time"":66920},{""page_index"":3,""viewing_time"":26056}]",58
,,,,,,,,,,,,,81597,,,81598,,,instructions,"[{""page_index"":0,""viewing_time"":29340},{""page_index"":1,""viewing_time"":21960},{""page_index"":2,""viewing_time"":18224},{""page_index"":3,""viewing_time"":12071}]",59
,,,,,,,,,,,,,3218,,,110780,,,instructions,"[{""page_index"":0,""viewing_time"":1425},{""page_index"":1,""viewing_time"":841},{""page_index"":2,""viewing_time"":488},{""page_index"":3,""viewing_time"":464}]",59
,,,,,,,,,,,,,88016,,,88023,,,instructions,"[{""page_index"":0,""viewing_time"":34595},{""page_index"":1,""viewing_time"":26753},{""page_index"":2,""viewing_time"":26665}]",60
,,,,,,,,,,,,,65374,,,184472,,,instructions,"[{""page_index"":0,""viewing_time"":51556},{""page_index"":1,""viewing_time"":6016},{""page_index"":2,""viewing_time"":7800}]",60
,,,,,,,,,,,,,65439,,,65440,,,instructions,"[{""page_index"":0,""viewing_time"":4680},{""page_index"":1,""viewing_time"":6180},{""page_index"":2,""viewing_time"":49233},{""page_index"":3,""viewing_time"":5344}]",61
,,,,,,,,,,,,,137599,,,137601,,,instructions,"[{""page_index"":0,""viewing_time"":50895},{""page_index"":1,""viewing_time"":58265},{""page_index"":2,""viewing_time"":28438}]",62
,,,,,,,,,,,,,278338,,,278339,,,instructions,"[{""page_index"":0,""viewing_time"":86568},{""page_index"":1,""viewing_time"":62869},{""page_index"":2,""viewing_time"":89024},{""page_index"":3,""viewing_time"":39875}]",63
,,,,,,,,,,,,,213075,,,213076,,,instructions,"[{""page_index"":0,""viewing_time"":76741},{""page_index"":1,""viewing_time"":60557},{""page_index"":2,""viewing_time"":66577},{""page_index"":3,""viewing_time"":9200}]",64
,,,,,,,,,,,,,31328,,,320859,,,instructions,"[{""page_index"":0,""viewing_time"":7764},{""page_index"":1,""viewing_time"":5083},{""page_index"":2,""viewing_time"":11738},{""page_index"":3,""viewing_time"":6743}]",64
,,,,,,,,,,,,,12289,,,374896,,,instructions,"[{""page_index"":0,""viewing_time"":1636},{""page_index"":1,""viewing_time"":1804},{""page_index"":2,""viewing_time"":3498},{""page_index"":3,""viewing_time"":5351}]",64
,,,,,,,,,,,,,89072,,,89073,,,instructions,"[{""page_index"":0,""viewing_time"":21735},{""page_index"":1,""viewing_time"":18155},{""page_index"":2,""viewing_time"":32521},{""page_index"":3,""viewing_time"":16660}]",65
,,,,,,,,,,,,,117992,,,117995,,,instructions,"[{""page_index"":0,""viewing_time"":63549},{""page_index"":1,""viewing_time"":27854},{""page_index"":2,""viewing_time"":26586}]",66
,,,,,,,,,,,,,43358,,,43361,,,instructions,"[{""page_index"":0,""viewing_time"":16717},{""page_index"":1,""viewing_time"":11830},{""page_index"":2,""viewing_time"":14809}]",67
,,,,,,,,,,,,,132488,,,132488,,,instructions,"[{""page_index"":0,""viewing_time"":14403},{""page_index"":1,""viewing_time"":23374},{""page_index"":2,""viewing_time"":84099},{""page_index"":3,""viewing_time"":10611}]",68
,,,,,,,,,,,,,113441,,,113445,,,instructions,"[{""page_index"":0,""viewing_time"":37299},{""page_index"":1,""viewing_time"":20547},{""page_index"":2,""viewing_time"":34179},{""page_index"":3,""viewing_time"":21411}]",69
,,,,,,,,,,,,,138800,,,138804,,,instructions,"[{""page_index"":0,""viewing_time"":41874},{""page_index"":1,""viewing_time"":24282},{""page_index"":2,""viewing_time"":40410},{""page_index"":3,""viewing_time"":32231}]",70
,,,,,,,,,,,,,101207,,,101208,,,instructions,"[{""page_index"":0,""viewing_time"":39328},{""page_index"":1,""viewing_time"":38461},{""page_index"":2,""viewing_time"":23415}]",71
,,,,,,,,,,,,,93341,,,93348,,,instructions,"[{""page_index"":0,""viewing_time"":52145},{""page_index"":1,""viewing_time"":24153},{""page_index"":2,""viewing_time"":17039}]",72
,,,,,,,,,,,,,128452,,,128458,,,instructions,"[{""page_index"":0,""viewing_time"":54441},{""page_index"":1,""viewing_time"":14099},{""page_index"":2,""viewing_time"":28865},{""page_index"":3,""viewing_time"":31044}]",73
,,,,,,,,,,,,,94494,,,268774,,,instructions,"[{""page_index"":0,""viewing_time"":19920},{""page_index"":1,""viewing_time"":34734},{""page_index"":2,""viewing_time"":27974},{""page_index"":3,""viewing_time"":11863}]",73
,,,,,,,,,,,,,110178,,,110181,,,instructions,"[{""page_index"":0,""viewing_time"":46609},{""page_index"":1,""viewing_time"":38109},{""page_index"":2,""viewing_time"":25458}]",74
,,,,,,,,,,,,,148475,,,148475,,,instructions,"[{""page_index"":0,""viewing_time"":35847},{""page_index"":1,""viewing_time"":6181},{""page_index"":0,""viewing_time"":8967},{""page_index"":1,""viewing_time"":34159},{""page_index"":2,""viewing_time"":38488},{""page_index"":3,""viewing_time"":24829}]",75
,,,,,,,,,,,,,1836,,,211707,,,instructions,"[{""page_index"":0,""viewing_time"":916},{""page_index"":1,""viewing_time"":300},{""page_index"":2,""viewing_time"":260},{""page_index"":3,""viewing_time"":356}]",75
,,,,,,,,,,,,,42502,,,272436,,,instructions,"[{""page_index"":0,""viewing_time"":3428},{""page_index"":1,""viewing_time"":11236},{""page_index"":0,""viewing_time"":7680},{""page_index"":1,""viewing_time"":4989},{""page_index"":2,""viewing_time"":8501},{""page_index"":3,""viewing_time"":6668}]",75
,,,,,,,,,,,,,69688,,,69690,,,instructions,"[{""page_index"":0,""viewing_time"":29047},{""page_index"":1,""viewing_time"":22719},{""page_index"":2,""viewing_time"":17920}]",76
,,,,,,,,,,,,,77693,,,77694,,,instructions,"[{""page_index"":0,""viewing_time"":21692},{""page_index"":1,""viewing_time"":29266},{""page_index"":2,""viewing_time"":9546},{""page_index"":3,""viewing_time"":17188}]",77
,,,,,,,,,,,,,115362,,,115364,,,instructions,"[{""page_index"":0,""viewing_time"":51818},{""page_index"":1,""viewing_time"":35911},{""page_index"":2,""viewing_time"":27632}]",78
,,,,,,,,,,,,,1404879,,,1404880,,,instructions,"[{""page_index"":0,""viewing_time"":1380966},{""page_index"":1,""viewing_time"":9246},{""page_index"":2,""viewing_time"":5122},{""page_index"":3,""viewing_time"":9545}]",79
,,,,,,,,,,,,,22422,,,1513044,,,instructions,"[{""page_index"":0,""viewing_time"":6511},{""page_index"":1,""viewing_time"":2929},{""page_index"":2,""viewing_time"":8358},{""page_index"":3,""viewing_time"":4624}]",79
,,,,,,,,,,,,,38774,,,1572095,,,instructions,"[{""page_index"":0,""viewing_time"":9428},{""page_index"":1,""viewing_time"":10299},{""page_index"":2,""viewing_time"":13298},{""page_index"":3,""viewing_time"":5749}]",79
,,,,,,,,,,,,,14079,,,1604114,,,instructions,"[{""page_index"":0,""viewing_time"":8700},{""page_index"":1,""viewing_time"":3100},{""page_index"":2,""viewing_time"":1470},{""page_index"":3,""viewing_time"":809}]",79
,,,,,,,,,,,,,2964,,,1625357,,,instructions,"[{""page_index"":0,""viewing_time"":907},{""page_index"":1,""viewing_time"":643},{""page_index"":2,""viewing_time"":684},{""page_index"":3,""viewing_time"":730}]",79
,,,,,,,,,,,,,3111,,,1701245,,,instructions,"[{""page_index"":0,""viewing_time"":1021},{""page_index"":1,""viewing_time"":948},{""page_index"":2,""viewing_time"":629},{""page_index"":3,""viewing_time"":513}]",79
,,,,,,,,,,,,,194360,,,194362,,,instructions,"[{""page_index"":0,""viewing_time"":90914},{""page_index"":1,""viewing_time"":31546},{""page_index"":2,""viewing_time"":33997},{""page_index"":3,""viewing_time"":37902}]",80
,,,,,,,,,,,,,35684,,,286609,,,instructions,"[{""page_index"":0,""viewing_time"":7482},{""page_index"":1,""viewing_time"":14055},{""page_index"":2,""viewing_time"":7778},{""page_index"":3,""viewing_time"":6368}]",80
