,pid,info_cost,PR_type,message,trial_index,trial_i,delays,score,n_click,clicks,click_times,path,action_times
12,0,0.01,featureBased,full,13,15,[],38.9,10,"[4, 2, 3, 5, 9, 17, 16, 7, 13, 12]","[1335, 1944, 2382, 2950, 3766, 4110, 4678, 5454, 5854, 6262]","[1, 3, 7, 13]","[7348, 7924, 8613]"
13,0,0.01,featureBased,full,14,14,[],37.9,10,"[5, 2, 4, 3, 6, 10, 11, 9, 16, 17]","[1579, 2276, 3235, 3602, 4252, 4899, 5402, 7538, 8264, 8954]","[1, 2, 6, 11]","[10088, 10714, 11528]"
14,0,0.01,featureBased,full,15,10,[],9.88,12,"[5, 2, 4, 3, 16, 17, 14, 15, 8, 12, 13, 7]","[1799, 2295, 2790, 3447, 4270, 4783, 5647, 6110, 6838, 10271, 10718, 11230]","[1, 3, 7, 13]","[7789, 12044, 12578]"
15,0,0.01,featureBased,full,16,11,[],39.91,9,"[4, 3, 2, 5, 16, 17, 14, 15, 8]","[686, 1230, 1662, 2405, 3557, 4072, 5037, 5485, 5789]","[1, 4, 8, 14]","[7085, 7755, 8428]"
16,1,2.5,featureBased,full,1,6,"[0, 0, 1]",-27.0,16,"[3, 7, 13, 12, 4, 2, 6, 10, 5, 16, 9, 17, 8, 15, 14, 11]","[1842, 6662, 7836, 10452, 13142, 14261, 17046, 17851, 20721, 21739, 22981, 23468, 25131, 25911, 26671, 28055]","[1, 2, 6, 10]","[59792, 63662, 65065]"
17,1,2.5,featureBased,full,2,5,"[13, 0, 0]",22.0,4,"[12, 7, 13, 3]","[2062, 3822, 5372, 6612]","[1, 3, 7, 13]","[8042, 25932, 26925]"
18,1,2.5,featureBased,full,3,2,"[6, 0, 3]",19.5,3,"[3, 6, 11]","[1399, 3992, 20368]","[1, 2, 6, 11]","[8159, 17978, 21433]"
19,1,2.5,featureBased,full,4,7,"[43, 0, 0]",-17.0,16,"[4, 3, 2, 7, 12, 13, 6, 10, 11, 5, 9, 16, 17, 8, 14, 15]","[1659, 5646, 9556, 13026, 15726, 17673, 19945, 22153, 26753, 28453, 29634, 30482, 31785, 33907, 36223, 38066]","[1, 3, 7, 13]","[52855, 108255, 111169]"
20,1,2.5,featureBased,full,5,4,"[20, 0, 0]",-6.0,4,"[3, 7, 12, 13]","[4330, 9943, 11233, 14630]","[1, 3, 7, 13]","[18360, 42511, 44093]"
21,1,2.5,featureBased,full,6,3,"[0, 0, 0]",14.0,0,[],[],"[1, 2, 6, 10]","[1799, 3656, 5903]"
22,1,2.5,featureBased,full,7,9,"[0, 0, 0]",30.0,0,[],[],"[1, 4, 8, 15]","[2437, 5270, 10236]"
23,1,2.5,featureBased,full,8,8,"[0, 0, 0]",1.0,0,[],[],"[1, 3, 7, 13]","[3981, 7141, 8883]"
24,1,2.5,featureBased,full,9,0,"[0, 0, 0]",8.0,0,[],[],"[1, 2, 6, 10]","[3397, 8577, 10177]"
25,1,2.5,featureBased,full,10,1,"[0, 0, 0]",5.0,0,[],[],"[1, 4, 8, 15]","[1442, 4524, 5972]"
26,1,2.5,featureBased,full,11,12,[],13.0,0,[],[],"[1, 3, 7, 13]","[2041, 4051, 6008]"
27,1,2.5,featureBased,full,12,14,[],-24.5,9,"[3, 13, 4, 11, 17, 15, 12, 6, 14]","[3232, 6499, 8649, 11299, 14349, 16369, 18124, 20459, 22048]","[1, 4, 8, 14]","[28348, 29495, 30595]"
28,1,2.5,featureBased,full,13,11,[],16.0,0,[],[],"[1, 2, 6, 10]","[1953, 4167, 5347]"
29,1,2.5,featureBased,full,14,10,[],38.5,1,[13],[9412],"[1, 3, 7, 13]","[2342, 3972, 10592]"
30,1,2.5,featureBased,full,15,15,[],19.0,2,"[10, 11]","[8273, 12083]","[1, 2, 6, 11]","[3133, 14169, 16163]"
31,1,2.5,featureBased,full,16,13,[],24.0,2,"[14, 15]","[6291, 11964]","[1, 4, 8, 14]","[2604, 14101, 15094]"
32,2,0.01,none,none,1,5,"[4, 0, 1]",6.85,15,"[2, 6, 11, 5, 9, 16, 17, 4, 8, 15, 14, 3, 7, 12, 13]","[6360, 8609, 9449, 12706, 13448, 14133, 14982, 16029, 17258, 18371, 19463, 20552, 21519, 22573, 23396]","[1, 2, 6, 10]","[102535, 114504, 117727]"
33,2,0.01,none,none,2,3,"[4, 0, 1]",4.0,0,[],[],"[1, 4, 8, 14]","[3145, 10180, 17333]"
34,2,0.01,none,none,3,0,"[4, 0, 1]",11.0,0,[],[],"[1, 5, 9, 17]","[1942, 8357, 11981]"
35,2,0.01,none,none,4,4,"[4, 0, 1]",9.0,0,[],[],"[1, 4, 8, 15]","[2307, 9283, 12436]"
36,2,0.01,none,none,5,7,"[4, 0, 1]",5.0,0,[],[],"[1, 3, 7, 13]","[1242, 7419, 10160]"
37,2,0.01,none,none,6,9,"[4, 0, 1]",42.0,0,[],[],"[1, 5, 9, 16]","[3006, 9532, 12406]"
38,2,0.01,none,none,7,8,"[4, 0, 1]",41.0,0,[],[],"[1, 3, 7, 12]","[2045, 8309, 11160]"
39,2,0.01,none,none,8,1,"[4, 0, 1]",3.0,0,[],[],"[1, 2, 6, 11]","[1977, 8286, 11842]"
40,2,0.01,none,none,9,2,"[4, 0, 1]",9.0,0,[],[],"[1, 4, 8, 15]","[3368, 9625, 12633]"
41,2,0.01,none,none,10,6,"[4, 0, 1]",13.0,0,[],[],"[1, 5, 9, 16]","[2885, 9101, 12834]"
42,2,0.01,none,none,11,12,[],6.0,0,[],[],"[1, 5, 9, 17]","[2661, 3975, 5682]"
43,2,0.01,none,none,12,14,[],38.0,0,[],[],"[1, 2, 6, 11]","[1679, 2696, 5248]"
44,2,0.01,none,none,13,15,[],15.0,0,[],[],"[1, 3, 7, 12]","[2661, 3814, 5751]"
45,2,0.01,none,none,14,10,[],38.0,0,[],[],"[1, 4, 8, 15]","[3037, 6606, 9214]"
46,2,0.01,none,none,15,11,[],17.0,0,[],[],"[1, 5, 9, 16]","[2347, 3676, 5465]"
47,2,0.01,none,none,16,13,[],4.0,0,[],[],"[1, 3, 7, 13]","[3037, 4684, 7127]"
48,3,2.5,objectLevel,full,1,5,"[1, -1, 1]",28.0,0,[],[],"[1, 2, 6, 10]","[8089, 19350, 27439]"
49,3,2.5,objectLevel,full,2,3,"[4, -1, 6]",17.0,0,[],[],"[1, 3, 7, 12]","[6218, 11950, 58721]"
50,3,2.5,objectLevel,full,3,1,"[6, -1, -1]",9.0,0,[],[],"[1, 3, 7, 12]","[5036, 14451, 38324]"
51,3,2.5,objectLevel,full,4,7,"[12, -1, 19]",-5.0,0,[],[],"[1, 2, 6, 11]","[2441, 16512, 23920]"
52,3,2.5,objectLevel,full,5,2,"[1, -1, -1]",27.0,0,[],[],"[1, 2, 6, 11]","[3617, 12360, 33915]"
53,3,2.5,objectLevel,full,6,4,"[3, -1, -1]",24.0,0,[],[],"[1, 5, 9, 16]","[1250, 5860, 17624]"
54,3,2.5,objectLevel,full,7,6,"[2, -1, -1]",12.0,0,[],[],"[1, 5, 9, 16]","[1434, 7291, 10737]"
55,3,2.5,objectLevel,full,8,9,"[3, -1, 1]",29.0,0,[],[],"[1, 5, 9, 16]","[1098, 10265, 15448]"
56,3,2.5,objectLevel,full,9,0,"[2, -1, -1]",8.0,0,[],[],"[1, 2, 6, 10]","[2305, 5939, 11035]"
57,3,2.5,objectLevel,full,10,8,"[-1, -1, -1]",16.0,0,[],[],"[1, 2, 6, 10]","[4518, 10220, 13766]"
58,3,2.5,objectLevel,full,11,12,[],9.0,0,[],[],"[1, 5, 9, 17]","[2841, 4001, 5205]"
59,3,2.5,objectLevel,full,12,14,[],-41.0,0,[],[],"[1, 4, 8, 15]","[3278, 4480, 5738]"
60,3,2.5,objectLevel,full,13,13,[],19.0,0,[],[],"[1, 4, 8, 15]","[4588, 5710, 8191]"
61,3,2.5,objectLevel,full,14,15,[],35.0,0,[],[],"[1, 3, 7, 13]","[831, 2069, 41749]"
62,3,2.5,objectLevel,full,15,11,[],16.0,0,[],[],"[1, 5, 9, 16]","[4422, 5575, 8501]"
63,3,2.5,objectLevel,full,16,10,[],37.0,0,[],[],"[1, 5, 9, 16]","[2100, 3149, 5360]"
64,4,1.0,none,none,1,8,"[3, 0, 1]",42.0,16,"[4, 2, 3, 5, 9, 17, 16, 6, 10, 11, 7, 13, 12, 14, 8, 15]","[6610, 8423, 11152, 12271, 13655, 14799, 18112, 27400, 31424, 33216, 36649, 38144, 39120, 41472, 42376, 43024]","[1, 2, 6, 11]","[48690, 57242, 60882]"
65,4,1.0,none,none,2,15,"[3, 0, 1]",42.0,7,"[2, 4, 5, 3, 7, 13, 12]","[1329, 3432, 4992, 6080, 7120, 8024, 9001]","[1, 3, 7, 12]","[12450, 20201, 22457]"
66,4,1.0,none,none,3,13,"[3, 0, 1]",34.0,16,"[3, 7, 13, 12, 5, 4, 2, 8, 14, 15, 6, 10, 11, 9, 17, 16]","[2363, 3803, 4723, 5682, 9595, 11827, 14275, 15323, 16819, 17803, 25220, 26035, 27355, 28772, 29252, 29884]","[1, 3, 7, 12]","[32111, 39198, 42782]"
67,4,1.0,none,none,4,14,"[3, 0, 1]",36.0,16,"[2, 6, 10, 11, 5, 9, 17, 16, 4, 8, 15, 14, 3, 7, 13, 12]","[1871, 3093, 3862, 4998, 6326, 6934, 7397, 8206, 9525, 10253, 11445, 12557, 13573, 14254, 14901, 15629]","[1, 3, 7, 12]","[17375, 24504, 29424]"
68,4,1.0,none,none,5,12,"[3, 0, 1]",47.0,5,"[3, 7, 13, 12, 4]","[3262, 4061, 4893, 6037, 13501]","[1, 3, 7, 12]","[17640, 23760, 25343]"
69,4,1.0,none,none,6,11,"[3, 0, 1]",17.0,11,"[3, 7, 13, 2, 6, 11, 10, 5, 9, 4, 8]","[1584, 2536, 4008, 5711, 6599, 7487, 8488, 9831, 10951, 13120, 14088]","[1, 2, 6, 11]","[18170, 25218, 28513]"
70,4,1.0,none,none,7,1,"[3, 0, 1]",32.0,8,"[2, 5, 9, 3, 7, 12, 13, 4]","[1692, 3323, 5579, 6763, 7939, 9988, 11475, 13828]","[1, 3, 7, 13]","[16950, 23902, 25693]"
71,4,1.0,none,none,8,3,"[3, 0, 1]",50.0,5,"[5, 3, 7, 13, 12]","[4612, 5708, 6588, 7500, 8540]","[1, 3, 7, 13]","[12102, 18566, 20918]"
72,4,1.0,none,none,9,0,"[3, 0, 1]",54.0,8,"[3, 7, 5, 2, 4, 8, 14, 15]","[1311, 2342, 3447, 4671, 6783, 7606, 8463, 9367]","[1, 4, 8, 14]","[13705, 20458, 23225]"
73,4,1.0,none,none,10,4,"[3, 0, 1]",48.0,7,"[4, 8, 2, 6, 3, 7, 13]","[2097, 3232, 5088, 6000, 7392, 8504, 9464]","[1, 3, 7, 13]","[11835, 18411, 20371]"
74,4,1.0,none,none,11,2,[],52.0,3,"[3, 7, 13]","[1807, 2974, 4191]","[1, 3, 7, 13]","[9345, 11089, 12833]"
75,4,1.0,none,none,12,6,[],46.0,11,"[3, 7, 13, 12, 5, 9, 16, 17, 2, 6, 11]","[4720, 6039, 6999, 7999, 9943, 10831, 11816, 12439, 13376, 14295, 14967]","[1, 2, 6, 11]","[18889, 21114, 23001]"
76,4,1.0,none,none,13,9,[],42.0,9,"[3, 7, 2, 5, 9, 16, 4, 8, 17]","[2892, 3963, 5267, 6291, 7323, 8532, 11868, 12611, 20932]","[1, 5, 9, 17]","[15727, 18095, 23326]"
77,4,1.0,none,none,14,5,[],37.0,10,"[5, 9, 4, 8, 2, 6, 3, 7, 13, 12]","[2283, 3539, 5067, 5875, 6786, 7402, 8547, 9379, 10218, 11186]","[1, 3, 7, 12]","[12957, 14396, 16188]"
78,4,1.0,none,none,15,7,[],20.0,8,"[3, 2, 6, 5, 4, 8, 14, 15]","[1171, 2179, 3108, 4308, 5835, 6683, 7651, 8380]","[1, 4, 8, 14]","[11014, 12357, 13941]"
79,4,1.0,none,none,16,10,[],46.0,7,"[4, 8, 3, 2, 6, 10, 11]","[2448, 3199, 4127, 5503, 6167, 7320, 8553]","[1, 2, 6, 10]","[11522, 12938, 14666]"
81,6,1.0,featureBased,full,1,6,"[7, 0, 0]",11.0,10,"[3, 2, 5, 4, 12, 13, 16, 17, 7, 9]","[2512, 3656, 4887, 6061, 11995, 13123, 15287, 16224, 21100, 22165]","[1, 3, 7, 13]","[26725, 43573, 47195]"
82,6,1.0,featureBased,full,2,0,"[0, 0, 0]",46.0,16,"[3, 4, 5, 2, 7, 12, 13, 10, 6, 11, 17, 9, 16, 15, 8, 14]","[1340, 2097, 2688, 3256, 4079, 4534, 5307, 5918, 6468, 7096, 7644, 8092, 8568, 9080, 9578, 9996]","[1, 4, 8, 14]","[16428, 21500, 23812]"
83,6,1.0,featureBased,full,3,8,"[0, 0, 0]",42.0,16,"[12, 7, 13, 10, 6, 11, 17, 9, 16, 15, 8, 14, 4, 2, 5, 3]","[1286, 1826, 2304, 3748, 4299, 4816, 5519, 6164, 7012, 7839, 8448, 9032, 9749, 10630, 11657, 13607]","[1, 2, 6, 11]","[16107, 22446, 24292]"
84,6,1.0,featureBased,full,4,4,"[23, 3, 7]",18.0,5,"[3, 7, 13, 9, 16]","[1624, 2531, 3417, 38586, 39447]","[1, 5, 9, 16]","[7269, 42560, 49540]"
85,6,1.0,featureBased,full,5,3,"[0, 0, 0]",48.0,7,"[2, 6, 4, 5, 3, 7, 13]","[2341, 4270, 6016, 6826, 7556, 8748, 9396]","[1, 3, 7, 13]","[12874, 17768, 20125]"
86,6,1.0,featureBased,full,6,9,"[0, 0, 0]",42.0,9,"[2, 4, 8, 14, 15, 5, 9, 16, 17]","[2139, 3120, 4750, 5499, 6330, 7264, 7839, 8697, 9385]","[1, 5, 9, 17]","[13649, 18312, 19726]"
87,6,1.0,featureBased,full,7,12,"[0, 0, 0]",48.0,4,"[3, 7, 13, 12]","[1362, 2216, 2920, 4100]","[1, 3, 7, 12]","[9051, 12664, 14403]"
88,6,1.0,featureBased,full,8,1,"[0, 0, 0]",30.0,10,"[3, 12, 13, 7, 5, 9, 16, 17, 2, 4]","[1195, 2960, 3664, 4690, 6106, 6746, 7534, 8466, 9452, 10091]","[1, 3, 7, 13]","[14830, 20028, 22527]"
89,6,1.0,featureBased,full,9,15,"[0, 0, 0]",41.0,8,"[5, 9, 16, 17, 3, 7, 13, 12]","[1038, 1859, 2660, 3608, 4864, 5536, 6270, 6990]","[1, 3, 7, 12]","[10255, 14513, 15971]"
90,6,1.0,featureBased,full,10,13,"[0, 0, 0]",39.0,11,"[4, 8, 14, 15, 2, 6, 5, 3, 7, 12, 13]","[1933, 2573, 3201, 3969, 5165, 5678, 6515, 7511, 8651, 9125, 9863]","[1, 3, 7, 12]","[13692, 18802, 21633]"
91,6,1.0,featureBased,full,11,14,[],46.0,6,"[3, 4, 5, 2, 12, 13]","[1160, 2872, 3542, 4212, 5700, 6622]","[1, 3, 7, 12]","[9899, 13312, 15894]"
92,6,1.0,featureBased,full,12,2,[],45.0,10,"[3, 5, 4, 2, 10, 11, 6, 7, 12, 13]","[1446, 3158, 3939, 4768, 6517, 7365, 8127, 9106, 9701, 10581]","[1, 3, 7, 13]","[14264, 14995, 15877]"
93,6,1.0,featureBased,full,13,10,[],45.0,8,"[3, 2, 5, 4, 8, 6, 10, 11]","[1064, 1918, 2624, 3538, 6084, 7038, 8586, 9582]","[1, 2, 6, 10]","[14949, 15562, 16681]"
94,6,1.0,featureBased,full,14,11,[],12.0,16,"[2, 5, 4, 3, 9, 7, 6, 8, 13, 12, 10, 11, 17, 16, 15, 14]","[2157, 2994, 3904, 4650, 7734, 8838, 9808, 10852, 13944, 15011, 15942, 16855, 17817, 18849, 22537, 23259]","[1, 2, 6, 11]","[27186, 28249, 29606]"
95,6,1.0,featureBased,full,15,5,[],43.0,4,"[3, 7, 12, 13]","[2601, 3745, 4481, 5217]","[1, 3, 7, 12]","[9585, 10438, 11302]"
96,6,1.0,featureBased,full,16,7,[],18.0,10,"[3, 2, 5, 4, 6, 10, 11, 8, 14, 15]","[1686, 2435, 3081, 3665, 4690, 5353, 5999, 6687, 7240, 8182]","[1, 4, 8, 14]","[11101, 11701, 13272]"
97,7,1.0,objectLevel,full,1,1,"[-1, -1, -1]",24.0,16,"[2, 5, 4, 3, 9, 16, 17, 7, 12, 13, 8, 15, 14, 6, 11, 10]","[2656, 3818, 4779, 6365, 8013, 10393, 11718, 13483, 14355, 15331, 18223, 18864, 19630, 20599, 21434, 22330]","[1, 3, 7, 13]","[24111, 25581, 26297]"
98,7,1.0,objectLevel,full,2,5,"[-1, -1, -1]",43.0,4,"[3, 7, 13, 12]","[2262, 4346, 6047, 7258]","[1, 3, 7, 12]","[9045, 10602, 11757]"
99,7,1.0,objectLevel,full,3,7,"[-1, -1, -1]",19.0,9,"[3, 5, 4, 2, 6, 8, 11, 14, 15]","[2349, 3474, 4299, 6566, 7621, 9432, 11231, 12416, 18383]","[1, 4, 8, 14]","[19705, 20997, 22153]"
100,7,1.0,objectLevel,full,4,4,"[-1, -1, -1]",50.0,5,"[3, 5, 7, 13, 12]","[2295, 3367, 5145, 6303, 8194]","[1, 3, 7, 13]","[8991, 10122, 10881]"
101,7,1.0,objectLevel,full,5,9,"[-1, -1, -1]",46.0,5,"[3, 5, 9, 16, 17]","[1358, 2374, 3986, 5042, 5991]","[1, 5, 9, 17]","[7780, 8860, 9660]"
102,7,1.0,objectLevel,full,6,6,"[-1, -1, -1]",44.0,13,"[3, 7, 13, 12, 5, 9, 16, 17, 4, 2, 6, 10, 11]","[2332, 3990, 5997, 7420, 10168, 11343, 13081, 13996, 15514, 16499, 18087, 19854, 20808]","[1, 2, 6, 11]","[22321, 23473, 24216]"
103,7,1.0,objectLevel,full,7,3,"[-1, -1, -1]",44.0,11,"[14, 15, 3, 4, 8, 2, 6, 5, 7, 12, 13]","[3727, 4697, 8954, 11002, 12726, 14319, 15995, 17778, 19141, 22640, 23444]","[1, 3, 7, 13]","[24798, 26070, 26823]"
104,7,1.0,objectLevel,full,8,2,"[-1, -1, -1]",46.0,9,"[3, 4, 5, 2, 7, 6, 12, 13, 8]","[1765, 4033, 5921, 7146, 9466, 10612, 11911, 12761, 15882]","[1, 3, 7, 13]","[17522, 18901, 19577]"
105,7,1.0,objectLevel,full,9,8,"[-1, -1, -1]",48.0,10,"[3, 4, 2, 5, 9, 16, 17, 6, 10, 11]","[1643, 2725, 3791, 4644, 7090, 7810, 8721, 9946, 10900, 11718]","[1, 2, 6, 11]","[13392, 14649, 15272]"
106,7,1.0,objectLevel,full,10,0,"[-1, -1, -1]",57.0,5,"[3, 4, 8, 15, 14]","[1362, 2588, 4788, 6838, 7809]","[1, 4, 8, 14]","[8841, 9948, 10618]"
107,7,1.0,objectLevel,full,11,11,[],18.0,10,"[3, 4, 5, 2, 9, 7, 6, 10, 11, 12]","[1516, 3955, 4778, 5599, 8278, 9391, 10388, 13035, 13815, 15459]","[1, 2, 6, 11]","[16610, 17981, 18698]"
108,7,1.0,objectLevel,full,12,12,[],48.0,4,"[3, 7, 13, 12]","[1053, 2391, 4170, 5289]","[1, 3, 7, 12]","[6401, 6970, 7588]"
109,7,1.0,objectLevel,full,13,13,[],46.0,4,"[3, 7, 13, 12]","[1348, 2695, 3416, 4226]","[1, 3, 7, 12]","[5014, 5881, 6530]"
110,7,1.0,objectLevel,full,14,14,[],43.0,9,"[3, 7, 5, 4, 8, 14, 15, 12, 13]","[1121, 2220, 3947, 4941, 6908, 8809, 9986, 11000, 12636]","[1, 3, 7, 12]","[13323, 14144, 15056]"
111,7,1.0,objectLevel,full,15,10,[],41.0,12,"[3, 5, 4, 8, 9, 17, 16, 14, 2, 6, 11, 10]","[1374, 2215, 3009, 4411, 5322, 6629, 7551, 9381, 10559, 11394, 12620, 13764]","[1, 2, 6, 10]","[14656, 15161, 15788]"
112,7,1.0,objectLevel,full,16,15,[],45.0,4,"[3, 7, 12, 13]","[994, 2115, 3447, 5774]","[1, 3, 7, 12]","[6423, 6945, 7567]"
113,8,2.5,none,none,1,4,"[15, 0, 3]",17.0,4,"[2, 6, 11, 10]","[7225, 29626, 38541, 43442]","[1, 2, 6, 11]","[9155, 32716, 57597]"
114,8,2.5,none,none,2,5,"[15, 0, 3]",11.5,7,"[4, 5, 3, 2, 8, 14, 15]","[3619, 5890, 7177, 9921, 35056, 40245, 42606]","[1, 4, 8, 15]","[12896, 37121, 44240]"
115,8,2.5,none,none,3,2,"[15, 0, 3]",12.0,6,"[4, 3, 2, 5, 6, 11]","[2445, 4623, 6275, 7978, 30892, 34865]","[1, 2, 6, 11]","[11759, 32688, 36473]"
116,8,2.5,none,none,4,7,"[15, 0, 3]",15.5,3,"[3, 7, 13]","[2701, 62323, 67228]","[1, 3, 7, 13]","[5165, 64586, 68108]"
117,8,2.5,none,none,5,8,"[15, 0, 3]",0.5,5,"[3, 4, 8, 14, 15]","[5477, 8418, 29984, 38177, 39565]","[1, 4, 8, 15]","[9739, 31507, 45426]"
118,8,2.5,none,none,6,6,"[15, 0, 3]",-1.0,6,"[5, 2, 3, 6, 10, 11]","[2925, 4401, 40978, 44969, 48601, 50897]","[1, 2, 6, 11]","[9947, 46542, 52977]"
119,8,2.5,none,none,7,3,"[15, 0, 3]",10.0,6,"[5, 3, 2, 4, 8, 14]","[6872, 8702, 9767, 10685, 31198, 35888]","[1, 4, 8, 14]","[12307, 33511, 37479]"
120,8,2.5,none,none,8,0,"[15, 0, 3]",-15.5,7,"[2, 5, 4, 3, 9, 17, 16]","[5497, 7117, 9120, 10538, 32063, 37167, 40409]","[1, 5, 9, 16]","[13081, 33296, 54090]"
121,8,2.5,none,none,9,9,"[15, 0, 3]",19.0,4,"[3, 5, 9, 16]","[3190, 4494, 56287, 61708]","[1, 5, 9, 16]","[6659, 58858, 63647]"
122,8,2.5,none,none,10,1,"[15, 0, 3]",-3.0,4,"[2, 6, 10, 11]","[2319, 23554, 29142, 31087]","[1, 2, 6, 11]","[4946, 25224, 32698]"
123,8,2.5,none,none,11,14,[],-3.5,7,"[3, 5, 2, 4, 7, 13, 12]","[2313, 3746, 4476, 5187, 10046, 13777, 15110]","[1, 3, 7, 12]","[8635, 11500, 16293]"
124,8,2.5,none,none,12,15,[],25.0,4,"[3, 7, 13, 12]","[1411, 4879, 8040, 10007]","[1, 3, 7, 13]","[2856, 5944, 10883]"
125,8,2.5,none,none,13,10,[],22.0,6,"[4, 5, 3, 2, 9, 16]","[4905, 7786, 12706, 13858, 16616, 22178]","[1, 5, 9, 16]","[9655, 18154, 24464]"
126,8,2.5,none,none,14,13,[],19.0,4,"[5, 4, 8, 14]","[3664, 6745, 11334, 15742]","[1, 4, 8, 14]","[9481, 12795, 17267]"
127,8,2.5,none,none,15,11,[],7.5,5,"[3, 5, 9, 17, 16]","[2833, 5011, 9891, 12744, 14342]","[1, 5, 9, 17]","[7682, 10787, 15839]"
128,8,2.5,none,none,16,12,[],-0.5,7,"[2, 4, 5, 3, 9, 17, 16]","[4051, 5919, 6916, 7959, 12442, 231824, 232810]","[1, 5, 9, 16]","[10108, 13693, 234119]"
129,9,1.0,none,none,1,5,"[3, 0, 1]",4.0,2,"[5, 17]","[7245, 13515]","[1, 5, 9, 16]","[22334, 54806, 59941]"
130,9,1.0,none,none,2,7,"[3, 0, 1]",26.0,2,"[4, 14]","[4936, 6893]","[1, 4, 8, 14]","[9428, 37092, 48439]"
131,9,1.0,none,none,3,2,"[3, 0, 1]",53.0,2,"[3, 13]","[6500, 8182]","[1, 3, 7, 13]","[10420, 35943, 51696]"
132,9,1.0,none,none,4,1,"[3, 0, 1]",-3.0,4,"[2, 5, 16, 17]","[13560, 20743, 23468, 65312]","[1, 5, 9, 17]","[25868, 53411, 66924]"
133,9,1.0,none,none,5,3,"[3, 0, 1]",53.0,2,"[3, 13]","[2435, 4757]","[1, 3, 7, 13]","[6683, 30407, 38575]"
134,9,1.0,none,none,6,8,"[3, 0, 1]",11.0,2,"[4, 14]","[5407, 10299]","[1, 4, 8, 14]","[12197, 39240, 47846]"
135,9,1.0,none,none,7,6,"[3, 0, 1]",2.0,2,"[4, 15]","[5532, 6777]","[1, 4, 8, 15]","[10572, 35915, 46070]"
136,9,1.0,none,none,8,9,"[3, 0, 1]",-5.0,4,"[2, 3, 12, 13]","[5557, 13715, 15839, 56434]","[1, 3, 7, 12]","[17820, 43704, 57862]"
137,9,1.0,none,none,9,4,"[3, 0, 1]",6.0,2,"[2, 11]","[6378, 8365]","[1, 2, 6, 11]","[11892, 54827, 70144]"
138,9,1.0,none,none,10,0,"[3, 0, 1]",60.0,2,"[4, 14]","[11675, 13605]","[1, 4, 8, 14]","[15822, 43257, 52799]"
139,9,1.0,none,none,11,13,[],16.0,4,"[5, 4, 15, 14]","[5556, 11240, 12400, 29553]","[1, 4, 8, 14]","[15004, 22326, 31362]"
140,9,1.0,none,none,12,12,[],39.0,3,"[2, 3, 13]","[4527, 6531, 8551]","[1, 3, 7, 13]","[9843, 14792, 20501]"
