action_times,actions,button_pressed,correct,delays,information_used_correctly,key_press,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
,,,,,,32.0,,,,,,,10432,,,970521,,,text,,118
,,,,,,32.0,,,,,,,7198,,,748891,,,text,,120
,,,,,,32.0,,,,,,,10345,,,935050,,,text,,121
,,,,,,32.0,,,,,,,2326,,,809933,,,text,,123
,,,,,,32.0,,,,,,,3648,,,934903,,,text,,124
,,,,,,32.0,,,,,,,5780,,,736599,,,text,,127
,,,,,,32.0,,,,,,,6636,,,960040,,,text,,128
,,,,,,32.0,,,,,,,19834,,,1044293,,,text,,129
,,,,,,32.0,,,,,,,5369,,,1313282,,,text,,130
,,,,,,32.0,,,,,,,4638,,,963295,,,text,,134
,,,,,,32.0,,,,,,,9092,,,4026737,,,text,,136
,,,,,,32.0,,,,,,,6036,,,672177,,,text,,138
,,,,,,32.0,,,,,,,2036,,,859033,,,text,,140
,,,,,,32.0,,,,,,,4118,,,668525,,,text,,142
,,,,,,32.0,,,,,,,7677,,,810008,,,text,,143
,,,,,,32.0,,,,,,,5436,,,1574344,,,text,,144
,,,,,,32.0,,,,,,,7348,,,1478094,,,text,,145
,,,,,,32.0,,,,,,,9100,,,926517,,,text,,146
,,,,,,32.0,,,,,,,5069,,,813421,,,text,,150
,,,,,,32.0,,,,,,,5157,,,1961786,,,text,,151
,,,,,,32.0,,,,,,,2552,,,1278024,,,text,,152
,,,,,,32.0,,,,,,,5387,,,809478,,,text,,153
,,,,,,32.0,,,,,,,9169,,,817557,,,text,,155
,,,,,,32.0,,,,,,,2271,,,662014,,,text,,156
,,,,,,32.0,,,,,,,2748,,,911925,,,text,,157
,,,,,,32.0,,,,,,,2909,,,571016,,,text,,159
,,,,,,32.0,,,,,,,5096,,,1047350,,,text,,161
,,,,,,32.0,,,,,,,6356,,,849518,,,text,,164
,,,,,,32.0,,,,,,,8322,,,719650,,,text,,165
,,,,,,32.0,,,,,,,7669,,,1084442,,,text,,166
,,,,,,32.0,,,,,,,6156,,,793317,,,text,,167
,,,,,,32.0,,,,,,,9346,,,996433,,,text,,168
,,,,,,32.0,,,,,,,7802,,,796972,,,text,,169
,,,,,,32.0,,,,,,,3467,,,756063,,,text,,170
,,,,,,32.0,,,,,,,7698,,,1251386,,,text,,171
,,,,,,32.0,,,,,,,6637,,,1090548,,,text,,173
,,,,,,32.0,,,,,,,6300,,,998474,,,text,,175
,,,,,,32.0,,,,,,,13020,,,753344,,,text,,176
,,,,,,32.0,,,,,,,5775,,,652664,,,text,,179
,,,,,,32.0,,,,,,,10685,,,1122760,,,text,,180
,,,,,,32.0,,,,,,,6126,,,1181648,,,text,,181
,,,,,,32.0,,,,,,,8597,,,1096553,,,text,,183
,,,,,,32.0,,,,,,,7619,,,687878,,,text,,185
,,,,,,32.0,,,,,,,8890,,,724021,,,text,,187
,,,,,,32.0,,,,,,,3068,,,869997,,,text,,188
,,,,,,32.0,,,,,,,7422,,,879620,,,text,,191
,,,,,,32.0,,,,,,,5905,,,744908,,,text,,192
,,,,,,32.0,,,,,,,10325,,,1006689,,,text,,193
,,,,,,32.0,,,,,,,7293,,,714385,,,text,,194
,,,,,,32.0,,,,,,,14709,,,819104,,,text,,195
,,,,,,32.0,,,,,,,4694,,,909868,,,text,,196
,,,,,,32.0,,,,,,,7415,,,855478,,,text,,197
,,,,,,32.0,,,,,,,8789,,,1034490,,,text,,198
,,,,,,32.0,,,,,,,8019,,,1222377,,,text,,200
,,,,,,32.0,,,,,,,4813,,,762351,,,text,,203
,,,,,,32.0,,,,,,,4352,,,1103960,,,text,,207
,,,,,,32.0,,,,,,,6321,,,779622,,,text,,208
,,,,,,32.0,,,,,,,4413,,,802687,,,text,,210
,,,,,,32.0,,,,,,,11332,,,977259,,,text,,211
,,,,,,32.0,,,,,,,6888,,,737123,,,text,,212
,,,,,,32.0,,,,,,,6059,,,1124745,,,text,,215
,,,,,,32.0,,,,,,,8907,,,762373,,,text,,216
,,,,,,32.0,,,,,,,10231,,,924889,,,text,,218
,,,,,,32.0,,,,,,,4727,,,795418,,,text,,222
,,,,,,32.0,,,,,,,18591,,,1477068,,,text,,223
,,,,,,32.0,,,,,,,11654,,,807005,,,text,,225
,,,,,,32.0,,,,,,,7455,,,732686,,,text,,228
,,,,,,32.0,,,,,,,5004,,,624800,,,text,,231
,,,,,,32.0,,,,,,,4551,,,1271049,,,text,,233
,,,,,,32.0,,,,,,,4557,,,912253,,,text,,234
,,,,,,32.0,,,,,,,4830,,,952059,,,text,,235
,,,,,,32.0,,,,,,,8577,,,997803,,,text,,236
,,,,,,32.0,,,,,,,4459,,,713162,,,text,,237
,,,,,,32.0,,,,,,,7824,,,1151859,,,text,,238
,,,,,,32.0,,,,,,,6021,,,759055,,,text,,242
,,,,,,32.0,,,,,,,3180,,,1137314,,,text,,244
,,,,,,32.0,,,,,,,8594,,,816590,,,text,,245
,,,,,,32.0,,,,,,,14795,,,1968930,,,text,,247
,,,,,,32.0,,,,,,,4453,,,1003380,,,text,,249
,,,,,,32.0,,,,,,,10375,,,996014,,,text,,251
,,,,,,32.0,,,,,,,3492,,,719625,,,text,,253
,,,,,,32.0,,,,,,,8359,,,968296,,,text,,254
,,,,,,32.0,,,,,,,5310,,,912055,,,text,,255
,,,,,,32.0,,,,,,,5339,,,749290,,,text,,256
,,,,,,32.0,,,,,,,8943,,,846648,,,text,,257
,,,,,,32.0,,,,,,,5789,,,656860,,,text,,258
,,,,,,32.0,,,,,,,3411,,,1181116,,,text,,259
,,,,,,32.0,,,,,,,13549,,,1096497,,,text,,260
,,,,,,32.0,,,,,,,7614,,,1290533,,,text,,263
,,,,,,32.0,,,,,,,8507,,,1076131,,,text,,265
,,,,,,32.0,,,,,,,3974,,,830286,,,text,,266
