p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,key_press,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,,,,,,,,,,,,288543,,288547,,,instructions,"[{""page_index"":0,""viewing_time"":118714},{""page_index"":1,""viewing_time"":74991},{""page_index"":2,""viewing_time"":47564},{""page_index"":3,""viewing_time"":47271}]",10
,,,,,,,,,,,,,,,55258,,392262,,,instructions,"[{""page_index"":0,""viewing_time"":12539},{""page_index"":1,""viewing_time"":8026},{""page_index"":2,""viewing_time"":24001},{""page_index"":3,""viewing_time"":10690}]",10
,,,,,,,,,,,,,,,149257,,149258,,,instructions,"[{""page_index"":0,""viewing_time"":74640},{""page_index"":1,""viewing_time"":49809},{""page_index"":2,""viewing_time"":24807}]",11
,,,,,,,,,,,,,,,339859,,339859,,,instructions,"[{""page_index"":0,""viewing_time"":139491},{""page_index"":1,""viewing_time"":87852},{""page_index"":2,""viewing_time"":72736},{""page_index"":3,""viewing_time"":39776}]",12
,,,,,,,,,,,,,,,100943,,100945,,,instructions,"[{""page_index"":0,""viewing_time"":31359},{""page_index"":1,""viewing_time"":50122},{""page_index"":2,""viewing_time"":19461}]",13
,,,,,,,,,,,,,,,50756,,50757,,,instructions,"[{""page_index"":0,""viewing_time"":21173},{""page_index"":1,""viewing_time"":14792},{""page_index"":2,""viewing_time"":7375},{""page_index"":3,""viewing_time"":7416}]",14
,,,,,,,,,,,,,,,97303,,97306,,,instructions,"[{""page_index"":0,""viewing_time"":43348},{""page_index"":1,""viewing_time"":20466},{""page_index"":2,""viewing_time"":8405},{""page_index"":3,""viewing_time"":25082}]",15
,,,,,,,,,,,,,,,62278,,209371,,,instructions,"[{""page_index"":0,""viewing_time"":21686},{""page_index"":1,""viewing_time"":22936},{""page_index"":2,""viewing_time"":3648},{""page_index"":3,""viewing_time"":14007}]",15
,,,,,,,,,,,,,,,57656,,57660,,,instructions,"[{""page_index"":0,""viewing_time"":27499},{""page_index"":1,""viewing_time"":16261},{""page_index"":2,""viewing_time"":13893}]",16
,,,,,,,,,,,,,,,150045,,150046,,,instructions,"[{""page_index"":0,""viewing_time"":71471},{""page_index"":1,""viewing_time"":44936},{""page_index"":2,""viewing_time"":33636}]",17
,,,,,,,,,,,,,,,195869,,195870,,,instructions,"[{""page_index"":0,""viewing_time"":66757},{""page_index"":1,""viewing_time"":110918},{""page_index"":2,""viewing_time"":18192}]",18
,,,,,,,,,,,,,,,11668,,243746,,,instructions,"[{""page_index"":0,""viewing_time"":7435},{""page_index"":1,""viewing_time"":3010},{""page_index"":2,""viewing_time"":1221}]",18
,,,,,,,,,,,,,,,199375,,199376,,,instructions,"[{""page_index"":0,""viewing_time"":88428},{""page_index"":1,""viewing_time"":40861},{""page_index"":2,""viewing_time"":36937},{""page_index"":3,""viewing_time"":33147}]",19
