action_times,actions,button_pressed,correct,delays,path,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[12183, 48883, 49813]","[u'down', u'down', u'right']",,,"[28, 0, 0]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'3', u'5', u'17', u'16'], u'time': [8248, 8911, 9456, 9896, 10917, 11420]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12182, 3850, 3]",-12.8,,861186,11.0,2.0,mouselab-mdp,,0
"[6495, 31545, 32929]","[u'left', u'left', u'up']",,,"[20, 0, 0]","[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'10', u'11', u'14', u'4'], u'time': [1769, 2955, 3398, 4543, 5436]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6495, 1167, 444]",20.0,,930892,12.0,5.0,mouselab-mdp,,0
"[6288, 14545, 20523]","[u'right', u'right', u'down']",,,"[5, 0, 1]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'10'], u'time': [4553, 17692]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6287, 1515, 5210]",1.98,,195010,1.0,7.0,mouselab-mdp,,1
"[8215, 15550, 18634]","[u'right', u'right', u'up']",,,"[5, 0, 1]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'10'], u'time': [3031, 7108, 17074]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8214, 492, 2179]",33.97,,253946,2.0,3.0,mouselab-mdp,,1
"[5704, 16149, 22683]","[u'up', u'up', u'left']",,,"[5, 0, 1]","[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'12'], u'time': [1593, 3165, 19310]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5704, 3542, 5742]",36.97,,313140,3.0,9.0,mouselab-mdp,,1
"[4054, 11842, 22919]","[u'up', u'up', u'right']",,,"[5, 0, 1]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'12', u'13'], u'time': [1570, 15184, 17979]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4054, 1104, 10313]",0.97,,370140,4.0,5.0,mouselab-mdp,,1
"[9110, 16690, 19583]","[u'up', u'up', u'right']",,,"[5, 0, 1]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'13'], u'time': [3499, 5934]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9110, 734, 2144]",8.98,,434003,5.0,6.0,mouselab-mdp,,1
"[11776, 23069, 28766]","[u'right', u'right', u'up']",,,"[5, 0, 1]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'10'], u'time': [5138, 6846, 8120, 9340, 25412]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11776, 3928, 4878]",21.95,,493265,6.0,10.0,mouselab-mdp,,1
"[5864, 13759, 21441]","[u'down', u'down', u'right']",,,"[5, 0, 1]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'16'], u'time': [3272, 16358]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5863, 1093, 6874]",41.98,,549770,7.0,4.0,mouselab-mdp,,1
"[3942, 12055, 17235]","[u'up', u'up', u'left']",,,"[5, 0, 1]","[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'12'], u'time': [2505, 14831]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3942, 1340, 4385]",40.98,,605828,8.0,8.0,mouselab-mdp,,1
"[4858, 12222, 17677]","[u'up', u'up', u'right']",,,"[5, 0, 1]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'12'], u'time': [2510, 14658]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4858, 576, 4650]",24.98,,661727,9.0,11.0,mouselab-mdp,,1
"[3447, 15442, 20207]","[u'up', u'up', u'right']",,,"[5, 0, 1]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12'], u'time': [1991, 12230, 17911]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3447, 5198, 3698]",20.97,,719084,10.0,1.0,mouselab-mdp,,1
"[11301, 19627, 29113]","[u'down', u'down', u'right']",,,"[5, 0, 1]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2', u'5', u'16', u'17'], u'time': [3429, 6768, 7756, 9419, 21839, 24363]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11301, 838, 8624]",3.94,,782583,11.0,2.0,mouselab-mdp,,1
"[3575, 14202, 22194]","[u'up', u'up', u'right']",,,"[5, 0, 1]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'12'], u'time': [1901, 17680]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3575, 2802, 6952]",14.98,,842140,12.0,0.0,mouselab-mdp,,1
"[15423, 25524, 29540]","[u'right', u'right', u'up']",,,"[5, 0, 1]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'2'], u'time': [4550, 9022]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[15422, 941, 2789]",28.4,,512404,1.0,3.0,mouselab-mdp,,2
"[4419, 27645, 33709]","[u'right', u'right', u'down']",,,"[5, 0, 1]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4419, 15169, 4804]",2.0,,583840,2.0,1.0,mouselab-mdp,,2
"[21332, 32591, 35072]","[u'down', u'down', u'right']",,,"[5, 0, 1]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'3', u'4', u'15', u'14', u'5', u'9'], u'time': [3296, 5725, 7185, 9566, 11192, 17483, 18850]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[21332, 579, 1227]",22.4,,649558,3.0,4.0,mouselab-mdp,,2
"[7919, 19150, 28672]","[u'up', u'up', u'left']",,,"[5, 0, 1]","[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'2', u'3', u'13', u'12'], u'time': [2503, 4061, 5463, 25429, 26852]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7919, 1861, 8272]",23.0,,709672,4.0,9.0,mouselab-mdp,,2
"[6158, 15157, 23078]","[u'down', u'down', u'right']",,,"[5, 0, 1]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5'], u'time': [2419]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6158, 457, 6737]",11.2,,767102,5.0,5.0,mouselab-mdp,,2
"[16272, 30812, 33449]","[u'up', u'up', u'right']",,,"[5, 0, 1]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'5', u'6', u'7', u'13', u'12'], u'time': [3692, 5101, 6518, 8076, 10325, 12935, 27343, 28356]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16272, 4115, 709]",-19.4,,829465,6.0,10.0,mouselab-mdp,,2
"[24709, 36543, 42743]","[u'right', u'right', u'down']",,,"[5, 0, 1]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'2', u'9', u'17', u'16', u'4', u'8', u'3', u'7', u'13', u'12', u'6', u'10', u'11'], u'time': [3143, 4285, 5850, 7026, 8039, 9372, 11075, 13821, 15407, 16382, 17971, 19801, 21710, 23009]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[24708, 491, 5462]",-1.2,,889720,7.0,6.0,mouselab-mdp,,2
"[12036, 21820, 24788]","[u'right', u'right', u'down']",,,"[5, 0, 1]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'10', u'11'], u'time': [5354, 7559, 8770, 9928]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12035, 432, 1916]",26.8,,949423,8.0,11.0,mouselab-mdp,,2
"[13688, 30793, 39468]","[u'left', u'left', u'down']",,,"[5, 0, 1]","[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'5', u'9', u'17', u'16', u'4', u'8', u'15', u'14'], u'time': [3743, 4804, 5803, 7401, 8473, 9501, 10796, 11745, 36327, 37553]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13687, 6443, 7573]",-20.0,,1020336,9.0,2.0,mouselab-mdp,,2
"[18036, 34742, 40213]","[u'down', u'down', u'right']",,,"[5, 0, 1]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'11', u'10', u'5', u'4', u'3', u'7', u'13', u'12', u'9', u'17'], u'time': [1636, 3309, 4208, 5240, 6779, 8165, 9109, 10093, 11088, 12124, 15425, 16457]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18036, 5351, 4582]",0.4,,1083607,10.0,7.0,mouselab-mdp,,2
"[20832, 33496, 42241]","[u'left', u'left', u'up']",,,"[5, 0, 1]","[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'5', u'9', u'17', u'16', u'4', u'3', u'7', u'12', u'13', u'8', u'14'], u'time': [5381, 6594, 8013, 8861, 9791, 11090, 13053, 14056, 15057, 16141, 17600, 19320]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[20831, 814, 7858]",6.4,,1144359,11.0,0.0,mouselab-mdp,,2
"[3597, 13988, 20850]","[u'right', u'right', u'up']",,,"[5, 0, 1]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3597, 2180, 5546]",28.0,,1202094,12.0,8.0,mouselab-mdp,,2
"[42945, 115792, 118695]","[u'right', u'right', u'up']",,,"[55, 0, 0]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'3', u'5', u'12', u'17', u'8', u'15', u'14', u'6', u'10', u'11'], u'time': [6712, 9785, 11021, 12163, 15592, 21762, 24152, 24783, 25856, 35606, 36447, 38088]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[42944, 12317, 2134]",-25.6,,504480,1.0,1.0,mouselab-mdp,,3
"[7693, 35992, 41761]","[u'up', u'up', u'right']",,,"[17, 3, 0]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'5', u'4', u'3', u'13'], u'time': [2593, 3560, 4297, 4983, 33384]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7693, 7544, 1104]",17.0,,587802,2.0,9.0,mouselab-mdp,,3
"[11908, 31620, 38650]","[u'left', u'left', u'up']",,,"[13, 3, 0]","[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'5', u'4', u'14'], u'time': [4520, 8095, 9494, 29056]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11908, 3608, 2497]",22.8,,658686,3.0,5.0,mouselab-mdp,,3
"[5137, 17974, 23091]","[u'down', u'down', u'left']",,,"[9, 0, 4]","[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'5', u'17'], u'time': [2176, 3607, 21352]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5137, 750, 4037]",3.6,,723064,4.0,8.0,mouselab-mdp,,3
"[6493, 19363, 22871]","[u'down', u'down', u'right']",,,"[9, 0, 4]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'17'], u'time': [3404, 5055, 21614]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6493, 932, 2474]",33.6,,786935,5.0,4.0,mouselab-mdp,,3
"[6740, 29647, 33982]","[u'up', u'up', u'left']",,,"[13, 0, 4]","[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'3', u'13'], u'time': [3065, 4087, 5185, 32433]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6740, 6679, 3329]",-14.2,,859762,6.0,0.0,mouselab-mdp,,3
"[10976, 24682, 31943]","[u'right', u'right', u'up']",,,"[9, 0, 4]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'10'], u'time': [4210, 5201, 27137]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10976, 1698, 6221]",25.6,,938377,7.0,2.0,mouselab-mdp,,3
"[3558, 12166, 16414]","[u'right', u'right', u'down']",,,"[4, 0, 4]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'10'], u'time': [1895, 14335]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3558, 1926, 3198]",-3.6,,998474,8.0,7.0,mouselab-mdp,,3
"[6233, 20524, 23716]","[u'up', u'up', u'left']",,,"[9, 0, 4]","[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'13'], u'time': [1610, 2945, 22195]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6233, 2395, 2138]",-3.4,,1062849,9.0,6.0,mouselab-mdp,,3
"[3906, 22562, 29719]","[u'right', u'right', u'up']",,,"[4, 0, 4]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'10'], u'time': [1946, 25250]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3906, 11911, 6042]",16.4,,1126797,10.0,10.0,mouselab-mdp,,3
"[4285, 14638, 21369]","[u'right', u'right', u'up']",,,"[4, 0, 7]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'10'], u'time': [2850, 16433]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4285, 3622, 5657]",18.4,,1190209,11.0,11.0,mouselab-mdp,,3
"[2567, 10181, 18221]","[u'right', u'right', u'up']",,,"[4, 0, 4]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'10'], u'time': [856, 12518]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2567, 872, 6983]",28.4,,1254503,12.0,3.0,mouselab-mdp,,3
"[5168, 13542, 18866]","[u'right', u'right', u'up']",,,"[5, 0, 1]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5168, 1189, 4333]",24.0,,410810,1.0,11.0,mouselab-mdp,,5
"[3374, 12236, 18638]","[u'down', u'down', u'left']",,,"[5, 0, 1]","[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3374, 1687, 5423]",6.0,,471062,2.0,3.0,mouselab-mdp,,5
"[5316, 13139, 18519]","[u'up', u'up', u'right']",,,"[5, 0, 1]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5316, 603, 4398]",13.0,,533242,3.0,2.0,mouselab-mdp,,5
