p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
"[{u'Q': 28, u'action': u'__TERM_ACTION__', u'Qs': {u'1': 4, u'9': 28, u'13': 4, u'5': -36}, u'state': [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', 4, 4, -4, 20, 4, -4, 4, 4], u'V': 28}]","[11146, 11761, 12490]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', 4, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', 4, u'__', -4, u'__', 4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', 4, u'__', -4, 20, 4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', 4, u'__', -4, 20, 4, u'__', u'__', 4], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', 4, u'__', -4, 20, 4, u'__', 4, 4], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', 4, 4, -4, 20, 4, u'__', 4, 4], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', 4, 4, -4, 20, 4, -4, 4, 4]]",,[None],[True],"[9, 5, 1, 13, 11, 12, 16, 15, 10, 14, u'__TERM_ACTION__']","[9, 10, 12]",[False],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 5, 1, 13, 11, 12, 16, 15, 10, 14], u'time': [803, 2027, 2578, 3220, 4395, 4931, 5731, 6747, 7475, 8427]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11146, 116, 230]",27.5,363947,6.0,10.0,mouselab-mdp,,13
"[{u'Q': 28, u'action': u'__TERM_ACTION__', u'Qs': {u'1': 20, u'9': 28, u'13': 12, u'5': 12}, u'state': [0, 12, 4, -20, 4, -4, 4, u'__', u'__', 12, 4, -20, 12, 4, u'__', u'__', u'__'], u'V': 28}]","[11424, 12015, 12647]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', -4, 4, u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 12, u'__', u'__', u'__', -4, 4, u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 12, u'__', u'__', u'__', -4, 4, u'__', u'__', 12, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 12, u'__', u'__', 4, -4, 4, u'__', u'__', 12, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 12, u'__', -20, 4, -4, 4, u'__', u'__', 12, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 12, 4, -20, 4, -4, 4, u'__', u'__', 12, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 12, 4, -20, 4, -4, 4, u'__', u'__', 12, u'__', u'__', 12, 4, u'__', u'__', u'__'], [0, 12, 4, -20, 4, -4, 4, u'__', u'__', 12, 4, u'__', 12, 4, u'__', u'__', u'__'], [0, 12, 4, -20, 4, -4, 4, u'__', u'__', 12, 4, -20, 12, 4, u'__', u'__', u'__']]",,[None],[True],"[6, 9, 5, 1, 13, 4, 3, 2, 12, 10, 11, u'__TERM_ACTION__']","[9, 10, 12]",[False],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [6, 9, 5, 1, 13, 4, 3, 2, 12, 10, 11], u'time': [315, 857, 2016, 2588, 3265, 4201, 4985, 5561, 6489, 8297, 8793]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11424, 91, 143]",27.45,407763,7.0,6.0,mouselab-mdp,,13
"[{u'Q': 20, u'action': u'__TERM_ACTION__', u'Qs': {u'1': 4, u'9': 20, u'13': -20, u'5': -4}, u'state': [0, -12, -4, 4, 20, 4, -20, 12, -4, 12, -4, 12, 4, 4, -12, -12, -12], u'V': 20}]","[23775, 24606, 25263]","[u'2', u'2', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', 4, u'__', u'__', u'__', 12, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', 4, u'__', u'__', u'__', 12, -4, u'__', u'__', 4, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', 4, u'__', u'__', u'__', 12, -4, 12, u'__', 4, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', 4, u'__', u'__', u'__', 12, -4, 12, 4, 4, u'__', u'__', u'__'], [0, -12, u'__', u'__', 20, 4, u'__', u'__', u'__', 12, -4, 12, 4, 4, u'__', u'__', u'__'], [0, -12, -4, u'__', 20, 4, u'__', u'__', u'__', 12, -4, 12, 4, 4, u'__', u'__', u'__'], [0, -12, -4, 4, 20, 4, u'__', u'__', u'__', 12, -4, 12, 4, 4, u'__', u'__', u'__'], [0, -12, -4, 4, 20, 4, u'__', u'__', u'__', 12, -4, 12, 4, 4, u'__', u'__', -12], [0, -12, -4, 4, 20, 4, u'__', u'__', u'__', 12, -4, 12, 4, 4, -12, u'__', -12], [0, -12, -4, 4, 20, 4, u'__', u'__', u'__', 12, -4, 12, 4, 4, -12, -12, -12], [0, -12, -4, 4, 20, 4, u'__', 12, u'__', 12, -4, 12, 4, 4, -12, -12, -12], [0, -12, -4, 4, 20, 4, -20, 12, u'__', 12, -4, 12, 4, 4, -12, -12, -12], [0, -12, -4, 4, 20, 4, -20, 12, -4, 12, -4, 12, 4, 4, -12, -12, -12]]",,[None],[True],"[9, 1, 13, 5, 10, 11, 12, 4, 2, 3, 16, 14, 15, 7, 6, 8, u'__TERM_ACTION__']","[9, 10, 11]",[False],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 1, 13, 5, 10, 11, 12, 4, 2, 3, 16, 14, 15, 7, 6, 8], u'time': [1536, 2154, 3020, 3608, 4224, 4666, 5184, 6385, 7122, 7634, 8489, 8922, 9371, 10207, 10832, 11312]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[23775, 338, 162]",19.2,459652,8.0,8.0,mouselab-mdp,,13
"[{u'Q': -4, u'action': u'__TERM_ACTION__', u'Qs': {u'1': -12, u'9': -4, u'13': -12, u'5': -20}, u'state': [0, -4, -12, -20, 4, -12, -4, -4, -20, 4, -12, 4, 4, -12, -4, 4, -4], u'V': -4}]","[26195, 26715, 27482]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', 4, -12, u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', 4, -12, 4, u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', 4, -12, 4, 4, -12, u'__', u'__', u'__'], [0, -4, -12, u'__', u'__', -12, u'__', u'__', u'__', 4, -12, 4, 4, -12, u'__', u'__', u'__'], [0, -4, -12, u'__', 4, -12, u'__', u'__', u'__', 4, -12, 4, 4, -12, u'__', u'__', u'__'], [0, -4, -12, u'__', 4, -12, u'__', u'__', u'__', 4, -12, 4, 4, -12, -4, u'__', u'__'], [0, -4, -12, u'__', 4, -12, -4, u'__', u'__', 4, -12, 4, 4, -12, -4, u'__', u'__'], [0, -4, -12, u'__', 4, -12, -4, -4, u'__', 4, -12, 4, 4, -12, -4, u'__', u'__'], [0, -4, -12, u'__', 4, -12, -4, -4, -20, 4, -12, 4, 4, -12, -4, u'__', u'__'], [0, -4, -12, -20, 4, -12, -4, -4, -20, 4, -12, 4, 4, -12, -4, u'__', u'__'], [0, -4, -12, -20, 4, -12, -4, -4, -20, 4, -12, 4, 4, -12, -4, u'__', -4], [0, -4, -12, -20, 4, -12, -4, -4, -20, 4, -12, 4, 4, -12, -4, 4, -4]]",,[None],[True],"[9, 1, 13, 5, 10, 11, 12, 2, 4, 14, 6, 7, 8, 3, 16, 15, u'__TERM_ACTION__']","[9, 10, 12]",[False],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 1, 13, 5, 10, 11, 12, 2, 4, 14, 6, 7, 8, 3, 16, 15], u'time': [1005, 1652, 2293, 3229, 4470, 4876, 5437, 6348, 6709, 7472, 8116, 9206, 9774, 10348, 11127, 12053]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[26195, 28, 263]",-4.8,508541,9.0,3.0,mouselab-mdp,,13
"[{u'Q': 4, u'action': u'__TERM_ACTION__', u'Qs': {u'1': -4, u'9': 4, u'13': 4, u'5': -28}, u'state': [0, -4, 4, -20, -4, -12, -12, -12, -4, -4, 4, -4, 4, -12, 12, -20, 4], u'V': 4}]","[13186, 13794, 14402]","[u'3', u'3', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', -4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', -4, 4, u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', -4, 4, -4, u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', -4, 4, -4, 4, -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', -12, u'__', -4, 4, -4, 4, -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, -12, -12, u'__', -4, 4, -4, 4, -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, -12, -12, -4, -4, 4, -4, 4, -12, u'__', u'__', u'__'], [0, -4, u'__', -20, u'__', -12, -12, -12, -4, -4, 4, -4, 4, -12, u'__', u'__', u'__'], [0, -4, 4, -20, u'__', -12, -12, -12, -4, -4, 4, -4, 4, -12, u'__', u'__', u'__'], [0, -4, 4, -20, -4, -12, -12, -12, -4, -4, 4, -4, 4, -12, u'__', u'__', u'__'], [0, -4, 4, -20, -4, -12, -12, -12, -4, -4, 4, -4, 4, -12, u'__', -20, u'__'], [0, -4, 4, -20, -4, -12, -12, -12, -4, -4, 4, -4, 4, -12, 12, -20, u'__'], [0, -4, 4, -20, -4, -12, -12, -12, -4, -4, 4, -4, 4, -12, 12, -20, 4]]",,[None],[True],"[9, 13, 1, 5, 10, 11, 12, 7, 6, 8, 3, 2, 4, 15, 14, 16, u'__TERM_ACTION__']","[13, 14, 16]",[False],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 13, 1, 5, 10, 11, 12, 7, 6, 8, 3, 2, 4, 15, 14, 16], u'time': [652, 1243, 1690, 2146, 2732, 3145, 3642, 4370, 5037, 5469, 6066, 6539, 7020, 7940, 8347, 8875]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13185, 115, 108]",3.2,549453,10.0,0.0,mouselab-mdp,,13
,"[9174, 9758, 10422]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, u'__', u'__', u'__', 4, 12, u'__', u'__', -4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, u'__', u'__', u'__', 4, 12, u'__', 20, -4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, u'__', u'__', u'__', 4, 12, -20, 20, -4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, u'__', -20, u'__', 4, 12, -20, 20, -4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, 4, -20, u'__', 4, 12, -20, 20, -4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, 4, -20, -4, 4, 12, -20, 20, -4, u'__', u'__', u'__']]",,[],[],"[9, 13, 1, 5, 10, 12, 11, 7, 6, 8, u'__TERM_ACTION__']","[9, 10, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 13, 1, 5, 10, 12, 11, 7, 6, 8], u'time': [1832, 2345, 2935, 3383, 4288, 4671, 6163, 6849, 7169, 7640]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9174, 92, 173]",35.5,591518,11.0,15.0,mouselab-mdp,,13
,"[7393, 8001, 8666]","[u'1', u'1', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -20, u'__', u'__', u'__', 12, u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -20, u'__', u'__', u'__', 12, u'__', u'__', u'__', -12, u'__', u'__', u'__', 12, u'__', u'__', u'__'], [0, -20, u'__', u'__', u'__', 12, u'__', u'__', u'__', -12, u'__', u'__', u'__', 12, -4, u'__', u'__'], [0, -20, u'__', u'__', u'__', 12, u'__', u'__', u'__', -12, u'__', u'__', u'__', 12, -4, u'__', 4], [0, -20, u'__', u'__', u'__', 12, u'__', u'__', u'__', -12, u'__', u'__', u'__', 12, -4, 4, 4], [0, -20, u'__', u'__', u'__', 12, u'__', 12, u'__', -12, u'__', u'__', u'__', 12, -4, 4, 4], [0, -20, u'__', u'__', u'__', 12, 4, 12, u'__', -12, u'__', u'__', u'__', 12, -4, 4, 4], [0, -20, u'__', u'__', u'__', 12, 4, 12, -12, -12, u'__', u'__', u'__', 12, -4, 4, 4]]",,[],[],"[9, 5, 1, 13, 14, 16, 15, 7, 6, 8, u'__TERM_ACTION__']","[5, 6, 7]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 5, 1, 13, 14, 16, 15, 7, 6, 8], u'time': [779, 1197, 1762, 2324, 3235, 3635, 4186, 4931, 5266, 5770]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7393, 104, 151]",27.5,632470,12.0,4.0,mouselab-mdp,,13
,"[14742, 15246, 17014]","[u'3', u'3', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', 4, u'__', 4, u'__', -4, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', 4, -12, 4, u'__', -4, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', 4, -12, 4, -12, -4, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 4, u'__', -12, u'__', 4, -12, 4, -12, -4, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 4, -4, -12, u'__', 4, -12, 4, -12, -4, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 4, -4, -12, -4, 4, -12, 4, -12, -4, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 4, -4, -12, -4, 4, -12, 4, -12, -4, u'__', u'__', u'__', 4, u'__', -4, u'__'], [0, 4, -4, -12, -4, 4, -12, 4, -12, -4, u'__', u'__', u'__', 4, 12, -4, u'__'], [0, 4, -4, -12, -4, 4, -12, 4, -12, -4, u'__', u'__', u'__', 4, 12, -4, -12], [0, 4, -4, -12, -4, 4, -12, 4, -12, -4, u'__', -12, u'__', 4, 12, -4, -12], [0, 4, -4, -12, -4, 4, -12, 4, -12, -4, 12, -12, u'__', 4, 12, -4, -12], [0, 4, -4, -12, -4, 4, -12, 4, -12, -4, 12, -12, 4, 4, 12, -4, -12]]",,[],[],"[9, 13, 1, 5, 7, 6, 8, 3, 2, 4, 15, 14, 16, 11, 10, 12, u'__TERM_ACTION__']","[13, 14, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 13, 1, 5, 7, 6, 8, 3, 2, 4, 15, 14, 16, 11, 10, 12], u'time': [598, 1039, 1687, 2104, 2598, 2975, 3303, 3916, 4235, 4592, 5304, 5624, 6071, 6801, 7319, 7663]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14742, 5, 1257]",11.2,675271,13.0,11.0,mouselab-mdp,,13
,"[22123, 23243, 24116]","[u'3', u'3', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -20, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -20, u'__', u'__', u'__', 12, u'__', u'__', u'__'], [0, 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -20, u'__', u'__', u'__', 12, u'__', u'__', u'__'], [0, 12, u'__', u'__', u'__', 4, u'__', u'__', u'__', -20, u'__', u'__', u'__', 12, u'__', u'__', u'__'], [0, 12, u'__', u'__', u'__', 4, u'__', u'__', u'__', -20, u'__', u'__', u'__', 12, 4, u'__', u'__'], [0, 12, u'__', u'__', u'__', 4, u'__', u'__', u'__', -20, u'__', u'__', u'__', 12, 4, u'__', 12], [0, 12, u'__', u'__', u'__', 4, u'__', u'__', u'__', -20, u'__', u'__', u'__', 12, 4, 4, 12], [0, 12, u'__', u'__', 4, 4, u'__', u'__', u'__', -20, u'__', u'__', u'__', 12, 4, 4, 12], [0, 12, 4, u'__', 4, 4, u'__', u'__', u'__', -20, u'__', u'__', u'__', 12, 4, 4, 12], [0, 12, 4, -12, 4, 4, u'__', u'__', u'__', -20, u'__', u'__', u'__', 12, 4, 4, 12], [0, 12, 4, -12, 4, 4, u'__', u'__', -12, -20, u'__', u'__', u'__', 12, 4, 4, 12], [0, 12, 4, -12, 4, 4, 12, u'__', -12, -20, u'__', u'__', u'__', 12, 4, 4, 12], [0, 12, 4, -12, 4, 4, 12, 4, -12, -20, u'__', u'__', u'__', 12, 4, 4, 12], [0, 12, 4, -12, 4, 4, 12, 4, -12, -20, -20, u'__', u'__', 12, 4, 4, 12], [0, 12, 4, -12, 4, 4, 12, 4, -12, -20, -20, u'__', -4, 12, 4, 4, 12], [0, 12, 4, -12, 4, 4, 12, 4, -12, -20, -20, -20, -4, 12, 4, 4, 12]]",,[],[],"[9, 13, 1, 5, 14, 16, 15, 4, 2, 3, 8, 6, 7, 10, 12, 11, u'__TERM_ACTION__']","[13, 14, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 13, 1, 5, 14, 16, 15, 4, 2, 3, 8, 6, 7, 10, 12, 11], u'time': [3291, 3782, 4244, 4827, 5684, 6155, 6835, 7384, 8491, 8876, 9605, 9955, 10459, 14379, 14699, 15267]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[22123, 631, 386]",27.2,722056,14.0,7.0,mouselab-mdp,,13
,"[21892, 22444, 23124]","[u'3', u'3', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -20, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -20, u'__', u'__', u'__', 4, u'__', u'__', u'__', 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -20, u'__', u'__', u'__', 4, u'__', -12, u'__', 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -20, u'__', u'__', u'__', 4, -20, -12, u'__', 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -20, u'__', u'__', u'__', 4, -20, -12, 20, 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -20, u'__', u'__', u'__', 4, -20, -12, 20, 4, u'__', u'__', 4, -12, u'__', u'__', u'__'], [0, -20, u'__', u'__', u'__', 4, -20, -12, 20, 4, -12, u'__', 4, -12, u'__', u'__', u'__'], [0, -20, u'__', u'__', u'__', 4, -20, -12, 20, 4, -12, -4, 4, -12, u'__', u'__', u'__'], [0, -20, u'__', u'__', u'__', 4, -20, -12, 20, 4, -12, -4, 4, -12, u'__', u'__', 12], [0, -20, u'__', u'__', u'__', 4, -20, -12, 20, 4, -12, -4, 4, -12, 4, u'__', 12], [0, -20, u'__', u'__', u'__', 4, -20, -12, 20, 4, -12, -4, 4, -12, 4, 20, 12], [0, -20, u'__', u'__', 4, 4, -20, -12, 20, 4, -12, -4, 4, -12, 4, 20, 12], [0, -20, -12, u'__', 4, 4, -20, -12, 20, 4, -12, -4, 4, -12, 4, 20, 12], [0, -20, -12, -4, 4, 4, -20, -12, 20, 4, -12, -4, 4, -12, 4, 20, 12]]",,[],[],"[9, 13, 1, 5, 7, 6, 8, 12, 10, 11, 16, 14, 15, 4, 2, 3, u'__TERM_ACTION__']","[13, 14, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 13, 1, 5, 7, 6, 8, 12, 10, 11, 16, 14, 15, 4, 2, 3], u'time': [4261, 4878, 5457, 5998, 6791, 7174, 7641, 9053, 9360, 9781, 10653, 11128, 11679, 14382, 14711, 15096]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[21892, 60, 190]",11.2,764397,15.0,9.0,mouselab-mdp,,13
