p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,,,,,,,,,,,20799,,230051,,,instructions,"[{""page_index"":0,""viewing_time"":4534},{""page_index"":1,""viewing_time"":13695},{""page_index"":2,""viewing_time"":2568}]",97
,,,,,,,,,,,,,,284122,,284124,,,instructions,"[{""page_index"":0,""viewing_time"":77441},{""page_index"":1,""viewing_time"":169592},{""page_index"":2,""viewing_time"":37088}]",98
,,,,,,,,,,,,,,20639,,351562,,,instructions,"[{""page_index"":0,""viewing_time"":14880},{""page_index"":1,""viewing_time"":1463},{""page_index"":2,""viewing_time"":4296}]",98
,,,,,,,,,,,,,,179016,,179020,,,instructions,"[{""page_index"":0,""viewing_time"":72276},{""page_index"":1,""viewing_time"":56508},{""page_index"":2,""viewing_time"":50229}]",99
,,,,,,,,,,,,,,193539,,193540,,,instructions,"[{""page_index"":0,""viewing_time"":112163},{""page_index"":1,""viewing_time"":43291},{""page_index"":2,""viewing_time"":38082}]",100
,,,,,,,,,,,,,,244678,,244678,,,instructions,"[{""page_index"":0,""viewing_time"":81027},{""page_index"":1,""viewing_time"":127854},{""page_index"":2,""viewing_time"":35796}]",101
,,,,,,,,,,,,,,103363,,103364,,,instructions,"[{""page_index"":0,""viewing_time"":43554},{""page_index"":1,""viewing_time"":23050},{""page_index"":2,""viewing_time"":36758}]",102
,,,,,,,,,,,,,,83419,,222459,,,instructions,"[{""page_index"":0,""viewing_time"":23733},{""page_index"":1,""viewing_time"":56123},{""page_index"":2,""viewing_time"":3563}]",102
,,,,,,,,,,,,,,28579,,277425,,,instructions,"[{""page_index"":0,""viewing_time"":4573},{""page_index"":1,""viewing_time"":8773},{""page_index"":2,""viewing_time"":15233}]",102
,,,,,,,,,,,,,,110527,,110530,,,instructions,"[{""page_index"":0,""viewing_time"":45151},{""page_index"":1,""viewing_time"":37510},{""page_index"":2,""viewing_time"":27864}]",103
,,,,,,,,,,,,,,268264,,268265,,,instructions,"[{""page_index"":0,""viewing_time"":197696},{""page_index"":1,""viewing_time"":42383},{""page_index"":2,""viewing_time"":28184}]",104
,,,,,,,,,,,,,,65142,,352808,,,instructions,"[{""page_index"":0,""viewing_time"":30493},{""page_index"":1,""viewing_time"":24216},{""page_index"":2,""viewing_time"":10432}]",104
,,,,,,,,,,,,,,86815,,458680,,,instructions,"[{""page_index"":0,""viewing_time"":79958},{""page_index"":1,""viewing_time"":5680},{""page_index"":2,""viewing_time"":1176}]",104
,,,,,,,,,,,,,,111586,,111587,,,instructions,"[{""page_index"":0,""viewing_time"":50249},{""page_index"":1,""viewing_time"":47416},{""page_index"":2,""viewing_time"":13920}]",105
,,,,,,,,,,,,,,124595,,124598,,,instructions,"[{""page_index"":0,""viewing_time"":46769},{""page_index"":1,""viewing_time"":51059},{""page_index"":2,""viewing_time"":26765}]",106
,,,,,,,,,,,,,,171442,,171444,,,instructions,"[{""page_index"":0,""viewing_time"":87935},{""page_index"":1,""viewing_time"":46942},{""page_index"":2,""viewing_time"":36564}]",107
,,,,,,,,,,,,,,127268,,387858,,,instructions,"[{""page_index"":0,""viewing_time"":56184},{""page_index"":1,""viewing_time"":55897},{""page_index"":2,""viewing_time"":15186}]",107
,,,,,,,,,,,,,,18382,,447158,,,instructions,"[{""page_index"":0,""viewing_time"":12337},{""page_index"":1,""viewing_time"":5387},{""page_index"":2,""viewing_time"":657}]",107
,,,,,,,,,,,,,,105732,,105732,,,instructions,"[{""page_index"":0,""viewing_time"":34664},{""page_index"":1,""viewing_time"":46733},{""page_index"":2,""viewing_time"":24334}]",108
,,,,,,,,,,,,,,175260,,175261,,,instructions,"[{""page_index"":0,""viewing_time"":71618},{""page_index"":1,""viewing_time"":53788},{""page_index"":2,""viewing_time"":49853}]",109
,,,,,,,,,,,,,,142196,,142196,,,instructions,"[{""page_index"":0,""viewing_time"":89971},{""page_index"":1,""viewing_time"":28976},{""page_index"":2,""viewing_time"":23248}]",110
,,,,,,,,,,,,,,172629,,172631,,,instructions,"[{""page_index"":0,""viewing_time"":86618},{""page_index"":1,""viewing_time"":51033},{""page_index"":2,""viewing_time"":34976}]",111
,,,,,,,,,,,,,,131214,,131219,,,instructions,"[{""page_index"":0,""viewing_time"":61549},{""page_index"":1,""viewing_time"":45475},{""page_index"":2,""viewing_time"":24185}]",112
,,,,,,,,,,,,,,209618,,209619,,,instructions,"[{""page_index"":0,""viewing_time"":85094},{""page_index"":1,""viewing_time"":2303},{""page_index"":0,""viewing_time"":2320},{""page_index"":1,""viewing_time"":10084},{""page_index"":0,""viewing_time"":5774},{""page_index"":1,""viewing_time"":70379},{""page_index"":2,""viewing_time"":33663}]",113
,,,,,,,,,,,,,,104330,,104334,,,instructions,"[{""page_index"":0,""viewing_time"":44530},{""page_index"":1,""viewing_time"":7076},{""page_index"":0,""viewing_time"":38317},{""page_index"":1,""viewing_time"":9075},{""page_index"":2,""viewing_time"":5332}]",114
,,,,,,,,,,,,,,75315,,204158,,,instructions,"[{""page_index"":0,""viewing_time"":30885},{""page_index"":1,""viewing_time"":24757},{""page_index"":2,""viewing_time"":19673}]",114
,,,,,,,,,,,,,,124062,,124064,,,instructions,"[{""page_index"":0,""viewing_time"":59710},{""page_index"":1,""viewing_time"":40277},{""page_index"":2,""viewing_time"":24073}]",115
,,,,,,,,,,,,,,135537,,135538,,,instructions,"[{""page_index"":0,""viewing_time"":67145},{""page_index"":1,""viewing_time"":51288},{""page_index"":2,""viewing_time"":17104}]",116
,,,,,,,,,,,,,,33550,,200745,,,instructions,"[{""page_index"":0,""viewing_time"":9054},{""page_index"":1,""viewing_time"":14775},{""page_index"":2,""viewing_time"":9720}]",116
,,,,,,,,,,,,,,113411,,113412,,,instructions,"[{""page_index"":0,""viewing_time"":40287},{""page_index"":1,""viewing_time"":37178},{""page_index"":2,""viewing_time"":35945}]",117
,,,,,,,,,,,,,,111475,,111476,,,instructions,"[{""page_index"":0,""viewing_time"":52630},{""page_index"":1,""viewing_time"":35343},{""page_index"":2,""viewing_time"":23501}]",118
,,,,,,,,,,,,,,139231,,139232,,,instructions,"[{""page_index"":0,""viewing_time"":61639},{""page_index"":1,""viewing_time"":40559},{""page_index"":2,""viewing_time"":37032}]",119
,,,,,,,,,,,,,,85680,,85682,,,instructions,"[{""page_index"":0,""viewing_time"":37205},{""page_index"":1,""viewing_time"":24188},{""page_index"":2,""viewing_time"":24284}]",120
,,,,,,,,,,,,,,73941,,185658,,,instructions,"[{""page_index"":0,""viewing_time"":34797},{""page_index"":1,""viewing_time"":23195},{""page_index"":2,""viewing_time"":15947}]",120
,,,,,,,,,,,,,,96393,,96394,,,instructions,"[{""page_index"":0,""viewing_time"":45008},{""page_index"":1,""viewing_time"":24579},{""page_index"":2,""viewing_time"":26806}]",121
,,,,,,,,,,,,,,199573,,199574,,,instructions,"[{""page_index"":0,""viewing_time"":93450},{""page_index"":1,""viewing_time"":69010},{""page_index"":2,""viewing_time"":37112}]",122
,,,,,,,,,,,,,,258743,,258746,,,instructions,"[{""page_index"":0,""viewing_time"":101838},{""page_index"":1,""viewing_time"":104212},{""page_index"":2,""viewing_time"":52690}]",123
,,,,,,,,,,,,,,236316,,236318,,,instructions,"[{""page_index"":0,""viewing_time"":111294},{""page_index"":1,""viewing_time"":74603},{""page_index"":2,""viewing_time"":50417}]",124
,,,,,,,,,,,,,,169913,,169916,,,instructions,"[{""page_index"":0,""viewing_time"":80472},{""page_index"":1,""viewing_time"":49434},{""page_index"":2,""viewing_time"":40005}]",125
,,,,,,,,,,,,,,43107,,43109,,,instructions,"[{""page_index"":0,""viewing_time"":5272},{""page_index"":1,""viewing_time"":11382},{""page_index"":2,""viewing_time"":11207},{""page_index"":1,""viewing_time"":559},{""page_index"":0,""viewing_time"":5121},{""page_index"":1,""viewing_time"":5339},{""page_index"":2,""viewing_time"":4225}]",126
,,,,,,,,,,,,,,138247,,138249,,,instructions,"[{""page_index"":0,""viewing_time"":49890},{""page_index"":1,""viewing_time"":49866},{""page_index"":2,""viewing_time"":38491}]",127
,,,,,,,,,,,,,,40208,,40210,,,instructions,"[{""page_index"":0,""viewing_time"":33649},{""page_index"":1,""viewing_time"":4822},{""page_index"":2,""viewing_time"":1736}]",128
,,,,,,,,,,,,,,84502,,150873,,,instructions,"[{""page_index"":0,""viewing_time"":11565},{""page_index"":1,""viewing_time"":50708},{""page_index"":2,""viewing_time"":22228}]",128
,,,,,,,,,,,,,,134589,,134591,,,instructions,"[{""page_index"":0,""viewing_time"":48527},{""page_index"":1,""viewing_time"":49502},{""page_index"":2,""viewing_time"":36559}]",129
,,,,,,,,,,,,,,128702,,128703,,,instructions,"[{""page_index"":0,""viewing_time"":58911},{""page_index"":1,""viewing_time"":36847},{""page_index"":2,""viewing_time"":32944}]",130
,,,,,,,,,,,,,,66335,,232135,,,instructions,"[{""page_index"":0,""viewing_time"":13383},{""page_index"":1,""viewing_time"":22328},{""page_index"":2,""viewing_time"":6951},{""page_index"":1,""viewing_time"":1664},{""page_index"":0,""viewing_time"":11640},{""page_index"":1,""viewing_time"":9112},{""page_index"":2,""viewing_time"":1256}]",130
,,,,,,,,,,,,,,88242,,88242,,,instructions,"[{""page_index"":0,""viewing_time"":30055},{""page_index"":1,""viewing_time"":33741},{""page_index"":2,""viewing_time"":24445}]",131
,,,,,,,,,,,,,,27994,,142719,,,instructions,"[{""page_index"":0,""viewing_time"":21761},{""page_index"":1,""viewing_time"":4640},{""page_index"":2,""viewing_time"":1593}]",131
,,,,,,,,,,,,,,83041,,83042,,,instructions,"[{""page_index"":0,""viewing_time"":39043},{""page_index"":1,""viewing_time"":26228},{""page_index"":2,""viewing_time"":17770}]",132
,,,,,,,,,,,,,,85082,,85083,,,instructions,"[{""page_index"":0,""viewing_time"":37420},{""page_index"":1,""viewing_time"":28809},{""page_index"":2,""viewing_time"":18853}]",133
,,,,,,,,,,,,,,35523,,35523,,,instructions,"[{""page_index"":0,""viewing_time"":5831},{""page_index"":1,""viewing_time"":6031},{""page_index"":2,""viewing_time"":10052},{""page_index"":1,""viewing_time"":5320},{""page_index"":2,""viewing_time"":8288}]",134
,,,,,,,,,,,,,,30839,,30840,,,instructions,"[{""page_index"":0,""viewing_time"":21479},{""page_index"":1,""viewing_time"":7975},{""page_index"":2,""viewing_time"":1384}]",135
,,,,,,,,,,,,,,159958,,159960,,,instructions,"[{""page_index"":0,""viewing_time"":44118},{""page_index"":1,""viewing_time"":96229},{""page_index"":2,""viewing_time"":19609}]",136
,,,,,,,,,,,,,,104351,,104354,,,instructions,"[{""page_index"":0,""viewing_time"":38186},{""page_index"":1,""viewing_time"":41391},{""page_index"":2,""viewing_time"":24770}]",137
,,,,,,,,,,,,,,67205,,216401,,,instructions,"[{""page_index"":0,""viewing_time"":27795},{""page_index"":1,""viewing_time"":28112},{""page_index"":2,""viewing_time"":11296}]",137
,,,,,,,,,,,,,,33752,,280779,,,instructions,"[{""page_index"":0,""viewing_time"":31950},{""page_index"":1,""viewing_time"":1152},{""page_index"":2,""viewing_time"":649}]",137
,,,,,,,,,,,,,,26506,,26507,,,instructions,"[{""page_index"":0,""viewing_time"":16170},{""page_index"":1,""viewing_time"":8239},{""page_index"":2,""viewing_time"":2096}]",138
,,,,,,,,,,,,,,36805,,91634,,,instructions,"[{""page_index"":0,""viewing_time"":19405},{""page_index"":1,""viewing_time"":7056},{""page_index"":2,""viewing_time"":10343}]",138
