action_times,actions,button_pressed,correct,delays,information_used_correctly,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[10456, 11247, 11967]","[u'up', u'up', u'left']",,,[],[],"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'2', u'5', u'7', u'8', u'12', u'13'], u'time': [1372, 2330, 3363, 3963, 5308, 6122, 8090, 9138]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10456, 285, 221]",42.0,,111304,1.0,13.0,mouselab-mdp,,0
"[10396, 11011, 11699]","[u'up', u'up', u'right']",,,[],[],"[u'1', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'9', u'2', u'7', u'13', u'12'], u'time': [1693, 2784, 3637, 4765, 6592, 7405, 9039, 9982]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10396, 101, 173]",32.0,,167722,2.0,1.0,mouselab-mdp,,0
"[11929, 12751, 13528]","[u'left', u'left', u'up']",,,[],[],"[u'1', 4, 8, 14]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'4', u'8', u'2', u'6', u'5', u'9', u'15', u'14'], u'time': [1981, 3088, 4070, 4953, 6275, 7054, 7816, 8914, 9907, 10638]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11928, 325, 271]",18.0,,142450,1.0,7.0,mouselab-mdp,,0
"[7716, 8330, 8970]","[u'up', u'up', u'right']",,,[],[],"[u'1', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'5', u'9', u'7', u'13', u'12'], u'time': [1113, 1919, 2704, 3243, 4392, 5324, 6456, 7259]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7716, 98, 137]",32.0,,195744,2.0,1.0,mouselab-mdp,,0
"[13677, 18568, 21139]","[u'right', u'right', u'down']",,,[],[],"[u'1', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'10'], u'time': [10265, 17787, 20312]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13676, 4384, 2072]",25.0,,352497,1.0,11.0,mouselab-mdp,,1
"[5475, 8104, 10255]","[u'up', u'up', u'left']",,,[],[],"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'3', u'7', u'12'], u'time': [2814, 4361, 6818, 9401]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5475, 2139, 1639]",48.0,,486242,2.0,14.0,mouselab-mdp,,1
"[24385, 25217, 26328]","[u'right', u'right', u'up']",,,[],[],"[u'1', 2, 6, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12', u'13', u'2', u'6', u'10', u'11', u'5', u'9', u'16', u'17', u'8', u'4', u'15', u'14'], u'time': [3486, 4575, 5680, 6593, 8036, 8725, 9461, 11687, 13419, 14268, 14909, 16094, 17240, 17673, 18557, 20102]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[24385, 327, 605]",1.0,,422599,1.0,14.0,mouselab-mdp,,2
"[12003, 13186, 14530]","[u'up', u'up', u'left']",,,[],[],"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12', u'13', u'10', u'6', u'11', u'2', u'5', u'9', u'17', u'16', u'4', u'8', u'14', u'15'], u'time': [894, 1327, 1772, 2622, 3329, 3682, 4064, 4608, 5186, 5586, 5938, 6505, 7172, 7636, 8054, 8646]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12003, 671, 849]",33.0,,472344,2.0,15.0,mouselab-mdp,,2
