-9.75E+00
2.60E+01
2.43E+01
-1.90E+01
2.43E+01
1.00E+01
1.68E+01
1.00E+01
1.38E+01
4.50E+00
1.80E+01
7.50E-01
1.63E+01
4.03E+01
1.55E+01
2.48E+01
