18.9,10,0.00E+00,0
18.8,10,0.00E+00,8
18.7,-0.5,0.00E+00,8
19,15,0.00E+00,-8
43.7,10,0.00E+00,-8
18.8,28.25,0.00E+00,4
18.8,15,0.00E+00,0
27.2,10,0.00E+00,0
18.9,-2,0.00E+00,4
35,-8.5,0.00E+00,-4
18.7,10,0.00E+00,-4
18.7,10,0.00E+00,0
35,10,0.00E+00,8
2.9,10,0.00E+00,-4
18.7,14,0.00E+00,8
18.9,10,0.00E+00,-8
