9,-2,8
9,-25,0
34,2,21
34,2,14
22,2,27
7,-11,28
13,40,13
9,-26,12
28,28,16
32,-1,33
11,53,42
14,3,16
16,14,3
22,12,6
24,17,-9
8,12,24
