1.10E+01
8.00E+00
3.00E+00
1.20E+01
3.00E+00
8.00E+00
9.00E+00
8.00E+00
5.00E+00
6.00E+00
8.00E+00
9.00E+00
3.00E+00
3.00E+00
1.00E+01
9.00E+00
