39.9,58,8
45.91,35,0
33.88,51,21
33.89,51,14
41.89,51,27
33.89,42,28
37.88,47,13
33.88,21,12
40.86,54,16
43.86,41,33
37.87,49,42
39.89,17,16
36.9,48,3
21.85,44,6
37.88,50,-9
38.9,46,24
