,pid,info_cost,PR_type,message,trial_index,trial_i,delays,score,n_click,clicks,click_times,path,action_times
0,0,1.0,none,full,1,7,"[3, 0, 1]",20.0,8,"[3, 2, 6, 5, 4, 8, 14, 15]","[4520, 5811, 6515, 7666, 8589, 9339, 9839, 18124]","[1, 4, 8, 14]","[56252, 68687, 70712]"
1,0,1.0,none,full,2,6,"[3, 0, 1]",49.0,8,"[3, 7, 4, 2, 11, 6, 13, 5]","[3896, 5110, 7610, 10999, 12605, 14013, 18438, 34516]","[1, 2, 6, 11]","[48074, 60044, 61197]"
2,0,1.0,none,full,3,9,"[3, 0, 1]",44.0,7,"[3, 7, 2, 5, 9, 17, 16]","[21710, 23241, 23984, 25128, 26232, 27584, 28809]","[1, 5, 9, 17]","[50461, 60089, 61428]"
3,0,1.0,none,full,4,4,"[3, 0, 1]",48.0,7,"[3, 7, 12, 13, 11, 17, 5]","[17424, 18229, 18989, 19838, 22087, 23241, 25213]","[1, 3, 7, 13]","[62237, 71927, 79866]"
4,0,1.0,none,full,5,0,"[3, 0, 1]",54.0,8,"[3, 7, 2, 4, 8, 15, 14, 9]","[24022, 24748, 26070, 27876, 28788, 29938, 30731, 33907]","[1, 4, 8, 14]","[68272, 77321, 78970]"
5,0,1.0,none,full,6,3,"[3, 0, 1]",48.0,7,"[3, 7, 12, 13, 17, 9, 5]","[3374, 4423, 5973, 6926, 8126, 9014, 9806]","[1, 3, 7, 13]","[48524, 57434, 59169]"
6,0,1.0,none,full,7,2,"[3, 0, 1]",45.0,10,"[3, 13, 11, 9, 5, 7, 12, 15, 8, 4]","[10693, 11681, 12753, 15249, 16194, 17288, 18849, 23849, 25129, 27498]","[1, 3, 7, 13]","[55153, 65477, 67044]"
7,0,1.0,none,full,8,8,"[3, 0, 1]",53.0,5,"[3, 2, 11, 6, 10]","[2782, 3772, 4836, 5540, 7082]","[1, 2, 6, 11]","[47113, 55603, 58499]"
8,0,1.0,none,full,9,1,"[3, 0, 1]",32.0,8,"[3, 7, 13, 12, 2, 9, 5, 8]","[19538, 21713, 23346, 24218, 25440, 26601, 28713, 31105]","[1, 3, 7, 13]","[50277, 59270, 63680]"
9,0,1.0,none,full,10,5,"[3, 0, 1]",37.0,10,"[3, 2, 7, 12, 13, 5, 9, 17, 4, 8]","[22786, 24888, 25721, 26992, 28057, 29312, 29959, 30863, 34479, 35943]","[1, 3, 7, 12]","[62348, 75889, 78052]"
10,0,1.0,none,full,11,15,[],39.0,10,"[3, 7, 12, 13, 11, 2, 8, 9, 5, 17]","[9695, 10782, 11366, 12598, 14431, 16758, 19166, 25167, 26174, 28551]","[1, 3, 7, 12]","[47371, 53844, 54999]"
11,0,1.0,none,full,12,12,[],46.0,6,"[3, 7, 12, 13, 8, 14]","[17495, 18720, 19743, 20593, 25935, 27351]","[1, 3, 7, 12]","[56631, 58703, 60820]"
12,0,1.0,none,full,13,11,[],18.0,10,"[3, 5, 4, 6, 12, 9, 2, 7, 11, 10]","[7433, 9975, 12191, 13247, 15536, 16895, 18151, 20135, 23720, 25863]","[1, 2, 6, 11]","[50540, 52045, 53796]"
13,0,1.0,none,full,14,10,[],43.0,10,"[3, 2, 6, 11, 10, 5, 9, 17, 16, 8]","[5466, 6361, 7361, 8040, 9032, 10169, 10850, 11419, 12233, 14104]","[1, 2, 6, 10]","[47266, 51263, 54234]"
14,0,1.0,none,full,15,14,[],44.0,8,"[3, 7, 12, 15, 11, 10, 13, 9]","[13436, 14235, 15075, 21117, 22564, 24443, 25243, 26563]","[1, 3, 7, 12]","[50017, 54747, 57231]"
15,0,1.0,none,full,16,13,[],46.0,4,"[3, 7, 12, 13]","[9860, 10971, 11898, 12962]","[1, 3, 7, 12]","[47968, 49340, 50770]"
16,2,1.0,none,simple,1,8,"[3, 0, 1]",51.0,7,"[3, 13, 2, 6, 11, 15, 17]","[3812, 5044, 6013, 7263, 7938, 12607, 13858]","[1, 2, 6, 11]","[46721, 61480, 62698]"
17,2,1.0,none,simple,2,6,"[3, 0, 1]",47.0,10,"[3, 7, 11, 6, 2, 13, 12, 5, 17, 9]","[11016, 12575, 14596, 15706, 16565, 24675, 26441, 36613, 45645, 47894]","[1, 2, 6, 11]","[54250, 68267, 72751]"
18,2,1.0,none,simple,3,5,"[3, 0, 1]",37.0,10,"[2, 3, 7, 13, 12, 8, 14, 6, 9, 16]","[16383, 17273, 18116, 18820, 19774, 22008, 22679, 25304, 27774, 30211]","[1, 3, 7, 12]","[49146, 61318, 65162]"
19,2,1.0,none,simple,4,9,"[3, 0, 1]",41.0,10,"[3, 8, 6, 9, 5, 17, 16, 7, 4, 14]","[8292, 11572, 13275, 14807, 16010, 19449, 22541, 24012, 28479, 29979]","[1, 5, 9, 17]","[45680, 57930, 60415]"
20,2,1.0,none,simple,5,0,"[3, 0, 1]",53.0,9,"[3, 4, 2, 11, 13, 7, 8, 15, 14]","[2530, 3576, 5701, 7373, 8982, 10014, 11185, 12154, 12922]","[1, 4, 8, 14]","[54778, 66106, 71982]"
21,2,1.0,none,simple,6,4,"[3, 0, 1]",44.0,11,"[3, 7, 15, 8, 12, 13, 6, 10, 17, 9, 5]","[5110, 5875, 7562, 8734, 10187, 11500, 13860, 14563, 24752, 25501, 28845]","[1, 3, 7, 13]","[49112, 62811, 64139]"
22,2,1.0,none,simple,7,1,"[3, 0, 1]",30.0,10,"[9, 7, 12, 13, 10, 8, 3, 2, 5, 17]","[7678, 9223, 10239, 11459, 12911, 14505, 17209, 18989, 20599, 32336]","[1, 3, 7, 13]","[49426, 63442, 68098]"
23,2,1.0,none,simple,8,3,"[3, 0, 1]",48.0,7,"[3, 7, 12, 13, 17, 9, 5]","[10705, 11719, 13470, 14501, 19657, 21282, 22095]","[1, 3, 7, 13]","[51112, 60671, 62468]"
24,2,1.0,none,simple,9,2,"[3, 0, 1]",50.0,5,"[3, 7, 12, 13, 16]","[7161, 8534, 9301, 10317, 14083]","[1, 3, 7, 13]","[47844, 57513, 64693]"
25,2,1.0,none,simple,10,7,"[3, 0, 1]",19.0,9,"[3, 2, 6, 5, 10, 13, 8, 4, 14]","[5962, 6883, 7946, 9352, 10868, 11899, 13602, 14399, 15274]","[1, 4, 8, 14]","[55227, 65180, 66290]"
26,2,1.0,none,simple,11,12,[],45.0,7,"[14, 13, 7, 10, 3, 17, 12]","[6681, 8180, 8759, 10634, 11931, 22916, 27572]","[1, 3, 7, 12]","[55382, 61633, 63711]"
27,2,1.0,none,simple,12,13,[],40.0,10,"[7, 3, 12, 13, 15, 14, 10, 6, 2, 11]","[5765, 6561, 8015, 9123, 10576, 11498, 12764, 13576, 14264, 17781]","[1, 3, 7, 12]","[49073, 51200, 53559]"
28,2,1.0,none,simple,13,15,[],42.0,7,"[3, 2, 4, 16, 7, 12, 13]","[4138, 10328, 11716, 16185, 18357, 20248, 23015]","[1, 3, 7, 12]","[53855, 57011, 58793]"
29,2,1.0,none,simple,14,10,[],45.0,8,"[3, 4, 8, 14, 2, 6, 11, 10]","[4579, 6172, 7343, 8172, 9297, 10344, 10937, 11687]","[1, 2, 6, 10]","[47170, 49483, 51112]"
30,2,1.0,none,simple,15,11,[],17.0,11,"[3, 7, 2, 5, 4, 9, 16, 17, 6, 10, 11]","[6492, 7678, 8850, 9492, 11116, 13695, 14413, 15460, 20033, 20757, 21773]","[1, 2, 6, 11]","[49755, 52646, 54255]"
31,2,1.0,none,simple,16,14,[],44.0,8,"[3, 7, 12, 13, 4, 8, 14, 15]","[2507, 3537, 4272, 5803, 15148, 16289, 18319, 20826]","[1, 3, 7, 12]","[49755, 51880, 52818]"
32,3,1.0,featureBased,full,1,9,"[6, 0, 0]",48.0,3,"[5, 17, 16]","[8999, 34665, 36736]","[1, 5, 9, 17]","[12765, 31034, 38369]"
33,3,1.0,featureBased,full,2,5,"[7, 0, 0]",0.0,6,"[3, 4, 2, 5, 17, 16]","[2809, 3915, 6090, 8007, 23382, 24173]","[1, 5, 9, 16]","[9821, 21025, 26987]"
34,3,1.0,featureBased,full,3,7,"[3, 0, 0]",20.0,8,"[3, 4, 5, 2, 10, 11, 15, 14]","[1329, 2142, 2885, 4023, 5675, 6422, 7381, 8089]","[1, 4, 8, 14]","[10324, 19720, 20677]"
35,3,1.0,featureBased,full,4,4,"[4, 0, 0]",2.0,6,"[2, 10, 11, 3, 4, 5]","[1832, 4317, 5134, 8389, 9431, 10478]","[1, 2, 6, 11]","[18568, 32420, 33423]"
36,3,1.0,featureBased,full,5,8,"[1, 0, 0]",46.0,12,"[3, 2, 5, 4, 16, 17, 11, 10, 13, 12, 14, 15]","[1145, 1853, 2495, 3608, 5971, 6818, 8216, 9400, 10446, 11102, 12349, 13060]","[1, 2, 6, 11]","[20928, 28253, 29070]"
37,3,1.0,featureBased,full,6,0,"[0, 0, 0]",50.0,12,"[4, 3, 2, 5, 16, 17, 11, 10, 13, 12, 14, 15]","[989, 1531, 2233, 2911, 3590, 4121, 4918, 5460, 6266, 7278, 8015, 8660]","[1, 4, 8, 14]","[11580, 18962, 19839]"
38,3,1.0,featureBased,full,7,3,"[4, 0, 0]",43.0,12,"[3, 2, 5, 4, 14, 15, 12, 13, 10, 11, 17, 16]","[675, 1141, 1819, 2750, 3373, 4061, 4731, 5493, 5920, 6499, 7070, 8013]","[1, 3, 7, 13]","[14075, 24795, 25679]"
39,3,1.0,featureBased,full,8,6,"[0, 0, 0]",45.0,12,"[2, 4, 5, 3, 12, 13, 17, 16, 15, 14, 11, 10]","[901, 1521, 2123, 2745, 3987, 4733, 5546, 6102, 7290, 7956, 8815, 9558]","[1, 2, 6, 11]","[12121, 18817, 19647]"
40,3,1.0,featureBased,full,9,2,"[4, 0, 0]",43.0,12,"[3, 4, 5, 2, 13, 12, 14, 15, 16, 17, 11, 10]","[1451, 2342, 2872, 3439, 3994, 4496, 5539, 6244, 7147, 7973, 8613, 9310]","[1, 3, 7, 13]","[15124, 25991, 26853]"
41,3,1.0,featureBased,full,10,1,"[0, 0, 0]",28.0,12,"[2, 3, 5, 4, 16, 17, 11, 10, 13, 12, 14, 15]","[1503, 2277, 3221, 3966, 5066, 5805, 6636, 8309, 9325, 10818, 12214, 13017]","[1, 3, 7, 13]","[14731, 21658, 22757]"
42,3,1.0,featureBased,full,11,10,[],43.0,10,"[2, 5, 4, 3, 9, 8, 17, 6, 11, 10]","[947, 1825, 2703, 3469, 4384, 6363, 7746, 9985, 11191, 11999]","[1, 2, 6, 10]","[13688, 14591, 15415]"
43,3,1.0,featureBased,full,12,14,[],42.0,10,"[2, 3, 5, 4, 7, 13, 12, 8, 15, 14]","[809, 1574, 2663, 3432, 5636, 6907, 7834, 9647, 10494, 11285]","[1, 3, 7, 12]","[16813, 17580, 18379]"
44,3,1.0,featureBased,full,13,12,[],42.0,10,"[2, 3, 4, 5, 7, 8, 13, 12, 14, 15]","[504, 1152, 1865, 2685, 3532, 4297, 5293, 6376, 8384, 9483]","[1, 3, 7, 12]","[12136, 12845, 13540]"
45,3,1.0,featureBased,full,14,13,[],40.0,10,"[3, 4, 5, 2, 7, 8, 13, 12, 15, 14]","[1088, 2322, 3093, 3810, 4776, 5498, 7576, 8413, 9324, 9966]","[1, 3, 7, 12]","[13791, 14838, 15807]"
46,3,1.0,featureBased,full,15,11,[],16.0,12,"[2, 3, 4, 5, 9, 7, 6, 15, 14, 17, 16, 11]","[1715, 2666, 3422, 4604, 5771, 7892, 9334, 11457, 12503, 15601, 16916, 20096]","[1, 2, 6, 11]","[22350, 23004, 23723]"
47,3,1.0,featureBased,full,16,15,[],41.0,8,"[2, 3, 4, 5, 7, 9, 13, 12]","[1011, 1601, 2947, 3624, 6873, 8346, 9708, 10929]","[1, 3, 7, 12]","[12258, 12940, 13757]"
48,4,1.0,featureBased,full,1,2,"[26, 2, 7]",24.0,1,[8],[56160],"[1, 4, 8, 15]","[9304, 72324, 81468]"
49,4,1.0,featureBased,full,2,9,"[6, 0, 0]",48.0,3,"[5, 17, 16]","[9617, 35619, 38246]","[1, 5, 9, 17]","[12592, 26772, 40403]"
50,4,1.0,featureBased,full,3,6,"[8, 0, 0]",16.0,5,"[3, 5, 2, 13, 12]","[2496, 5081, 6871, 30155, 31573]","[1, 3, 7, 13]","[11354, 24752, 33642]"
51,4,1.0,featureBased,full,4,8,"[4, 0, 0]",19.0,6,"[4, 5, 3, 2, 16, 17]","[3369, 4878, 6275, 7472, 24819, 26257]","[1, 5, 9, 16]","[9486, 19732, 27885]"
52,4,1.0,featureBased,full,5,1,"[3, 0, 0]",-5.0,6,"[2, 4, 3, 5, 16, 17]","[3210, 5846, 7196, 9860, 26673, 27940]","[1, 5, 9, 17]","[11713, 22305, 30037]"
53,4,1.0,featureBased,full,6,4,"[0, 0, 0]",47.0,8,"[2, 5, 4, 3, 6, 11, 7, 13]","[3638, 5721, 6998, 8436, 10116, 13967, 17547, 28721]","[1, 3, 7, 13]","[20414, 25467, 30505]"
54,4,1.0,featureBased,full,7,7,"[0, 0, 0]",21.0,7,"[3, 2, 5, 4, 6, 8, 14]","[3147, 4584, 6072, 7379, 9169, 11280, 14507]","[1, 4, 8, 14]","[16775, 22664, 26149]"
55,4,1.0,featureBased,full,8,0,"[0, 0, 0]",54.0,8,"[3, 4, 5, 2, 7, 8, 15, 14]","[3636, 4792, 6149, 7787, 9498, 10884, 12865, 14351]","[1, 4, 8, 14]","[16031, 20801, 23268]"
56,4,1.0,featureBased,full,9,5,"[0, 0, 0]",39.0,8,"[3, 4, 5, 2, 9, 7, 13, 12]","[3103, 4350, 5617, 7074, 8433, 10342, 11920, 13277]","[1, 3, 7, 12]","[15032, 19721, 22274]"
57,4,1.0,featureBased,full,10,3,"[0, 0, 0]",50.0,5,"[3, 2, 7, 6, 13]","[2827, 4337, 7230, 9221, 20051]","[1, 3, 7, 13]","[13483, 17303, 21948]"
58,4,1.0,featureBased,full,11,15,[],43.0,6,"[3, 4, 5, 2, 13, 12]","[3426, 4973, 6561, 7768, 18544, 19971]","[1, 3, 7, 12]","[12724, 16616, 21662]"
59,4,1.0,featureBased,full,12,10,[],12.0,5,"[3, 4, 5, 2, 14]","[2792, 3957, 5304, 6611, 14601]","[1, 4, 8, 15]","[9260, 12308, 17197]"
60,4,1.0,featureBased,full,13,14,[],46.0,6,"[3, 4, 5, 2, 13, 12]","[1838, 3044, 4199, 5456, 12743, 13857]","[1, 3, 7, 12]","[7894, 10364, 15319]"
61,4,1.0,featureBased,full,14,12,[],46.0,6,"[3, 4, 5, 2, 12, 13]","[2846, 3912, 5128, 6445, 11751, 12956]","[1, 3, 7, 12]","[8401, 9385, 14385]"
62,4,1.0,featureBased,full,15,11,[],-15.0,6,"[3, 4, 5, 2, 17, 16]","[2237, 3243, 4307, 5554, 11783, 12838]","[1, 5, 9, 16]","[7408, 9021, 16470]"
63,4,1.0,featureBased,full,16,13,[],43.0,7,"[5, 2, 4, 3, 7, 13, 12]","[1621, 3882, 5230, 6355, 8558, 16084, 17561]","[1, 3, 7, 12]","[10564, 11701, 19329]"
64,5,1.0,none,full,1,8,"[3, 0, 1]",-3.0,16,"[14, 12, 3, 5, 4, 15, 8, 10, 6, 11, 17, 9, 16, 2, 13, 7]","[11020, 18101, 20792, 23272, 24560, 25879, 28321, 31357, 32292, 33270, 34628, 36588, 37484, 39115, 40243, 40912]","[1, 4, 8, 14]","[51447, 76725, 78253]"
65,5,1.0,none,full,2,6,"[3, 0, 1]",-1.0,5,"[14, 15, 4, 3, 7]","[22857, 23863, 24831, 27743, 29394]","[1, 4, 8, 15]","[1749, 17237, 32231]"
66,5,1.0,none,full,3,2,"[3, 0, 1]",18.0,16,"[3, 7, 12, 13, 4, 8, 14, 15, 16, 9, 5, 17, 11, 6, 10, 2]","[1405, 2265, 3135, 4151, 5363, 6574, 7830, 8567, 9359, 10785, 11372, 12057, 13170, 13805, 14913, 16395]","[1, 5, 9, 17]","[21138, 36954, 64661]"
67,5,1.0,none,full,4,3,"[3, 0, 1]",19.0,15,"[12, 7, 13, 3, 14, 8, 15, 4, 5, 9, 16, 17, 11, 6, 10]","[3411, 4104, 4770, 5491, 6404, 6850, 7857, 9275, 11468, 11924, 12470, 13290, 14378, 14953, 15635]","[1, 5, 9, 17]","[21967, 38956, 80398]"
68,5,1.0,none,full,5,0,"[3, 0, 1]",53.0,9,"[5, 3, 2, 4, 7, 13, 12, 14, 8]","[2642, 4046, 4946, 5835, 10935, 11999, 13653, 15419, 16259]","[1, 4, 8, 14]","[19238, 39269, 40855]"
69,5,1.0,none,full,6,5,"[3, 0, 1]",31.0,16,"[3, 4, 5, 2, 16, 9, 17, 7, 12, 13, 14, 8, 15, 11, 6, 10]","[1530, 2241, 3173, 4766, 8152, 10515, 11919, 17765, 19073, 20206, 21341, 22058, 22729, 25240, 25935, 27048]","[1, 3, 7, 12]","[32307, 50030, 52207]"
70,5,1.0,none,full,7,4,"[3, 0, 1]",39.0,16,"[3, 4, 5, 2, 6, 10, 11, 8, 12, 7, 13, 15, 14, 16, 9, 17]","[3708, 4429, 5182, 6334, 7615, 8346, 8982, 11872, 15486, 16131, 17306, 19386, 20627, 22015, 23029, 24172]","[1, 3, 7, 13]","[27121, 47799, 48793]"
71,5,1.0,none,full,8,9,"[3, 0, 1]",35.0,16,"[4, 3, 2, 5, 8, 14, 15, 16, 9, 17, 12, 7, 13, 10, 6, 11]","[1325, 2202, 3288, 4070, 6101, 6852, 7674, 10524, 12058, 13077, 15936, 16504, 17178, 19513, 19906, 21475]","[1, 5, 9, 17]","[22785, 40806, 42307]"
72,5,1.0,none,full,9,7,"[3, 0, 1]",12.0,16,"[3, 4, 5, 2, 10, 6, 11, 17, 9, 16, 15, 8, 14, 12, 7, 13]","[1900, 3092, 3980, 5248, 7962, 8884, 9879, 11032, 11568, 12700, 13922, 14591, 15840, 17809, 19608, 20213]","[1, 4, 8, 14]","[22075, 43234, 44561]"
73,5,1.0,none,full,10,1,"[3, 0, 1]",30.0,10,"[4, 3, 2, 5, 16, 9, 17, 7, 12, 13]","[1640, 2449, 3134, 3760, 5750, 6326, 6980, 8523, 9628, 10195]","[1, 3, 7, 13]","[13841, 31122, 32977]"
74,5,1.0,none,full,11,11,[],12.0,16,"[2, 3, 4, 5, 9, 16, 17, 7, 12, 13, 10, 6, 11, 8, 14, 15]","[1754, 2421, 3006, 3584, 4643, 5129, 5654, 6885, 7338, 7794, 9473, 9899, 10421, 12109, 12549, 13320]","[1, 2, 6, 11]","[15784, 26163, 27605]"
75,5,1.0,none,full,12,14,[],42.0,10,"[3, 4, 5, 2, 7, 12, 13, 14, 8, 15]","[2051, 2803, 3457, 5108, 6132, 6731, 7430, 10216, 10809, 11922]","[1, 3, 7, 12]","[13540, 15038, 16683]"
76,5,1.0,none,full,13,10,[],37.0,16,"[3, 4, 5, 2, 8, 14, 15, 16, 9, 17, 12, 7, 13, 10, 6, 11]","[1636, 2379, 3040, 4203, 5266, 5834, 6654, 9752, 10337, 10952, 17387, 18584, 19124, 22618, 23457, 24219]","[1, 2, 6, 10]","[25992, 27749, 28616]"
77,5,1.0,none,full,14,12,[],42.0,10,"[3, 4, 5, 2, 7, 12, 13, 8, 14, 15]","[2382, 3065, 3760, 4481, 5896, 6423, 7070, 10242, 12255, 13072]","[1, 3, 7, 12]","[14239, 15012, 16180]"
78,5,1.0,none,full,15,15,[],42.0,7,"[3, 4, 5, 2, 7, 12, 13]","[1624, 2234, 3035, 4102, 5468, 6121, 6814]","[1, 3, 7, 12]","[10225, 11467, 12227]"
79,5,1.0,none,full,16,13,[],40.0,10,"[4, 3, 2, 5, 12, 7, 13, 8, 14, 15]","[1078, 2336, 3165, 3802, 4767, 5374, 5977, 8497, 9629, 10854]","[1, 3, 7, 12]","[12538, 13814, 14597]"
80,6,1.0,none,simple,1,9,"[3, 0, 1]",36.0,1,[5],[11656],"[1, 5, 9, 16]","[17509, 58356, 75593]"
81,6,1.0,none,simple,2,5,"[3, 0, 1]",19.0,0,[],[],"[1, 4, 8, 15]","[4786, 15375, 21614]"
82,6,1.0,none,simple,3,4,"[3, 0, 1]",34.0,0,[],[],"[1, 5, 9, 17]","[9240, 16962, 22285]"
83,6,1.0,none,simple,4,6,"[3, 0, 1]",20.0,0,[],[],"[1, 3, 7, 12]","[3461, 14878, 18623]"
84,6,1.0,none,simple,5,8,"[3, 0, 1]",-7.0,0,[],[],"[1, 3, 7, 13]","[3071, 8541, 10971]"
85,6,1.0,none,simple,6,0,"[3, 0, 1]",30.0,0,[],[],"[1, 4, 8, 15]","[2180, 7531, 12254]"
86,6,1.0,none,simple,7,3,"[3, 0, 1]",2.0,0,[],[],"[1, 2, 6, 10]","[3477, 9105, 12480]"
87,6,1.0,none,simple,8,2,"[3, 0, 1]",33.0,0,[],[],"[1, 3, 7, 12]","[2468, 14000, 17899]"
88,6,1.0,none,simple,9,7,"[3, 0, 1]",28.0,0,[],[],"[1, 4, 8, 14]","[4386, 9813, 12346]"
89,6,1.0,none,simple,10,1,"[3, 0, 1]",1.0,0,[],[],"[1, 5, 9, 17]","[2523, 8385, 12456]"
90,6,1.0,none,simple,11,15,[],-3.0,0,[],[],"[1, 4, 8, 14]","[3175, 8356, 14020]"
91,6,1.0,none,simple,12,10,[],15.0,0,[],[],"[1, 3, 7, 13]","[2979, 4991, 8310]"
92,6,1.0,none,simple,13,14,[],50.0,2,"[13, 12]","[10270, 12077]","[1, 3, 7, 12]","[4562, 6702, 14317]"
93,6,1.0,none,simple,14,13,[],18.0,2,"[14, 15]","[14311, 15343]","[1, 4, 8, 14]","[4872, 11477, 18205]"
94,6,1.0,none,simple,15,12,[],-4.0,2,"[16, 17]","[10482, 11555]","[1, 5, 9, 16]","[2769, 6375, 13680]"
95,6,1.0,none,simple,16,11,[],28.0,0,[],[],"[1, 2, 6, 11]","[3958, 6121, 10218]"
96,8,1.0,none,simple,1,9,"[3, 0, 1]",-1.0,0,[],[],"[1, 2, 6, 10]","[1872, 12223, 15953]"
97,8,1.0,none,simple,2,0,"[3, 0, 1]",-2.0,0,[],[],"[1, 2, 6, 10]","[2111, 15060, 21591]"
98,8,1.0,none,simple,3,5,"[3, 0, 1]",-11.0,0,[],[],"[1, 2, 6, 10]","[1838, 11208, 16260]"
99,8,1.0,none,simple,4,1,"[3, 0, 1]",-25.0,0,[],[],"[1, 2, 6, 10]","[781, 9526, 12432]"
100,8,1.0,none,simple,5,2,"[3, 0, 1]",53.0,2,"[3, 13]","[1323, 16971]","[1, 3, 7, 13]","[3459, 13903, 19942]"
101,8,1.0,none,simple,6,6,"[3, 0, 1]",21.0,3,"[5, 17, 16]","[1829, 20281, 22600]","[1, 5, 9, 17]","[3329, 14026, 24142]"
102,8,1.0,none,simple,7,8,"[3, 0, 1]",55.0,3,"[4, 2, 10]","[1723, 3322, 21825]","[1, 2, 6, 11]","[5652, 17053, 24444]"
103,8,1.0,none,simple,8,3,"[3, 0, 1]",23.0,2,"[4, 15]","[1482, 24219]","[1, 4, 8, 15]","[4594, 15890, 25456]"
104,8,1.0,none,simple,9,7,"[3, 0, 1]",-28.0,2,"[2, 11]","[2451, 26069]","[1, 2, 6, 10]","[4518, 17970, 27889]"
105,8,1.0,none,simple,10,4,"[3, 0, 1]",9.0,3,"[4, 8, 14]","[1883, 16061, 25828]","[1, 4, 8, 14]","[3329, 18584, 27209]"
106,8,1.0,none,simple,11,12,[],38.0,4,"[4, 2, 3, 13]","[2077, 4408, 6695, 27574]","[1, 3, 7, 13]","[8785, 23684, 28820]"
107,8,1.0,none,simple,12,10,[],12.0,5,"[5, 3, 2, 4, 14]","[1857, 5004, 7066, 8927, 27812]","[1, 4, 8, 15]","[10312, 21683, 29050]"
108,8,1.0,none,simple,13,15,[],34.0,4,"[2, 3, 7, 13]","[2568, 5315, 15373, 21102]","[1, 3, 7, 13]","[6412, 16423, 22029]"
109,8,1.0,none,simple,14,13,[],47.0,3,"[3, 13, 12]","[1288, 20923, 22311]","[1, 3, 7, 12]","[2369, 17403, 23547]"
110,8,1.0,none,simple,15,11,[],-14.0,5,"[4, 2, 3, 5, 17]","[1577, 3627, 5462, 7214, 21271]","[1, 5, 9, 16]","[8222, 17616, 22551]"
111,8,1.0,none,simple,16,14,[],22.0,3,"[2, 4, 14]","[988, 2824, 21547]","[1, 4, 8, 15]","[4156, 13106, 23611]"
112,9,1.0,none,simple,1,0,"[3, 0, 1]",56.0,6,"[7, 3, 13, 2, 5, 4]","[2030, 3458, 6443, 9128, 10493, 11422]","[1, 4, 8, 14]","[20772, 30465, 33978]"
113,9,1.0,none,simple,2,3,"[3, 0, 1]",52.0,3,"[3, 12, 13]","[4624, 8423, 9488]","[1, 3, 7, 13]","[11585, 19288, 21694]"
114,9,1.0,none,simple,3,6,"[3, 0, 1]",44.0,13,"[3, 2, 5, 4, 14, 15, 12, 13, 10, 11, 17, 16, 6]","[1900, 3223, 4172, 4819, 5857, 6584, 7686, 8402, 9040, 9766, 10525, 11025, 12661]","[1, 2, 6, 11]","[14605, 26169, 27953]"
115,9,1.0,none,simple,4,5,"[3, 0, 1]",33.0,14,"[3, 2, 4, 5, 9, 17, 16, 12, 13, 14, 15, 8, 7, 10]","[1767, 2789, 3941, 4993, 6650, 7335, 8212, 9526, 10804, 13302, 14210, 14990, 16250, 22947]","[1, 3, 7, 12]","[24419, 35091, 37147]"
116,9,1.0,none,simple,5,7,"[3, 0, 1]",-16.0,4,"[3, 5, 4, 2]","[1196, 2040, 2893, 3552]","[1, 2, 6, 11]","[5033, 13161, 16895]"
117,9,1.0,none,simple,6,9,"[3, 0, 1]",38.0,13,"[3, 4, 5, 2, 8, 14, 15, 7, 12, 6, 9, 16, 17]","[1699, 2711, 4128, 5215, 6402, 7059, 7884, 10206, 10898, 12217, 14541, 15411, 16392]","[1, 5, 9, 17]","[17883, 28548, 35442]"
118,9,1.0,none,simple,7,1,"[3, 0, 1]",26.0,14,"[3, 7, 12, 13, 2, 10, 11, 17, 16, 5, 9, 4, 14, 15]","[1197, 2249, 3085, 4279, 5534, 6645, 7490, 8277, 9259, 9992, 10636, 11777, 12609, 19083]","[1, 3, 7, 13]","[20746, 32043, 33949]"
119,9,1.0,none,simple,8,2,"[3, 0, 1]",42.0,13,"[3, 5, 4, 2, 10, 11, 6, 7, 13, 12, 14, 15, 8]","[1172, 2168, 3143, 4070, 5850, 7305, 10019, 11713, 12467, 13211, 18624, 19460, 21760]","[1, 3, 7, 13]","[34213, 44960, 46945]"
120,9,1.0,none,simple,9,8,"[3, 0, 1]",48.0,10,"[3, 5, 4, 2, 17, 16, 9, 6, 10, 11]","[2126, 3644, 4594, 5967, 7692, 8968, 10016, 11308, 12206, 12964]","[1, 2, 6, 11]","[18953, 28327, 30323]"
121,9,1.0,none,simple,10,4,"[3, 0, 1]",42.0,13,"[3, 4, 2, 5, 10, 11, 6, 12, 13, 7, 9, 16, 17]","[1430, 2309, 3144, 4024, 5108, 5780, 6453, 8616, 9526, 10172, 17093, 18549, 19436]","[1, 3, 7, 13]","[22927, 32726, 35891]"
122,9,1.0,none,simple,11,15,[],38.0,11,"[5, 3, 4, 2, 13, 12, 7, 9, 16, 17, 8]","[1788, 3072, 3826, 4727, 5783, 6405, 7139, 10798, 11558, 12351, 16227]","[1, 3, 7, 12]","[18055, 23037, 24445]"
123,9,1.0,none,simple,12,13,[],43.0,7,"[3, 4, 2, 5, 13, 12, 7]","[2087, 2941, 3840, 4672, 5625, 6468, 7726]","[1, 3, 7, 12]","[9596, 11626, 12970]"
124,9,1.0,none,simple,13,14,[],48.0,4,"[3, 13, 12, 7]","[1074, 2790, 3523, 4160]","[1, 3, 7, 12]","[8621, 10523, 12030]"
