action_times,actions,button_pressed,correct,delays,key_press,path,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
,,,,,,,,,,320795,,,320796,,,instructions,"[{""page_index"":0,""viewing_time"":206765},{""page_index"":1,""viewing_time"":19086},{""page_index"":0,""viewing_time"":3588},{""page_index"":1,""viewing_time"":6359},{""page_index"":0,""viewing_time"":4498},{""page_index"":1,""viewing_time"":46316},{""page_index"":2,""viewing_time"":34182}]",63
,,,,,,,,,,24525,,,410917,,,instructions,"[{""page_index"":0,""viewing_time"":17379},{""page_index"":1,""viewing_time"":6034},{""page_index"":2,""viewing_time"":1111}]",63
,,,,,,,,,,70089,,,497766,,,instructions,"[{""page_index"":0,""viewing_time"":6486},{""page_index"":1,""viewing_time"":23270},{""page_index"":2,""viewing_time"":15386},{""page_index"":1,""viewing_time"":24260},{""page_index"":2,""viewing_time"":687}]",63
,,,,,,,,,,84969,,,84970,,,instructions,"[{""page_index"":0,""viewing_time"":29831},{""page_index"":1,""viewing_time"":23617},{""page_index"":2,""viewing_time"":18862},{""page_index"":3,""viewing_time"":12656}]",64
,,,,,,,,,,32529,,,150553,,,instructions,"[{""page_index"":0,""viewing_time"":10291},{""page_index"":1,""viewing_time"":7814},{""page_index"":2,""viewing_time"":11953},{""page_index"":3,""viewing_time"":2471}]",64
,,,,,,,,,,95268,,,95269,,,instructions,"[{""page_index"":0,""viewing_time"":35495},{""page_index"":1,""viewing_time"":34301},{""page_index"":2,""viewing_time"":10344},{""page_index"":3,""viewing_time"":15126}]",65
,,,,,,,,,,111763,,,111763,,,instructions,"[{""page_index"":0,""viewing_time"":26898},{""page_index"":1,""viewing_time"":34545},{""page_index"":2,""viewing_time"":28098},{""page_index"":3,""viewing_time"":22221}]",66
,,,,,,,,,,53201,,,53202,,,instructions,"[{""page_index"":0,""viewing_time"":17826},{""page_index"":1,""viewing_time"":13262},{""page_index"":2,""viewing_time"":7776},{""page_index"":3,""viewing_time"":14336}]",67
,,,,,,,,,,72036,,,72038,,,instructions,"[{""page_index"":0,""viewing_time"":19624},{""page_index"":1,""viewing_time"":24889},{""page_index"":2,""viewing_time"":12483},{""page_index"":3,""viewing_time"":15036}]",68
,,,,,,,,,,104078,,,104082,,,instructions,"[{""page_index"":0,""viewing_time"":35244},{""page_index"":1,""viewing_time"":35520},{""page_index"":2,""viewing_time"":21191},{""page_index"":3,""viewing_time"":12121}]",69
,,,,,,,,,,114096,,,114104,,,instructions,"[{""page_index"":0,""viewing_time"":33670},{""page_index"":1,""viewing_time"":533},{""page_index"":0,""viewing_time"":1769},{""page_index"":1,""viewing_time"":21528},{""page_index"":0,""viewing_time"":3923},{""page_index"":1,""viewing_time"":20575},{""page_index"":2,""viewing_time"":18704},{""page_index"":3,""viewing_time"":13387}]",70
,,,,,,,,,,45905,,,192505,,,instructions,"[{""page_index"":0,""viewing_time"":9702},{""page_index"":1,""viewing_time"":5355},{""page_index"":2,""viewing_time"":18351},{""page_index"":3,""viewing_time"":12494}]",70
,,,,,,,,,,19759,,,235149,,,instructions,"[{""page_index"":0,""viewing_time"":12509},{""page_index"":1,""viewing_time"":1054},{""page_index"":2,""viewing_time"":5006},{""page_index"":3,""viewing_time"":1187}]",70
,,,,,,,,,,200826,,,200826,,,instructions,"[{""page_index"":0,""viewing_time"":77544},{""page_index"":1,""viewing_time"":54352},{""page_index"":2,""viewing_time"":43009},{""page_index"":3,""viewing_time"":25920}]",71
,,,,,,,,,,14781,,,258851,,,instructions,"[{""page_index"":0,""viewing_time"":6275},{""page_index"":1,""viewing_time"":2750},{""page_index"":2,""viewing_time"":1778},{""page_index"":3,""viewing_time"":3978}]",71
,,,,,,,,,,123106,,,123108,,,instructions,"[{""page_index"":0,""viewing_time"":52847},{""page_index"":1,""viewing_time"":28292},{""page_index"":2,""viewing_time"":14883},{""page_index"":3,""viewing_time"":27083}]",72
,,,,,,,,,,25909,,,195122,,,instructions,"[{""page_index"":0,""viewing_time"":17402},{""page_index"":1,""viewing_time"":5901},{""page_index"":2,""viewing_time"":1904},{""page_index"":3,""viewing_time"":701}]",72
,,,,,,,,,,60377,,,272466,,,instructions,"[{""page_index"":0,""viewing_time"":10606},{""page_index"":1,""viewing_time"":14918},{""page_index"":2,""viewing_time"":26333},{""page_index"":3,""viewing_time"":8520}]",72
,,,,,,,,,,222386,,,222391,,,instructions,"[{""page_index"":0,""viewing_time"":62095},{""page_index"":1,""viewing_time"":43621},{""page_index"":2,""viewing_time"":52516},{""page_index"":3,""viewing_time"":64150}]",73
,,,,,,,,,,260539,,,260542,,,instructions,"[{""page_index"":0,""viewing_time"":253921},{""page_index"":1,""viewing_time"":5188},{""page_index"":2,""viewing_time"":1427}]",74
,,,,,,,,,,190750,,,190752,,,instructions,"[{""page_index"":0,""viewing_time"":63038},{""page_index"":1,""viewing_time"":62917},{""page_index"":2,""viewing_time"":37831},{""page_index"":3,""viewing_time"":26962}]",75
,,,,,,,,,,253094,,,253095,,,instructions,"[{""page_index"":0,""viewing_time"":75216},{""page_index"":1,""viewing_time"":72487},{""page_index"":2,""viewing_time"":72815},{""page_index"":3,""viewing_time"":32575}]",76
,,,,,,,,,,44984,,,44986,,,instructions,"[{""page_index"":0,""viewing_time"":5305},{""page_index"":1,""viewing_time"":14432},{""page_index"":2,""viewing_time"":11746},{""page_index"":3,""viewing_time"":13484}]",77
,,,,,,,,,,119919,,,119920,,,instructions,"[{""page_index"":0,""viewing_time"":37087},{""page_index"":1,""viewing_time"":207},{""page_index"":0,""viewing_time"":927},{""page_index"":1,""viewing_time"":656},{""page_index"":0,""viewing_time"":824},{""page_index"":1,""viewing_time"":1047},{""page_index"":0,""viewing_time"":1000},{""page_index"":1,""viewing_time"":23736},{""page_index"":2,""viewing_time"":19169},{""page_index"":3,""viewing_time"":35263}]",78
,,,,,,,,,,103493,,,315294,,,instructions,"[{""page_index"":0,""viewing_time"":43931},{""page_index"":1,""viewing_time"":19635},{""page_index"":2,""viewing_time"":29685},{""page_index"":3,""viewing_time"":10241}]",78
,,,,,,,,,,1619,,,530073,,,instructions,"[{""page_index"":0,""viewing_time"":939},{""page_index"":1,""viewing_time"":238},{""page_index"":2,""viewing_time"":256},{""page_index"":3,""viewing_time"":185}]",78
,,,,,,,,,,779,,,556209,,,instructions,"[{""page_index"":0,""viewing_time"":251},{""page_index"":1,""viewing_time"":183},{""page_index"":2,""viewing_time"":184},{""page_index"":3,""viewing_time"":160}]",78
,,,,,,,,,,9939,,,643457,,,instructions,"[{""page_index"":0,""viewing_time"":3012},{""page_index"":1,""viewing_time"":5630},{""page_index"":2,""viewing_time"":632},{""page_index"":3,""viewing_time"":664}]",78
,,,,,,,,,,1544,,,714869,,,instructions,"[{""page_index"":0,""viewing_time"":890},{""page_index"":1,""viewing_time"":248},{""page_index"":2,""viewing_time"":208},{""page_index"":3,""viewing_time"":197}]",78
,,,,,,,,,,91251,,,91254,,,instructions,"[{""page_index"":0,""viewing_time"":43675},{""page_index"":1,""viewing_time"":24471},{""page_index"":2,""viewing_time"":23104}]",79
,,,,,,,,,,56058,,,56059,,,instructions,"[{""page_index"":0,""viewing_time"":28842},{""page_index"":1,""viewing_time"":7047},{""page_index"":2,""viewing_time"":13544},{""page_index"":3,""viewing_time"":6625}]",80
,,,,,,,,,,76407,,,166850,,,instructions,"[{""page_index"":0,""viewing_time"":22623},{""page_index"":1,""viewing_time"":17368},{""page_index"":2,""viewing_time"":27744},{""page_index"":3,""viewing_time"":8672}]",80
,,,,,,,,,,4008,,,198705,,,instructions,"[{""page_index"":0,""viewing_time"":1376},{""page_index"":1,""viewing_time"":703},{""page_index"":2,""viewing_time"":1384},{""page_index"":3,""viewing_time"":545}]",80
,,,,,,,,,,46191,,,263586,,,instructions,"[{""page_index"":0,""viewing_time"":8389},{""page_index"":1,""viewing_time"":5304},{""page_index"":2,""viewing_time"":24969},{""page_index"":3,""viewing_time"":7528}]",80
,,,,,,,,,,4479,,,285537,,,instructions,"[{""page_index"":0,""viewing_time"":1679},{""page_index"":1,""viewing_time"":776},{""page_index"":2,""viewing_time"":1528},{""page_index"":3,""viewing_time"":496}]",80
,,,,,,,,,,104005,,,104006,,,instructions,"[{""page_index"":0,""viewing_time"":52899},{""page_index"":1,""viewing_time"":30826},{""page_index"":2,""viewing_time"":20279}]",81
,,,,,,,,,,126453,,,126454,,,instructions,"[{""page_index"":0,""viewing_time"":55163},{""page_index"":1,""viewing_time"":46691},{""page_index"":2,""viewing_time"":14407},{""page_index"":3,""viewing_time"":10192}]",82
,,,,,,,,,,126247,,,126251,,,instructions,"[{""page_index"":0,""viewing_time"":27563},{""page_index"":1,""viewing_time"":56682},{""page_index"":2,""viewing_time"":29649},{""page_index"":3,""viewing_time"":12348}]",83
,,,,,,,,,,85314,,,85317,,,instructions,"[{""page_index"":0,""viewing_time"":38684},{""page_index"":1,""viewing_time"":22203},{""page_index"":2,""viewing_time"":11769},{""page_index"":3,""viewing_time"":12655}]",84
,,,,,,,,,,90154,,,90158,,,instructions,"[{""page_index"":0,""viewing_time"":32626},{""page_index"":1,""viewing_time"":31374},{""page_index"":2,""viewing_time"":14048},{""page_index"":3,""viewing_time"":12104}]",85
,,,,,,,,,,110545,,,110547,,,instructions,"[{""page_index"":0,""viewing_time"":53654},{""page_index"":1,""viewing_time"":8738},{""page_index"":0,""viewing_time"":5566},{""page_index"":1,""viewing_time"":21825},{""page_index"":2,""viewing_time"":9269},{""page_index"":3,""viewing_time"":11492}]",86
,,,,,,,,,,40555,,,193898,,,instructions,"[{""page_index"":0,""viewing_time"":5354},{""page_index"":1,""viewing_time"":11383},{""page_index"":2,""viewing_time"":14889},{""page_index"":3,""viewing_time"":8929}]",86
,,,,,,,,,,134899,,,134901,,,instructions,"[{""page_index"":0,""viewing_time"":50264},{""page_index"":1,""viewing_time"":28510},{""page_index"":2,""viewing_time"":27731},{""page_index"":3,""viewing_time"":28392}]",87
,,,,,,,,,,109565,,,109567,,,instructions,"[{""page_index"":0,""viewing_time"":33636},{""page_index"":1,""viewing_time"":37242},{""page_index"":2,""viewing_time"":23401},{""page_index"":3,""viewing_time"":15286}]",88
,,,,,,,,,,17996,,,148109,,,instructions,"[{""page_index"":0,""viewing_time"":7620},{""page_index"":1,""viewing_time"":4476},{""page_index"":2,""viewing_time"":5218},{""page_index"":3,""viewing_time"":681}]",88
,,,,,,,,,,145861,,,308814,,,instructions,"[{""page_index"":0,""viewing_time"":121904},{""page_index"":1,""viewing_time"":5179},{""page_index"":2,""viewing_time"":17433},{""page_index"":3,""viewing_time"":1345}]",88
,,,,,,,,,,8100,,,339171,,,instructions,"[{""page_index"":0,""viewing_time"":3390},{""page_index"":1,""viewing_time"":705},{""page_index"":2,""viewing_time"":2311},{""page_index"":3,""viewing_time"":1693}]",88
,,,,,,,,,,10155,,,10157,,,instructions,"[{""page_index"":0,""viewing_time"":3014},{""page_index"":1,""viewing_time"":2339},{""page_index"":2,""viewing_time"":2590},{""page_index"":3,""viewing_time"":2210}]",89
,,,,,,,,,,26361,,,354457,,,instructions,"[{""page_index"":0,""viewing_time"":4595},{""page_index"":1,""viewing_time"":7141},{""page_index"":2,""viewing_time"":11726},{""page_index"":3,""viewing_time"":2897}]",89
,,,,,,,,,,89882,,,542280,,,instructions,"[{""page_index"":0,""viewing_time"":50866},{""page_index"":1,""viewing_time"":10437},{""page_index"":2,""viewing_time"":18846},{""page_index"":3,""viewing_time"":9733}]",89
,,,,,,,,,,6477,,,606126,,,instructions,"[{""page_index"":0,""viewing_time"":2531},{""page_index"":1,""viewing_time"":1109},{""page_index"":2,""viewing_time"":1780},{""page_index"":3,""viewing_time"":1056}]",89
,,,,,,,,,,6227,,,757039,,,instructions,"[{""page_index"":0,""viewing_time"":1993},{""page_index"":1,""viewing_time"":896},{""page_index"":2,""viewing_time"":1571},{""page_index"":3,""viewing_time"":1766}]",89
,,,,,,,,,,30796,,,818256,,,instructions,"[{""page_index"":0,""viewing_time"":25645},{""page_index"":1,""viewing_time"":2016},{""page_index"":2,""viewing_time"":1688},{""page_index"":3,""viewing_time"":1446}]",89
,,,,,,,,,,30568,,,890292,,,instructions,"[{""page_index"":0,""viewing_time"":26880},{""page_index"":1,""viewing_time"":782},{""page_index"":2,""viewing_time"":1865},{""page_index"":3,""viewing_time"":1040}]",89
,,,,,,,,,,9835,,,913925,,,instructions,"[{""page_index"":0,""viewing_time"":4123},{""page_index"":1,""viewing_time"":1803},{""page_index"":2,""viewing_time"":1634},{""page_index"":3,""viewing_time"":2274}]",89
,,,,,,,,,,313538,,,313539,,,instructions,"[{""page_index"":0,""viewing_time"":80411},{""page_index"":1,""viewing_time"":94338},{""page_index"":2,""viewing_time"":93365},{""page_index"":3,""viewing_time"":45422}]",90
,,,,,,,,,,231122,,,591744,,,instructions,"[{""page_index"":0,""viewing_time"":22729},{""page_index"":1,""viewing_time"":173967},{""page_index"":2,""viewing_time"":15346},{""page_index"":3,""viewing_time"":19079}]",90
,,,,,,,,,,333824,,,333824,,,instructions,"[{""page_index"":0,""viewing_time"":130413},{""page_index"":1,""viewing_time"":99536},{""page_index"":2,""viewing_time"":62634},{""page_index"":3,""viewing_time"":41239}]",91
,,,,,,,,,,125679,,,125679,,,instructions,"[{""page_index"":0,""viewing_time"":29739},{""page_index"":1,""viewing_time"":9404},{""page_index"":2,""viewing_time"":11253},{""page_index"":1,""viewing_time"":22994},{""page_index"":2,""viewing_time"":26443},{""page_index"":3,""viewing_time"":25844}]",92
,,,,,,,,,,66131,,,226638,,,instructions,"[{""page_index"":0,""viewing_time"":21991},{""page_index"":1,""viewing_time"":14956},{""page_index"":2,""viewing_time"":19911},{""page_index"":3,""viewing_time"":9272}]",92
,,,,,,,,,,201346,,,201348,,,instructions,"[{""page_index"":0,""viewing_time"":170380},{""page_index"":1,""viewing_time"":15916},{""page_index"":2,""viewing_time"":15048}]",93
,,,,,,,,,,270401,,,270402,,,instructions,"[{""page_index"":0,""viewing_time"":87464},{""page_index"":1,""viewing_time"":61952},{""page_index"":2,""viewing_time"":33936},{""page_index"":3,""viewing_time"":26401},{""page_index"":2,""viewing_time"":1166},{""page_index"":1,""viewing_time"":1376},{""page_index"":0,""viewing_time"":23889},{""page_index"":1,""viewing_time"":27528},{""page_index"":2,""viewing_time"":143},{""page_index"":3,""viewing_time"":6545}]",94
,,,,,,,,,,174458,,,174459,,,instructions,"[{""page_index"":0,""viewing_time"":34358},{""page_index"":1,""viewing_time"":52313},{""page_index"":2,""viewing_time"":60499},{""page_index"":3,""viewing_time"":27288}]",95
,,,,,,,,,,97674,,,97675,,,instructions,"[{""page_index"":0,""viewing_time"":47960},{""page_index"":1,""viewing_time"":16948},{""page_index"":2,""viewing_time"":26291},{""page_index"":3,""viewing_time"":6474}]",96
,,,,,,,,,,243486,,,243487,,,instructions,"[{""page_index"":0,""viewing_time"":60344},{""page_index"":1,""viewing_time"":81536},{""page_index"":2,""viewing_time"":74447},{""page_index"":3,""viewing_time"":27158}]",97
,,,,,,,,,,230276,,,230277,,,instructions,"[{""page_index"":0,""viewing_time"":99214},{""page_index"":1,""viewing_time"":55497},{""page_index"":2,""viewing_time"":45517},{""page_index"":3,""viewing_time"":30047}]",98
,,,,,,,,,,104397,,,104401,,,instructions,"[{""page_index"":0,""viewing_time"":40160},{""page_index"":1,""viewing_time"":31850},{""page_index"":2,""viewing_time"":16398},{""page_index"":3,""viewing_time"":15986}]",99
,,,,,,,,,,246297,,,246299,,,instructions,"[{""page_index"":0,""viewing_time"":99360},{""page_index"":1,""viewing_time"":56286},{""page_index"":2,""viewing_time"":54986},{""page_index"":3,""viewing_time"":35664}]",100
,,,,,,,,,,58980,,,420657,,,instructions,"[{""page_index"":0,""viewing_time"":15348},{""page_index"":1,""viewing_time"":11856},{""page_index"":2,""viewing_time"":26111},{""page_index"":3,""viewing_time"":5665}]",100
,,,,,,,,,,86860,,,86861,,,instructions,"[{""page_index"":0,""viewing_time"":22594},{""page_index"":1,""viewing_time"":32387},{""page_index"":2,""viewing_time"":20674},{""page_index"":3,""viewing_time"":11204}]",101
,,,,,,,,,,38687,,,38688,,,instructions,"[{""page_index"":0,""viewing_time"":11644},{""page_index"":1,""viewing_time"":9113},{""page_index"":2,""viewing_time"":9298},{""page_index"":3,""viewing_time"":8630}]",102
,,,,,,,,,,78226,,,78228,,,instructions,"[{""page_index"":0,""viewing_time"":26169},{""page_index"":1,""viewing_time"":23122},{""page_index"":2,""viewing_time"":12432},{""page_index"":3,""viewing_time"":16501}]",103
,,,,,,,,,,36062,,,146141,,,instructions,"[{""page_index"":0,""viewing_time"":6573},{""page_index"":1,""viewing_time"":8628},{""page_index"":2,""viewing_time"":10930},{""page_index"":3,""viewing_time"":9929}]",103
,,,,,,,,,,23400,,,195818,,,instructions,"[{""page_index"":0,""viewing_time"":12741},{""page_index"":1,""viewing_time"":6891},{""page_index"":2,""viewing_time"":2971},{""page_index"":3,""viewing_time"":796}]",103
,,,,,,,,,,196020,,,196024,,,instructions,"[{""page_index"":0,""viewing_time"":72722},{""page_index"":1,""viewing_time"":70432},{""page_index"":2,""viewing_time"":20247},{""page_index"":3,""viewing_time"":32615}]",104
,,,,,,,,,,115014,,,364954,,,instructions,"[{""page_index"":0,""viewing_time"":36439},{""page_index"":1,""viewing_time"":35783},{""page_index"":2,""viewing_time"":27675},{""page_index"":3,""viewing_time"":15113}]",104
,,,,,,,,,,59220,,,489989,,,instructions,"[{""page_index"":0,""viewing_time"":5146},{""page_index"":1,""viewing_time"":6139},{""page_index"":2,""viewing_time"":43518},{""page_index"":3,""viewing_time"":4414}]",104
,,,,,,,,,,72843,,,619820,,,instructions,"[{""page_index"":0,""viewing_time"":11964},{""page_index"":1,""viewing_time"":42667},{""page_index"":2,""viewing_time"":7401},{""page_index"":3,""viewing_time"":10809}]",104
,,,,,,,,,,59860,,,722393,,,instructions,"[{""page_index"":0,""viewing_time"":9511},{""page_index"":1,""viewing_time"":24974},{""page_index"":2,""viewing_time"":17390},{""page_index"":3,""viewing_time"":7984}]",104
,,,,,,,,,,13580,,,783167,,,instructions,"[{""page_index"":0,""viewing_time"":3569},{""page_index"":1,""viewing_time"":2483},{""page_index"":2,""viewing_time"":3557},{""page_index"":3,""viewing_time"":3970}]",104
,,,,,,,,,,40866,,,2028079,,,instructions,"[{""page_index"":0,""viewing_time"":3724},{""page_index"":1,""viewing_time"":28065},{""page_index"":2,""viewing_time"":6990},{""page_index"":3,""viewing_time"":2086}]",104
,,,,,,,,,,90782,,,90782,,,instructions,"[{""page_index"":0,""viewing_time"":11261},{""page_index"":1,""viewing_time"":14153},{""page_index"":2,""viewing_time"":30079},{""page_index"":3,""viewing_time"":35288}]",105
,,,,,,,,,,170374,,,170376,,,instructions,"[{""page_index"":0,""viewing_time"":111405},{""page_index"":1,""viewing_time"":33201},{""page_index"":2,""viewing_time"":10352},{""page_index"":3,""viewing_time"":15414}]",106
,,,,,,,,,,25478,,,238943,,,instructions,"[{""page_index"":0,""viewing_time"":11521},{""page_index"":1,""viewing_time"":11014},{""page_index"":2,""viewing_time"":1944},{""page_index"":3,""viewing_time"":997}]",106
,,,,,,,,,,96504,,,96504,,,instructions,"[{""page_index"":0,""viewing_time"":48279},{""page_index"":1,""viewing_time"":25092},{""page_index"":2,""viewing_time"":23132}]",107
,,,,,,,,,,38151,,,164807,,,instructions,"[{""page_index"":0,""viewing_time"":9942},{""page_index"":1,""viewing_time"":24049},{""page_index"":2,""viewing_time"":4159}]",107
,,,,,,,,,,69780,,,69782,,,instructions,"[{""page_index"":0,""viewing_time"":27880},{""page_index"":1,""viewing_time"":25088},{""page_index"":2,""viewing_time"":16810}]",108
,,,,,,,,,,70500,,,164548,,,instructions,"[{""page_index"":0,""viewing_time"":7988},{""page_index"":1,""viewing_time"":5732},{""page_index"":2,""viewing_time"":5868},{""page_index"":1,""viewing_time"":2424},{""page_index"":0,""viewing_time"":21698},{""page_index"":1,""viewing_time"":20191},{""page_index"":2,""viewing_time"":6598}]",108
,,,,,,,,,,194836,,,194837,,,instructions,"[{""page_index"":0,""viewing_time"":63263},{""page_index"":1,""viewing_time"":85755},{""page_index"":2,""viewing_time"":21761},{""page_index"":3,""viewing_time"":24047}]",109
,,,,,,,,,,25703,,,549669,,,instructions,"[{""page_index"":0,""viewing_time"":5886},{""page_index"":1,""viewing_time"":11988},{""page_index"":2,""viewing_time"":4882},{""page_index"":3,""viewing_time"":2947}]",109
,,,,,,,,,,8499,,,768004,,,instructions,"[{""page_index"":0,""viewing_time"":3074},{""page_index"":1,""viewing_time"":1024},{""page_index"":2,""viewing_time"":2173},{""page_index"":3,""viewing_time"":2228}]",109
,,,,,,,,,,7299,,,792220,,,instructions,"[{""page_index"":0,""viewing_time"":2581},{""page_index"":1,""viewing_time"":1077},{""page_index"":2,""viewing_time"":2264},{""page_index"":3,""viewing_time"":1376}]",109
,,,,,,,,,,7152,,,813820,,,instructions,"[{""page_index"":0,""viewing_time"":2312},{""page_index"":1,""viewing_time"":1166},{""page_index"":2,""viewing_time"":2567},{""page_index"":3,""viewing_time"":1107}]",109
,,,,,,,,,,6455,,,1002659,,,instructions,"[{""page_index"":0,""viewing_time"":2201},{""page_index"":1,""viewing_time"":1072},{""page_index"":2,""viewing_time"":2054},{""page_index"":3,""viewing_time"":1128}]",109
,,,,,,,,,,8992,,,1023692,,,instructions,"[{""page_index"":0,""viewing_time"":1806},{""page_index"":1,""viewing_time"":1216},{""page_index"":2,""viewing_time"":2034},{""page_index"":3,""viewing_time"":3935}]",109
,,,,,,,,,,7048,,,1222399,,,instructions,"[{""page_index"":0,""viewing_time"":2499},{""page_index"":1,""viewing_time"":1017},{""page_index"":2,""viewing_time"":2363},{""page_index"":3,""viewing_time"":1169}]",109
,,,,,,,,,,11391,,,1250934,,,instructions,"[{""page_index"":0,""viewing_time"":1822},{""page_index"":1,""viewing_time"":989},{""page_index"":2,""viewing_time"":3489},{""page_index"":3,""viewing_time"":5091}]",109
,,,,,,,,,,6617,,,1297339,,,instructions,"[{""page_index"":0,""viewing_time"":2771},{""page_index"":1,""viewing_time"":844},{""page_index"":2,""viewing_time"":2126},{""page_index"":3,""viewing_time"":876}]",109
,,,,,,,,,,5213,,,1336179,,,instructions,"[{""page_index"":0,""viewing_time"":1770},{""page_index"":1,""viewing_time"":866},{""page_index"":2,""viewing_time"":1822},{""page_index"":3,""viewing_time"":755}]",109
,,,,,,,,,,6427,,,1363637,,,instructions,"[{""page_index"":0,""viewing_time"":2172},{""page_index"":1,""viewing_time"":975},{""page_index"":2,""viewing_time"":2342},{""page_index"":3,""viewing_time"":938}]",109
,,,,,,,,,,111271,,,111272,,,instructions,"[{""page_index"":0,""viewing_time"":45348},{""page_index"":1,""viewing_time"":30212},{""page_index"":2,""viewing_time"":21633},{""page_index"":3,""viewing_time"":14077}]",110
,,,,,,,,,,196932,,,196933,,,instructions,"[{""page_index"":0,""viewing_time"":62840},{""page_index"":1,""viewing_time"":59613},{""page_index"":2,""viewing_time"":38996},{""page_index"":3,""viewing_time"":35482}]",111
,,,,,,,,,,249364,,,249366,,,instructions,"[{""page_index"":0,""viewing_time"":96587},{""page_index"":1,""viewing_time"":15759},{""page_index"":0,""viewing_time"":13922},{""page_index"":1,""viewing_time"":18133},{""page_index"":0,""viewing_time"":17697},{""page_index"":1,""viewing_time"":22904},{""page_index"":2,""viewing_time"":25305},{""page_index"":3,""viewing_time"":39055}]",112
,,,,,,,,,,96927,,,96928,,,instructions,"[{""page_index"":0,""viewing_time"":31197},{""page_index"":1,""viewing_time"":25802},{""page_index"":2,""viewing_time"":21288},{""page_index"":3,""viewing_time"":18640}]",113
,,,,,,,,,,9549,,,130855,,,instructions,"[{""page_index"":0,""viewing_time"":4533},{""page_index"":1,""viewing_time"":2824},{""page_index"":2,""viewing_time"":1176},{""page_index"":3,""viewing_time"":1015}]",113
,,,,,,,,,,11808,,,157392,,,instructions,"[{""page_index"":0,""viewing_time"":9018},{""page_index"":1,""viewing_time"":485},{""page_index"":2,""viewing_time"":1296},{""page_index"":3,""viewing_time"":1008}]",113
,,,,,,,,,,132029,,,132030,,,instructions,"[{""page_index"":0,""viewing_time"":93834},{""page_index"":1,""viewing_time"":23788},{""page_index"":2,""viewing_time"":14407}]",114
,,,,,,,,,,23763,,,465941,,,instructions,"[{""page_index"":0,""viewing_time"":6580},{""page_index"":1,""viewing_time"":659},{""page_index"":0,""viewing_time"":599},{""page_index"":1,""viewing_time"":1813},{""page_index"":2,""viewing_time"":14112}]",114
,,,,,,,,,,2719,,,480819,,,instructions,"[{""page_index"":0,""viewing_time"":1661},{""page_index"":1,""viewing_time"":592},{""page_index"":2,""viewing_time"":465}]",114
,,,,,,,,,,3335,,,498245,,,instructions,"[{""page_index"":0,""viewing_time"":2204},{""page_index"":1,""viewing_time"":593},{""page_index"":2,""viewing_time"":538}]",114
,,,,,,,,,,100742,,,100742,,,instructions,"[{""page_index"":0,""viewing_time"":43155},{""page_index"":1,""viewing_time"":35492},{""page_index"":2,""viewing_time"":22093}]",115
,,,,,,,,,,39022,,,165946,,,instructions,"[{""page_index"":0,""viewing_time"":15996},{""page_index"":1,""viewing_time"":20007},{""page_index"":2,""viewing_time"":3018}]",115
,,,,,,,,,,53969,,,53969,,,instructions,"[{""page_index"":0,""viewing_time"":18713},{""page_index"":1,""viewing_time"":18911},{""page_index"":2,""viewing_time"":16344}]",116
,,,,,,,,,,70160,,,70161,,,instructions,"[{""page_index"":0,""viewing_time"":20331},{""page_index"":1,""viewing_time"":38463},{""page_index"":2,""viewing_time"":11365}]",117
,,,,,,,,,,186679,,,186684,,,instructions,"[{""page_index"":0,""viewing_time"":33207},{""page_index"":1,""viewing_time"":71230},{""page_index"":2,""viewing_time"":54525},{""page_index"":3,""viewing_time"":27712}]",118
,,,,,,,,,,152408,,,152409,,,instructions,"[{""page_index"":0,""viewing_time"":52322},{""page_index"":1,""viewing_time"":1397},{""page_index"":2,""viewing_time"":4740},{""page_index"":1,""viewing_time"":36747},{""page_index"":2,""viewing_time"":22584},{""page_index"":3,""viewing_time"":34616}]",119
,,,,,,,,,,42490,,,274198,,,instructions,"[{""page_index"":0,""viewing_time"":19737},{""page_index"":1,""viewing_time"":7440},{""page_index"":2,""viewing_time"":12909},{""page_index"":3,""viewing_time"":2403}]",119
,,,,,,,,,,62702,,,370999,,,instructions,"[{""page_index"":0,""viewing_time"":14785},{""page_index"":1,""viewing_time"":13016},{""page_index"":2,""viewing_time"":13836},{""page_index"":3,""viewing_time"":21064}]",119
,,,,,,,,,,172286,,,172286,,,instructions,"[{""page_index"":0,""viewing_time"":49763},{""page_index"":1,""viewing_time"":31992},{""page_index"":2,""viewing_time"":60195},{""page_index"":3,""viewing_time"":30335}]",120
,,,,,,,,,,68934,,,293656,,,instructions,"[{""page_index"":0,""viewing_time"":30164},{""page_index"":1,""viewing_time"":15385},{""page_index"":2,""viewing_time"":17531},{""page_index"":3,""viewing_time"":5854}]",120
,,,,,,,,,,173672,,,173672,,,instructions,"[{""page_index"":0,""viewing_time"":40241},{""page_index"":1,""viewing_time"":38472},{""page_index"":2,""viewing_time"":49279},{""page_index"":3,""viewing_time"":45670}]",121
,,,,,,,,,,91141,,,91142,,,instructions,"[{""page_index"":0,""viewing_time"":7713},{""page_index"":1,""viewing_time"":44452},{""page_index"":2,""viewing_time"":38974}]",122
,,,,,,,,,,53763,,,184539,,,instructions,"[{""page_index"":0,""viewing_time"":14592},{""page_index"":1,""viewing_time"":24131},{""page_index"":2,""viewing_time"":15039}]",122
,,,,,,,,,,102937,,,305347,,,instructions,"[{""page_index"":0,""viewing_time"":44309},{""page_index"":1,""viewing_time"":44705},{""page_index"":2,""viewing_time"":13922}]",122
