key_press,rt,time_elapsed,trial_type,pid
32.0,1493,213562,text,40
32.0,1758,275874,text,40
32.0,2357,480322,text,40
32.0,2166,653595,text,40
32.0,727,83170,text,41
32.0,678,132671,text,41
32.0,574,169816,text,41
32.0,792,230804,text,41
32.0,720,281736,text,41
32.0,1580,87147,text,42
32.0,854,142635,text,42
32.0,769,195020,text,42
32.0,690,307557,text,42
32.0,844,375212,text,42
32.0,1332,60198,text,43
32.0,1265,98054,text,43
32.0,1126,132389,text,43
32.0,1057,160246,text,43
32.0,909,188941,text,43
32.0,1174,121490,text,44
32.0,902,194657,text,44
32.0,839,246226,text,44
32.0,743,372577,text,44
32.0,967,448337,text,44
32.0,1753,89183,text,45
32.0,1160,147384,text,45
32.0,1082,231031,text,45
32.0,6803,297807,text,45
32.0,1163,452062,text,45
32.0,1523,89471,text,46
32.0,891,145088,text,46
32.0,848,181826,text,46
32.0,878,276173,text,46
32.0,811,325518,text,46
32.0,963,64696,text,47
32.0,799,116489,text,47
32.0,1382,159992,text,47
32.0,954,215092,text,47
32.0,780,271617,text,47
32.0,1428,83802,text,48
32.0,1205,143209,text,48
32.0,945,184253,text,48
32.0,958,261284,text,48
32.0,756,310526,text,48
32.0,1421,106113,text,49
32.0,1186,180077,text,49
32.0,3973,229701,text,49
32.0,1795,357717,text,49
32.0,3576,455766,text,49
32.0,3144,65959,text,50
32.0,912,126624,text,50
32.0,671,158048,text,50
32.0,629,211288,text,50
32.0,744,262056,text,50
32.0,1450,149290,text,51
32.0,1034,192744,text,51
32.0,1110,229844,text,51
32.0,922,262690,text,51
32.0,845,286446,text,51
32.0,825,81989,text,52
32.0,1631,136835,text,52
32.0,761,184698,text,52
32.0,1040,217249,text,52
32.0,869,265034,text,52
32.0,701,65247,text,53
32.0,713,122775,text,53
32.0,653,151434,text,53
32.0,503,208973,text,53
32.0,3785,284567,text,53
32.0,4983,102178,text,54
32.0,5115,216402,text,54
32.0,1707,303407,text,54
32.0,6753,432918,text,54
32.0,1297,506995,text,54
32.0,1300,53356,text,55
32.0,1153,95567,text,55
32.0,660,130058,text,55
32.0,1083,196317,text,55
32.0,1150,243188,text,55
32.0,1638,95350,text,56
32.0,5431,183093,text,56
32.0,1142,223461,text,56
32.0,1175,301860,text,56
32.0,711,380755,text,56
32.0,1053,72524,text,57
32.0,761,129898,text,57
32.0,619,166058,text,57
32.0,1772,233468,text,57
32.0,1254,295392,text,57
32.0,1054,76267,text,58
32.0,1402,141334,text,58
32.0,640,178356,text,58
32.0,996,261658,text,58
32.0,731,339212,text,58
32.0,2910,80182,text,59
32.0,1114,138503,text,59
32.0,1050,183672,text,59
32.0,617,216421,text,59
32.0,1084,311615,text,59
32.0,791,60721,text,60
32.0,862,94934,text,60
32.0,802,123950,text,60
32.0,1311,169445,text,60
32.0,701,203947,text,60
32.0,858,60396,text,61
32.0,560,106451,text,61
32.0,608,136922,text,61
32.0,599,205387,text,61
32.0,667,262598,text,61
32.0,906,67626,text,62
32.0,860,115689,text,62
32.0,854,156461,text,62
32.0,1221,258127,text,62
32.0,824,305703,text,62
32.0,1551,106952,text,63
32.0,2573,210935,text,63
32.0,3989,266118,text,63
32.0,1367,387735,text,63
32.0,1383,476910,text,63
32.0,1071,30187,text,64
32.0,752,52821,text,64
32.0,716,74851,text,64
32.0,901,105621,text,64
32.0,780,151684,text,64
32.0,825,56936,text,65
32.0,1008,93518,text,65
32.0,845,193940,text,65
32.0,2609,276114,text,65
32.0,1725,371913,text,65
32.0,2103,112514,text,66
32.0,19750,190726,text,66
32.0,1522,243164,text,66
32.0,1407,311221,text,66
32.0,4516,377044,text,66
32.0,678,54952,text,67
32.0,454,99982,text,67
32.0,951,132811,text,67
32.0,575,188468,text,67
32.0,471,232346,text,67
32.0,1042,73485,text,68
32.0,787,129768,text,68
32.0,578,160292,text,68
32.0,618,220365,text,68
32.0,623,269964,text,68
32.0,1601,94934,text,69
32.0,1303,168349,text,69
32.0,1115,214253,text,69
32.0,1152,318820,text,69
32.0,1269,416908,text,69
32.0,981,96237,text,70
32.0,932,166103,text,70
32.0,875,208319,text,70
32.0,1242,285291,text,70
32.0,782,349722,text,70
32.0,772,69380,text,71
32.0,590,120484,text,71
32.0,646,161723,text,71
32.0,688,216726,text,71
32.0,528,262627,text,71
32.0,1144,91908,text,72
32.0,962,151012,text,72
32.0,968,181424,text,72
32.0,946,265776,text,72
32.0,1436,318293,text,72
