key_press,rt,time_elapsed,trial_type,pid
32.0,16377,337271,text,93
32.0,10915,15997,text,93
32.0,11186,28186,text,93
32.0,6812,36001,text,93
32.0,24188,109230,text,94
32.0,18136,128370,text,94
32.0,16368,203232,text,94
32.0,60343,264578,text,94
32.0,46687,312268,text,94
32.0,57449,370717,text,94
32.0,31991,403710,text,94
32.0,27769,36583,text,94
32.0,24795,62874,text,94
32.0,13625,77538,text,94
32.0,18109,122446,text,95
32.0,20585,144036,text,95
32.0,21716,456526,text,95
32.0,52106,509636,text,95
32.0,64914,575556,text,95
32.0,90106,666664,text,95
32.0,21619,689289,text,95
32.0,21999,28506,text,95
32.0,23027,52536,text,95
32.0,36365,89911,text,95
32.0,5250,10632,text,96
32.0,7622,19262,text,96
32.0,8614,28882,text,96
32.0,18823,62119,text,96
32.0,7415,70537,text,96
32.0,11055,116987,text,96
32.0,15368,133358,text,96
32.0,22145,156505,text,96
32.0,23555,181071,text,96
32.0,11282,193355,text,96
32.0,30654,87503,text,97
32.0,13794,102303,text,97
32.0,11742,138362,text,97
32.0,61686,201054,text,97
32.0,25949,228009,text,97
32.0,51577,280590,text,97
32.0,27786,309383,text,97
32.0,18991,69548,text,98
32.0,9200,79754,text,98
32.0,14818,134299,text,98
32.0,50214,185518,text,98
32.0,27195,213720,text,98
32.0,38493,253215,text,98
32.0,38484,292703,text,98
32.0,24516,31618,text,98
32.0,19329,51954,text,98
32.0,13898,66863,text,98
32.0,11318,17251,text,99
32.0,11167,29419,text,99
32.0,2707,33128,text,99
32.0,15840,33055,text,99
32.0,38736,72792,text,99
17.0,18022,167608,text,99
32.0,23591,192201,text,99
32.0,16157,209359,text,99
32.0,18391,228752,text,99
32.0,9607,239360,text,99
32.0,21353,67135,text,100
32.0,20211,88350,text,100
17.0,26752,181653,text,100
39.0,105876,288533,text,100
32.0,25818,315356,text,100
32.0,18357,334716,text,100
32.0,41724,377445,text,100
32.0,10013,14746,text,100
32.0,7237,22999,text,100
32.0,13582,37583,text,100
32.0,11556,18351,text,101
32.0,26828,46182,text,101
32.0,37754,84939,text,101
32.0,273419,373167,text,101
32.0,9124,383297,text,101
32.0,14671,452070,text,101
32.0,37271,490342,text,101
32.0,29318,520662,text,101
32.0,33987,555650,text,101
32.0,11140,567792,text,101
32.0,11639,37719,text,102
32.0,4612,43338,text,102
77.0,5565,78684,text,102
32.0,20165,99859,text,102
32.0,19249,120117,text,102
40.0,25357,146480,text,102
32.0,6747,154234,text,102
32.0,1658,6009,text,103
32.0,2405,9419,text,103
32.0,6569,42711,text,103
32.0,2521,46237,text,103
32.0,2978,50219,text,103
32.0,15789,67015,text,103
32.0,13347,81368,text,103
17.0,23672,96910,text,104
32.0,47837,145749,text,104
32.0,6961,371636,text,104
32.0,1909,374548,text,104
17.0,42105,47658,text,104
32.0,88819,137480,text,104
32.0,39493,177975,text,104
32.0,2076,5536,text,105
32.0,1760,8312,text,105
32.0,3545,12873,text,105
32.0,118120,196493,text,105
32.0,17588,215098,text,105
32.0,115864,430708,text,105
32.0,72859,504618,text,105
38.0,125384,631027,text,105
37.0,13516,645579,text,105
32.0,32748,679370,text,105
32.0,23666,27006,text,106
32.0,16582,44596,text,106
32.0,6974,52577,text,106
32.0,8212,33327,text,106
32.0,4299,38632,text,106
91.0,5799,61331,text,106
32.0,43741,106075,text,106
32.0,13369,22444,text,107
32.0,17897,41346,text,107
32.0,9765,52114,text,107
32.0,258847,330046,text,107
32.0,25195,356245,text,107
32.0,7460,1370562,text,107
32.0,48185,1419755,text,107
32.0,38900,1459658,text,107
32.0,46731,1507393,text,107
17.0,16772,1525169,text,107
32.0,41605,90443,text,108
32.0,10229,101678,text,108
32.0,5545,159839,text,108
32.0,14331,175173,text,108
32.0,2400,8016,text,109
32.0,6834,15860,text,109
32.0,7030,23908,text,109
32.0,3014,9848,text,109
18.0,12582,23470,text,109
32.0,4692,128930,text,109
32.0,76628,206590,text,109
32.0,57378,264984,text,109
32.0,29906,295922,text,109
32.0,16600,313558,text,109
32.0,26805,36927,text,110
32.0,34379,72314,text,110
32.0,14144,87460,text,110
32.0,31166,84526,text,110
32.0,14289,99818,text,110
32.0,11025,159287,text,110
32.0,34943,195234,text,110
32.0,47342,243576,text,110
37.0,46797,291377,text,110
32.0,32383,324762,text,110
32.0,12168,15430,text,111
32.0,10258,26691,text,111
32.0,5772,33474,text,111
32.0,7686,45872,text,111
32.0,3282,50169,text,111
32.0,10371,112162,text,111
32.0,1554,114720,text,111
32.0,4951,10155,text,112
32.0,6644,17801,text,112
32.0,13814,32618,text,112
32.0,21046,86174,text,112
32.0,13181,100358,text,112
32.0,12539,139747,text,112
32.0,42489,183241,text,112
32.0,32788,217035,text,112
32.0,64905,282946,text,112
32.0,16615,300568,text,112
32.0,15852,61322,text,113
32.0,9300,71629,text,113
32.0,8885,108626,text,113
