action_times,actions,button_pressed,correct,delays,path,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
,,,,,,,,,127226,,,360110,,,instructions,"[{""page_index"":0,""viewing_time"":45399},{""page_index"":1,""viewing_time"":31240},{""page_index"":2,""viewing_time"":31329},{""page_index"":3,""viewing_time"":19258}]",40
,,,,,,,,,96339,,,96339,,,instructions,"[{""page_index"":0,""viewing_time"":37979},{""page_index"":1,""viewing_time"":30661},{""page_index"":2,""viewing_time"":27698}]",41
,,,,,,,,,78865,,,78867,,,instructions,"[{""page_index"":0,""viewing_time"":29664},{""page_index"":1,""viewing_time"":25833},{""page_index"":2,""viewing_time"":6351},{""page_index"":3,""viewing_time"":17016}]",42
,,,,,,,,,227409,,,227410,,,instructions,"[{""page_index"":0,""viewing_time"":50878},{""page_index"":1,""viewing_time"":37082},{""page_index"":2,""viewing_time"":117568},{""page_index"":3,""viewing_time"":21880}]",43
,,,,,,,,,156196,,,156196,,,instructions,"[{""page_index"":0,""viewing_time"":60881},{""page_index"":1,""viewing_time"":62206},{""page_index"":2,""viewing_time"":33107}]",44
,,,,,,,,,142318,,,142321,,,instructions,"[{""page_index"":0,""viewing_time"":46067},{""page_index"":1,""viewing_time"":54805},{""page_index"":2,""viewing_time"":22743},{""page_index"":3,""viewing_time"":18700}]",45
,,,,,,,,,108904,,,108905,,,instructions,"[{""page_index"":0,""viewing_time"":51972},{""page_index"":1,""viewing_time"":31548},{""page_index"":2,""viewing_time"":25383}]",46
,,,,,,,,,58273,,,192247,,,instructions,"[{""page_index"":0,""viewing_time"":22096},{""page_index"":1,""viewing_time"":21047},{""page_index"":2,""viewing_time"":15129}]",46
,,,,,,,,,249076,,,249076,,,instructions,"[{""page_index"":0,""viewing_time"":75882},{""page_index"":1,""viewing_time"":26459},{""page_index"":0,""viewing_time"":3535},{""page_index"":1,""viewing_time"":1146},{""page_index"":0,""viewing_time"":13711},{""page_index"":1,""viewing_time"":45688},{""page_index"":2,""viewing_time"":50446},{""page_index"":3,""viewing_time"":32208}]",47
,,,,,,,,,113616,,,497799,,,instructions,"[{""page_index"":0,""viewing_time"":17858},{""page_index"":1,""viewing_time"":32393},{""page_index"":2,""viewing_time"":45952},{""page_index"":3,""viewing_time"":17412}]",47
,,,,,,,,,4316,,,568150,,,instructions,"[{""page_index"":0,""viewing_time"":2228},{""page_index"":1,""viewing_time"":357},{""page_index"":2,""viewing_time"":337},{""page_index"":3,""viewing_time"":1393}]",47
,,,,,,,,,101976,,,101979,,,instructions,"[{""page_index"":0,""viewing_time"":55139},{""page_index"":1,""viewing_time"":19279},{""page_index"":2,""viewing_time"":15195},{""page_index"":3,""viewing_time"":12362}]",48
,,,,,,,,,33695,,,159574,,,instructions,"[{""page_index"":0,""viewing_time"":2154},{""page_index"":1,""viewing_time"":4320},{""page_index"":2,""viewing_time"":25639},{""page_index"":3,""viewing_time"":1581}]",48
,,,,,,,,,180661,,,180661,,,instructions,"[{""page_index"":0,""viewing_time"":65135},{""page_index"":1,""viewing_time"":70951},{""page_index"":2,""viewing_time"":244},{""page_index"":3,""viewing_time"":44331}]",49
,,,,,,,,,189885,,,454941,,,instructions,"[{""page_index"":0,""viewing_time"":23665},{""page_index"":1,""viewing_time"":55643},{""page_index"":2,""viewing_time"":80296},{""page_index"":3,""viewing_time"":30281}]",49
