action_times,actions,button_pressed,correct,delays,path,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[12522, 21188, 22554]","[u'down', u'down', u'right']",,,"[5, 0, 0]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'13', u'12', u'7', u'2', u'5', u'16', u'17'], u'time': [1888, 3172, 3643, 7153, 9581, 10048, 11180, 11612]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12522, 917, 656]",14.0,,452427,5.0,0.0,mouselab-mdp,,60
"[4772, 9615, 11219]","[u'up', u'up', u'left']",,,"[2, 0, 0]","[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'13', u'12'], u'time': [1688, 3271, 3751]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4772, 613, 788]",41.0,,505050,6.0,1.0,mouselab-mdp,,60
"[6589, 16118, 17915]","[u'up', u'up', u'left']",,,"[6, 0, 0]","[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'14', u'15', u'12', u'13'], u'time': [429, 1706, 3765, 4292, 4904, 5374]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6589, 820, 1054]",32.0,,568309,7.0,8.0,mouselab-mdp,,60
"[15367, 20976, 22230]","[u'left', u'left', u'down']",,,"[2, 0, 0]","[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'2', u'4', u'14', u'15', u'12', u'13'], u'time': [1091, 2339, 3117, 3976, 5076, 5556, 6349, 6838]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[15367, 491, 495]",33.0,,621799,8.0,9.0,mouselab-mdp,,60
"[6277, 10292, 11858]","[u'down', u'down', u'left']",,,"[0, 0, 0]","[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'17', u'16'], u'time': [1500, 2013, 2532, 4948, 5490]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6276, 1413, 727]",48.0,,670739,9.0,11.0,mouselab-mdp,,60
"[8764, 20423, 22325]","[u'right', u'right', u'up']",,,"[6, 0, 0]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'4', u'14', u'15', u'2', u'10', u'11'], u'time': [1243, 2070, 2628, 3910, 4393, 4987, 5534, 5920]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8764, 2622, 1166]",29.0,,727881,10.0,5.0,mouselab-mdp,,60
"[12225, 16261, 17866]","[u'down', u'down', u'right']",,,"[0, 0, 0]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'4', u'2', u'14', u'15', u'16', u'12', u'13', u'17', u'9'], u'time': [809, 1410, 2057, 2762, 3711, 4165, 5920, 6678, 8646, 9158, 11656]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12225, 535, 891]",31.0,,792374,11.0,4.0,mouselab-mdp,,60
"[11817, 15673, 16937]","[u'right', u'right', u'down']",,,"[0, 0, 0]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'12', u'13', u'4', u'5', u'2', u'14', u'15', u'7', u'10', u'11', u'6'], u'time': [874, 1964, 2377, 3162, 3805, 4210, 5298, 5820, 7924, 9355, 9854, 11238]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11817, 513, 602]",44.0,,843771,12.0,6.0,mouselab-mdp,,60
"[2504, 11519, 16639]","[u'up', u'up', u'right']",,,"[3, -1, -1]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'13'], u'time': [9185, 15262]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2504, 4731, 4111]",19.0,,218562,1.0,5.0,mouselab-mdp,,61
"[4437, 24354, 28908]","[u'left', u'left', u'down']",,,"[17, -1, -1]","[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'14', u'15'], u'time': [811, 2731, 26387, 27546]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4436, 1412, 3632]",24.0,,286010,2.0,10.0,mouselab-mdp,,61
"[5482, 38563, 41541]","[u'down', u'down', u'left']",,,"[28, -1, -1]","[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'5', u'2', u'3', u'17', u'16'], u'time': [906, 1897, 3137, 3945, 39546, 40273]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5481, 3266, 2006]",19.0,,365163,3.0,1.0,mouselab-mdp,,61
"[6389, 27357, 30164]","[u'up', u'up', u'left']",,,"[17, -1, -1]","[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'5', u'3', u'13', u'12'], u'time': [885, 1780, 2628, 3468, 28364, 29084]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6389, 2121, 1829]",28.0,,441163,4.0,7.0,mouselab-mdp,,61
"[6521, 61305, 64832]","[u'right', u'right', u'up']",,,"[34, -1, -1]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'2', u'3', u'4', u'11', u'10'], u'time': [2024, 3312, 4527, 5279, 62911, 63607]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6521, 19027, 2600]",13.0,,524314,5.0,4.0,mouselab-mdp,,61
"[5594, 8082, 11274]","[u'right', u'right', u'up']",,,"[-1, -1, -1]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'5', u'3', u'11', u'10'], u'time': [1193, 1921, 2817, 3625, 9385, 10121]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5594, 614, 2221]",28.0,,604666,6.0,2.0,mouselab-mdp,,61
"[6756, 12085, 15812]","[u'left', u'left', u'down']",,,"[-1, -1, -1]","[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'2', u'4', u'3', u'14', u'15'], u'time': [2277, 3301, 4171, 5075, 13171, 14091]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6756, 3515, 2774]",44.0,,676490,7.0,8.0,mouselab-mdp,,61
"[6144, 17080, 18929]","[u'left', u'left', u'up']",,,"[-1, -1, -1]","[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'4', u'3', u'2', u'8', u'15', u'14'], u'time': [1592, 2503, 3399, 4167, 11991, 13719, 15758]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6144, 9111, 567]",47.0,,738618,8.0,0.0,mouselab-mdp,,61
"[19927, 23567, 25816]","[u'down', u'down', u'left']",,,"[1, -1, -1]","[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'5', u'2', u'10', u'11', u'6', u'14', u'8', u'15', u'16', u'9', u'17', u'7', u'13', u'12'], u'time': [838, 2422, 3382, 4134, 5765, 6445, 7541, 9086, 9558, 10038, 11079, 11742, 12574, 14942, 15414, 16254]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[19927, 617, 1741]",37.0,,790770,9.0,11.0,mouselab-mdp,,61
"[15140, 17548, 18748]","[u'right', u'right', u'down']",,,"[-1, -1, -1]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'13', u'7', u'12', u'2', u'4', u'5', u'10', u'6', u'11', u'17', u'9', u'16'], u'time': [1483, 3355, 3995, 4923, 6523, 7426, 7978, 9100, 9651, 10067, 11275, 12092, 12579]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[15140, 466, 551]",43.0,,865859,10.0,6.0,mouselab-mdp,,61
"[14431, 16343, 18007]","[u'right', u'right', u'up']",,,"[-1, -1, -1]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'2', u'4', u'13', u'7', u'12', u'8', u'14', u'15', u'9', u'17', u'16', u'11', u'6', u'10'], u'time': [1094, 2967, 3800, 4454, 5606, 6406, 6966, 8086, 8582, 9135, 10566, 11030, 11606, 12294, 12742, 13158]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14430, 44, 1150]",20.0,,919642,11.0,3.0,mouselab-mdp,,61
"[16365, 18749, 20406]","[u'left', u'left', u'down']",,,"[-1, -1, -1]","[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'2', u'4', u'3', u'14', u'8', u'15', u'12', u'7', u'13', u'9', u'17', u'16', u'11', u'6', u'10'], u'time': [1797, 2460, 3300, 4004, 5700, 6092, 6428, 7188, 7604, 8028, 9220, 9692, 10324, 11052, 11396, 11932]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16365, 361, 1138]",25.0,,984491,12.0,9.0,mouselab-mdp,,61
"[1453, 78026, 121591]","[u'down', u'down', u'right']",,,"[34, 34, 0]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'3', u'12', u'13', u'10', u'2', u'4', u'9', u'17', u'16', u'15', u'8', u'14', u'6', u'11'], u'time': [40492, 43220, 46220, 47719, 51888, 53069, 54162, 57777, 59111, 60273, 68325, 69168, 70159, 71560, 72474]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1451, 40367, 6277]",-10.0,,1060003,1.0,5.0,mouselab-mdp,,62
"[25557, 48492, 54970]","[u'down', u'down', u'right']",,,"[5, 4, 0]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'17', u'16'], u'time': [11722, 18937, 39128, 45531]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[25556, 15082, 912]",-3.0,,1121204,2.0,2.0,mouselab-mdp,,62
"[3985, 45197, 49488]","[u'right', u'right', u'down']",,,"[34, 2, 0]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10'], u'time': [41990]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3984, 4933, 804]",-12.0,,1209088,3.0,1.0,mouselab-mdp,,62
"[45303, 57469, 61720]","[u'up', u'up', u'right']",,,"[7, 0, 0]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'4', u'5', u'12', u'16', u'13'], u'time': [3687, 12172, 16882, 23454, 30727, 35868, 41187]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[45303, 937, 3388]",-3.0,,1275964,4.0,3.0,mouselab-mdp,,62
"[31034, 54896, 58739]","[u'up', u'up', u'left']",,,"[14, 2, 0]","[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'14', u'17', u'12', u'13'], u'time': [4699, 12356, 17667, 22247, 49518]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[31034, 6271, 642]",21.0,,1347676,5.0,4.0,mouselab-mdp,,62
"[32565, 37334, 40237]","[u'left', u'left', u'up']",,,"[0, 0, 0]","[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'17', u'16', u'13', u'14', u'15', u'8'], u'time': [3998, 7888, 10873, 14238, 19471, 22772, 29245]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[32565, 822, 2126]",50.0,,1400539,6.0,7.0,mouselab-mdp,,62
"[37933, 43362, 45920]","[u'left', u'left', u'down']",,,"[0, 0, 0]","[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'17', u'14', u'16', u'10', u'11', u'15', u'13', u'4'], u'time': [2692, 6685, 10340, 13114, 15837, 18395, 21322, 23908, 35750]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[37933, 1122, 1822]",19.0,,1453549,7.0,10.0,mouselab-mdp,,62
"[27901, 37254, 46403]","[u'up', u'up', u'left']",,,"[4, 0, 0]","[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'13', u'14', u'16', u'11', u'10', u'15', u'17', u'3'], u'time': [2540, 4671, 7329, 10483, 12447, 14338, 16706, 18576, 21063]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[27901, 659, 8383]",29.0,,1512023,8.0,8.0,mouselab-mdp,,62
"[21838, 30513, 39016]","[u'left', u'left', u'up']",,,"[0, 0, 0]","[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'16', u'14', u'10', u'11', u'17', u'15', u'8'], u'time': [2508, 3910, 5868, 10527, 12451, 14025, 15650, 18221]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[21838, 4239, 7733]",46.0,,1567032,9.0,0.0,mouselab-mdp,,62
"[41958, 48194, 50296]","[u'left', u'left', u'down']",,,"[0, 0, 0]","[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'13', u'10', u'11', u'17', u'16', u'15', u'14', u'7', u'4', u'2', u'5', u'3', u'8'], u'time': [2532, 4973, 7720, 9215, 10867, 12471, 14436, 16151, 21509, 26192, 29679, 31925, 35352, 38870]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[41958, 750, 1413]",27.0,,1623228,10.0,9.0,mouselab-mdp,,62
"[77997, 83375, 86078]","[u'right', u'right', u'down']",,,"[0, 0, 0]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'14', u'15', u'17', u'16', u'11', u'10', u'5', u'9', u'6', u'2', u'4', u'7', u'13', u'3'], u'time': [1890, 3470, 5283, 8351, 9596, 10778, 11991, 15157, 16688, 19632, 21533, 27325, 30669, 31591, 32443]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[77997, 3, 2068]",41.0,,1722769,11.0,11.0,mouselab-mdp,,62
"[29740, 35731, 43475]","[u'right', u'right', u'down']",,,"[0, 0, 0]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'16', u'2', u'14', u'15', u'11', u'10', u'6', u'4', u'17', u'13'], u'time': [4682, 5844, 7507, 9431, 13940, 15351, 16656, 18169, 23151, 24723, 27679]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[29739, 871, 7002]",45.0,,1774467,12.0,6.0,mouselab-mdp,,62
"[83053, 138977, 143608]","[u'right', u'right', u'up']",,,"[34, -1, -1]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'5', u'3', u'13', u'8', u'14', u'9', u'16', u'4', u'6', u'11', u'10', u'17', u'7', u'12', u'15'], u'time': [6809, 14128, 18897, 21520, 23874, 26562, 28923, 33164, 35645, 40032, 42545, 44511, 58278, 66702, 69093, 71361]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[83051, 13859, 4080]",3.0,,675265,1.0,4.0,mouselab-mdp,,63
"[14625, 122572, 127105]","[u'right', u'right', u'down']",,,"[82, -1, -1]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'5', u'7', u'8', u'17'], u'time': [3882, 5826, 9286, 11310, 111631, 116369, 119362]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14625, 20400, 4]",-18.0,,819355,2.0,1.0,mouselab-mdp,,63
"[3285, 90279, 192710]","[u'right', u'right', u'down']",,,"[40, -1, 14]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'6', u'11', u'5', u'10'], u'time': [56197, 59418, 62250, 63843]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3285, 43495, 98718]",-1.0,,1034358,3.0,10.0,mouselab-mdp,,63
"[4275, 31710, 296495]","[u'right', u'right', u'down']",,,"[19, -1, 13]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4275, 4790, 262720]",6.0,,1368613,4.0,8.0,mouselab-mdp,,63
"[3949, 49532, 54985]","[u'right', u'right', u'up']",,,"[36, -1, -1]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3949, 5816, 3237]",8.0,,1473927,5.0,7.0,mouselab-mdp,,63
"[2098, 30656, 79530]","[u'right', u'right', u'down']",,,"[19, -1, 5]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2098, 5864, 46694]",3.0,,1566395,6.0,0.0,mouselab-mdp,,63
"[2796, 55898, 68998]","[u'left', u'left', u'up']",,,"[-1, -1, 9]","[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2795, 49354, 10895]",14.0,,1657061,7.0,9.0,mouselab-mdp,,63
"[3804, 14743, 58712]","[u'up', u'up', u'right']",,,"[3, -1, -1]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3804, 4104, 41855]",21.0,,1723571,8.0,5.0,mouselab-mdp,,63
"[8523, 139243, 148281]","[u'up', u'up', u'right']",,,"[58, -1, -1]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8523, 68991, 6890]",17.0,,1879686,9.0,6.0,mouselab-mdp,,63
"[7578, 54674, 61931]","[u'right', u'right', u'down']",,,"[-1, -1, 4]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7578, 43223, 5115]",22.0,,1952460,10.0,2.0,mouselab-mdp,,63
"[4253, 75130, 83285]","[u'up', u'up', u'left']",,,"[10, -1, 5]","[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4253, 57282, 5952]",24.0,,2048551,11.0,11.0,mouselab-mdp,,63
"[4571, 27042, 35276]","[u'down', u'down', u'right']",,,"[13, -1, -1]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4570, 5937, 6150]",8.0,,2118254,12.0,3.0,mouselab-mdp,,63
"[63183, 67665, 69694]","[u'right', u'right', u'down']",,,"[0, 0, 0]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'12', u'2', u'6', u'10', u'11', u'5', u'9', u'17', u'16', u'4', u'8', u'14', u'15'], u'time': [8666, 11306, 12575, 13920, 34661, 35565, 36700, 37918, 46990, 47901, 48598, 49606, 58225, 58959, 59607, 60344]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[63182, 4, 1519]",40.0,,542000,1.0,11.0,mouselab-mdp,,64
"[62697, 67643, 69351]","[u'down', u'down', u'right']",,,"[0, 0, 0]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'12', u'10', u'11', u'17', u'16', u'15', u'14', u'2', u'5', u'4', u'8', u'9', u'6'], u'time': [5585, 6927, 8208, 11497, 20425, 22584, 27010, 28049, 29424, 30506, 44163, 45586, 46341, 50013, 50827, 52221]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[62697, 11, 1156]",26.0,,616432,2.0,4.0,mouselab-mdp,,64
"[17632, 21542, 23561]","[u'right', u'right', u'down']",,,"[0, 0, 0]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'12', u'2', u'6', u'10', u'11'], u'time': [3132, 3989, 5162, 6470, 8110, 8845, 9908, 10635]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17632, 3, 1239]",48.0,,670358,3.0,6.0,mouselab-mdp,,64
