p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
,"[7576, 10264, 11463]","[u'1', u'1', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 4, u'__', -20, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],"[5, 7, u'__TERM_ACTION__']","[0, 5, 6, 8]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [5, 7], u'time': [2423, 4370]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7576, 1484, 672]",2.0,1054749,16.0,,mouselab-mdp,,46
"[{u'Q': -1.9984014443252818e-15, u'action': u'__TERM_ACTION__', u'Qs': [8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 8.136}]","[3797, 7600, 9152]","[u'1', u'1', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[None],[True],[u'__TERM_ACTION__'],"[0, 5, 6, 7]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3797, 2152, 1040]",20.0,110950,1.0,,mouselab-mdp,,47
"[{u'Q': -1.9984014443252818e-15, u'action': u'__TERM_ACTION__', u'Qs': [8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 8.136}]","[3280, 4511, 6119]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[None],[True],[u'__TERM_ACTION__'],"[0, 9, 10, 12]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3280, 724, 1097]",12.0,164222,2.0,,mouselab-mdp,,47
"[{u'Q': -1.9984014443252818e-15, u'action': u'__TERM_ACTION__', u'Qs': [8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 8.136}]","[1157, 2165, 3237]","[u'0', u'0', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[None],[True],[u'__TERM_ACTION__'],"[0, 1, 2, 4]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1156, 495, 569]",20.0,215197,3.0,,mouselab-mdp,,47
"[{u'Q': -1.9984014443252818e-15, u'action': u'__TERM_ACTION__', u'Qs': [8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 8.136}]","[1376, 2327, 3319]","[u'3', u'3', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[None],[True],[u'__TERM_ACTION__'],"[0, 13, 14, 15]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1376, 442, 484]",-12.0,267678,4.0,,mouselab-mdp,,47
"[{u'Q': -1.9984014443252818e-15, u'action': u'__TERM_ACTION__', u'Qs': [8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 8.136}]","[897, 1833, 2729]","[u'0', u'0', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[None],[True],[u'__TERM_ACTION__'],"[0, 1, 2, 4]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[897, 430, 391]",4.0,318309,5.0,,mouselab-mdp,,47
"[{u'Q': -1.9984014443252818e-15, u'action': u'__TERM_ACTION__', u'Qs': [8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 8.136}]","[561, 1640, 2832]","[u'1', u'1', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[None],[True],[u'__TERM_ACTION__'],"[0, 5, 6, 8]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[561, 572, 682]",-20.0,367437,6.0,,mouselab-mdp,,47
"[{u'Q': -1.9984014443252818e-15, u'action': u'__TERM_ACTION__', u'Qs': [8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 8.136}]","[775, 1759, 2975]","[u'2', u'2', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[None],[True],[u'__TERM_ACTION__'],"[0, 9, 10, 11]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[775, 465, 696]",-4.0,414205,7.0,,mouselab-mdp,,47
"[{u'Q': -1.9984014443252818e-15, u'action': u'__TERM_ACTION__', u'Qs': [8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 8.136}]","[819, 1762, 2890]","[u'3', u'3', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[None],[True],[u'__TERM_ACTION__'],"[0, 13, 14, 15]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[819, 432, 609]",-12.0,463509,8.0,,mouselab-mdp,,47
"[{u'Q': -1.9984014443252818e-15, u'action': u'__TERM_ACTION__', u'Qs': [8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 8.136}]","[890, 2970, 4058]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[None],[True],[u'__TERM_ACTION__'],"[0, 9, 10, 12]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[890, 1538, 560]",28.0,513445,9.0,,mouselab-mdp,,47
"[{u'Q': -1.9984014443252818e-15, u'action': u'__TERM_ACTION__', u'Qs': [8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, 8.135999999999997, 8.135999999999997, 8.136, 8.136, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 8.136}]","[993, 2400, 3888]","[u'1', u'1', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[None],[True],[u'__TERM_ACTION__'],"[0, 5, 6, 8]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[993, 891, 980]",20.0,561445,10.0,,mouselab-mdp,,47
,"[2738, 3834, 4762]","[u'3', u'3', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],[u'__TERM_ACTION__'],"[0, 13, 14, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2738, 550, 411]",28.0,610693,11.0,,mouselab-mdp,,47
,"[634, 1689, 2617]","[u'0', u'0', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],[u'__TERM_ACTION__'],"[0, 1, 2, 3]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[633, 546, 408]",-36.0,677837,12.0,,mouselab-mdp,,47
,"[1709, 2437, 3349]","[u'2', u'2', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],[u'__TERM_ACTION__'],"[0, 9, 10, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1709, 223, 400]",-4.0,1068470,13.0,,mouselab-mdp,,47
,"[1023, 3287, 4424]","[u'0', u'0', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],[u'__TERM_ACTION__'],"[0, 1, 2, 4]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1023, 1742, 630]",-4.0,1177653,14.0,,mouselab-mdp,,47
,"[451, 1211, 1971]","[u'1', u'1', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],[u'__TERM_ACTION__'],"[0, 5, 6, 7]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[451, 250, 243]",-44.0,1239373,15.0,,mouselab-mdp,,47
,"[530, 1121, 1769]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],[u'__TERM_ACTION__'],"[0, 9, 10, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[530, 75, 141]",28.0,1310853,16.0,,mouselab-mdp,,47
"[{u'Q': 6.661338147750939e-16, u'action': u'__TERM_ACTION__', u'Qs': [5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 6.661338147750939e-16], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 5.136}]","[4194, 24160, 28598]","[u'1', u'1', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[3],[True],[u'__TERM_ACTION__'],"[0, 5, 6, 8]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4193, 13627, 3928]",-20.0,181873,1.0,,mouselab-mdp,,48
"[{u'Q': 6.661338147750939e-16, u'action': u'__TERM_ACTION__', u'Qs': [5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 6.661338147750939e-16], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 5.136}]","[7011, 14432, 26426]","[u'2', u'2', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[3],[True],[u'__TERM_ACTION__'],"[0, 9, 10, 11]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7011, 3899, 11482]",-4.0,235941,2.0,,mouselab-mdp,,48
"[{u'Q': 6.661338147750939e-16, u'action': u'__TERM_ACTION__', u'Qs': [5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 6.661338147750939e-16], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 5.136}]","[1176, 13075, 59232]","[u'0', u'0', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[3],[True],[u'__TERM_ACTION__'],"[0, 1, 2, 3]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1176, 8373, 45635]",4.0,303424,3.0,,mouselab-mdp,,48
"[{u'Q': 6.661338147750939e-16, u'action': u'__TERM_ACTION__', u'Qs': [5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 6.661338147750939e-16], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 5.136}]","[5929, 10194, 12118]","[u'0', u'0', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[3],[True],[u'__TERM_ACTION__'],"[0, 1, 2, 4]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5929, 742, 1404]",20.0,354861,4.0,,mouselab-mdp,,48
"[{u'Q': 6.661338147750939e-16, u'action': u'__TERM_ACTION__', u'Qs': [5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 6.661338147750939e-16], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 5.136}]","[1333, 5611, 7022]","[u'0', u'0', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[3],[True],[u'__TERM_ACTION__'],"[0, 1, 2, 3]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1333, 759, 891]",-12.0,414842,5.0,,mouselab-mdp,,48
"[{u'Q': 6.661338147750939e-16, u'action': u'__TERM_ACTION__', u'Qs': [5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 6.661338147750939e-16], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 5.136}]","[13537, 17619, 56361]","[u'3', u'3', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[3],[True],[u'__TERM_ACTION__'],"[0, 13, 14, 15]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13537, 564, 38227]",12.0,474722,6.0,,mouselab-mdp,,48
"[{u'Q': 6.661338147750939e-16, u'action': u'__TERM_ACTION__', u'Qs': [5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 6.661338147750939e-16], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 5.136}]","[2573, 6457, 7854]","[u'1', u'1', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[3],[True],[u'__TERM_ACTION__'],"[0, 5, 6, 8]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2573, 349, 884]",-20.0,525709,7.0,,mouselab-mdp,,48
"[{u'Q': 6.661338147750939e-16, u'action': u'__TERM_ACTION__', u'Qs': [5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 6.661338147750939e-16], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 5.136}]","[9183, 13417, 14527]","[u'0', u'0', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[3],[True],[u'__TERM_ACTION__'],"[0, 1, 2, 3]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9182, 717, 599]",28.0,584156,8.0,,mouselab-mdp,,48
"[{u'Q': 6.661338147750939e-16, u'action': u'__TERM_ACTION__', u'Qs': [5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 6.661338147750939e-16], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 5.136}]","[4915, 13279, 14682]","[u'0', u'0', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[3],[True],[u'__TERM_ACTION__'],"[0, 1, 2, 4]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4915, 4823, 890]",-4.0,634239,9.0,,mouselab-mdp,,48
"[{u'Q': 6.661338147750939e-16, u'action': u'__TERM_ACTION__', u'Qs': [5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 5.136, 5.135999999999999, 5.136, 5.136, 6.661338147750939e-16], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 5.136}]","[1282, 5235, 6226]","[u'1', u'1', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[3],[True],[u'__TERM_ACTION__'],"[0, 5, 6, 7]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1281, 427, 474]",-12.0,691325,10.0,,mouselab-mdp,,48
,"[2908, 4756, 5985]","[u'0', u'0', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],[u'__TERM_ACTION__'],"[0, 1, 2, 3]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2908, 1324, 720]",-4.0,743142,11.0,,mouselab-mdp,,48
