pid,temp,p_error,logp,satisfice,prune,model,trial_idx
268,1e-10,0.55,-3.864301788447619,5,-30,depth_first,10
268,1e-10,0.55,-3.864301788447619,5,-30,breadth_first,10
268,1e-10,0.55,-3.864301788447619,5,-30,progressive_deepening,10
268,1e-05,0.55,-3.864301788447619,5,-30,best_first,10
268,1e-05,0.01,-1.8063675729911355,,,optimal,10
268,1e-10,1.0,-5.049856007249537,,,random,10
268,1e-10,1.0,-22.552163853123425,5,-30,depth_first,11
268,1e-10,0.86,-22.26827463500867,30,-30,breadth_first,11
268,1e-10,1.0,-22.552163853123425,5,-30,progressive_deepening,11
268,1e-05,0.8200000000000001,-22.023121426934335,30,-30,best_first,11
268,1e-05,0.4,-18.34649041207616,,,optimal,11
268,1e-10,1.0,-22.552163853123425,,,random,11
268,1e-10,0.9500000000000001,-19.327697975380165,25,-20,depth_first,12
268,1e-10,0.9500000000000001,-19.327697975380165,25,-20,breadth_first,12
268,1e-10,0.9500000000000001,-19.327697975380165,25,-20,progressive_deepening,12
268,1e-05,0.9500000000000001,-19.327697975380165,25,-20,best_first,12
268,1e-05,0.31,-14.38309004665401,,,optimal,12
268,1e-10,1.0,-19.37411002277548,,,random,12
268,1e-10,1.0,-15.972912641113323,5,-30,depth_first,13
268,1e-10,1.0,-15.972912641113323,5,-30,breadth_first,13
268,1e-10,1.0,-15.972912641113323,5,-30,progressive_deepening,13
268,1e-05,1.0,-15.972912641113323,5,-30,best_first,13
268,1e-05,0.6900000000000001,-15.439261626814897,,,optimal,13
268,1e-10,1.0,-15.972912641113323,,,random,13
268,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,14
268,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,14
268,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,14
268,1e-05,0.8300000000000001,-9.381105804877004,5,-30,best_first,14
268,0.14563484775012445,0.4,-8.140345584831197,,,optimal,14
268,1e-10,1.0,-9.750336373041954,,,random,14
268,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,15
268,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,15
268,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,15
268,1e-05,0.8300000000000001,-9.381105804877004,5,-30,best_first,15
268,1e-05,0.66,-8.846095842085708,,,optimal,15
268,1e-10,1.0,-9.750336373041954,,,random,15
268,1e-10,0.9,-11.78121634810736,5,-30,depth_first,16
268,1e-10,0.9,-11.78121634810736,5,-30,breadth_first,16
268,1e-10,0.9,-11.78121634810736,5,-30,progressive_deepening,16
268,1e-05,0.9,-11.78121634810736,5,-30,best_first,16
268,1e-05,1.0,-11.947560950378174,,,optimal,16
268,1e-10,1.0,-11.947560950378174,,,random,16
268,1e-10,0.87,-15.73260687944546,5,-30,depth_first,17
268,1e-10,0.87,-15.73260687944546,5,-30,breadth_first,17
268,1e-10,0.87,-15.73260687944546,5,-30,progressive_deepening,17
268,1e-05,0.87,-15.73260687944546,5,-30,best_first,17
268,0.5963623316594636,0.01,-14.680316696689626,,,optimal,17
268,1e-10,1.0,-15.972912641113323,,,random,17
268,1e-10,0.9,-11.78121634810736,5,-30,depth_first,18
268,1e-10,0.9,-11.78121634810736,5,-30,breadth_first,18
268,1e-10,0.9,-11.78121634810736,5,-30,progressive_deepening,18
268,1e-05,0.9,-11.78121634810736,5,-30,best_first,18
268,2.44205309454865,0.01,-11.754564493569676,,,optimal,18
268,1e-10,1.0,-11.947560950378174,,,random,18
268,1e-10,0.73,-6.76883995007713,5,-30,depth_first,19
268,1e-10,0.73,-6.76883995007713,5,-30,breadth_first,19
268,1e-10,0.73,-6.76883995007713,5,-30,progressive_deepening,19
268,1e-05,0.73,-6.76883995007713,5,-30,best_first,19
268,0.14563484775012445,0.01,-3.886974724159144,,,optimal,19
268,1e-10,1.0,-7.447751280047908,,,random,19
268,1e-10,1.0,-15.972912641113323,5,-30,depth_first,20
268,1e-10,1.0,-15.972912641113323,5,-30,breadth_first,20
268,1e-10,1.0,-15.972912641113323,5,-30,progressive_deepening,20
268,1e-05,1.0,-15.972912641113323,5,-30,best_first,20
268,0.4498432668969444,0.01,-13.128539637513812,,,optimal,20
268,1e-10,1.0,-15.972912641113323,,,random,20
268,1e-10,1.0,-19.37411002277548,5,-30,depth_first,21
268,1e-10,1.0,-19.37411002277548,5,-30,breadth_first,21
268,1e-10,1.0,-19.37411002277548,5,-30,progressive_deepening,21
268,1e-05,1.0,-19.37411002277548,5,-30,best_first,21
268,1e-05,0.01,-8.432717368178926,,,optimal,21
268,1e-10,1.0,-19.37411002277548,,,random,21
268,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,22
268,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,22
268,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,22
268,1e-05,0.8300000000000001,-9.381105804877004,5,-30,best_first,22
268,0.33932217718953295,0.01,-7.818002044376651,,,optimal,22
268,1e-10,1.0,-9.750336373041954,,,random,22
268,1e-10,1.0,-17.76467211034138,5,-30,depth_first,23
268,1e-10,1.0,-17.76467211034138,5,-30,breadth_first,23
268,1e-10,1.0,-17.76467211034138,5,-30,progressive_deepening,23
268,1e-05,1.0,-17.76467211034138,5,-30,best_first,23
268,1e-05,0.18000000000000002,-11.193891387384717,,,optimal,23
268,1e-10,1.0,-17.76467211034138,,,random,23
268,1e-10,0.73,-6.76883995007713,5,-30,depth_first,24
268,1e-10,0.73,-6.76883995007713,5,-30,breadth_first,24
268,1e-10,0.73,-6.76883995007713,5,-30,progressive_deepening,24
268,1e-05,0.73,-6.76883995007713,5,-30,best_first,24
268,1e-05,0.01,-3.4215794435813742,,,optimal,24
268,1e-10,1.0,-7.447751280047908,,,random,24
268,1e-10,0.9500000000000001,-13.983364371545422,5,-30,depth_first,25
268,1e-10,0.9500000000000001,-13.983364371545422,5,-30,breadth_first,25
268,1e-10,0.9500000000000001,-13.983364371545422,5,-30,progressive_deepening,25
268,1e-05,0.9500000000000001,-13.983364371545422,5,-30,best_first,25
268,1e-05,0.01,-6.620506064393825,,,optimal,25
268,1e-10,1.0,-14.02700249205801,,,random,25
268,1e-10,0.55,-3.864301788447619,5,-30,depth_first,26
268,1e-10,0.55,-3.864301788447619,5,-30,breadth_first,26
268,1e-10,0.55,-3.864301788447619,5,-30,progressive_deepening,26
268,1e-05,0.55,-3.864301788447619,5,-30,best_first,26
268,1e-05,0.01,-1.8063675729911355,,,optimal,26
268,1e-10,1.0,-5.049856007249537,,,random,26
268,1e-10,0.9,-11.78121634810736,5,-30,depth_first,27
268,1e-10,0.9,-11.78121634810736,5,-30,breadth_first,27
268,1e-10,0.9,-11.78121634810736,5,-30,progressive_deepening,27
268,1e-05,0.9,-11.78121634810736,5,-30,best_first,27
268,1e-05,0.01,-5.91969082609729,,,optimal,27
268,1e-10,1.0,-11.947560950378174,,,random,27
268,1e-10,1.0,-15.972912641113323,5,-30,depth_first,28
268,1e-10,1.0,-15.972912641113323,5,-30,breadth_first,28
268,1e-10,1.0,-15.972912641113323,5,-30,progressive_deepening,28
268,1e-05,1.0,-15.972912641113323,5,-30,best_first,28
268,1e-05,0.21000000000000002,-11.149242609648264,,,optimal,28
268,1e-10,1.0,-15.972912641113323,,,random,28
268,1e-10,0.9500000000000001,-13.983364371545422,5,-30,depth_first,29
268,1e-10,0.9500000000000001,-13.983364371545422,5,-30,breadth_first,29
268,1e-10,0.9500000000000001,-13.983364371545422,5,-30,progressive_deepening,29
268,1e-05,0.9500000000000001,-13.983364371545422,5,-30,best_first,29
268,1e-05,0.01,-6.620506064393825,,,optimal,29
268,1e-10,1.0,-14.02700249205801,,,random,29
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,0
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,0
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,0
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,0
273,1e-05,1.0,-2.5649493574615367,,,optimal,0
273,1e-10,1.0,-2.5649493574615367,,,random,0
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,1
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,1
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,1
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,1
273,1e-05,1.0,-2.5649493574615367,,,optimal,1
273,1e-10,1.0,-2.5649493574615367,,,random,1
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,2
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,2
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,2
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,2
273,1e-05,1.0,-2.5649493574615367,,,optimal,2
273,1e-10,1.0,-2.5649493574615367,,,random,2
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,3
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,3
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,3
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,3
273,1e-05,1.0,-2.5649493574615367,,,optimal,3
273,1e-10,1.0,-2.5649493574615367,,,random,3
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,4
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,4
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,4
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,4
273,1e-05,1.0,-2.5649493574615367,,,optimal,4
273,1e-10,1.0,-2.5649493574615367,,,random,4
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,5
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,5
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,5
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,5
273,1e-05,1.0,-2.5649493574615367,,,optimal,5
273,1e-10,1.0,-2.5649493574615367,,,random,5
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,6
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,6
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,6
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,6
273,1e-05,1.0,-2.5649493574615367,,,optimal,6
273,1e-10,1.0,-2.5649493574615367,,,random,6
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,7
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,7
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,7
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,7
273,1e-05,1.0,-2.5649493574615367,,,optimal,7
273,1e-10,1.0,-2.5649493574615367,,,random,7
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,8
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,8
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,8
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,8
273,1e-05,1.0,-2.5649493574615367,,,optimal,8
273,1e-10,1.0,-2.5649493574615367,,,random,8
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,9
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,9
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,9
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,9
273,1e-05,1.0,-2.5649493574615367,,,optimal,9
273,1e-10,1.0,-2.5649493574615367,,,random,9
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,10
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,10
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,10
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,10
273,1e-05,1.0,-2.5649493574615367,,,optimal,10
273,1e-10,1.0,-2.5649493574615367,,,random,10
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,11
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,11
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,11
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,11
273,1e-05,1.0,-2.5649493574615367,,,optimal,11
273,1e-10,1.0,-2.5649493574615367,,,random,11
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,12
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,12
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,12
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,12
273,1e-05,1.0,-2.5649493574615367,,,optimal,12
273,1e-10,1.0,-2.5649493574615367,,,random,12
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,13
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,13
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,13
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,13
273,1e-05,1.0,-2.5649493574615367,,,optimal,13
273,1e-10,1.0,-2.5649493574615367,,,random,13
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,14
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,14
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,14
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,14
273,1e-05,1.0,-2.5649493574615367,,,optimal,14
273,1e-10,1.0,-2.5649493574615367,,,random,14
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,15
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,15
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,15
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,15
273,1e-05,1.0,-2.5649493574615367,,,optimal,15
273,1e-10,1.0,-2.5649493574615367,,,random,15
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,16
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,16
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,16
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,16
273,1e-05,1.0,-2.5649493574615367,,,optimal,16
273,1e-10,1.0,-2.5649493574615367,,,random,16
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,17
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,17
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,17
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,17
273,1e-05,1.0,-2.5649493574615367,,,optimal,17
273,1e-10,1.0,-2.5649493574615367,,,random,17
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,18
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,18
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,18
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,18
273,1e-05,1.0,-2.5649493574615367,,,optimal,18
273,1e-10,1.0,-2.5649493574615367,,,random,18
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,19
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,19
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,19
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,19
273,1e-05,1.0,-2.5649493574615367,,,optimal,19
273,1e-10,1.0,-2.5649493574615367,,,random,19
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,20
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,20
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,20
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,20
273,1e-05,1.0,-2.5649493574615367,,,optimal,20
273,1e-10,1.0,-2.5649493574615367,,,random,20
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,21
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,21
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,21
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,21
273,1e-05,1.0,-2.5649493574615367,,,optimal,21
273,1e-10,1.0,-2.5649493574615367,,,random,21
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,22
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,22
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,22
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,22
273,1e-05,1.0,-2.5649493574615367,,,optimal,22
273,1e-10,1.0,-2.5649493574615367,,,random,22
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,23
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,23
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,23
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,23
273,1e-05,1.0,-2.5649493574615367,,,optimal,23
273,1e-10,1.0,-2.5649493574615367,,,random,23
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,24
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,24
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,24
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,24
273,1e-05,1.0,-2.5649493574615367,,,optimal,24
273,1e-10,1.0,-2.5649493574615367,,,random,24
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,25
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,25
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,25
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,25
273,1e-05,1.0,-2.5649493574615367,,,optimal,25
273,1e-10,1.0,-2.5649493574615367,,,random,25
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,26
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,26
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,26
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,26
273,1e-05,1.0,-2.5649493574615367,,,optimal,26
273,1e-10,1.0,-2.5649493574615367,,,random,26
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,27
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,27
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,27
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,27
273,1e-05,1.0,-2.5649493574615367,,,optimal,27
273,1e-10,1.0,-2.5649493574615367,,,random,27
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,28
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,28
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,28
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,28
273,1e-05,1.0,-2.5649493574615367,,,optimal,28
273,1e-10,1.0,-2.5649493574615367,,,random,28
273,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,29
273,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,29
273,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,29
273,1e-05,1.0,-2.5649493574615367,5,-30,best_first,29
273,1e-05,1.0,-2.5649493574615367,,,optimal,29
273,1e-10,1.0,-2.5649493574615367,,,random,29
275,1e-10,1.0,-5.049856007249537,5,-30,depth_first,0
275,1e-10,1.0,-5.049856007249537,5,-30,breadth_first,0
275,1e-10,1.0,-5.049856007249537,5,-30,progressive_deepening,0
275,1e-05,1.0,-5.049856007249537,5,-30,best_first,0
275,1e-05,0.93,-5.043923638596429,,,optimal,0
275,1e-10,1.0,-5.049856007249537,,,random,0
275,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,1
275,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,1
275,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,1
275,1e-05,1.0,-2.5649493574615367,5,-30,best_first,1
275,1e-05,1.0,-2.5649493574615367,,,optimal,1
275,1e-10,1.0,-2.5649493574615367,,,random,1
275,1e-10,0.73,-6.76883995007713,5,-30,depth_first,2
275,1e-10,0.73,-6.76883995007713,5,-30,breadth_first,2
275,1e-10,0.73,-6.76883995007713,5,-30,progressive_deepening,2
275,1e-05,0.73,-6.76883995007713,5,-30,best_first,2
275,1e-05,0.59,-7.130848545041635,,,optimal,2
275,1e-10,1.0,-7.447751280047908,,,random,2
275,1e-10,0.87,-21.623613619970474,25,-30,depth_first,3
275,1e-10,0.87,-21.623613619970474,25,-30,breadth_first,3
275,1e-10,0.87,-21.623613619970474,25,-30,progressive_deepening,3
275,10.0,0.91,-21.732611868756145,25,-30,best_first,3
275,1e-05,0.26,-15.161567777866916,,,optimal,3
275,1e-10,1.0,-21.85901667256348,,,random,3
275,1e-10,0.73,-6.76883995007713,5,-30,depth_first,4
275,1e-10,0.73,-6.76883995007713,5,-30,breadth_first,4
275,1e-10,0.73,-6.76883995007713,5,-30,progressive_deepening,4
275,1e-05,0.73,-6.76883995007713,5,-30,best_first,4
275,1e-05,0.59,-7.130848545041635,,,optimal,4
275,1e-10,1.0,-7.447751280047908,,,random,4
275,1e-10,1.0,-15.972912641113323,5,-30,depth_first,5
275,1e-10,1.0,-15.972912641113323,5,-30,breadth_first,5
275,1e-10,1.0,-15.972912641113323,5,-30,progressive_deepening,5
275,1e-05,1.0,-15.972912641113323,5,-30,best_first,5
275,1e-05,0.01,-6.629114438930426,,,optimal,5
275,1e-10,1.0,-15.972912641113323,,,random,5
275,1e-10,0.73,-6.76883995007713,5,-30,depth_first,6
275,1e-10,0.73,-6.76883995007713,5,-30,breadth_first,6
275,1e-10,0.73,-6.76883995007713,5,-30,progressive_deepening,6
275,1e-05,0.73,-6.76883995007713,5,-30,best_first,6
275,1e-05,0.01,-3.4215794435813742,,,optimal,6
275,1e-10,1.0,-7.447751280047908,,,random,6
275,1e-10,0.9,-11.78121634810736,5,-30,depth_first,7
275,1e-10,0.9,-11.78121634810736,5,-30,breadth_first,7
275,1e-10,0.9,-11.78121634810736,5,-30,progressive_deepening,7
275,1e-05,0.9,-11.78121634810736,5,-30,best_first,7
275,1e-05,0.01,-5.91969082609729,,,optimal,7
275,1e-10,1.0,-11.947560950378174,,,random,7
275,1e-10,1.0,-19.37411002277548,5,-30,depth_first,8
275,1e-10,1.0,-19.37411002277548,5,-30,breadth_first,8
275,1e-10,1.0,-19.37411002277548,5,-30,progressive_deepening,8
275,1e-05,1.0,-19.37411002277548,5,-30,best_first,8
275,0.08286427728546843,0.01,-11.035736266123605,,,optimal,8
275,1e-10,1.0,-19.37411002277548,,,random,8
275,1e-10,1.0,-15.972912641113323,5,-30,depth_first,9
275,1e-10,1.0,-15.972912641113323,5,-30,breadth_first,9
275,1e-10,1.0,-15.972912641113323,5,-30,progressive_deepening,9
275,1e-05,1.0,-15.972912641113323,5,-30,best_first,9
275,1e-05,0.21000000000000002,-11.149242609648264,,,optimal,9
275,1e-10,1.0,-15.972912641113323,,,random,9
275,1e-10,0.73,-6.76883995007713,5,-30,depth_first,10
275,1e-10,0.73,-6.76883995007713,5,-30,breadth_first,10
275,1e-10,0.73,-6.76883995007713,5,-30,progressive_deepening,10
275,1e-05,0.73,-6.76883995007713,5,-30,best_first,10
275,1e-05,0.01,-3.4215794435813742,,,optimal,10
275,1e-10,1.0,-7.447751280047908,,,random,10
275,1e-10,0.9500000000000001,-13.983364371545422,5,-30,depth_first,11
275,1e-10,0.9500000000000001,-13.983364371545422,5,-30,breadth_first,11
275,1e-10,0.9500000000000001,-13.983364371545422,5,-30,progressive_deepening,11
275,1e-05,0.9500000000000001,-13.983364371545422,5,-30,best_first,11
275,1e-05,0.01,-6.620506064393825,,,optimal,11
275,1e-10,1.0,-14.02700249205801,,,random,11
275,1e-10,0.9500000000000001,-13.983364371545422,5,-30,depth_first,12
275,1e-10,0.9500000000000001,-13.983364371545422,5,-30,breadth_first,12
275,1e-10,0.9500000000000001,-13.983364371545422,5,-30,progressive_deepening,12
275,1e-05,0.9500000000000001,-13.983364371545422,5,-30,best_first,12
275,1e-05,0.01,-6.620506064393825,,,optimal,12
