,pid,info_cost,PR_type,message,trial_index,trial_id,delays,score,n_click,clicks,click_times,path,action_times
29,1,4.0,featureBased,full,14,12997.0,[],0.0,5,"[13, 9, 5, 8, 11]","[1465, 2962, 4280, 5586, 8435]","[1, 5, 6, 7]","[11536, 12882, 14212]"
30,1,4.0,featureBased,full,15,12186.0,[],-16.0,5,"[5, 7, 8, 4, 3]","[1739, 3339, 4386, 12427, 13564]","[1, 9, 10, 11]","[15875, 16981, 18543]"
31,1,4.0,featureBased,full,16,12022.0,[],0.0,3,"[11, 7, 3]","[1159, 2637, 3987]","[1, 1, 2, 3]","[5903, 7078, 8453]"
36,3,4.0,none,none,1,14785.0,[5],-12.0,0,[],[],"[1, 5, 6, 7]","[17051, 34411, 49187]"
37,3,4.0,none,none,2,12615.0,[5],4.0,0,[],[],"[1, 5, 6, 7]","[6554, 44851, 47570]"
38,3,4.0,none,none,3,14313.0,[5],16.0,1,[5],[5597],"[1, 5, 6, 7]","[9504, 51599, 54777]"
39,3,4.0,none,none,4,10323.0,[5],-8.0,1,[1],[7431],"[1, 1, 2, 3]","[9467, 16991, 23977]"
40,3,4.0,none,none,5,12675.0,[5],4.0,0,[],[],"[1, 1, 2, 3]","[6072, 12259, 14222]"
41,3,4.0,none,none,6,12291.0,[5],-20.0,0,[],[],"[1, 1, 2, 3]","[495, 7038, 8162]"
42,3,4.0,none,none,7,13051.0,[5],-4.0,0,[],[],"[1, 1, 2, 3]","[557, 6602, 7688]"
43,3,4.0,none,none,8,12579.0,[5],12.0,0,[],[],"[1, 1, 2, 3]","[1083, 7038, 8045]"
44,3,4.0,none,none,9,13397.0,[5],-20.0,0,[],[],"[1, 5, 6, 7]","[412, 6977, 8105]"
45,3,4.0,none,none,10,12086.0,[5],-4.0,0,[],[],"[1, 5, 6, 7]","[1240, 7443, 8555]"
46,3,4.0,none,none,11,12186.0,[],-36.0,4,"[7, 8, 3, 4]","[5811, 9694, 11250, 12275]","[1, 13, 14, 15]","[17206, 18880, 20501]"
47,3,4.0,none,none,12,12997.0,[],12.0,2,"[16, 3]","[1157, 3688]","[1, 5, 6, 7]","[5764, 6543, 8123]"
48,3,4.0,none,none,13,12022.0,[],8.0,1,[12],[905],"[1, 9, 10, 12]","[2205, 3208, 4172]"
49,3,4.0,none,none,14,10339.0,[],16.0,1,[3],[1099],"[1, 1, 2, 3]","[2507, 3524, 4482]"
50,3,4.0,none,none,15,13777.0,[],12.0,2,"[8, 15]","[623, 3058]","[1, 13, 14, 15]","[4932, 5906, 6800]"
51,3,4.0,none,none,16,11337.0,[],-8.0,3,"[15, 11, 3]","[541, 1948, 3593]","[1, 5, 6, 7]","[5825, 6598, 7997]"
52,4,1.25,none,none,1,9359.0,[16],8.75,9,"[9, 10, 12, 11, 1, 2, 13, 14, 5]","[2995, 7065, 8427, 9678, 12154, 13207, 15402, 17245, 23475]","[1, 9, 10, 11]","[28752, 46738, 48732]"
53,4,1.25,none,none,2,7618.0,[16],12.5,6,"[13, 5, 9, 1, 2, 3]","[3586, 4672, 6124, 8698, 9949, 10801]","[1, 1, 2, 3]","[24262, 42224, 48043]"
54,4,1.25,none,none,3,6615.0,[16],8.75,9,"[9, 13, 1, 5, 6, 7, 11, 16, 14]","[2301, 3570, 4345, 4934, 5522, 6650, 17845, 22872, 23642]","[1, 5, 6, 7]","[25644, 43240, 44695]"
55,4,1.25,none,none,4,9876.0,[16],8.75,9,"[1, 10, 12, 9, 5, 13, 14, 16, 15]","[4483, 7458, 8223, 8917, 10760, 11611, 12255, 13590, 14919]","[1, 13, 14, 16]","[17453, 35139, 38672]"
56,4,1.25,none,none,5,7003.0,[16],11.25,7,"[8, 3, 2, 14, 16, 15, 13]","[3200, 4621, 5632, 6680, 7543, 8413, 9037]","[1, 13, 14, 16]","[10559, 28324, 29742]"
57,4,1.25,none,none,6,6264.0,[16],11.25,7,"[5, 9, 13, 1, 10, 12, 11]","[3763, 5108, 6853, 7493, 8420, 9637, 10556]","[1, 9, 10, 12]","[13926, 45563, 50454]"
58,4,1.25,none,none,7,8969.0,[16],12.5,6,"[1, 3, 2, 9, 11, 10]","[6049, 7298, 8391, 10545, 11642, 13974]","[1, 1, 2, 3]","[17049, 39113, 56184]"
59,4,1.25,none,none,8,8818.0,[16],10.0,8,"[9, 13, 14, 15, 5, 7, 6, 8]","[2886, 3937, 5217, 5851, 7119, 8279, 9071, 11744]","[1, 5, 6, 7]","[14963, 51729, 53919]"
60,4,1.25,none,none,9,7410.0,[16],15.0,4,"[1, 5, 6, 7]","[2127, 3471, 4486, 5258]","[1, 5, 6, 7]","[7121, 40822, 55459]"
61,4,1.25,none,none,10,5157.0,[16],1.25,15,"[13, 16, 14, 15, 9, 11, 12, 7, 5, 1, 3, 4, 2, 6, 8]","[1711, 3372, 4147, 4886, 6346, 7488, 8613, 9841, 10587, 11590, 12956, 14261, 15276, 16413, 17907]","[1, 5, 6, 8]","[19851, 64773, 65838]"
62,4,1.25,none,none,11,5638.0,[],2.0,8,"[5, 7, 8, 9, 11, 13, 14, 15]","[2830, 3899, 5107, 6422, 7469, 8792, 9739, 10365]","[1, 13, 14, 15]","[11678, 32825, 38141]"
63,4,1.25,none,none,12,6337.0,[],16.75,9,"[13, 15, 9, 11, 5, 1, 2, 3, 4]","[1541, 2914, 4666, 5775, 7664, 8433, 9363, 10006, 10790]","[1, 1, 2, 4]","[12182, 30814, 37743]"
64,4,1.25,none,none,13,6426.0,[],8.25,3,"[7, 5, 6]","[2809, 4329, 5236]","[1, 5, 6, 7]","[23056, 34110, 37944]"
65,4,1.25,none,none,14,5033.0,[],-22.0,8,"[11, 16, 15, 7, 8, 3, 4, 1]","[2030, 3110, 3966, 5413, 6699, 8376, 9114, 9919]","[1, 1, 2, 4]","[12520, 28445, 32014]"
66,4,1.25,none,none,15,6060.0,[],15.0,4,"[9, 11, 10, 12]","[2630, 4003, 4728, 5425]","[1, 9, 10, 12]","[7516, 30549, 38201]"
67,4,1.25,none,none,16,7370.0,[],-24.0,16,"[16, 13, 15, 14, 10, 11, 9, 5, 7, 8, 6, 1, 2, 3, 12, 4]","[7982, 9874, 10590, 11505, 12923, 13758, 14343, 15256, 16743, 17554, 18173, 18965, 19580, 20114, 23314, 26485]","[1, 1, 2, 4]","[31373, 32346, 33125]"
68,5,0.1,objectLevel,full,1,4860.0,[12],11.9,1,[1],[5275],"[1, 1, 2, 3]","[6564, 21676, 28701]"
69,5,0.1,objectLevel,full,2,3376.0,[24],4.0,0,[],[],"[1, 13, 14, 16]","[1657, 30097, 32289]"
70,5,0.1,objectLevel,full,3,54.0,[36],-4.4,4,"[5, 9, 13, 1]","[1625, 3164, 3889, 4337]","[1, 9, 10, 11]","[5353, 48129, 52613]"
71,5,0.1,objectLevel,full,4,163.0,[0],18.4,16,"[5, 6, 7, 8, 1, 2, 3, 4, 15, 14, 13, 16, 9, 10, 12, 11]","[880, 1593, 2394, 3084, 3848, 4462, 5029, 5591, 6400, 6759, 7109, 7488, 8375, 9449, 9686, 10430]","[1, 9, 10, 11]","[16818, 17714, 18462]"
72,5,0.1,objectLevel,full,5,1996.0,[0],18.4,16,"[5, 9, 10, 12, 11, 6, 8, 7, 1, 2, 13, 14, 16, 15, 4, 3]","[813, 1133, 1488, 1809, 2561, 3273, 3548, 4253, 5698, 5980, 6717, 7162, 7462, 7829, 8871, 9605]","[1, 9, 10, 12]","[12090, 12860, 13637]"
73,5,0.1,objectLevel,full,6,3335.0,[0],18.6,14,"[10, 12, 11, 7, 6, 1, 2, 4, 3, 5, 13, 16, 15, 14]","[2507, 3039, 3668, 4372, 5887, 6566, 6917, 8083, 8507, 9532, 10208, 11029, 11561, 11981]","[1, 5, 6, 7]","[16975, 19723, 20562]"
74,5,0.1,objectLevel,full,7,2306.0,[0],18.6,14,"[9, 10, 12, 11, 5, 6, 13, 14, 15, 16, 1, 3, 2, 4]","[1966, 2613, 2893, 3528, 4033, 4316, 5616, 6240, 7001, 7963, 8542, 9465, 9824, 10481]","[1, 13, 14, 16]","[11725, 12384, 12949]"
75,5,0.1,objectLevel,full,8,2700.0,[0],18.4,16,"[9, 10, 5, 1, 13, 3, 2, 4, 14, 12, 11, 16, 15, 6, 7, 8]","[1120, 1462, 2992, 4569, 5211, 6299, 7099, 7531, 8508, 9415, 10354, 11279, 12040, 13291, 13580, 14019]","[1, 13, 14, 16]","[15605, 16259, 17086]"
76,5,0.1,objectLevel,full,9,1269.0,[0],18.9,11,"[9, 5, 1, 13, 12, 10, 11, 2, 6, 14, 7]","[1168, 1794, 2405, 2731, 3818, 5243, 5643, 8586, 9249, 10348, 11916]","[1, 5, 6, 7]","[16294, 16836, 17428]"
77,5,0.1,objectLevel,full,10,4684.0,[0],18.4,16,"[1, 5, 9, 13, 10, 12, 11, 2, 3, 4, 14, 16, 15, 6, 7, 8]","[2243, 2730, 3151, 3719, 4421, 4762, 5578, 6604, 7333, 7847, 8945, 9282, 9717, 10548, 10934, 11564]","[1, 9, 10, 11]","[16256, 17058, 18192]"
78,5,0.1,objectLevel,full,11,2319.0,[],26.6,14,"[13, 5, 9, 1, 10, 12, 11, 14, 4, 2, 3, 8, 6, 7]","[3096, 3831, 4316, 5012, 6298, 7156, 9643, 10868, 12141, 12421, 13040, 13579, 13909, 14256]","[1, 5, 6, 8]","[16150, 16725, 17254]"
79,5,0.1,objectLevel,full,12,4439.0,[],2.4,16,"[5, 1, 13, 9, 10, 12, 11, 14, 16, 15, 6, 8, 2, 4, 3, 7]","[1221, 1671, 2017, 2386, 2898, 3167, 3628, 4190, 4439, 4858, 6330, 6635, 8628, 9360, 11347, 12258]","[1, 13, 14, 15]","[27152, 27694, 28325]"
80,5,0.1,objectLevel,full,13,1597.0,[],26.7,13,"[14, 13, 5, 9, 1, 6, 7, 8, 10, 12, 11, 16, 15]","[917, 1312, 1920, 2669, 3114, 4124, 4524, 4907, 5747, 6110, 6681, 7522, 7864]","[1, 5, 6, 7]","[12289, 13394, 13993]"
81,5,0.1,objectLevel,full,14,3324.0,[],35.3,7,"[13, 9, 5, 1, 6, 7, 8]","[1227, 1545, 2770, 3354, 4026, 4323, 4979]","[1, 5, 6, 8]","[6512, 7059, 8803]"
82,5,0.1,objectLevel,full,15,3845.0,[],35.2,8,"[5, 13, 9, 1, 2, 10, 14, 12]","[933, 1703, 2150, 2524, 3361, 4387, 5076, 5790]","[1, 9, 10, 12]","[7073, 7896, 8495]"
83,5,0.1,objectLevel,full,16,1313.0,[],18.9,11,"[9, 5, 1, 13, 14, 16, 15, 10, 6, 7, 8]","[2259, 3196, 3669, 4042, 5002, 5426, 6189, 7687, 8228, 10185, 11228]","[1, 5, 6, 8]","[12531, 13175, 13919]"
84,6,0.1,featureBased,full,1,163.0,[32],4.0,0,[],[],"[1, 5, 6, 8]","[12404, 66036, 70777]"
85,6,0.1,featureBased,full,2,2306.0,[4],19.4,6,"[9, 10, 13, 14, 15, 16]","[5080, 10121, 15465, 18846, 25444, 29196]","[1, 13, 14, 16]","[31581, 36998, 38126]"
86,6,0.1,featureBased,full,3,2700.0,[0],18.8,12,"[1, 2, 5, 13, 9, 10, 12, 11, 15, 16, 14, 6]","[2749, 6194, 11162, 13798, 15854, 18118, 21487, 23235, 27453, 30722, 32130, 35370]","[1, 13, 14, 16]","[41499, 43750, 45094]"
87,6,0.1,featureBased,full,4,3335.0,[1],18.9,11,"[1, 5, 2, 3, 4, 13, 9, 6, 10, 8, 7]","[1953, 4126, 5550, 7310, 8718, 10750, 12222, 14655, 16599, 18547, 19791]","[1, 5, 6, 7]","[24441, 26017, 27506]"
88,6,0.1,featureBased,full,5,3376.0,[0],18.7,13,"[1, 13, 5, 14, 16, 15, 9, 6, 8, 7, 10, 2, 4]","[3546, 4962, 7390, 8662, 10906, 12226, 13979, 16592, 18112, 19932, 21257, 25345, 27373]","[1, 5, 6, 8]","[28529, 30082, 31202]"
89,6,0.1,featureBased,full,6,4684.0,[0],18.6,14,"[1, 5, 13, 9, 14, 2, 10, 15, 16, 12, 6, 8, 3, 11]","[2539, 3999, 5679, 8069, 9525, 12589, 14137, 16117, 17541, 19321, 21794, 23014, 24323, 30760]","[1, 9, 10, 11]","[33328, 34233, 35426]"
90,6,0.1,featureBased,full,7,1996.0,[6],2.7,13,"[13, 1, 5, 9, 14, 6, 2, 4, 3, 10, 11, 15, 7]","[6110, 11996, 13660, 15388, 17072, 18876, 20524, 22581, 24105, 25802, 27174, 29154, 31374]","[1, 1, 2, 4]","[34435, 41404, 42312]"
91,6,0.1,featureBased,full,8,1269.0,[0],18.6,14,"[1, 2, 9, 10, 11, 12, 5, 6, 8, 7, 13, 14, 15, 16]","[3518, 7655, 9948, 11596, 12980, 14764, 16172, 17869, 19581, 21610, 24154, 26448, 27656, 29304]","[1, 5, 6, 7]","[31517, 32746, 33642]"
92,6,0.1,featureBased,full,9,54.0,[0],18.9,11,"[5, 9, 10, 11, 12, 1, 13, 6, 7, 8, 2]","[2639, 4295, 5407, 6519, 8227, 9839, 11131, 13791, 16545, 17781, 21369]","[1, 5, 6, 8]","[22723, 23845, 24953]"
93,6,0.1,featureBased,full,10,4860.0,[5],10.6,14,"[1, 5, 13, 9, 10, 2, 3, 4, 12, 11, 14, 15, 16, 6]","[2405, 3401, 4937, 6461, 7577, 8817, 10361, 11650, 13606, 15094, 16286, 22533, 28178, 31549]","[1, 13, 14, 15]","[33210, 39620, 40540]"
94,6,0.1,featureBased,full,11,1313.0,[],19.2,8,"[5, 1, 13, 14, 6, 8, 9, 10]","[3332, 5337, 8822, 10526, 13259, 14492, 17904, 20153]","[1, 5, 6, 8]","[22758, 23727, 24519]"
95,6,0.1,featureBased,full,12,3324.0,[],35.1,9,"[1, 5, 6, 8, 7, 2, 9, 13, 14]","[1228, 2588, 3848, 5068, 6376, 8910, 11554, 15855, 19776]","[1, 5, 6, 8]","[22833, 23593, 24181]"
96,6,0.1,featureBased,full,13,1597.0,[],43.0,10,"[5, 1, 9, 13, 6, 14, 10, 2, 3, 4]","[1432, 2704, 3712, 6100, 7468, 9105, 10785, 15413, 16833, 20014]","[1, 1, 2, 3]","[21590, 22298, 22938]"
97,6,0.1,featureBased,full,14,2319.0,[],27.2,8,"[5, 9, 13, 1, 10, 12, 6, 8]","[2136, 3512, 5169, 6801, 21641, 22597, 23757, 24657]","[1, 5, 6, 8]","[25862, 27299, 28437]"
98,6,0.1,featureBased,full,15,4439.0,[],2.7,13,"[5, 1, 13, 9, 14, 15, 16, 10, 11, 2, 6, 7, 8]","[7977, 11725, 13282, 16083, 17307, 23057, 25113, 26386, 27646, 29218, 30534, 33302, 35846]","[1, 13, 14, 15]","[42488, 43669, 44794]"
99,6,0.1,featureBased,full,16,3845.0,[],35.1,9,"[5, 1, 13, 9, 2, 14, 10, 11, 12]","[9869, 11109, 12233, 16910, 18398, 22647, 24679, 26024, 27836]","[1, 9, 10, 12]","[29661, 30309, 31069]"
106,8,1.25,none,none,1,5157.0,[16],20.0,0,[],[],"[1, 5, 6, 8]","[2821, 21116, 23948]"
107,8,1.25,none,none,2,9359.0,[16],-4.0,0,[],[],"[1, 1, 2, 4]","[3390, 29429, 31965]"
108,8,1.25,none,none,3,7410.0,[16],20.0,0,[],[],"[1, 13, 14, 16]","[1423, 19511, 20718]"
109,8,1.25,none,none,4,7618.0,[16],4.0,0,[],[],"[1, 13, 14, 15]","[2001, 20001, 30144]"
110,8,1.25,none,none,5,9876.0,[16],4.0,0,[],[],"[1, 9, 10, 12]","[1013, 18686, 21414]"
111,8,1.25,none,none,6,6264.0,[16],12.0,0,[],[],"[1, 13, 14, 15]","[1986, 18971, 20978]"
112,8,1.25,none,none,7,6615.0,[16],12.0,0,[],[],"[1, 5, 6, 8]","[1265, 18777, 23024]"
113,8,1.25,none,none,8,7003.0,[16],-12.0,0,[],[],"[1, 1, 2, 3]","[1726, 19918, 31006]"
114,8,1.25,none,none,9,8969.0,[16],20.0,0,[],[],"[1, 5, 6, 7]","[1761, 19690, 21850]"
115,8,1.25,none,none,10,8818.0,[16],12.0,0,[],[],"[1, 5, 6, 8]","[1606, 19437, 24510]"
116,8,1.25,none,none,11,6337.0,[],4.0,0,[],[],"[1, 5, 6, 7]","[2516, 3548, 4421]"
117,8,1.25,none,none,12,5033.0,[],20.0,0,[],[],"[1, 9, 10, 12]","[620, 1235, 2515]"
118,8,1.25,none,none,13,6060.0,[],-4.0,0,[],[],"[1, 13, 14, 15]","[482, 1025, 1857]"
119,8,1.25,none,none,14,6426.0,[],12.0,0,[],[],"[1, 1, 2, 3]","[823, 1360, 1943]"
120,8,1.25,none,none,15,7370.0,[],-36.0,0,[],[],"[1, 9, 10, 11]","[553, 1104, 1817]"
121,8,1.25,none,none,16,5638.0,[],4.0,0,[],[],"[1, 1, 2, 4]","[1198, 2293, 3285]"
124,10,1.25,featureBased,full,1,8969.0,[2],15.0,4,"[9, 1, 3, 4]","[13112, 17708, 25748, 29397]","[1, 1, 2, 3]","[33096, 39353, 39865]"
125,10,1.25,featureBased,full,2,5157.0,[5],10.0,8,"[5, 13, 1, 9, 11, 12, 7, 8]","[1940, 4188, 7850, 9420, 11347, 12146, 16944, 18382]","[1, 5, 6, 8]","[23104, 31129, 32049]"
126,10,1.25,featureBased,full,3,7410.0,[0],12.5,6,"[1, 9, 13, 5, 8, 7]","[3149, 4060, 5074, 7077, 8400, 11427]","[1, 5, 6, 7]","[13505, 17096, 18096]"
127,10,1.25,featureBased,full,4,9876.0,[11],-0.5,10,"[1, 9, 13, 5, 12, 11, 15, 16, 7, 8]","[2575, 3629, 4463, 5303, 7464, 8398, 9269, 10143, 11054, 16252]","[1, 5, 6, 7]","[18250, 30914, 31481]"
128,10,1.25,featureBased,full,5,9359.0,[2],13.75,5,"[5, 1, 9, 11, 12]","[1139, 2577, 3895, 5683, 6569]","[1, 9, 10, 11]","[16654, 20445, 21093]"
129,10,1.25,featureBased,full,6,6264.0,[18],11.25,7,"[1, 13, 9, 5, 7, 8, 12]","[895, 1776, 4766, 5488, 6675, 7510, 9645]","[1, 9, 10, 12]","[15745, 36914, 37507]"
130,10,1.25,featureBased,full,7,7618.0,[0],12.5,6,"[9, 1, 4, 3, 5, 13]","[1960, 3323, 4875, 5817, 6663, 7417]","[1, 1, 2, 3]","[11467, 12434, 13042]"
131,10,1.25,featureBased,full,8,7003.0,[12],-20.75,7,"[5, 13, 1, 9, 3, 4, 15]","[1897, 3674, 4730, 5695, 7138, 9003, 14074]","[1, 1, 2, 3]","[15189, 28737, 29257]"
132,10,1.25,featureBased,full,9,8818.0,[2],16.25,3,"[13, 5, 7]","[1536, 3802, 5186]","[1, 5, 6, 7]","[7475, 10674, 11258]"
133,10,1.25,featureBased,full,10,6615.0,[3],-2.25,5,"[9, 1, 5, 13, 11]","[1765, 3178, 4541, 5913, 7631]","[1, 9, 10, 11]","[19456, 23510, 24150]"
134,10,1.25,featureBased,full,11,6426.0,[],12.5,6,"[9, 1, 13, 14, 16, 15]","[1877, 4055, 4925, 6895, 7734, 8654]","[1, 13, 14, 15]","[12105, 12936, 13608]"
135,10,1.25,featureBased,full,12,7370.0,[],-19.0,12,"[5, 6, 13, 9, 1, 7, 14, 8, 15, 16, 4, 2]","[702, 2798, 4123, 5026, 5905, 7185, 8241, 12861, 14080, 14986, 17707, 20182]","[1, 1, 2, 4]","[22160, 22752, 23270]"
136,10,1.25,featureBased,full,13,6060.0,[],16.25,3,"[5, 9, 12]","[613, 1407, 2955]","[1, 9, 10, 12]","[4555, 5507, 6467]"
137,10,1.25,featureBased,full,14,5033.0,[],12.5,6,"[9, 10, 1, 13, 5, 12]","[1478, 5522, 6530, 7318, 8768, 10390]","[1, 9, 10, 12]","[11772, 12635, 13515]"
138,10,1.25,featureBased,full,15,5638.0,[],2.0,8,"[9, 1, 13, 5, 6, 7, 8, 3]","[923, 1731, 2494, 3244, 4542, 7385, 8361, 9907]","[1, 1, 2, 3]","[11895, 13047, 14224]"
139,10,1.25,featureBased,full,16,6337.0,[],23.0,4,"[9, 1, 2, 4]","[1255, 2211, 3424, 4088]","[1, 1, 2, 4]","[4951, 6223, 6758]"
140,11,1.25,featureBased,full,1,9359.0,[19],-33.75,11,"[9, 5, 1, 13, 10, 11, 12, 6, 7, 2, 14]","[3750, 6530, 7888, 8808, 10265, 11145, 12018, 14385, 16315, 17515, 18750]","[1, 13, 14, 15]","[21591, 44943, 50253]"
141,11,1.25,featureBased,full,2,6615.0,[0],13.75,5,"[13, 9, 1, 6, 7]","[1328, 2125, 2995, 5033, 6015]","[1, 5, 6, 7]","[8045, 9998, 11393]"
142,11,1.25,featureBased,full,3,7003.0,[9],8.75,9,"[9, 1, 2, 3, 13, 14, 16, 5, 6]","[1513, 2350, 3983, 5175, 6403, 7425, 8548, 11466, 12801]","[1, 13, 14, 16]","[14378, 24643, 25638]"
143,11,1.25,featureBased,full,4,9876.0,[10],6.25,11,"[9, 11, 10, 13, 14, 15, 16, 5, 1, 6, 7]","[1370, 2950, 3705, 5370, 6140, 7133, 8418, 10133, 10698, 11700, 12438]","[1, 9, 10, 11]","[14643, 28903, 29736]"
144,11,1.25,featureBased,full,5,7410.0,[5],11.25,7,"[13, 14, 9, 1, 5, 6, 16]","[1418, 2705, 3670, 4710, 5640, 6925, 10208]","[1, 13, 14, 16]","[10908, 27331, 27858]"
145,11,1.25,featureBased,full,6,8969.0,[3],15.0,4,"[13, 9, 1, 3]","[3127, 4220, 5190, 7470]","[1, 1, 2, 3]","[9060, 13408, 14568]"
146,11,1.25,featureBased,full,7,8818.0,[2],10.0,8,"[9, 1, 3, 4, 13, 5, 7, 6]","[2195, 3105, 4715, 6365, 8095, 10547, 12145, 12965]","[1, 5, 6, 7]","[14682, 18082, 18775]"
147,11,1.25,featureBased,full,8,7618.0,[0],11.25,7,"[9, 1, 4, 3, 5, 7, 13]","[1290, 2780, 4095, 5270, 6435, 7902, 10100]","[1, 1, 2, 3]","[11827, 13130, 13985]"
148,11,1.25,featureBased,full,9,6264.0,[2],15.0,4,"[13, 9, 11, 10]","[7741, 8986, 10276, 11061]","[1, 9, 10, 11]","[13328, 16606, 17286]"
149,11,1.25,featureBased,full,10,5157.0,[5],8.75,9,"[9, 11, 12, 5, 1, 13, 6, 14, 7]","[1070, 2870, 3862, 5512, 6535, 7790, 8560, 10010, 12802]","[1, 5, 6, 8]","[14005, 20010, 20620]"
150,11,1.25,featureBased,full,11,5033.0,[],-28.75,7,"[13, 9, 11, 1, 5, 3, 12]","[1550, 2390, 3985, 5022, 5600, 7197, 10882]","[1, 13, 14, 16]","[12265, 14727, 15672]"
151,11,1.25,featureBased,full,12,5638.0,[],0.75,9,"[9, 1, 5, 13, 7, 3, 8, 4, 12]","[2130, 2888, 3840, 4720, 6300, 7506, 8831, 13166, 17178]","[1, 1, 2, 3]","[19036, 19838, 20888]"
