p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,key_press,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,,,,,,,,,,,,85043,,560985,,,instructions,"[{""page_index"":0,""viewing_time"":38192},{""page_index"":1,""viewing_time"":18592},{""page_index"":2,""viewing_time"":24290},{""page_index"":3,""viewing_time"":3968}]",20
,,,,,,,,,,,,,,,204393,,204394,,,instructions,"[{""page_index"":0,""viewing_time"":105055},{""page_index"":1,""viewing_time"":39907},{""page_index"":2,""viewing_time"":27357},{""page_index"":3,""viewing_time"":32073}]",21
,,,,,,,,,,,,,,,70506,,370760,,,instructions,"[{""page_index"":0,""viewing_time"":19623},{""page_index"":1,""viewing_time"":16238},{""page_index"":2,""viewing_time"":28627},{""page_index"":3,""viewing_time"":6018}]",21
,,,,,,,,,,,,,,,133536,,133538,,,instructions,"[{""page_index"":0,""viewing_time"":73958},{""page_index"":1,""viewing_time"":36510},{""page_index"":2,""viewing_time"":23067}]",22
,,,,,,,,,,,,,,,226885,,226886,,,instructions,"[{""page_index"":0,""viewing_time"":92174},{""page_index"":1,""viewing_time"":51431},{""page_index"":2,""viewing_time"":56304},{""page_index"":3,""viewing_time"":26976}]",23
,,,,,,,,,,,,,,,215234,,215236,,,instructions,"[{""page_index"":0,""viewing_time"":124862},{""page_index"":1,""viewing_time"":68339},{""page_index"":2,""viewing_time"":22032}]",24
,,,,,,,,,,,,,,,149251,,149254,,,instructions,"[{""page_index"":0,""viewing_time"":39875},{""page_index"":1,""viewing_time"":30919},{""page_index"":2,""viewing_time"":43650},{""page_index"":3,""viewing_time"":34805}]",25
,,,,,,,,,,,,,,,300598,,300602,,,instructions,"[{""page_index"":0,""viewing_time"":22882},{""page_index"":1,""viewing_time"":6467},{""page_index"":2,""viewing_time"":271243}]",26
,,,,,,,,,,,,,,,208226,,539187,,,instructions,"[{""page_index"":0,""viewing_time"":173608},{""page_index"":1,""viewing_time"":20656},{""page_index"":2,""viewing_time"":13958}]",26
,,,,,,,,,,,,,,,62420,,621061,,,instructions,"[{""page_index"":0,""viewing_time"":26412},{""page_index"":1,""viewing_time"":28689},{""page_index"":2,""viewing_time"":7314}]",26
,,,,,,,,,,,,,,,182878,,182880,,,instructions,"[{""page_index"":0,""viewing_time"":48849},{""page_index"":1,""viewing_time"":64303},{""page_index"":2,""viewing_time"":43762},{""page_index"":3,""viewing_time"":25963}]",27
,,,,,,,,,,,,,,,103009,,103011,,,instructions,"[{""page_index"":0,""viewing_time"":29602},{""page_index"":1,""viewing_time"":49389},{""page_index"":2,""viewing_time"":24015}]",28
,,,,,,,,,,,,,,,32839,,158240,,,instructions,"[{""page_index"":0,""viewing_time"":16324},{""page_index"":1,""viewing_time"":10990},{""page_index"":2,""viewing_time"":5523}]",28
,,,,,,,,,,,,,,,49502,,49502,,,instructions,"[{""page_index"":0,""viewing_time"":26140},{""page_index"":1,""viewing_time"":231},{""page_index"":2,""viewing_time"":5791},{""page_index"":3,""viewing_time"":17339}]",29
,,,,,,,,,,,,,,,32190,,113398,,,instructions,"[{""page_index"":0,""viewing_time"":12057},{""page_index"":1,""viewing_time"":14200},{""page_index"":2,""viewing_time"":3700},{""page_index"":3,""viewing_time"":2232}]",29
,,,,,,,,,,,,,,,115863,,115864,,,instructions,"[{""page_index"":0,""viewing_time"":34326},{""page_index"":1,""viewing_time"":27887},{""page_index"":2,""viewing_time"":18456},{""page_index"":3,""viewing_time"":35193}]",30
,,,,,,,,,,,,,,,231022,,231025,,,instructions,"[{""page_index"":0,""viewing_time"":105862},{""page_index"":1,""viewing_time"":77155},{""page_index"":2,""viewing_time"":47901}]",31
,,,,,,,,,,,,,,,180622,,180624,,,instructions,"[{""page_index"":0,""viewing_time"":56373},{""page_index"":1,""viewing_time"":100183},{""page_index"":2,""viewing_time"":24064}]",32
,,,,,,,,,,,,,,,306540,,306543,,,instructions,"[{""page_index"":0,""viewing_time"":167261},{""page_index"":1,""viewing_time"":74235},{""page_index"":2,""viewing_time"":39360},{""page_index"":3,""viewing_time"":25682}]",33
,,,,,,,,,,,,,,,140038,,140040,,,instructions,"[{""page_index"":0,""viewing_time"":36510},{""page_index"":1,""viewing_time"":58071},{""page_index"":2,""viewing_time"":25615},{""page_index"":3,""viewing_time"":19841}]",34
,,,,,,,,,,,,,,,10471,,193638,,,instructions,"[{""page_index"":0,""viewing_time"":2295},{""page_index"":1,""viewing_time"":1912},{""page_index"":0,""viewing_time"":1392},{""page_index"":1,""viewing_time"":2192},{""page_index"":2,""viewing_time"":2015},{""page_index"":3,""viewing_time"":664}]",34
,,,,,,,,,,,,,,,35903,,247478,,,instructions,"[{""page_index"":0,""viewing_time"":1414},{""page_index"":1,""viewing_time"":1040},{""page_index"":2,""viewing_time"":6344},{""page_index"":1,""viewing_time"":20639},{""page_index"":2,""viewing_time"":992},{""page_index"":1,""viewing_time"":2170},{""page_index"":2,""viewing_time"":455},{""page_index"":3,""viewing_time"":2848}]",34
,,,,,,,,,,,,,,,23574,,289221,,,instructions,"[{""page_index"":0,""viewing_time"":11406},{""page_index"":1,""viewing_time"":904},{""page_index"":2,""viewing_time"":10583},{""page_index"":3,""viewing_time"":680}]",34
,,,,,,,,,,,,,,,10278,,320925,,,instructions,"[{""page_index"":0,""viewing_time"":5869},{""page_index"":1,""viewing_time"":848},{""page_index"":2,""viewing_time"":1904},{""page_index"":3,""viewing_time"":1656}]",34
,,,,,,,,,,,,,,,130192,,130192,,,instructions,"[{""page_index"":0,""viewing_time"":56632},{""page_index"":1,""viewing_time"":26107},{""page_index"":2,""viewing_time"":28054},{""page_index"":3,""viewing_time"":19398}]",35
,,,,,,,,,,,,,,,93449,,93451,,,instructions,"[{""page_index"":0,""viewing_time"":64881},{""page_index"":1,""viewing_time"":19629},{""page_index"":2,""viewing_time"":4819},{""page_index"":3,""viewing_time"":4118}]",36
,,,,,,,,,,,,,,,55575,,171845,,,instructions,"[{""page_index"":0,""viewing_time"":7340},{""page_index"":1,""viewing_time"":27975},{""page_index"":2,""viewing_time"":11390},{""page_index"":3,""viewing_time"":8869}]",36
,,,,,,,,,,,,,,,90490,,90492,,,instructions,"[{""page_index"":0,""viewing_time"":71115},{""page_index"":1,""viewing_time"":1632},{""page_index"":2,""viewing_time"":928},{""page_index"":1,""viewing_time"":4798},{""page_index"":0,""viewing_time"":2384},{""page_index"":1,""viewing_time"":2354},{""page_index"":2,""viewing_time"":6422},{""page_index"":3,""viewing_time"":855}]",37
,,,,,,,,,,,,,,,133614,,297427,,,instructions,"[{""page_index"":0,""viewing_time"":84607},{""page_index"":1,""viewing_time"":4512},{""page_index"":2,""viewing_time"":41174},{""page_index"":3,""viewing_time"":3320}]",37
,,,,,,,,,,,,,,,229377,,559647,,,instructions,"[{""page_index"":0,""viewing_time"":7922},{""page_index"":1,""viewing_time"":29118},{""page_index"":2,""viewing_time"":20234},{""page_index"":1,""viewing_time"":8309},{""page_index"":2,""viewing_time"":17570},{""page_index"":1,""viewing_time"":48905},{""page_index"":2,""viewing_time"":4925},{""page_index"":1,""viewing_time"":30397},{""page_index"":2,""viewing_time"":18333},{""page_index"":3,""viewing_time"":43663}]",37
,,,,,,,,,,,,,,,140596,,734178,,,instructions,"[{""page_index"":0,""viewing_time"":19167},{""page_index"":1,""viewing_time"":21737},{""page_index"":2,""viewing_time"":29219},{""page_index"":3,""viewing_time"":19115},{""page_index"":2,""viewing_time"":384},{""page_index"":1,""viewing_time"":504},{""page_index"":0,""viewing_time"":42256},{""page_index"":1,""viewing_time"":1176},{""page_index"":2,""viewing_time"":926},{""page_index"":3,""viewing_time"":6112}]",37
,,,,,,,,,,,,,,,6758,,782323,,,instructions,"[{""page_index"":0,""viewing_time"":1909},{""page_index"":1,""viewing_time"":971},{""page_index"":2,""viewing_time"":1652},{""page_index"":3,""viewing_time"":2226}]",37
,,,,,,,,,,,,,,,338393,,338396,,,instructions,"[{""page_index"":0,""viewing_time"":36301},{""page_index"":1,""viewing_time"":25852},{""page_index"":2,""viewing_time"":25980},{""page_index"":3,""viewing_time"":24605},{""page_index"":2,""viewing_time"":3812},{""page_index"":1,""viewing_time"":3394},{""page_index"":0,""viewing_time"":183284},{""page_index"":1,""viewing_time"":19352},{""page_index"":2,""viewing_time"":7785},{""page_index"":3,""viewing_time"":8027}]",38
,,,,,,,,,,,,,,,7677,,515314,,,instructions,"[{""page_index"":0,""viewing_time"":3629},{""page_index"":1,""viewing_time"":1161},{""page_index"":2,""viewing_time"":2196},{""page_index"":3,""viewing_time"":690}]",38
,,,,,,,,,,,,,,,158721,,158721,,,instructions,"[{""page_index"":0,""viewing_time"":78947},{""page_index"":1,""viewing_time"":37001},{""page_index"":2,""viewing_time"":23929},{""page_index"":3,""viewing_time"":18843}]",39
,,,,,,,,,,,,,,,96097,,284969,,,instructions,"[{""page_index"":0,""viewing_time"":31240},{""page_index"":1,""viewing_time"":34504},{""page_index"":2,""viewing_time"":20824},{""page_index"":3,""viewing_time"":9528}]",39
,,,,,,,,,,,,,,,214333,,214335,,,instructions,"[{""page_index"":0,""viewing_time"":121286},{""page_index"":1,""viewing_time"":61546},{""page_index"":2,""viewing_time"":31499}]",40
,,,,,,,,,,,,,,,88088,,351866,,,instructions,"[{""page_index"":0,""viewing_time"":24783},{""page_index"":1,""viewing_time"":7830},{""page_index"":2,""viewing_time"":55474}]",40
,,,,,,,,,,,,,,,106024,,513260,,,instructions,"[{""page_index"":0,""viewing_time"":22493},{""page_index"":1,""viewing_time"":67045},{""page_index"":2,""viewing_time"":16486}]",40
,,,,,,,,,,,,,,,169174,,169175,,,instructions,"[{""page_index"":0,""viewing_time"":57179},{""page_index"":1,""viewing_time"":53545},{""page_index"":2,""viewing_time"":35881},{""page_index"":3,""viewing_time"":22568}]",41
,,,,,,,,,,,,,,,96028,,366935,,,instructions,"[{""page_index"":0,""viewing_time"":46938},{""page_index"":1,""viewing_time"":28457},{""page_index"":2,""viewing_time"":14144},{""page_index"":3,""viewing_time"":6489}]",41
,,,,,,,,,,,,,,,5200,,427977,,,instructions,"[{""page_index"":0,""viewing_time"":2023},{""page_index"":1,""viewing_time"":616},{""page_index"":2,""viewing_time"":1728},{""page_index"":3,""viewing_time"":832}]",41
,,,,,,,,,,,,,,,92183,,92185,,,instructions,"[{""page_index"":0,""viewing_time"":29941},{""page_index"":1,""viewing_time"":17855},{""page_index"":2,""viewing_time"":29698},{""page_index"":3,""viewing_time"":14687}]",42
,,,,,,,,,,,,,,,65950,,191331,,,instructions,"[{""page_index"":0,""viewing_time"":12458},{""page_index"":1,""viewing_time"":4856},{""page_index"":2,""viewing_time"":46011},{""page_index"":3,""viewing_time"":2624}]",42
,,,,,,,,,,,,,,,201044,,201045,,,instructions,"[{""page_index"":0,""viewing_time"":57070},{""page_index"":1,""viewing_time"":56271},{""page_index"":2,""viewing_time"":45648},{""page_index"":3,""viewing_time"":42053}]",43
,,,,,,,,,,,,,,,94074,,389740,,,instructions,"[{""page_index"":0,""viewing_time"":70988},{""page_index"":1,""viewing_time"":8968},{""page_index"":2,""viewing_time"":5599},{""page_index"":3,""viewing_time"":8519}]",43
,,,,,,,,,,,,,,,5678,,427941,,,instructions,"[{""page_index"":0,""viewing_time"":1884},{""page_index"":1,""viewing_time"":927},{""page_index"":2,""viewing_time"":1964},{""page_index"":3,""viewing_time"":902}]",43
,,,,,,,,,,,,,,,203734,,203735,,,instructions,"[{""page_index"":0,""viewing_time"":59532},{""page_index"":1,""viewing_time"":49041},{""page_index"":2,""viewing_time"":48843},{""page_index"":3,""viewing_time"":46317}]",44
,,,,,,,,,,,,,,,112223,,112223,,,instructions,"[{""page_index"":0,""viewing_time"":31939},{""page_index"":1,""viewing_time"":28411},{""page_index"":2,""viewing_time"":30420},{""page_index"":3,""viewing_time"":21452}]",45
