action_times,actions,block,button_pressed,key_press,path,queries,responses,rewards,rt,score,simulation_mode,stimulus,time_elapsed,trial_index,trial_id,trial_type,pid
,,,,32.0,,,,,794,,,,195111,,,text,12
,,,,32.0,,,,,824,,,,339560,,,text,12
,,,,32.0,,,,,708,,,,451925,,,text,12
,,,,32.0,,,,,880,,,,65504,,,text,13
,,,,32.0,,,,,705,,,,94178,,,text,13
,,,,32.0,,,,,760,,,,168365,,,text,13
,,,,32.0,,,,,2910,,,,246409,,,text,13
,,,,32.0,,,,,1023,,,,71930,,,text,14
,,,,32.0,,,,,1007,,,,96119,,,text,14
,,,,32.0,,,,,1118,,,,196620,,,text,14
,,,,32.0,,,,,1303,,,,317703,,,text,14
,,,,32.0,,,,,1275,,,,113747,,,text,15
,,,,32.0,,,,,1069,,,,154496,,,text,15
,,,,32.0,,,,,1380,,,,263211,,,text,15
,,,,32.0,,,,,1439,,,,311224,,,text,15
,,,,32.0,,,,,1087,,,,165041,,,text,16
,,,,32.0,,,,,986,,,,210113,,,text,16
,,,,32.0,,,,,1343,,,,408942,,,text,16
,,,,32.0,,,,,966,,,,573056,,,text,16
,,,,32.0,,,,,1116,,,,176148,,,text,17
,,,,32.0,,,,,647,,,,234700,,,text,17
,,,,32.0,,,,,983,,,,309708,,,text,17
,,,,32.0,,,,,927,,,,384252,,,text,17
,,,,32.0,,,,,1383,,,,159162,,,text,18
,,,,32.0,,,,,751,,,,191418,,,text,18
,,,,32.0,,,,,1351,,,,275729,,,text,18
,,,,32.0,,,,,1279,,,,394241,,,text,18
,,,,32.0,,,,,1335,,,,143175,,,text,19
,,,,32.0,,,,,1140,,,,174868,,,text,19
,,,,32.0,,,,,19474,,,,298854,,,text,19
,,,,32.0,,,,,1153,,,,409863,,,text,19
,,,,32.0,,,,,685,,,,84128,,,text,20
,,,,32.0,,,,,662,,,,111601,,,text,20
,,,,32.0,,,,,1487,,,,204081,,,text,20
,,,,32.0,,,,,786,,,,270221,,,text,20
,,,,32.0,,,,,969,,,,128465,,,text,21
,,,,32.0,,,,,886,,,,158471,,,text,21
,,,,32.0,,,,,7892,,,,244374,,,text,21
,,,,32.0,,,,,624,,,,327019,,,text,21
,,,,32.0,,,,,1252,,,,133240,,,text,22
,,,,32.0,,,,,1899,,,,170349,,,text,22
,,,,32.0,,,,,1280,,,,262267,,,text,22
,,,,32.0,,,,,1129,,,,378386,,,text,22
,,,,32.0,,,,,5041,,,,168415,,,text,23
,,,,32.0,,,,,1494,,,,228400,,,text,23
,,,,32.0,,,,,1287,,,,458601,,,text,23
,,,,32.0,,,,,1299,,,,622999,,,text,23
,,,,32.0,,,,,2304,,,,263714,,,text,24
,,,,32.0,,,,,516,,,,303621,,,text,24
,,,,32.0,,,,,844,,,,377193,,,text,24
,,,,32.0,,,,,1130,,,,431526,,,text,24
,,,,32.0,,,,,964,,,,148361,,,text,25
,,,,32.0,,,,,832,,,,196984,,,text,25
,,,,32.0,,,,,840,,,,787430,,,text,25
,,,,32.0,,,,,1160,,,,920306,,,text,25
