A34SCRE20A7XV5:3X66WABAJWI3ME3T8VPDW7N7PJOG3R,initialized,0,,1500098927162
A34SCRE20A7XV5:3X66WABAJWI3ME3T8VPDW7N7PJOG3R,window_resize,0,"[1024, 768]",1500098927162
A34SCRE20A7XV5:3X66WABAJWI3ME3T8VPDW7N7PJOG3R,focus,84268,off,1500099011430
A34SCRE20A7XV5:3X66WABAJWI3ME3T8VPDW7N7PJOG3R,focus,8038,on,1500099019468
A34SCRE20A7XV5:3X66WABAJWI3ME3T8VPDW7N7PJOG3R,focus,19577,off,1500099039045
A34SCRE20A7XV5:3X66WABAJWI3ME3T8VPDW7N7PJOG3R,focus,5237,on,1500099044282
A34SCRE20A7XV5:3X66WABAJWI3ME3T8VPDW7N7PJOG3R,focus,39073,off,1500099083355
A34SCRE20A7XV5:3X66WABAJWI3ME3T8VPDW7N7PJOG3R,focus,6711,on,1500099090066
A34SCRE20A7XV5:3X66WABAJWI3ME3T8VPDW7N7PJOG3R,focus,51600,off,1500099141666
A34SCRE20A7XV5:3X66WABAJWI3ME3T8VPDW7N7PJOG3R,focus,6810,on,1500099148476
A34SCRE20A7XV5:3X66WABAJWI3ME3T8VPDW7N7PJOG3R,focus,36168,off,1500099184644
A34SCRE20A7XV5:3X66WABAJWI3ME3T8VPDW7N7PJOG3R,focus,35709,on,1500099220353
A34SCRE20A7XV5:3X66WABAJWI3ME3T8VPDW7N7PJOG3R,focus,607108,off,1500099827461
A34SCRE20A7XV5:3X66WABAJWI3ME3T8VPDW7N7PJOG3R,focus,4510,on,1500099831971
