PR_type,bonus,bonus_rate,completed,condition,delay_hours,delay_window,feedback,frequencyOfFB,info_cost,message,pid,q_weights,score,test_idx,time_limit,version
none,3.49,0.01,True,1,24,4,False,after_each_move,0.25,none,19,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",348.5,"[8, 14, 10, 3, 12, 1]",False,0.992
none,2.4,0.01,True,0,24,4,False,after_each_move,0.25,none,20,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",240.25,"[13, 9, 15, 4, 6, 7]",True,0.992
none,2.95,0.01,True,0,24,4,False,after_each_move,0.25,none,21,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",295.25,"[12, 14, 8, 1, 10, 5]",True,0.992
none,3.24,0.01,True,0,24,4,False,after_each_move,0.25,none,22,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",324.25,"[9, 2, 13, 14, 11, 8]",True,0.992
none,0.32,0.01,True,1,24,4,False,after_each_move,0.25,none,23,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",32.0,"[7, 14, 10, 2, 3, 5]",False,0.992
none,0.44,0.01,True,0,24,4,False,after_each_move,0.25,none,24,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",44.0,"[7, 5, 13, 3, 11, 4]",True,0.992
none,2.7,0.01,True,0,24,4,False,after_each_move,0.25,none,25,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",270.0,"[12, 4, 1, 10, 13, 0]",True,0.992
none,3.32,0.01,True,1,24,4,False,after_each_move,0.25,none,26,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",331.75,"[0, 11, 7, 4, 13, 12]",False,0.992
none,3.56,0.01,True,0,24,4,False,after_each_move,0.25,none,27,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",355.75,"[6, 12, 0, 4, 14, 3]",True,0.992
none,2.89,0.01,True,0,24,4,False,after_each_move,0.25,none,28,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",288.5,"[15, 13, 1, 3, 8, 12]",True,0.992
none,2.54,0.01,True,0,24,4,False,after_each_move,0.25,none,29,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",254.0,"[6, 2, 1, 0, 4, 7]",True,0.992
none,3.6,0.01,True,0,24,4,False,after_each_move,0.25,none,30,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",359.5,"[11, 0, 5, 12, 8, 9]",True,0.992
none,1.6,0.01,True,1,24,4,False,after_each_move,0.25,none,31,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",160.0,"[6, 8, 3, 1, 7, 11]",False,0.992
none,3.04,0.01,True,0,24,4,False,after_each_move,0.25,none,32,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",303.75,"[11, 4, 1, 0, 8, 3]",True,0.992
none,0.0,0.01,False,1,24,4,False,after_each_move,0.25,none,33,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",,,False,0.992
none,0.12,0.01,True,1,24,4,False,after_each_move,0.25,none,34,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",12.0,"[15, 1, 8, 12, 10, 4]",False,0.992
none,0.32,0.01,True,1,24,4,False,after_each_move,0.25,none,35,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",32.0,"[11, 1, 2, 8, 7, 6]",False,0.992
none,3.51,0.01,True,0,24,4,False,after_each_move,0.25,none,36,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",351.0,"[14, 13, 10, 12, 3, 6]",True,0.992
none,0.0,0.01,False,0,24,4,False,after_each_move,0.25,none,37,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",,,True,0.992
none,0.0,0.01,True,1,24,4,False,after_each_move,0.25,none,38,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",-44.0,"[6, 9, 12, 5, 11, 15]",False,0.992
none,3.0,0.01,True,1,24,4,False,after_each_move,0.25,none,39,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",299.5,"[2, 10, 1, 7, 0, 15]",False,0.992
none,3.42,0.01,True,0,24,4,False,after_each_move,0.25,none,40,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",342.25,"[2, 12, 5, 10, 11, 1]",True,0.992
none,2.86,0.01,True,0,24,4,False,after_each_move,0.25,none,41,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",285.5,"[9, 8, 15, 12, 2, 13]",True,0.992
none,3.37,0.01,True,0,24,4,False,after_each_move,0.25,none,42,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",337.25,"[10, 0, 13, 1, 14, 11]",True,0.992
none,3.52,0.01,True,0,24,4,False,after_each_move,0.25,none,43,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",351.5,"[2, 13, 0, 10, 14, 9]",True,0.992
none,3.29,0.01,True,0,24,4,False,after_each_move,0.25,none,44,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",328.5,"[6, 8, 5, 1, 0, 11]",True,0.992
none,0.56,0.01,True,1,24,4,False,after_each_move,0.25,none,45,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",56.0,"[7, 3, 15, 14, 8, 2]",False,0.992
none,2.49,0.01,True,1,24,4,False,after_each_move,0.25,none,46,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",249.0,"[3, 4, 15, 0, 5, 7]",False,0.992
none,2.39,0.01,True,1,24,4,False,after_each_move,0.25,none,47,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",239.25,"[11, 8, 7, 4, 2, 1]",False,0.992
none,0.04,0.01,True,1,24,4,False,after_each_move,0.25,none,48,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",4.0,"[6, 2, 14, 7, 15, 10]",False,0.992
none,0.0,0.01,True,1,24,4,False,after_each_move,0.25,none,49,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",-160.0,"[5, 10, 14, 1, 15, 3]",False,0.992
none,3.49,0.01,True,0,24,4,False,after_each_move,0.25,none,50,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",349.25,"[10, 1, 9, 8, 3, 6]",True,0.992
none,3.48,0.01,True,0,24,4,False,after_each_move,0.25,none,51,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",348.0,"[8, 11, 10, 1, 7, 13]",True,0.992
none,2.73,0.01,True,1,24,4,False,after_each_move,0.25,none,52,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",272.75,"[8, 7, 9, 3, 5, 13]",False,0.992
none,3.39,0.01,True,1,24,4,False,after_each_move,0.25,none,53,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",339.25,"[9, 11, 4, 3, 1, 7]",False,0.992
none,0.0,0.01,False,1,24,4,False,after_each_move,0.25,none,54,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",,,False,0.992
none,0.88,0.01,True,1,24,4,False,after_each_move,0.25,none,55,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",87.75,"[2, 8, 0, 11, 3, 13]",False,0.992
none,0.0,0.01,True,1,24,4,False,after_each_move,0.25,none,56,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",-48.5,"[11, 12, 9, 0, 10, 15]",False,0.992
none,0.0,0.01,True,1,24,4,False,after_each_move,0.25,none,57,"[2.257763937377627, 0.10443792456696127, 0.05249963763298343, 0.8577953703345867, 0.9978041373296709]",-72.0,"[8, 9, 6, 12, 7, 3]",False,0.992
