action_times,actions,button_pressed,correct,delays,path,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[4003, 7507, 8815]","[u'up', u'up', u'right']",,,"[1, 0, 0]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'13'], u'time': [1668, 2891]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4003, 811, 577]",31.8,,842313,11.0,8.0,mouselab-mdp,,0
"[3821, 7325, 8878]","[u'down', u'down', u'right']",,,"[1, 0, 0]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'17'], u'time': [1771, 2804]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3821, 807, 828]",30.8,,891761,12.0,7.0,mouselab-mdp,,0
"[2231, 11708, 22027]","[u'right', u'right', u'up']",,,"[5, 0, 1]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2231, 1604, 9218]",22.0,,326318,1.0,10.0,mouselab-mdp,,1
"[2722, 12111, 15859]","[u'down', u'down', u'left']",,,"[5, 0, 1]","[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2722, 1582, 2668]",18.0,,385694,2.0,11.0,mouselab-mdp,,1
"[3790, 12437, 13876]","[u'down', u'down', u'right']",,,"[5, 0, 1]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5'], u'time': [1943]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3790, 413, 311]",12.4,,464398,3.0,5.0,mouselab-mdp,,1
"[4152, 13592, 15077]","[u'left', u'left', u'down']",,,"[5, 0, 1]","[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3'], u'time': [2443]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4152, 1149, 345]",6.4,,531512,4.0,2.0,mouselab-mdp,,1
"[3439, 11907, 13098]","[u'right', u'right', u'down']",,,"[5, 0, 1]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3439, 689, 67]",0.0,,592867,5.0,3.0,mouselab-mdp,,1
"[3489, 12318, 13448]","[u'down', u'down', u'right']",,,"[5, 0, 1]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3'], u'time': [2837]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3488, 579, 5]",6.4,,655398,6.0,6.0,mouselab-mdp,,1
"[3969, 12621, 13733]","[u'up', u'up', u'right']",,,"[5, 0, 1]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2'], u'time': [2499]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3969, 441, 4]",11.4,,726471,7.0,4.0,mouselab-mdp,,1
"[8137, 17350, 18670]","[u'down', u'down', u'right']",,,"[5, 0, 1]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'5'], u'time': [3667, 7473]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8137, 616, 192]",30.8,,794930,8.0,7.0,mouselab-mdp,,1
"[2760, 12380, 14148]","[u'up', u'up', u'right']",,,"[5, 0, 1]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'13'], u'time': [1615, 11743]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2760, 1393, 5]",31.8,,860046,9.0,8.0,mouselab-mdp,,1
"[2667, 12087, 13821]","[u'left', u'left', u'down']",,,"[5, 0, 1]","[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'14'], u'time': [1619, 11376]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2667, 1182, 5]",24.8,,931988,10.0,9.0,mouselab-mdp,,1
"[6972, 18755, 20552]","[u'down', u'down', u'left']",,,"[5, 0, 1]","[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'5', u'17'], u'time': [3696, 6114, 16197]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6971, 3122, 5]",-0.8,,1003068,11.0,0.0,mouselab-mdp,,1
"[16396, 27075, 28057]","[u'down', u'down', u'left']",,,"[5, 0, 1]","[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'13', u'12', u'4', u'14', u'15', u'16', u'5'], u'time': [1538, 4246, 5903, 8237, 10017, 11948, 14518, 15851]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16396, 308, 4]",33.2,,1102121,12.0,1.0,mouselab-mdp,,1
"[73379, 101755, 109819]","[u'right', u'right', u'up']",,,"[5, 0, 1]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'7', u'13', u'11', u'6', u'10', u'9', u'16', u'17', u'5', u'4', u'8', u'15', u'3'], u'time': [1814, 6395, 7541, 9813, 11622, 12200, 15791, 18685, 19855, 20494, 21234, 21872, 22463, 34027]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[73377, 1146, 6551]",11.6,,268931,1.0,3.0,mouselab-mdp,,2
"[23583, 48407, 56253]","[u'right', u'right', u'up']",,,"[5, 0, 1]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'11', u'10', u'5', u'9', u'17', u'16', u'3', u'7', u'13', u'12'], u'time': [2293, 3751, 4552, 5662, 6712, 7308, 7917, 9036, 10022, 10464, 10930, 11840]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[23582, 4940, 6748]",14.8,,338524,2.0,2.0,mouselab-mdp,,2
"[18552, 42644, 45438]","[u'up', u'up', u'left']",,,"[5, 0, 1]","[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'14', u'15', u'5', u'9', u'16', u'17', u'7', u'3', u'12', u'13', u'2', u'6', u'10', u'11'], u'time': [3658, 4372, 5769, 6595, 7385, 7990, 8369, 9004, 9733, 10015, 11566, 12976, 15488, 16125, 16584, 17293]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18551, 3855, 2264]",11.4,,414281,3.0,9.0,mouselab-mdp,,2
"[9376, 27592, 29076]","[u'right', u'right', u'down']",,,"[5, 0, 1]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12', u'13', u'2', u'6', u'10', u'11'], u'time': [1620, 2397, 3247, 4050, 5431, 6201, 6910, 8206]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9376, 333, 6]",25.2,,485541,4.0,11.0,mouselab-mdp,,2
"[22849, 45240, 46654]","[u'right', u'right', u'up']",,,"[5, 0, 1]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'2', u'6', u'5', u'3', u'10', u'11', u'7', u'12', u'13', u'17', u'9', u'16'], u'time': [2028, 2743, 3927, 4701, 6939, 7996, 9870, 14260, 16791, 17279, 18035, 19536, 19918, 20622]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[22848, 398, 331]",-0.4,,558676,5.0,10.0,mouselab-mdp,,2
"[16728, 38322, 40011]","[u'up', u'up', u'right']",,,"[5, 0, 1]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'7', u'12', u'13', u'5', u'9', u'16', u'17'], u'time': [759, 1688, 2646, 3465, 4260, 6766, 7898, 9406, 10298]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16728, 2222, 221]",0.6,,637089,6.0,0.0,mouselab-mdp,,2
"[6872, 24747, 27034]","[u'right', u'right', u'down']",,,"[5, 0, 1]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'7', u'6', u'10', u'11'], u'time': [821, 2039, 2743, 4331, 5018, 5967]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6872, 307, 312]",28.4,,706462,7.0,6.0,mouselab-mdp,,2
"[13166, 35929, 37954]","[u'left', u'left', u'up']",,,"[5, 0, 1]","[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'10', u'11', u'3', u'7', u'5', u'9', u'4', u'8', u'14'], u'time': [989, 1772, 2779, 3899, 6900, 7415, 8619, 9296, 10227, 10887, 11799]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13165, 376, 6]",16.4,,780617,8.0,5.0,mouselab-mdp,,2
"[6991, 28296, 30961]","[u'down', u'down', u'left']",,,"[5, 0, 1]","[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'5', u'9', u'16'], u'time': [2154, 3227, 4031, 4958, 5727]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6991, 1549, 6]",38.0,,854712,9.0,1.0,mouselab-mdp,,2
"[6093, 23509, 25838]","[u'up', u'up', u'left']",,,"[5, 0, 1]","[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12'], u'time': [744, 1758, 2478]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6092, 994, 6]",14.2,,921836,10.0,7.0,mouselab-mdp,,2
"[3430, 21127, 23497]","[u'up', u'up', u'left']",,,"[5, 0, 1]","[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12'], u'time': [840, 1430, 2470]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3430, 1612, 6]",36.2,,990583,11.0,8.0,mouselab-mdp,,2
"[9952, 30913, 33101]","[u'up', u'up', u'left']",,,"[5, 0, 1]","[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'4', u'8', u'14', u'15', u'7', u'12'], u'time': [2307, 3616, 4566, 5522, 6138, 6907, 8020, 8545]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9950, 1479, 395]",10.2,,1069721,12.0,4.0,mouselab-mdp,,2
"[13465, 30608, 39784]","[u'up', u'up', u'right']",,,"[4, 3, 0]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13'], u'time': [7784, 28236, 37393]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13464, 7791, 3802]",8.2,,351899,1.0,4.0,mouselab-mdp,,3
"[7927, 15525, 19551]","[u'left', u'left', u'down']",,,"[0, 0, 0]","[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4'], u'time': [4502, 6190]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7927, 1300, 2328]",24.8,,412133,2.0,9.0,mouselab-mdp,,3
"[3512, 9881, 15545]","[u'down', u'down', u'left']",,,"[0, 0, 0]","[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5'], u'time': [1625]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3512, 883, 3912]",10.4,,468771,3.0,8.0,mouselab-mdp,,3
"[5465, 11469, 15675]","[u'down', u'down', u'right']",,,"[0, 0, 0]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'5'], u'time': [2363, 3863]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5465, 6, 2555]",0.8,,522931,4.0,2.0,mouselab-mdp,,3
"[3800, 12914, 23827]","[u'left', u'left', u'down']",,,"[1, 0, 0]","[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4'], u'time': [1143]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3800, 2516, 9246]",38.4,,579436,5.0,0.0,mouselab-mdp,,3
"[4543, 15264, 21654]","[u'up', u'up', u'right']",,,"[1, 0, 0]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3'], u'time': [1024, 2376]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4542, 3457, 4702]",1.8,,638708,6.0,7.0,mouselab-mdp,,3
"[5044, 12422, 18645]","[u'right', u'right', u'up']",,,"[1, 0, 0]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2'], u'time': [2349]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5044, 1515, 4814]",20.4,,707692,7.0,10.0,mouselab-mdp,,3
"[5501, 13151, 17632]","[u'up', u'up', u'right']",,,"[1, 0, 0]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3'], u'time': [2891, 3911]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5501, 1483, 3027]",1.8,,760981,8.0,3.0,mouselab-mdp,,3
"[5123, 11296, 37319]","[u'down', u'down', u'left']",,,"[0, 0, 6]","[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'5', u'16', u'17'], u'time': [1313, 3813, 15770, 17583]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5123, 1064, 24566]",5.6,,831731,9.0,6.0,mouselab-mdp,,3
"[3978, 9831, 13110]","[u'up', u'up', u'left']",,,"[0, 0, 0]","[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3'], u'time': [2291]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3978, 1208, 1839]",-0.6,,895356,10.0,5.0,mouselab-mdp,,3
"[3014, 10092, 14006]","[u'up', u'up', u'right']",,,"[1, 0, 0]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3'], u'time': [1516]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3014, 1470, 2469]",23.4,,959905,11.0,11.0,mouselab-mdp,,3
"[4737, 11523, 14764]","[u'up', u'up', u'right']",,,"[0, 0, 0]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'3'], u'time': [1441, 2365, 3245]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4737, 870, 1675]",16.2,,1012796,12.0,1.0,mouselab-mdp,,3
"[4847, 17277, 24156]","[u'right', u'right', u'up']",,,"[5, 3, 3]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'6', u'11'], u'time': [14570, 23058]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4846, 5472, 2724]",4.8,,197538,1.0,0.0,mouselab-mdp,,4
"[7419, 15116, 18987]","[u'left', u'left', u'down']",,,"[2, 0, 0]","[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4'], u'time': [2310, 3925]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7419, 2854, 2928]",2.8,,256624,2.0,6.0,mouselab-mdp,,4
"[7484, 13085, 15612]","[u'down', u'down', u'left']",,,"[0, 0, 0]","[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'4', u'2'], u'time': [1046, 2086, 2986, 5182]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7484, 2429, 1575]",-0.4,,321888,3.0,3.0,mouselab-mdp,,4
