action_times,actions,button_pressed,correct,delays,path,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[12931, 17185, 18536]","[u'right', u'right', u'down']",,,"[0, 0, 0]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'10', u'11', u'5', u'9', u'17', u'16', u'4', u'8', u'15', u'14', u'12', u'7', u'13', u'3'], u'time': [1524, 1904, 2381, 3533, 4624, 5163, 5678, 6327, 6844, 7304, 7670, 8112, 8962, 9548, 9902, 10363]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12931, 2, 819]",37.84,,751420,11.0,11.0,mouselab-mdp,,0
"[16719, 25940, 27794]","[u'right', u'right', u'up']",,,"[0, 0, 0]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'10', u'11', u'5', u'9', u'17', u'16', u'4', u'8', u'15', u'14', u'3', u'7', u'12', u'13'], u'time': [1280, 1799, 2366, 2899, 3641, 4125, 4568, 5106, 5777, 6308, 6766, 7442, 8610, 8991, 9413, 9828]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16719, 5016, 1338]",21.84,,800994,12.0,10.0,mouselab-mdp,,0
"[23271, 31579, 33820]","[u'up', u'up', u'left']",,,"[-1, -1, -1]","[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'3', u'5', u'16', u'9', u'17', u'11', u'6', u'10', u'13', u'7', u'12', u'14', u'8', u'15'], u'time': [3645, 5395, 6534, 7296, 8823, 9200, 9650, 10570, 12283, 12844, 13446, 13902, 14366, 14978, 15372, 16197]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[23271, 6144, 1708]",36.84,,199587,1.0,9.0,mouselab-mdp,,1
"[18574, 21343, 24338]","[u'right', u'right', u'up']",,,"[-1, -1, -1]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2', u'5', u'9', u'17', u'16', u'15', u'8', u'14', u'12', u'7', u'13', u'10', u'6', u'11'], u'time': [2357, 2913, 3548, 4157, 5511, 5908, 6353, 7065, 7429, 7920, 8391, 8724, 9155, 9641, 10113, 10534]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18574, 663, 2474]",33.84,,251275,2.0,2.0,mouselab-mdp,,1
"[19655, 21710, 23215]","[u'left', u'left', u'up']",,,"[-1, -1, -1]","[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'5', u'3', u'2', u'10', u'6', u'11', u'17', u'9', u'16', u'15', u'8', u'14', u'12', u'7', u'13'], u'time': [4699, 5329, 6956, 7404, 8191, 8532, 8895, 9351, 9869, 10205, 10629, 11043, 12151, 12696, 13106, 13700]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[19655, 5, 989]",39.84,,304929,3.0,0.0,mouselab-mdp,,1
"[16102, 18094, 18984]","[u'right', u'right', u'down']",,,"[-1, -1, -1]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'5', u'4', u'3', u'12', u'7', u'13', u'10', u'6', u'11', u'17', u'9', u'16', u'15', u'8', u'14'], u'time': [1743, 2426, 2974, 3465, 3990, 4586, 4933, 5428, 5700, 6056, 6620, 6890, 7175, 7699, 8403, 8739]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16102, 4, 379]",37.84,,355909,4.0,6.0,mouselab-mdp,,1
"[19422, 21731, 22982]","[u'right', u'right', u'up']",,,"[-1, -1, -1]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'5', u'2', u'3', u'12', u'13', u'7', u'10', u'6', u'11', u'17', u'9', u'16', u'15', u'8', u'14'], u'time': [5277, 5789, 6228, 6737, 7228, 8170, 8579, 9176, 9625, 10018, 10599, 11001, 11518, 12114, 12634, 13180]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[19422, 322, 726]",21.84,,407901,5.0,10.0,mouselab-mdp,,1
"[42863, 45329, 46274]","[u'down', u'down', u'right']",,,"[-1, -1, -1]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'4', u'8', u'14', u'15', u'12', u'7', u'13', u'10', u'6', u'11', u'17', u'9', u'16'], u'time': [15464, 16580, 17084, 17575, 18120, 18606, 19235, 19868, 20294, 20618, 21188, 21490, 21880, 23919, 24353, 25137]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[42863, 315, 422]",41.84,,458137,6.0,4.0,mouselab-mdp,,1
"[13724, 15800, 18044]","[u'right', u'right', u'down']",,,"[-1, -1, -1]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2', u'5', u'16', u'9', u'17', u'11', u'6', u'10', u'13', u'7', u'12', u'14', u'8', u'15'], u'time': [2635, 3107, 3531, 4086, 4553, 4882, 5278, 5842, 6344, 6700, 7197, 7568, 7876, 8288, 8657, 9054]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13724, 4, 1722]",37.84,,521578,7.0,11.0,mouselab-mdp,,1
"[19269, 21300, 22437]","[u'right', u'right', u'up']",,,"[-1, -1, -1]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2', u'5', u'16', u'9', u'17', u'11', u'6', u'10', u'13', u'12', u'7', u'14', u'8', u'15'], u'time': [3067, 3531, 4041, 4534, 4985, 6091, 6384, 6981, 7453, 7901, 8364, 9257, 9781, 10363, 10819, 11529]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[19269, 4, 626]",33.84,,582878,8.0,3.0,mouselab-mdp,,1
"[23529, 25568, 26664]","[u'up', u'up', u'left']",,,"[-1, -1, -1]","[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'5', u'2', u'3', u'12', u'7', u'13', u'10', u'6', u'11', u'17', u'9', u'16', u'15', u'8', u'14'], u'time': [1824, 2287, 2749, 3253, 3897, 4218, 4575, 5210, 5608, 5983, 6455, 6778, 7083, 7493, 7926, 8274]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[23529, 5, 577]",40.84,,642334,9.0,8.0,mouselab-mdp,,1
"[24781, 26825, 27578]","[u'left', u'left', u'up']",,,"[-1, -1, -1]","[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'5', u'2', u'3', u'12', u'7', u'13', u'10', u'6', u'11', u'17', u'9', u'16', u'15', u'8', u'14'], u'time': [2708, 3469, 4111, 4750, 5269, 5787, 6229, 6777, 7149, 7551, 8014, 8457, 8880, 9409, 9810, 10250]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[24781, 3, 246]",33.84,,699091,10.0,5.0,mouselab-mdp,,1
"[19734, 21787, 23442]","[u'down', u'down', u'right']",,,"[-1, -1, -1]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2', u'5', u'10', u'6', u'11', u'17', u'9', u'16', u'15', u'8', u'14', u'12', u'7', u'13'], u'time': [2507, 3018, 3750, 4318, 4976, 5286, 5576, 6338, 6645, 6925, 7660, 7991, 8320, 8868, 9145, 9411]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[19733, 3, 1141]",33.84,,747814,11.0,7.0,mouselab-mdp,,1
"[16594, 18754, 19612]","[u'down', u'down', u'left']",,,"[-1, -1, -1]","[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'5', u'2', u'3', u'12', u'13', u'7', u'10', u'6', u'11', u'17', u'9', u'16', u'15', u'8', u'14'], u'time': [1755, 2314, 2786, 3303, 3823, 4544, 5572, 6204, 6560, 6860, 7410, 8396, 8834, 9546, 10003, 10553]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16594, 4, 324]",45.84,,834166,12.0,1.0,mouselab-mdp,,1
"[5010, 8135, 11339]","[u'up', u'up', u'left']",,,"[-1, -1, -1]","[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5010, 1707, 2035]",37.0,,1008328,1.0,9.0,mouselab-mdp,,2
"[1183, 4434, 6876]","[u'right', u'right', u'down']",,,"[-1, -1, 4]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1182, 1594, 1333]",10.0,,1061726,2.0,10.0,mouselab-mdp,,2
"[6126, 19807, 24982]","[u'left', u'left', u'down']",,,"[7, -1, -1]","[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6126, 4943, 3890]",14.0,,1118696,3.0,1.0,mouselab-mdp,,2
"[2259, 42271, 43478]","[u'down', u'down', u'right']",,,"[37, -1, -1]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2259, 1515, 3]",16.0,,1204963,4.0,8.0,mouselab-mdp,,2
"[3727, 6541, 9254]","[u'left', u'left', u'up']",,,"[-1, -1, -1]","[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3727, 1413, 1733]",34.0,,1254112,5.0,5.0,mouselab-mdp,,2
"[2299, 49554, 51810]","[u'up', u'up', u'right']",,,"[43, -1, -1]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2299, 2564, 989]",9.0,,1347548,6.0,6.0,mouselab-mdp,,2
"[2257, 20209, 23345]","[u'right', u'right', u'up']",,,"[14, -1, -1]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2257, 2391, 2178]",22.0,,1418939,7.0,4.0,mouselab-mdp,,2
"[2338, 35727, 37545]","[u'down', u'down', u'left']",,,"[29, -1, -1]","[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2337, 2667, 796]",18.0,,1511987,8.0,11.0,mouselab-mdp,,2
"[2160, 5049, 7060]","[u'left', u'left', u'down']",,,"[-1, -1, -1]","[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2160, 1470, 839]",40.0,,1560075,9.0,0.0,mouselab-mdp,,2
"[2225, 28519, 31183]","[u'down', u'down', u'left']",,,"[22, -1, -1]","[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2225, 2945, 1702]",4.0,,1633938,10.0,2.0,mouselab-mdp,,2
"[853, 26835, 28697]","[u'up', u'up', u'right']",,,"[22, -1, 20]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[853, 2154, 779]",5.0,,1724147,11.0,7.0,mouselab-mdp,,2
"[2637, 5932, 7574]","[u'right', u'right', u'down']",,,"[-1, -1, 16]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2637, 1601, 581]",0.0,,1790280,12.0,3.0,mouselab-mdp,,2
"[4617, 30370, 32336]","[u'left', u'left', u'down']",,,"[19, -1, 5]","[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4607, 5379, 958]",8.0,,226707,1.0,4.0,mouselab-mdp,,3
"[1715, 7521, 14205]","[u'up', u'up', u'right']",,,"[-1, -1, 8]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1715, 4421, 5698]",35.0,,283568,2.0,8.0,mouselab-mdp,,3
"[1718, 5077, 9399]","[u'down', u'down', u'right']",,,"[-1, -1, -1]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1718, 1990, 3356]",34.0,,331207,3.0,7.0,mouselab-mdp,,3
"[1198, 4655, 7754]","[u'right', u'right', u'up']",,,"[-1, -1, 20]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1198, 2102, 2115]",24.0,,402272,4.0,11.0,mouselab-mdp,,3
"[2035, 11679, 15122]","[u'left', u'left', u'down']",,,"[7, -1, -1]","[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2035, 1259, 2468]",14.0,,457361,5.0,1.0,mouselab-mdp,,3
"[934, 9367, 12076]","[u'up', u'up', u'right']",,,"[6, -1, -1]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[934, 1052, 1739]",3.0,,521332,6.0,10.0,mouselab-mdp,,3
"[580, 46366, 49515]","[u'left', u'left', u'up']",,,"[41, -1, -1]","[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[580, 3411, 2171]",10.0,,615700,7.0,6.0,mouselab-mdp,,3
"[379, 24514, 26476]","[u'right', u'right', u'up']",,,"[20, -1, -1]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[379, 2752, 1002]",6.0,,685984,8.0,5.0,mouselab-mdp,,3
"[1621, 28374, 30381]","[u'down', u'down', u'right']",,,"[23, -1, -1]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1621, 2336, 1016]",6.0,,757049,9.0,9.0,mouselab-mdp,,3
