action_times,actions,button_pressed,correct,delays,path,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
,,,,,,,,,155206,,,155206,,,instructions,"[{""page_index"":0,""viewing_time"":38768},{""page_index"":1,""viewing_time"":46556},{""page_index"":2,""viewing_time"":28367},{""page_index"":3,""viewing_time"":41513}]",9
,,,,,,,,,116422,,,116423,,,instructions,"[{""page_index"":0,""viewing_time"":36295},{""page_index"":1,""viewing_time"":27862},{""page_index"":2,""viewing_time"":37109},{""page_index"":3,""viewing_time"":15146}]",10
,,,,,,,,,17906,,,171287,,,instructions,"[{""page_index"":0,""viewing_time"":6970},{""page_index"":1,""viewing_time"":5716},{""page_index"":2,""viewing_time"":2550},{""page_index"":3,""viewing_time"":2670}]",10
,,,,,,,,,231563,,,231565,,,instructions,"[{""page_index"":0,""viewing_time"":92471},{""page_index"":1,""viewing_time"":59634},{""page_index"":2,""viewing_time"":43078},{""page_index"":3,""viewing_time"":36370}]",11
,,,,,,,,,193179,,,193180,,,instructions,"[{""page_index"":0,""viewing_time"":71968},{""page_index"":1,""viewing_time"":48476},{""page_index"":2,""viewing_time"":35145},{""page_index"":3,""viewing_time"":37589}]",12
,,,,,,,,,3166127,,,3403633,,,instructions,"[{""page_index"":0,""viewing_time"":2984783},{""page_index"":1,""viewing_time"":61806},{""page_index"":2,""viewing_time"":84389},{""page_index"":3,""viewing_time"":35149}]",12
,,,,,,,,,37922,,,37924,,,instructions,"[{""page_index"":0,""viewing_time"":17323},{""page_index"":1,""viewing_time"":4577},{""page_index"":2,""viewing_time"":10849},{""page_index"":3,""viewing_time"":5170}]",13
,,,,,,,,,84104,,,84106,,,instructions,"[{""page_index"":0,""viewing_time"":19741},{""page_index"":1,""viewing_time"":23991},{""page_index"":2,""viewing_time"":22260},{""page_index"":3,""viewing_time"":18112}]",14
,,,,,,,,,92943,,,92944,,,instructions,"[{""page_index"":0,""viewing_time"":24827},{""page_index"":1,""viewing_time"":22428},{""page_index"":0,""viewing_time"":4166},{""page_index"":1,""viewing_time"":4015},{""page_index"":2,""viewing_time"":25940},{""page_index"":3,""viewing_time"":11566}]",15
,,,,,,,,,45799,,,181045,,,instructions,"[{""page_index"":0,""viewing_time"":3616},{""page_index"":1,""viewing_time"":23844},{""page_index"":2,""viewing_time"":13892},{""page_index"":3,""viewing_time"":4446}]",15
,,,,,,,,,209712,,,209713,,,instructions,"[{""page_index"":0,""viewing_time"":48435},{""page_index"":1,""viewing_time"":112660},{""page_index"":2,""viewing_time"":23276},{""page_index"":3,""viewing_time"":25339}]",16
,,,,,,,,,77171,,,340045,,,instructions,"[{""page_index"":0,""viewing_time"":15802},{""page_index"":1,""viewing_time"":23311},{""page_index"":2,""viewing_time"":28366},{""page_index"":3,""viewing_time"":9692}]",16
,,,,,,,,,6920,,,384585,,,instructions,"[{""page_index"":0,""viewing_time"":2874},{""page_index"":1,""viewing_time"":776},{""page_index"":2,""viewing_time"":2312},{""page_index"":3,""viewing_time"":958}]",16
,,,,,,,,,16762,,,430167,,,instructions,"[{""page_index"":0,""viewing_time"":11236},{""page_index"":1,""viewing_time"":1344},{""page_index"":2,""viewing_time"":3126},{""page_index"":3,""viewing_time"":1055}]",16
,,,,,,,,,93708,,,93708,,,instructions,"[{""page_index"":0,""viewing_time"":6028},{""page_index"":1,""viewing_time"":3778},{""page_index"":2,""viewing_time"":7773},{""page_index"":3,""viewing_time"":11971},{""page_index"":2,""viewing_time"":11070},{""page_index"":1,""viewing_time"":29965},{""page_index"":2,""viewing_time"":15354},{""page_index"":3,""viewing_time"":7768}]",17
,,,,,,,,,88752,,,88759,,,instructions,"[{""page_index"":0,""viewing_time"":25432},{""page_index"":1,""viewing_time"":27229},{""page_index"":2,""viewing_time"":18074},{""page_index"":3,""viewing_time"":18012}]",18
,,,,,,,,,149002,,,149004,,,instructions,"[{""page_index"":0,""viewing_time"":42569},{""page_index"":1,""viewing_time"":40192},{""page_index"":2,""viewing_time"":38911},{""page_index"":3,""viewing_time"":27329}]",19
,,,,,,,,,35455,,,236166,,,instructions,"[{""page_index"":0,""viewing_time"":9731},{""page_index"":1,""viewing_time"":15510},{""page_index"":2,""viewing_time"":6051},{""page_index"":3,""viewing_time"":4162}]",19
,,,,,,,,,422824,,,422826,,,instructions,"[{""page_index"":0,""viewing_time"":48893},{""page_index"":1,""viewing_time"":40585},{""page_index"":2,""viewing_time"":37764},{""page_index"":3,""viewing_time"":90835},{""page_index"":2,""viewing_time"":200097},{""page_index"":3,""viewing_time"":4649}]",20
,,,,,,,,,61310,,,536800,,,instructions,"[{""page_index"":0,""viewing_time"":5940},{""page_index"":1,""viewing_time"":5504},{""page_index"":2,""viewing_time"":31260},{""page_index"":3,""viewing_time"":18606}]",20
,,,,,,,,,136160,,,136162,,,instructions,"[{""page_index"":0,""viewing_time"":30842},{""page_index"":1,""viewing_time"":40011},{""page_index"":2,""viewing_time"":43051},{""page_index"":3,""viewing_time"":22255}]",21
,,,,,,,,,103356,,,103359,,,instructions,"[{""page_index"":0,""viewing_time"":29793},{""page_index"":1,""viewing_time"":34980},{""page_index"":2,""viewing_time"":18209},{""page_index"":3,""viewing_time"":20373}]",22
,,,,,,,,,33225,,,171302,,,instructions,"[{""page_index"":0,""viewing_time"":3529},{""page_index"":1,""viewing_time"":16331},{""page_index"":2,""viewing_time"":8843},{""page_index"":3,""viewing_time"":4522}]",22
,,,,,,,,,15391,,,206336,,,instructions,"[{""page_index"":0,""viewing_time"":5349},{""page_index"":1,""viewing_time"":7501},{""page_index"":2,""viewing_time"":1943},{""page_index"":3,""viewing_time"":598}]",22
,,,,,,,,,868,,,229856,,,instructions,"[{""page_index"":0,""viewing_time"":372},{""page_index"":1,""viewing_time"":185},{""page_index"":2,""viewing_time"":151},{""page_index"":3,""viewing_time"":159}]",22
,,,,,,,,,18790,,,266782,,,instructions,"[{""page_index"":0,""viewing_time"":6442},{""page_index"":1,""viewing_time"":6472},{""page_index"":2,""viewing_time"":5453},{""page_index"":3,""viewing_time"":422}]",22
,,,,,,,,,942,,,287373,,,instructions,"[{""page_index"":0,""viewing_time"":422},{""page_index"":1,""viewing_time"":183},{""page_index"":2,""viewing_time"":177},{""page_index"":3,""viewing_time"":159}]",22
,,,,,,,,,198736,,,198736,,,instructions,"[{""page_index"":0,""viewing_time"":70136},{""page_index"":1,""viewing_time"":63561},{""page_index"":2,""viewing_time"":42538},{""page_index"":3,""viewing_time"":22500}]",23
,,,,,,,,,34298,,,281979,,,instructions,"[{""page_index"":0,""viewing_time"":10845},{""page_index"":1,""viewing_time"":9097},{""page_index"":2,""viewing_time"":5890},{""page_index"":3,""viewing_time"":8466}]",23
,,,,,,,,,245301,,,245302,,,instructions,"[{""page_index"":0,""viewing_time"":101972},{""page_index"":1,""viewing_time"":59399},{""page_index"":2,""viewing_time"":57469},{""page_index"":3,""viewing_time"":26461}]",24
,,,,,,,,,126193,,,126195,,,instructions,"[{""page_index"":0,""viewing_time"":29033},{""page_index"":1,""viewing_time"":47080},{""page_index"":2,""viewing_time"":31928},{""page_index"":3,""viewing_time"":18151}]",25
,,,,,,,,,691317,,,691318,,,instructions,"[{""page_index"":0,""viewing_time"":36369},{""page_index"":1,""viewing_time"":74287},{""page_index"":2,""viewing_time"":100374},{""page_index"":3,""viewing_time"":480287}]",26
,,,,,,,,,1060307,,,1915881,,,instructions,"[{""page_index"":0,""viewing_time"":4489},{""page_index"":1,""viewing_time"":1028362},{""page_index"":2,""viewing_time"":21896},{""page_index"":3,""viewing_time"":5560}]",26
,,,,,,,,,69577,,,2017163,,,instructions,"[{""page_index"":0,""viewing_time"":26655},{""page_index"":1,""viewing_time"":18856},{""page_index"":2,""viewing_time"":17329},{""page_index"":3,""viewing_time"":6737}]",26
,,,,,,,,,12115,,,2049118,,,instructions,"[{""page_index"":0,""viewing_time"":8070},{""page_index"":1,""viewing_time"":552},{""page_index"":0,""viewing_time"":705},{""page_index"":1,""viewing_time"":634},{""page_index"":2,""viewing_time"":1110},{""page_index"":3,""viewing_time"":1042}]",26
,,,,,,,,,282357,,,282358,,,instructions,"[{""page_index"":0,""viewing_time"":64789},{""page_index"":1,""viewing_time"":1124},{""page_index"":0,""viewing_time"":3789},{""page_index"":1,""viewing_time"":3202},{""page_index"":0,""viewing_time"":410},{""page_index"":1,""viewing_time"":942},{""page_index"":0,""viewing_time"":9143},{""page_index"":1,""viewing_time"":8414},{""page_index"":0,""viewing_time"":20435},{""page_index"":1,""viewing_time"":21283},{""page_index"":0,""viewing_time"":9707},{""page_index"":1,""viewing_time"":35368},{""page_index"":2,""viewing_time"":57224},{""page_index"":1,""viewing_time"":16920},{""page_index"":2,""viewing_time"":1488},{""page_index"":3,""viewing_time"":26523},{""page_index"":2,""viewing_time"":878},{""page_index"":3,""viewing_time"":718}]",27
,,,,,,,,,53084,,,423230,,,instructions,"[{""page_index"":0,""viewing_time"":13508},{""page_index"":1,""viewing_time"":8960},{""page_index"":2,""viewing_time"":13200},{""page_index"":3,""viewing_time"":17416}]",27
,,,,,,,,,54782,,,510894,,,instructions,"[{""page_index"":0,""viewing_time"":8870},{""page_index"":1,""viewing_time"":17536},{""page_index"":0,""viewing_time"":6152},{""page_index"":1,""viewing_time"":936},{""page_index"":2,""viewing_time"":10336},{""page_index"":3,""viewing_time"":10952}]",27
,,,,,,,,,56940,,,604094,,,instructions,"[{""page_index"":0,""viewing_time"":9204},{""page_index"":1,""viewing_time"":26680},{""page_index"":2,""viewing_time"":11208},{""page_index"":3,""viewing_time"":9848}]",27
,,,,,,,,,323531,,,323533,,,instructions,"[{""page_index"":0,""viewing_time"":214101},{""page_index"":1,""viewing_time"":56923},{""page_index"":2,""viewing_time"":13364},{""page_index"":3,""viewing_time"":39140}]",28
,,,,,,,,,89288,,,559551,,,instructions,"[{""page_index"":0,""viewing_time"":22766},{""page_index"":1,""viewing_time"":10149},{""page_index"":2,""viewing_time"":43709},{""page_index"":3,""viewing_time"":12662}]",28
,,,,,,,,,97106,,,695983,,,instructions,"[{""page_index"":0,""viewing_time"":19857},{""page_index"":1,""viewing_time"":36904},{""page_index"":2,""viewing_time"":20836},{""page_index"":3,""viewing_time"":19508}]",28
,,,,,,,,,33194,,,774516,,,instructions,"[{""page_index"":0,""viewing_time"":28545},{""page_index"":1,""viewing_time"":1981},{""page_index"":2,""viewing_time"":1346},{""page_index"":3,""viewing_time"":1321}]",28
,,,,,,,,,69096,,,879918,,,instructions,"[{""page_index"":0,""viewing_time"":8582},{""page_index"":1,""viewing_time"":39895},{""page_index"":2,""viewing_time"":16066},{""page_index"":3,""viewing_time"":4552}]",28
,,,,,,,,,99754,,,1021186,,,instructions,"[{""page_index"":0,""viewing_time"":13973},{""page_index"":1,""viewing_time"":30071},{""page_index"":2,""viewing_time"":40973},{""page_index"":3,""viewing_time"":14736}]",28
,,,,,,,,,6561,,,1067769,,,instructions,"[{""page_index"":0,""viewing_time"":4300},{""page_index"":1,""viewing_time"":606},{""page_index"":2,""viewing_time"":887},{""page_index"":3,""viewing_time"":767}]",28
,,,,,,,,,13336,,,1106640,,,instructions,"[{""page_index"":0,""viewing_time"":9149},{""page_index"":1,""viewing_time"":1178},{""page_index"":0,""viewing_time"":1157},{""page_index"":1,""viewing_time"":652},{""page_index"":2,""viewing_time"":499},{""page_index"":3,""viewing_time"":700}]",28
,,,,,,,,,200175,,,1335540,,,instructions,"[{""page_index"":0,""viewing_time"":62880},{""page_index"":1,""viewing_time"":42252},{""page_index"":2,""viewing_time"":89959},{""page_index"":3,""viewing_time"":5083}]",28
,,,,,,,,,7871,,,1419933,,,instructions,"[{""page_index"":0,""viewing_time"":4919},{""page_index"":1,""viewing_time"":1396},{""page_index"":2,""viewing_time"":850},{""page_index"":3,""viewing_time"":705}]",28
,,,,,,,,,8378,,,1457357,,,instructions,"[{""page_index"":0,""viewing_time"":4761},{""page_index"":1,""viewing_time"":1466},{""page_index"":2,""viewing_time"":1036},{""page_index"":3,""viewing_time"":1114}]",28
,,,,,,,,,115248,,,1609300,,,instructions,"[{""page_index"":0,""viewing_time"":8102},{""page_index"":1,""viewing_time"":43563},{""page_index"":2,""viewing_time"":44101},{""page_index"":3,""viewing_time"":19481}]",28
,,,,,,,,,43535,,,1697728,,,instructions,"[{""page_index"":0,""viewing_time"":8458},{""page_index"":1,""viewing_time"":8872},{""page_index"":2,""viewing_time"":4738},{""page_index"":3,""viewing_time"":21466}]",28
,,,,,,,,,174357,,,174364,,,instructions,"[{""page_index"":0,""viewing_time"":58291},{""page_index"":1,""viewing_time"":48846},{""page_index"":2,""viewing_time"":35949},{""page_index"":3,""viewing_time"":31269}]",29
,,,,,,,,,85141,,,317853,,,instructions,"[{""page_index"":0,""viewing_time"":38637},{""page_index"":1,""viewing_time"":23011},{""page_index"":2,""viewing_time"":20100},{""page_index"":3,""viewing_time"":3386}]",29
,,,,,,,,,4604,,,361885,,,instructions,"[{""page_index"":0,""viewing_time"":2200},{""page_index"":1,""viewing_time"":1218},{""page_index"":2,""viewing_time"":607},{""page_index"":3,""viewing_time"":577}]",29
,,,,,,,,,306961,,,306965,,,instructions,"[{""page_index"":0,""viewing_time"":58558},{""page_index"":1,""viewing_time"":35049},{""page_index"":2,""viewing_time"":67557},{""page_index"":1,""viewing_time"":24780},{""page_index"":0,""viewing_time"":48342},{""page_index"":1,""viewing_time"":1339},{""page_index"":2,""viewing_time"":28091},{""page_index"":3,""viewing_time"":43242}]",30
,,,,,,,,,14220,,,532766,,,instructions,"[{""page_index"":0,""viewing_time"":7844},{""page_index"":1,""viewing_time"":1410},{""page_index"":2,""viewing_time"":3225},{""page_index"":3,""viewing_time"":1736}]",30
,,,,,,,,,9418,,,594081,,,instructions,"[{""page_index"":0,""viewing_time"":3791},{""page_index"":1,""viewing_time"":1045},{""page_index"":2,""viewing_time"":2944},{""page_index"":3,""viewing_time"":1636}]",30
,,,,,,,,,8289,,,635263,,,instructions,"[{""page_index"":0,""viewing_time"":3111},{""page_index"":1,""viewing_time"":1367},{""page_index"":2,""viewing_time"":2636},{""page_index"":3,""viewing_time"":1173}]",30
,,,,,,,,,134567,,,134568,,,instructions,"[{""page_index"":0,""viewing_time"":64870},{""page_index"":1,""viewing_time"":16623},{""page_index"":2,""viewing_time"":40829},{""page_index"":3,""viewing_time"":12244}]",31
,,,,,,,,,143017,,,326675,,,instructions,"[{""page_index"":0,""viewing_time"":11695},{""page_index"":1,""viewing_time"":10312},{""page_index"":2,""viewing_time"":32308},{""page_index"":3,""viewing_time"":16771},{""page_index"":2,""viewing_time"":3484},{""page_index"":1,""viewing_time"":7840},{""page_index"":0,""viewing_time"":37304},{""page_index"":1,""viewing_time"":11573},{""page_index"":2,""viewing_time"":1868},{""page_index"":3,""viewing_time"":9861}]",31
,,,,,,,,,4429,,,356015,,,instructions,"[{""page_index"":0,""viewing_time"":1401},{""page_index"":1,""viewing_time"":742},{""page_index"":2,""viewing_time"":1631},{""page_index"":3,""viewing_time"":654}]",31
,,,,,,,,,69493,,,69493,,,instructions,"[{""page_index"":0,""viewing_time"":19352},{""page_index"":1,""viewing_time"":19378},{""page_index"":2,""viewing_time"":16477},{""page_index"":3,""viewing_time"":14286}]",32
,,,,,,,,,36074,,,131556,,,instructions,"[{""page_index"":0,""viewing_time"":5568},{""page_index"":1,""viewing_time"":14053},{""page_index"":2,""viewing_time"":7484},{""page_index"":3,""viewing_time"":8969}]",32
,,,,,,,,,36206,,,198118,,,instructions,"[{""page_index"":0,""viewing_time"":4858},{""page_index"":1,""viewing_time"":5177},{""page_index"":2,""viewing_time"":20324},{""page_index"":3,""viewing_time"":5847}]",32
,,,,,,,,,59328,,,278935,,,instructions,"[{""page_index"":0,""viewing_time"":13361},{""page_index"":1,""viewing_time"":14566},{""page_index"":2,""viewing_time"":19286},{""page_index"":3,""viewing_time"":12115}]",32
,,,,,,,,,40028,,,336700,,,instructions,"[{""page_index"":0,""viewing_time"":11399},{""page_index"":1,""viewing_time"":7871},{""page_index"":2,""viewing_time"":12266},{""page_index"":3,""viewing_time"":8492}]",32
,,,,,,,,,23040,,,23042,,,instructions,"[{""page_index"":0,""viewing_time"":2167},{""page_index"":1,""viewing_time"":2247},{""page_index"":2,""viewing_time"":17184},{""page_index"":3,""viewing_time"":1440}]",33
,,,,,,,,,37946,,,104234,,,instructions,"[{""page_index"":0,""viewing_time"":3363},{""page_index"":1,""viewing_time"":8419},{""page_index"":2,""viewing_time"":23995},{""page_index"":3,""viewing_time"":2167}]",33
,,,,,,,,,75535,,,75536,,,instructions,"[{""page_index"":0,""viewing_time"":5217},{""page_index"":1,""viewing_time"":8968},{""page_index"":2,""viewing_time"":6720},{""page_index"":3,""viewing_time"":54629}]",34
,,,,,,,,,47521,,,155834,,,instructions,"[{""page_index"":0,""viewing_time"":7131},{""page_index"":1,""viewing_time"":7487},{""page_index"":2,""viewing_time"":25439},{""page_index"":3,""viewing_time"":7464}]",34
,,,,,,,,,148279,,,148280,,,instructions,"[{""page_index"":0,""viewing_time"":38651},{""page_index"":1,""viewing_time"":29701},{""page_index"":2,""viewing_time"":24255},{""page_index"":3,""viewing_time"":25363},{""page_index"":2,""viewing_time"":1144},{""page_index"":1,""viewing_time"":1320},{""page_index"":0,""viewing_time"":20837},{""page_index"":1,""viewing_time"":1880},{""page_index"":2,""viewing_time"":1720},{""page_index"":3,""viewing_time"":3408}]",35
,,,,,,,,,149408,,,149408,,,instructions,"[{""page_index"":0,""viewing_time"":32585},{""page_index"":1,""viewing_time"":52638},{""page_index"":2,""viewing_time"":47631},{""page_index"":3,""viewing_time"":16552}]",36
,,,,,,,,,353123,,,353124,,,instructions,"[{""page_index"":0,""viewing_time"":95855},{""page_index"":1,""viewing_time"":112119},{""page_index"":2,""viewing_time"":75625},{""page_index"":3,""viewing_time"":69524}]",37
,,,,,,,,,112198,,,906469,,,instructions,"[{""page_index"":0,""viewing_time"":98900},{""page_index"":1,""viewing_time"":5011},{""page_index"":2,""viewing_time"":3301},{""page_index"":3,""viewing_time"":4986}]",37
,,,,,,,,,39276,,,1105197,,,instructions,"[{""page_index"":0,""viewing_time"":3155},{""page_index"":1,""viewing_time"":33106},{""page_index"":2,""viewing_time"":698},{""page_index"":3,""viewing_time"":2317}]",37
,,,,,,,,,19230,,,19231,,,instructions,"[{""page_index"":0,""viewing_time"":8156},{""page_index"":1,""viewing_time"":5366},{""page_index"":2,""viewing_time"":4984},{""page_index"":3,""viewing_time"":722}]",38
,,,,,,,,,3737,,,48258,,,instructions,"[{""page_index"":0,""viewing_time"":1268},{""page_index"":1,""viewing_time"":362},{""page_index"":2,""viewing_time"":1500},{""page_index"":3,""viewing_time"":606}]",38
,,,,,,,,,4487,,,65015,,,instructions,"[{""page_index"":0,""viewing_time"":1860},{""page_index"":1,""viewing_time"":677},{""page_index"":2,""viewing_time"":1421},{""page_index"":3,""viewing_time"":528}]",38
,,,,,,,,,71007,,,71007,,,instructions,"[{""page_index"":0,""viewing_time"":21239},{""page_index"":1,""viewing_time"":13510},{""page_index"":2,""viewing_time"":23162},{""page_index"":3,""viewing_time"":13095}]",39
,,,,,,,,,183913,,,183916,,,instructions,"[{""page_index"":0,""viewing_time"":21459},{""page_index"":1,""viewing_time"":63047},{""page_index"":2,""viewing_time"":16942},{""page_index"":1,""viewing_time"":638},{""page_index"":2,""viewing_time"":68437},{""page_index"":3,""viewing_time"":13383}]",40
,,,,,,,,,179017,,,411226,,,instructions,"[{""page_index"":0,""viewing_time"":104310},{""page_index"":1,""viewing_time"":44940},{""page_index"":2,""viewing_time"":15614},{""page_index"":3,""viewing_time"":14150}]",40
,,,,,,,,,8785,,,821097,,,instructions,"[{""page_index"":0,""viewing_time"":2742},{""page_index"":1,""viewing_time"":874},{""page_index"":2,""viewing_time"":3855},{""page_index"":3,""viewing_time"":1311}]",40
,,,,,,,,,7566,,,997939,,,instructions,"[{""page_index"":0,""viewing_time"":2012},{""page_index"":1,""viewing_time"":833},{""page_index"":2,""viewing_time"":768},{""page_index"":3,""viewing_time"":3951}]",40
,,,,,,,,,13741,,,1030963,,,instructions,"[{""page_index"":0,""viewing_time"":1886},{""page_index"":1,""viewing_time"":547},{""page_index"":0,""viewing_time"":1597},{""page_index"":1,""viewing_time"":712},{""page_index"":2,""viewing_time"":1388},{""page_index"":3,""viewing_time"":7605}]",40
,,,,,,,,,6889,,,1326461,,,instructions,"[{""page_index"":0,""viewing_time"":2223},{""page_index"":1,""viewing_time"":980},{""page_index"":2,""viewing_time"":796},{""page_index"":3,""viewing_time"":2887}]",40
,,,,,,,,,12161,,,1561515,,,instructions,"[{""page_index"":0,""viewing_time"":4616},{""page_index"":1,""viewing_time"":1320},{""page_index"":2,""viewing_time"":1592},{""page_index"":3,""viewing_time"":4629}]",40
,,,,,,,,,145213,,,1764817,,,instructions,"[{""page_index"":0,""viewing_time"":89756},{""page_index"":1,""viewing_time"":27312},{""page_index"":2,""viewing_time"":17263},{""page_index"":3,""viewing_time"":10875}]",40
,,,,,,,,,203526,,,203526,,,instructions,"[{""page_index"":0,""viewing_time"":49911},{""page_index"":1,""viewing_time"":48879},{""page_index"":2,""viewing_time"":32723},{""page_index"":3,""viewing_time"":29340},{""page_index"":2,""viewing_time"":17546},{""page_index"":1,""viewing_time"":17564},{""page_index"":0,""viewing_time"":4320},{""page_index"":1,""viewing_time"":1133},{""page_index"":2,""viewing_time"":916},{""page_index"":3,""viewing_time"":1193}]",41
,,,,,,,,,114670,,,114671,,,instructions,"[{""page_index"":0,""viewing_time"":45615},{""page_index"":1,""viewing_time"":38541},{""page_index"":2,""viewing_time"":19253},{""page_index"":3,""viewing_time"":11260}]",42
,,,,,,,,,27946,,,175456,,,instructions,"[{""page_index"":0,""viewing_time"":3516},{""page_index"":1,""viewing_time"":5847},{""page_index"":2,""viewing_time"":8576},{""page_index"":3,""viewing_time"":10006}]",42
,,,,,,,,,9413,,,203732,,,instructions,"[{""page_index"":0,""viewing_time"":5136},{""page_index"":1,""viewing_time"":1128},{""page_index"":2,""viewing_time"":1517},{""page_index"":3,""viewing_time"":1631}]",42
,,,,,,,,,317065,,,317067,,,instructions,"[{""page_index"":0,""viewing_time"":27932},{""page_index"":1,""viewing_time"":22482},{""page_index"":2,""viewing_time"":247529},{""page_index"":3,""viewing_time"":19118}]",43
,,,,,,,,,26253,,,394490,,,instructions,"[{""page_index"":0,""viewing_time"":6300},{""page_index"":1,""viewing_time"":7783},{""page_index"":2,""viewing_time"":8701},{""page_index"":3,""viewing_time"":3468}]",43
,,,,,,,,,40526,,,40531,,,instructions,"[{""page_index"":0,""viewing_time"":8387},{""page_index"":1,""viewing_time"":25365},{""page_index"":2,""viewing_time"":3451},{""page_index"":3,""viewing_time"":3320}]",44
,,,,,,,,,32159,,,95993,,,instructions,"[{""page_index"":0,""viewing_time"":20902},{""page_index"":1,""viewing_time"":3893},{""page_index"":2,""viewing_time"":2906},{""page_index"":3,""viewing_time"":4453}]",44
,,,,,,,,,23231,,,136364,,,instructions,"[{""page_index"":0,""viewing_time"":16789},{""page_index"":1,""viewing_time"":1473},{""page_index"":2,""viewing_time"":2522},{""page_index"":3,""viewing_time"":2445}]",44
,,,,,,,,,9730,,,163122,,,instructions,"[{""page_index"":0,""viewing_time"":2729},{""page_index"":1,""viewing_time"":4157},{""page_index"":2,""viewing_time"":1748},{""page_index"":3,""viewing_time"":1093}]",44
