,pid,info_cost,PR_type,message,trial_index,trial_i,delays,score,n_click,clicks,click_times,path,action_times
0,0,1.0001,featureBased,full,1,12,"[3, 0, 0]",8.0,6,"[3, 2, 5, 4, 10, 11]","[2366, 3536, 4440, 5256, 45217, 46127]","[1, 2, 6, 10]","[8351, 35167, 47831]"
1,0,1.0001,featureBased,full,2,3,"[1, 1, 0]",8.0,7,"[2, 3, 4, 5, 9, 17, 16]","[1939, 3146, 3914, 4667, 32644, 38521, 39289]","[1, 5, 9, 17]","[8432, 34032, 40723]"
2,0,1.0001,featureBased,full,3,9,"[4, 0, 0]",3.0,7,"[3, 4, 5, 2, 6, 10, 11]","[1557, 2813, 4837, 5629, 6733, 35526, 36253]","[1, 2, 6, 10]","[8167, 32563, 37436]"
3,0,1.0001,featureBased,full,4,11,"[2, 1, 0]",8.0,7,"[2, 4, 3, 5, 6, 10, 11]","[3363, 5497, 6209, 8038, 34673, 39176, 39880]","[1, 2, 6, 10]","[11617, 35760, 41099]"
4,0,1.0001,featureBased,full,5,4,"[3, 0, 0]",10.0,6,"[2, 3, 4, 5, 17, 16]","[1170, 2089, 2880, 3529, 32537, 33312]","[1, 5, 9, 16]","[4806, 29383, 34362]"
5,0,1.0001,featureBased,full,6,0,"[2, 0, 0]",6.0,6,"[3, 5, 2, 4, 14, 15]","[1206, 2157, 2966, 3637, 30095, 30813]","[1, 4, 8, 14]","[5444, 26572, 32002]"
6,0,1.0001,featureBased,full,7,5,"[4, 0, 0]",2.0,10,"[3, 4, 5, 2, 6, 7, 8, 9, 17, 16]","[2134, 3421, 4278, 5037, 8766, 9566, 10460, 14349, 43301, 43956]","[1, 5, 9, 17]","[16460, 41276, 45387]"
7,0,1.0001,featureBased,full,8,10,"[5, 2, 0]",-5.0,11,"[3, 4, 5, 2, 7, 8, 9, 6, 12, 14, 15]","[2248, 3423, 4287, 4959, 5831, 6831, 8135, 9286, 12391, 17239, 49321]","[1, 4, 8, 14]","[21138, 50994, 55087]"
8,0,1.0001,featureBased,full,9,2,"[0, 0, 0]",12.0,3,"[2, 10, 11]","[3505, 27521, 28177]","[1, 2, 6, 10]","[5822, 23903, 29209]"
9,0,1.0001,featureBased,full,10,13,"[2, 0, 0]",10.0,4,"[3, 4, 5, 2]","[2505, 3352, 4056, 4600]","[1, 2, 6, 10]","[5971, 29239, 32358]"
10,0,1.0001,featureBased,full,11,15,[],10.0,6,"[2, 3, 4, 5, 13, 12]","[1316, 2628, 3315, 3978, 11788, 12516]","[1, 3, 7, 13]","[5207, 8670, 13635]"
11,0,1.0001,featureBased,full,12,7,[],12.0,4,"[3, 2, 5, 4]","[1974, 2810, 3353, 3888]","[1, 4, 8, 15]","[6810, 8207, 11713]"
12,0,1.0001,featureBased,full,13,1,[],12.0,4,"[3, 2, 4, 5]","[1873, 2839, 3790, 4320]","[1, 4, 8, 14]","[6801, 7864, 11286]"
13,0,1.0001,featureBased,full,14,8,[],11.0,4,"[2, 5, 4, 3]","[1170, 1870, 2523, 3059]","[1, 2, 6, 10]","[6061, 7256, 10491]"
14,0,1.0001,featureBased,full,15,14,[],3.0,4,"[2, 3, 4, 5]","[1626, 2304, 2800, 3290]","[1, 4, 8, 14]","[4259, 5526, 9727]"
15,0,1.0001,featureBased,full,16,6,[],9.0,2,"[3, 13]","[1239, 6439]","[1, 3, 7, 12]","[3335, 4610, 8008]"
16,1,1.0001,featureBased,full,1,11,"[1, 0, 0]",9.0,6,"[3, 5, 2, 4, 13, 12]","[10057, 11940, 12707, 13747, 48549, 49785]","[1, 3, 7, 13]","[15289, 46267, 51218]"
17,1,1.0001,featureBased,full,2,7,"[0, 0, 0]",8.0,8,"[13, 12, 14, 15, 10, 11, 17, 16]","[2031, 3008, 3865, 4879, 6046, 7048, 7836, 8455]","[1, 3, 7, 13]","[9529, 27819, 30477]"
18,1,1.0001,featureBased,full,3,13,"[4, 0, 0]",4.0,10,"[3, 7, 2, 6, 5, 9, 4, 8, 14, 15]","[13431, 13986, 14731, 15353, 16228, 16738, 17402, 18009, 61714, 62937]","[1, 4, 8, 14]","[24011, 57184, 64331]"
19,1,1.0001,featureBased,full,4,10,"[2, 0, 3]",-1.0,6,"[3, 4, 2, 5, 12, 13]","[2502, 3390, 4060, 4991, 38653, 39613]","[1, 3, 7, 13]","[6187, 35614, 41546]"
20,1,1.0001,featureBased,full,5,3,"[0, 0, 0]",11.0,3,"[3, 13, 12]","[9127, 52323, 53274]","[1, 3, 7, 13]","[11197, 49581, 80101]"
21,1,1.0001,featureBased,full,6,5,"[1, 0, 0]",9.0,3,"[3, 13, 12]","[1028, 30961, 35562]","[1, 3, 7, 13]","[4377, 28078, 36617]"
22,1,1.0001,featureBased,full,7,2,"[0, 0, 0]",12.0,3,"[2, 10, 11]","[10816, 38249, 39102]","[1, 2, 6, 10]","[12139, 33939, 40642]"
23,1,1.0001,featureBased,full,8,8,"[2, 0, 1]",10.0,5,"[3, 2, 5, 4, 14]","[1263, 2151, 3079, 3951, 33856]","[1, 4, 8, 14]","[4990, 32046, 36847]"
24,1,1.0001,featureBased,full,9,4,"[0, 0, 0]",14.0,1,[3],[2569],"[1, 3, 7, 13]","[4804, 26217, 28921]"
25,1,1.0001,featureBased,full,10,0,"[1, 0, 0]",9.0,3,"[3, 2, 5]","[1676, 2627, 3466]","[1, 5, 9, 17]","[4845, 28872, 31107]"
26,1,1.0001,featureBased,full,11,9,[],8.0,2,"[3, 2]","[2048, 2844]","[1, 2, 6, 10]","[3844, 4763, 5758]"
27,1,1.0001,featureBased,full,12,14,[],3.0,4,"[3, 2, 5, 4]","[1994, 2856, 4161, 4833]","[1, 4, 8, 14]","[5774, 7363, 8365]"
28,1,1.0001,featureBased,full,13,12,[],12.0,2,"[3, 2]","[1089, 2166]","[1, 2, 6, 10]","[3172, 3900, 4655]"
29,1,1.0001,featureBased,full,14,1,[],10.0,6,"[3, 2, 5, 4, 14, 15]","[1764, 2797, 3556, 4238, 9356, 10365]","[1, 4, 8, 14]","[5886, 6751, 11719]"
30,1,1.0001,featureBased,full,15,6,[],8.0,3,"[3, 13, 12]","[2586, 11442, 12272]","[1, 3, 7, 12]","[8970, 9924, 13421]"
31,1,1.0001,featureBased,full,16,15,[],15.0,1,[3],[800],"[1, 3, 7, 13]","[2185, 2777, 3365]"
32,2,1.0001,featureBased,full,1,6,"[13, 0, 0]",-4.0,16,"[12, 13, 14, 15, 4, 8, 10, 2, 6, 17, 9, 5, 16, 11, 7, 3]","[3623, 4890, 6059, 7288, 8739, 10675, 15535, 18107, 19380, 22130, 24048, 25788, 27318, 29109, 32286, 33170]","[1, 2, 6, 10]","[42995, 81333, 83540]"
33,2,1.0001,featureBased,full,2,8,"[0, 0, 0]",5.0,10,"[10, 12, 15, 4, 8, 14, 17, 11, 16, 13]","[3555, 5419, 7164, 10012, 11357, 15344, 24137, 25991, 27357, 28710]","[1, 4, 8, 14]","[33064, 52766, 54527]"
34,2,1.0001,featureBased,full,3,15,"[0, 0, 0]",1.0,16,"[3, 2, 5, 4, 7, 13, 12, 9, 17, 16, 15, 8, 14, 6, 10, 11]","[6313, 7505, 8393, 13371, 14800, 15908, 17005, 22542, 23579, 24845, 37620, 39420, 41245, 44558, 45646, 50087]","[1, 5, 9, 17]","[60184, 83275, 84388]"
35,2,1.0001,featureBased,full,4,7,"[0, 0, 0]",2.0,15,"[2, 3, 4, 8, 14, 15, 5, 9, 17, 16, 6, 7, 13, 10, 11]","[7954, 10153, 11302, 12584, 13730, 14820, 16132, 17366, 18340, 19299, 49941, 51297, 53120, 54702, 60110]","[1, 2, 6, 11]","[62217, 82697, 85049]"
36,2,1.0001,featureBased,full,5,4,"[13, 0, 0]",0.0,16,"[11, 10, 13, 12, 14, 15, 16, 17, 6, 2, 5, 9, 4, 3, 7, 8]","[7332, 8409, 9340, 10602, 11308, 12087, 12867, 13524, 15585, 17613, 25583, 27628, 34062, 35416, 36967, 47946]","[1, 5, 9, 16]","[54917, 87769, 89719]"
37,2,1.0001,featureBased,full,6,12,"[0, 0, 0]",6.0,8,"[16, 17, 11, 10, 13, 12, 14, 15]","[3043, 4275, 7448, 8470, 9559, 10533, 11397, 12268]","[1, 5, 9, 17]","[16184, 36755, 39832]"
38,2,1.0001,featureBased,full,7,2,"[2, 0, 0]",10.0,5,"[13, 11, 16, 14, 17]","[2615, 4482, 5661, 7180, 10284]","[1, 5, 9, 16]","[16375, 44565, 48704]"
39,2,1.0001,featureBased,full,8,1,"[0, 0, 0]",14.0,2,"[17, 16]","[35715, 37107]","[1, 5, 9, 16]","[2796, 27610, 39460]"
40,2,1.0001,featureBased,full,9,5,"[0, 0, 0]",8.0,4,"[5, 16, 17, 9]","[5149, 9208, 11540, 14166]","[1, 5, 9, 16]","[21356, 43442, 47896]"
41,2,1.0001,featureBased,full,10,9,"[0, 0, 0]",8.0,2,"[17, 16]","[32525, 33420]","[1, 5, 9, 16]","[1489, 26944, 69167]"
42,2,1.0001,featureBased,full,11,14,[],7.0,0,[],[],"[1, 5, 9, 16]","[1887, 3039, 4607]"
43,2,1.0001,featureBased,full,12,3,[],15.0,0,[],[],"[1, 5, 9, 16]","[1832, 2657, 3830]"
44,2,1.0001,featureBased,full,13,13,[],13.0,0,[],[],"[1, 5, 9, 16]","[1207, 2371, 3783]"
45,2,1.0001,featureBased,full,14,10,[],6.0,0,[],[],"[1, 5, 9, 16]","[1780, 2953, 4092]"
46,2,1.0001,featureBased,full,15,0,[],13.0,0,[],[],"[1, 5, 9, 16]","[1215, 2438, 3794]"
47,2,1.0001,featureBased,full,16,11,[],15.0,0,[],[],"[1, 5, 9, 16]","[1469, 2646, 6435]"
48,3,1.0001,featureBased,full,1,1,"[0, 0, 0]",16.0,0,[],[],"[1, 4, 8, 15]","[4096, 10937, 16917]"
49,3,1.0001,featureBased,full,2,10,"[0, 0, 1]",4.0,1,[15],[29774],"[1, 4, 8, 15]","[3880, 18054, 32629]"
50,3,1.0001,featureBased,full,3,8,"[0, 0, 0]",13.0,2,"[12, 11]","[6158, 19379]","[1, 2, 6, 11]","[8293, 14962, 20358]"
51,3,1.0001,featureBased,full,4,9,"[0, 0, 0]",10.0,0,[],[],"[1, 5, 9, 16]","[3314, 10125, 16757]"
52,3,1.0001,featureBased,full,5,14,"[0, 0, 0]",6.0,1,[15],[38681],"[1, 4, 8, 14]","[29602, 36368, 39800]"
53,3,1.0001,featureBased,full,6,13,"[0, 0, 1]",13.0,1,[14],[11840],"[1, 4, 8, 14]","[2458, 9400, 13208]"
54,3,1.0001,featureBased,full,7,2,"[0, 0, 0]",13.0,1,[12],[12342],"[1, 3, 7, 12]","[2767, 9719, 16261]"
55,3,1.0001,featureBased,full,8,4,"[0, 0, 1]",14.0,1,[10],[10114],"[1, 2, 6, 10]","[441, 7103, 11739]"
56,3,1.0001,featureBased,full,9,0,"[0, 0, 1]",12.0,1,[16],[22398],"[1, 5, 9, 16]","[9278, 16870, 37768]"
57,3,1.0001,featureBased,full,10,11,"[0, 0, 1]",14.0,1,[14],[26013],"[1, 4, 8, 14]","[12625, 20425, 31985]"
58,3,1.0001,featureBased,full,11,7,[],14.0,1,[12],[9706],"[1, 3, 7, 12]","[4457, 7345, 10920]"
59,3,1.0001,featureBased,full,12,6,[],10.0,2,"[10, 11]","[28197, 31685]","[1, 2, 6, 10]","[9263, 25385, 33632]"
60,3,1.0001,featureBased,full,13,15,[],15.0,2,"[16, 17]","[9286, 9855]","[1, 5, 9, 17]","[4751, 7391, 12475]"
61,3,1.0001,featureBased,full,14,3,[],13.0,2,"[14, 15]","[3092, 4372]","[1, 4, 8, 14]","[733, 1720, 6926]"
62,3,1.0001,featureBased,full,15,5,[],10.0,2,"[12, 13]","[2731, 4041]","[1, 3, 7, 13]","[421, 1346, 5752]"
63,3,1.0001,featureBased,full,16,12,[],11.0,3,"[2, 10, 11]","[782, 5060, 5666]","[1, 2, 6, 10]","[2575, 3781, 7572]"
64,4,1.0001,featureBased,full,1,10,"[0, 5, 1]",3.0,3,"[6, 10, 2]","[25751, 25794, 33751]","[1, 2, 6, 10]","[5329, 25766, 35551]"
65,4,1.0001,featureBased,full,2,4,"[2, 1, 0]",9.0,6,"[2, 4, 6, 8, 14, 15]","[2971, 5341, 7337, 9528, 43489, 44843]","[1, 4, 8, 15]","[11622, 38408, 46621]"
66,4,1.0001,featureBased,full,3,13,"[2, 3, 0]",7.0,7,"[3, 4, 5, 2, 6, 10, 11]","[2983, 4065, 5375, 6757, 38062, 39332, 40684]","[1, 2, 6, 10]","[9690, 42748, 49311]"
67,4,1.0001,featureBased,full,4,3,"[3, 0, 1]",6.0,9,"[4, 2, 5, 3, 8, 6, 9, 16, 17]","[2828, 4241, 5520, 6672, 13431, 14707, 18098, 51550, 52864]","[1, 5, 9, 17]","[21045, 49306, 56793]"
68,4,1.0001,featureBased,full,5,9,"[12, 0, 0]",-6.0,16,"[3, 2, 5, 4, 8, 6, 14, 15, 10, 11, 7, 9, 16, 17, 13, 12]","[3425, 4592, 5805, 7208, 10076, 11248, 12447, 13335, 14310, 15210, 17819, 18900, 19692, 20541, 21543, 22505]","[1, 2, 6, 11]","[38231, 74186, 75546]"
69,4,1.0001,featureBased,full,6,1,"[4, 3, 0]",9.0,7,"[2, 4, 5, 3, 10, 11, 6]","[1767, 3507, 4784, 5690, 36841, 37775, 41170]","[1, 2, 6, 11]","[8513, 42758, 49622]"
70,4,1.0001,featureBased,full,7,8,"[2, 3, 0]",8.0,7,"[2, 4, 5, 3, 10, 11, 6]","[2203, 3422, 4495, 5513, 35694, 36737, 38204]","[1, 2, 6, 11]","[8764, 39710, 46105]"
71,4,1.0001,featureBased,full,8,6,"[1, 0, 0]",7.0,4,"[5, 3, 13, 12]","[2968, 5030, 34897, 35926]","[1, 3, 7, 12]","[6545, 32563, 37234]"
72,4,1.0001,featureBased,full,9,0,"[2, 0, 0]",6.0,6,"[2, 6, 4, 8, 10, 11]","[2947, 3885, 5677, 6464, 37121, 38346]","[1, 2, 6, 10]","[9234, 34368, 40166]"
73,4,1.0001,featureBased,full,10,2,"[0, 4, 0]",11.0,4,"[8, 2, 14, 15]","[25749, 25768, 28393, 29426]","[1, 4, 8, 14]","[5404, 31015, 39074]"
74,4,1.0001,featureBased,full,11,15,[],8.0,8,"[3, 2, 5, 4, 8, 6, 14, 15]","[3616, 4711, 5680, 6680, 11857, 12774, 23263, 24321]","[1, 4, 8, 14]","[17487, 20470, 26231]"
75,4,1.0001,featureBased,full,12,14,[],3.0,4,"[4, 3, 14, 15]","[2140, 4341, 12651, 13591]","[1, 4, 8, 14]","[6010, 9299, 15202]"
76,4,1.0001,featureBased,full,13,7,[],11.0,6,"[2, 4, 3, 5, 10, 11]","[1012, 2128, 3011, 4037, 11654, 12627]","[1, 2, 6, 11]","[7457, 9144, 14231]"
77,4,1.0001,featureBased,full,14,12,[],8.0,6,"[2, 4, 3, 5, 14, 15]","[1997, 3043, 4037, 5153, 13626, 14553]","[1, 4, 8, 14]","[8242, 9402, 16001]"
78,4,1.0001,featureBased,full,15,11,[],11.0,4,"[3, 2, 5, 4]","[1515, 2378, 3228, 4232]","[1, 3, 7, 13]","[8502, 10125, 11430]"
79,4,1.0001,featureBased,full,16,5,[],7.0,4,"[3, 5, 2, 4]","[2052, 3702, 4620, 5600]","[1, 4, 8, 14]","[11079, 12558, 14053]"
80,5,1.0001,featureBased,full,1,4,"[1, 0, 0]",15.0,1,[2],[10506],"[1, 5, 9, 16]","[16165, 25442, 28731]"
81,5,1.0001,featureBased,full,2,6,"[0, 4, 0]",8.0,3,"[14, 8, 2]","[10039, 10046, 10213]","[1, 4, 8, 14]","[3310, 14518, 68038]"
82,5,1.0001,featureBased,full,3,9,"[0, 0, 2]",9.0,1,[13],[14403],"[1, 3, 7, 13]","[2922, 9609, 16308]"
83,5,1.0001,featureBased,full,4,11,"[0, 3, 1]",11.0,4,"[17, 16, 3, 5]","[20003, 27116, 31249, 115222]","[1, 5, 9, 16]","[12319, 44821, 127855]"
84,5,1.0001,featureBased,full,5,8,"[0, 3, 0]",13.0,2,"[3, 9]","[10914, 13200]","[1, 5, 9, 17]","[4382, 14646, 21815]"
85,5,1.0001,featureBased,full,6,3,"[0, 0, 0]",14.0,0,[],[],"[1, 2, 6, 11]","[2770, 9214, 13465]"
86,5,1.0001,featureBased,full,7,13,"[0, 0, 0]",14.0,0,[],[],"[1, 4, 8, 14]","[6272, 28105, 33567]"
87,5,1.0001,featureBased,full,8,5,"[0, 0, 0]",11.0,0,[],[],"[1, 4, 8, 14]","[18877, 25490, 32407]"
88,5,1.0001,featureBased,full,9,12,"[0, 0, 0]",14.0,0,[],[],"[1, 4, 8, 15]","[1819, 8383, 58884]"
89,5,1.0001,featureBased,full,10,14,"[0, 0, 0]",7.0,0,[],[],"[1, 5, 9, 16]","[12160, 18711, 30312]"
90,5,1.0001,featureBased,full,11,7,[],16.0,0,[],[],"[1, 4, 8, 14]","[1774, 3085, 11469]"
91,5,1.0001,featureBased,full,12,0,[],11.0,0,[],[],"[1, 4, 8, 15]","[1517, 2814, 5582]"
92,5,1.0001,featureBased,full,13,2,[],15.0,0,[],[],"[1, 4, 8, 15]","[1915, 3299, 23057]"
93,5,1.0001,featureBased,full,14,15,[],16.0,0,[],[],"[1, 4, 8, 15]","[791, 1952, 55175]"
94,5,1.0001,featureBased,full,15,10,[],5.0,0,[],[],"[1, 4, 8, 15]","[4854, 7321, 17161]"
95,5,1.0001,featureBased,full,16,1,[],16.0,0,[],[],"[1, 4, 8, 15]","[1700, 3173, 11292]"
96,6,1.0001,featureBased,full,1,9,"[0, 0, 0]",9.0,1,[2],[7456],"[1, 2, 6, 11]","[9729, 18718, 23510]"
97,6,1.0001,featureBased,full,2,5,"[0, 0, 0]",12.0,0,[],[],"[1, 4, 8, 15]","[4905, 13781, 37309]"
98,6,1.0001,featureBased,full,3,1,"[0, 0, 0]",16.0,0,[],[],"[1, 3, 7, 13]","[2427, 17656, 32058]"
99,6,1.0001,featureBased,full,4,8,"[0, 0, 0]",15.0,0,[],[],"[1, 5, 9, 16]","[602, 10865, 14458]"
100,6,1.0001,featureBased,full,5,4,"[0, 0, 0]",15.0,0,[],[],"[1, 5, 9, 17]","[2197, 13632, 27389]"
101,6,1.0001,featureBased,full,6,13,"[0, 0, 0]",14.0,0,[],[],"[1, 2, 6, 10]","[680, 14109, 17880]"
102,6,1.0001,featureBased,full,7,0,"[0, 0, 0]",13.0,0,[],[],"[1, 3, 7, 13]","[14822, 23467, 26087]"
103,6,1.0001,featureBased,full,8,15,"[0, 0, 0]",16.0,0,[],[],"[1, 4, 8, 14]","[1981, 10537, 14212]"
104,6,1.0001,featureBased,full,9,6,"[0, 0, 0]",11.0,0,[],[],"[1, 2, 6, 11]","[4351, 12987, 18487]"
105,6,1.0001,featureBased,full,10,3,"[0, 0, 0]",15.0,0,[],[],"[1, 5, 9, 17]","[9810, 18597, 24936]"
106,6,1.0001,featureBased,full,11,7,[],15.0,0,[],[],"[1, 5, 9, 16]","[3143, 6600, 8174]"
107,6,1.0001,featureBased,full,12,2,[],15.0,0,[],[],"[1, 4, 8, 15]","[7662, 10090, 13506]"
108,6,1.0001,featureBased,full,13,14,[],8.0,0,[],[],"[1, 3, 7, 12]","[1744, 7414, 9495]"
109,6,1.0001,featureBased,full,14,11,[],16.0,0,[],[],"[1, 5, 9, 17]","[501, 2914, 4306]"
110,6,1.0001,featureBased,full,15,10,[],6.0,0,[],[],"[1, 5, 9, 16]","[1249, 3677, 5347]"
111,6,1.0001,featureBased,full,16,12,[],14.0,0,[],[],"[1, 4, 8, 15]","[745, 2227, 8486]"
112,7,1.0001,featureBased,full,1,3,"[0, 1, 0]",13.0,1,[6],[10701],"[1, 2, 6, 11]","[3690, 10687, 14036]"
113,7,1.0001,featureBased,full,2,11,"[1, 0, 0]",14.0,2,"[4, 5]","[8592, 10702]","[1, 5, 9, 17]","[13574, 23343, 26783]"
114,7,1.0001,featureBased,full,3,1,"[2, 0, 0]",10.0,6,"[3, 2, 5, 4, 15, 14]","[1718, 3158, 4496, 5682, 24935, 25703]","[1, 4, 8, 14]","[10167, 21693, 26825]"
115,7,1.0001,featureBased,full,4,13,"[5, 0, 0]",5.0,9,"[3, 2, 5, 4, 6, 8, 9, 15, 14]","[1223, 2092, 2854, 3554, 5226, 6444, 7364, 29071, 29787]","[1, 4, 8, 15]","[11534, 25521, 30896]"
116,7,1.0001,featureBased,full,5,5,"[0, 0, 0]",-4.0,16,"[3, 2, 5, 4, 6, 8, 7, 9, 17, 16, 10, 11, 15, 14, 12, 13]","[1361, 2015, 2640, 3269, 4563, 5433, 6187, 7103, 9629, 10583, 13585, 14331, 15355, 16101, 16903, 17756]","[1, 5, 9, 17]","[28905, 36468, 59763]"
117,7,1.0001,featureBased,full,6,2,"[0, 0, 0]",2.0,13,"[2, 3, 6, 11, 10, 4, 8, 14, 15, 16, 17, 5, 9]","[1213, 2129, 2845, 3599, 4314, 6248, 7671, 8634, 9419, 10778, 11528, 12268, 12760]","[1, 5, 9, 16]","[14349, 21039, 23411]"
118,7,1.0001,featureBased,full,7,15,"[0, 0, 0]",16.0,0,[],[],"[1, 5, 9, 16]","[742, 7869, 10671]"
119,7,1.0001,featureBased,full,8,6,"[0, 0, 0]",10.0,0,[],[],"[1, 5, 9, 17]","[1949, 9886, 11829]"
120,7,1.0001,featureBased,full,9,12,"[0, 0, 0]",14.0,0,[],[],"[1, 3, 7, 13]","[503, 7718, 9274]"
121,7,1.0001,featureBased,full,10,8,"[0, 0, 0]",14.0,0,[],[],"[1, 4, 8, 15]","[899, 8113, 9810]"
122,7,1.0001,featureBased,full,11,10,[],5.0,0,[],[],"[1, 2, 6, 11]","[1205, 2140, 3068]"
123,7,1.0001,featureBased,full,12,4,[],15.0,0,[],[],"[1, 3, 7, 13]","[477, 1293, 2484]"
124,7,1.0001,featureBased,full,13,7,[],15.0,0,[],[],"[1, 5, 9, 17]","[1875, 2571, 3691]"
125,7,1.0001,featureBased,full,14,9,[],10.0,0,[],[],"[1, 2, 6, 11]","[854, 1638, 2502]"
126,7,1.0001,featureBased,full,15,14,[],7.0,0,[],[],"[1, 5, 9, 16]","[1407, 2279, 3127]"
127,7,1.0001,featureBased,full,16,0,[],13.0,0,[],[],"[1, 3, 7, 13]","[647, 1303, 2055]"
128,8,1.0001,featureBased,full,1,7,"[1, 0, 0]",14.0,2,"[2, 4]","[4774, 6523]","[1, 4, 8, 14]","[8841, 58411, 60050]"
129,8,1.0001,featureBased,full,2,0,"[2, 0, 0]",8.0,4,"[3, 5, 4, 2]","[2579, 4058, 5544, 6943]","[1, 5, 9, 17]","[9322, 58452, 60333]"
130,8,1.0001,featureBased,full,3,13,"[0, 0, 0]",11.0,3,"[2, 10, 11]","[3684, 52462, 54846]","[1, 2, 6, 11]","[5028, 47249, 56104]"
131,8,1.0001,featureBased,full,4,9,"[2, 0, 0]",7.0,3,"[3, 4, 2]","[7392, 10480, 12479]","[1, 2, 6, 11]","[15446, 63908, 66628]"
132,8,1.0001,featureBased,full,5,6,"[1, 0, 0]",8.0,2,"[5, 3]","[3620, 5746]","[1, 3, 7, 13]","[8163, 52992, 54642]"
133,8,1.0001,featureBased,full,6,14,"[1, 0, 0]",5.0,2,"[5, 4]","[3962, 5320]","[1, 4, 8, 14]","[6390, 54549, 56237]"
134,8,1.0001,featureBased,full,7,11,"[0, 0, 0]",15.0,0,[],[],"[1, 3, 7, 13]","[4477, 58706, 60613]"
135,8,1.0001,featureBased,full,8,15,"[0, 0, 0]",15.0,0,[],[],"[1, 2, 6, 10]","[3063, 49007, 52868]"
136,8,1.0001,featureBased,full,9,2,"[0, 0, 0]",15.0,0,[],[],"[1, 5, 9, 16]","[3118, 51190, 54187]"
137,8,1.0001,featureBased,full,10,1,"[0, 0, 0]",16.0,0,[],[],"[1, 4, 8, 15]","[4896, 48045, 52217]"
138,8,1.0001,featureBased,full,11,8,[],15.0,0,[],[],"[1, 2, 6, 10]","[2667, 4356, 6056]"
139,8,1.0001,featureBased,full,12,10,[],5.0,0,[],[],"[1, 3, 7, 13]","[2935, 5162, 7119]"
140,8,1.0001,featureBased,full,13,12,[],14.0,0,[],[],"[1, 3, 7, 13]","[2518, 3935, 5137]"
141,8,1.0001,featureBased,full,14,4,[],15.0,0,[],[],"[1, 4, 8, 15]","[2074, 3458, 4676]"
142,8,1.0001,featureBased,full,15,5,[],12.0,0,[],[],"[1, 5, 9, 16]","[2959, 4631, 6599]"
143,8,1.0001,featureBased,full,16,3,[],12.0,2,"[12, 13]","[11145, 12270]","[1, 3, 7, 13]","[4875, 6564, 17955]"
144,9,1.0001,featureBased,full,1,3,"[0, 1, 1]",11.0,3,"[2, 6, 10]","[7139, 31332, 35824]","[1, 2, 6, 10]","[9368, 31316, 37111]"
145,9,1.0001,featureBased,full,2,2,"[1, 0, 1]",11.0,3,"[3, 5, 13]","[2832, 4408, 44369]","[1, 3, 7, 13]","[6231, 33496, 46327]"
146,9,1.0001,featureBased,full,3,1,"[0, 0, 0]",13.0,3,"[4, 14, 15]","[3693, 43702, 44804]","[1, 4, 8, 14]","[8076, 32589, 46412]"
147,9,1.0001,featureBased,full,4,11,"[0, 0, 0]",12.0,3,"[3, 13, 12]","[2649, 34360, 35439]","[1, 3, 7, 13]","[6520, 30632, 36855]"
148,9,1.0001,featureBased,full,5,12,"[3, 0, 0]",6.0,7,"[10, 17, 5, 14, 4, 3, 2]","[2757, 4436, 6900, 9388, 10059, 10619, 11931]","[1, 2, 6, 11]","[13875, 42613, 50660]"
149,9,1.0001,featureBased,full,6,4,"[1, 0, 0]",13.0,2,"[17, 5]","[1375, 2567]","[1, 5, 9, 17]","[4054, 27815, 33254]"
150,9,1.0001,featureBased,full,7,14,"[2, 2, 0]",1.0,6,"[4, 3, 2, 5, 14, 15]","[1416, 2216, 2784, 3392, 31930, 32712]","[1, 4, 8, 14]","[4720, 34336, 39936]"
151,9,1.0001,featureBased,full,8,10,"[1, 0, 0]",2.0,4,"[12, 13, 11, 10]","[1025, 1848, 2592, 31185]","[1, 2, 6, 10]","[5976, 29065, 32744]"
152,9,1.0001,featureBased,full,9,5,"[1, 0, 0]",8.0,4,"[16, 10, 13, 12]","[844, 2013, 3364, 30860]","[1, 3, 7, 13]","[5876, 29573, 32516]"
153,9,1.0001,featureBased,full,10,7,"[2, 0, 0]",13.0,3,"[10, 14, 17]","[1761, 3561, 4617]","[1, 2, 6, 10]","[6329, 31625, 34232]"
154,9,1.0001,featureBased,full,11,0,[],9.0,3,"[10, 17, 14]","[1275, 2899, 4242]","[1, 4, 8, 14]","[5986, 9986, 11410]"
155,9,1.0001,featureBased,full,12,6,[],5.0,7,"[13, 17, 16, 15, 14, 10, 11]","[1285, 2861, 3621, 4253, 4933, 5583, 6173]","[1, 2, 6, 10]","[7429, 8581, 9845]"
156,9,1.0001,featureBased,full,13,8,[],10.0,5,"[3, 5, 2, 4, 14]","[1153, 1976, 2555, 3057, 4009]","[1, 4, 8, 14]","[5488, 6640, 7840]"
157,9,1.0001,featureBased,full,14,13,[],11.0,3,"[10, 2, 11]","[976, 1727, 5887]","[1, 2, 6, 10]","[2919, 3847, 7047]"
158,9,1.0001,featureBased,full,15,15,[],10.0,5,"[4, 3, 13, 12, 10]","[560, 1320, 2057, 2720, 5008]","[1, 2, 6, 10]","[6576, 7968, 8960]"
159,9,1.0001,featureBased,full,16,9,[],6.0,4,"[13, 2, 10, 11]","[1163, 2234, 3090, 7067]","[1, 2, 6, 10]","[4242, 5025, 8146]"
160,10,1.0001,featureBased,full,1,5,"[0, 0, 0]",9.0,3,"[2, 10, 11]","[3167, 8884, 10300]","[1, 2, 6, 11]","[13858, 29995, 33841]"
