action_times,actions,button_pressed,correct,delays,information_used_correctly,key_press,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[6810, 8207, 11713]","[u'left', u'left', u'down']",,,[],[],,"[u'1', 4, 8, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'4'], u'time': [1974, 2810, 3353, 3888]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6810, 904, 3009]",12.0,,1133768,12.0,7.0,mouselab-mdp,,0
"[6801, 7864, 11286]","[u'left', u'left', u'up']",,,[],[],,"[u'1', 4, 8, 14]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'4', u'5'], u'time': [1873, 2839, 3790, 4320]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6801, 566, 2921]",12.0,,1183510,13.0,1.0,mouselab-mdp,,0
"[6061, 7256, 10491]","[u'right', u'right', u'up']",,,[],[],,"[u'1', 2, 6, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'5', u'4', u'3'], u'time': [1170, 1870, 2523, 3059]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6061, 691, 2744]",11.0,,1240638,14.0,8.0,mouselab-mdp,,0
"[4259, 5526, 9727]","[u'left', u'left', u'up']",,,[],[],,"[u'1', 4, 8, 14]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'5'], u'time': [1626, 2304, 2800, 3290]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4258, 765, 3698]",3.0,,1294072,15.0,14.0,mouselab-mdp,,0
"[3335, 4610, 8008]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'13'], u'time': [1239, 6439]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3335, 770, 2902]",9.0,,1351247,16.0,6.0,mouselab-mdp,,0
"[15289, 46267, 51218]","[u'up', u'up', u'right']",,,"[1, 0, 0]","[True, True, True]",,"[u'1', 3, 7, 13]","[False, False, False]","[True, False, True]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'2', u'4', u'13', u'12'], u'time': [10057, 11940, 12707, 13747, 48549, 49785]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[15287, 4872, 3734]",9.0,,396071,1.0,11.0,mouselab-mdp,,1
"[9529, 27819, 30477]","[u'up', u'up', u'right']",,,"[0, 0, 0]","[True, True, True]",,"[u'1', 3, 7, 13]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'13', u'12', u'14', u'15', u'10', u'11', u'17', u'16'], u'time': [2031, 3008, 3865, 4879, 6046, 7048, 7836, 8455]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9529, 4, 1752]",8.0,,462189,2.0,7.0,mouselab-mdp,,1
"[24011, 57184, 64331]","[u'left', u'left', u'up']",,,"[4, 0, 0]","[True, True, True]",,"[u'1', 4, 8, 14]","[False, False, False]","[True, False, True]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'2', u'6', u'5', u'9', u'4', u'8', u'14', u'15'], u'time': [13431, 13986, 14731, 15353, 16228, 16738, 17402, 18009, 61714, 62937]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[24011, 1955, 5391]",4.0,,571663,3.0,13.0,mouselab-mdp,,1
"[6187, 35614, 41546]","[u'up', u'up', u'right']",,,"[2, 0, 3]","[True, True, True]",,"[u'1', 3, 7, 13]","[False, False, False]","[True, False, True]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'2', u'5', u'12', u'13'], u'time': [2502, 3390, 4060, 4991, 38653, 39613]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6186, 2981, 4749]",-1.0,,655092,4.0,10.0,mouselab-mdp,,1
"[11197, 49581, 80101]","[u'up', u'up', u'right']",,,"[0, 0, 0]","[True, True, True]",,"[u'1', 3, 7, 13]","[False, False, False]","[True, False, True]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'13', u'12'], u'time': [9127, 52323, 53274]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11196, 11222, 29329]",11.0,,743451,5.0,3.0,mouselab-mdp,,1
"[4377, 28078, 36617]","[u'up', u'up', u'right']",,,"[1, 0, 0]","[True, True, True]",,"[u'1', 3, 7, 13]","[True, False, False]","[True, False, True]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'13', u'12'], u'time': [1028, 30961, 35562]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4376, 1971, 7425]",9.0,,818187,6.0,5.0,mouselab-mdp,,1
"[12139, 33939, 40642]","[u'right', u'right', u'up']",,,"[0, 0, 0]","[True, True, True]",,"[u'1', 2, 6, 10]","[False, False, False]","[True, False, True]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'10', u'11'], u'time': [10816, 38249, 39102]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12138, 9, 5564]",12.0,,891704,7.0,2.0,mouselab-mdp,,1
"[4990, 32046, 36847]","[u'left', u'left', u'up']",,,"[2, 0, 1]","[True, True, True]",,"[u'1', 4, 8, 14]","[False, False, False]","[True, False, True]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'4', u'14'], u'time': [1263, 2151, 3079, 3951, 33856]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4990, 1841, 3622]",10.0,,971546,8.0,8.0,mouselab-mdp,,1
"[4804, 26217, 28921]","[u'up', u'up', u'right']",,,"[0, 0, 0]","[True, True, True]",,"[u'1', 3, 7, 13]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3'], u'time': [2569]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4804, 4, 1580]",14.0,,1044233,9.0,4.0,mouselab-mdp,,1
"[4845, 28872, 31107]","[u'down', u'down', u'right']",,,"[1, 0, 0]","[True, True, True]",,"[u'1', 5, 9, 17]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5'], u'time': [1676, 2627, 3466]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4844, 671, 1131]",9.0,,1117604,10.0,0.0,mouselab-mdp,,1
"[3844, 4763, 5758]","[u'right', u'right', u'up']",,,[],[],,"[u'1', 2, 6, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2'], u'time': [2048, 2844]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3844, 403, 484]",8.0,,1174761,11.0,9.0,mouselab-mdp,,1
"[5774, 7363, 8365]","[u'left', u'left', u'up']",,,[],[],,"[u'1', 4, 8, 14]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'4'], u'time': [1994, 2856, 4161, 4833]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5774, 1078, 496]",3.0,,1222597,12.0,14.0,mouselab-mdp,,1
"[3172, 3900, 4655]","[u'right', u'right', u'up']",,,[],[],,"[u'1', 2, 6, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2'], u'time': [1089, 2166]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3172, 220, 243]",12.0,,1270896,13.0,12.0,mouselab-mdp,,1
"[5886, 6751, 11719]","[u'left', u'left', u'up']",,,[],[],,"[u'1', 4, 8, 14]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'4', u'14', u'15'], u'time': [1764, 2797, 3556, 4238, 9356, 10365]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5886, 351, 4454]",10.0,,1336287,14.0,1.0,mouselab-mdp,,1
"[8970, 9924, 13421]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'13', u'12'], u'time': [2586, 11442, 12272]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8970, 437, 2984]",8.0,,1398090,15.0,6.0,mouselab-mdp,,1
"[2185, 2777, 3365]","[u'up', u'up', u'right']",,,[],[],,"[u'1', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3'], u'time': [800]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2185, 81, 68]",15.0,,1447623,16.0,15.0,mouselab-mdp,,1
"[42995, 81333, 83540]","[u'right', u'right', u'up']",,,"[13, 0, 0]","[True, True, True]",,"[u'1', 2, 6, 10]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'13', u'14', u'15', u'4', u'8', u'10', u'2', u'6', u'17', u'9', u'5', u'16', u'11', u'7', u'3'], u'time': [3623, 4890, 6059, 7288, 8739, 10675, 15535, 18107, 19380, 22130, 24048, 25788, 27318, 29109, 32286, 33170]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[42994, 1939, 1647]",-4.0,,292540,1.0,6.0,mouselab-mdp,,2
"[33064, 52766, 54527]","[u'left', u'left', u'up']",,,"[0, 0, 0]","[True, True, True]",,"[u'1', 4, 8, 14]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'12', u'15', u'4', u'8', u'14', u'17', u'11', u'16', u'13'], u'time': [3555, 5419, 7164, 10012, 11357, 15344, 24137, 25991, 27357, 28710]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[33063, 10, 882]",5.0,,369623,2.0,8.0,mouselab-mdp,,2
"[60184, 83275, 84388]","[u'down', u'down', u'right']",,,"[0, 0, 0]","[True, True, True]",,"[u'1', 5, 9, 17]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'4', u'7', u'13', u'12', u'9', u'17', u'16', u'15', u'8', u'14', u'6', u'10', u'11'], u'time': [6313, 7505, 8393, 13371, 14800, 15908, 17005, 22542, 23579, 24845, 37620, 39420, 41245, 44558, 45646, 50087]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[60184, 8, 592]",1.0,,466372,3.0,15.0,mouselab-mdp,,2
"[62217, 82697, 85049]","[u'right', u'right', u'down']",,,"[0, 0, 0]","[True, True, True]",,"[u'1', 2, 6, 11]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'8', u'14', u'15', u'5', u'9', u'17', u'16', u'6', u'7', u'13', u'10', u'11'], u'time': [7954, 10153, 11302, 12584, 13730, 14820, 16132, 17366, 18340, 19299, 49941, 51297, 53120, 54702, 60110]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[62215, 15, 1573]",2.0,,563001,4.0,7.0,mouselab-mdp,,2
"[54917, 87769, 89719]","[u'down', u'down', u'left']",,,"[13, 0, 0]","[True, True, True]",,"[u'1', 5, 9, 16]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'11', u'10', u'13', u'12', u'14', u'15', u'16', u'17', u'6', u'2', u'5', u'9', u'4', u'3', u'7', u'8'], u'time': [7332, 8409, 9340, 10602, 11308, 12087, 12867, 13524, 15585, 17613, 25583, 27628, 34062, 35416, 36967, 47946]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[54916, 1203, 1422]",0.0,,657577,5.0,4.0,mouselab-mdp,,2
"[16184, 36755, 39832]","[u'down', u'down', u'right']",,,"[0, 0, 0]","[True, True, True]",,"[u'1', 5, 9, 17]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'16', u'17', u'11', u'10', u'13', u'12', u'14', u'15'], u'time': [3043, 4275, 7448, 8470, 9559, 10533, 11397, 12268]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16184, 15, 2170]",6.0,,727480,6.0,12.0,mouselab-mdp,,2
"[16375, 44565, 48704]","[u'down', u'down', u'left']",,,"[2, 0, 0]","[True, True, True]",,"[u'1', 5, 9, 16]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'13', u'11', u'16', u'14', u'17'], u'time': [2615, 4482, 5661, 7180, 10284]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16374, 2725, 2942]",10.0,,802357,7.0,2.0,mouselab-mdp,,2
"[2796, 27610, 39460]","[u'down', u'down', u'left']",,,"[0, 0, 0]","[True, True, True]",,"[u'1', 5, 9, 16]","[False, False, False]","[False, False, True]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'17', u'16'], u'time': [35715, 37107]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2796, 1088, 10497]",14.0,,881384,8.0,1.0,mouselab-mdp,,2
"[21356, 43442, 47896]","[u'down', u'down', u'left']",,,"[0, 0, 0]","[False, True, True]",,"[u'1', 5, 9, 16]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'16', u'17', u'9'], u'time': [5149, 9208, 11540, 14166]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[21355, 1393, 3400]",8.0,,952618,9.0,5.0,mouselab-mdp,,2
"[1489, 26944, 69167]","[u'down', u'down', u'left']",,,"[0, 0, 0]","[True, True, True]",,"[u'1', 5, 9, 16]","[False, False, False]","[False, False, True]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'17', u'16'], u'time': [32525, 33420]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1487, 1855, 40896]",8.0,,1030243,10.0,9.0,mouselab-mdp,,2
"[1887, 3039, 4607]","[u'down', u'down', u'left']",,,[],[],,"[u'1', 5, 9, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1887, 644, 1058]",7.0,,1090018,11.0,14.0,mouselab-mdp,,2
"[1832, 2657, 3830]","[u'down', u'down', u'left']",,,[],[],,"[u'1', 5, 9, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1832, 300, 653]",15.0,,1137806,12.0,3.0,mouselab-mdp,,2
"[1207, 2371, 3783]","[u'down', u'down', u'left']",,,[],[],,"[u'1', 5, 9, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1207, 643, 899]",13.0,,1187533,13.0,13.0,mouselab-mdp,,2
"[1780, 2953, 4092]","[u'down', u'down', u'left']",,,[],[],,"[u'1', 5, 9, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1780, 657, 627]",6.0,,1235241,14.0,10.0,mouselab-mdp,,2
