A1160COTUR26JZ:3Z4AIRP3C6DIYXK4A1BYW08522LX1L,initialized,0,,1520270772309
A1160COTUR26JZ:3Z4AIRP3C6DIYXK4A1BYW08522LX1L,window_resize,0,"[1680, 895]",1520270772309
A1160COTUR26JZ:3Z4AIRP3C6DIYXK4A1BYW08522LX1L,window_resize,272,"[1680, 895]",1520270772581
A1160COTUR26JZ:3Z4AIRP3C6DIYXK4A1BYW08522LX1L,focus,28115,off,1520270800696
A1160COTUR26JZ:3Z4AIRP3C6DIYXK4A1BYW08522LX1L,focus,0,on,1520270800696
A1160COTUR26JZ:3Z4AIRP3C6DIYXK4A1BYW08522LX1L,focus,1,off,1520270800697
A1160COTUR26JZ:3Z4AIRP3C6DIYXK4A1BYW08522LX1L,focus,8616,on,1520270809313
A1160COTUR26JZ:3Z4AIRP3C6DIYXK4A1BYW08522LX1L,focus,672134,off,1520271481447
A1160COTUR26JZ:3Z4AIRP3C6DIYXK4A1BYW08522LX1L,focus,4955,on,1520271486402
A1160COTUR26JZ:3Z4AIRP3C6DIYXK4A1BYW08522LX1L,focus,253995,off,1520271740397
A1160COTUR26JZ:3Z4AIRP3C6DIYXK4A1BYW08522LX1L,focus,4543,on,1520271744940
A12BTFPKFKKD2I:3OVHNO1VE611VN0VRCJEUNPPZZMZDA,initialized,0,,1520271064418
A12BTFPKFKKD2I:3OVHNO1VE611VN0VRCJEUNPPZZMZDA,window_resize,0,"[1024, 721]",1520271064418
A12BTFPKFKKD2I:3OVHNO1VE611VN0VRCJEUNPPZZMZDA,window_resize,255,"[1024, 721]",1520271064673
A12BTFPKFKKD2I:3OVHNO1VE611VN0VRCJEUNPPZZMZDA,window_resize,28182,"[1024, 721]",1520271092855
A12BTFPKFKKD2I:3OVHNO1VE611VN0VRCJEUNPPZZMZDA,window_resize,62479,"[1360, 677]",1520271155334
A12BTFPKFKKD2I:3OVHNO1VE611VN0VRCJEUNPPZZMZDA,focus,49253,off,1520271204587
A12BTFPKFKKD2I:3OVHNO1VE611VN0VRCJEUNPPZZMZDA,focus,5443,on,1520271210030
A12BTFPKFKKD2I:3OVHNO1VE611VN0VRCJEUNPPZZMZDA,focus,5251,off,1520271215281
A12BTFPKFKKD2I:3OVHNO1VE611VN0VRCJEUNPPZZMZDA,focus,3939,on,1520271219220
A12BTFPKFKKD2I:3OVHNO1VE611VN0VRCJEUNPPZZMZDA,focus,130074,off,1520271349294
A12BTFPKFKKD2I:3OVHNO1VE611VN0VRCJEUNPPZZMZDA,focus,3868,on,1520271353162
A12BTFPKFKKD2I:3OVHNO1VE611VN0VRCJEUNPPZZMZDA,focus,55533,off,1520271408695
A12BTFPKFKKD2I:3OVHNO1VE611VN0VRCJEUNPPZZMZDA,focus,4144,on,1520271412839
A12BTFPKFKKD2I:3OVHNO1VE611VN0VRCJEUNPPZZMZDA,focus,14793,off,1520271427632
A12BTFPKFKKD2I:3OVHNO1VE611VN0VRCJEUNPPZZMZDA,focus,7363,on,1520271434995
A12BTFPKFKKD2I:3OVHNO1VE611VN0VRCJEUNPPZZMZDA,focus,10302,off,1520271445297
A12BTFPKFKKD2I:3OVHNO1VE611VN0VRCJEUNPPZZMZDA,focus,2563,on,1520271447860
A12BTFPKFKKD2I:3OVHNO1VE611VN0VRCJEUNPPZZMZDA,focus,80964,off,1520271528824
A12BTFPKFKKD2I:3OVHNO1VE611VN0VRCJEUNPPZZMZDA,focus,5228,on,1520271534052
A12BTFPKFKKD2I:3OVHNO1VE611VN0VRCJEUNPPZZMZDA,focus,98865,off,1520271632917
A12BTFPKFKKD2I:3OVHNO1VE611VN0VRCJEUNPPZZMZDA,focus,4817,on,1520271637734
A12GJUCS7AJ4K:3MH9DQ757WCNL8GCNFLEJGD7A9NUGQ,initialized,0,,1520272402318
A12GJUCS7AJ4K:3MH9DQ757WCNL8GCNFLEJGD7A9NUGQ,window_resize,0,"[1024, 768]",1520272402318
A12GJUCS7AJ4K:3MH9DQ757WCNL8GCNFLEJGD7A9NUGQ,window_resize,308,"[1024, 768]",1520272402626
A12GJUCS7AJ4K:3MH9DQ757WCNL8GCNFLEJGD7A9NUGQ,focus,46580,off,1520272449206
A12GJUCS7AJ4K:3MH9DQ757WCNL8GCNFLEJGD7A9NUGQ,focus,359,on,1520272449565
A173LV77LF3SHB:35DR22AR5DKE80YJX5PHKTN20M03XK,initialized,0,,1520271545552
A173LV77LF3SHB:35DR22AR5DKE80YJX5PHKTN20M03XK,window_resize,0,"[1024, 768]",1520271545552
A173LV77LF3SHB:35DR22AR5DKE80YJX5PHKTN20M03XK,window_resize,306,"[1024, 768]",1520271545858
A173LV77LF3SHB:35DR22AR5DKE80YJX5PHKTN20M03XK,focus,109067,off,1520271654925
A173LV77LF3SHB:35DR22AR5DKE80YJX5PHKTN20M03XK,focus,6074,on,1520271660999
A173LV77LF3SHB:35DR22AR5DKE80YJX5PHKTN20M03XK,focus,175018,off,1520271836017
A173LV77LF3SHB:35DR22AR5DKE80YJX5PHKTN20M03XK,focus,10228,on,1520271846245
A1931U5JHX67RA:3ON104KXQKWK1WCXNEYESF115KQ4WD,initialized,0,,1520270801827
A1931U5JHX67RA:3ON104KXQKWK1WCXNEYESF115KQ4WD,window_resize,0,"[1024, 722]",1520270801827
A1931U5JHX67RA:3ON104KXQKWK1WCXNEYESF115KQ4WD,window_resize,353,"[1024, 722]",1520270802180
A1931U5JHX67RA:3ON104KXQKWK1WCXNEYESF115KQ4WD,focus,68146,off,1520270870326
A1931U5JHX67RA:3ON104KXQKWK1WCXNEYESF115KQ4WD,focus,0,on,1520270870326
A1931U5JHX67RA:3ON104KXQKWK1WCXNEYESF115KQ4WD,focus,1,off,1520270870327
A1931U5JHX67RA:3ON104KXQKWK1WCXNEYESF115KQ4WD,focus,0,on,1520270870327
A1931U5JHX67RA:3ON104KXQKWK1WCXNEYESF115KQ4WD,focus,0,off,1520270870327
A1931U5JHX67RA:3ON104KXQKWK1WCXNEYESF115KQ4WD,focus,1,on,1520270870328
