p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,key_press,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,,,,32.0,,,,,,,,7343,,748560,,,text,,149
,,,,,,,32.0,,,,,,,,6340,,1141274,,,text,,150
,,,,,,,32.0,,,,,,,,6573,,933673,,,text,,153
,,,,,,,32.0,,,,,,,,11942,,707062,,,text,,154
,,,,,,,32.0,,,,,,,,4038,,825970,,,text,,155
,,,,,,,32.0,,,,,,,,17394,,1571454,,,text,,160
,,,,,,,32.0,,,,,,,,8414,,662015,,,text,,161
,,,,,,,32.0,,,,,,,,2735,,957654,,,text,,163
,,,,,,,32.0,,,,,,,,10564,,819520,,,text,,164
,,,,,,,32.0,,,,,,,,6342,,823817,,,text,,165
,,,,,,,32.0,,,,,,,,9712,,930087,,,text,,166
,,,,,,,32.0,,,,,,,,8049,,1237540,,,text,,167
,,,,,,,32.0,,,,,,,,7152,,995224,,,text,,168
,,,,,,,32.0,,,,,,,,7927,,672150,,,text,,169
,,,,,,,32.0,,,,,,,,4155,,609367,,,text,,171
,,,,,,,32.0,,,,,,,,7638,,1296337,,,text,,173
,,,,,,,32.0,,,,,,,,8472,,666692,,,text,,174
,,,,,,,32.0,,,,,,,,5566,,894074,,,text,,176
,,,,,,,32.0,,,,,,,,6214,,1898208,,,text,,177
,,,,,,,32.0,,,,,,,,3196,,1475428,,,text,,178
,,,,,,,32.0,,,,,,,,5736,,599287,,,text,,179
,,,,,,,32.0,,,,,,,,71421,,1628958,,,text,,180
,,,,,,,32.0,,,,,,,,3839,,1003334,,,text,,181
,,,,,,,32.0,,,,,,,,5094,,706167,,,text,,182
,,,,,,,32.0,,,,,,,,7266,,827535,,,text,,183
,,,,,,,32.0,,,,,,,,13746,,1595648,,,text,,185
,,,,,,,32.0,,,,,,,,6040,,1331671,,,text,,187
,,,,,,,32.0,,,,,,,,2341,,792327,,,text,,189
,,,,,,,32.0,,,,,,,,10105,,828106,,,text,,192
,,,,,,,32.0,,,,,,,,2195,,519397,,,text,,193
,,,,,,,32.0,,,,,,,,3690,,871002,,,text,,195
,,,,,,,32.0,,,,,,,,4988,,730619,,,text,,196
,,,,,,,32.0,,,,,,,,4558,,936000,,,text,,197
,,,,,,,32.0,,,,,,,,6398,,703671,,,text,,198
,,,,,,,32.0,,,,,,,,5324,,996989,,,text,,200
,,,,,,,32.0,,,,,,,,1966,,1056175,,,text,,202
,,,,,,,32.0,,,,,,,,2499,,576719,,,text,,206
,,,,,,,32.0,,,,,,,,3903,,705370,,,text,,207
,,,,,,,32.0,,,,,,,,10575,,1745996,,,text,,209
,,,,,,,32.0,,,,,,,,9246,,965783,,,text,,210
,,,,,,,32.0,,,,,,,,6284,,657580,,,text,,213
,,,,,,,32.0,,,,,,,,7053,,755929,,,text,,217
,,,,,,,32.0,,,,,,,,4600,,560160,,,text,,218
,,,,,,,32.0,,,,,,,,6368,,792798,,,text,,221
,,,,,,,32.0,,,,,,,,41835,,1088088,,,text,,222
,,,,,,,32.0,,,,,,,,10828,,1056442,,,text,,223
,,,,,,,32.0,,,,,,,,9287,,726907,,,text,,227
,,,,,,,32.0,,,,,,,,3323,,1451461,,,text,,228
,,,,,,,32.0,,,,,,,,4501,,1121403,,,text,,229
,,,,,,,32.0,,,,,,,,2477,,2437648,,,text,,231
,,,,,,,32.0,,,,,,,,5689,,784737,,,text,,232
,,,,,,,32.0,,,,,,,,5231,,1696492,,,text,,234
,,,,,,,32.0,,,,,,,,6330,,1025806,,,text,,236
,,,,,,,32.0,,,,,,,,4859,,801562,,,text,,237
,,,,,,,32.0,,,,,,,,4566,,828989,,,text,,238
,,,,,,,32.0,,,,,,,,10419,,910737,,,text,,239
,,,,,,,32.0,,,,,,,,5607,,954967,,,text,,240
,,,,,,,32.0,,,,,,,,5690,,754991,,,text,,241
,,,,,,,32.0,,,,,,,,6733,,753787,,,text,,242
,,,,,,,32.0,,,,,,,,25302,,1252975,,,text,,245
,,,,,,,32.0,,,,,,,,1544,,809521,,,text,,250
,,,,,,,32.0,,,,,,,,10281,,759746,,,text,,251
,,,,,,,32.0,,,,,,,,7925,,704635,,,text,,252
,,,,,,,32.0,,,,,,,,2102,,906713,,,text,,253
,,,,,,,32.0,,,,,,,,3870,,802457,,,text,,255
,,,,,,,32.0,,,,,,,,6594,,806913,,,text,,256
,,,,,,,32.0,,,,,,,,3863,,2316743,,,text,,259
,,,,,,,32.0,,,,,,,,5930,,895987,,,text,,262
,,,,,,,32.0,,,,,,,,6638,,1059423,,,text,,263
,,,,,,,32.0,,,,,,,,3125,,904934,,,text,,265
,,,,,,,32.0,,,,,,,,12448,,1331655,,,text,,266
,,,,,,,32.0,,,,,,,,3988,,1797466,,,text,,267
,,,,,,,32.0,,,,,,,,4561,,717212,,,text,,271
,,,,,,,32.0,,,,,,,,3675,,654667,,,text,,274
,,,,,,,32.0,,,,,,,,4797,,923970,,,text,,275
,,,,,,,32.0,,,,,,,,10326,,735733,,,text,,276
,,,,,,,32.0,,,,,,,,6320,,1579761,,,text,,278
,,,,,,,32.0,,,,,,,,7307,,1120713,,,text,,279
,,,,,,,32.0,,,,,,,,7770,,756362,,,text,,282
,,,,,,,32.0,,,,,,,,5904,,1099168,,,text,,284
,,,,,,,32.0,,,,,,,,7127,,1112805,,,text,,285
,,,,,,,32.0,,,,,,,,4591,,986652,,,text,,288
,,,,,,,32.0,,,,,,,,9980,,948505,,,text,,290
,,,,,,,32.0,,,,,,,,5622,,766177,,,text,,291
,,,,,,,32.0,,,,,,,,5703,,849318,,,text,,293
,,,,,,,32.0,,,,,,,,4252,,685860,,,text,,297
,,,,,,,32.0,,,,,,,,6006,,769123,,,text,,299
,,,,,,,32.0,,,,,,,,8133,,613976,,,text,,301
,,,,,,,32.0,,,,,,,,4792,,901255,,,text,,302
,,,,,,,32.0,,,,,,,,3298,,679308,,,text,,305
