p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,key_press,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,,,,,,,,,,,,375812,,375814,,,instructions,"[{""page_index"":0,""viewing_time"":75128},{""page_index"":1,""viewing_time"":241869},{""page_index"":2,""viewing_time"":58814}]",11
,,,,,,,,,,,,,,,307782,,307783,,,instructions,"[{""page_index"":0,""viewing_time"":180197},{""page_index"":1,""viewing_time"":78407},{""page_index"":2,""viewing_time"":49177}]",12
,,,,,,,,,,,,,,,134562,,513093,,,instructions,"[{""page_index"":0,""viewing_time"":50690},{""page_index"":1,""viewing_time"":43817},{""page_index"":2,""viewing_time"":40055}]",12
,,,,,,,,,,,,,,,369230,,369231,,,instructions,"[{""page_index"":0,""viewing_time"":65747},{""page_index"":1,""viewing_time"":52897},{""page_index"":2,""viewing_time"":66899},{""page_index"":3,""viewing_time"":45273},{""page_index"":2,""viewing_time"":1576},{""page_index"":1,""viewing_time"":936},{""page_index"":0,""viewing_time"":32153},{""page_index"":1,""viewing_time"":15378},{""page_index"":2,""viewing_time"":21472},{""page_index"":1,""viewing_time"":14649},{""page_index"":2,""viewing_time"":40441},{""page_index"":3,""viewing_time"":11809}]",13
,,,,,,,,,,,,,,,69841,,473019,,,instructions,"[{""page_index"":0,""viewing_time"":36911},{""page_index"":1,""viewing_time"":29905},{""page_index"":2,""viewing_time"":2423},{""page_index"":3,""viewing_time"":601}]",13
,,,,,,,,,,,,,,,67762,,588471,,,instructions,"[{""page_index"":0,""viewing_time"":39432},{""page_index"":1,""viewing_time"":2745},{""page_index"":2,""viewing_time"":22832},{""page_index"":3,""viewing_time"":2753}]",13
,,,,,,,,,,,,,,,144603,,819320,,,instructions,"[{""page_index"":0,""viewing_time"":88241},{""page_index"":1,""viewing_time"":48745},{""page_index"":2,""viewing_time"":6929},{""page_index"":3,""viewing_time"":687}]",13
,,,,,,,,,,,,,,,7755,,843225,,,instructions,"[{""page_index"":0,""viewing_time"":3298},{""page_index"":1,""viewing_time"":1200},{""page_index"":2,""viewing_time"":640},{""page_index"":3,""viewing_time"":2617}]",13
,,,,,,,,,,,,,,,65438,,65439,,,instructions,"[{""page_index"":0,""viewing_time"":22530},{""page_index"":1,""viewing_time"":7783},{""page_index"":0,""viewing_time"":2589},{""page_index"":1,""viewing_time"":14625},{""page_index"":2,""viewing_time"":9180},{""page_index"":3,""viewing_time"":8730}]",14
,,,,,,,,,,,,,,,165530,,254496,,,instructions,"[{""page_index"":0,""viewing_time"":144672},{""page_index"":1,""viewing_time"":10170},{""page_index"":2,""viewing_time"":3443},{""page_index"":3,""viewing_time"":7244}]",14
,,,,,,,,,,,,,,,48077,,322300,,,instructions,"[{""page_index"":0,""viewing_time"":1862},{""page_index"":1,""viewing_time"":4927},{""page_index"":2,""viewing_time"":15975},{""page_index"":1,""viewing_time"":3994},{""page_index"":2,""viewing_time"":2126},{""page_index"":1,""viewing_time"":574},{""page_index"":0,""viewing_time"":10429},{""page_index"":1,""viewing_time"":2936},{""page_index"":2,""viewing_time"":1248},{""page_index"":3,""viewing_time"":4005}]",14
,,,,,,,,,,,,,,,76688,,416328,,,instructions,"[{""page_index"":0,""viewing_time"":15487},{""page_index"":1,""viewing_time"":25234},{""page_index"":2,""viewing_time"":25032},{""page_index"":3,""viewing_time"":10935}]",14
,,,,,,,,,,,,,,,91464,,91467,,,instructions,"[{""page_index"":0,""viewing_time"":39533},{""page_index"":1,""viewing_time"":32400},{""page_index"":2,""viewing_time"":19528}]",15
,,,,,,,,,,,,,,,103108,,103108,,,instructions,"[{""page_index"":0,""viewing_time"":53358},{""page_index"":1,""viewing_time"":26066},{""page_index"":2,""viewing_time"":13444},{""page_index"":3,""viewing_time"":10239}]",16
,,,,,,,,,,,,,,,49365,,188033,,,instructions,"[{""page_index"":0,""viewing_time"":10142},{""page_index"":1,""viewing_time"":10202},{""page_index"":2,""viewing_time"":17170},{""page_index"":3,""viewing_time"":11851}]",16
,,,,,,,,,,,,,,,109002,,109004,,,instructions,"[{""page_index"":0,""viewing_time"":42369},{""page_index"":1,""viewing_time"":29674},{""page_index"":2,""viewing_time"":23240},{""page_index"":1,""viewing_time"":4998},{""page_index"":0,""viewing_time"":3223},{""page_index"":1,""viewing_time"":2262},{""page_index"":2,""viewing_time"":3235}]",17
,,,,,,,,,,,,,,,120626,,120628,,,instructions,"[{""page_index"":0,""viewing_time"":60042},{""page_index"":1,""viewing_time"":17886},{""page_index"":2,""viewing_time"":24668},{""page_index"":3,""viewing_time"":18029}]",18
,,,,,,,,,,,,,,,55023,,198657,,,instructions,"[{""page_index"":0,""viewing_time"":8582},{""page_index"":1,""viewing_time"":33085},{""page_index"":2,""viewing_time"":10423},{""page_index"":3,""viewing_time"":2932}]",18
,,,,,,,,,,,,,,,124664,,124665,,,instructions,"[{""page_index"":0,""viewing_time"":77711},{""page_index"":1,""viewing_time"":29089},{""page_index"":2,""viewing_time"":17861}]",19
,,,,,,,,,,,,,,,164365,,164367,,,instructions,"[{""page_index"":0,""viewing_time"":106562},{""page_index"":1,""viewing_time"":32932},{""page_index"":2,""viewing_time"":24869}]",20
,,,,,,,,,,,,,,,12337,,212613,,,instructions,"[{""page_index"":0,""viewing_time"":6736},{""page_index"":1,""viewing_time"":3994},{""page_index"":2,""viewing_time"":1606}]",20
,,,,,,,,,,,,,,,342011,,342012,,,instructions,"[{""page_index"":0,""viewing_time"":262474},{""page_index"":1,""viewing_time"":33464},{""page_index"":2,""viewing_time"":27435},{""page_index"":3,""viewing_time"":18637}]",21
,,,,,,,,,,,,,,,224823,,224826,,,instructions,"[{""page_index"":0,""viewing_time"":98064},{""page_index"":1,""viewing_time"":49834},{""page_index"":2,""viewing_time"":42336},{""page_index"":3,""viewing_time"":34587}]",22
,,,,,,,,,,,,,,,190785,,472648,,,instructions,"[{""page_index"":0,""viewing_time"":54051},{""page_index"":1,""viewing_time"":45020},{""page_index"":2,""viewing_time"":2340},{""page_index"":1,""viewing_time"":21998},{""page_index"":2,""viewing_time"":55042},{""page_index"":3,""viewing_time"":12332}]",22
,,,,,,,,,,,,,,,100121,,100123,,,instructions,"[{""page_index"":0,""viewing_time"":32427},{""page_index"":1,""viewing_time"":28076},{""page_index"":2,""viewing_time"":17421},{""page_index"":3,""viewing_time"":22191}]",23
,,,,,,,,,,,,,,,66875,,204175,,,instructions,"[{""page_index"":0,""viewing_time"":8713},{""page_index"":1,""viewing_time"":15371},{""page_index"":2,""viewing_time"":29602},{""page_index"":3,""viewing_time"":13188}]",23
,,,,,,,,,,,,,,,220387,,220390,,,instructions,"[{""page_index"":0,""viewing_time"":80889},{""page_index"":1,""viewing_time"":49142},{""page_index"":2,""viewing_time"":53522},{""page_index"":3,""viewing_time"":36832}]",24
,,,,,,,,,,,,,,,163492,,163493,,,instructions,"[{""page_index"":0,""viewing_time"":38126},{""page_index"":1,""viewing_time"":42682},{""page_index"":2,""viewing_time"":53132},{""page_index"":3,""viewing_time"":29539}]",25
,,,,,,,,,,,,,,,156055,,156055,,,instructions,"[{""page_index"":0,""viewing_time"":52976},{""page_index"":1,""viewing_time"":39794},{""page_index"":2,""viewing_time"":34944},{""page_index"":3,""viewing_time"":28340}]",26
,,,,,,,,,,,,,,,125778,,349863,,,instructions,"[{""page_index"":0,""viewing_time"":66389},{""page_index"":1,""viewing_time"":31954},{""page_index"":2,""viewing_time"":16707},{""page_index"":3,""viewing_time"":10726}]",26
,,,,,,,,,,,,,,,10839,,389417,,,instructions,"[{""page_index"":0,""viewing_time"":3688},{""page_index"":1,""viewing_time"":4033},{""page_index"":2,""viewing_time"":1863},{""page_index"":3,""viewing_time"":1254}]",26
,,,,,,,,,,,,,,,229543,,229544,,,instructions,"[{""page_index"":0,""viewing_time"":75104},{""page_index"":1,""viewing_time"":58730},{""page_index"":2,""viewing_time"":54255},{""page_index"":3,""viewing_time"":41454}]",27
,,,,,,,,,,,,,,,106111,,106114,,,instructions,"[{""page_index"":0,""viewing_time"":26919},{""page_index"":1,""viewing_time"":37747},{""page_index"":2,""viewing_time"":26540},{""page_index"":3,""viewing_time"":14902}]",28
,,,,,,,,,,,,,,,86735,,86738,,,instructions,"[{""page_index"":0,""viewing_time"":38514},{""page_index"":1,""viewing_time"":25865},{""page_index"":2,""viewing_time"":13384},{""page_index"":3,""viewing_time"":8970}]",29
,,,,,,,,,,,,,,,24852,,144970,,,instructions,"[{""page_index"":0,""viewing_time"":9176},{""page_index"":1,""viewing_time"":3863},{""page_index"":2,""viewing_time"":10254},{""page_index"":3,""viewing_time"":1557}]",29
,,,,,,,,,,,,,,,200990,,200992,,,instructions,"[{""page_index"":0,""viewing_time"":48678},{""page_index"":1,""viewing_time"":57574},{""page_index"":2,""viewing_time"":67177},{""page_index"":3,""viewing_time"":27560}]",30
,,,,,,,,,,,,,,,135257,,135259,,,instructions,"[{""page_index"":0,""viewing_time"":39419},{""page_index"":1,""viewing_time"":31203},{""page_index"":2,""viewing_time"":38265},{""page_index"":3,""viewing_time"":26369}]",31
,,,,,,,,,,,,,,,179522,,179523,,,instructions,"[{""page_index"":0,""viewing_time"":23886},{""page_index"":1,""viewing_time"":23556},{""page_index"":2,""viewing_time"":117026},{""page_index"":3,""viewing_time"":15053}]",32
,,,,,,,,,,,,,,,68661,,305370,,,instructions,"[{""page_index"":0,""viewing_time"":14851},{""page_index"":1,""viewing_time"":31412},{""page_index"":2,""viewing_time"":4535},{""page_index"":3,""viewing_time"":17862}]",32
,,,,,,,,,,,,,,,8062,,393934,,,instructions,"[{""page_index"":0,""viewing_time"":1734},{""page_index"":1,""viewing_time"":1176},{""page_index"":2,""viewing_time"":2416},{""page_index"":3,""viewing_time"":2735}]",32
,,,,,,,,,,,,,,,293726,,293727,,,instructions,"[{""page_index"":0,""viewing_time"":184758},{""page_index"":1,""viewing_time"":53304},{""page_index"":2,""viewing_time"":28719},{""page_index"":3,""viewing_time"":26945}]",33
,,,,,,,,,,,,,,,142517,,142518,,,instructions,"[{""page_index"":0,""viewing_time"":59287},{""page_index"":1,""viewing_time"":19397},{""page_index"":2,""viewing_time"":36648},{""page_index"":3,""viewing_time"":27183}]",34
,,,,,,,,,,,,,,,43199,,229654,,,instructions,"[{""page_index"":0,""viewing_time"":3610},{""page_index"":1,""viewing_time"":4249},{""page_index"":0,""viewing_time"":8820},{""page_index"":1,""viewing_time"":4723},{""page_index"":2,""viewing_time"":5701},{""page_index"":3,""viewing_time"":16095}]",34
,,,,,,,,,,,,,,,17369,,289938,,,instructions,"[{""page_index"":0,""viewing_time"":10609},{""page_index"":1,""viewing_time"":1010},{""page_index"":2,""viewing_time"":1958},{""page_index"":3,""viewing_time"":3792}]",34
,,,,,,,,,,,,,,,141912,,141913,,,instructions,"[{""page_index"":0,""viewing_time"":57124},{""page_index"":1,""viewing_time"":42233},{""page_index"":2,""viewing_time"":6890},{""page_index"":1,""viewing_time"":1130},{""page_index"":2,""viewing_time"":34531}]",35
,,,,,,,,,,,,,,,113048,,113050,,,instructions,"[{""page_index"":0,""viewing_time"":28013},{""page_index"":1,""viewing_time"":24137},{""page_index"":2,""viewing_time"":41373},{""page_index"":3,""viewing_time"":19524}]",36
,,,,,,,,,,,,,,,138347,,138347,,,instructions,"[{""page_index"":0,""viewing_time"":50969},{""page_index"":1,""viewing_time"":53000},{""page_index"":2,""viewing_time"":17829},{""page_index"":3,""viewing_time"":16549}]",37
,,,,,,,,,,,,,,,42088,,225106,,,instructions,"[{""page_index"":0,""viewing_time"":18626},{""page_index"":1,""viewing_time"":7456},{""page_index"":2,""viewing_time"":7746},{""page_index"":3,""viewing_time"":8259}]",37
,,,,,,,,,,,,,,,187597,,187598,,,instructions,"[{""page_index"":0,""viewing_time"":31871},{""page_index"":1,""viewing_time"":114580},{""page_index"":2,""viewing_time"":21445},{""page_index"":3,""viewing_time"":19700}]",38
,,,,,,,,,,,,,,,49641,,49641,,,instructions,"[{""page_index"":0,""viewing_time"":43090},{""page_index"":1,""viewing_time"":1625},{""page_index"":2,""viewing_time"":3620},{""page_index"":3,""viewing_time"":1304}]",39
,,,,,,,,,,,,,,,55048,,123115,,,instructions,"[{""page_index"":0,""viewing_time"":14619},{""page_index"":1,""viewing_time"":8500},{""page_index"":2,""viewing_time"":15449},{""page_index"":3,""viewing_time"":16479}]",39
,,,,,,,,,,,,,,,4559,,156473,,,instructions,"[{""page_index"":0,""viewing_time"":1884},{""page_index"":1,""viewing_time"":1476},{""page_index"":2,""viewing_time"":710},{""page_index"":3,""viewing_time"":488}]",39
,,,,,,,,,,,,,,,6468,,176827,,,instructions,"[{""page_index"":0,""viewing_time"":4188},{""page_index"":1,""viewing_time"":1362},{""page_index"":2,""viewing_time"":458},{""page_index"":3,""viewing_time"":459}]",39
,,,,,,,,,,,,,,,3567,,190436,,,instructions,"[{""page_index"":0,""viewing_time"":1740},{""page_index"":1,""viewing_time"":630},{""page_index"":2,""viewing_time"":581},{""page_index"":3,""viewing_time"":615}]",39
,,,,,,,,,,,,,,,86269,,298912,,,instructions,"[{""page_index"":0,""viewing_time"":27004},{""page_index"":1,""viewing_time"":20197},{""page_index"":2,""viewing_time"":28878},{""page_index"":3,""viewing_time"":10189}]",39
,,,,,,,,,,,,,,,113377,,113379,,,instructions,"[{""page_index"":0,""viewing_time"":32785},{""page_index"":1,""viewing_time"":35464},{""page_index"":2,""viewing_time"":22264},{""page_index"":3,""viewing_time"":22863}]",40
,,,,,,,,,,,,,,,61478,,205714,,,instructions,"[{""page_index"":0,""viewing_time"":12574},{""page_index"":1,""viewing_time"":18160},{""page_index"":0,""viewing_time"":13479},{""page_index"":1,""viewing_time"":1968},{""page_index"":2,""viewing_time"":13584},{""page_index"":3,""viewing_time"":1712}]",40
,,,,,,,,,,,,,,,326525,,326527,,,instructions,"[{""page_index"":0,""viewing_time"":124522},{""page_index"":1,""viewing_time"":68894},{""page_index"":2,""viewing_time"":83907},{""page_index"":3,""viewing_time"":49201}]",41
,,,,,,,,,,,,,,,71441,,71447,,,instructions,"[{""page_index"":0,""viewing_time"":34155},{""page_index"":1,""viewing_time"":23078},{""page_index"":2,""viewing_time"":14205}]",42
,,,,,,,,,,,,,,,21606,,116117,,,instructions,"[{""page_index"":0,""viewing_time"":15083},{""page_index"":1,""viewing_time"":4791},{""page_index"":2,""viewing_time"":1731}]",42
,,,,,,,,,,,,,,,154172,,154176,,,instructions,"[{""page_index"":0,""viewing_time"":55941},{""page_index"":1,""viewing_time"":61426},{""page_index"":2,""viewing_time"":36803}]",43
,,,,,,,,,,,,,,,145876,,145878,,,instructions,"[{""page_index"":0,""viewing_time"":67959},{""page_index"":1,""viewing_time"":57929},{""page_index"":2,""viewing_time"":19987}]",44
,,,,,,,,,,,,,,,282143,,282144,,,instructions,"[{""page_index"":0,""viewing_time"":168632},{""page_index"":1,""viewing_time"":75373},{""page_index"":2,""viewing_time"":13172},{""page_index"":3,""viewing_time"":24965}]",45
,,,,,,,,,,,,,,,59402,,59403,,,instructions,"[{""page_index"":0,""viewing_time"":22342},{""page_index"":1,""viewing_time"":22170},{""page_index"":2,""viewing_time"":8144},{""page_index"":3,""viewing_time"":6736}]",46
,,,,,,,,,,,,,,,86151,,86151,,,instructions,"[{""page_index"":0,""viewing_time"":29888},{""page_index"":1,""viewing_time"":3846},{""page_index"":0,""viewing_time"":8448},{""page_index"":1,""viewing_time"":1626},{""page_index"":0,""viewing_time"":2695},{""page_index"":1,""viewing_time"":19327},{""page_index"":2,""viewing_time"":7456},{""page_index"":3,""viewing_time"":12864}]",47
,,,,,,,,,,,,,,,38175,,161568,,,instructions,"[{""page_index"":0,""viewing_time"":13542},{""page_index"":1,""viewing_time"":5104},{""page_index"":2,""viewing_time"":18016},{""page_index"":3,""viewing_time"":1513}]",47
,,,,,,,,,,,,,,,60789,,240183,,,instructions,"[{""page_index"":0,""viewing_time"":17597},{""page_index"":1,""viewing_time"":16240},{""page_index"":2,""viewing_time"":17992},{""page_index"":3,""viewing_time"":8960}]",47
,,,,,,,,,,,,,,,294751,,294755,,,instructions,"[{""page_index"":0,""viewing_time"":174779},{""page_index"":1,""viewing_time"":79352},{""page_index"":2,""viewing_time"":40618}]",48
,,,,,,,,,,,,,,,187216,,187219,,,instructions,"[{""page_index"":0,""viewing_time"":54063},{""page_index"":1,""viewing_time"":65742},{""page_index"":2,""viewing_time"":33761},{""page_index"":3,""viewing_time"":33647}]",49
,,,,,,,,,,,,,,,133997,,133997,,,instructions,"[{""page_index"":0,""viewing_time"":46978},{""page_index"":1,""viewing_time"":69505},{""page_index"":2,""viewing_time"":17513}]",50
,,,,,,,,,,,,,,,212277,,212278,,,instructions,"[{""page_index"":0,""viewing_time"":65109},{""page_index"":1,""viewing_time"":75455},{""page_index"":2,""viewing_time"":39255},{""page_index"":3,""viewing_time"":32457}]",51
,,,,,,,,,,,,,,,95819,,95820,,,instructions,"[{""page_index"":0,""viewing_time"":40788},{""page_index"":1,""viewing_time"":30434},{""page_index"":2,""viewing_time"":24596}]",52
,,,,,,,,,,,,,,,246588,,246589,,,instructions,"[{""page_index"":0,""viewing_time"":98894},{""page_index"":1,""viewing_time"":39075},{""page_index"":2,""viewing_time"":70278},{""page_index"":3,""viewing_time"":38337}]",53
,,,,,,,,,,,,,,,162005,,162005,,,instructions,"[{""page_index"":0,""viewing_time"":28161},{""page_index"":1,""viewing_time"":78644},{""page_index"":2,""viewing_time"":34163},{""page_index"":3,""viewing_time"":21036}]",54
,,,,,,,,,,,,,,,87854,,298877,,,instructions,"[{""page_index"":0,""viewing_time"":20922},{""page_index"":1,""viewing_time"":26664},{""page_index"":2,""viewing_time"":19605},{""page_index"":3,""viewing_time"":20663}]",54
,,,,,,,,,,,,,,,88669,,88670,,,instructions,"[{""page_index"":0,""viewing_time"":37129},{""page_index"":1,""viewing_time"":26551},{""page_index"":2,""viewing_time"":13436},{""page_index"":3,""viewing_time"":11552}]",55
,,,,,,,,,,,,,,,35037,,151998,,,instructions,"[{""page_index"":0,""viewing_time"":11748},{""page_index"":1,""viewing_time"":3910},{""page_index"":2,""viewing_time"":16661},{""page_index"":3,""viewing_time"":2718}]",55
,,,,,,,,,,,,,,,5655,,180845,,,instructions,"[{""page_index"":0,""viewing_time"":1075},{""page_index"":1,""viewing_time"":1718},{""page_index"":2,""viewing_time"":1056},{""page_index"":3,""viewing_time"":1806}]",55
,,,,,,,,,,,,,,,108264,,108266,,,instructions,"[{""page_index"":0,""viewing_time"":97937},{""page_index"":1,""viewing_time"":4178},{""page_index"":2,""viewing_time"":6149}]",56
,,,,,,,,,,,,,,,83908,,227561,,,instructions,"[{""page_index"":0,""viewing_time"":30399},{""page_index"":1,""viewing_time"":33154},{""page_index"":2,""viewing_time"":20354}]",56
,,,,,,,,,,,,,,,34042,,281938,,,instructions,"[{""page_index"":0,""viewing_time"":5064},{""page_index"":1,""viewing_time"":16905},{""page_index"":2,""viewing_time"":12072}]",56
,,,,,,,,,,,,,,,203464,,203467,,,instructions,"[{""page_index"":0,""viewing_time"":58539},{""page_index"":1,""viewing_time"":53028},{""page_index"":2,""viewing_time"":55941},{""page_index"":3,""viewing_time"":35954}]",57
,,,,,,,,,,,,,,,125321,,125324,,,instructions,"[{""page_index"":0,""viewing_time"":42042},{""page_index"":1,""viewing_time"":46481},{""page_index"":2,""viewing_time"":17042},{""page_index"":3,""viewing_time"":19752}]",58
,,,,,,,,,,,,,,,263356,,263358,,,instructions,"[{""page_index"":0,""viewing_time"":104325},{""page_index"":1,""viewing_time"":82225},{""page_index"":2,""viewing_time"":51264},{""page_index"":3,""viewing_time"":25540}]",59
,,,,,,,,,,,,,,,29007,,328867,,,instructions,"[{""page_index"":0,""viewing_time"":15097},{""page_index"":1,""viewing_time"":5279},{""page_index"":2,""viewing_time"":3988},{""page_index"":3,""viewing_time"":4642}]",59
,,,,,,,,,,,,,,,214197,,214198,,,instructions,"[{""page_index"":0,""viewing_time"":31842},{""page_index"":1,""viewing_time"":31378},{""page_index"":2,""viewing_time"":150977}]",60
,,,,,,,,,,,,,,,82955,,82955,,,instructions,"[{""page_index"":0,""viewing_time"":35646},{""page_index"":1,""viewing_time"":23702},{""page_index"":2,""viewing_time"":23605}]",61
,,,,,,,,,,,,,,,256063,,256067,,,instructions,"[{""page_index"":0,""viewing_time"":74902},{""page_index"":1,""viewing_time"":83776},{""page_index"":2,""viewing_time"":44504},{""page_index"":3,""viewing_time"":52877}]",62
,,,,,,,,,,,,,,,18322,,332016,,,instructions,"[{""page_index"":0,""viewing_time"":5495},{""page_index"":1,""viewing_time"":4985},{""page_index"":2,""viewing_time"":4383},{""page_index"":3,""viewing_time"":3457}]",62
,,,,,,,,,,,,,,,247969,,247969,,,instructions,"[{""page_index"":0,""viewing_time"":60686},{""page_index"":1,""viewing_time"":58085},{""page_index"":2,""viewing_time"":43786},{""page_index"":3,""viewing_time"":31377},{""page_index"":2,""viewing_time"":3645},{""page_index"":1,""viewing_time"":38014},{""page_index"":2,""viewing_time"":8719},{""page_index"":3,""viewing_time"":3656}]",63
,,,,,,,,,,,,,,,148805,,148806,,,instructions,"[{""page_index"":0,""viewing_time"":39683},{""page_index"":1,""viewing_time"":33710},{""page_index"":2,""viewing_time"":54700},{""page_index"":3,""viewing_time"":20711}]",64
,,,,,,,,,,,,,,,61416,,253083,,,instructions,"[{""page_index"":0,""viewing_time"":12444},{""page_index"":1,""viewing_time"":2849},{""page_index"":2,""viewing_time"":29895},{""page_index"":3,""viewing_time"":16227}]",64
,,,,,,,,,,,,,,,633918,,917230,,,instructions,"[{""page_index"":0,""viewing_time"":446462},{""page_index"":1,""viewing_time"":56801},{""page_index"":2,""viewing_time"":90559},{""page_index"":3,""viewing_time"":40095}]",64
,,,,,,,,,,,,,,,363097,,363099,,,instructions,"[{""page_index"":0,""viewing_time"":171978},{""page_index"":1,""viewing_time"":156840},{""page_index"":2,""viewing_time"":34255}]",65
,,,,,,,,,,,,,,,109995,,109997,,,instructions,"[{""page_index"":0,""viewing_time"":65191},{""page_index"":1,""viewing_time"":22598},{""page_index"":2,""viewing_time"":6385},{""page_index"":1,""viewing_time"":5094},{""page_index"":2,""viewing_time"":10726}]",66
,,,,,,,,,,,,,,,31594,,188535,,,instructions,"[{""page_index"":0,""viewing_time"":5750},{""page_index"":1,""viewing_time"":8168},{""page_index"":2,""viewing_time"":17676}]",66
,,,,,,,,,,,,,,,117191,,117192,,,instructions,"[{""page_index"":0,""viewing_time"":39192},{""page_index"":1,""viewing_time"":37851},{""page_index"":2,""viewing_time"":20352},{""page_index"":3,""viewing_time"":19792}]",67
,,,,,,,,,,,,,,,76907,,236660,,,instructions,"[{""page_index"":0,""viewing_time"":25661},{""page_index"":1,""viewing_time"":15760},{""page_index"":2,""viewing_time"":25925},{""page_index"":3,""viewing_time"":9558}]",67
,,,,,,,,,,,,,,,16896,,282378,,,instructions,"[{""page_index"":0,""viewing_time"":3516},{""page_index"":1,""viewing_time"":2825},{""page_index"":2,""viewing_time"":7866},{""page_index"":3,""viewing_time"":2688}]",67
,,,,,,,,,,,,,,,256479,,256481,,,instructions,"[{""page_index"":0,""viewing_time"":74111},{""page_index"":1,""viewing_time"":96417},{""page_index"":2,""viewing_time"":46630},{""page_index"":3,""viewing_time"":39319}]",68
,,,,,,,,,,,,,,,109234,,109235,,,instructions,"[{""page_index"":0,""viewing_time"":9389},{""page_index"":1,""viewing_time"":29648},{""page_index"":2,""viewing_time"":30246},{""page_index"":1,""viewing_time"":36380},{""page_index"":2,""viewing_time"":3570}]",69
,,,,,,,,,,,,,,,121812,,121814,,,instructions,"[{""page_index"":0,""viewing_time"":35603},{""page_index"":1,""viewing_time"":25359},{""page_index"":2,""viewing_time"":36903},{""page_index"":3,""viewing_time"":23946}]",70
,,,,,,,,,,,,,,,43010,,202872,,,instructions,"[{""page_index"":0,""viewing_time"":13986},{""page_index"":1,""viewing_time"":11256},{""page_index"":2,""viewing_time"":13496},{""page_index"":3,""viewing_time"":4271}]",70
,,,,,,,,,,,,,,,81379,,310549,,,instructions,"[{""page_index"":0,""viewing_time"":24764},{""page_index"":1,""viewing_time"":15783},{""page_index"":2,""viewing_time"":29087},{""page_index"":3,""viewing_time"":11744}]",70
