PR_type,bonus,bonus_rate,completed,condition,delay_hours,delay_window,feedback,frequencyOfFB,info_cost,message,pid,q_weights,score,test_idx,time_limit,version
featureBased,1.42,0.01,True,2,24,4,True,after_each_move,1.25,full,115,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",141.75,"[3, 6, 10, 15, 1, 13]",True,2.3
none,1.88,0.01,True,0,24,4,False,after_each_move,1.25,full,116,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",188.0,"[12, 13, 11, 3, 7, 5]",True,2.3
none,0.03,0.01,True,0,24,4,False,after_each_move,1.25,full,117,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",3.25,"[0, 13, 10, 14, 1, 12]",True,2.3
featureBased,1.69,0.01,True,3,24,4,True,after_each_move,1.25,simple,118,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",168.5,"[1, 5, 6, 2, 0, 12]",True,2.3
none,1.62,0.01,True,1,24,4,False,after_each_move,1.25,simple,119,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",162.25,"[5, 2, 9, 14, 10, 4]",True,2.3
featureBased,0.82,0.01,True,3,24,4,True,after_each_move,1.25,simple,120,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",81.75,"[7, 11, 1, 13, 9, 2]",True,2.3
featureBased,2.44,0.01,True,3,24,4,True,after_each_move,1.25,simple,121,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",243.75,"[13, 3, 2, 6, 7, 11]",True,2.3
none,1.29,0.01,True,0,24,4,False,after_each_move,1.25,full,122,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",129.0,"[7, 12, 13, 15, 3, 6]",True,2.3
none,1.74,0.01,True,0,24,4,False,after_each_move,1.25,full,123,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",173.5,"[11, 15, 3, 7, 0, 2]",True,2.3
featureBased,2.14,0.01,True,3,24,4,True,after_each_move,1.25,simple,124,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",214.25,"[0, 1, 4, 9, 2, 13]",True,2.3
none,0.0,0.01,False,0,24,4,False,after_each_move,1.25,full,125,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
featureBased,1.8,0.01,True,2,24,4,True,after_each_move,1.25,full,126,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",179.75,"[11, 3, 12, 13, 4, 0]",True,2.3
featureBased,2.13,0.01,True,2,24,4,True,after_each_move,1.25,full,127,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",212.75,"[11, 0, 6, 13, 10, 3]",True,2.3
none,0.0,0.01,True,1,24,4,False,after_each_move,1.25,simple,128,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",-104.0,"[14, 0, 4, 12, 5, 13]",True,2.3
featureBased,1.69,0.01,True,2,24,4,True,after_each_move,1.25,full,129,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",168.75,"[13, 0, 6, 12, 7, 4]",True,2.3
none,0.0,0.01,True,0,24,4,False,after_each_move,1.25,full,130,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",-8.5,"[14, 6, 1, 12, 10, 7]",True,2.3
none,0.0,0.01,True,1,24,4,False,after_each_move,1.25,simple,131,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",-90.0,"[2, 0, 1, 8, 13, 7]",True,2.3
none,1.18,0.01,True,0,24,4,False,after_each_move,1.25,full,132,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",117.75,"[8, 14, 15, 2, 0, 5]",True,2.3
none,1.88,0.01,True,0,24,4,False,after_each_move,1.25,full,133,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",188.25,"[8, 4, 1, 3, 13, 6]",True,2.3
featureBased,2.08,0.01,True,2,24,4,True,after_each_move,1.25,full,134,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",207.5,"[10, 1, 5, 3, 15, 6]",True,2.3
featureBased,0.0,0.01,False,2,24,4,True,after_each_move,1.25,full,135,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
none,0.05,0.01,True,0,24,4,False,after_each_move,1.25,full,136,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",5.25,"[13, 14, 4, 1, 0, 5]",True,2.3
none,0.0,0.01,False,1,24,4,False,after_each_move,1.25,simple,137,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
featureBased,0.0,0.01,False,2,24,4,True,after_each_move,1.25,full,138,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
featureBased,1.0,0.01,True,3,24,4,True,after_each_move,1.25,simple,139,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",100.0,"[8, 13, 0, 9, 4, 14]",True,2.3
featureBased,1.8,0.01,True,3,24,4,True,after_each_move,1.25,simple,140,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",179.5,"[11, 14, 12, 1, 13, 8]",True,2.3
none,1.22,0.01,True,1,24,4,False,after_each_move,1.25,simple,141,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",122.25,"[4, 3, 12, 1, 7, 2]",True,2.3
none,2.17,0.01,True,0,24,4,False,after_each_move,1.25,full,142,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",217.0,"[14, 5, 4, 7, 6, 11]",True,2.3
featureBased,1.69,0.01,True,2,24,4,True,after_each_move,1.25,full,143,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",168.5,"[1, 4, 7, 2, 6, 15]",True,2.3
featureBased,2.38,0.01,True,3,24,4,True,after_each_move,1.25,simple,144,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",238.25,"[10, 0, 15, 2, 11, 6]",True,2.3
featureBased,0.0,0.01,False,2,24,4,True,after_each_move,1.25,full,145,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
featureBased,2.04,0.01,True,2,24,4,True,after_each_move,1.25,full,146,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",203.75,"[14, 13, 15, 6, 11, 5]",True,2.3
featureBased,2.02,0.01,True,2,24,4,True,after_each_move,1.25,full,147,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",201.75,"[14, 6, 13, 11, 12, 0]",True,2.3
featureBased,1.49,0.01,True,2,24,4,True,after_each_move,1.25,full,148,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",149.25,"[9, 7, 14, 6, 1, 5]",True,2.3
featureBased,0.0,0.01,False,2,24,4,True,after_each_move,1.25,full,149,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
featureBased,1.29,0.01,True,3,24,4,True,after_each_move,1.25,simple,150,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",129.0,"[11, 4, 15, 10, 2, 12]",True,2.3
featureBased,0.0,0.01,False,2,24,4,True,after_each_move,1.25,full,151,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
featureBased,0.0,0.01,True,2,24,4,True,after_each_move,1.25,full,152,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",-80.0,"[12, 4, 0, 15, 3, 11]",True,2.3
none,1.88,0.01,True,1,24,4,False,after_each_move,1.25,simple,153,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",188.0,"[15, 3, 12, 10, 14, 13]",True,2.3
featureBased,2.72,0.01,True,2,24,4,True,after_each_move,1.25,full,154,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",271.5,"[8, 5, 1, 12, 0, 2]",True,2.3
none,1.79,0.01,True,0,24,4,False,after_each_move,1.25,full,155,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",178.75,"[13, 1, 4, 2, 7, 8]",True,2.3
featureBased,1.58,0.01,True,3,24,4,True,after_each_move,1.25,simple,156,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",157.75,"[4, 10, 5, 6, 2, 7]",True,2.3
featureBased,0.0,0.01,False,2,24,4,True,after_each_move,1.25,full,157,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
featureBased,2.3,0.01,True,3,24,4,True,after_each_move,1.25,simple,158,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",229.75,"[2, 14, 10, 9, 12, 6]",True,2.3
featureBased,1.95,0.01,True,2,24,4,True,after_each_move,1.25,full,159,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",194.75,"[1, 5, 12, 11, 3, 10]",True,2.3
featureBased,1.85,0.01,True,2,24,4,True,after_each_move,1.25,full,160,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",184.75,"[9, 12, 14, 15, 11, 10]",True,2.3
none,1.66,0.01,True,0,24,4,False,after_each_move,1.25,full,161,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",165.5,"[13, 12, 8, 2, 6, 15]",True,2.3
none,2.61,0.01,True,0,24,4,False,after_each_move,1.25,full,162,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",260.5,"[4, 7, 9, 12, 1, 14]",True,2.3
none,1.27,0.01,True,1,24,4,False,after_each_move,1.25,simple,163,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",127.25,"[8, 9, 2, 1, 11, 13]",True,2.3
none,1.8,0.01,True,0,24,4,False,after_each_move,1.25,full,164,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",179.5,"[3, 1, 8, 9, 5, 11]",True,2.3
none,1.83,0.01,True,0,24,4,False,after_each_move,1.25,full,165,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",182.75,"[7, 13, 4, 12, 1, 5]",True,2.3
none,0.64,0.01,True,1,24,4,False,after_each_move,1.25,simple,166,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",64.0,"[9, 6, 12, 3, 8, 5]",True,2.3
featureBased,1.55,0.01,True,3,24,4,True,after_each_move,1.25,simple,167,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",154.5,"[15, 8, 0, 14, 13, 4]",True,2.3
none,0.0,0.01,False,1,24,4,False,after_each_move,1.25,simple,168,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
featureBased,2.11,0.01,True,2,24,4,True,after_each_move,1.25,full,169,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",210.5,"[7, 6, 3, 1, 12, 9]",True,2.3
featureBased,1.6,0.01,True,2,24,4,True,after_each_move,1.25,full,170,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",160.0,"[3, 7, 10, 9, 12, 13]",True,2.3
featureBased,0.0,0.01,False,2,24,4,True,after_each_move,1.25,full,171,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
none,0.39,0.01,True,1,24,4,False,after_each_move,1.25,simple,172,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",38.5,"[6, 3, 7, 12, 15, 10]",True,2.3
featureBased,1.28,0.01,True,3,24,4,True,after_each_move,1.25,simple,173,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",127.5,"[11, 4, 13, 9, 3, 6]",True,2.3
none,1.16,0.01,True,1,24,4,False,after_each_move,1.25,simple,174,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",116.25,"[11, 9, 1, 14, 6, 2]",True,2.3
featureBased,2.08,0.01,True,2,24,4,True,after_each_move,1.25,full,175,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",207.75,"[0, 14, 9, 5, 2, 1]",True,2.3
none,0.0,0.01,True,1,24,4,False,after_each_move,1.25,simple,176,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",-24.0,"[10, 9, 12, 5, 8, 7]",True,2.3
none,1.06,0.01,True,1,24,4,False,after_each_move,1.25,simple,177,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",106.0,"[4, 6, 10, 1, 14, 15]",True,2.3
none,0.0,0.01,False,1,24,4,False,after_each_move,1.25,simple,178,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
none,0.78,0.01,True,1,24,4,False,after_each_move,1.25,simple,179,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",77.75,"[8, 14, 6, 13, 5, 2]",True,2.3
featureBased,2.16,0.01,True,2,24,4,True,after_each_move,1.25,full,180,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",216.0,"[4, 11, 2, 10, 5, 0]",True,2.3
none,1.79,0.01,True,0,24,4,False,after_each_move,1.25,full,181,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",178.75,"[4, 11, 6, 10, 7, 2]",True,2.3
none,0.0,0.01,True,0,24,4,False,after_each_move,1.25,full,182,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",0.0,"[4, 5, 7, 9, 10, 0]",True,2.3
none,0.0,0.01,True,1,24,4,False,after_each_move,1.25,simple,183,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",-24.0,"[14, 9, 5, 11, 1, 15]",True,2.3
featureBased,0.0,0.01,False,2,24,4,True,after_each_move,1.25,full,184,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
none,1.47,0.01,True,1,24,4,False,after_each_move,1.25,simple,185,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",146.5,"[13, 1, 2, 12, 4, 0]",True,2.3
featureBased,2.37,0.01,True,2,24,4,True,after_each_move,1.25,full,186,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",236.5,"[8, 2, 11, 1, 15, 3]",True,2.3
none,1.78,0.01,True,1,24,4,False,after_each_move,1.25,simple,187,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",177.5,"[5, 9, 12, 2, 15, 13]",True,2.3
none,1.98,0.01,True,0,24,4,False,after_each_move,1.25,full,188,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",198.25,"[12, 1, 4, 13, 3, 14]",True,2.3
none,1.89,0.01,True,1,24,4,False,after_each_move,1.25,simple,189,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",189.0,"[1, 11, 7, 3, 2, 5]",True,2.3
none,0.0,0.01,True,0,24,4,False,after_each_move,1.25,full,190,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",-38.5,"[14, 7, 13, 6, 11, 10]",True,2.3
none,0.0,0.01,True,1,24,4,False,after_each_move,1.25,simple,191,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",-85.75,"[3, 7, 10, 12, 13, 8]",True,2.3
featureBased,1.79,0.01,True,2,24,4,True,after_each_move,1.25,full,192,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",178.5,"[14, 8, 10, 11, 12, 0]",True,2.3
none,1.24,0.01,True,1,24,4,False,after_each_move,1.25,simple,193,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",124.0,"[13, 1, 9, 8, 3, 6]",True,2.3
none,1.44,0.01,True,1,24,4,False,after_each_move,1.25,simple,194,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",144.0,"[13, 14, 5, 6, 3, 2]",True,2.3
featureBased,0.0,0.01,False,2,24,4,True,after_each_move,1.25,full,195,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
none,0.8,0.01,True,0,24,4,False,after_each_move,1.25,full,196,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",80.0,"[9, 6, 13, 2, 10, 0]",True,2.3
none,2.24,0.01,True,0,24,4,False,after_each_move,1.25,full,197,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",223.5,"[10, 0, 12, 5, 8, 15]",True,2.3
none,1.68,0.01,True,1,24,4,False,after_each_move,1.25,simple,198,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",168.25,"[12, 2, 7, 6, 8, 1]",True,2.3
none,1.22,0.01,True,0,24,4,False,after_each_move,1.25,full,199,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",121.75,"[0, 10, 1, 12, 9, 5]",True,2.3
featureBased,0.0,0.01,False,3,24,4,True,after_each_move,1.25,simple,200,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
featureBased,0.0,0.01,False,2,24,4,True,after_each_move,1.25,full,201,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
featureBased,0.46,0.01,True,3,24,4,True,after_each_move,1.25,simple,202,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",45.75,"[8, 12, 10, 9, 14, 2]",True,2.3
none,1.05,0.01,True,0,24,4,False,after_each_move,1.25,full,203,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",104.5,"[12, 1, 5, 3, 13, 15]",True,2.3
none,1.19,0.01,True,1,24,4,False,after_each_move,1.25,simple,204,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",119.25,"[2, 11, 10, 9, 3, 15]",True,2.3
none,1.38,0.01,True,0,24,4,False,after_each_move,1.25,full,205,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",137.5,"[1, 12, 6, 11, 3, 7]",True,2.3
featureBased,2.33,0.01,True,3,24,4,True,after_each_move,1.25,simple,206,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",233.0,"[5, 3, 14, 8, 12, 4]",True,2.3
featureBased,1.82,0.01,True,2,24,4,True,after_each_move,1.25,full,207,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",181.75,"[3, 14, 6, 11, 0, 5]",True,2.3
featureBased,0.78,0.01,True,3,24,4,True,after_each_move,1.25,simple,208,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",77.5,"[10, 11, 7, 15, 8, 12]",True,2.3
featureBased,0.0,0.01,False,2,24,4,True,after_each_move,1.25,full,209,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
none,0.0,0.01,False,1,24,4,False,after_each_move,1.25,simple,210,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
featureBased,0.0,0.01,False,2,24,4,True,after_each_move,1.25,full,211,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
none,1.96,0.01,True,0,24,4,False,after_each_move,1.25,full,212,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",195.75,"[4, 11, 10, 6, 5, 7]",True,2.3
none,1.78,0.01,True,0,24,4,False,after_each_move,1.25,full,213,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",178.25,"[11, 5, 0, 9, 6, 14]",True,2.3
none,1.82,0.01,True,0,24,4,False,after_each_move,1.25,full,214,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",181.75,"[7, 6, 3, 10, 5, 2]",True,2.3
none,1.2,0.01,True,1,24,4,False,after_each_move,1.25,simple,215,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",120.25,"[14, 0, 13, 7, 3, 15]",True,2.3
none,2.05,0.01,True,1,24,4,False,after_each_move,1.25,simple,216,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",205.25,"[2, 12, 4, 11, 7, 10]",True,2.3
none,1.75,0.01,True,0,24,4,False,after_each_move,1.25,full,217,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",174.75,"[13, 8, 15, 14, 9, 11]",True,2.3
none,2.19,0.01,True,0,24,4,False,after_each_move,1.25,full,218,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",219.5,"[13, 4, 1, 2, 15, 12]",True,2.3
none,1.04,0.01,True,1,24,4,False,after_each_move,1.25,simple,219,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",103.75,"[12, 11, 15, 14, 9, 4]",True,2.3
featureBased,1.99,0.01,True,2,24,4,True,after_each_move,1.25,full,220,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",198.5,"[5, 2, 9, 15, 1, 10]",True,2.3
featureBased,1.86,0.01,True,2,24,4,True,after_each_move,1.25,full,221,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",186.0,"[14, 6, 3, 15, 7, 0]",True,2.3
featureBased,1.21,0.01,True,3,24,4,True,after_each_move,1.25,simple,222,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",120.5,"[6, 14, 3, 7, 9, 2]",True,2.3
featureBased,1.73,0.01,True,3,24,4,True,after_each_move,1.25,simple,223,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",173.0,"[15, 1, 14, 9, 4, 5]",True,2.3
none,2.25,0.01,True,0,24,4,False,after_each_move,1.25,full,224,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",225.0,"[9, 8, 5, 7, 14, 12]",True,2.3
featureBased,1.72,0.01,True,3,24,4,True,after_each_move,1.25,simple,225,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",172.0,"[2, 14, 11, 1, 7, 13]",True,2.3
featureBased,2.11,0.01,True,3,24,4,True,after_each_move,1.25,simple,226,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",210.5,"[14, 2, 9, 0, 15, 5]",True,2.3
featureBased,1.93,0.01,True,3,24,4,True,after_each_move,1.25,simple,227,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",192.5,"[14, 3, 6, 0, 5, 10]",True,2.3
featureBased,0.0,0.01,True,3,24,4,True,after_each_move,1.25,simple,228,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",-7.25,"[5, 10, 1, 3, 12, 6]",True,2.3
none,0.48,0.01,True,1,24,4,False,after_each_move,1.25,simple,229,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",48.0,"[15, 11, 1, 10, 7, 6]",True,2.3
none,2.17,0.01,True,0,24,4,False,after_each_move,1.25,full,230,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",216.5,"[9, 14, 8, 5, 3, 10]",True,2.3
none,2.07,0.01,True,0,24,4,False,after_each_move,1.25,full,231,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",206.75,"[10, 11, 2, 3, 13, 8]",True,2.3
none,2.41,0.01,True,1,24,4,False,after_each_move,1.25,simple,232,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",240.5,"[15, 14, 11, 13, 2, 12]",True,2.3
none,0.0,0.01,False,1,24,4,False,after_each_move,1.25,simple,233,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
featureBased,2.28,0.01,True,2,24,4,True,after_each_move,1.25,full,234,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",227.5,"[3, 14, 4, 2, 5, 12]",True,2.3
featureBased,2.06,0.01,True,2,24,4,True,after_each_move,1.25,full,235,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",206.0,"[5, 9, 13, 1, 3, 2]",True,2.3
