p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,key_press,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,,,,,,,,,,,,132157,,132159,,,instructions,"[{""page_index"":0,""viewing_time"":73349},{""page_index"":1,""viewing_time"":26064},{""page_index"":2,""viewing_time"":14272},{""page_index"":3,""viewing_time"":18471}]",22
,,,,,,,,,,,,,,,56223,,56229,,,instructions,"[{""page_index"":0,""viewing_time"":17219},{""page_index"":1,""viewing_time"":30819},{""page_index"":2,""viewing_time"":5174},{""page_index"":3,""viewing_time"":3005}]",23
,,,,,,,,,,,,,,,91263,,91264,,,instructions,"[{""page_index"":0,""viewing_time"":45961},{""page_index"":1,""viewing_time"":28936},{""page_index"":0,""viewing_time"":8910},{""page_index"":1,""viewing_time"":1279},{""page_index"":2,""viewing_time"":6176}]",24
,,,,,,,,,,,,,,,140407,,140407,,,instructions,"[{""page_index"":0,""viewing_time"":35364},{""page_index"":1,""viewing_time"":62199},{""page_index"":2,""viewing_time"":17989},{""page_index"":3,""viewing_time"":24853}]",25
,,,,,,,,,,,,,,,293400,,293402,,,instructions,"[{""page_index"":0,""viewing_time"":202171},{""page_index"":1,""viewing_time"":22166},{""page_index"":2,""viewing_time"":24748},{""page_index"":3,""viewing_time"":24704},{""page_index"":2,""viewing_time"":1642},{""page_index"":1,""viewing_time"":10423},{""page_index"":2,""viewing_time"":1330},{""page_index"":3,""viewing_time"":6215}]",26
,,,,,,,,,,,,,,,94645,,426332,,,instructions,"[{""page_index"":0,""viewing_time"":44315},{""page_index"":1,""viewing_time"":10488},{""page_index"":2,""viewing_time"":32016},{""page_index"":3,""viewing_time"":7825}]",26
,,,,,,,,,,,,,,,136041,,603147,,,instructions,"[{""page_index"":0,""viewing_time"":78570},{""page_index"":1,""viewing_time"":25724},{""page_index"":2,""viewing_time"":18926},{""page_index"":3,""viewing_time"":12821}]",26
,,,,,,,,,,,,,,,7448,,639197,,,instructions,"[{""page_index"":0,""viewing_time"":3107},{""page_index"":1,""viewing_time"":1089},{""page_index"":2,""viewing_time"":1686},{""page_index"":3,""viewing_time"":1566}]",26
,,,,,,,,,,,,,,,44898,,718156,,,instructions,"[{""page_index"":0,""viewing_time"":15579},{""page_index"":1,""viewing_time"":12280},{""page_index"":2,""viewing_time"":11514},{""page_index"":3,""viewing_time"":5525}]",26
,,,,,,,,,,,,,,,55166,,55166,,,instructions,"[{""page_index"":0,""viewing_time"":23254},{""page_index"":1,""viewing_time"":16469},{""page_index"":2,""viewing_time"":4602},{""page_index"":3,""viewing_time"":10840}]",27
,,,,,,,,,,,,,,,25752,,110590,,,instructions,"[{""page_index"":0,""viewing_time"":7509},{""page_index"":1,""viewing_time"":6327},{""page_index"":2,""viewing_time"":5844},{""page_index"":3,""viewing_time"":6072}]",27
,,,,,,,,,,,,,,,89428,,89430,,,instructions,"[{""page_index"":0,""viewing_time"":32885},{""page_index"":1,""viewing_time"":22787},{""page_index"":2,""viewing_time"":17094},{""page_index"":3,""viewing_time"":16662}]",28
,,,,,,,,,,,,,,,14739,,139273,,,instructions,"[{""page_index"":0,""viewing_time"":2391},{""page_index"":1,""viewing_time"":1242},{""page_index"":0,""viewing_time"":564},{""page_index"":1,""viewing_time"":398},{""page_index"":2,""viewing_time"":6996},{""page_index"":3,""viewing_time"":3148}]",28
,,,,,,,,,,,,,,,323379,,323380,,,instructions,"[{""page_index"":0,""viewing_time"":73483},{""page_index"":1,""viewing_time"":110569},{""page_index"":2,""viewing_time"":92087},{""page_index"":3,""viewing_time"":47240}]",29
,,,,,,,,,,,,,,,74143,,74144,,,instructions,"[{""page_index"":0,""viewing_time"":21629},{""page_index"":1,""viewing_time"":34157},{""page_index"":2,""viewing_time"":13303},{""page_index"":3,""viewing_time"":5053}]",30
,,,,,,,,,,,,,,,36522,,142483,,,instructions,"[{""page_index"":0,""viewing_time"":3610},{""page_index"":1,""viewing_time"":9045},{""page_index"":2,""viewing_time"":10162},{""page_index"":3,""viewing_time"":13705}]",30
