pid,assignment_id,worker_id
75,3MYYFCXHJ37O4AMX89UW6CFDE0QG4R,A309E9ZYRIL8X2
75,3OVR4I9USPJFHZGBB5Z80QJFKQQ4Q7,A309E9ZYRIL8X2
76,3BC8WZX3V3WMU6X9ZWKLD94U8NKRRG,A30DB51RPGJT4V
76,3VZLGYJEYLAFTT5CICKQOUSHIO1ZXW,A30DB51RPGJT4V
77,31T4R4OBOSG86LOB8LWKJXE87BGC7R,A30KKDFHZL9L4C
78,3483FV8BEEJC43I4SI2M165Q08B623,A30O8IWFSZ1B53
78,3FDJT1UU748B2FMGC5YL9WDKLG9K5G,A30O8IWFSZ1B53
79,37Z929RLG98BB0AEIAPL3YA8IA5STN,A31Z5TPD8QKE26
79,3A4TN5196KI5ZAUNLUIWAA32LHAHC2,A31Z5TPD8QKE26
80,3PPTZCWALQKVKW40WYPYUMWOLI5ZQK,A32W24TWSWXW
80,3WI0P0II61SSTWE4HVP18KNQTPORDB,A32W24TWSWXW
81,3A1COHJ8NJV3N74A4I2R8O7JVPEH8J,A34LSCB90T5KYE
81,3Z2R0DQ0JHEGHIBJY0LKDUX3H7A2EX,A34LSCB90T5KYE
82,34BBWHLWHABE93BC830IMGBKD76WIC,A34RUC9RQ81ILP
82,3WSELTNVR327B4OK1A3UIYG2W7ITAI,A34RUC9RQ81ILP
83,34T446B1C0EUOAORNMBB4I4LZZ50CE,A34UER5ZQ5APMB
83,3FQ5JJ512LOFS4SMG5U73DD6CY1NKV,A34UER5ZQ5APMB
84,32RIADZISS4RUFVO39ODVQYG2CGS4L,A362CV8OOYJA6W
84,3T111IHZ5EQGQ61N5FKZMO4024YR9J,A362CV8OOYJA6W
85,3FTF2T8WLRILY2I949U59NCHUJI9W9,A36E31XCX3ECGU
85,3LOZAJ85YDDPNI20T5BC1JIAXCPX23,A36E31XCX3ECGU
86,39N5ACM9HENVETL8SNGAHT4L1MFP9U,A36V1D3F0N69RP
86,3GNA64GUZE4XDIKBPAII5IPTKJCQ5J,A36V1D3F0N69RP
87,3E7TUJ2EGCMMPWIINEPFHZNWN0ND99,A36ZFXOP398SBO
88,3FTYUGLFSUL3O9G6KOCY5JIU159D5P,A37YMOAGJDRK8U
88,3Q8GYXHFEP2TJHASKSHNLD0CG8O5CE,A37YMOAGJDRK8U
89,3GFK2QRXX9H2XFGX1JHOX77F8N35WI,A38LEVBZ3P5F6T
89,3ON104KXQKWK1WCXNEYESF118OM4WK,A38LEVBZ3P5F6T
90,3EFVCAY5L39ZEDZ0SI5CK1NY8F08JT,A38TKZHXX11XIZ
90,3M0NZ3JDP1Y6RAL2C61VWB1XPPIZ5D,A38TKZHXX11XIZ
91,3BV8HQ2ZZW1196D85XV17OOOCW0A6B,A39J4G75HW4TLW
91,3GD6L00D3SX74LL0WU9PLJS7Y5ZM15,A39J4G75HW4TLW
92,3EFE17QCRC5L6RJJIG8WPF7K7H5HSZ,A3A47DTHHB3EA1
92,3NPFYT4IZC4F2CA7SKW13NCB7ZKGX3,A3A47DTHHB3EA1
93,31JLPPHS2UURERKRWE2L1GW9RNKO32,A3CO6JDHHBD2E4
93,39LNWE0K4UW1HZM7D3LH4SQNSTVIU3,A3CO6JDHHBD2E4
94,3FPRZHYEPY7M4BTOXQOZW8QHNFPV3H,A3CWEN6Y21V7TL
94,3WQQ9FUS6AUTWU1O4QSVMD4L0CHB85,A3CWEN6Y21V7TL
