action_times,actions,button_pressed,correct,delays,information_used_correctly,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
,,,,,,,,,,,,62971,,,72057,,,instructions,"[{""page_index"":0,""viewing_time"":17691},{""page_index"":1,""viewing_time"":12854},{""page_index"":2,""viewing_time"":32424}]",0
,,,,,,,,,,,,5677,,,8268,,,instructions,"[{""page_index"":0,""viewing_time"":2877},{""page_index"":1,""viewing_time"":1975},{""page_index"":2,""viewing_time"":824}]",1
