pid,temp,p_error,logp,satisfice,prune,model,trial_idx
83,1e-10,0.73,-6.76883995007713,5,-30,depth_first,13
83,1e-10,0.73,-6.76883995007713,5,-30,breadth_first,13
83,1e-10,0.73,-6.76883995007713,5,-30,progressive_deepening,13
83,1e-05,0.73,-6.76883995007713,5,-30,best_first,13
83,1e-05,0.01,-3.4215794435813742,,,optimal,13
83,1e-10,1.0,-7.447751280047908,,,random,13
83,1e-10,0.73,-6.76883995007713,5,-30,depth_first,14
83,1e-10,0.73,-6.76883995007713,5,-30,breadth_first,14
83,1e-10,0.73,-6.76883995007713,5,-30,progressive_deepening,14
83,1e-05,0.73,-6.76883995007713,5,-30,best_first,14
83,1e-05,0.01,-3.4215794435813742,,,optimal,14
83,1e-10,1.0,-7.447751280047908,,,random,14
83,1e-10,0.73,-6.76883995007713,5,-30,depth_first,15
83,1e-10,0.73,-6.76883995007713,5,-30,breadth_first,15
83,1e-10,0.73,-6.76883995007713,5,-30,progressive_deepening,15
83,1e-05,0.73,-6.76883995007713,5,-30,best_first,15
83,1e-05,0.01,-3.4215794435813742,,,optimal,15
83,1e-10,1.0,-7.447751280047908,,,random,15
83,1e-10,0.9500000000000001,-13.983364371545422,5,-30,depth_first,16
83,1e-10,0.9500000000000001,-13.983364371545422,5,-30,breadth_first,16
83,1e-10,0.9500000000000001,-13.983364371545422,5,-30,progressive_deepening,16
83,1e-05,0.9500000000000001,-13.983364371545422,5,-30,best_first,16
83,1e-05,0.01,-6.620506064393825,,,optimal,16
83,1e-10,1.0,-14.02700249205801,,,random,16
83,1e-10,0.55,-3.864301788447619,5,-30,depth_first,17
83,1e-10,0.55,-3.864301788447619,5,-30,breadth_first,17
83,1e-10,0.55,-3.864301788447619,5,-30,progressive_deepening,17
83,1e-05,0.55,-3.864301788447619,5,-30,best_first,17
83,1e-05,0.01,-1.8063675729911355,,,optimal,17
83,1e-10,1.0,-5.049856007249537,,,random,17
83,1e-10,1.0,-15.972912641113323,5,-30,depth_first,18
83,1e-10,1.0,-15.972912641113323,5,-30,breadth_first,18
83,1e-10,1.0,-15.972912641113323,5,-30,progressive_deepening,18
83,1e-05,1.0,-15.972912641113323,5,-30,best_first,18
83,1e-05,0.01,-6.629114438930426,,,optimal,18
83,1e-10,1.0,-15.972912641113323,,,random,18
83,1e-10,0.55,-3.864301788447619,5,-30,depth_first,19
83,1e-10,0.55,-3.864301788447619,5,-30,breadth_first,19
83,1e-10,0.55,-3.864301788447619,5,-30,progressive_deepening,19
83,1e-05,0.55,-3.864301788447619,5,-30,best_first,19
83,1e-05,0.01,-1.8063675729911355,,,optimal,19
83,1e-10,1.0,-5.049856007249537,,,random,19
83,1e-10,1.0,-15.972912641113323,5,-30,depth_first,20
83,1e-10,1.0,-15.972912641113323,5,-30,breadth_first,20
83,1e-10,1.0,-15.972912641113323,5,-30,progressive_deepening,20
83,1e-05,1.0,-15.972912641113323,5,-30,best_first,20
83,1e-05,0.01,-6.629114438930426,,,optimal,20
83,1e-10,1.0,-15.972912641113323,,,random,20
83,1e-10,1.0,-21.85901667256348,5,-30,depth_first,21
83,1e-10,1.0,-21.85901667256348,5,-30,breadth_first,21
83,1e-10,1.0,-21.85901667256348,5,-30,progressive_deepening,21
83,1e-05,1.0,-21.85901667256348,5,-30,best_first,21
83,0.19306977288832497,0.01,-12.28356353622502,,,optimal,21
83,1e-10,1.0,-21.85901667256348,,,random,21
83,1e-10,0.9500000000000001,-13.983364371545422,5,-30,depth_first,22
83,1e-10,0.9500000000000001,-13.983364371545422,5,-30,breadth_first,22
83,1e-10,0.9500000000000001,-13.983364371545422,5,-30,progressive_deepening,22
83,1e-05,0.9500000000000001,-13.983364371545422,5,-30,best_first,22
83,1e-05,0.01,-6.620506064393825,,,optimal,22
83,1e-10,1.0,-14.02700249205801,,,random,22
83,1e-10,0.9500000000000001,-13.983364371545422,5,-30,depth_first,23
83,1e-10,0.9500000000000001,-13.983364371545422,5,-30,breadth_first,23
83,1e-10,0.9500000000000001,-13.983364371545422,5,-30,progressive_deepening,23
83,1e-05,0.9500000000000001,-13.983364371545422,5,-30,best_first,23
83,1e-05,0.01,-6.620506064393825,,,optimal,23
83,1e-10,1.0,-14.02700249205801,,,random,23
83,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,24
83,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,24
83,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,24
83,1e-05,0.8300000000000001,-9.381105804877004,5,-30,best_first,24
83,1e-05,0.01,-4.8141660364000645,,,optimal,24
83,1e-10,1.0,-9.750336373041954,,,random,24
83,1e-10,0.73,-6.76883995007713,5,-30,depth_first,25
83,1e-10,0.73,-6.76883995007713,5,-30,breadth_first,25
83,1e-10,0.73,-6.76883995007713,5,-30,progressive_deepening,25
83,1e-05,0.73,-6.76883995007713,5,-30,best_first,25
83,1e-05,0.01,-3.4215794435813742,,,optimal,25
83,1e-10,1.0,-7.447751280047908,,,random,25
83,1e-10,0.55,-3.864301788447619,5,-30,depth_first,26
83,1e-10,0.55,-3.864301788447619,5,-30,breadth_first,26
83,1e-10,0.55,-3.864301788447619,5,-30,progressive_deepening,26
83,1e-05,0.55,-3.864301788447619,5,-30,best_first,26
83,1e-05,0.01,-1.8063675729911355,,,optimal,26
83,1e-10,1.0,-5.049856007249537,,,random,26
83,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,27
83,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,27
83,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,27
83,1e-05,0.8300000000000001,-9.381105804877004,5,-30,best_first,27
83,1e-05,0.01,-4.8141660364000645,,,optimal,27
83,1e-10,1.0,-9.750336373041954,,,random,27
83,1e-10,0.55,-3.864301788447619,5,-30,depth_first,28
83,1e-10,0.55,-3.864301788447619,5,-30,breadth_first,28
83,1e-10,0.55,-3.864301788447619,5,-30,progressive_deepening,28
83,1e-05,0.55,-3.864301788447619,5,-30,best_first,28
83,1e-05,0.01,-1.8063675729911355,,,optimal,28
83,1e-10,1.0,-5.049856007249537,,,random,28
83,1e-10,1.0,-15.972912641113323,5,-30,depth_first,29
83,1e-10,1.0,-15.972912641113323,5,-30,breadth_first,29
83,1e-10,1.0,-15.972912641113323,5,-30,progressive_deepening,29
83,1e-05,1.0,-15.972912641113323,5,-30,best_first,29
83,1e-05,0.01,-6.629114438930426,,,optimal,29
83,1e-10,1.0,-15.972912641113323,,,random,29
84,1e-10,0.97,-9.746403815691755,5,-30,depth_first,0
84,1e-10,0.3,-6.166817434585844,5,-30,breadth_first,0
84,1e-10,0.97,-9.746403815691755,5,-30,progressive_deepening,0
84,10.0,0.34,-7.5892654783854105,5,-30,best_first,0
84,1e-05,1.0,-9.750336373041954,,,optimal,0
84,1e-10,1.0,-9.750336373041954,,,random,0
84,1e-10,0.97,-9.746403815691755,5,-30,depth_first,1
84,1e-10,0.3,-6.166817434585844,5,-30,breadth_first,1
84,1e-10,0.97,-9.746403815691755,5,-30,progressive_deepening,1
84,10.0,0.34,-7.738123606247038,5,-30,best_first,1
84,1e-05,1.0,-9.750336373041954,,,optimal,1
84,1e-10,1.0,-9.750336373041954,,,random,1
84,1e-10,0.55,-13.878110764589833,10,-30,depth_first,2
84,1e-10,0.35000000000000003,-10.945884896984296,5,-30,breadth_first,2
84,1e-10,0.55,-13.878110764589833,10,-30,progressive_deepening,2
84,1e-05,0.17,-7.262459071242004,10,-30,best_first,2
84,1e-05,0.86,-15.645154125122428,,,optimal,2
84,1e-10,1.0,-15.972912641113323,,,random,2
84,1e-10,0.89,-22.332717903464104,10,-5,depth_first,3
84,1e-10,0.72,-20.796086592182,5,-30,breadth_first,3
84,1e-10,0.89,-22.332717903464104,10,-5,progressive_deepening,3
84,10.0,0.7000000000000001,-21.24573663616954,10,-5,best_first,3
84,3.2374575428176398,0.01,-20.873309289933175,,,optimal,3
84,1e-10,1.0,-22.552163853123425,,,random,3
84,1e-10,0.59,-14.438227733349672,5,-30,depth_first,4
84,1e-10,0.18000000000000002,-8.321076698850097,5,-30,breadth_first,4
84,1e-10,0.59,-14.438227733349672,5,-30,progressive_deepening,4
84,5.689866029018293,0.01,-7.104962022075875,5,-30,best_first,4
84,10.0,0.01,-15.449212536597969,,,optimal,4
84,1e-10,1.0,-15.972912641113323,,,random,4
84,1e-10,0.72,-21.106674796055877,30,-5,depth_first,5
84,1e-10,0.13,-11.15304267050262,30,-5,breadth_first,5
84,1e-10,0.7000000000000001,-20.904104301714376,30,-5,progressive_deepening,5
84,10.0,0.16,-15.219470324555328,30,-5,best_first,5
84,7.543120063354607,0.01,-20.846273722711377,,,optimal,5
84,1e-10,1.0,-21.85901667256348,,,random,5
84,1e-10,0.24000000000000002,-6.43257669928367,15,-30,depth_first,6
84,1e-10,0.72,-11.09825419260578,5,-30,breadth_first,6
84,1e-10,0.24000000000000002,-6.43257669928367,15,-30,progressive_deepening,6
84,1e-05,0.24000000000000002,-6.43257669928367,15,-30,best_first,6
84,1e-05,0.7000000000000001,-10.854837634388124,,,optimal,6
84,1e-10,1.0,-11.947560950378174,,,random,6
84,1e-10,0.52,-15.50244705295717,10,-10,depth_first,7
84,1e-10,0.01,-5.031320556274952,10,-10,breadth_first,7
84,1e-10,0.52,-15.50244705295717,10,-10,progressive_deepening,7
84,10.0,0.01,-8.291711315395862,10,-10,best_first,7
84,10.0,0.01,-17.15030413878278,,,optimal,7
84,1e-10,1.0,-17.76467211034138,,,random,7
84,1e-10,0.01,-2.535690541053652,10,-5,depth_first,8
84,1e-10,0.61,-12.347156658306643,5,-30,breadth_first,8
84,1e-10,0.01,-2.535690541053652,10,-5,progressive_deepening,8
84,1e-05,0.01,-2.535690541053652,10,-30,best_first,8
84,0.2559547922699533,0.7000000000000001,-13.381366390081762,,,optimal,8
84,1e-10,1.0,-14.02700249205801,,,random,8
84,1e-10,0.01,-1.8259466720128155,5,-30,depth_first,9
84,1e-10,0.6,-8.398633456691682,5,-30,breadth_first,9
84,1e-10,0.01,-1.8259466720128155,5,-30,progressive_deepening,9
84,10.0,0.01,-3.6568200847416725,5,-30,best_first,9
84,1e-05,0.5800000000000001,-8.214093675297592,,,optimal,9
84,1e-10,1.0,-9.750336373041954,,,random,9
84,1e-10,0.39,-17.926242846269368,15,-30,depth_first,10
84,1e-10,0.37,-16.930970164844332,15,-30,breadth_first,10
84,1e-10,0.38,-18.06138564014884,15,-30,progressive_deepening,10
84,2.44205309454865,0.01,-7.889681196491039,15,-30,best_first,10
84,4.291934260128778,0.01,-20.732074234551206,,,optimal,10
84,1e-10,1.0,-22.552163853123425,,,random,10
84,1e-10,0.2,-7.487466942334971,5,-30,depth_first,11
84,1e-10,0.6,-12.278568147568327,5,-30,breadth_first,11
84,1e-10,0.41000000000000003,-10.579617016196059,5,-30,progressive_deepening,11
84,7.543120063354607,0.01,-5.609111541576484,5,-30,best_first,11
84,10.0,0.01,-13.645572414047567,,,optimal,11
84,1e-10,1.0,-14.02700249205801,,,random,11
84,1e-10,0.01,-1.834875302757117,10,-30,depth_first,12
84,1e-10,0.72,-11.09825419260578,5,-30,breadth_first,12
84,1e-10,0.01,-2.931471461710042,10,-30,progressive_deepening,12
84,1e-05,0.01,-1.834875302757117,10,-30,best_first,12
84,1e-05,0.46,-8.828435361255842,,,optimal,12
84,1e-10,1.0,-11.947560950378174,,,random,12
84,1e-10,0.15000000000000002,-8.185090809800828,10,-30,depth_first,13
84,1e-10,0.79,-17.20623571891557,5,-30,breadth_first,13
84,1e-10,0.16,-9.247799346218164,10,-30,progressive_deepening,13
84,1e-05,0.15000000000000002,-7.895045335202299,10,-30,best_first,13
84,1e-05,0.64,-15.873446616186527,,,optimal,13
84,1e-10,1.0,-17.76467211034138,,,random,13
84,1e-10,0.67,-18.31521572129345,5,-5,depth_first,14
84,1e-10,0.01,-6.134609308793355,5,-5,breadth_first,14
84,1e-10,0.79,-18.867289240762144,5,-5,progressive_deepening,14
84,4.291934260128778,0.01,-8.995460513577061,5,-5,best_first,14
84,7.543120063354607,0.01,-18.453935620058534,,,optimal,14
84,1e-10,1.0,-19.37411002277548,,,random,14
84,1e-10,0.63,-20.94370300403633,15,-30,depth_first,15
84,1e-10,0.65,-20.151128324914332,5,-30,breadth_first,15
84,1e-10,0.81,-22.034778852622168,5,-10,progressive_deepening,15
84,1e-05,0.44,-17.033796736160784,15,-30,best_first,15
84,2.44205309454865,0.01,-20.920603229717276,,,optimal,15
84,1e-10,1.0,-22.552163853123425,,,random,15
84,1e-10,1.0,-15.972912641113323,5,-30,depth_first,16
84,1e-10,1.0,-15.972912641113323,5,-30,breadth_first,16
84,1e-10,1.0,-15.972912641113323,5,-30,progressive_deepening,16
84,1e-05,1.0,-15.972912641113323,5,-30,best_first,16
84,1e-05,0.01,-6.629114438930426,,,optimal,16
84,1e-10,1.0,-15.972912641113323,,,random,16
84,1e-10,0.55,-3.864301788447619,5,-30,depth_first,17
84,1e-10,0.55,-3.864301788447619,5,-30,breadth_first,17
84,1e-10,0.55,-3.864301788447619,5,-30,progressive_deepening,17
84,1e-05,0.55,-3.864301788447619,5,-30,best_first,17
84,1e-05,0.01,-1.8063675729911355,,,optimal,17
84,1e-10,1.0,-5.049856007249537,,,random,17
84,1e-10,0.9,-11.78121634810736,5,-30,depth_first,18
84,1e-10,0.9,-11.78121634810736,5,-30,breadth_first,18
84,1e-10,0.9,-11.78121634810736,5,-30,progressive_deepening,18
84,1e-05,0.9,-11.78121634810736,5,-30,best_first,18
84,1e-05,0.01,-5.91969082609729,,,optimal,18
84,1e-10,1.0,-11.947560950378174,,,random,18
84,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,19
84,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,19
84,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,19
84,1e-05,0.8300000000000001,-9.381105804877004,5,-30,best_first,19
84,1e-05,0.01,-4.8141660364000645,,,optimal,19
84,1e-10,1.0,-9.750336373041954,,,random,19
84,1e-10,0.9,-11.78121634810736,5,-30,depth_first,20
84,1e-10,0.9,-11.78121634810736,5,-30,breadth_first,20
84,1e-10,0.9,-11.78121634810736,5,-30,progressive_deepening,20
84,1e-05,0.9,-11.78121634810736,5,-30,best_first,20
84,1e-05,0.01,-5.91969082609729,,,optimal,20
84,1e-10,1.0,-11.947560950378174,,,random,20
84,1e-10,0.9500000000000001,-13.983364371545422,5,-30,depth_first,21
84,1e-10,0.9500000000000001,-13.983364371545422,5,-30,breadth_first,21
84,1e-10,0.9500000000000001,-13.983364371545422,5,-30,progressive_deepening,21
84,1e-05,0.9500000000000001,-13.983364371545422,5,-30,best_first,21
84,1e-05,0.01,-6.620506064393825,,,optimal,21
84,1e-10,1.0,-14.02700249205801,,,random,21
84,1e-10,0.55,-3.864301788447619,5,-30,depth_first,22
84,1e-10,0.55,-3.864301788447619,5,-30,breadth_first,22
84,1e-10,0.55,-3.864301788447619,5,-30,progressive_deepening,22
84,1e-05,0.55,-3.864301788447619,5,-30,best_first,22
84,1e-05,0.01,-1.8063675729911355,,,optimal,22
84,1e-10,1.0,-5.049856007249537,,,random,22
84,1e-10,1.0,-19.37411002277548,5,-30,depth_first,23
84,1e-10,1.0,-19.37411002277548,5,-30,breadth_first,23
84,1e-10,1.0,-19.37411002277548,5,-30,progressive_deepening,23
84,1e-05,1.0,-19.37411002277548,5,-30,best_first,23
84,1e-05,0.31,-14.214604907877666,,,optimal,23
84,1e-10,1.0,-19.37411002277548,,,random,23
84,1e-10,0.55,-3.864301788447619,5,-30,depth_first,24
84,1e-10,0.55,-3.864301788447619,5,-30,breadth_first,24
84,1e-10,0.55,-3.864301788447619,5,-30,progressive_deepening,24
84,1e-05,0.55,-3.864301788447619,5,-30,best_first,24
84,1e-05,0.01,-1.8063675729911355,,,optimal,24
84,1e-10,1.0,-5.049856007249537,,,random,24
84,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,25
84,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,25
84,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,25
84,1e-05,0.8300000000000001,-9.381105804877004,5,-30,best_first,25
84,1e-05,0.01,-4.8141660364000645,,,optimal,25
84,1e-10,1.0,-9.750336373041954,,,random,25
84,1e-10,1.0,-15.972912641113323,5,-30,depth_first,26
84,1e-10,1.0,-15.972912641113323,5,-30,breadth_first,26
84,1e-10,1.0,-15.972912641113323,5,-30,progressive_deepening,26
84,1e-05,1.0,-15.972912641113323,5,-30,best_first,26
84,1e-05,0.01,-6.629114438930426,,,optimal,26
84,1e-10,1.0,-15.972912641113323,,,random,26
84,1e-10,1.0,-15.972912641113323,5,-30,depth_first,27
84,1e-10,1.0,-15.972912641113323,5,-30,breadth_first,27
84,1e-10,1.0,-15.972912641113323,5,-30,progressive_deepening,27
84,1e-05,1.0,-15.972912641113323,5,-30,best_first,27
84,1e-05,0.01,-6.629114438930426,,,optimal,27
84,1e-10,1.0,-15.972912641113323,,,random,27
84,1e-10,1.0,-15.972912641113323,5,-30,depth_first,28
84,1e-10,1.0,-15.972912641113323,5,-30,breadth_first,28
84,1e-10,1.0,-15.972912641113323,5,-30,progressive_deepening,28
84,1e-05,1.0,-15.972912641113323,5,-30,best_first,28
84,1e-05,0.01,-6.629114438930426,,,optimal,28
84,1e-10,1.0,-15.972912641113323,,,random,28
84,1e-10,0.73,-6.76883995007713,5,-30,depth_first,29
84,1e-10,0.73,-6.76883995007713,5,-30,breadth_first,29
84,1e-10,0.73,-6.76883995007713,5,-30,progressive_deepening,29
84,1e-05,0.73,-6.76883995007713,5,-30,best_first,29
84,1e-05,0.01,-3.4215794435813742,,,optimal,29
84,1e-10,1.0,-7.447751280047908,,,random,29
86,1e-10,0.97,-9.746403815691755,5,-30,depth_first,0
86,1e-10,0.3,-6.166817434585844,5,-30,breadth_first,0
86,1e-10,0.97,-9.746403815691755,5,-30,progressive_deepening,0
86,4.291934260128778,0.33,-7.351639443723329,5,-30,best_first,0
86,1e-05,1.0,-9.750336373041954,,,optimal,0
86,1e-10,1.0,-9.750336373041954,,,random,0
86,1e-10,0.46,-8.86222403432274,5,-30,depth_first,1
86,1e-10,0.72,-11.09825419260578,5,-30,breadth_first,1
86,1e-10,0.46,-8.86222403432274,5,-30,progressive_deepening,1
86,10.0,0.5,-9.935878790166122,5,-30,best_first,1
86,1e-05,1.0,-11.947560950378174,,,optimal,1
86,1e-10,1.0,-11.947560950378174,,,random,1
86,1e-10,0.55,-3.864301788447619,5,-30,depth_first,2
86,1e-10,0.55,-3.864301788447619,5,-30,breadth_first,2
86,1e-10,0.55,-3.864301788447619,5,-30,progressive_deepening,2
86,1e-05,0.55,-3.864301788447619,5,-30,best_first,2
86,1e-05,0.01,-1.8063675729911355,,,optimal,2
86,1e-10,1.0,-5.049856007249537,,,random,2
86,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,3
86,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,3
86,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,3
86,1e-05,0.8200000000000001,-9.316069772032309,25,-30,best_first,3
86,1e-05,0.89,-9.719428219771821,,,optimal,3
86,1e-10,1.0,-9.750336373041954,,,random,3
86,1e-10,0.76,-21.647694759101846,25,-30,depth_first,4
86,1e-10,0.29000000000000004,-16.492236104185004,25,-30,breadth_first,4
86,1e-10,0.64,-20.54452812702002,25,-30,progressive_deepening,4
86,10.0,0.16,-16.97035180058093,25,-30,best_first,4
86,5.689866029018293,0.01,-20.65966259038109,,,optimal,4
86,1e-10,1.0,-22.552163853123425,,,random,4
86,1e-10,0.72,-11.09825419260578,5,-30,depth_first,5
86,1e-10,0.72,-11.09825419260578,5,-30,breadth_first,5
86,1e-10,0.72,-11.09825419260578,5,-30,progressive_deepening,5
86,1e-05,0.72,-11.09825419260578,5,-30,best_first,5
86,1e-05,0.54,-10.683298292132559,,,optimal,5
86,1e-10,1.0,-11.947560950378174,,,random,5
86,1e-10,0.6,-20.36435339806749,30,-30,depth_first,6
86,1e-10,0.6900000000000001,-20.970364328658302,30,-30,breadth_first,6
86,1e-10,0.73,-21.61903125235888,30,-30,progressive_deepening,6
86,10.0,0.51,-19.275946901428853,30,-30,best_first,6
86,5.689866029018293,0.01,-21.40654419452466,,,optimal,6
86,1e-10,1.0,-22.552163853123425,,,random,6
86,1e-10,0.73,-6.76883995007713,5,-30,depth_first,7
86,1e-10,0.73,-6.76883995007713,5,-30,breadth_first,7
86,1e-10,0.73,-6.76883995007713,5,-30,progressive_deepening,7
86,1e-05,0.73,-6.76883995007713,5,-30,best_first,7
86,1e-05,0.01,-3.4215794435813742,,,optimal,7
86,1e-10,1.0,-7.447751280047908,,,random,7
86,1e-10,0.73,-6.76883995007713,5,-30,depth_first,8
86,1e-10,0.73,-6.76883995007713,5,-30,breadth_first,8
86,1e-10,0.73,-6.76883995007713,5,-30,progressive_deepening,8
86,1e-05,0.73,-6.76883995007713,5,-30,best_first,8
86,1e-05,0.59,-7.130848545041635,,,optimal,8
86,1e-10,1.0,-7.447751280047908,,,random,8
86,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,9
86,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,9
86,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,9
86,1e-05,0.8300000000000001,-9.381105804877004,5,-30,best_first,9
86,1e-05,0.43,-8.805909985196354,,,optimal,9
86,1e-10,1.0,-9.750336373041954,,,random,9
86,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,10
86,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,10
86,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,10
86,1e-05,0.8300000000000001,-9.381105804877004,5,-30,best_first,10
86,0.2559547922699533,0.01,-7.251553406008474,,,optimal,10
86,1e-10,1.0,-9.750336373041954,,,random,10
86,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,11
86,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,11
86,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,11
86,1e-05,0.8300000000000001,-9.381105804877004,5,-30,best_first,11
86,1e-05,0.01,-4.8141660364000645,,,optimal,11
86,1e-10,1.0,-9.750336373041954,,,random,11
86,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,12
86,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,12
86,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,12
