pid,temp,p_error,logp,satisfice,prune,model,trial_idx
3,1e-05,0.01,-6.629114438930426,,,optimal,26
3,1e-10,1.0,-15.972912641113323,,,random,26
3,1e-10,0.87,-21.623613619970474,30,-20,depth_first,27
3,1e-10,0.87,-21.623613619970474,30,-20,breadth_first,27
3,1e-10,0.87,-21.623613619970474,30,-20,progressive_deepening,27
3,10.0,0.89,-21.682096026889308,30,-20,best_first,27
3,1e-05,0.39,-17.389137324240046,,,optimal,27
3,1e-10,1.0,-21.85901667256348,,,random,27
3,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,28
3,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,28
3,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,28
3,1e-05,0.8300000000000001,-9.381105804877004,5,-30,best_first,28
3,1e-05,0.01,-4.8141660364000645,,,optimal,28
3,1e-10,1.0,-9.750336373041954,,,random,28
3,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,29
3,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,29
3,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,29
3,1e-05,0.8300000000000001,-9.381105804877004,5,-30,best_first,29
3,1e-05,0.01,-4.8141660364000645,,,optimal,29
3,1e-10,1.0,-9.750336373041954,,,random,29
6,1e-10,1.0,-22.552163853123425,5,-30,depth_first,0
6,1e-10,1.0,-22.552163853123425,5,-30,breadth_first,0
6,1e-10,1.0,-22.552163853123425,5,-30,progressive_deepening,0
6,1e-05,1.0,-22.552163853123425,5,-30,best_first,0
6,10.0,0.05,-22.539124438637646,,,optimal,0
6,1e-10,1.0,-22.552163853123425,,,random,0
6,1e-10,0.88,-22.09284235798742,5,-30,depth_first,1
6,1e-10,1.0,-22.552163853123425,5,-30,breadth_first,1
6,1e-10,0.88,-22.09284235798742,5,-30,progressive_deepening,1
6,1e-05,1.0,-22.552163853123425,5,-30,best_first,1
6,10.0,0.01,-22.394752620305212,,,optimal,1
6,1e-10,1.0,-22.552163853123425,,,random,1
6,1e-10,1.0,-21.85901667256348,5,-30,depth_first,2
6,1e-10,1.0,-21.85901667256348,5,-30,breadth_first,2
6,1e-10,1.0,-21.85901667256348,5,-30,progressive_deepening,2
6,1e-05,1.0,-21.85901667256348,5,-30,best_first,2
6,1.8420699693267164,0.01,-21.489093377487148,,,optimal,2
6,1e-10,1.0,-21.85901667256348,,,random,2
6,1e-10,0.93,-22.452927975045455,30,-30,depth_first,3
6,1e-10,1.0,-22.552163853123425,5,-30,breadth_first,3
6,1e-10,0.93,-22.452927975045455,30,-30,progressive_deepening,3
6,1e-05,0.93,-22.452927975045455,30,-30,best_first,3
6,1e-05,0.46,-18.228829524682315,,,optimal,3
6,1e-10,1.0,-22.552163853123425,,,random,3
6,1e-10,0.55,-16.10372985846708,25,-30,depth_first,4
6,1e-10,0.99,-19.372451837773717,5,-30,breadth_first,4
6,1e-10,0.5700000000000001,-16.63643858346108,25,-20,progressive_deepening,4
6,10.0,0.77,-18.811305312383613,25,-20,best_first,4
6,0.5963623316594636,0.01,-16.579008306155778,,,optimal,4
6,1e-10,1.0,-19.37411002277548,,,random,4
6,1e-10,1.0,-19.37411002277548,5,-30,depth_first,5
6,1e-10,1.0,-19.37411002277548,5,-30,breadth_first,5
6,1e-10,1.0,-19.37411002277548,5,-30,progressive_deepening,5
6,1e-05,1.0,-19.37411002277548,5,-30,best_first,5
6,1.389495494373136,0.01,-19.09505092994944,,,optimal,5
6,1e-10,1.0,-19.37411002277548,,,random,5
6,1e-10,1.0,-21.85901667256348,5,-30,depth_first,6
6,1e-10,1.0,-21.85901667256348,5,-30,breadth_first,6
6,1e-10,1.0,-21.85901667256348,5,-30,progressive_deepening,6
6,1e-05,1.0,-21.85901667256348,5,-30,best_first,6
6,2.44205309454865,0.01,-21.60560821451228,,,optimal,6
6,1e-10,1.0,-21.85901667256348,,,random,6
6,1e-10,1.0,-15.972912641113323,5,-30,depth_first,7
6,1e-10,1.0,-15.972912641113323,5,-30,breadth_first,7
6,1e-10,1.0,-15.972912641113323,5,-30,progressive_deepening,7
6,1e-05,1.0,-15.972912641113323,5,-30,best_first,7
6,1e-05,0.01,-6.629114438930426,,,optimal,7
6,1e-10,1.0,-15.972912641113323,,,random,7
6,1e-10,1.0,-15.972912641113323,5,-30,depth_first,8
6,1e-10,1.0,-15.972912641113323,5,-30,breadth_first,8
6,1e-10,1.0,-15.972912641113323,5,-30,progressive_deepening,8
6,1e-05,1.0,-15.972912641113323,5,-30,best_first,8
6,0.5963623316594636,0.13,-15.13779243466818,,,optimal,8
6,1e-10,1.0,-15.972912641113323,,,random,8
6,1e-10,1.0,-15.972912641113323,5,-30,depth_first,9
6,1e-10,1.0,-15.972912641113323,5,-30,breadth_first,9
6,1e-10,1.0,-15.972912641113323,5,-30,progressive_deepening,9
6,1e-05,1.0,-15.972912641113323,5,-30,best_first,9
6,0.5963623316594636,0.13,-15.13779243466818,,,optimal,9
6,1e-10,1.0,-15.972912641113323,,,random,9
6,1e-10,1.0,-15.972912641113323,5,-30,depth_first,10
6,1e-10,1.0,-15.972912641113323,5,-30,breadth_first,10
6,1e-10,1.0,-15.972912641113323,5,-30,progressive_deepening,10
6,1e-05,1.0,-15.972912641113323,5,-30,best_first,10
6,0.5963623316594636,0.01,-14.473791311069027,,,optimal,10
6,1e-10,1.0,-15.972912641113323,,,random,10
6,1e-10,0.55,-3.864301788447619,5,-30,depth_first,11
6,1e-10,0.55,-3.864301788447619,5,-30,breadth_first,11
6,1e-10,0.55,-3.864301788447619,5,-30,progressive_deepening,11
6,1e-05,0.55,-3.864301788447619,5,-30,best_first,11
6,1e-05,0.01,-1.8063675729911355,,,optimal,11
6,1e-10,1.0,-5.049856007249537,,,random,11
6,1e-10,0.9500000000000001,-13.983364371545422,5,-30,depth_first,12
6,1e-10,0.9500000000000001,-13.983364371545422,5,-30,breadth_first,12
6,1e-10,0.9500000000000001,-13.983364371545422,5,-30,progressive_deepening,12
6,1e-05,0.9500000000000001,-13.983364371545422,5,-30,best_first,12
6,1e-05,0.01,-6.620506064393825,,,optimal,12
6,1e-10,1.0,-14.02700249205801,,,random,12
6,1e-10,0.55,-3.864301788447619,5,-30,depth_first,13
6,1e-10,0.55,-3.864301788447619,5,-30,breadth_first,13
6,1e-10,0.55,-3.864301788447619,5,-30,progressive_deepening,13
6,1e-05,0.55,-3.864301788447619,5,-30,best_first,13
6,1e-05,0.01,-1.8063675729911355,,,optimal,13
6,1e-10,1.0,-5.049856007249537,,,random,13
6,1e-10,0.9500000000000001,-13.983364371545422,5,-30,depth_first,14
6,1e-10,0.9500000000000001,-13.983364371545422,5,-30,breadth_first,14
6,1e-10,0.9500000000000001,-13.983364371545422,5,-30,progressive_deepening,14
6,1e-05,0.9500000000000001,-13.983364371545422,5,-30,best_first,14
6,1e-05,0.01,-6.620506064393825,,,optimal,14
6,1e-10,1.0,-14.02700249205801,,,random,14
6,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,15
6,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,15
6,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,15
6,1e-05,0.8300000000000001,-9.381105804877004,5,-30,best_first,15
6,1e-05,0.01,-4.8141660364000645,,,optimal,15
6,1e-10,1.0,-9.750336373041954,,,random,15
6,1e-10,0.9,-11.78121634810736,5,-30,depth_first,16
6,1e-10,0.9,-11.78121634810736,5,-30,breadth_first,16
6,1e-10,0.9,-11.78121634810736,5,-30,progressive_deepening,16
6,1e-05,0.9,-11.78121634810736,5,-30,best_first,16
6,1e-05,0.01,-5.91969082609729,,,optimal,16
6,1e-10,1.0,-11.947560950378174,,,random,16
6,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,17
6,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,17
6,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,17
6,1e-05,0.8300000000000001,-9.381105804877004,5,-30,best_first,17
6,1e-05,0.01,-4.8141660364000645,,,optimal,17
6,1e-10,1.0,-9.750336373041954,,,random,17
6,1e-10,0.9500000000000001,-13.983364371545422,5,-30,depth_first,18
6,1e-10,0.9500000000000001,-13.983364371545422,5,-30,breadth_first,18
6,1e-10,0.9500000000000001,-13.983364371545422,5,-30,progressive_deepening,18
6,1e-05,0.9500000000000001,-13.983364371545422,5,-30,best_first,18
6,1e-05,0.01,-6.620506064393825,,,optimal,18
6,1e-10,1.0,-14.02700249205801,,,random,18
6,1e-10,0.9,-11.78121634810736,5,-30,depth_first,19
6,1e-10,0.9,-11.78121634810736,5,-30,breadth_first,19
6,1e-10,0.9,-11.78121634810736,5,-30,progressive_deepening,19
6,1e-05,0.9,-11.78121634810736,5,-30,best_first,19
6,1e-05,0.01,-5.91969082609729,,,optimal,19
6,1e-10,1.0,-11.947560950378174,,,random,19
6,1e-10,0.55,-3.864301788447619,5,-30,depth_first,20
6,1e-10,0.55,-3.864301788447619,5,-30,breadth_first,20
6,1e-10,0.55,-3.864301788447619,5,-30,progressive_deepening,20
6,1e-05,0.55,-3.864301788447619,5,-30,best_first,20
6,1e-05,0.01,-1.8063675729911355,,,optimal,20
6,1e-10,1.0,-5.049856007249537,,,random,20
6,1e-10,0.9,-11.78121634810736,5,-30,depth_first,21
6,1e-10,0.9,-11.78121634810736,5,-30,breadth_first,21
6,1e-10,0.9,-11.78121634810736,5,-30,progressive_deepening,21
6,1e-05,0.9,-11.78121634810736,5,-30,best_first,21
6,1e-05,0.01,-5.91969082609729,,,optimal,21
6,1e-10,1.0,-11.947560950378174,,,random,21
6,1e-10,0.72,-20.61807660441336,30,-20,depth_first,22
6,1e-10,0.86,-21.572469537449088,25,-20,breadth_first,22
6,1e-10,0.72,-20.61807660441336,30,-20,progressive_deepening,22
6,1e-05,0.72,-20.61807660441336,30,-20,best_first,22
6,1e-05,0.26,-15.300628211970585,,,optimal,22
6,1e-10,1.0,-21.85901667256348,,,random,22
6,1e-10,0.73,-6.76883995007713,5,-30,depth_first,23
6,1e-10,0.73,-6.76883995007713,5,-30,breadth_first,23
6,1e-10,0.73,-6.76883995007713,5,-30,progressive_deepening,23
6,1e-05,0.73,-6.76883995007713,5,-30,best_first,23
6,1e-05,0.01,-3.4215794435813742,,,optimal,23
6,1e-10,1.0,-7.447751280047908,,,random,23
6,1e-10,1.0,-15.972912641113323,5,-30,depth_first,24
6,1e-10,1.0,-15.972912641113323,5,-30,breadth_first,24
6,1e-10,1.0,-15.972912641113323,5,-30,progressive_deepening,24
6,1e-05,1.0,-15.972912641113323,5,-30,best_first,24
6,1e-05,0.01,-6.629114438930426,,,optimal,24
6,1e-10,1.0,-15.972912641113323,,,random,24
6,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,25
6,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,25
6,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,25
6,1e-05,0.8300000000000001,-9.381105804877004,5,-30,best_first,25
6,1e-05,0.01,-4.8141660364000645,,,optimal,25
6,1e-10,1.0,-9.750336373041954,,,random,25
6,1e-10,1.0,-15.972912641113323,5,-30,depth_first,26
6,1e-10,1.0,-15.972912641113323,5,-30,breadth_first,26
6,1e-10,1.0,-15.972912641113323,5,-30,progressive_deepening,26
6,1e-05,1.0,-15.972912641113323,5,-30,best_first,26
6,1e-05,0.01,-6.629114438930426,,,optimal,26
6,1e-10,1.0,-15.972912641113323,,,random,26
6,1e-10,0.55,-3.864301788447619,5,-30,depth_first,27
6,1e-10,0.55,-3.864301788447619,5,-30,breadth_first,27
6,1e-10,0.55,-3.864301788447619,5,-30,progressive_deepening,27
6,1e-05,0.55,-3.864301788447619,5,-30,best_first,27
6,1e-05,0.01,-1.8063675729911355,,,optimal,27
6,1e-10,1.0,-5.049856007249537,,,random,27
6,1e-10,0.9,-11.78121634810736,5,-30,depth_first,28
6,1e-10,0.9,-11.78121634810736,5,-30,breadth_first,28
6,1e-10,0.9,-11.78121634810736,5,-30,progressive_deepening,28
6,1e-05,0.9,-11.78121634810736,5,-30,best_first,28
6,1e-05,0.01,-5.91969082609729,,,optimal,28
6,1e-10,1.0,-11.947560950378174,,,random,28
6,1e-10,1.0,-15.972912641113323,5,-30,depth_first,29
6,1e-10,1.0,-15.972912641113323,5,-30,breadth_first,29
6,1e-10,1.0,-15.972912641113323,5,-30,progressive_deepening,29
6,1e-05,1.0,-15.972912641113323,5,-30,best_first,29
6,1e-05,0.01,-6.629114438930426,,,optimal,29
6,1e-10,1.0,-15.972912641113323,,,random,29
7,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,0
7,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,0
7,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,0
7,1e-05,1.0,-2.5649493574615367,5,-30,best_first,0
7,1e-05,1.0,-2.5649493574615367,,,optimal,0
7,1e-10,1.0,-2.5649493574615367,,,random,0
7,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,1
7,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,1
7,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,1
7,1e-05,1.0,-2.5649493574615367,5,-30,best_first,1
7,1e-05,1.0,-2.5649493574615367,,,optimal,1
7,1e-10,1.0,-2.5649493574615367,,,random,1
7,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,2
7,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,2
7,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,2
7,1e-05,1.0,-2.5649493574615367,5,-30,best_first,2
7,1e-05,1.0,-2.5649493574615367,,,optimal,2
7,1e-10,1.0,-2.5649493574615367,,,random,2
7,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,3
7,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,3
7,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,3
7,1e-05,1.0,-2.5649493574615367,5,-30,best_first,3
7,1e-05,1.0,-2.5649493574615367,,,optimal,3
7,1e-10,1.0,-2.5649493574615367,,,random,3
7,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,4
7,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,4
7,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,4
7,1e-05,1.0,-2.5649493574615367,5,-30,best_first,4
7,1e-05,1.0,-2.5649493574615367,,,optimal,4
7,1e-10,1.0,-2.5649493574615367,,,random,4
7,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,5
7,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,5
7,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,5
7,1e-05,1.0,-2.5649493574615367,5,-30,best_first,5
7,1e-05,1.0,-2.5649493574615367,,,optimal,5
7,1e-10,1.0,-2.5649493574615367,,,random,5
7,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,6
7,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,6
7,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,6
7,1e-05,1.0,-2.5649493574615367,5,-30,best_first,6
7,1e-05,1.0,-2.5649493574615367,,,optimal,6
7,1e-10,1.0,-2.5649493574615367,,,random,6
7,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,7
7,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,7
7,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,7
7,1e-05,1.0,-2.5649493574615367,5,-30,best_first,7
7,1e-05,1.0,-2.5649493574615367,,,optimal,7
7,1e-10,1.0,-2.5649493574615367,,,random,7
7,1e-10,0.65,-4.707449035108509,5,-30,depth_first,8
7,1e-10,0.65,-4.707449035108509,5,-30,breadth_first,8
7,1e-10,0.65,-4.707449035108509,5,-30,progressive_deepening,8
7,1e-05,0.65,-4.707449035108509,5,-30,best_first,8
7,1e-05,1.0,-5.049856007249537,,,optimal,8
7,1e-10,1.0,-5.049856007249537,,,random,8
7,1e-10,0.65,-4.707449035108509,5,-30,depth_first,9
7,1e-10,0.65,-4.707449035108509,5,-30,breadth_first,9
7,1e-10,0.65,-4.707449035108509,5,-30,progressive_deepening,9
7,1e-05,0.65,-4.707449035108509,5,-30,best_first,9
7,1e-05,1.0,-5.049856007249537,,,optimal,9
7,1e-10,1.0,-5.049856007249537,,,random,9
7,1e-10,0.14,-7.913656195667509,15,-30,depth_first,10
7,1e-10,0.85,-19.05176045234885,5,-30,breadth_first,10
7,1e-10,0.14,-8.980734339928532,15,-30,progressive_deepening,10
7,2.44205309454865,0.14,-9.43837045743243,15,-30,best_first,10
7,1e-05,0.54,-16.076929576619445,,,optimal,10
7,1e-10,1.0,-19.37411002277548,,,random,10
7,1e-10,0.42000000000000004,-15.852433607281373,25,-10,depth_first,11
7,1e-10,0.89,-22.33841345562882,25,-10,breadth_first,11
7,1e-10,0.34,-15.447569965226972,25,-30,progressive_deepening,11
7,7.543120063354607,0.39,-18.23221428964724,25,-30,best_first,11
7,4.291934260128778,0.01,-21.17556146557817,,,optimal,11
7,1e-10,1.0,-22.552163853123425,,,random,11
7,1e-10,0.51,-14.821777227869003,15,-30,depth_first,12
7,1e-10,0.46,-13.694339875115919,5,-30,breadth_first,12
7,1e-10,0.64,-15.82285330282483,15,-30,progressive_deepening,12
7,3.2374575428176398,0.01,-7.4439416281841195,15,-30,best_first,12
