pid,temp,p_error,logp,satisfice,prune,model,trial_idx
43,1e-10,1.0,-17.76467211034138,5,-30,progressive_deepening,20
43,1e-05,1.0,-17.76467211034138,5,-30,best_first,20
43,1e-05,0.37,-14.334668514347008,,,optimal,20
43,1e-10,1.0,-17.76467211034138,,,random,20
43,1e-10,1.0,-15.972912641113323,5,-30,depth_first,21
43,1e-10,1.0,-15.972912641113323,5,-30,breadth_first,21
43,1e-10,1.0,-15.972912641113323,5,-30,progressive_deepening,21
43,1e-05,1.0,-15.972912641113323,5,-30,best_first,21
43,0.19306977288832497,0.01,-8.308001345029838,,,optimal,21
43,1e-10,1.0,-15.972912641113323,,,random,21
43,1e-10,1.0,-15.972912641113323,5,-30,depth_first,22
43,1e-10,1.0,-15.972912641113323,5,-30,breadth_first,22
43,1e-10,1.0,-15.972912641113323,5,-30,progressive_deepening,22
43,1e-05,1.0,-15.972912641113323,5,-30,best_first,22
43,1e-05,0.01,-6.629114438930426,,,optimal,22
43,1e-10,1.0,-15.972912641113323,,,random,22
43,1e-10,1.0,-19.37411002277548,5,-30,depth_first,23
43,1e-10,1.0,-19.37411002277548,5,-30,breadth_first,23
43,1e-10,1.0,-19.37411002277548,5,-30,progressive_deepening,23
43,1e-05,1.0,-19.37411002277548,5,-30,best_first,23
43,1e-05,0.01,-7.337222155800164,,,optimal,23
43,1e-10,1.0,-19.37411002277548,,,random,23
43,1e-10,1.0,-17.76467211034138,5,-30,depth_first,24
43,1e-10,1.0,-17.76467211034138,5,-30,breadth_first,24
43,1e-10,1.0,-17.76467211034138,5,-30,progressive_deepening,24
43,1e-05,1.0,-17.76467211034138,5,-30,best_first,24
43,0.2559547922699533,0.01,-12.426485600645785,,,optimal,24
43,1e-10,1.0,-17.76467211034138,,,random,24
43,1e-10,1.0,-17.76467211034138,5,-30,depth_first,25
43,1e-10,1.0,-17.76467211034138,5,-30,breadth_first,25
43,1e-10,1.0,-17.76467211034138,5,-30,progressive_deepening,25
43,1e-05,1.0,-17.76467211034138,5,-30,best_first,25
43,0.19306977288832497,0.01,-10.408415552935537,,,optimal,25
43,1e-10,1.0,-17.76467211034138,,,random,25
43,1e-10,1.0,-19.37411002277548,5,-30,depth_first,26
43,1e-10,1.0,-19.37411002277548,5,-30,breadth_first,26
43,1e-10,1.0,-19.37411002277548,5,-30,progressive_deepening,26
43,1e-05,1.0,-19.37411002277548,5,-30,best_first,26
43,1e-05,0.01,-8.432717368178926,,,optimal,26
43,1e-10,1.0,-19.37411002277548,,,random,26
43,1e-10,1.0,-17.76467211034138,5,-30,depth_first,27
43,1e-10,1.0,-17.76467211034138,5,-30,breadth_first,27
43,1e-10,1.0,-17.76467211034138,5,-30,progressive_deepening,27
43,1e-05,1.0,-17.76467211034138,5,-30,best_first,27
43,1e-05,0.18000000000000002,-11.193891387384717,,,optimal,27
43,1e-10,1.0,-17.76467211034138,,,random,27
43,1e-10,0.9500000000000001,-13.983364371545422,5,-30,depth_first,28
43,1e-10,0.9500000000000001,-13.983364371545422,5,-30,breadth_first,28
43,1e-10,0.9500000000000001,-13.983364371545422,5,-30,progressive_deepening,28
43,1e-05,0.9500000000000001,-13.983364371545422,5,-30,best_first,28
43,0.4498432668969444,0.01,-11.727965929506574,,,optimal,28
43,1e-10,1.0,-14.02700249205801,,,random,28
43,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,29
43,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,29
43,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,29
43,1e-05,0.8300000000000001,-9.381105804877004,5,-30,best_first,29
43,0.14563484775012445,0.01,-5.702386359189979,,,optimal,29
43,1e-10,1.0,-9.750336373041954,,,random,29
48,1e-10,0.65,-20.322440006360083,25,-30,depth_first,0
48,1e-10,0.74,-21.02903025088813,25,-30,breadth_first,0
48,1e-10,0.91,-22.41431356070991,25,-30,progressive_deepening,0
48,10.0,0.54,-20.246782713417872,25,-30,best_first,0
48,4.291934260128778,0.01,-20.94446977049358,,,optimal,0
48,1e-10,1.0,-22.552163853123425,,,random,0
48,1e-10,0.99,-19.372451837773717,5,-30,depth_first,1
48,1e-10,0.8300000000000001,-18.909157839371133,5,-30,breadth_first,1
48,1e-10,0.99,-19.372451837773717,5,-30,progressive_deepening,1
48,10.0,0.87,-19.155796837427197,5,-30,best_first,1
48,1e-05,0.27,-11.493713968805151,,,optimal,1
48,1e-10,1.0,-19.37411002277548,,,random,1
48,1e-10,0.9,-11.78121634810736,5,-30,depth_first,2
48,1e-10,0.9,-11.78121634810736,5,-30,breadth_first,2
48,1e-10,0.9,-11.78121634810736,5,-30,progressive_deepening,2
48,1e-05,0.9,-11.78121634810736,5,-30,best_first,2
48,1e-05,0.78,-11.449251635752802,,,optimal,2
48,1e-10,1.0,-11.947560950378174,,,random,2
48,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,3
48,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,3
48,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,3
48,1e-05,0.8300000000000001,-9.381105804877004,5,-30,best_first,3
48,1e-05,1.0,-9.750336373041954,,,optimal,3
48,1e-10,1.0,-9.750336373041954,,,random,3
48,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,4
48,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,4
48,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,4
48,1e-05,0.8300000000000001,-9.381105804877004,5,-30,best_first,4
48,1e-05,0.01,-4.8141660364000645,,,optimal,4
48,1e-10,1.0,-9.750336373041954,,,random,4
48,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,5
48,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,5
48,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,5
48,1e-05,0.8300000000000001,-9.381105804877004,5,-30,best_first,5
48,1e-05,0.01,-4.8141660364000645,,,optimal,5
48,1e-10,1.0,-9.750336373041954,,,random,5
48,1e-10,0.9,-11.78121634810736,5,-30,depth_first,6
48,1e-10,0.9,-11.78121634810736,5,-30,breadth_first,6
48,1e-10,0.9,-11.78121634810736,5,-30,progressive_deepening,6
48,1e-05,0.9,-11.78121634810736,5,-30,best_first,6
48,1e-05,0.01,-5.91969082609729,,,optimal,6
48,1e-10,1.0,-11.947560950378174,,,random,6
48,1e-10,0.55,-3.864301788447619,5,-30,depth_first,7
48,1e-10,0.55,-3.864301788447619,5,-30,breadth_first,7
48,1e-10,0.55,-3.864301788447619,5,-30,progressive_deepening,7
48,1e-05,0.55,-3.864301788447619,5,-30,best_first,7
48,1e-05,0.01,-1.8063675729911355,,,optimal,7
48,1e-10,1.0,-5.049856007249537,,,random,7
48,1e-10,1.0,-15.972912641113323,5,-30,depth_first,8
48,1e-10,1.0,-15.972912641113323,5,-30,breadth_first,8
48,1e-10,1.0,-15.972912641113323,5,-30,progressive_deepening,8
48,1e-05,1.0,-15.972912641113323,5,-30,best_first,8
48,1e-05,0.01,-6.629114438930426,,,optimal,8
48,1e-10,1.0,-15.972912641113323,,,random,8
48,1e-10,0.9,-11.78121634810736,5,-30,depth_first,9
48,1e-10,0.9,-11.78121634810736,5,-30,breadth_first,9
48,1e-10,0.9,-11.78121634810736,5,-30,progressive_deepening,9
48,1e-05,0.9,-11.78121634810736,5,-30,best_first,9
48,0.5963623316594636,0.01,-10.927869832604047,,,optimal,9
48,1e-10,1.0,-11.947560950378174,,,random,9
48,1e-10,0.9,-11.78121634810736,5,-30,depth_first,10
48,1e-10,0.9,-11.78121634810736,5,-30,breadth_first,10
48,1e-10,0.9,-11.78121634810736,5,-30,progressive_deepening,10
48,1e-05,0.9,-11.78121634810736,5,-30,best_first,10
48,1e-05,0.01,-5.91969082609729,,,optimal,10
48,1e-10,1.0,-11.947560950378174,,,random,10
48,1e-10,0.55,-3.864301788447619,5,-30,depth_first,11
48,1e-10,0.55,-3.864301788447619,5,-30,breadth_first,11
48,1e-10,0.55,-3.864301788447619,5,-30,progressive_deepening,11
48,1e-05,0.55,-3.864301788447619,5,-30,best_first,11
48,1e-05,0.01,-1.8063675729911355,,,optimal,11
48,1e-10,1.0,-5.049856007249537,,,random,11
48,1e-10,0.9500000000000001,-13.983364371545422,5,-30,depth_first,12
48,1e-10,0.9500000000000001,-13.983364371545422,5,-30,breadth_first,12
48,1e-10,0.9500000000000001,-13.983364371545422,5,-30,progressive_deepening,12
48,1e-05,0.9500000000000001,-13.983364371545422,5,-30,best_first,12
48,1e-05,0.26,-10.928757134878204,,,optimal,12
48,1e-10,1.0,-14.02700249205801,,,random,12
48,1e-10,0.8,-13.533282336194956,5,-30,depth_first,13
48,1e-10,0.8,-13.533282336194956,5,-30,breadth_first,13
48,1e-10,0.8,-13.533282336194956,5,-30,progressive_deepening,13
48,1e-05,0.8,-13.533282336194956,5,-30,best_first,13
48,10.0,0.01,-13.601635150316648,,,optimal,13
48,1e-10,1.0,-14.02700249205801,,,random,13
48,1e-10,0.9500000000000001,-13.983364371545422,5,-30,depth_first,14
48,1e-10,0.9500000000000001,-13.983364371545422,5,-30,breadth_first,14
48,1e-10,0.9500000000000001,-13.983364371545422,5,-30,progressive_deepening,14
48,1e-05,0.9500000000000001,-13.983364371545422,5,-30,best_first,14
48,1e-05,0.26,-10.928757134878204,,,optimal,14
48,1e-10,1.0,-14.02700249205801,,,random,14
48,1e-10,0.9,-11.78121634810736,5,-30,depth_first,15
48,1e-10,0.9,-11.78121634810736,5,-30,breadth_first,15
48,1e-10,0.9,-11.78121634810736,5,-30,progressive_deepening,15
48,1e-05,0.9,-11.78121634810736,5,-30,best_first,15
48,0.2559547922699533,0.53,-11.364191690942656,,,optimal,15
48,1e-10,1.0,-11.947560950378174,,,random,15
48,1e-10,0.9500000000000001,-13.983364371545422,5,-30,depth_first,16
48,1e-10,0.9500000000000001,-13.983364371545422,5,-30,breadth_first,16
48,1e-10,0.9500000000000001,-13.983364371545422,5,-30,progressive_deepening,16
48,1e-05,0.9500000000000001,-13.983364371545422,5,-30,best_first,16
48,1e-05,0.26,-10.928757134878204,,,optimal,16
48,1e-10,1.0,-14.02700249205801,,,random,16
48,1e-10,0.55,-3.864301788447619,5,-30,depth_first,17
48,1e-10,0.55,-3.864301788447619,5,-30,breadth_first,17
48,1e-10,0.55,-3.864301788447619,5,-30,progressive_deepening,17
48,1e-05,0.55,-3.864301788447619,5,-30,best_first,17
48,1e-05,0.01,-1.8063675729911355,,,optimal,17
48,1e-10,1.0,-5.049856007249537,,,random,17
48,1e-10,0.73,-6.76883995007713,5,-30,depth_first,18
48,1e-10,0.73,-6.76883995007713,5,-30,breadth_first,18
48,1e-10,0.73,-6.76883995007713,5,-30,progressive_deepening,18
48,1e-05,0.73,-6.76883995007713,5,-30,best_first,18
48,1e-05,0.01,-3.4215794435813742,,,optimal,18
48,1e-10,1.0,-7.447751280047908,,,random,18
48,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,19
48,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,19
48,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,19
48,1e-05,1.0,-2.5649493574615367,5,-30,best_first,19
48,1e-05,1.0,-2.5649493574615367,,,optimal,19
48,1e-10,1.0,-2.5649493574615367,,,random,19
48,1e-10,0.55,-3.864301788447619,5,-30,depth_first,20
48,1e-10,0.55,-3.864301788447619,5,-30,breadth_first,20
48,1e-10,0.55,-3.864301788447619,5,-30,progressive_deepening,20
48,1e-05,0.55,-3.864301788447619,5,-30,best_first,20
48,1e-05,0.01,-1.8063675729911355,,,optimal,20
48,1e-10,1.0,-5.049856007249537,,,random,20
48,1e-10,0.55,-3.864301788447619,5,-30,depth_first,21
48,1e-10,0.55,-3.864301788447619,5,-30,breadth_first,21
48,1e-10,0.55,-3.864301788447619,5,-30,progressive_deepening,21
48,1e-05,0.55,-3.864301788447619,5,-30,best_first,21
48,1e-05,0.01,-1.8063675729911355,,,optimal,21
48,1e-10,1.0,-5.049856007249537,,,random,21
48,1e-10,0.55,-3.864301788447619,5,-30,depth_first,22
48,1e-10,0.55,-3.864301788447619,5,-30,breadth_first,22
48,1e-10,0.55,-3.864301788447619,5,-30,progressive_deepening,22
48,1e-05,0.55,-3.864301788447619,5,-30,best_first,22
48,1e-05,0.01,-1.8063675729911355,,,optimal,22
48,1e-10,1.0,-5.049856007249537,,,random,22
48,1e-10,0.9500000000000001,-13.983364371545422,5,-30,depth_first,23
48,1e-10,0.9500000000000001,-13.983364371545422,5,-30,breadth_first,23
48,1e-10,0.9500000000000001,-13.983364371545422,5,-30,progressive_deepening,23
48,1e-05,0.9500000000000001,-13.983364371545422,5,-30,best_first,23
48,1e-05,0.26,-10.928757134878204,,,optimal,23
48,1e-10,1.0,-14.02700249205801,,,random,23
48,1e-10,0.55,-3.864301788447619,5,-30,depth_first,24
48,1e-10,0.55,-3.864301788447619,5,-30,breadth_first,24
48,1e-10,0.55,-3.864301788447619,5,-30,progressive_deepening,24
48,1e-05,0.55,-3.864301788447619,5,-30,best_first,24
48,1e-05,0.01,-1.8063675729911355,,,optimal,24
48,1e-10,1.0,-5.049856007249537,,,random,24
48,1e-10,0.9,-11.78121634810736,5,-30,depth_first,25
48,1e-10,0.9,-11.78121634810736,5,-30,breadth_first,25
48,1e-10,0.9,-11.78121634810736,5,-30,progressive_deepening,25
48,1e-05,0.9,-11.78121634810736,5,-30,best_first,25
48,1e-05,0.01,-5.91969082609729,,,optimal,25
48,1e-10,1.0,-11.947560950378174,,,random,25
48,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,26
48,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,26
48,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,26
48,1e-05,0.8300000000000001,-9.381105804877004,5,-30,best_first,26
48,1e-05,0.01,-4.8141660364000645,,,optimal,26
48,1e-10,1.0,-9.750336373041954,,,random,26
48,1e-10,0.55,-3.864301788447619,5,-30,depth_first,27
48,1e-10,0.55,-3.864301788447619,5,-30,breadth_first,27
48,1e-10,0.55,-3.864301788447619,5,-30,progressive_deepening,27
48,1e-05,0.55,-3.864301788447619,5,-30,best_first,27
48,1e-05,0.01,-1.8063675729911355,,,optimal,27
48,1e-10,1.0,-5.049856007249537,,,random,27
48,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,28
48,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,28
48,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,28
48,1e-05,0.8300000000000001,-9.381105804877004,5,-30,best_first,28
48,1e-05,0.01,-4.8141660364000645,,,optimal,28
48,1e-10,1.0,-9.750336373041954,,,random,28
48,1e-10,0.73,-6.76883995007713,5,-30,depth_first,29
48,1e-10,0.73,-6.76883995007713,5,-30,breadth_first,29
48,1e-10,0.73,-6.76883995007713,5,-30,progressive_deepening,29
48,1e-05,0.73,-6.76883995007713,5,-30,best_first,29
48,1e-05,0.01,-3.4215794435813742,,,optimal,29
48,1e-10,1.0,-7.447751280047908,,,random,29
50,1e-10,0.55,-13.386845315865829,15,-30,depth_first,0
50,1e-10,0.35000000000000003,-10.852709302459992,5,-30,breadth_first,0
50,1e-10,0.55,-13.386845315865829,15,-30,progressive_deepening,0
50,1e-05,0.01,-4.332070961443857,15,-30,best_first,0
50,1e-05,1.0,-15.972912641113323,,,optimal,0
50,1e-10,1.0,-15.972912641113323,,,random,0
50,1e-10,0.66,-16.476534686884424,5,-5,depth_first,1
50,1e-10,0.01,-4.341046940910739,5,-5,breadth_first,1
50,1e-10,0.66,-16.476534686884424,5,-5,progressive_deepening,1
50,3.2374575428176398,0.01,-7.36355665061722,5,-5,best_first,1
50,10.0,0.01,-17.06717518884399,,,optimal,1
50,1e-10,1.0,-17.76467211034138,,,random,1
50,1e-10,0.14,-8.861787533397322,10,-30,depth_first,2
50,1e-10,0.56,-16.69508719834028,5,-30,breadth_first,2
50,1e-10,0.14,-9.928865677658345,10,-30,progressive_deepening,2
50,1e-05,0.01,-3.252167255998258,10,-30,best_first,2
50,1e-05,0.6900000000000001,-17.734777164661182,,,optimal,2
50,1e-10,1.0,-19.37411002277548,,,random,2
50,1e-10,0.67,-18.31521572129345,5,-10,depth_first,3
50,1e-10,0.01,-6.134609308793355,5,-10,breadth_first,3
50,1e-10,0.79,-18.867289240762144,5,-10,progressive_deepening,3
50,10.0,0.01,-10.115703046595694,5,-10,best_first,3
50,10.0,0.01,-18.52264184434128,,,optimal,3
50,1e-10,1.0,-19.37411002277548,,,random,3
50,1e-10,0.8400000000000001,-22.00620415081601,10,-30,depth_first,4
50,1e-10,0.8200000000000001,-21.64763755870167,5,-30,breadth_first,4
50,1e-10,1.0,-22.552163853123425,5,-30,progressive_deepening,4
50,2.44205309454865,0.65,-20.241959104529073,10,-30,best_first,4
50,5.689866029018293,0.01,-21.571396400975587,,,optimal,4
50,1e-10,1.0,-22.552163853123425,,,random,4
50,1e-10,1.0,-17.76467211034138,5,-30,depth_first,5
50,1e-10,1.0,-17.76467211034138,5,-30,breadth_first,5
50,1e-10,1.0,-17.76467211034138,5,-30,progressive_deepening,5
50,1e-05,1.0,-17.76467211034138,5,-30,best_first,5
50,0.10985411419875572,0.01,-9.379169332572715,,,optimal,5
50,1e-10,1.0,-17.76467211034138,,,random,5
50,1e-10,1.0,-17.76467211034138,5,-30,depth_first,6
50,1e-10,1.0,-17.76467211034138,5,-30,breadth_first,6
50,1e-10,1.0,-17.76467211034138,5,-30,progressive_deepening,6
50,1e-05,1.0,-17.76467211034138,5,-30,best_first,6
50,0.14563484775012445,0.01,-11.281200726254973,,,optimal,6
50,1e-10,1.0,-17.76467211034138,,,random,6
50,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,7
50,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,7
50,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,7
50,1e-05,0.8300000000000001,-9.381105804877004,5,-30,best_first,7
50,1e-05,0.01,-4.8141660364000645,,,optimal,7
50,1e-10,1.0,-9.750336373041954,,,random,7
50,1e-10,0.55,-3.864301788447619,5,-30,depth_first,8
50,1e-10,0.55,-3.864301788447619,5,-30,breadth_first,8
50,1e-10,0.55,-3.864301788447619,5,-30,progressive_deepening,8
50,1e-05,0.55,-3.864301788447619,5,-30,best_first,8
50,1e-05,0.01,-1.8063675729911355,,,optimal,8
50,1e-10,1.0,-5.049856007249537,,,random,8
50,1e-10,0.8300000000000001,-9.381105804877004,5,-30,depth_first,9
50,1e-10,0.8300000000000001,-9.381105804877004,5,-30,breadth_first,9
50,1e-10,0.8300000000000001,-9.381105804877004,5,-30,progressive_deepening,9
50,1e-05,0.8300000000000001,-9.381105804877004,5,-30,best_first,9
50,1e-05,0.01,-4.8141660364000645,,,optimal,9
50,1e-10,1.0,-9.750336373041954,,,random,9
50,1e-10,0.55,-3.864301788447619,5,-30,depth_first,10
50,1e-10,0.55,-3.864301788447619,5,-30,breadth_first,10
50,1e-10,0.55,-3.864301788447619,5,-30,progressive_deepening,10
50,1e-05,0.55,-3.864301788447619,5,-30,best_first,10
50,1e-05,0.01,-1.8063675729911355,,,optimal,10
50,1e-10,1.0,-5.049856007249537,,,random,10
50,1e-10,0.73,-6.76883995007713,5,-30,depth_first,11
50,1e-10,0.73,-6.76883995007713,5,-30,breadth_first,11
50,1e-10,0.73,-6.76883995007713,5,-30,progressive_deepening,11
50,1e-05,0.73,-6.76883995007713,5,-30,best_first,11
50,1e-05,0.01,-3.4215794435813742,,,optimal,11
50,1e-10,1.0,-7.447751280047908,,,random,11
50,1e-10,1.0,-15.972912641113323,5,-30,depth_first,12
50,1e-10,1.0,-15.972912641113323,5,-30,breadth_first,12
50,1e-10,1.0,-15.972912641113323,5,-30,progressive_deepening,12
50,1e-05,1.0,-15.972912641113323,5,-30,best_first,12
