pid,temp,p_error,logp,satisfice,prune,model,trial_idx
310,1e-10,1.0,-20.76040438389537,5,-30,depth_first,17
310,1e-10,1.0,-20.76040438389537,5,-30,breadth_first,17
310,1e-10,1.0,-20.76040438389537,5,-30,progressive_deepening,17
310,1e-05,1.0,-20.76040438389537,5,-30,best_first,17
310,4.291934260128778,0.01,-20.62075547631288,,,optimal,17
310,1e-10,1.0,-20.76040438389537,,,random,17
310,1e-10,1.0,-20.76040438389537,5,-30,depth_first,18
310,1e-10,1.0,-20.76040438389537,5,-30,breadth_first,18
310,1e-10,1.0,-20.76040438389537,5,-30,progressive_deepening,18
310,1e-05,1.0,-20.76040438389537,5,-30,best_first,18
310,1.0481131341546852,0.01,-20.003602837353384,,,optimal,18
310,1e-10,1.0,-20.76040438389537,,,random,18
310,1e-10,1.0,-20.76040438389537,5,-30,depth_first,19
310,1e-10,1.0,-20.76040438389537,5,-30,breadth_first,19
310,1e-10,1.0,-20.76040438389537,5,-30,progressive_deepening,19
310,1e-05,1.0,-20.76040438389537,5,-30,best_first,19
310,1.0481131341546852,0.01,-20.003602837353384,,,optimal,19
310,1e-10,1.0,-20.76040438389537,,,random,19
310,1e-10,1.0,-21.85901667256348,5,-30,depth_first,20
310,1e-10,1.0,-21.85901667256348,5,-30,breadth_first,20
310,1e-10,1.0,-21.85901667256348,5,-30,progressive_deepening,20
310,1e-05,1.0,-21.85901667256348,5,-30,best_first,20
310,1e-05,0.13,-12.72638532401889,,,optimal,20
310,1e-10,1.0,-21.85901667256348,,,random,20
310,1e-10,1.0,-21.85901667256348,5,-30,depth_first,21
310,1e-10,1.0,-21.85901667256348,5,-30,breadth_first,21
310,1e-10,1.0,-21.85901667256348,5,-30,progressive_deepening,21
310,1e-05,1.0,-21.85901667256348,5,-30,best_first,21
310,1.389495494373136,0.01,-21.282664819596064,,,optimal,21
310,1e-10,1.0,-21.85901667256348,,,random,21
310,1e-10,1.0,-19.37411002277548,5,-30,depth_first,22
310,1e-10,1.0,-19.37411002277548,5,-30,breadth_first,22
310,1e-10,1.0,-19.37411002277548,5,-30,progressive_deepening,22
310,1e-05,1.0,-19.37411002277548,5,-30,best_first,22
310,0.5963623316594636,0.01,-16.94100383662603,,,optimal,22
310,1e-10,1.0,-19.37411002277548,,,random,22
310,1e-10,1.0,-21.85901667256348,5,-30,depth_first,23
310,1e-10,1.0,-21.85901667256348,5,-30,breadth_first,23
310,1e-10,1.0,-21.85901667256348,5,-30,progressive_deepening,23
310,1e-05,1.0,-21.85901667256348,5,-30,best_first,23
310,0.7906043210907702,0.01,-20.382588757721873,,,optimal,23
310,1e-10,1.0,-21.85901667256348,,,random,23
310,1e-10,1.0,-19.37411002277548,5,-30,depth_first,24
310,1e-10,1.0,-19.37411002277548,5,-30,breadth_first,24
310,1e-10,1.0,-19.37411002277548,5,-30,progressive_deepening,24
310,1e-05,1.0,-19.37411002277548,5,-30,best_first,24
310,1.0481131341546852,0.01,-18.810586883296203,,,optimal,24
310,1e-10,1.0,-19.37411002277548,,,random,24
310,1e-10,1.0,-20.76040438389537,5,-30,depth_first,25
310,1e-10,1.0,-20.76040438389537,5,-30,breadth_first,25
310,1e-10,1.0,-20.76040438389537,5,-30,progressive_deepening,25
310,1e-05,1.0,-20.76040438389537,5,-30,best_first,25
310,1.8420699693267164,0.01,-20.447682583086344,,,optimal,25
310,1e-10,1.0,-20.76040438389537,,,random,25
310,1e-10,1.0,-19.37411002277548,5,-30,depth_first,26
310,1e-10,1.0,-19.37411002277548,5,-30,breadth_first,26
310,1e-10,1.0,-19.37411002277548,5,-30,progressive_deepening,26
310,1e-05,1.0,-19.37411002277548,5,-30,best_first,26
310,1.389495494373136,0.01,-19.09505092994944,,,optimal,26
310,1e-10,1.0,-19.37411002277548,,,random,26
310,1e-10,1.0,-20.76040438389537,5,-30,depth_first,27
310,1e-10,1.0,-20.76040438389537,5,-30,breadth_first,27
310,1e-10,1.0,-20.76040438389537,5,-30,progressive_deepening,27
310,1e-05,1.0,-20.76040438389537,5,-30,best_first,27
310,3.2374575428176398,0.01,-20.619522292977877,,,optimal,27
310,1e-10,1.0,-20.76040438389537,,,random,27
310,1e-10,1.0,-15.972912641113323,5,-30,depth_first,28
310,1e-10,1.0,-15.972912641113323,5,-30,breadth_first,28
310,1e-10,1.0,-15.972912641113323,5,-30,progressive_deepening,28
310,1e-05,1.0,-15.972912641113323,5,-30,best_first,28
310,0.5963623316594636,0.13,-15.13779243466818,,,optimal,28
310,1e-10,1.0,-15.972912641113323,,,random,28
310,1e-10,1.0,-20.76040438389537,5,-30,depth_first,29
310,1e-10,1.0,-20.76040438389537,5,-30,breadth_first,29
310,1e-10,1.0,-20.76040438389537,5,-30,progressive_deepening,29
310,1e-05,1.0,-20.76040438389537,5,-30,best_first,29
310,1e-05,0.8200000000000001,-20.31528979759933,,,optimal,29
310,1e-10,1.0,-20.76040438389537,,,random,29
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,0
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,0
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,0
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,0
312,1e-05,1.0,-2.5649493574615367,,,optimal,0
312,1e-10,1.0,-2.5649493574615367,,,random,0
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,1
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,1
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,1
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,1
312,1e-05,1.0,-2.5649493574615367,,,optimal,1
312,1e-10,1.0,-2.5649493574615367,,,random,1
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,2
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,2
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,2
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,2
312,1e-05,1.0,-2.5649493574615367,,,optimal,2
312,1e-10,1.0,-2.5649493574615367,,,random,2
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,3
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,3
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,3
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,3
312,1e-05,1.0,-2.5649493574615367,,,optimal,3
312,1e-10,1.0,-2.5649493574615367,,,random,3
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,4
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,4
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,4
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,4
312,1e-05,1.0,-2.5649493574615367,,,optimal,4
312,1e-10,1.0,-2.5649493574615367,,,random,4
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,5
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,5
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,5
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,5
312,1e-05,1.0,-2.5649493574615367,,,optimal,5
312,1e-10,1.0,-2.5649493574615367,,,random,5
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,6
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,6
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,6
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,6
312,1e-05,1.0,-2.5649493574615367,,,optimal,6
312,1e-10,1.0,-2.5649493574615367,,,random,6
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,7
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,7
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,7
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,7
312,1e-05,1.0,-2.5649493574615367,,,optimal,7
312,1e-10,1.0,-2.5649493574615367,,,random,7
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,8
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,8
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,8
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,8
312,1e-05,1.0,-2.5649493574615367,,,optimal,8
312,1e-10,1.0,-2.5649493574615367,,,random,8
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,9
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,9
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,9
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,9
312,1e-05,1.0,-2.5649493574615367,,,optimal,9
312,1e-10,1.0,-2.5649493574615367,,,random,9
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,10
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,10
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,10
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,10
312,1e-05,1.0,-2.5649493574615367,,,optimal,10
312,1e-10,1.0,-2.5649493574615367,,,random,10
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,11
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,11
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,11
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,11
312,1e-05,1.0,-2.5649493574615367,,,optimal,11
312,1e-10,1.0,-2.5649493574615367,,,random,11
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,12
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,12
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,12
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,12
312,1e-05,1.0,-2.5649493574615367,,,optimal,12
312,1e-10,1.0,-2.5649493574615367,,,random,12
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,13
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,13
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,13
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,13
312,1e-05,1.0,-2.5649493574615367,,,optimal,13
312,1e-10,1.0,-2.5649493574615367,,,random,13
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,14
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,14
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,14
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,14
312,1e-05,1.0,-2.5649493574615367,,,optimal,14
312,1e-10,1.0,-2.5649493574615367,,,random,14
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,15
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,15
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,15
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,15
312,1e-05,1.0,-2.5649493574615367,,,optimal,15
312,1e-10,1.0,-2.5649493574615367,,,random,15
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,16
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,16
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,16
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,16
312,1e-05,1.0,-2.5649493574615367,,,optimal,16
312,1e-10,1.0,-2.5649493574615367,,,random,16
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,17
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,17
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,17
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,17
312,1e-05,1.0,-2.5649493574615367,,,optimal,17
312,1e-10,1.0,-2.5649493574615367,,,random,17
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,18
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,18
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,18
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,18
312,1e-05,1.0,-2.5649493574615367,,,optimal,18
312,1e-10,1.0,-2.5649493574615367,,,random,18
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,19
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,19
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,19
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,19
312,1e-05,1.0,-2.5649493574615367,,,optimal,19
312,1e-10,1.0,-2.5649493574615367,,,random,19
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,20
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,20
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,20
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,20
312,1e-05,1.0,-2.5649493574615367,,,optimal,20
312,1e-10,1.0,-2.5649493574615367,,,random,20
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,21
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,21
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,21
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,21
312,1e-05,1.0,-2.5649493574615367,,,optimal,21
312,1e-10,1.0,-2.5649493574615367,,,random,21
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,22
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,22
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,22
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,22
312,1e-05,1.0,-2.5649493574615367,,,optimal,22
312,1e-10,1.0,-2.5649493574615367,,,random,22
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,23
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,23
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,23
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,23
312,1e-05,1.0,-2.5649493574615367,,,optimal,23
312,1e-10,1.0,-2.5649493574615367,,,random,23
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,24
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,24
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,24
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,24
312,1e-05,1.0,-2.5649493574615367,,,optimal,24
312,1e-10,1.0,-2.5649493574615367,,,random,24
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,25
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,25
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,25
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,25
312,1e-05,1.0,-2.5649493574615367,,,optimal,25
312,1e-10,1.0,-2.5649493574615367,,,random,25
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,26
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,26
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,26
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,26
312,1e-05,1.0,-2.5649493574615367,,,optimal,26
312,1e-10,1.0,-2.5649493574615367,,,random,26
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,27
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,27
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,27
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,27
312,1e-05,1.0,-2.5649493574615367,,,optimal,27
312,1e-10,1.0,-2.5649493574615367,,,random,27
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,28
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,28
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,28
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,28
312,1e-05,1.0,-2.5649493574615367,,,optimal,28
312,1e-10,1.0,-2.5649493574615367,,,random,28
312,1e-10,1.0,-2.5649493574615367,5,-30,depth_first,29
312,1e-10,1.0,-2.5649493574615367,5,-30,breadth_first,29
312,1e-10,1.0,-2.5649493574615367,5,-30,progressive_deepening,29
312,1e-05,1.0,-2.5649493574615367,5,-30,best_first,29
312,1e-05,1.0,-2.5649493574615367,,,optimal,29
312,1e-10,1.0,-2.5649493574615367,,,random,29
314,1e-10,0.65,-4.707449035108509,5,-30,depth_first,0
314,1e-10,0.65,-4.707449035108509,5,-30,breadth_first,0
314,1e-10,0.65,-4.707449035108509,5,-30,progressive_deepening,0
314,1e-05,0.65,-4.707449035108509,5,-30,best_first,0
314,1e-05,1.0,-5.049856007249537,,,optimal,0
314,1e-10,1.0,-5.049856007249537,,,random,0
314,1e-10,0.65,-4.707449035108509,5,-30,depth_first,1
314,1e-10,0.65,-4.707449035108509,5,-30,breadth_first,1
314,1e-10,0.65,-4.707449035108509,5,-30,progressive_deepening,1
314,1e-05,0.65,-4.707449035108509,5,-30,best_first,1
314,1e-05,1.0,-5.049856007249537,,,optimal,1
314,1e-10,1.0,-5.049856007249537,,,random,1
314,1e-10,0.65,-4.707449035108509,5,-30,depth_first,2
314,1e-10,0.65,-4.707449035108509,5,-30,breadth_first,2
314,1e-10,0.65,-4.707449035108509,5,-30,progressive_deepening,2
314,1e-05,0.65,-4.707449035108509,5,-30,best_first,2
314,1e-05,1.0,-5.049856007249537,,,optimal,2
314,1e-10,1.0,-5.049856007249537,,,random,2
314,1e-10,0.65,-4.707449035108509,5,-30,depth_first,3
314,1e-10,0.65,-4.707449035108509,5,-30,breadth_first,3
314,1e-10,0.65,-4.707449035108509,5,-30,progressive_deepening,3
314,1e-05,0.65,-4.707449035108509,5,-30,best_first,3
314,1e-05,1.0,-5.049856007249537,,,optimal,3
314,1e-10,1.0,-5.049856007249537,,,random,3
314,1e-10,0.65,-4.707449035108509,5,-30,depth_first,4
314,1e-10,0.65,-4.707449035108509,5,-30,breadth_first,4
314,1e-10,0.65,-4.707449035108509,5,-30,progressive_deepening,4
314,1e-05,0.65,-4.707449035108509,5,-30,best_first,4
314,1e-05,1.0,-5.049856007249537,,,optimal,4
314,1e-10,1.0,-5.049856007249537,,,random,4
314,1e-10,0.65,-4.707449035108509,5,-30,depth_first,5
314,1e-10,0.65,-4.707449035108509,5,-30,breadth_first,5
314,1e-10,0.65,-4.707449035108509,5,-30,progressive_deepening,5
314,1e-05,0.65,-4.707449035108509,5,-30,best_first,5
314,1e-05,1.0,-5.049856007249537,,,optimal,5
314,1e-10,1.0,-5.049856007249537,,,random,5
314,1e-10,0.65,-4.707449035108509,5,-30,depth_first,6
314,1e-10,0.65,-4.707449035108509,5,-30,breadth_first,6
314,1e-10,0.65,-4.707449035108509,5,-30,progressive_deepening,6
314,1e-05,0.65,-4.707449035108509,5,-30,best_first,6
314,1e-05,1.0,-5.049856007249537,,,optimal,6
314,1e-10,1.0,-5.049856007249537,,,random,6
314,1e-10,0.65,-4.707449035108509,5,-30,depth_first,7
314,1e-10,0.65,-4.707449035108509,5,-30,breadth_first,7
314,1e-10,0.65,-4.707449035108509,5,-30,progressive_deepening,7
314,1e-05,0.65,-4.707449035108509,5,-30,best_first,7
314,1e-05,1.0,-5.049856007249537,,,optimal,7
314,1e-10,1.0,-5.049856007249537,,,random,7
314,1e-10,0.97,-9.746403815691755,5,-30,depth_first,8
314,1e-10,0.3,-6.166817434585844,5,-30,breadth_first,8
314,1e-10,0.97,-9.746403815691755,5,-30,progressive_deepening,8
314,5.689866029018293,0.33,-7.501424713284795,5,-30,best_first,8
314,1e-05,1.0,-9.750336373041954,,,optimal,8
314,1e-10,1.0,-9.750336373041954,,,random,8
314,1e-10,0.97,-9.746403815691755,5,-30,depth_first,9
314,1e-10,0.3,-6.166817434585844,5,-30,breadth_first,9
314,1e-10,0.97,-9.746403815691755,5,-30,progressive_deepening,9
314,10.0,0.34,-7.589357113400402,5,-30,best_first,9
314,1e-05,1.0,-9.750336373041954,,,optimal,9
314,1e-10,1.0,-9.750336373041954,,,random,9
314,1e-10,0.97,-9.746403815691755,5,-30,depth_first,10
314,1e-10,0.3,-6.166817434585844,5,-30,breadth_first,10
314,1e-10,0.97,-9.746403815691755,5,-30,progressive_deepening,10
314,4.291934260128778,0.33,-7.351639443723329,5,-30,best_first,10
314,1e-05,1.0,-9.750336373041954,,,optimal,10
314,1e-10,1.0,-9.750336373041954,,,random,10
314,1e-10,0.97,-9.746403815691755,5,-30,depth_first,11
314,1e-10,0.3,-6.166817434585844,5,-30,breadth_first,11
314,1e-10,0.97,-9.746403815691755,5,-30,progressive_deepening,11
314,1e-05,0.3,-6.166817434585844,5,-30,best_first,11
314,1e-05,1.0,-9.750336373041954,,,optimal,11
314,1e-10,1.0,-9.750336373041954,,,random,11
314,1e-10,0.65,-4.707449035108509,5,-30,depth_first,12
314,1e-10,0.65,-4.707449035108509,5,-30,breadth_first,12
314,1e-10,0.65,-4.707449035108509,5,-30,progressive_deepening,12
314,1e-05,0.65,-4.707449035108509,5,-30,best_first,12
314,1e-05,1.0,-5.049856007249537,,,optimal,12
314,1e-10,1.0,-5.049856007249537,,,random,12
314,1e-10,0.97,-9.746403815691755,5,-30,depth_first,13
314,1e-10,0.3,-6.166817434585844,5,-30,breadth_first,13
314,1e-10,0.97,-9.746403815691755,5,-30,progressive_deepening,13
