key_press,rt,time_elapsed,trial_type,pid
32.0,7333,79443,text,77
32.0,2231,186723,text,77
32.0,11038,198771,text,77
32.0,9617,9641,text,78
32.0,18378,29026,text,78
32.0,4565,81877,text,78
32.0,2508,214911,text,78
32.0,9065,224985,text,78
32.0,34538,34554,text,79
32.0,29154,64717,text,79
32.0,9685,108146,text,79
32.0,1977,245226,text,79
32.0,14873,261102,text,79
32.0,24906,24918,text,80
32.0,34121,60052,text,80
32.0,10485,99675,text,80
32.0,3430,823433,text,80
32.0,17783,842226,text,80
32.0,62785,62795,text,81
32.0,30694,94501,text,81
32.0,3446,110920,text,81
32.0,1270,401463,text,81
32.0,6501,408971,text,81
32.0,28601,28632,text,82
32.0,28193,57834,text,82
32.0,13312,88338,text,82
32.0,2796,306887,text,82
32.0,13902,321801,text,82
32.0,16072,16089,text,83
32.0,14580,31676,text,83
32.0,5287,59732,text,83
32.0,1929,179975,text,83
32.0,10030,191012,text,83
32.0,8540,8550,text,84
32.0,3319,12875,text,84
32.0,6537,33776,text,84
32.0,2948,372217,text,84
32.0,17710,390941,text,84
38.0,131,227,text,85
32.0,30596,31864,text,85
32.0,7784,65724,text,85
32.0,2380,457585,text,85
32.0,10931,469604,text,85
32.0,18941,18955,text,86
32.0,23750,43711,text,86
32.0,2624,67470,text,86
32.0,3499,186500,text,86
32.0,9874,197388,text,86
32.0,188925,188963,text,87
39.0,30989,220978,text,87
32.0,12857,323704,text,87
32.0,4159,849241,text,87
32.0,24011,874271,text,87
32.0,46564,46584,text,88
32.0,41858,89450,text,88
32.0,14706,144561,text,88
32.0,3645,626554,text,88
32.0,16224,643783,text,88
32.0,23355,23363,text,89
32.0,32948,57316,text,89
32.0,8655,101927,text,89
32.0,1732,227028,text,89
32.0,19253,247284,text,89
32.0,17181,17206,text,90
32.0,23229,41445,text,90
32.0,4517,69662,text,90
32.0,6941,314099,text,90
32.0,24443,339583,text,90
32.0,31128,31138,text,91
32.0,48005,80153,text,91
32.0,20056,122064,text,91
32.0,14303,551624,text,91
32.0,12715,565343,text,91
32.0,18028,18038,text,92
32.0,14153,33206,text,92
32.0,4854,56560,text,92
32.0,10464,170966,text,92
32.0,7635,179614,text,92
32.0,19794,19806,text,93
32.0,16348,37176,text,93
32.0,6596,61870,text,93
32.0,3243,474487,text,93
32.0,9826,485330,text,93
32.0,12214,12234,text,94
32.0,13742,26981,text,94
32.0,4700,57440,text,94
32.0,2246,170698,text,94
32.0,8157,179864,text,94
175.0,46,65,text,95
32.0,19794,20865,text,95
32.0,4587,38677,text,95
32.0,1088,154043,text,95
32.0,9265,164321,text,95
32.0,23347,23360,text,96
32.0,22906,47283,text,96
32.0,8312,77522,text,96
32.0,2339,263591,text,96
32.0,11283,275895,text,96
32.0,2486,2494,text,97
32.0,4974,8474,text,97
32.0,2847,27425,text,97
32.0,1946,158749,text,97
32.0,18422,178176,text,97
32.0,17750,17765,text,98
32.0,23789,42570,text,98
32.0,7740,80091,text,98
32.0,3075,219505,text,98
32.0,6553,227068,text,98
32.0,14552,14559,text,99
32.0,19107,34696,text,99
32.0,6003,104562,text,99
32.0,2363,328085,text,99
32.0,11524,340618,text,99
37.0,16509,16528,text,100
39.0,10454,27987,text,100
32.0,5135,53172,text,100
32.0,2172,338550,text,100
32.0,6221,345783,text,100
32.0,3425,3459,text,101
32.0,1560,6029,text,101
32.0,7114,45512,text,101
32.0,2406,163466,text,101
32.0,12424,176905,text,101
32.0,3609,3636,text,102
32.0,2416,7061,text,102
32.0,3714,23799,text,102
32.0,1456,148918,text,102
32.0,6613,156542,text,102
32.0,15181,15194,text,103
32.0,20852,37049,text,103
32.0,8143,82033,text,103
32.0,1565,266104,text,103
32.0,17379,284489,text,103
32.0,26005,26015,text,104
32.0,24215,51250,text,104
32.0,13360,90497,text,104
32.0,2087,226520,text,104
32.0,12284,239819,text,104
32.0,9647,9676,text,105
32.0,2608,13289,text,105
32.0,821,31411,text,105
32.0,1378,437366,text,105
32.0,15218,453598,text,105
32.0,5802,5809,text,106
32.0,14485,21297,text,106
32.0,48274,80336,text,106
32.0,1603,596461,text,106
32.0,1378,598841,text,106
32.0,47022,47042,text,107
32.0,28822,76882,text,107
32.0,8155,121615,text,107
32.0,4052,669763,text,107
32.0,8880,679665,text,107
32.0,20150,20166,text,108
39.0,1789,22961,text,108
32.0,5297,42117,text,108
32.0,2783,169620,text,108
32.0,3661,174298,text,108
32.0,25079,25090,text,109
32.0,33574,59690,text,109
32.0,5252,100827,text,109
32.0,1397,293414,text,109
32.0,13292,307726,text,109
32.0,3163,3179,text,110
32.0,19240,23432,text,110
32.0,10210,90702,text,110
32.0,2668,357519,text,110
32.0,18266,376795,text,110
32.0,10799,10835,text,111
32.0,16247,28090,text,111
32.0,2343,48670,text,111
32.0,1092,214820,text,111
32.0,8273,224108,text,111
32.0,43535,43549,text,112
32.0,32306,76870,text,112
32.0,7906,132641,text,112
32.0,2217,572705,text,112
32.0,25827,599543,text,112
32.0,37436,37444,text,113
40.0,3019,41473,text,113
32.0,13998,75129,text,113
32.0,2687,485176,text,113
32.0,12574,498761,text,113
32.0,82872,82908,text,114
32.0,28871,112835,text,114
32.0,10538,148930,text,114
32.0,1814,438083,text,114
32.0,90802,529937,text,114
32.0,14965,14975,text,115
32.0,17756,33738,text,115
32.0,6630,57821,text,115
32.0,1556,295249,text,115
32.0,14916,311174,text,115
32.0,30816,30831,text,116
32.0,38357,70200,text,116
32.0,9458,102167,text,116
32.0,3756,229469,text,116
32.0,16705,247182,text,116
32.0,33419,33441,text,117
32.0,21876,56342,text,117
32.0,7469,101250,text,117
32.0,1888,296008,text,117
32.0,15950,312974,text,117
32.0,35104,35131,text,118
38.0,2117,38258,text,118
32.0,1221,53268,text,118
32.0,1435,163051,text,118
32.0,17246,181311,text,118
