-2,3,-5,-23,9,2,-3,-3,7,24,-4,2
3,-41,-14,0,0,0,0,0,0,0,0,0
5,-28,-1,0,0,0,0,0,0,0,0,0
1,-10,-23,0,0,0,0,0,0,0,0,0
2,4,9,0,0,0,0,0,0,0,0,0
3,-12,2,0,0,0,0,0,0,0,0,0
7,3,-3,0,0,0,0,0,0,0,0,0
3,-3,-3,0,0,0,0,0,0,0,0,0
11,6,7,0,0,0,0,0,0,0,0,0
4,1,24,0,0,0,0,0,0,0,0,0
-0,3,-4,0,0,0,0,0,0,0,0,0
7,7,2,0,0,0,0,0,0,0,0,0
