action_times,actions,button_pressed,correct,delays,information_used_correctly,key_press,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[26720, 46624, 50592]","[u'up', u'up', u'right']",,,"[13, 2, 3]","[False, True, True]",,"[u'1', 3, 7, 13]","[True, False, True]","[False, True, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'13'], u'time': [25500, 44046]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[26720, 4596, 676]",-7.0,,1040906,8.0,9.0,mouselab-mdp,,52
"[4103, 21830, 27719]","[u'left', u'left', u'down']",,,"[7, 2, 0]","[True, True, True]",,"[u'1', 4, 8, 15]","[True, False, False]","[False, True, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'15'], u'time': [2904, 16795]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4103, 8450, 2520]",23.0,,1111626,9.0,2.0,mouselab-mdp,,52
"[11910, 31630, 46591]","[u'down', u'down', u'right']",,,"[9, 4, 0]","[True, True, True]",,"[u'1', 5, 9, 17]","[True, False, False]","[False, True, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'3', u'17', u'16', u'9'], u'time': [4076, 9369, 25897, 27270, 30416]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11910, 8248, 9409]",-14.0,,1188681,10.0,11.0,mouselab-mdp,,52
"[6515, 11338, 16123]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'7', u'13', u'12'], u'time': [4250, 5439, 9913, 13759, 15181]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6515, 4293, 4264]",47.0,,1279046,11.0,12.0,mouselab-mdp,,52
"[11034, 14321, 17298]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'5', u'2', u'3', u'7', u'12'], u'time': [5473, 7994, 9303, 10176, 13366, 16312]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11034, 2757, 2446]",43.0,,1333320,12.0,15.0,mouselab-mdp,,52
"[10552, 15920, 16904]","[u'down', u'down', u'right']",,,[],[],,"[u'1', 5, 9, 17]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2', u'5', u'9', u'16', u'17'], u'time': [7389, 8193, 9026, 9846, 12050, 13064, 14068]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10551, 4847, 471]",-6.0,,1386790,13.0,1.0,mouselab-mdp,,52
"[5926, 13462, 14941]","[u'right', u'right', u'down']",,,[],[],,"[u'1', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'4', u'3', u'2', u'6', u'11', u'10'], u'time': [1680, 2659, 3514, 5352, 8338, 9467, 10558]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5926, 7012, 960]",-19.0,,1435012,14.0,7.0,mouselab-mdp,,52
"[6041, 10695, 11456]","[u'down', u'down', u'left']",,,[],[],,"[u'1', 5, 9, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2', u'5', u'9', u'16', u'17'], u'time': [1621, 2472, 3278, 4128, 7541, 8438, 9646]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6041, 4138, 222]",-1.0,,1484133,15.0,5.0,mouselab-mdp,,52
"[5997, 8799, 12422]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'4', u'7', u'12', u'13'], u'time': [1891, 3134, 4280, 5095, 7654, 10069, 10981]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5997, 2280, 3093]",43.0,,1537892,16.0,13.0,mouselab-mdp,,52
"[5001, 6002, 9002]","[u'right', u'right', u'up']",,,[],[],,"[u'1', 2, 6, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 4, 6, 11, 10], u'time': [1005, 2004, 3004, 4004, 7005, 8005]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],47.0,,199621,1.0,10.0,mouselab-mdp,,53
"[5001, 6000, 8000]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 4, 7, 12], u'time': [1004, 2004, 3004, 4004, 7003]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],47.0,,214619,2.0,12.0,mouselab-mdp,,53
"[6002, 7002, 9002]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 6, 4, 7, 12], u'time': [1005, 2004, 3004, 4004, 5005, 8004]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],41.0,,229832,3.0,5.0,mouselab-mdp,,53
"[7002, 8002, 10002]","[u'left', u'left', u'up']",,,[],[],,"[u'1', 4, 8, 14]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 4, 6, 5, 7, 15], u'time': [1003, 2003, 3004, 4005, 5005, 6005, 9005]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],21.0,,246710,4.0,7.0,mouselab-mdp,,53
"[7002, 8002, 10002]","[u'down', u'down', u'right']",,,[],[],,"[u'1', 5, 9, 17]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 4, 8, 5, 9, 16], u'time': [1004, 2004, 3003, 4005, 5004, 6004, 9004]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],44.0,,261194,5.0,9.0,mouselab-mdp,,53
"[6001, 7002, 9002]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 4, 5, 7, 12], u'time': [1004, 2003, 3003, 4003, 5003, 8005]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],43.0,,274695,6.0,15.0,mouselab-mdp,,53
"[6001, 7001, 9001]","[u'right', u'right', u'down']",,,[],[],,"[u'1', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 4, 5, 6, 11], u'time': [1004, 2003, 3003, 4003, 5004, 8003]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],52.0,,288409,7.0,8.0,mouselab-mdp,,53
"[3001, 4000, 6000]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 12], u'time': [1004, 2003, 5003]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],47.0,,298400,8.0,13.0,mouselab-mdp,,53
"[11002, 12002, 14002]","[u'right', u'right', u'down']",,,[],[],,"[u'1', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 4, 5, 7, 6, 9, 8, 16, 17, 11], u'time': [1004, 2004, 3003, 4003, 5004, 6004, 7004, 8005, 9005, 10004, 13004]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],17.0,,316938,9.0,11.0,mouselab-mdp,,53
"[6002, 7002, 9001]","[u'up', u'up', u'right']",,,[],[],,"[u'1', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 6, 3, 4, 7, 12], u'time': [1004, 2004, 3003, 4004, 5004, 8003]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],49.0,,329624,10.0,3.0,mouselab-mdp,,53
"[9503, 10302, 13894]","[u'up', u'up', u'right']",,,[],[],,"[u'1', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'4', u'9', u'7', u'12'], u'time': [2414, 3162, 3838, 4600, 5930, 7941, 12712]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9503, 299, 3091]",33.0,,389028,11.0,1.0,mouselab-mdp,,53
"[7939, 8847, 12459]","[u'up', u'up', u'right']",,,[],[],,"[u'1', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'4', u'6', u'7', u'13'], u'time': [950, 1698, 2466, 3174, 4203, 5888, 10861]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7939, 399, 3093]",48.0,,439813,12.0,2.0,mouselab-mdp,,53
"[10485, 11191, 15205]","[u'left', u'left', u'up']",,,[],[],,"[u'1', 4, 8, 14]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'4', u'8', u'7', u'15'], u'time': [1624, 2690, 3457, 4277, 5367, 8431, 13373]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10485, 215, 3513]",55.0,,489670,13.0,0.0,mouselab-mdp,,53
"[8954, 9692, 13300]","[u'up', u'up', u'right']",,,[],[],,"[u'1', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'4', u'6', u'7', u'12'], u'time': [2272, 3148, 3992, 4789, 6000, 7218, 11744]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8954, 244, 3100]",48.0,,538060,14.0,4.0,mouselab-mdp,,53
"[9678, 10508, 17687]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'4', u'7', u'8', u'13', u'12'], u'time': [1445, 2136, 3034, 3852, 5103, 7042, 12679, 16208]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9678, 331, 6676]",44.0,,585758,15.0,14.0,mouselab-mdp,,53
"[10462, 11312, 16245]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'2', u'3', u'4', u'9', u'7', u'13'], u'time': [1519, 2301, 3291, 4245, 5399, 6657, 13369]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10462, 347, 4429]",13.0,,634151,16.0,6.0,mouselab-mdp,,53
"[4499, 15170, 19225]","[u'up', u'up', u'right']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 3, 7, 13]","[True, False, True]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4499, 5717, 3158]",55.0,,238206,1.0,3.0,mouselab-mdp,,54
"[1346, 6579, 8010]","[u'down', u'down', u'left']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 5, 9, 16]","[True, False, True]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1346, 334, 542]",37.0,,332760,2.0,9.0,mouselab-mdp,,54
"[2677, 11021, 14413]","[u'left', u'left', u'up']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 4, 8, 14]","[True, False, True]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2677, 3409, 2486]",8.0,,405947,3.0,12.0,mouselab-mdp,,54
"[2780, 8875, 10603]","[u'right', u'right', u'up']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 2, 6, 10]","[True, False, True]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2780, 1209, 856]",40.0,,458884,4.0,6.0,mouselab-mdp,,54
"[695, 5856, 7656]","[u'up', u'up', u'left']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 3, 7, 12]","[True, False, True]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[695, 291, 916]",-10.0,,513063,5.0,11.0,mouselab-mdp,,54
"[1559, 6831, 8103]","[u'left', u'left', u'up']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 4, 8, 14]","[True, False, True]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1559, 390, 373]",14.0,,566224,6.0,14.0,mouselab-mdp,,54
"[1900, 7148, 8595]","[u'down', u'down', u'right']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 5, 9, 17]","[True, False, True]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1900, 351, 518]",-35.0,,618650,7.0,7.0,mouselab-mdp,,54
"[399, 5559, 7023]","[u'right', u'right', u'up']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 2, 6, 10]","[True, False, True]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[399, 280, 568]",2.0,,680772,8.0,2.0,mouselab-mdp,,54
"[8606, 15709, 19677]","[u'down', u'down', u'left']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 5, 9, 16]","[True, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'5', u'17'], u'time': [1726, 5080, 5804, 7279, 18660]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8606, 1292, 3080]",20.0,,740094,9.0,8.0,mouselab-mdp,,54
"[2114, 14898, 18291]","[u'left', u'left', u'down']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 4, 8, 15]","[True, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'15', u'14'], u'time': [898, 16510, 17562]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2114, 7604, 2494]",14.0,,799999,10.0,10.0,mouselab-mdp,,54
"[3481, 4297, 6209]","[u'up', u'up', u'right']",,,[],[],,"[u'1', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'13'], u'time': [1949, 5501]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3481, 324, 1402]",53.0,,857017,11.0,4.0,mouselab-mdp,,54
"[3452, 4756, 6861]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'2', u'4', u'3', u'12'], u'time': [541, 1194, 1840, 2408, 6018]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3452, 805, 1609]",44.0,,906979,12.0,15.0,mouselab-mdp,,54
"[1436, 2172, 4604]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'13', u'12'], u'time': [822, 3528, 4090]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1436, 249, 1930]",47.0,,953973,13.0,13.0,mouselab-mdp,,54
"[3693, 4812, 9533]","[u'down', u'down', u'left']",,,[],[],,"[u'1', 5, 9, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'16', u'17'], u'time': [861, 1485, 1843, 2471, 5982, 6465]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3693, 623, 4211]",-5.0,,1009344,14.0,1.0,mouselab-mdp,,54
"[3634, 5066, 8394]","[u'left', u'left', u'up']",,,[],[],,"[u'1', 4, 8, 14]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'4', u'14'], u'time': [717, 1501, 2313, 6266]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3634, 925, 2837]",58.0,,1064312,15.0,0.0,mouselab-mdp,,54
"[3038, 3878, 9143]","[u'down', u'down', u'left']",,,[],[],,"[u'1', 5, 9, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'5', u'16', u'17'], u'time': [941, 1554, 5517, 6008]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3038, 340, 4754]",2.0,,1112785,16.0,5.0,mouselab-mdp,,54
"[24879, 38508, 51158]","[u'left', u'left', u'up']",,,"[7, 0, 7]","[True, True, True]",,"[u'1', 4, 8, 14]","[True, False, True]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4'], u'time': [6506]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[24876, 1521, 11107]",11.0,,1403161,1.0,3.0,mouselab-mdp,,55
"[20528, 42831, 51109]","[u'down', u'down', u'left']",,,"[4, 4, 0]","[True, True, True]",,"[u'1', 5, 9, 16]","[True, False, False]","[False, True, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2', u'5', u'9', u'16', u'17'], u'time': [5154, 11546, 15689, 18788, 35709, 38432, 40603]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[20528, 11615, 1187]",18.0,,1474484,2.0,8.0,mouselab-mdp,,55
"[24908, 33966, 35473]","[u'up', u'up', u'left']",,,"[0, 0, 0]","[True, True, True]",,"[u'1', 3, 7, 12]","[False, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'11', u'17', u'16', u'15', u'14', u'12', u'13', u'3'], u'time': [8801, 11472, 15661, 16566, 17361, 18242, 19095, 19875, 22481]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[24907, 7, 369]",43.0,,1535261,3.0,14.0,mouselab-mdp,,55
"[12728, 24311, 25422]","[u'up', u'up', u'right']",,,"[2, 0, 0]","[True, True, True]",,"[u'1', 3, 7, 13]","[True, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'11', u'17', u'16', u'15', u'14', u'12', u'13'], u'time': [3724, 4757, 5585, 6781, 7668, 8519, 9290, 10305]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12728, 1088, 5]",32.0,,1595977,4.0,1.0,mouselab-mdp,,55
"[26722, 37300, 38724]","[u'up', u'up', u'left']",,,"[0, 0, 0]","[True, True, True]",,"[u'1', 3, 7, 12]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'14', u'15', u'16', u'17', u'11', u'10', u'13', u'3', u'2', u'5'], u'time': [3023, 4293, 5447, 7966, 9437, 10702, 12706, 14872, 19109, 22454, 24021]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[26722, 8, 246]",39.0,,1656394,5.0,13.0,mouselab-mdp,,55
"[18426, 30121, 31254]","[u'right', u'right', u'up']",,,"[2, 0, 0]","[True, True, True]",,"[u'1', 2, 6, 10]","[True, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'13', u'10', u'11', u'17', u'16', u'15', u'14', u'2'], u'time': [3525, 4507, 5585, 6727, 7717, 8734, 10573, 11737, 15359]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18425, 398, 5]",44.0,,1724311,6.0,10.0,mouselab-mdp,,55
"[18658, 33467, 34635]","[u'up', u'up', u'right']",,,"[5, 0, 0]","[True, True, True]",,"[u'1', 3, 7, 13]","[True, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'13', u'10', u'11', u'17', u'16', u'15', u'14', u'3', u'4'], u'time': [1641, 2761, 3760, 4763, 5953, 7094, 8103, 9141, 13024, 14808]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18657, 356, 35]",45.0,,1788043,7.0,4.0,mouselab-mdp,,55
"[19513, 28817, 35018]","[u'right', u'right', u'down']",,,"[0, 3, 0]","[True, True, True]",,"[u'1', 2, 6, 11]","[False, False, False]","[False, True, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'13', u'10', u'11', u'17', u'16', u'15', u'14', u'2', u'6'], u'time': [7694, 8680, 9601, 10754, 11751, 12983, 14118, 15129, 17054, 28885]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[19513, 6, 1090]",18.0,,1851313,8.0,11.0,mouselab-mdp,,55
