,pid,info_cost,PR_type,message,trial_index,trial_i,delays,score,n_click,clicks,click_times,path,action_times
350,21,1,featureBased,full,15,0,[],56.0,6,"[3, 4, 5, 2, 14, 8]","[1332, 1834, 2482, 3259, 4131, 5086]","[1, 4, 8, 14]","[5481, 6086, 6901]"
351,21,1,featureBased,full,16,7,[],13.0,15,"[4, 3, 2, 5, 10, 11, 12, 13, 14, 15, 8, 16, 17, 7, 6]","[1066, 1450, 1858, 2322, 3707, 5228, 6643, 7799, 10511, 11172, 11773, 13973, 14926, 16823, 17534]","[1, 4, 8, 14]","[19050, 19926, 20823]"
352,22,1,featureBased,full,1,5,"[7, 4, 0]",43.0,4,"[3, 7, 13, 12]","[2909, 15843, 17100, 17828]","[1, 3, 7, 12]","[5186, 19254, 25042]"
353,22,1,featureBased,full,2,8,"[4, 4, 0]",18.0,7,"[4, 5, 2, 3, 16, 9, 17]","[2865, 4414, 7113, 8088, 17605, 18193, 18804]","[1, 5, 9, 16]","[9358, 19797, 25527]"
354,22,1,featureBased,full,3,4,"[5, 3, 0]",2.0,6,"[3, 2, 5, 4, 10, 11]","[3250, 4800, 6102, 6663, 17641, 18491]","[1, 2, 6, 11]","[9422, 19665, 25117]"
355,22,1,featureBased,full,4,10,"[0, 0, 0]",45.0,8,"[3, 4, 5, 2, 8, 6, 10, 11]","[3807, 4719, 7436, 7934, 9079, 11010, 18794, 19429]","[1, 2, 6, 10]","[14934, 17420, 20349]"
356,22,1,featureBased,full,5,6,"[0, 0, 0]",45.0,12,"[3, 4, 5, 2, 7, 9, 6, 8, 10, 11, 13, 12]","[2336, 3103, 3805, 4585, 5612, 6506, 8171, 9003, 10441, 11134, 13767, 14480]","[1, 2, 6, 11]","[17433, 20798, 22340]"
357,22,1,featureBased,full,6,3,"[0, 0, 0]",46.0,9,"[3, 2, 5, 4, 6, 7, 12, 13, 8]","[1438, 2009, 2565, 3064, 3821, 5400, 6382, 6922, 8401]","[1, 3, 7, 13]","[10088, 12940, 14144]"
358,22,1,featureBased,full,7,0,"[0, 0, 0]",54.0,8,"[3, 2, 5, 4, 8, 7, 14, 15]","[1606, 2539, 3264, 3789, 5371, 6024, 11600, 12376]","[1, 4, 8, 14]","[8216, 10673, 13297]"
359,22,1,featureBased,full,8,15,"[0, 0, 0]",42.0,7,"[3, 7, 2, 5, 4, 12, 13]","[1751, 3132, 4797, 6064, 6671, 7796, 9086]","[1, 3, 7, 12]","[9801, 12668, 13639]"
360,22,1,featureBased,full,9,12,"[0, 0, 0]",45.0,7,"[3, 7, 12, 13, 2, 4, 5]","[1248, 2358, 3097, 3688, 5150, 5901, 6445]","[1, 3, 7, 12]","[7852, 10434, 11893]"
361,22,1,featureBased,full,10,7,"[0, 0, 0]",18.0,10,"[3, 2, 5, 4, 6, 8, 14, 15, 7, 9]","[1477, 2102, 2708, 3220, 4219, 4958, 5836, 6603, 8081, 8780]","[1, 4, 8, 14]","[12008, 14809, 15630]"
362,22,1,featureBased,full,11,14,[],45.0,7,"[3, 4, 5, 2, 7, 12, 13]","[1507, 2226, 2698, 3138, 3775, 4390, 4824]","[1, 3, 7, 12]","[5994, 6990, 8144]"
363,22,1,featureBased,full,12,9,[],41.0,10,"[3, 2, 5, 4, 8, 15, 14, 9, 16, 17]","[1544, 2299, 3011, 3462, 4540, 5251, 5704, 6665, 7236, 8073]","[1, 5, 9, 17]","[9204, 9994, 11135]"
364,22,1,featureBased,full,13,1,[],32.0,8,"[2, 3, 4, 5, 9, 7, 12, 13]","[1525, 1974, 2506, 3084, 4060, 6282, 6927, 7522]","[1, 3, 7, 13]","[8768, 9407, 10079]"
365,22,1,featureBased,full,14,2,[],47.0,8,"[3, 4, 5, 2, 6, 7, 13, 12]","[653, 1401, 2035, 2482, 3590, 4502, 4878, 5792]","[1, 3, 7, 13]","[6703, 7465, 8289]"
366,22,1,featureBased,full,15,13,[],46.0,4,"[3, 7, 12, 13]","[1288, 2228, 2774, 3381]","[1, 3, 7, 12]","[15518, 16248, 16858]"
367,22,1,featureBased,full,16,11,[],18.0,10,"[3, 4, 5, 2, 9, 7, 6, 8, 10, 11]","[1908, 2450, 2880, 3522, 5165, 6201, 7069, 8592, 9667, 10055]","[1, 2, 6, 11]","[11464, 12022, 13519]"
369,24,1,demonstration,full,1,12,[],47.0,5,"[2, 3, 4, 7, 12]","[1002, 2003, 3001, 4002, 7002]","[1, 3, 7, 12]","[5000, 6000, 8001]"
370,24,1,demonstration,full,2,14,[],47.0,5,"[2, 3, 4, 7, 12]","[1004, 2004, 3003, 4003, 7004]","[1, 3, 7, 12]","[5001, 6001, 8001]"
371,24,1,demonstration,full,3,10,[],47.0,6,"[2, 3, 4, 6, 11, 10]","[1005, 2003, 3002, 4002, 7004, 8004]","[1, 2, 6, 10]","[5000, 6001, 9001]"
372,24,1,demonstration,full,4,3,[],49.0,6,"[2, 6, 3, 4, 7, 12]","[1002, 2002, 3002, 4002, 5002, 8002]","[1, 3, 7, 13]","[6001, 7001, 9001]"
373,24,1,demonstration,full,5,2,[],49.0,6,"[2, 6, 3, 4, 7, 12]","[1002, 2001, 3002, 4002, 5002, 8002]","[1, 3, 7, 13]","[6001, 7001, 9001]"
374,24,1,demonstration,full,6,5,[],41.0,6,"[2, 3, 6, 4, 7, 12]","[1004, 2004, 3004, 4002, 5003, 8003]","[1, 3, 7, 12]","[6001, 7000, 9001]"
375,24,1,demonstration,full,7,13,[],47.0,3,"[2, 3, 12]","[1002, 2002, 5002]","[1, 3, 7, 12]","[3001, 4002, 6001]"
376,24,1,demonstration,full,8,11,[],17.0,11,"[2, 3, 4, 5, 7, 6, 9, 8, 16, 17, 11]","[1002, 2003, 3003, 4003, 5003, 6002, 7003, 8002, 9001, 10001, 13001]","[1, 2, 6, 11]","[11001, 12001, 14000]"
377,24,1,demonstration,full,9,8,[],52.0,6,"[2, 3, 4, 5, 6, 11]","[1002, 2002, 3002, 4002, 5002, 8002]","[1, 2, 6, 11]","[6001, 7002, 9001]"
378,24,1,demonstration,full,10,1,[],35.0,5,"[2, 3, 7, 4, 12]","[1002, 2001, 3001, 4001, 7001]","[1, 3, 7, 13]","[5000, 6000, 8000]"
379,24,1,demonstration,full,11,15,[],43.0,6,"[2, 4, 3, 5, 7, 12]","[1170, 2236, 3218, 4490, 5674, 7396]","[1, 3, 7, 12]","[8661, 9220, 9788]"
380,24,1,demonstration,full,12,0,[],55.0,7,"[5, 4, 3, 2, 7, 8, 14]","[1874, 2552, 3163, 3892, 5338, 6805, 8173]","[1, 4, 8, 14]","[9154, 10106, 10661]"
381,24,1,demonstration,full,13,6,[],44.0,13,"[5, 2, 9, 4, 3, 7, 12, 13, 17, 16, 6, 10, 11]","[1609, 2404, 4429, 5990, 6529, 7471, 8357, 9138, 10305, 12431, 18263, 19291, 20145]","[1, 2, 6, 11]","[21336, 22288, 22873]"
382,24,1,demonstration,full,14,7,[],16.0,12,"[2, 3, 4, 5, 6, 8, 15, 14, 7, 12, 13, 9]","[1938, 2609, 3424, 4213, 5283, 7251, 8347, 9098, 10699, 11299, 11841, 12682]","[1, 4, 8, 14]","[14116, 14642, 15204]"
383,24,1,demonstration,full,15,9,[],41.0,10,"[2, 3, 4, 8, 14, 15, 5, 9, 16, 17]","[1501, 2275, 3126, 4008, 4930, 5784, 6472, 7284, 8433, 9145]","[1, 5, 9, 17]","[9712, 10825, 11413]"
384,24,1,demonstration,full,16,4,[],50.0,5,"[2, 6, 3, 7, 13]","[2269, 3426, 4530, 5366, 6182]","[1, 3, 7, 13]","[7119, 8136, 8750]"
385,25,1,featureBased,full,1,12,"[21, 0, 0]",-1.0,15,"[2, 6, 11, 3, 7, 12, 4, 8, 15, 5, 9, 16, 17, 13, 10]","[3261, 5961, 10275, 17655, 19745, 21192, 24475, 25593, 26287, 27795, 28526, 29250, 32992, 35456, 36516]","[1, 2, 6, 10]","[39533, 69143, 70880]"
386,25,1,featureBased,full,2,8,"[26, 3, 0]",11.0,2,"[8, 15]","[34062, 37708]","[1, 4, 8, 14]","[2675, 38922, 45147]"
387,25,1,featureBased,full,3,9,"[13, 0, 1]",-2.0,1,[10],[2855],"[1, 2, 6, 10]","[5119, 22397, 24324]"
388,25,1,featureBased,full,4,6,"[6, 2, 0]",19.0,2,"[3, 12]","[4887, 19716]","[1, 3, 7, 13]","[7697, 22032, 26865]"
389,25,1,featureBased,full,5,14,"[5, 3, 0]",47.0,5,"[4, 3, 2, 13, 12]","[2178, 4077, 5524, 17047, 21676]","[1, 3, 7, 12]","[6960, 22928, 28133]"
390,25,1,featureBased,full,6,1,"[0, 0, 0]",31.0,9,"[4, 5, 2, 3, 16, 17, 13, 12, 7]","[2867, 3878, 4671, 5678, 12437, 14822, 16760, 17762, 23791]","[1, 3, 7, 13]","[28170, 32001, 33938]"
391,25,1,featureBased,full,7,2,"[0, 0, 0]",44.0,11,"[2, 3, 4, 5, 6, 11, 10, 12, 7, 13, 8]","[1441, 2542, 3351, 4149, 7853, 9123, 9855, 11787, 12282, 13172, 17978]","[1, 3, 7, 13]","[19373, 23738, 25565]"
392,25,1,featureBased,full,8,0,"[0, 0, 0]",52.0,10,"[4, 5, 2, 3, 7, 13, 12, 14, 8, 15]","[1439, 2117, 2831, 3520, 6209, 6898, 7792, 10980, 11891, 12706]","[1, 4, 8, 14]","[16257, 19818, 21473]"
393,25,1,featureBased,full,9,15,"[0, 0, 0]",39.0,10,"[3, 2, 5, 4, 7, 12, 13, 9, 16, 17]","[1945, 3410, 4172, 4913, 7627, 8524, 10253, 13706, 14525, 15317]","[1, 3, 7, 12]","[18292, 24987, 26461]"
394,25,1,featureBased,full,10,4,"[0, 0, 0]",44.0,11,"[3, 4, 2, 5, 6, 10, 11, 7, 13, 12, 8]","[1437, 2117, 2734, 3361, 5730, 6421, 7095, 9380, 10038, 11291, 13337]","[1, 3, 7, 13]","[17101, 20906, 23132]"
395,25,1,featureBased,full,11,5,[],37.0,10,"[3, 7, 13, 12, 4, 2, 5, 9, 17, 16]","[2091, 3309, 4879, 5755, 7397, 8060, 8788, 10368, 10976, 11618]","[1, 3, 7, 12]","[13379, 14731, 15706]"
396,25,1,featureBased,full,12,13,[],40.0,10,"[3, 2, 4, 5, 7, 13, 12, 8, 15, 14]","[1806, 2624, 3301, 3949, 5247, 6198, 7080, 9603, 10449, 11238]","[1, 3, 7, 12]","[12900, 14140, 15180]"
397,25,1,featureBased,full,13,11,[],12.0,16,"[3, 2, 5, 4, 7, 12, 13, 9, 16, 17, 6, 10, 11, 8, 14, 15]","[1372, 2070, 2690, 3391, 5483, 6117, 6675, 8068, 8710, 9658, 13718, 14463, 15234, 17465, 18164, 19224]","[1, 2, 6, 11]","[20538, 21802, 22825]"
398,25,1,featureBased,full,14,10,[],40.0,13,"[3, 2, 5, 4, 8, 14, 15, 6, 10, 11, 9, 17, 16]","[1424, 2068, 2624, 3320, 4752, 5424, 6030, 7626, 8210, 8950, 10347, 11012, 13771]","[1, 2, 6, 10]","[16056, 17446, 18510]"
399,25,1,featureBased,full,15,7,[],14.0,14,"[3, 2, 5, 4, 6, 10, 11, 8, 14, 15, 7, 12, 9, 16]","[1107, 1742, 2255, 2864, 3868, 4474, 5124, 6214, 6892, 7681, 10649, 11090, 14285, 14841]","[1, 4, 8, 14]","[18263, 19315, 20460]"
400,25,1,featureBased,full,16,3,[],41.0,14,"[3, 2, 5, 4, 6, 10, 11, 7, 13, 12, 8, 9, 16, 17]","[1511, 2107, 2656, 3271, 4758, 5379, 6265, 8452, 8915, 9880, 11310, 13610, 14526, 15621]","[1, 3, 7, 13]","[19130, 20441, 21305]"
401,26,1,none,none,1,3,"[3, 0, 1]",12.0,0,[],[],"[1, 4, 8, 14]","[7904, 16872, 29107]"
402,26,1,none,none,2,10,"[3, 0, 1]",51.0,2,"[11, 10]","[21445, 22921]","[1, 2, 6, 10]","[6523, 14428, 26184]"
403,26,1,none,none,3,14,"[3, 0, 1]",23.0,2,"[14, 15]","[24770, 25627]","[1, 4, 8, 15]","[6730, 20082, 30845]"
404,26,1,none,none,4,9,"[3, 0, 1]",-3.0,2,"[12, 13]","[29065, 30248]","[1, 3, 7, 12]","[1067, 23477, 33225]"
405,26,1,none,none,5,11,"[3, 0, 1]",-15.0,6,"[2, 4, 5, 3, 16, 17]","[4993, 6021, 6627, 7491, 26677, 27259]","[1, 5, 9, 17]","[14072, 22049, 32276]"
406,26,1,none,none,6,12,"[3, 0, 1]",20.0,2,"[14, 15]","[15926, 16574]","[1, 4, 8, 15]","[5284, 11378, 18192]"
407,26,1,none,none,7,1,"[3, 0, 1]",38.0,2,"[12, 13]","[21656, 22335]","[1, 3, 7, 13]","[7617, 17597, 25233]"
408,26,1,none,none,8,5,"[3, 0, 1]",0.0,6,"[2, 3, 4, 5, 16, 17]","[5518, 6085, 6694, 7266, 19805, 20371]","[1, 5, 9, 16]","[9164, 16416, 24776]"
409,26,1,none,none,9,15,"[3, 0, 1]",46.0,3,"[14, 10, 12]","[2583, 4734, 5762]","[1, 3, 7, 12]","[12639, 36811, 51894]"
410,26,1,none,none,10,8,"[3, 0, 1]",54.0,4,"[16, 13, 14, 11]","[1704, 2462, 3543, 4393]","[1, 2, 6, 11]","[6601, 13792, 21444]"
411,26,1,none,none,11,2,[],21.0,4,"[12, 17, 10, 15]","[2163, 3058, 4633, 6097]","[1, 4, 8, 15]","[8379, 26871, 33320]"
412,26,1,none,none,12,6,[],-1.0,4,"[12, 17, 10, 15]","[2016, 2761, 3630, 5273]","[1, 4, 8, 14]","[9345, 14080, 21405]"
413,26,1,none,none,13,0,[],56.0,6,"[8, 6, 7, 5, 14, 15]","[6120, 6957, 8213, 10352, 19269, 19988]","[1, 4, 8, 14]","[12191, 14110, 21186]"
414,26,1,none,none,14,4,[],49.0,6,"[8, 6, 7, 9, 12, 13]","[15073, 15952, 16930, 19947, 50286, 50922]","[1, 3, 7, 13]","[21908, 47656, 52766]"
415,26,1,none,none,15,13,[],44.0,6,"[8, 6, 7, 9, 12, 13]","[3729, 4592, 5568, 6536, 13728, 14367]","[1, 3, 7, 12]","[9133, 12069, 15784]"
416,26,1,none,none,16,7,[],22.0,6,"[7, 9, 6, 8, 14, 15]","[1012, 2097, 2746, 5011, 15737, 16374]","[1, 4, 8, 14]","[12093, 13643, 17743]"
417,27,1,demonstration,full,1,1,[],35.0,5,"[2, 3, 7, 4, 12]","[1021, 1992, 2997, 4005, 6995]","[1, 3, 7, 13]","[4997, 5972, 7987]"
418,27,1,demonstration,full,2,4,[],49.0,6,"[2, 6, 3, 4, 7, 12]","[1019, 2018, 3018, 4014, 5010, 8011]","[1, 3, 7, 13]","[6006, 7010, 9010]"
419,27,1,demonstration,full,3,15,[],43.0,6,"[2, 3, 4, 5, 7, 12]","[1021, 1998, 3000, 4003, 5002, 8017]","[1, 3, 7, 12]","[5993, 7002, 9010]"
420,27,1,demonstration,full,4,8,[],52.0,6,"[2, 3, 4, 5, 6, 11]","[1025, 2029, 3032, 4026, 5024, 7999]","[1, 2, 6, 11]","[6020, 6994, 8999]"
421,27,1,demonstration,full,5,3,[],49.0,6,"[2, 6, 3, 4, 7, 12]","[1025, 2033, 3038, 4041, 5011, 8015]","[1, 3, 7, 13]","[6006, 7007, 9012]"
422,27,1,demonstration,full,6,6,[],53.0,4,"[2, 3, 6, 11]","[1009, 2011, 3005, 6005]","[1, 2, 6, 11]","[4000, 4997, 6999]"
423,27,1,demonstration,full,7,5,[],41.0,6,"[2, 3, 6, 4, 7, 12]","[1010, 2008, 3006, 4006, 5007, 8008]","[1, 3, 7, 12]","[5998, 6994, 9003]"
424,27,1,demonstration,full,8,11,[],17.0,11,"[2, 3, 4, 5, 7, 6, 9, 8, 16, 17, 11]","[1009, 2009, 3005, 4009, 5002, 6007, 7005, 7997, 9009, 9994, 13007]","[1, 2, 6, 11]","[11003, 12004, 14003]"
425,27,1,demonstration,full,9,0,[],55.0,7,"[2, 3, 4, 7, 5, 8, 15]","[1014, 2012, 3015, 4014, 5007, 6012, 9013]","[1, 4, 8, 14]","[7005, 8007, 10009]"
426,27,1,demonstration,full,10,14,[],47.0,5,"[2, 3, 4, 7, 12]","[1021, 2016, 3019, 4018, 7010]","[1, 3, 7, 12]","[5007, 6009, 8012]"
427,27,1,demonstration,full,11,10,[],47.0,6,"[3, 2, 5, 9, 6, 10]","[2627, 4057, 5375, 7527, 9290, 12190]","[1, 2, 6, 10]","[14501, 15852, 17220]"
428,27,1,demonstration,full,12,7,[],17.0,11,"[3, 4, 5, 2, 6, 8, 7, 9, 14, 12, 13]","[1575, 3027, 3962, 4755, 5843, 7532, 10372, 11538, 13706, 24113, 25002]","[1, 4, 8, 14]","[27808, 28624, 29504]"
429,27,1,demonstration,full,13,12,[],46.0,6,"[3, 4, 5, 2, 7, 12]","[1371, 2546, 3627, 4555, 5522, 8171]","[1, 3, 7, 12]","[10705, 11537, 12705]"
430,27,1,demonstration,full,14,2,[],48.0,7,"[3, 2, 5, 6, 7, 12, 13]","[3822, 4727, 6462, 8673, 9822, 10951, 11839]","[1, 3, 7, 13]","[14510, 15429, 16469]"
431,27,1,demonstration,full,15,13,[],46.0,4,"[2, 3, 7, 12]","[1639, 3575, 5047, 6350]","[1, 3, 7, 12]","[8750, 9734, 10798]"
432,27,1,demonstration,full,16,9,[],41.0,10,"[3, 4, 5, 2, 8, 14, 15, 9, 16, 17]","[1038, 2421, 3710, 4598, 5677, 7333, 8341, 9981, 11125, 12445]","[1, 5, 9, 17]","[16084, 17356, 18524]"
433,28,1,demonstration,full,1,15,[],43.0,6,"[2, 3, 4, 5, 7, 12]","[1007, 2004, 3010, 4008, 5008, 8008]","[1, 3, 7, 12]","[6005, 7005, 9013]"
434,28,1,demonstration,full,2,13,[],47.0,3,"[2, 3, 12]","[1010, 2011, 5021]","[1, 3, 7, 12]","[3011, 4004, 6015]"
435,28,1,demonstration,full,3,1,[],35.0,5,"[2, 3, 7, 4, 12]","[1011, 2013, 3008, 4017, 7008]","[1, 3, 7, 13]","[5008, 6008, 8004]"
436,28,1,demonstration,full,4,0,[],55.0,7,"[2, 3, 4, 7, 5, 8, 15]","[1020, 2008, 3021, 4015, 5009, 6015, 9023]","[1, 4, 8, 14]","[7009, 8002, 10017]"
437,28,1,demonstration,full,5,8,[],52.0,6,"[2, 3, 4, 5, 6, 11]","[1009, 2022, 3006, 4006, 5015, 8021]","[1, 2, 6, 11]","[6014, 7000, 9005]"
438,28,1,demonstration,full,6,12,[],47.0,5,"[2, 3, 4, 7, 12]","[1009, 2019, 3012, 4007, 7015]","[1, 3, 7, 12]","[5015, 6002, 8008]"
439,28,1,demonstration,full,7,7,[],21.0,7,"[2, 3, 4, 6, 5, 7, 15]","[1017, 2007, 3007, 4017, 5007, 6018, 9021]","[1, 4, 8, 14]","[7012, 8001, 10010]"
440,28,1,demonstration,full,8,10,[],47.0,6,"[2, 3, 4, 6, 11, 10]","[1008, 2020, 3019, 4007, 7006, 8021]","[1, 2, 6, 10]","[5003, 6013, 9004]"
441,28,1,demonstration,full,9,14,[],47.0,5,"[2, 3, 4, 7, 12]","[1012, 2012, 3021, 4010, 7019]","[1, 3, 7, 12]","[5012, 6013, 8006]"
442,28,1,demonstration,full,10,2,[],49.0,6,"[2, 6, 3, 4, 7, 12]","[1009, 2009, 3023, 4012, 5006, 8015]","[1, 3, 7, 13]","[6001, 7007, 9007]"
443,28,1,demonstration,full,11,5,[],39.0,8,"[2, 3, 4, 5, 9, 7, 13, 12]","[3830, 5411, 6997, 8362, 10662, 12470, 21335, 22547]","[1, 3, 7, 12]","[25055, 25865, 26632]"
444,28,1,demonstration,full,12,3,[],2.0,6,"[2, 3, 4, 6, 11, 10]","[4197, 5539, 6789, 11089, 14263, 15171]","[1, 2, 6, 11]","[10054, 17663, 18207]"
445,28,1,demonstration,full,13,11,[],19.0,9,"[3, 4, 2, 5, 9, 7, 6, 10, 11]","[1642, 2930, 4206, 5519, 7089, 8539, 10802, 16505, 17525]","[1, 2, 6, 11]","[14234, 15054, 20335]"
446,28,1,demonstration,full,14,6,[],15.0,6,"[2, 3, 4, 7, 13, 12]","[1280, 2593, 4187, 6408, 13960, 15030]","[1, 3, 7, 13]","[11512, 12271, 18393]"
447,28,1,demonstration,full,15,4,[],48.0,7,"[4, 3, 2, 5, 6, 7, 13]","[1746, 2997, 4097, 5306, 6733, 8571, 11807]","[1, 3, 7, 13]","[13562, 14370, 15627]"
448,28,1,demonstration,full,16,9,[],42.0,9,"[2, 3, 4, 8, 15, 14, 5, 9, 17]","[1648, 2737, 3979, 6352, 8321, 9564, 11290, 12433, 14136]","[1, 5, 9, 17]","[15716, 16522, 17358]"
449,30,1,none,none,1,15,"[3, 0, 1]",47.0,2,"[3, 7]","[3030, 6366]","[1, 3, 7, 12]","[7746, 13690, 18016]"
450,30,1,none,none,2,3,"[3, 0, 1]",52.0,3,"[2, 6, 3]","[2281, 4902, 8164]","[1, 3, 7, 13]","[9907, 15706, 22666]"
451,30,1,none,none,3,7,"[3, 0, 1]",-30.0,4,"[5, 3, 2, 9]","[3054, 4566, 5848, 8213]","[1, 2, 6, 10]","[9342, 14469, 16301]"
452,30,1,none,none,4,2,"[3, 0, 1]",22.0,3,"[4, 8, 15]","[1659, 3425, 5105]","[1, 4, 8, 15]","[6274, 11091, 12898]"
453,30,1,none,none,5,5,"[3, 0, 1]",43.0,4,"[3, 7, 13, 12]","[1257, 2550, 3937, 4970]","[1, 3, 7, 12]","[6182, 11230, 15302]"
454,30,1,none,none,6,12,"[3, 0, 1]",42.0,10,"[4, 8, 14, 15, 5, 9, 2, 3, 7, 12]","[3221, 4189, 5021, 5979, 6955, 7788, 8917, 9797, 11457, 12275]","[1, 3, 7, 12]","[13243, 19835, 24307]"
455,30,1,none,none,7,6,"[3, 0, 1]",53.0,4,"[2, 6, 10, 11]","[1313, 2861, 4567, 5814]","[1, 2, 6, 11]","[6707, 11915, 16762]"
456,30,1,none,none,8,9,"[3, 0, 1]",40.0,11,"[3, 4, 8, 14, 15, 7, 13, 12, 5, 9, 17]","[1089, 2926, 3791, 4784, 5704, 6966, 7647, 9215, 10998, 11837, 12974]","[1, 5, 9, 17]","[14047, 19719, 21502]"
457,30,1,none,none,9,0,"[3, 0, 1]",4.0,4,"[5, 3, 2, 4]","[1409, 2716, 4310, 5554]","[1, 3, 7, 13]","[7544, 13832, 15752]"
458,30,1,none,none,10,11,"[3, 0, 1]",-22.0,13,"[3, 4, 2, 7, 6, 10, 17, 5, 9, 16, 8, 13, 12]","[1199, 2246, 3559, 5076, 6148, 7100, 8334, 9163, 9978, 10786, 12035, 13592, 14536]","[1, 5, 9, 17]","[15310, 22054, 22942]"
459,30,1,none,none,11,14,[],33.0,3,"[2, 3, 7]","[3425, 4853, 6004]","[1, 3, 7, 13]","[9855, 11022, 12830]"
460,30,1,none,none,12,8,[],54.0,4,"[4, 2, 6, 11]","[908, 2204, 3438, 4953]","[1, 2, 6, 11]","[5724, 6764, 7804]"
461,30,1,none,none,13,13,[],39.0,1,[3],[3114],"[1, 3, 7, 13]","[4006, 5398, 6710]"
462,30,1,none,none,14,4,[],31.0,2,"[5, 3]","[889, 2009]","[1, 3, 7, 12]","[3301, 4292, 5500]"
463,30,1,none,none,15,1,[],32.0,8,"[4, 2, 5, 9, 17, 11, 3, 7]","[1346, 2483, 3546, 4792, 5928, 7146, 9314, 10240]","[1, 3, 7, 13]","[11232, 12232, 12984]"
464,30,1,none,none,16,10,[],16.0,0,[],[],"[1, 5, 9, 17]","[480, 1624, 2823]"
465,31,1,featureBased,full,1,2,"[12, 0, 7]",-1.0,3,"[2, 6, 5]","[4728, 8327, 21867]","[1, 2, 6, 10]","[28306, 45209, 48929]"
466,31,1,featureBased,full,2,13,"[0, 0, 0]",43.0,7,"[2, 4, 5, 3, 7, 13, 12]","[5706, 6878, 7830, 8792, 10964, 21160, 23332]","[1, 3, 7, 12]","[14890, 17658, 25163]"
467,31,1,featureBased,full,3,15,"[0, 0, 1]",43.0,6,"[5, 2, 3, 4, 7, 12]","[3491, 4248, 4905, 5684, 10311, 17202]","[1, 3, 7, 12]","[12139, 14419, 18595]"
468,31,1,featureBased,full,4,1,"[3, 4, 0]",-6.0,7,"[2, 4, 5, 3, 9, 16, 17]","[4370, 6284, 7792, 8706, 16518, 17620, 19129]","[1, 5, 9, 17]","[10455, 28782, 37719]"
469,31,1,featureBased,full,5,14,"[0, 0, 0]",47.0,5,"[3, 5, 7, 13, 12]","[1574, 3278, 4824, 6364, 7458]","[1, 3, 7, 12]","[9309, 11557, 13196]"
470,31,1,featureBased,full,6,5,"[0, 0, 1]",39.0,8,"[5, 4, 3, 2, 9, 7, 12, 13]","[2308, 3550, 4394, 5440, 9354, 10496, 17018, 17776]","[1, 3, 7, 12]","[12112, 13958, 19160]"
471,31,1,featureBased,full,7,9,"[0, 0, 0]",43.0,8,"[5, 2, 3, 4, 8, 9, 17, 16]","[2106, 2778, 3388, 4098, 6208, 7332, 13052, 13888]","[1, 5, 9, 17]","[9051, 11016, 15211]"
472,31,1,featureBased,full,8,10,"[0, 0, 0]",42.0,11,"[4, 3, 2, 5, 8, 9, 17, 16, 6, 11, 10]","[2179, 3061, 3733, 4405, 5881, 7733, 8577, 9287, 11311, 13163, 14639]","[1, 2, 6, 10]","[16446, 18617, 21094]"
473,31,1,featureBased,full,9,11,"[0, 0, 0]",19.0,9,"[2, 3, 4, 5, 9, 7, 6, 10, 11]","[1542, 2244, 3026, 3674, 5994, 7682, 8674, 10666, 12634]","[1, 2, 6, 11]","[14865, 16940, 18361]"
474,31,1,featureBased,full,10,8,"[0, 0, 0]",48.0,10,"[2, 3, 4, 5, 9, 16, 17, 6, 10, 11]","[2719, 3383, 4311, 4937, 6217, 7303, 8069, 9335, 10031, 10991]","[1, 2, 6, 11]","[12404, 14468, 15844]"
475,31,1,featureBased,full,11,6,[],14.0,10,"[2, 5, 4, 3, 9, 7, 13, 12, 17, 16]","[3446, 4172, 4976, 5774, 7086, 8266, 9250, 10008, 11250, 12148]","[1, 5, 9, 17]","[19235, 20403, 21611]"
476,31,1,featureBased,full,12,12,[],45.0,7,"[5, 2, 3, 4, 7, 13, 12]","[4316, 4996, 5784, 6526, 7558, 8636, 9292]","[1, 3, 7, 12]","[12771, 13707, 14667]"
477,31,1,featureBased,full,13,4,[],45.0,10,"[3, 2, 4, 5, 6, 10, 11, 7, 12, 13]","[1157, 1813, 2665, 3369, 4759, 5533, 6173, 8056, 9260, 9932]","[1, 3, 7, 13]","[11639, 12463, 13383]"
478,31,1,featureBased,full,14,7,[],18.0,10,"[3, 2, 4, 5, 6, 8, 15, 14, 7, 9]","[1551, 2191, 3419, 4106, 6161, 7465, 8371, 9255, 14933, 16067]","[1, 4, 8, 14]","[17498, 18418, 19514]"
479,31,1,featureBased,full,15,3,[],46.0,9,"[3, 4, 2, 5, 6, 7, 8, 13, 12]","[1575, 2241, 2903, 4949, 6613, 7817, 9231, 10349, 11247]","[1, 3, 7, 13]","[12514, 13370, 14290]"
480,31,1,featureBased,full,16,0,[],56.0,6,"[3, 2, 4, 5, 8, 14]","[2318, 3028, 3934, 4482, 5778, 7622]","[1, 4, 8, 14]","[9753, 10609, 11537]"
481,32,1,none,none,1,9,"[3, 0, 1]",-4.0,3,"[7, 13, 12]","[9273, 10124, 11930]","[1, 3, 7, 12]","[3131, 17969, 19729]"
482,32,1,none,none,2,14,"[3, 0, 1]",23.0,2,"[14, 15]","[10870, 11463]","[1, 4, 8, 15]","[1304, 7484, 12504]"
483,32,1,none,none,3,4,"[3, 0, 1]",21.0,4,"[4, 8, 15, 14]","[1975, 8821, 10146, 11355]","[1, 4, 8, 15]","[3020, 12260, 13354]"
