action_times,actions,button_pressed,correct,delays,information_used_correctly,key_press,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
,,,,,,,,,,,,,197248,,,197252,,,instructions,"[{""page_index"":0,""viewing_time"":57218},{""page_index"":1,""viewing_time"":84134},{""page_index"":2,""viewing_time"":8007},{""page_index"":3,""viewing_time"":47885}]",39
,,,,,,,,,,,,,183712,,,183714,,,instructions,"[{""page_index"":0,""viewing_time"":43223},{""page_index"":1,""viewing_time"":40864},{""page_index"":2,""viewing_time"":70828},{""page_index"":3,""viewing_time"":28795}]",40
,,,,,,,,,,,,,113007,,,113009,,,instructions,"[{""page_index"":0,""viewing_time"":45124},{""page_index"":1,""viewing_time"":52011},{""page_index"":2,""viewing_time"":15869}]",41
,,,,,,,,,,,,,50186,,,50196,,,instructions,"[{""page_index"":0,""viewing_time"":22929},{""page_index"":1,""viewing_time"":14184},{""page_index"":2,""viewing_time"":13073}]",42
,,,,,,,,,,,,,16412,,,89365,,,instructions,"[{""page_index"":0,""viewing_time"":6359},{""page_index"":1,""viewing_time"":5617},{""page_index"":2,""viewing_time"":4436}]",42
,,,,,,,,,,,,,15343,,,15346,,,instructions,"[{""page_index"":0,""viewing_time"":3984},{""page_index"":1,""viewing_time"":5189},{""page_index"":2,""viewing_time"":6169}]",43
,,,,,,,,,,,,,19370,,,75202,,,instructions,"[{""page_index"":0,""viewing_time"":10148},{""page_index"":1,""viewing_time"":5194},{""page_index"":2,""viewing_time"":4027}]",43
,,,,,,,,,,,,,42929,,,138340,,,instructions,"[{""page_index"":0,""viewing_time"":14501},{""page_index"":1,""viewing_time"":23334},{""page_index"":2,""viewing_time"":5093}]",43
,,,,,,,,,,,,,4408,,,157329,,,instructions,"[{""page_index"":0,""viewing_time"":3040},{""page_index"":1,""viewing_time"":701},{""page_index"":2,""viewing_time"":667}]",43
,,,,,,,,,,,,,158912,,,158915,,,instructions,"[{""page_index"":0,""viewing_time"":51795},{""page_index"":1,""viewing_time"":53875},{""page_index"":2,""viewing_time"":53237}]",44
,,,,,,,,,,,,,102615,,,102627,,,instructions,"[{""page_index"":0,""viewing_time"":37585},{""page_index"":1,""viewing_time"":41581},{""page_index"":2,""viewing_time"":23449}]",45
,,,,,,,,,,,,,168289,,,168292,,,instructions,"[{""page_index"":0,""viewing_time"":48254},{""page_index"":1,""viewing_time"":52576},{""page_index"":2,""viewing_time"":7384},{""page_index"":3,""viewing_time"":37758},{""page_index"":2,""viewing_time"":2418},{""page_index"":1,""viewing_time"":13457},{""page_index"":2,""viewing_time"":3123},{""page_index"":3,""viewing_time"":3314}]",46
,,,,,,,,,,,,,178791,,,178792,,,instructions,"[{""page_index"":0,""viewing_time"":102686},{""page_index"":1,""viewing_time"":25464},{""page_index"":2,""viewing_time"":9388},{""page_index"":3,""viewing_time"":41252}]",47
,,,,,,,,,,,,,159079,,,159081,,,instructions,"[{""page_index"":0,""viewing_time"":46023},{""page_index"":1,""viewing_time"":42150},{""page_index"":2,""viewing_time"":46682},{""page_index"":3,""viewing_time"":24223}]",48
,,,,,,,,,,,,,8195,,,204437,,,instructions,"[{""page_index"":0,""viewing_time"":2799},{""page_index"":1,""viewing_time"":1838},{""page_index"":2,""viewing_time"":1575},{""page_index"":3,""viewing_time"":1982}]",48
,,,,,,,,,,,,,117191,,,117193,,,instructions,"[{""page_index"":0,""viewing_time"":49527},{""page_index"":1,""viewing_time"":36314},{""page_index"":2,""viewing_time"":6075},{""page_index"":3,""viewing_time"":25273}]",49
,,,,,,,,,,,,,164852,,,164853,,,instructions,"[{""page_index"":0,""viewing_time"":113847},{""page_index"":1,""viewing_time"":22586},{""page_index"":2,""viewing_time"":13683},{""page_index"":3,""viewing_time"":14736}]",50
,,,,,,,,,,,,,85124,,,85126,,,instructions,"[{""page_index"":0,""viewing_time"":30621},{""page_index"":1,""viewing_time"":26964},{""page_index"":2,""viewing_time"":5155},{""page_index"":3,""viewing_time"":22382}]",51
,,,,,,,,,,,,,168867,,,168869,,,instructions,"[{""page_index"":0,""viewing_time"":67666},{""page_index"":1,""viewing_time"":45024},{""page_index"":2,""viewing_time"":26679},{""page_index"":3,""viewing_time"":29497}]",52
,,,,,,,,,,,,,152372,,,152373,,,instructions,"[{""page_index"":0,""viewing_time"":65925},{""page_index"":1,""viewing_time"":41971},{""page_index"":2,""viewing_time"":7812},{""page_index"":3,""viewing_time"":36662}]",53
,,,,,,,,,,,,,106371,,,106373,,,instructions,"[{""page_index"":0,""viewing_time"":34561},{""page_index"":1,""viewing_time"":37986},{""page_index"":2,""viewing_time"":33823}]",54
,,,,,,,,,,,,,1265943,,,1265945,,,instructions,"[{""page_index"":0,""viewing_time"":1089572},{""page_index"":1,""viewing_time"":64514},{""page_index"":2,""viewing_time"":75324},{""page_index"":3,""viewing_time"":36530}]",55
,,,,,,,,,,,,,135291,,,135291,,,instructions,"[{""page_index"":0,""viewing_time"":35155},{""page_index"":1,""viewing_time"":30965},{""page_index"":2,""viewing_time"":46201},{""page_index"":3,""viewing_time"":22969}]",56
,,,,,,,,,,,,,21270,,,185381,,,instructions,"[{""page_index"":0,""viewing_time"":6725},{""page_index"":1,""viewing_time"":4311},{""page_index"":2,""viewing_time"":5104},{""page_index"":3,""viewing_time"":5130}]",56
,,,,,,,,,,,,,232284,,,232286,,,instructions,"[{""page_index"":0,""viewing_time"":64251},{""page_index"":1,""viewing_time"":53575},{""page_index"":2,""viewing_time"":68096},{""page_index"":3,""viewing_time"":46360}]",57
,,,,,,,,,,,,,476336,,,476337,,,instructions,"[{""page_index"":0,""viewing_time"":344912},{""page_index"":1,""viewing_time"":82768},{""page_index"":2,""viewing_time"":24935},{""page_index"":3,""viewing_time"":23720}]",58
,,,,,,,,,,,,,147283,,,147286,,,instructions,"[{""page_index"":0,""viewing_time"":61953},{""page_index"":1,""viewing_time"":45411},{""page_index"":2,""viewing_time"":39917}]",59
,,,,,,,,,,,,,45865,,,45866,,,instructions,"[{""page_index"":0,""viewing_time"":23803},{""page_index"":1,""viewing_time"":11370},{""page_index"":2,""viewing_time"":10691}]",60
,,,,,,,,,,,,,33286,,,33287,,,instructions,"[{""page_index"":0,""viewing_time"":12326},{""page_index"":1,""viewing_time"":7023},{""page_index"":2,""viewing_time"":4088},{""page_index"":3,""viewing_time"":9848}]",61
,,,,,,,,,,,,,58574,,,111133,,,instructions,"[{""page_index"":0,""viewing_time"":24214},{""page_index"":1,""viewing_time"":24784},{""page_index"":2,""viewing_time"":2408},{""page_index"":3,""viewing_time"":7168}]",61
,,,,,,,,,,,,,22766,,,152693,,,instructions,"[{""page_index"":0,""viewing_time"":15917},{""page_index"":1,""viewing_time"":4584},{""page_index"":2,""viewing_time"":1104},{""page_index"":3,""viewing_time"":1161}]",61
,,,,,,,,,,,,,72743,,,72744,,,instructions,"[{""page_index"":0,""viewing_time"":20081},{""page_index"":1,""viewing_time"":17046},{""page_index"":2,""viewing_time"":7440},{""page_index"":3,""viewing_time"":28175}]",62
,,,,,,,,,,,,,113393,,,113395,,,instructions,"[{""page_index"":0,""viewing_time"":30707},{""page_index"":1,""viewing_time"":55391},{""page_index"":2,""viewing_time"":27292}]",63
,,,,,,,,,,,,,195521,,,195521,,,instructions,"[{""page_index"":0,""viewing_time"":54312},{""page_index"":1,""viewing_time"":55159},{""page_index"":2,""viewing_time"":8975},{""page_index"":3,""viewing_time"":34036},{""page_index"":2,""viewing_time"":1501},{""page_index"":1,""viewing_time"":4873},{""page_index"":2,""viewing_time"":4508},{""page_index"":3,""viewing_time"":32157}]",64
,,,,,,,,,,,,,148109,,,148111,,,instructions,"[{""page_index"":0,""viewing_time"":34723},{""page_index"":1,""viewing_time"":41251},{""page_index"":2,""viewing_time"":38386},{""page_index"":3,""viewing_time"":33747}]",65
,,,,,,,,,,,,,171047,,,171048,,,instructions,"[{""page_index"":0,""viewing_time"":66858},{""page_index"":1,""viewing_time"":30757},{""page_index"":2,""viewing_time"":47650},{""page_index"":3,""viewing_time"":25781}]",66
,,,,,,,,,,,,,472925,,,472928,,,instructions,"[{""page_index"":0,""viewing_time"":106154},{""page_index"":1,""viewing_time"":33526},{""page_index"":2,""viewing_time"":333244}]",67
,,,,,,,,,,,,,121930,,,121931,,,instructions,"[{""page_index"":0,""viewing_time"":75425},{""page_index"":1,""viewing_time"":12473},{""page_index"":2,""viewing_time"":22301},{""page_index"":3,""viewing_time"":11730}]",68
,,,,,,,,,,,,,1335381,,,1335383,,,instructions,"[{""page_index"":0,""viewing_time"":1248385},{""page_index"":1,""viewing_time"":34229},{""page_index"":2,""viewing_time"":38787},{""page_index"":3,""viewing_time"":13980}]",69
,,,,,,,,,,,,,5173,,,1360390,,,instructions,"[{""page_index"":0,""viewing_time"":1943},{""page_index"":1,""viewing_time"":832},{""page_index"":2,""viewing_time"":1371},{""page_index"":3,""viewing_time"":1026}]",69
,,,,,,,,,,,,,174799,,,174800,,,instructions,"[{""page_index"":0,""viewing_time"":32929},{""page_index"":1,""viewing_time"":31769},{""page_index"":2,""viewing_time"":6883},{""page_index"":3,""viewing_time"":103216}]",70
,,,,,,,,,,,,,47819,,,47819,,,instructions,"[{""page_index"":0,""viewing_time"":25402},{""page_index"":1,""viewing_time"":18850},{""page_index"":2,""viewing_time"":3566}]",71
,,,,,,,,,,,,,124324,,,204090,,,instructions,"[{""page_index"":0,""viewing_time"":16341},{""page_index"":1,""viewing_time"":44830},{""page_index"":2,""viewing_time"":6562},{""page_index"":1,""viewing_time"":25661},{""page_index"":2,""viewing_time"":30930}]",71
,,,,,,,,,,,,,21738,,,254050,,,instructions,"[{""page_index"":0,""viewing_time"":2483},{""page_index"":1,""viewing_time"":16445},{""page_index"":2,""viewing_time"":2810}]",71
,,,,,,,,,,,,,116037,,,116038,,,instructions,"[{""page_index"":0,""viewing_time"":39042},{""page_index"":1,""viewing_time"":29717},{""page_index"":2,""viewing_time"":47275}]",72
,,,,,,,,,,,,,57467,,,57469,,,instructions,"[{""page_index"":0,""viewing_time"":15211},{""page_index"":1,""viewing_time"":21543},{""page_index"":2,""viewing_time"":4363},{""page_index"":3,""viewing_time"":16348}]",73
,,,,,,,,,,,,,95804,,,95805,,,instructions,"[{""page_index"":0,""viewing_time"":22691},{""page_index"":1,""viewing_time"":17521},{""page_index"":2,""viewing_time"":36064},{""page_index"":3,""viewing_time"":19528}]",74
,,,,,,,,,,,,,68616,,,68618,,,instructions,"[{""page_index"":0,""viewing_time"":19232},{""page_index"":1,""viewing_time"":23283},{""page_index"":2,""viewing_time"":13231},{""page_index"":3,""viewing_time"":12870}]",75
,,,,,,,,,,,,,83681,,,83681,,,instructions,"[{""page_index"":0,""viewing_time"":20592},{""page_index"":1,""viewing_time"":22975},{""page_index"":2,""viewing_time"":26421},{""page_index"":3,""viewing_time"":13693}]",76
,,,,,,,,,,,,,118134,,,118135,,,instructions,"[{""page_index"":0,""viewing_time"":48460},{""page_index"":1,""viewing_time"":45791},{""page_index"":2,""viewing_time"":23881}]",77
,,,,,,,,,,,,,93578,,,93589,,,instructions,"[{""page_index"":0,""viewing_time"":26750},{""page_index"":1,""viewing_time"":20996},{""page_index"":2,""viewing_time"":37050},{""page_index"":3,""viewing_time"":8765}]",78
,,,,,,,,,,,,,14148,,,396238,,,instructions,"[{""page_index"":0,""viewing_time"":3517},{""page_index"":1,""viewing_time"":1184},{""page_index"":2,""viewing_time"":8055},{""page_index"":3,""viewing_time"":1385}]",78
,,,,,,,,,,,,,113205,,,113205,,,instructions,"[{""page_index"":0,""viewing_time"":44210},{""page_index"":1,""viewing_time"":7879},{""page_index"":0,""viewing_time"":5180},{""page_index"":1,""viewing_time"":9875},{""page_index"":2,""viewing_time"":26758},{""page_index"":3,""viewing_time"":19302}]",79
,,,,,,,,,,,,,17108,,,165731,,,instructions,"[{""page_index"":0,""viewing_time"":7705},{""page_index"":1,""viewing_time"":5957},{""page_index"":2,""viewing_time"":1613},{""page_index"":3,""viewing_time"":1833}]",79
,,,,,,,,,,,,,39688,,,218722,,,instructions,"[{""page_index"":0,""viewing_time"":6445},{""page_index"":1,""viewing_time"":13444},{""page_index"":2,""viewing_time"":9942},{""page_index"":3,""viewing_time"":9857}]",79
,,,,,,,,,,,,,368658,,,368660,,,instructions,"[{""page_index"":0,""viewing_time"":138461},{""page_index"":1,""viewing_time"":56552},{""page_index"":2,""viewing_time"":8984},{""page_index"":3,""viewing_time"":57202},{""page_index"":2,""viewing_time"":4828},{""page_index"":1,""viewing_time"":22287},{""page_index"":0,""viewing_time"":44968},{""page_index"":1,""viewing_time"":18953},{""page_index"":2,""viewing_time"":4938},{""page_index"":3,""viewing_time"":11484}]",80
,,,,,,,,,,,,,114050,,,114050,,,instructions,"[{""page_index"":0,""viewing_time"":45771},{""page_index"":1,""viewing_time"":42419},{""page_index"":2,""viewing_time"":25859}]",81
,,,,,,,,,,,,,149862,,,149866,,,instructions,"[{""page_index"":0,""viewing_time"":46801},{""page_index"":1,""viewing_time"":75076},{""page_index"":2,""viewing_time"":6298},{""page_index"":3,""viewing_time"":21682}]",82
,,,,,,,,,,,,,128717,,,128720,,,instructions,"[{""page_index"":0,""viewing_time"":40096},{""page_index"":1,""viewing_time"":48510},{""page_index"":2,""viewing_time"":12514},{""page_index"":3,""viewing_time"":27592}]",83
,,,,,,,,,,,,,117493,,,117494,,,instructions,"[{""page_index"":0,""viewing_time"":39838},{""page_index"":1,""viewing_time"":41347},{""page_index"":2,""viewing_time"":6070},{""page_index"":3,""viewing_time"":30237}]",84
,,,,,,,,,,,,,118604,,,118604,,,instructions,"[{""page_index"":0,""viewing_time"":40193},{""page_index"":1,""viewing_time"":41783},{""page_index"":2,""viewing_time"":36627}]",85
,,,,,,,,,,,,,75513,,,75515,,,instructions,"[{""page_index"":0,""viewing_time"":9154},{""page_index"":1,""viewing_time"":18150},{""page_index"":2,""viewing_time"":19977},{""page_index"":1,""viewing_time"":2111},{""page_index"":2,""viewing_time"":1448},{""page_index"":1,""viewing_time"":18544},{""page_index"":2,""viewing_time"":6129}]",86
,,,,,,,,,,,,,44926,,,158434,,,instructions,"[{""page_index"":0,""viewing_time"":5141},{""page_index"":1,""viewing_time"":6633},{""page_index"":2,""viewing_time"":21799},{""page_index"":1,""viewing_time"":10112},{""page_index"":2,""viewing_time"":1241}]",86
,,,,,,,,,,,,,78150,,,78150,,,instructions,"[{""page_index"":0,""viewing_time"":25488},{""page_index"":1,""viewing_time"":19721},{""page_index"":2,""viewing_time"":17120},{""page_index"":3,""viewing_time"":15820}]",87
