action_times,actions,block,path,queries,rewards,rt,score,simulation_mode,state_rewards,time_elapsed,trial_index,trial_time,trial_id,trial_type,pid
"[7870, 8503, 9110]","[u'right', u'right', u'down']",test,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'11', u'7', u'4', u'3', u'12'], u'time': [1225, 2130, 2959, 5109, 6061]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -8, 48]","[7869, 130, 117]",37.0,"[None, None, None]","[u'', -4, -8, -48, 24, 2, -8, -48, 48, 2, -8, -24, 24]",1089320,39.0,10463.0,-3.53733836395e+18,mouselab-mdp,1
"[4640, 5177, 5723]","[u'up', u'up', u'right']",test,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3'], u'time': [1006]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 8, 48]","[4639, 30, 27]",51.0,"[None, None, None]","[u'', -4, 8, 48, -48, -4, -4, -48, 48, -2, 8, 24, 48]",1099720,40.0,9349.0,-4.68931019568e+18,mouselab-mdp,1
"[3204, 3790, 4397]","[u'left', u'left', u'up']",test,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'11'], u'time': [870, 1695]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -8, 48]","[3202, 97, 102]",40.0,"[None, None, None]","[u'', -4, -4, -24, 24, -2, 4, 24, 24, 2, -8, 48, 48]",1109701,41.0,8947.0,-3.85844803044e+18,mouselab-mdp,1
"[10109, 10720, 11334]","[u'left', u'left', u'down']",test,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'11', u'3', u'4', u'8'], u'time': [1645, 3058, 5525, 7355, 8750]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 4, 48]","[10109, 108, 119]",43.0,"[None, None, None]","[u'', 4, 8, -24, 24, 4, -4, -24, 24, -4, 4, -24, 48]",1123175,42.0,12440.0,2.94833653142e+18,mouselab-mdp,1
"[5027, 5587, 6133]","[u'left', u'left', u'up']",test,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'8', u'3', u'11'], u'time': [779, 2318, 3594]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]","[5026, 65, 47]",53.0,"[None, None, None]","[u'', 2, -4, -48, -24, -2, -4, 48, -24, 4, 4, 48, -24]",1132936,43.0,8724.0,7.5208296533e+18,mouselab-mdp,1
"[7748, 8394, 9133]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'11', u'8', u'4'], u'time': [1111, 2576, 3735, 5162]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, 4, 48]","[7748, 150, 238]",50.0,"[None, None, None]","[u'', 2, 4, -24, 48, 2, -4, 24, 24, 2, -4, -48, -24]",1144421,44.0,10451.0,7.34135041139e+18,mouselab-mdp,1
"[3329, 3900, 4425]","[u'left', u'left', u'up']",test,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'11'], u'time': [928, 1884]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, -8, 48]","[3328, 77, 34]",36.0,"[None, None, None]","[u'', 2, 4, 24, 48, 2, -4, -24, -48, -2, -8, 48, -48]",1154221,45.0,8764.0,-7.08236592099e+18,mouselab-mdp,1
"[2525, 3057, 4279]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7'], u'time': [958]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, -8, 48]","[2523, 27, 719]",37.0,"[None, None, None]","[u'', -4, -4, 48, -48, -2, -8, 48, 48, -4, -4, -48, 48]",1167105,46.0,11852.0,7.16068933233e+18,mouselab-mdp,1
"[12721, 13308, 13856]","[u'up', u'up', u'right']",test,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2', u'7', u'8', u'11', u'12'], u'time': [2765, 3773, 5113, 7532, 8083, 10218, 10904]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -8, 48]","[12720, 84, 43]",35.0,"[None, None, None]","[u'', 2, -8, 48, -48, -2, 8, -48, 24, 2, 8, -24, -48]",1182987,47.0,14848.0,-5.29843985126e+18,mouselab-mdp,1
"[8307, 9615, 10148]","[u'up', u'up', u'right']",test,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'11', u'8', u'7', u'12'], u'time': [1013, 2331, 4681, 5599, 6501]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 8, 48]","[8305, 802, 32]",55.0,"[None, None, None]","[u'', 4, 8, 48, 48, -4, -8, -48, 24, 4, 8, 24, 24]",1195359,48.0,11341.0,-5.73655695109e+18,mouselab-mdp,1
"[7621, 8123, 8781]","[u'left', u'left', u'down']",test,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'8', u'11', u'12'], u'time': [851, 2709, 3402, 5403, 6270]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -4, 48]","[7620, 15, 156]",41.0,"[None, None, None]","[u'', -2, 8, 24, 24, -2, 4, -24, -48, 2, -4, 24, 48]",1206728,49.0,10340.0,6.61021981156e+18,mouselab-mdp,1
"[8914, 9521, 10109]","[u'left', u'left', u'up']",test,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'7', u'12', u'11', u'6', u'10'], u'time': [2310, 3888, 5167, 5806, 7184, 7812]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]","[8913, 106, 94]",50.0,"[None, None, None]","[u'', -4, 8, -24, -48, 4, -4, 48, 24, 4, 4, 48, -24]",1218797,50.0,11015.0,7.11229992246e+18,mouselab-mdp,1
"[11026, 11514, 12076]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'7', u'8', u'12', u'11'], u'time': [1537, 2549, 3846, 4764, 8261, 9036]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -8, 48]","[11025, 1, 42]",36.0,"[None, None, None]","[u'', 2, -8, -24, 48, 4, 4, -48, 24, 2, -4, -24, 24]",1232797,51.0,12948.0,1.46664567646e+18,mouselab-mdp,1
"[5521, 6030, 6614]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'7', u'2'], u'time': [1246, 2413, 3884]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 8, 48]","[5521, 10, 60]",49.0,"[None, None, None]","[u'', -4, 8, -48, 48, 2, -4, 48, -48, 2, -8, 24, -48]",1243225,52.0,9397.0,5.25859295006e+18,mouselab-mdp,1
"[10264, 10827, 11462]","[u'right', u'right', u'down']",test,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'7', u'11', u'3', u'12'], u'time': [1112, 2014, 3154, 7576, 8937]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -8, 48]","[10264, 62, 118]",39.0,"[None, None, None]","[u'', 2, 4, -24, 24, 4, -8, -48, 48, 2, 4, -48, -24]",1256609,53.0,12357.0,-6.74953611422e+18,mouselab-mdp,1
"[6893, 7408, 8070]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'4', u'12', u'3', u'11'], u'time': [1044, 2090, 3004, 3886, 5242]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, 4, 48]","[6892, 3, 149]",45.0,"[None, None, None]","[u'', -2, 4, -48, -24, -2, 4, 48, -24, 4, -4, 24, -48]",1266690,54.0,9029.0,6.47501706979e+18,mouselab-mdp,1
"[6675, 7215, 7825]","[u'left', u'left', u'up']",test,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'8', u'11', u'7', u'4'], u'time': [812, 1872, 3286, 4368, 5291]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -8, 48]","[6675, 41, 98]",39.0,"[None, None, None]","[u'', 2, 4, -48, 24, -4, 8, 24, -48, 4, -8, 48, 24]",1277677,55.0,9937.0,8.56308195224e+18,mouselab-mdp,1
"[18976, 19726, 20268]","[u'right', u'right', u'down']",test,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'7', u'3', u'11', u'8', u'6', u'10', u'9'], u'time': [752, 1465, 2195, 3545, 5016, 8699, 10858, 16442]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, 4, 48]","[18975, 251, 47]",46.0,"[None, None, None]","[u'', 2, -4, -48, 24, 2, 4, -48, 48, -4, 4, 48, -48]",1300002,56.0,21294.0,5.29721708418e+18,mouselab-mdp,1
"[8483, 9069, 9600]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'4', u'12', u'8', u'2', u'6'], u'time': [984, 1738, 2641, 3519, 4735, 7054]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, 4, 48]","[8483, 90, 22]",48.0,"[None, None, None]","[u'', 2, 4, -24, 48, 2, -8, -24, 48, 4, 4, 24, 24]",1311629,57.0,10595.0,-1.66167139289e+18,mouselab-mdp,1
"[9985, 10538, 11563]","[u'up', u'up', u'right']",test,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'7', u'11', u'8', u'12'], u'time': [883, 1744, 2612, 3503, 8505]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]","[9984, 49, 521]",51.0,"[None, None, None]","[u'', 4, 4, 48, 24, 4, 8, -24, -48, 2, -4, -48, 24]",1325096,58.0,12438.0,-4.31551439298e+18,mouselab-mdp,1
"[7554, 8156, 8787]","[u'left', u'left', u'down']",test,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'11', u'7', u'4', u'8'], u'time': [928, 1818, 2792, 4236, 5536]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, 8, 48]","[7553, 103, 132]",53.0,"[None, None, None]","[u'', -2, 8, 24, -48, 4, 4, -48, -24, 2, 8, -48, 48]",1336068,59.0,9942.0,5.18817082972e+18,mouselab-mdp,1
"[79073, 79877, 80659]","[u'up', u'up', u'right']",train_basic,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]","[79068, 306, 289]",56.0,"[None, None, None]","[u'', 4, 4, 48, -24, 4, -4, -48, 48, 2, -8, 48, 24]",95525,0.0,95346.0,-8.5802004347e+18,mouselab-mdp,2
"[12483, 13749, 14272]","[u'left', u'left', u'up']",train_basic,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -4, 48]","[12482, 774, 30]",46.0,"[None, None, None]","[u'', -4, -4, -24, 48, 4, -4, 24, -48, 2, -4, 48, 24]",113530,1.0,16926.0,6.16152731316e+18,mouselab-mdp,2
"[3115, 4612, 5209]","[u'right', u'right', u'up']",train_basic,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]","[3113, 994, 107]",56.0,"[None, None, None]","[u'', -4, -4, -48, 24, 4, 4, 48, -24, 4, -4, 48, 24]",121830,2.0,7232.0,1.51884547362e+18,mouselab-mdp,2
"[5280, 5964, 6492]","[u'left', u'left', u'up']",train_basic,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -4, 48]","[5278, 194, 39]",48.0,"[None, None, None]","[u'', 4, -4, -48, -48, -4, 8, -48, -24, 4, -4, 48, -24]",131199,3.0,8297.0,-6.3406539033e+18,mouselab-mdp,2
"[3789, 4372, 4912]","[u'right', u'right', u'up']",train_basic,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -4, 48]","[3787, 84, 41]",48.0,"[None, None, None]","[u'', 2, -8, 48, -48, 4, -4, 48, 24, 2, -8, -48, -48]",139190,4.0,6919.0,8.63855716523e+17,mouselab-mdp,2
"[22410, 23908, 24488]","[u'up', u'up', u'left']",train_basic2,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 8, 24]","[22408, 1006, 85]",28.0,"[None, None, None]","[u'', -4, 8, -24, 24, 2, -8, -48, -48, -4, -4, -48, -48]",169399,5.0,26846.0,1.54464188344e+18,mouselab-mdp,2
"[3882, 4421, 4988]","[u'right', u'right', u'up']",train_basic2,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -8, 48]","[3880, 45, 78]",44.0,"[None, None, None]","[u'', -2, -4, 48, -24, 4, -8, 48, -48, 2, -8, 24, -48]",177182,6.0,6715.0,-8.86721219229e+18,mouselab-mdp,2
"[1235, 2628, 3204]","[u'up', u'up', u'left']",train_basic2,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, 8, 48]","[1233, 899, 76]",58.0,"[None, None, None]","[u'', 2, 8, -48, 48, 4, 4, -24, 48, -4, -4, 48, -24]",183729,7.0,5479.0,-9.09463966077e+18,mouselab-mdp,2
"[1668, 2857, 3471]","[u'right', u'right', u'down']",train_basic2,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 8, 24]","[1666, 698, 113]",28.0,"[None, None, None]","[u'', 4, -8, -24, -24, -4, 8, -24, 24, -2, -8, -48, -48]",189709,8.0,4919.0,3.45729407456e+18,mouselab-mdp,2
"[2834, 3372, 3952]","[u'right', u'right', u'up']",train_basic2,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]","[2833, 39, 68]",56.0,"[None, None, None]","[u'', -2, -8, 48, 24, 4, 4, 48, 24, 2, -8, -24, -48]",196134,9.0,5349.0,-6.48073159306e+18,mouselab-mdp,2
"[15737, 17361, 19814]","[u'right', u'right', u'up']",train_hidden,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, 4, -48]","[15735, 1122, 1958]",-46.0,"[None, None, None]","[u'', -4, 8, -48, 24, -2, 4, -48, -48, 4, 8, -24, 24]",222461,10.0,23088.0,6.40648062811e+18,mouselab-mdp,2
"[4590, 8917, 10757]","[u'left', u'left', u'down']",train_hidden,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, -8, -48]","[4588, 3824, 1345]",-60.0,"[None, None, None]","[u'', -2, -8, -24, 48, 4, 8, 48, -48, -4, -8, -24, -48]",236809,11.0,13284.0,-1.96643223462e+18,mouselab-mdp,2
"[4868, 6602, 7627]","[u'up', u'up', u'right']",train_hidden,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, -4, -24]","[4866, 1237, 528]",-32.0,"[None, None, None]","[u'', -4, -4, -24, 24, -4, -8, -48, -48, 2, -4, -24, 24]",247394,12.0,9500.0,-5.7125146387e+18,mouselab-mdp,2
"[4348, 6902, 8188]","[u'right', u'right', u'down']",train_hidden,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, -8, -24]","[4346, 2065, 782]",-34.0,"[None, None, None]","[u'', -2, -8, 24, 24, -2, -8, 24, -24, 4, -4, 24, -48]",260953,13.0,12495.0,7.41923508503e+18,mouselab-mdp,2
"[1425, 2456, 4166]","[u'left', u'left', u'up']",train_hidden,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]","[1423, 531, 1209]",56.0,"[None, None, None]","[u'', 2, 8, 48, 48, -4, -8, 24, 48, 4, 4, 48, 24]",268822,14.0,6812.0,4.61011171886e+17,mouselab-mdp,2
"[120546, 121070, 122099]","[u'right', u'right', u'up']",train_inspector,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'6', u'5', u'7', u'8', u'9', u'10', u'12', u'11', u'1', u'2', u'4', u'3'], u'time': [33821, 36084, 37701, 38621, 40934, 41603, 43401, 44835, 45585, 46460, 47064, 47784]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -4, 24]","[120543, 24, 536]",22.0,"[None, None, None]","[u'', -2, -8, 24, 24, 2, -4, 24, -48, -2, -4, -24, -48]",396508,15.0,124377.0,7.03712829593e+18,mouselab-mdp,2
"[24078, 24630, 25163]","[u'right', u'right', u'up']",train_inspector,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'6'], u'time': [17551, 22772]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, 4, 48]","[24075, 49, 32]",50.0,"[None, None, None]","[u'', 2, -4, 48, -24, -2, 4, 48, -48, 2, 8, -48, 24]",424941,16.0,27365.0,-3.02495073278e+17,mouselab-mdp,2
"[16162, 16673, 17237]","[u'left', u'left', u'up']",train_inspector,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'4', u'3', u'12', u'11', u'10', u'9'], u'time': [4151, 5711, 10426, 11282, 12477, 14348, 15108]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -4, 48]","[16159, 22, 70]",48.0,"[None, None, None]","[u'', -2, 8, -24, 24, 2, -8, -48, -24, 4, -4, 48, -48]",457632,17.0,31599.0,-6.37305172053e+18,mouselab-mdp,2
"[23360, 24309, 24862]","[u'left', u'left', u'down']",train_inspector,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'8', u'12', u'11', u'4', u'3', u'10', u'9', u'1', u'2', u'5', u'6'], u'time': [5896, 7904, 9197, 9786, 10385, 10901, 12178, 12618, 13028, 13374, 13973, 14476]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, -4, 48]","[23358, 458, 61]",40.0,"[None, None, None]","[u'', -4, -4, 48, -48, -2, -8, 48, 48, -4, -4, -48, 48]",485279,18.0,26578.0,7.16068933233e+18,mouselab-mdp,2
"[10387, 11090, 11675]","[u'right', u'right', u'down']",train_inspector,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'3', u'4', u'11', u'12', u'8', u'5', u'6'], u'time': [1909, 3164, 3948, 4809, 5525, 6316, 7275, 8293]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, 8, 48]","[10385, 201, 87]",54.0,"[None, None, None]","[u'', 4, -8, -48, -24, -2, 8, 24, 48, -2, -8, -48, -24]",499461,19.0,13124.0,6.5627706739e+18,mouselab-mdp,2
"[34559, 35446, 36061]","[u'right', u'right', u'up']",train_inspect_cost,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'6'], u'time': [30781, 33388]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 8, 48]","[34558, 369, 118]",58.0,"[None, None, None]","[u'', -2, 8, 48, 24, 4, 8, 48, 48, -4, 4, 24, 24]",540818,20.0,38067.0,8.06716957541e+17,mouselab-mdp,2
"[4241, 5138, 5784]","[u'right', u'right', u'up']",train_inspect_cost,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'6'], u'time': [1436, 3131]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]","[4239, 407, 152]",54.0,"[None, None, None]","[u'', 4, -4, 24, 24, 4, 4, 48, -48, 4, -8, -24, 48]",549609,21.0,7725.0,8.69559053241e+18,mouselab-mdp,2
