pid,assignment_id,worker_id
69,3MYYFCXHJ37O4AMX89UW6CFD51L4G3,A2NSUJPQTY8CLO
70,31QNSG6A5RT6UIYYR9GFHBIP8KU877,A2OIGST8UL7HJP
71,37WLF8U1WPQ7LJMUHO8Q12RK898K67,A2R6T58RL4A84K
72,3LUY3GC63Z0R0AXFDQIQ3XDFXU1P7F,A2RJIU7H2XGUSQ
73,3G0WWMR1UVK137QHTAE4ZZPF25MNQ9,A2T2QJUG7IGXXF
74,3NQL1CS15R8NKEQCMBHPM2MUNH7VY3,A2TC08CPQM8E7U
75,3OUYGIZWR7YDIZXVSRXHOI3SPGO0PJ,A2TJGFPBFEIXMJ
76,3FFJ6VRIL1OL1DARFW7XFL2G32T0I7,A2WLGVXAVT2XTR
77,351SEKWQS0H1WG1CCNTKMLTGE0NDMU,A2WTIOXEBFUGAV
78,37C0GNLMHF3Z7DGKP7M3XPWUO076DC,A2WTNZHRALOHX8
79,3PWWM24LHSYZ8H1SLXZKLK1HX4982S,A2XA5KVS5QHOAH
80,33CUSNVVNNCAUW3H1E8LVBEKJ46880,A2XM6C78S9L8UG
81,3D3VGR7TA0FUB4C7O6JPVB1ETAZ3RC,A2XZ5D295G60VP
82,3A4NIXBJ76ZKUSP4P4R85Y1LN9QLMJ,A2YHYEIH0DUE8M
83,3EKVH9QMEY4BPCXJ25A07CFI8V52DR,A2YXL5GQ3LZUY0
84,3ZQIG0FLQEGJV9VC7AZ1151EC95WV3,A30VUBBW2EZKNY
85,3W2LOLRXLBF072KE9CBOCXIG4WJKR2,A3152I7PKN85C6
86,3KGTPGBS6XLX6E85O00PHCJ6UV02U1,A315IS7QIVORIT
87,352YTHGROVD246H8SFCERCREK1V4HZ,A32CEUB0CLQ7T0
88,3QIYRE09Y3HDM3608VOPYYH7UT0N1K,A33OO9HY488BRQ
89,3R2UR8A0IAG3UPR5G3998WLDPIHOXP,A34D7Y4XYWWNN4
90,3KYQYYSHYV7PWJMOP38XEPIL902DO9,A360XERG89RAYK
91,3ERMJ6L4DYSLF702LAQYMTJKSPLM7B,A36793QL7HS6JB
92,3CN4LGXD5XOOQ17X2FG2DCMHAX6Y4Q,A36APONA0BYK6
93,3AMW0RGHOD2G3VP2TXZFZUZ5X9ZNPH,A36FSIOP4BMXXH
94,3VA45EW49NNV4O6C9AO2DNHCK34O1Z,A36J7S3EKMQPPN
95,3OB0CAO74HPI2DVSHM0L71VLF2VHYY,A37533SGF100SL
96,3WEV0KO0OMS4UBEHWKP6YUSM6P4DS5,A37JA32OJCPHML
97,3I7DHKZYGN00MTU2BU7OTJLF4IHF5L,A37RHQPON2RJYL
98,3JNQLM5FT4MUNOLBFM8OQPNNH48L2R,A397157QX8JVSQ
99,3OXV7EAXLEQ1PLENWIGRKGAIXNJ63F,A39E72U76P0AC
100,3SBEHTYCWN3IY86CN4I67DW0FF9YI7,A39HWEOL71HLSD
101,3TEM0PF1Q5X4T2U5NI6MOOM3BXL0D5,A39ROW50DWRRKT
