action_times,actions,block,path,queries,rewards,rt,score,simulation_mode,state_rewards,time_elapsed,trial_index,trial_time,trial_id,trial_type,pid
"[23098, 24292, 25002, 25570, 26249]","[u'up', u'up', u'up', u'right', u'down']",pre_test,"[u'0', u'1', u'2', u'3', u'4', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'12', u'23', u'2', u'3', u'4', u'6', u'5', u'9', u'7', u'8', u'10', u'11', u'28', u'24', u'31', u'30', u'32', u'25', u'26', u'27', u'13', u'14', u'15', u'16', u'18', u'19', u'21', u'22', u'20'], u'time': [2694, 3389, 4295, 5038, 5437, 5950, 6572, 7053, 7693, 8429, 9173, 9524, 9980, 10445, 10812, 11309, 11772, 12364, 13108, 13525, 13860, 14908, 15572, 16253, 16780, 17325, 18356, 18693, 19164, 19677]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[1, 2, 2, 9, 43]","[23093, 698, 208, 75, 187]",27.0,"[None, None, None, None, None]","[u'', 1, 2, 2, 9, -14, -2, 43, 16, -53, 30, -40, 0, -1, 1, -2, 13, 21, -11, 5, -9, 22, 38, 0, 0, -7, -6, -20, -5, -45, -10, -2, 7, 32]",91731,0.0,28426.0,-6.28758616178e+18,mouselab-mdp,0
"[17454, 18101, 18661]","[u'up', u'up', u'left']",training,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'7', u'8', u'3', u'2', u'11', u'10', u'12', u'5', u'6', u'9'], u'time': [9030, 9160, 11087, 11718, 12359, 12791, 13415, 13775, 14142, 14631, 15167, 16927]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]","[17451, 129, 54]",44.0,"[None, None, None]","[u'', 4, 4, -48, 48, -2, 4, -48, -24, -2, -4, -48, 24]",133756,1.0,19910.0,-5.00680981918e+18,mouselab-mdp,0
"[7800, 8663, 9320]","[u'up', u'up', u'right']",training,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'7', u'8', u'6', u'5', u'2', u'1', u'9', u'10', u'11', u'12'], u'time': [1009, 1689, 2161, 2768, 3129, 4097, 4633, 5016, 5648, 6065, 6353, 7001]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, 8, 48]","[7796, 373, 163]",46.0,"[None, None, None]","[u'', 2, 8, 48, 24, -2, 4, 24, 24, -2, -4, -48, -24]",145587,2.0,10799.0,-8.92386760362e+18,mouselab-mdp,0
"[13637, 14309, 14917]","[u'right', u'right', u'down']",training,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'2', u'8', u'12', u'11', u'7', u'6', u'5', u'1', u'9', u'10'], u'time': [1390, 2039, 5371, 6623, 7702, 8430, 9166, 9703, 10246, 10902, 11766, 12390]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, 4, 48]","[13635, 183, 106]",42.0,"[None, None, None]","[u'', 4, -8, 24, 24, 2, 4, 24, 48, -2, 4, 24, -48]",167940,3.0,21325.0,6.72269827856e+18,mouselab-mdp,0
"[10474, 11122, 11769]","[u'up', u'up', u'right']",training,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'3', u'4'], u'time': [6484, 8035, 9139]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 4, 48]","[10469, 152, 147]",45.0,"[None, None, None]","[u'', -4, 4, 48, -48, -4, 4, -24, 24, -4, -8, 24, 24]",183187,4.0,14217.0,-5.99530113684e+18,mouselab-mdp,0
"[12637, 13309, 13980]","[u'right', u'right', u'up']",training,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'11', u'12', u'3', u'4', u'7', u'8', u'6', u'2', u'5', u'1'], u'time': [2358, 3046, 3654, 4605, 5325, 8849, 9166, 10086, 11454, 11982]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -4, 48]","[12634, 169, 173]",36.0,"[None, None, None]","[u'', -2, -4, 48, -24, 2, -4, 48, 24, -2, -8, -24, -24]",199779,5.0,15564.0,2.59386444745e+18,mouselab-mdp,0
"[8534, 9134, 9758]","[u'left', u'left', u'down']",training,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'7', u'8', u'11', u'12', u'10', u'9'], u'time': [952, 2168, 3240, 4128, 4880, 5488, 7375, 7808]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]","[8531, 107, 130]",48.0,"[None, None, None]","[u'', 2, 4, 24, -24, 4, 8, 24, -24, 4, 4, 24, 48]",212387,6.0,11566.0,5.95911582726e+18,mouselab-mdp,0
"[3276, 3980, 4588]","[u'up', u'up', u'right']",training,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3'], u'time': [917]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 8, 48]","[3274, 207, 115]",51.0,"[None, None, None]","[u'', -4, 8, 48, 24, 2, -8, -48, -24, -4, -4, 48, -24]",223235,7.0,9820.0,3.41976950562e+18,mouselab-mdp,0
"[9765, 10397, 11012]","[u'right', u'right', u'down']",training,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'4', u'3', u'11', u'12', u'8', u'10', u'6', u'5', u'9'], u'time': [750, 2109, 2702, 3549, 4470, 5110, 6558, 7158, 7758, 8614]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 8, 48]","[9763, 139, 122]",42.0,"[None, None, None]","[u'', -4, 8, -24, -48, -4, 8, -48, 48, 4, -8, -24, 48]",236388,8.0,12124.0,-1.41484517897e+18,mouselab-mdp,0
"[5773, 6388, 7013]","[u'right', u'right', u'up']",training,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'8', u'7'], u'time': [3199, 3766]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 8, 48]","[5770, 110, 134]",58.0,"[None, None, None]","[u'', -2, -8, -24, -24, 4, 8, 48, 24, -2, 8, -24, -48]",246061,9.0,8645.0,4.07975241014e+18,mouselab-mdp,0
"[9899, 10523, 11149]","[u'right', u'right', u'down']",training,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'8', u'3', u'4', u'11', u'12', u'10', u'6', u'2', u'5', u'1'], u'time': [1012, 1685, 2445, 3037, 3542, 4141, 5877, 6877, 7477, 8965, 9372]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 8, 24]","[9896, 123, 131]",25.0,"[None, None, None]","[u'', 2, 4, 24, -24, 4, 8, -48, 24, 4, -8, -24, 24]",260180,10.0,13091.0,8.9509461883e+18,mouselab-mdp,0
"[16558, 17214, 17870, 18470, 19142]","[u'left', u'left', u'left', u'down', u'right']",test,"[u'0', u'23', u'24', u'25', u'30', u'31']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'7', u'10', u'11', u'9', u'27', u'28', u'29', u'33', u'32', u'31', u'22', u'30', u'25', u'24', u'23'], u'time': [4593, 5304, 6161, 6887, 7416, 8112, 8665, 9282, 9904, 10416, 10824, 11656, 13560, 13976, 14368, 15056]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[1, 0, 6, 11, 87]","[16552, 157, 162, 95, 167]",89.0,"[None, None, None, None, None]","[u'', 1, -1, 2, 14, -22, 8, -8, -9, -26, 17, -1, -2, 1, -1, 7, -21, 74, -30, 6, -34, 6, -37, 1, 0, 6, -1, -52, -27, -13, 11, 87, -4, 10]",305149,11.0,20494.0,2.57494434791e+18,mouselab-mdp,0
"[20703, 21567, 22207, 22855, 23567]","[u'left', u'left', u'left', u'down', u'down']",test,"[u'0', u'23', u'24', u'25', u'30', u'32']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'16', u'18', u'7', u'6', u'5', u'9', u'11', u'10', u'28', u'31', u'33', u'32', u'21', u'20', u'22', u'17', u'29', u'27', u'30', u'25', u'24', u'23'], u'time': [1274, 2026, 3017, 3521, 4345, 5009, 5593, 6025, 6617, 7265, 7913, 8409, 9242, 9834, 10274, 10826, 11762, 12323, 16562, 16906, 17441, 17906]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[0, 1, -1, -6, 38]","[20700, 370, 143, 156, 217]",10.0,"[None, None, None, None, None]","[u'', 1, -1, -3, -3, -34, 1, -32, -7, 10, -18, -7, 2, 1, 5, 4, 19, -43, -18, -2, -14, -6, 5, 0, 1, -1, 9, 0, -19, -40, -6, -8, 38, -41]",331357,12.0,25071.0,5.01968822029e+18,mouselab-mdp,0
"[6689, 7338, 7994, 8721, 9369]","[u'left', u'left', u'left', u'down', u'down']",test,"[u'0', u'23', u'24', u'25', u'30', u'32']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'32', u'30', u'25', u'24', u'23'], u'time': [1779, 4836, 5147, 5611, 6259]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-1, 4, 3, -8, 48]","[6684, 145, 151, 228, 158]",41.0,"[None, None, None, None, None]","[u'', 1, 1, 1, 8, 18, -3, 30, 2, 93, 35, 37, 1, 0, 5, 0, -27, -18, 17, -12, 7, -23, 23, -1, 4, 3, -10, 56, -7, -23, -8, 18, 48, -19]",343741,13.0,11257.0,8.26021657389e+18,mouselab-mdp,0
"[20758, 21430, 22086, 22694, 23487]","[u'left', u'left', u'left', u'down', u'left']",test,"[u'0', u'23', u'24', u'25', u'30', u'33']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'21', u'16', u'17', u'6', u'5', u'7', u'9', u'10', u'11', u'15', u'14', u'13', u'12', u'1', u'2', u'3', u'8', u'32', u'31', u'33', u'29', u'30', u'25', u'24', u'23'], u'time': [1032, 2081, 2680, 5696, 6280, 6728, 7362, 8160, 8520, 10689, 11113, 11497, 11960, 12521, 12809, 13185, 13712, 15747, 16456, 17152, 17937, 19081, 19408, 19873, 20233]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-1, -5, 1, -6, 71]","[20753, 150, 159, 116, 292]",35.0,"[None, None, None, None, None]","[u'', 0, -1, 1, -14, 2, -15, 20, -14, -14, 53, -38, 1, 3, 0, 8, 33, 50, -12, -1, 26, -24, 2, -1, -5, 1, 14, -12, 3, -14, -6, 4, 34, 71]",369949,14.0,25094.0,-4.53999299154e+18,mouselab-mdp,0
"[16265, 16872, 17551, 18280, 18912]","[u'left', u'left', u'left', u'down', u'down']",test,"[u'0', u'23', u'24', u'25', u'30', u'32']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'28', u'29', u'33', u'32', u'31', u'22', u'21', u'20', u'17', u'16', u'18', u'7', u'6', u'5', u'9', u'11', u'10', u'30'], u'time': [2227, 2946, 3683, 4218, 4714, 5451, 5795, 6171, 6874, 7251, 7837, 9122, 9459, 10459, 11139, 11778, 12843, 15219]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[1, 1, 4, 2, 36]","[16260, 91, 187, 232, 130]",26.0,"[None, None, None, None, None]","[u'', 1, -2, -1, 5, 11, -3, -31, 1, 23, -23, 2, 2, 1, 2, -8, -18, -10, -27, -10, -50, -7, 27, 1, 1, 4, -7, -22, -8, -29, 2, -21, 36, -28]",391318,15.0,20265.0,8.08344173605e+18,mouselab-mdp,0
"[26721, 27313, 27913, 28473, 29104]","[u'left', u'left', u'left', u'down', u'down']",test,"[u'0', u'23', u'24', u'25', u'30', u'32']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'32', u'33', u'31', u'28', u'27', u'29', u'22', u'21', u'17', u'18', u'16', u'7', u'6', u'20', u'5', u'9', u'11', u'10', u'8', u'3', u'2', u'1', u'23', u'24', u'25', u'30'], u'time': [1386, 2250, 3587, 4467, 4906, 5402, 6499, 6987, 8163, 8747, 9124, 9803, 10187, 10923, 11731, 12650, 13291, 13899, 14691, 15115, 15539, 16547, 16963, 17309, 17580, 18139]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[1, 0, 0, 7, 33]","[26717, 89, 107, 66, 131]",15.0,"[None, None, None, None, None]","[u'', -1, 4, 3, -5, 1, 10, -3, -8, 46, -38, 28, 0, -2, -1, -15, 9, 23, -17, 2, -80, -17, -43, 1, 0, 0, -2, -8, 25, -33, 7, 22, 33, -11]",422798,16.0,30393.0,4.29183515435e+18,mouselab-mdp,0
"[7203, 7835, 8539, 9147, 9786]","[u'left', u'left', u'left', u'up', u'right']",test,"[u'0', u'23', u'24', u'25', u'26', u'28']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'32', u'31', u'33', u'27', u'28', u'25'], u'time': [1300, 1773, 2461, 3165, 4021, 5508]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-1, 3, 8, -15, 52]","[7198, 137, 191, 114, 137]",41.0,"[None, None, None, None, None]","[u'', 1, -1, 5, 3, 19, -35, 5, 6, -31, -9, 1, -1, 1, 3, -7, 11, -42, -1, -13, 36, 13, -1, -1, 3, 8, -15, 40, 52, 11, -10, 28, -6, -19]",435413,17.0,11474.0,-8.48289182564e+18,mouselab-mdp,0
"[9921, 10472, 11169, 11736, 12433]","[u'up', u'up', u'up', u'right', u'right']",test,"[u'0', u'1', u'2', u'3', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'6', u'11', u'10', u'27', u'29', u'28', u'31', u'32', u'33'], u'time': [1563, 2283, 4172, 4851, 5819, 6244, 6667, 7411, 8162, 8707]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-1, -4, -1, -2, 42]","[9916, 58, 187, 70, 200]",24.0,"[None, None, None, None, None]","[u'', -1, -4, -1, -2, -3, 42, 4, 17, 12, -35, 36, 0, -1, 1, 1, -50, -27, 37, 1, 20, 33, 57, -1, -1, -4, -5, -29, 0, -3, 5, -38, -21, 12]",452150,18.0,15649.0,3.0362372842e+18,mouselab-mdp,0
"[11752, 12414, 12999, 13504, 14112]","[u'right', u'right', u'right', u'up', u'up']",test,"[u'0', u'12', u'13', u'14', u'15', u'16']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'16', u'5', u'11', u'28', u'31', u'14', u'13', u'18', u'17'], u'time': [1945, 3928, 4713, 5784, 6465, 8120, 8513, 9329, 10017]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[1, 0, 3, 17, 64]","[11749, 146, 65, 2, 92]",76.0,"[None, None, None, None, None]","[u'', 1, -1, 1, 5, 12, -17, 52, 1, 30, 13, 28, 1, 0, 3, 17, 64, 24, 54, -10, 47, 2, -57, 0, 2, -3, 15, 43, -41, 32, 1, -18, -10, -14]",469005,19.0,15774.0,-8.09611612733e+18,mouselab-mdp,0
"[12260, 12845, 13404, 13947, 14732]","[u'up', u'up', u'up', u'left', u'left']",test,"[u'0', u'1', u'2', u'3', u'8', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'20', u'22', u'17', u'18', u'16', u'21', u'5', u'6', u'7', u'10', u'11', u'9', u'27', u'28', u'29', u'33', u'31', u'32'], u'time': [1054, 1670, 2405, 3079, 3437, 4231, 4966, 5357, 5998, 6630, 7142, 7518, 8326, 8742, 9638, 10166, 10718, 11325]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-1, 1, 2, -1, 61]","[12254, 88, 48, 39, 290]",44.0,"[None, None, None, None, None]","[u'', -1, 1, 2, 3, -24, 1, 39, -1, 14, 53, 61, 2, 0, 0, -1, -16, -5, -45, 5, -9, 36, 34, 1, -2, -1, -6, -50, -21, -25, 9, -88, 16, -8]",486599,20.0,16493.0,-3.56832491871e+18,mouselab-mdp,0
"[15089, 15600, 16464, 17145, 18152]","[u'right', u'right', u'right', u'up', u'up']",test,"[u'0', u'12', u'13', u'14', u'15', u'16']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'11', u'6', u'5', u'7', u'16', u'18', u'17', u'20', u'21', u'22', u'31', u'32', u'33', u'29', u'27', u'28', u'9', u'10'], u'time': [1002, 2379, 3466, 3898, 4556, 5090, 5547, 6923, 7483, 7858, 8619, 9235, 9675, 10203, 10764, 11283, 13947, 14523]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-1, 1, 0, -11, 47]","[15086, 4, 352, 182, 506]",18.0,"[None, None, None, None, None]","[u'', 0, 3, 3, 8, -15, 44, -34, 4, -30, -17, -47, -1, 1, 0, -11, 47, 11, 32, 6, -21, -62, -29, 1, -2, 3, -5, 13, -58, 37, 0, 28, 6, 26]",507205,21.0,19520.0,-5.90859572675e+17,mouselab-mdp,0
"[9861, 10444, 11085, 11740, 12460]","[u'right', u'right', u'right', u'down', u'left']",test,"[u'0', u'12', u'13', u'14', u'19', u'22']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'16', u'18', u'20', u'21', u'17', u'22', u'31'], u'time': [2119, 2766, 4246, 4751, 5903, 6686, 8270]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[0, 0, -7, 0, 72]","[9856, 82, 139, 161, 213]",58.0,"[None, None, None, None, None]","[u'', 0, -2, -6, -4, -2, 53, -45, 8, 7, 26, 65, 0, 0, -7, -5, 50, 65, 5, 0, 15, 10, 72, -1, -3, -3, -11, 4, 2, -48, 0, -9, 8, -21]",522981,22.0,14684.0,-5.12551101719e+18,mouselab-mdp,0
"[9687, 10366, 10933, 11958, 12525]","[u'up', u'up', u'up', u'right', u'up']",test,"[u'0', u'1', u'2', u'3', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'31', u'32', u'27', u'29', u'9', u'11', u'5', u'6', u'7', u'16', u'17'], u'time': [1888, 2688, 3375, 3703, 5040, 5768, 6592, 7048, 7624, 8368, 8984]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[0, 3, -5, -9, 54]","[9683, 183, 65, 524, 74]",32.0,"[None, None, None, None, None]","[u'', 0, 3, -5, -9, 54, 19, -60, 4, 8, -69, -12, 0, 1, 4, 1, 33, -5, -27, -7, 17, -63, 22, -1, -1, 2, 10, -62, -26, 2, -5, 28, -67, 12]",537399,23.0,13326.0,-6.44000697273e+18,mouselab-mdp,0
"[13761, 14329, 14881, 15504, 16129]","[u'left', u'left', u'left', u'down', u'left']",test,"[u'0', u'23', u'24', u'25', u'30', u'33']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'16', u'18', u'21', u'22', u'20', u'31', u'32', u'33', u'29', u'27', u'28', u'10', u'11', u'9', u'7', u'6', u'5'], u'time': [1211, 1634, 2395, 2739, 3315, 4083, 4571, 5083, 5603, 6021, 6475, 7019, 7389, 7844, 8587, 9083, 9499]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[0, 1, 2, 6, 38]","[13757, 76, 62, 118, 125]",30.0,"[None, None, None, None, None]","[u'', 0, -3, 4, -12, -2, -6, 28, 14, -6, 0, -34, 1, 2, 5, -8, -28, 29, 30, -16, -26, -70, -6, 0, 1, 2, 5, -3, -48, 7, 6, -45, -31, 38]",555735,24.0,17249.0,-1.19874718799e+17,mouselab-mdp,0
"[12840, 13431, 14158, 19695, 20222]","[u'right', u'right', u'right', u'up', u'up']",test,"[u'0', u'12', u'13', u'14', u'15', u'16']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'10', u'28', u'27', u'29', u'33', u'31', u'32', u'21', u'22', u'20', u'17', u'16', u'18', u'6', u'7', u'5', u'11'], u'time': [1016, 1488, 2080, 2464, 2880, 3512, 4943, 5552, 6280, 6770, 7440, 8592, 9033, 9720, 10736, 11129, 11577, 12298]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-1, -3, 5, -2, 45]","[12836, 87, 212, 5031, 39]",26.0,"[None, None, None, None, None]","[u'', 0, 2, 1, 2, 9, -23, 27, 12, 24, 28, -28, -1, -3, 5, -2, 45, -25, -14, 1, 29, 2, 7, 0, 0, -4, 1, -6, -2, 16, -5, -3, -10, 13]",577679,25.0,20854.0,-7.36145656423e+18,mouselab-mdp,0
"[8492, 21252, 21813, 22732, 23324]","[u'up', u'up', u'up', u'left', u'left']",test,"[u'0', u'1', u'2', u'3', u'8', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, 1, 1, -3, -21]","[8488, 12264, 47, 400, 90]",-24.0,"[None, None, None, None, None]","[u'', -2, 1, 1, -6, 26, 13, 9, -3, 15, 34, -21, -1, 2, -9, -21, -58, 6, 5, 4, 2, 49, 50, 1, -2, 1, -7, -16, -33, 0, 4, 3, -38, -49]",603791,26.0,25028.0,-3.69733404644e+18,mouselab-mdp,0
"[4666, 5169, 5714, 6265, 6825]","[u'up', u'up', u'up', u'right', u'right']",test,"[u'0', u'1', u'2', u'3', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'6', u'7', u'5', u'16', u'18', u'17'], u'time': [963, 1573, 2035, 2811, 3307, 3787]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-1, 4, -2, 3, 49]","[4663, 3, 29, 48, 57]",47.0,"[None, None, None, None, None]","[u'', -1, 4, -2, 3, -37, 49, -18, -21, 87, -35, 42, 1, 1, -1, 2, 39, -10, 8, 7, 3, -14, 46, 0, 0, -3, -8, 29, 30, -69, -5, 31, 78, 69]",615454,27.0,10568.0,-1.55008755606e+18,mouselab-mdp,0
"[13261, 13810, 14434, 15066, 15882]","[u'right', u'right', u'right', u'up', u'left']",test,"[u'0', u'12', u'13', u'14', u'15', u'18']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'16', u'22', u'21', u'31', u'32', u'33', u'29', u'27', u'28', u'10', u'11', u'9', u'7', u'5', u'6', u'17', u'18'], u'time': [852, 2124, 2635, 3868, 4309, 5204, 5996, 6317, 6804, 7564, 7973, 8462, 9445, 10348, 10796, 11676, 12558]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[0, 0, 3, 4, 100]","[13256, 47, 122, 119, 318]",90.0,"[None, None, None, None, None]","[u'', 0, -1, -5, 5, -19, 34, -1, 0, -35, -32, 18, 0, 0, 3, 4, -11, 93, 100, 4, -46, -29, 19, -1, 0, -8, 3, 39, -39, -11, -3, -80, -15, -18]",633671,28.0,17130.0,-8.0788333978e+18,mouselab-mdp,0
