p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,,,,,,,,,,,50746,,81702,,,instructions,"[{""page_index"":0,""viewing_time"":25806},{""page_index"":1,""viewing_time"":12920},{""page_index"":2,""viewing_time"":12020}]",13
,,,,,,,,,,,,,,141668,,141669,,,instructions,"[{""page_index"":0,""viewing_time"":72536},{""page_index"":1,""viewing_time"":45561},{""page_index"":2,""viewing_time"":23569}]",14
,,,,,,,,,,,,,,76737,,76738,,,instructions,"[{""page_index"":0,""viewing_time"":37241},{""page_index"":1,""viewing_time"":21679},{""page_index"":2,""viewing_time"":17816}]",15
,,,,,,,,,,,,,,11400,,114608,,,instructions,"[{""page_index"":0,""viewing_time"":6367},{""page_index"":1,""viewing_time"":3536},{""page_index"":2,""viewing_time"":1496}]",15
,,,,,,,,,,,,,,90090,,90092,,,instructions,"[{""page_index"":0,""viewing_time"":37789},{""page_index"":1,""viewing_time"":31338},{""page_index"":2,""viewing_time"":20961}]",16
,,,,,,,,,,,,,,82622,,82624,,,instructions,"[{""page_index"":0,""viewing_time"":25361},{""page_index"":1,""viewing_time"":40405},{""page_index"":2,""viewing_time"":16855}]",17
,,,,,,,,,,,,,,31565,,136747,,,instructions,"[{""page_index"":0,""viewing_time"":8472},{""page_index"":1,""viewing_time"":16752},{""page_index"":2,""viewing_time"":6341}]",17
,,,,,,,,,,,,,,101205,,101206,,,instructions,"[{""page_index"":0,""viewing_time"":49886},{""page_index"":1,""viewing_time"":33490},{""page_index"":2,""viewing_time"":17828}]",18
,,,,,,,,,,,,,,17843,,17844,,,instructions,"[{""page_index"":0,""viewing_time"":8245},{""page_index"":1,""viewing_time"":3153},{""page_index"":2,""viewing_time"":6445}]",19
,,,,,,,,,,,,,,82151,,82155,,,instructions,"[{""page_index"":0,""viewing_time"":29791},{""page_index"":1,""viewing_time"":27553},{""page_index"":2,""viewing_time"":24801}]",20
,,,,,,,,,,,,,,143289,,143290,,,instructions,"[{""page_index"":0,""viewing_time"":48102},{""page_index"":1,""viewing_time"":67917},{""page_index"":2,""viewing_time"":27270}]",21
,,,,,,,,,,,,,,107751,,107753,,,instructions,"[{""page_index"":0,""viewing_time"":30797},{""page_index"":1,""viewing_time"":41640},{""page_index"":2,""viewing_time"":35313}]",22
,,,,,,,,,,,,,,170458,,170460,,,instructions,"[{""page_index"":0,""viewing_time"":107298},{""page_index"":1,""viewing_time"":61317},{""page_index"":2,""viewing_time"":1841}]",23
,,,,,,,,,,,,,,46869,,241848,,,instructions,"[{""page_index"":0,""viewing_time"":2829},{""page_index"":1,""viewing_time"":17746},{""page_index"":2,""viewing_time"":26294}]",23
,,,,,,,,,,,,,,117786,,117788,,,instructions,"[{""page_index"":0,""viewing_time"":42098},{""page_index"":1,""viewing_time"":54795},{""page_index"":2,""viewing_time"":20892}]",24
,,,,,,,,,,,,,,97449,,97450,,,instructions,"[{""page_index"":0,""viewing_time"":39538},{""page_index"":1,""viewing_time"":33976},{""page_index"":2,""viewing_time"":23935}]",25
,,,,,,,,,,,,,,204512,,204513,,,instructions,"[{""page_index"":0,""viewing_time"":105269},{""page_index"":1,""viewing_time"":69111},{""page_index"":2,""viewing_time"":30129}]",26
,,,,,,,,,,,,,,65757,,65757,,,instructions,"[{""page_index"":0,""viewing_time"":26765},{""page_index"":1,""viewing_time"":24551},{""page_index"":2,""viewing_time"":14440}]",27
,,,,,,,,,,,,,,74778,,74779,,,instructions,"[{""page_index"":0,""viewing_time"":25554},{""page_index"":1,""viewing_time"":32036},{""page_index"":2,""viewing_time"":17188}]",28
,,,,,,,,,,,,,,142913,,142914,,,instructions,"[{""page_index"":0,""viewing_time"":62317},{""page_index"":1,""viewing_time"":48602},{""page_index"":2,""viewing_time"":31994}]",29
,,,,,,,,,,,,,,216804,,216806,,,instructions,"[{""page_index"":0,""viewing_time"":50809},{""page_index"":1,""viewing_time"":83300},{""page_index"":2,""viewing_time"":63409},{""page_index"":1,""viewing_time"":16748},{""page_index"":2,""viewing_time"":2536}]",30
,,,,,,,,,,,,,,106372,,106374,,,instructions,"[{""page_index"":0,""viewing_time"":44562},{""page_index"":1,""viewing_time"":34186},{""page_index"":2,""viewing_time"":27621}]",31
,,,,,,,,,,,,,,78381,,78382,,,instructions,"[{""page_index"":0,""viewing_time"":40168},{""page_index"":1,""viewing_time"":23961},{""page_index"":2,""viewing_time"":14251}]",32
,,,,,,,,,,,,,,1540017,,1540017,,,instructions,"[{""page_index"":0,""viewing_time"":1278263},{""page_index"":1,""viewing_time"":7313},{""page_index"":2,""viewing_time"":254438}]",33
,,,,,,,,,,,,,,143271,,143271,,,instructions,"[{""page_index"":0,""viewing_time"":56320},{""page_index"":1,""viewing_time"":38982},{""page_index"":2,""viewing_time"":47968}]",34
,,,,,,,,,,,,,,70097,,70097,,,instructions,"[{""page_index"":0,""viewing_time"":20675},{""page_index"":1,""viewing_time"":35509},{""page_index"":2,""viewing_time"":13912}]",35
,,,,,,,,,,,,,,60905,,60905,,,instructions,"[{""page_index"":0,""viewing_time"":34505},{""page_index"":1,""viewing_time"":13280},{""page_index"":2,""viewing_time"":13119}]",36
,,,,,,,,,,,,,,169570,,169572,,,instructions,"[{""page_index"":0,""viewing_time"":79625},{""page_index"":1,""viewing_time"":55216},{""page_index"":2,""viewing_time"":34728}]",37
,,,,,,,,,,,,,,29143,,238308,,,instructions,"[{""page_index"":0,""viewing_time"":7365},{""page_index"":1,""viewing_time"":2904},{""page_index"":2,""viewing_time"":18873}]",37
,,,,,,,,,,,,,,54461,,320313,,,instructions,"[{""page_index"":0,""viewing_time"":19382},{""page_index"":1,""viewing_time"":27984},{""page_index"":2,""viewing_time"":7095}]",37
,,,,,,,,,,,,,,128525,,128528,,,instructions,"[{""page_index"":0,""viewing_time"":59001},{""page_index"":1,""viewing_time"":44570},{""page_index"":2,""viewing_time"":24953}]",38
,,,,,,,,,,,,,,112834,,112836,,,instructions,"[{""page_index"":0,""viewing_time"":39387},{""page_index"":1,""viewing_time"":347},{""page_index"":2,""viewing_time"":1321},{""page_index"":1,""viewing_time"":752},{""page_index"":0,""viewing_time"":11685},{""page_index"":1,""viewing_time"":34087},{""page_index"":2,""viewing_time"":25254}]",39
,,,,,,,,,,,,,,12748,,12749,,,instructions,"[{""page_index"":0,""viewing_time"":2332},{""page_index"":1,""viewing_time"":4399},{""page_index"":2,""viewing_time"":6015}]",40
,,,,,,,,,,,,,,29130,,95144,,,instructions,"[{""page_index"":0,""viewing_time"":11454},{""page_index"":1,""viewing_time"":10593},{""page_index"":2,""viewing_time"":7082}]",40
