,pid,info_cost,PR_type,message,trial_index,trial_id,delays,score,n_click,clicks,click_times,path,action_times
38,2,0.01,none,none,7,15.0,[None],35.93,7,"[9, 10, 11, 12, 7, 6, 8]","[1647, 2180, 2526, 3030, 3686, 4078, 4430]","[1, 10, 12]","[7862, 8744, 9462]"
39,2,0.01,none,none,8,9.0,[None],11.84,16,"[9, 5, 1, 13, 2, 10, 12, 11, 16, 14, 15, 6, 8, 7, 3, 4]","[1685, 2692, 3289, 4147, 4811, 5907, 6435, 7081, 7851, 8284, 8627, 9787, 10155, 10900, 11691, 12171]","[1, 14, 15]","[32756, 33507, 34242]"
40,2,0.01,none,none,9,10.0,[None],27.9,10,"[5, 9, 1, 13, 14, 15, 16, 10, 11, 12]","[1317, 2117, 2746, 3412, 4746, 5252, 5804, 6472, 7092, 7636]","[1, 10, 12]","[14669, 15724, 16444]"
41,2,0.01,none,none,10,7.0,[None],27.86,14,"[9, 1, 5, 13, 2, 4, 3, 14, 16, 15, 6, 7, 8, 10]","[1843, 2806, 3501, 4133, 5333, 5755, 6227, 7070, 7477, 7948, 19863, 21054, 21710, 22918]","[1, 14, 16]","[32535, 33300, 34245]"
42,2,0.01,none,none,11,1.0,[],35.9,10,"[13, 1, 5, 9, 6, 8, 7, 10, 12, 11]","[6845, 9084, 9649, 10556, 11534, 12309, 12973, 14892, 15404, 16340]","[1, 6, 8]","[20004, 20852, 21748]"
43,2,0.01,none,none,12,14.0,[],27.9,10,"[13, 1, 9, 5, 6, 8, 7, 10, 11, 12]","[1997, 2588, 3193, 3723, 4532, 5025, 5603, 7315, 11177, 11923]","[1, 6, 8]","[13884, 14811, 15963]"
44,2,0.01,none,none,13,2.0,[],35.87,13,"[5, 1, 2, 4, 3, 13, 9, 10, 12, 11, 6, 8, 7]","[1239, 1830, 3262, 4279, 4791, 8806, 9639, 10808, 11421, 12175, 17374, 17942, 18494]","[1, 10, 12]","[21126, 21958, 22790]"
45,2,0.01,none,none,14,12.0,[],35.93,7,"[9, 10, 11, 12, 1, 5, 13]","[2685, 3933, 4613, 5204, 7468, 8348, 8900]","[1, 10, 11]","[13390, 14460, 15229]"
46,2,0.01,none,none,15,0.0,[],3.84,16,"[9, 5, 1, 13, 2, 4, 3, 10, 11, 12, 6, 8, 7, 14, 16, 15]","[1206, 1710, 2294, 2862, 4451, 5286, 5822, 6894, 9487, 9942, 12443, 12854, 13276, 13959, 14310, 15151]","[1, 10, 12]","[52455, 53079, 53687]"
47,2,0.01,none,none,16,5.0,[],27.87,13,"[5, 1, 2, 4, 3, 9, 13, 10, 12, 11, 14, 16, 15]","[1213, 1738, 3020, 3572, 4156, 5109, 5517, 6308, 6844, 7405, 8603, 8892, 9284]","[1, 10, 12]","[18302, 19068, 19788]"
48,3,0.05,none,none,1,8.0,[None],-4.05,1,[5],[3607],"[1, 6, 7]","[9661, 13124, 14649]"
49,3,0.05,none,none,2,11.0,[None],11.2,16,"[13, 9, 10, 14, 16, 15, 11, 12, 5, 7, 6, 8, 1, 2, 3, 4]","[1133, 2157, 2901, 4004, 4686, 5493, 7181, 9781, 10557, 11245, 11750, 12249, 12909, 13422, 13895, 14517]","[1, 10, 12]","[19452, 20421, 21452]"
50,3,0.05,none,none,3,4.0,[None],27.2,16,"[13, 9, 5, 14, 16, 15, 8, 6, 7, 10, 11, 12, 1, 2, 4, 3]","[1145, 1863, 2663, 3745, 4205, 4820, 5917, 6414, 6942, 7790, 8422, 8926, 9982, 10448, 10950, 11522]","[1, 6, 7]","[14638, 15442, 16501]"
51,3,0.05,none,none,4,0.0,[None],3.2,16,"[5, 6, 7, 8, 1, 2, 3, 4, 15, 13, 14, 16, 11, 10, 9, 12]","[1165, 1848, 2354, 3044, 3672, 4170, 4640, 5305, 5824, 6312, 6734, 7206, 8063, 8470, 8895, 9362]","[1, 10, 12]","[21303, 22107, 23014]"
52,3,0.05,none,none,5,7.0,[None],27.2,16,"[15, 14, 16, 13, 11, 10, 9, 12, 5, 6, 7, 8, 1, 2, 3, 4]","[555, 1052, 1571, 2171, 2828, 3292, 3651, 4092, 4699, 5088, 5443, 5912, 7053, 7597, 8109, 8699]","[1, 14, 16]","[11041, 11894, 12688]"
53,3,0.05,none,none,6,6.0,[None],27.2,16,"[15, 14, 16, 13, 11, 10, 12, 9, 5, 6, 7, 8, 1, 2, 3, 4]","[493, 957, 1414, 1942, 2533, 3018, 3460, 4039, 4653, 5109, 5541, 6166, 7031, 7582, 8058, 8567]","[1, 10, 12]","[13888, 14685, 15362]"
54,3,0.05,none,none,7,15.0,[None],35.2,16,"[15, 14, 16, 13, 11, 10, 9, 12, 5, 6, 7, 8, 1, 2, 3, 4]","[509, 975, 1422, 4485, 5557, 6039, 6430, 6847, 7487, 8679, 9247, 10062, 11287, 11990, 12407, 12951]","[1, 10, 12]","[14962, 15600, 16726]"
55,3,0.05,none,none,8,13.0,[None],43.2,16,"[15, 14, 16, 13, 11, 10, 9, 12, 5, 6, 7, 8, 1, 2, 4, 3]","[932, 1365, 1779, 2315, 3060, 4164, 4612, 5299, 6484, 6940, 7414, 8045, 8822, 9310, 9717, 10229]","[1, 2, 4]","[11926, 12611, 13256]"
56,3,0.05,none,none,9,3.0,[None],-4.8,16,"[4, 2, 1, 3, 5, 8, 6, 7, 9, 10, 12, 11, 13, 14, 16, 15]","[715, 1195, 1628, 2367, 3068, 3851, 4274, 4644, 5212, 5635, 6068, 6643, 7411, 7811, 8172, 8740]","[1, 10, 11]","[18022, 18878, 20904]"
57,3,0.05,none,none,10,2.0,[None],35.2,16,"[15, 14, 16, 13, 11, 9, 10, 12, 5, 6, 7, 8, 1, 2, 3, 4]","[1227, 1649, 2065, 2618, 3202, 4150, 4521, 4937, 5642, 6105, 6529, 7272, 7946, 8434, 8860, 9386]","[1, 10, 12]","[12564, 13254, 13958]"
58,3,0.05,none,none,11,1.0,[],35.25,15,"[4, 2, 1, 3, 11, 9, 10, 12, 5, 6, 7, 8, 15, 14, 16]","[1028, 1692, 2147, 2612, 3460, 4012, 4412, 4836, 5588, 6061, 6477, 7052, 8012, 8406, 8813]","[1, 6, 8]","[12001, 12889, 14094]"
59,3,0.05,none,none,12,14.0,[],27.2,16,"[15, 16, 11, 12, 7, 8, 3, 4, 2, 1, 13, 14, 9, 10, 5, 6]","[685, 1555, 2316, 2949, 3700, 4347, 5116, 5771, 6991, 7676, 9010, 9476, 10499, 10924, 11772, 12261]","[1, 6, 8]","[15506, 16249, 17345]"
60,3,0.05,none,none,13,9.0,[],11.2,16,"[3, 4, 11, 12, 7, 8, 15, 16, 14, 13, 1, 2, 5, 6, 9, 10]","[1215, 1765, 2734, 3300, 3966, 4534, 5207, 5759, 6359, 6910, 7787, 8340, 8906, 9348, 10140, 10634]","[1, 14, 15]","[21348, 22059, 22611]"
61,3,0.05,none,none,14,10.0,[],27.2,16,"[15, 16, 14, 13, 5, 7, 8, 6, 4, 3, 2, 1, 11, 10, 9, 12]","[1124, 1741, 2301, 2789, 3448, 4173, 4670, 5039, 5879, 6423, 6839, 7286, 8607, 9670, 10055, 10455]","[1, 10, 12]","[13069, 13721, 14357]"
62,3,0.05,none,none,15,5.0,[],27.25,15,"[15, 14, 16, 13, 11, 10, 12, 9, 5, 6, 7, 1, 2, 4, 3]","[1416, 1856, 2328, 2888, 3415, 4248, 4712, 5289, 6320, 6737, 7106, 8265, 8783, 9399, 10003]","[1, 10, 12]","[15766, 16471, 16991]"
63,3,0.05,none,none,16,12.0,[],35.4,12,"[15, 14, 16, 13, 11, 10, 12, 9, 5, 6, 7, 8]","[492, 968, 1425, 1968, 2881, 4018, 4488, 5153, 7497, 8018, 8393, 8899]","[1, 10, 11]","[12335, 13011, 13619]"
64,4,0.05,none,none,1,8.0,[None],12.0,0,[],[],"[1, 10, 12]","[3343, 6317, 7605]"
65,4,0.05,none,none,2,7.0,[None],20.0,0,[],[],"[1, 6, 7]","[4352, 5632, 7336]"
66,4,0.05,none,none,3,15.0,[None],36.0,0,[],[],"[1, 10, 12]","[2080, 3207, 3959]"
67,4,0.05,none,none,4,11.0,[None],-12.0,0,[],[],"[1, 2, 3]","[1124, 1964, 2659]"
68,4,0.05,none,none,5,3.0,[None],-20.0,0,[],[],"[1, 14, 16]","[1317, 2085, 2973]"
69,4,0.05,none,none,6,6.0,[None],28.0,0,[],[],"[1, 10, 12]","[1144, 2183, 2816]"
70,4,0.05,none,none,7,5.0,[None],4.0,0,[],[],"[1, 6, 7]","[1529, 2409, 3729]"
71,4,0.05,none,none,8,1.0,[None],12.0,0,[],[],"[1, 10, 11]","[1001, 2144, 2888]"
72,4,0.05,none,none,9,14.0,[None],12.0,0,[],[],"[1, 10, 12]","[487, 1551, 2766]"
73,4,0.05,none,none,10,12.0,[None],-4.0,0,[],[],"[1, 6, 8]","[5669, 6766, 7837]"
74,4,0.05,none,none,11,10.0,[],4.0,0,[],[],"[1, 2, 4]","[2568, 3776, 4640]"
75,4,0.05,none,none,12,0.0,[],-4.0,0,[],[],"[1, 10, 11]","[625, 1593, 2689]"
76,4,0.05,none,none,13,4.0,[],12.0,0,[],[],"[1, 14, 15]","[518, 1749, 2744]"
77,4,0.05,none,none,14,13.0,[],20.0,0,[],[],"[1, 2, 3]","[547, 1723, 73469]"
78,4,0.05,none,none,15,9.0,[],-4.0,0,[],[],"[1, 10, 12]","[3065, 4056, 5072]"
79,4,0.05,none,none,16,2.0,[],-4.0,0,[],[],"[1, 6, 7]","[1532, 2668, 3932]"
80,5,0.05,none,none,1,9.0,[None],3.4,12,"[9, 10, 12, 11, 5, 6, 8, 7, 1, 2, 4, 3]","[6905, 19468, 20751, 21572, 23958, 24678, 25406, 26258, 33080, 33720, 34346, 35004]","[1, 6, 8]","[37385, 38224, 39136]"
81,5,0.05,none,none,2,7.0,[None],27.5,10,"[13, 16, 8, 15, 7, 11, 12, 1, 4, 3]","[2513, 4686, 11525, 14434, 16993, 19911, 20492, 23582, 24253, 24879]","[1, 14, 16]","[28052, 29516, 30652]"
82,5,0.05,none,none,3,15.0,[None],35.5,10,"[4, 3, 11, 12, 7, 8, 15, 16, 13, 10]","[3549, 4183, 5293, 6013, 8313, 8940, 9675, 10403, 12311, 14324]","[1, 10, 12]","[16712, 17824, 18768]"
83,5,0.05,none,none,4,6.0,[None],27.2,16,"[11, 12, 7, 8, 16, 15, 4, 3, 1, 5, 9, 14, 13, 10, 6, 2]","[1998, 2671, 3757, 4353, 5307, 5949, 6598, 7371, 9431, 11418, 12684, 17941, 18835, 21314, 22722, 25084]","[1, 10, 12]","[27516, 28228, 29036]"
84,5,0.05,none,none,5,0.0,[None],3.35,13,"[12, 8, 3, 15, 16, 13, 7, 11, 4, 9, 10, 5, 6]","[1386, 3170, 4172, 5274, 6110, 6706, 7894, 8716, 9694, 13510, 14410, 17570, 18299]","[1, 10, 12]","[20366, 21205, 22365]"
85,5,0.05,none,none,6,12.0,[None],27.9,2,"[12, 9]","[1277, 2723]","[1, 10, 12]","[4507, 5307, 6099]"
86,5,0.05,none,none,7,5.0,[None],27.6,8,"[4, 3, 1, 16, 15, 8, 5, 6]","[1400, 2072, 3270, 8230, 8848, 9733, 10984, 11906]","[1, 6, 8]","[15215, 15855, 16543]"
87,5,0.05,none,none,8,8.0,[None],3.95,1,[4],[3045],"[1, 2, 4]","[5062, 6254, 7206]"
88,5,0.05,none,none,9,13.0,[None],43.5,10,"[4, 3, 7, 8, 11, 12, 9, 16, 15, 13]","[1714, 4358, 5289, 5868, 7105, 7682, 9397, 10756, 11390, 13250]","[1, 2, 4]","[15191, 16687, 17543]"
89,5,0.05,none,none,10,3.0,[None],-4.8,16,"[11, 10, 12, 9, 7, 6, 5, 8, 1, 3, 2, 4, 15, 14, 16, 13]","[1135, 1721, 2167, 2769, 3317, 3779, 4263, 4772, 5491, 5921, 6407, 6954, 7665, 8049, 8440, 9168]","[1, 10, 12]","[18946, 19619, 21298]"
90,5,0.05,none,none,11,14.0,[],19.4,12,"[11, 12, 7, 8, 3, 4, 15, 16, 14, 13, 2, 1]","[6021, 7037, 7999, 8611, 9205, 9743, 10447, 11027, 13091, 13444, 14203, 14609]","[1, 2, 4]","[16008, 16776, 17976]"
91,5,0.05,none,none,12,1.0,[],35.55,9,"[11, 12, 7, 8, 3, 4, 15, 16, 5]","[874, 1546, 2118, 2769, 3525, 4184, 4756, 5326, 7368]","[1, 6, 8]","[8871, 9535, 10414]"
92,5,0.05,none,none,13,11.0,[],11.55,9,"[11, 12, 7, 8, 3, 4, 15, 16, 10]","[1375, 1879, 2452, 2975, 3719, 4711, 5290, 5964, 7262]","[1, 10, 12]","[9707, 10634, 11418]"
93,5,0.05,none,none,14,10.0,[],27.2,16,"[15, 8, 3, 4, 2, 1, 16, 14, 13, 11, 12, 7, 6, 5, 9, 10]","[3266, 4243, 5013, 5614, 7390, 8290, 9540, 10895, 11381, 12810, 13327, 16253, 16755, 17880, 18342, 18724]","[1, 10, 12]","[19841, 20841, 21481]"
94,5,0.05,none,none,15,4.0,[],27.7,6,"[11, 12, 7, 8, 5, 6]","[1429, 1870, 2408, 2986, 3659, 4238]","[1, 6, 7]","[5675, 6771, 7331]"
95,5,0.05,none,none,16,2.0,[],27.4,12,"[11, 12, 8, 7, 16, 15, 4, 3, 14, 13, 2, 1]","[3352, 3907, 4634, 5126, 6010, 6465, 7160, 7740, 8850, 9312, 10024, 10306]","[1, 2, 3]","[11850, 12691, 13379]"
96,6,0.01,none,none,1,0.0,[None],-36.16,16,"[5, 1, 13, 9, 10, 12, 11, 16, 14, 15, 4, 2, 3, 8, 6, 7]","[3370, 6413, 8174, 9546, 10387, 11750, 13692, 15262, 17483, 20660, 21902, 24569, 25455, 26538, 27241, 27935]","[1, 6, 7]","[50031, 56478, 58143]"
97,6,0.01,none,none,2,1.0,[None],36.0,0,[],[],"[1, 6, 8]","[3181, 5525, 44562]"
98,6,0.01,none,none,3,11.0,[None],-4.0,0,[],[],"[1, 2, 4]","[2213, 4717, 7061]"
99,6,0.01,none,none,4,14.0,[None],28.0,0,[],[],"[1, 6, 8]","[1815, 3312, 4679]"
100,6,0.01,none,none,5,10.0,[None],-44.0,0,[],[],"[1, 6, 7]","[1388, 4788, 6212]"
101,6,0.01,none,none,6,9.0,[None],-4.0,0,[],[],"[1, 10, 12]","[1077, 2909, 4853]"
102,6,0.01,none,none,7,15.0,[None],28.0,0,[],[],"[1, 14, 16]","[2535, 5038, 9655]"
103,6,0.01,none,none,8,3.0,[None],-12.0,0,[],[],"[1, 14, 15]","[701, 2797, 4077]"
104,6,0.01,none,none,9,13.0,[None],44.0,0,[],[],"[1, 2, 4]","[2035, 3578, 5188]"
105,6,0.01,none,none,10,6.0,[None],12.0,0,[],[],"[1, 6, 7]","[2228, 3899, 5348]"
106,6,0.01,none,none,11,5.0,[],4.0,0,[],[],"[1, 6, 7]","[2893, 6261, 7910]"
107,6,0.01,none,none,12,7.0,[],20.0,0,[],[],"[1, 2, 4]","[1677, 3013, 4205]"
108,6,0.01,none,none,13,8.0,[],-12.0,0,[],[],"[1, 2, 3]","[633, 2535, 3712]"
109,6,0.01,none,none,14,4.0,[],28.0,0,[],[],"[1, 6, 7]","[2135, 3406, 4638]"
110,6,0.01,none,none,15,2.0,[],-4.0,0,[],[],"[1, 6, 7]","[2102, 3238, 4311]"
111,6,0.01,none,none,16,12.0,[],-4.0,0,[],[],"[1, 14, 16]","[1210, 2809, 3823]"
112,7,0.01,none,none,1,7.0,[None],20.0,0,[],[],"[1, 6, 7]","[11506, 14550, 15255]"
113,7,0.01,none,none,2,6.0,[None],28.0,0,[],[],"[1, 10, 12]","[3966, 4706, 5499]"
114,7,0.01,none,none,3,14.0,[None],-20.0,0,[],[],"[1, 14, 15]","[1659, 3565, 4545]"
115,7,0.01,none,none,4,11.0,[None],-4.0,0,[],[],"[1, 2, 4]","[600, 1812, 2582]"
116,7,0.01,none,none,5,0.0,[None],-36.0,0,[],[],"[1, 6, 7]","[2512, 3497, 4491]"
117,7,0.01,none,none,6,2.0,[None],-20.0,0,[],[],"[1, 14, 16]","[541, 3276, 4158]"
118,7,0.01,none,none,7,1.0,[None],-12.0,0,[],[],"[1, 2, 3]","[457, 1491, 2920]"
119,7,0.01,none,none,8,10.0,[None],-36.0,0,[],[],"[1, 6, 8]","[1092, 1940, 2575]"
120,7,0.01,none,none,9,4.0,[None],-4.0,0,[],[],"[1, 10, 11]","[1283, 2271, 2982]"
121,7,0.01,none,none,10,3.0,[None],-20.0,0,[],[],"[1, 6, 7]","[1165, 2014, 2794]"
122,7,0.01,none,none,11,15.0,[],20.0,0,[],[],"[1, 14, 15]","[3246, 4010, 4638]"
123,7,0.01,none,none,12,8.0,[],-20.0,0,[],[],"[1, 14, 15]","[834, 1692, 3374]"
124,7,0.01,none,none,13,13.0,[],-4.0,0,[],[],"[1, 14, 16]","[310, 1091, 2031]"
125,7,0.01,none,none,14,5.0,[],20.0,0,[],[],"[1, 2, 3]","[526, 1278, 2140]"
126,7,0.01,none,none,15,12.0,[],28.0,0,[],[],"[1, 10, 12]","[440, 1296, 2158]"
127,7,0.01,none,none,16,9.0,[],12.0,0,[],[],"[1, 14, 15]","[745, 1397, 2046]"
128,8,0.1,none,none,1,1.0,[None],3.9,1,[9],[8422],"[1, 10, 12]","[12001, 15560, 17745]"
129,8,0.1,none,none,2,3.0,[None],-4.4,4,"[13, 1, 5, 9]","[3316, 5014, 6093, 6799]","[1, 10, 12]","[8050, 11251, 16760]"
130,8,0.1,none,none,3,15.0,[None],34.8,12,"[13, 5, 7, 8, 9, 12, 11, 2, 4, 3, 15, 16]","[1332, 2505, 4050, 4719, 6353, 7380, 8221, 9479, 10295, 10823, 13659, 14252]","[1, 10, 12]","[16678, 17902, 18771]"
131,8,0.1,none,none,4,14.0,[None],26.8,12,"[11, 12, 7, 8, 3, 4, 15, 16, 1, 9, 13, 5]","[2054, 2758, 3624, 4344, 5018, 5562, 6474, 7852, 8633, 9279, 9840, 10448]","[1, 6, 8]","[14528, 15462, 16536]"
