key_press,rt,time_elapsed,trial_type,pid
32.0,17619,58162,text,31
32.0,15768,74932,text,31
32.0,4369,80304,text,31
32.0,14577,121483,text,31
32.0,15951,46505,text,32
32.0,8712,56220,text,32
32.0,3378,60599,text,32
32.0,7409,83546,text,32
32.0,67846,210509,text,33
32.0,79673,291185,text,33
32.0,22540,314729,text,33
32.0,58210,441510,text,33
32.0,28787,43937,text,33
32.0,23871,68814,text,33
32.0,31765,101580,text,33
32.0,37665,89803,text,34
32.0,24170,114988,text,34
32.0,9382,125373,text,34
32.0,20647,190194,text,34
32.0,36449,73498,text,35
39.0,5156,79661,text,35
37.0,5489,86155,text,35
32.0,9710,147562,text,35
32.0,13958,65488,text,36
32.0,24524,91020,text,36
32.0,8120,100159,text,36
32.0,18858,147537,text,36
32.0,11726,51624,text,37
32.0,15138,67763,text,37
32.0,4616,73382,text,37
32.0,15840,106140,text,37
38.0,13469,23145,text,38
32.0,18141,42296,text,38
32.0,13697,56996,text,38
32.0,28452,81098,text,38
32.0,25894,107995,text,38
32.0,8883,117881,text,38
32.0,18759,176587,text,38
32.0,2459,5640,text,39
32.0,2904,9552,text,39
32.0,2659,13213,text,39
32.0,12872,35270,text,39
39.0,7716,43995,text,39
32.0,2674,47674,text,39
32.0,5199,75099,text,39
32.0,16550,55885,text,40
39.0,9390,66282,text,40
32.0,4511,71795,text,40
32.0,15817,111133,text,40
32.0,4806,10036,text,41
32.0,4586,15626,text,41
32.0,9190,25819,text,41
32.0,20557,82774,text,41
32.0,25424,109200,text,41
32.0,6208,116410,text,41
32.0,15793,179266,text,41
32.0,5541,11733,text,42
32.0,8626,21365,text,42
32.0,15148,37517,text,42
32.0,2694,34661,text,42
32.0,20624,56291,text,42
32.0,6627,63921,text,42
32.0,14068,127161,text,42
32.0,15299,49057,text,43
32.0,22645,72704,text,43
32.0,5892,79598,text,43
32.0,10996,151640,text,43
32.0,6890,15382,text,43
32.0,12823,29207,text,43
32.0,7824,38033,text,43
175.0,3259,66033,text,44
32.0,34230,101266,text,44
32.0,11815,114083,text,44
32.0,21736,171860,text,44
32.0,7099,11710,text,45
32.0,6817,19529,text,45
32.0,8560,29093,text,45
32.0,9877,35180,text,45
32.0,11198,47380,text,45
32.0,5195,53576,text,45
32.0,8410,136791,text,45
32.0,29294,168298,text,46
39.0,1855,171161,text,46
32.0,9838,182003,text,46
32.0,22253,246659,text,46
32.0,23555,38812,text,46
32.0,28490,68306,text,46
32.0,18150,87460,text,46
32.0,3907,14051,text,47
32.0,12330,27385,text,47
32.0,16707,45097,text,47
32.0,21989,58811,text,47
32.0,26529,86345,text,47
32.0,10915,98265,text,47
32.0,19652,165582,text,47
32.0,6833,13735,text,48
32.0,7085,21823,text,48
32.0,7740,30565,text,48
32.0,16182,65538,text,48
32.0,20178,86719,text,48
32.0,8399,96120,text,48
32.0,13517,166909,text,48
32.0,33499,115798,text,49
32.0,21405,138209,text,49
32.0,9009,148223,text,49
32.0,15531,207291,text,49
32.0,5173,14393,text,49
