action_times,actions,block,path,queries,rewards,rt,score,simulation_mode,state_rewards,time_elapsed,trial_index,trial_time,trial_id,trial_type,pid
"[12270, 19394, 20379, 22975, 24892]","[u'right', u'right', u'right', u'up', u'left']",pre_test,"[u'0', u'12', u'13', u'14', u'15', u'18']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[0, 3, 3, -3, 52]","[12259, 6614, 480, 2079, 1413]",55.0,"[None, None, None, None, None]","[u'', -1, -2, -6, 7, -14, 35, -26, 5, 45, -3, -36, 0, 3, 3, -3, -56, 23, 52, 13, 14, -6, -25, -1, -3, 9, 0, 76, -2, -52, 15, -28, -14, 53]",105950,0.0,27802.0,-6.29884450587e+18,mouselab-mdp,0
"[24086, 24898, 25647]","[u'up', u'up', u'left']",training,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'1', u'2', u'4', u'9', u'10', u'11', u'7', u'3', u'8'], u'time': [3815, 6635, 7958, 9232, 11649, 13243, 14035, 18006, 20848, 21972]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -8, 48]","[24083, 297, 229]",32.0,"[None, None, None]","[u'', 2, -8, -24, 48, -2, -4, -24, -24, 4, 8, 24, 48]",153296,1.0,27739.0,6.51676073779e+18,mouselab-mdp,0
"[15841, 16491, 17166]","[u'left', u'left', u'down']",training,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'11', u'12', u'3', u'4', u'8'], u'time': [3860, 6467, 7441, 12315, 13179, 14207]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, -8, 48]","[15835, 143, 185]",32.0,"[None, None, None]","[u'', 4, -8, -48, -48, -4, 4, 24, 24, -2, -8, -24, 48]",173345,2.0,18986.0,-4.56949664606e+18,mouselab-mdp,0
"[9714, 10290, 11016]","[u'left', u'left', u'down']",training,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'6', u'11', u'12'], u'time': [2668, 5743, 7008, 7723]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, -8, 48]","[9708, 73, 216]",32.0,"[None, None, None]","[u'', -4, 4, 24, -24, -2, 4, 48, -24, -4, -8, -48, 48]",186786,3.0,12395.0,8.58865579534e+17,mouselab-mdp,0
"[12765, 13438, 14145]","[u'up', u'up', u'right']",training,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'8', u'12', u'11', u'4', u'3', u'1'], u'time': [4459, 5415, 6361, 7019, 7910, 9657, 10915]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 4, 48]","[12755, 162, 186]",41.0,"[None, None, None]","[u'', -4, 4, 48, -48, -4, 4, -24, 24, -4, -8, 24, 24]",203690,4.0,15843.0,-5.99530113684e+18,mouselab-mdp,0
"[4340, 5174, 6106]","[u'left', u'left', u'up']",training,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'11'], u'time': [2284]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -8, 48]","[4336, 340, 422]",43.0,"[None, None, None]","[u'', 4, -4, -24, 24, 2, 4, -24, -48, 4, -8, 48, -48]",212495,5.0,7757.0,4.25168764169e+18,mouselab-mdp,0
"[4204, 4968, 5858]","[u'left', u'left', u'up']",training,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'12', u'11'], u'time': [919, 2172, 2883]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, -4, 48]","[4198, 274, 398]",37.0,"[None, None, None]","[u'', -4, 8, 48, 24, 2, -8, -48, -24, -4, -4, 48, -24]",224924,6.0,11378.0,3.41976950562e+18,mouselab-mdp,0
"[17738, 18320, 19030]","[u'up', u'up', u'right']",training,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'8', u'3', u'4', u'11', u'12', u'6', u'10', u'7', u'2', u'1', u'5'], u'time': [1397, 2990, 4123, 4898, 5437, 6372, 7125, 8685, 9680, 14178, 14709]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, 4, 24]","[17732, 77, 187]",15.0,"[None, None, None]","[u'', -2, 4, 24, -24, -4, 4, -24, 24, -4, -8, -24, 24]",247462,7.0,21464.0,-3.14224207546e+18,mouselab-mdp,0
"[7890, 8541, 9410]","[u'right', u'right', u'down']",training,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'11', u'8'], u'time': [1896, 3809]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -8, 48]","[7882, 159, 360]",42.0,"[None, None, None]","[u'', 4, -8, 24, 48, 4, -8, -24, 48, -2, -8, 24, -24]",259447,8.0,10939.0,6.60860815513e+18,mouselab-mdp,0
"[6063, 7118, 7817]","[u'left', u'left', u'up']",training,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'11', u'10'], u'time': [1738, 5156]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -8, 48]","[6058, 557, 208]",42.0,"[None, None, None]","[u'', -4, 4, -24, -24, -4, -8, 24, -24, 4, -8, 48, -48]",269979,9.0,9482.0,4.60924718032e+17,mouselab-mdp,0
"[14889, 15571, 16154]","[u'right', u'right', u'up']",training,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'12', u'7', u'11', u'8', u'4', u'10', u'6', u'2', u'5', u'1'], u'time': [1128, 2009, 3079, 3867, 4591, 5587, 6855, 7512, 8095, 10212, 13521]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -4, 24]","[14882, 167, 83]",11.0,"[None, None, None]","[u'', -4, -4, -24, 24, 2, -4, 24, -48, -2, 8, -48, -48]",288852,10.0,17798.0,-1.38962569557e+18,mouselab-mdp,0
"[10419, 14422, 17026, 25696, 28903]","[u'right', u'right', u'right', u'down', u'down']",pre_test,"[u'0', u'12', u'13', u'14', u'19', u'21']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'23', u'12', u'1'], u'time': [3533, 4818, 6481]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, 1, 5, -2, -6]","[10405, 3476, 2043, 8167, 2688]",-3.0,"[None, None, None, None, None]","[u'', 1, -1, -3, -3, -34, 1, -32, -7, 10, -18, -7, 2, 1, 5, 4, 19, -43, -18, -2, -14, -6, 5, 0, 1, -1, 9, 0, -19, -40, -6, -8, 38, -41]",95223,0.0,32805.0,5.01968822029e+18,mouselab-mdp,1
"[12606, 58921, 60410]","[u'up', u'up', u'right']",training,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9'], u'time': [5123]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, -8, -24]","[12599, 3785, 965]",-35.0,"[None, None, None]","[u'', -2, -8, -24, -24, 4, 8, 48, 24, -2, 8, -24, -48]",171221,1.0,63228.0,4.07975241014e+18,mouselab-mdp,1
"[12256, 13746, 15241]","[u'up', u'up', u'right']",training,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'7', u'3'], u'time': [6189, 7524, 9709]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 8, 48]","[12251, 979, 977]",49.0,"[None, None, None]","[u'', -4, 8, 48, 24, 2, -8, -48, -24, -4, -4, 48, -24]",191209,2.0,18895.0,3.41976950562e+18,mouselab-mdp,1
"[26209, 32266, 33453]","[u'left', u'left', u'down']",training,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'8', u'4', u'3', u'7', u'11'], u'time': [2654, 7301, 10214, 12309, 13460, 18121]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 8, 48]","[26201, 1532, 672]",46.0,"[None, None, None]","[u'', 2, 4, 24, -24, 4, -8, 48, -24, -4, 8, -48, 48]",228246,3.0,35958.0,5.01038116734e+18,mouselab-mdp,1
"[24974, 26040, 26802]","[u'up', u'up', u'right']",training,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'11', u'8', u'7', u'3', u'4', u'10', u'6', u'2'], u'time': [3644, 6988, 8838, 10565, 12348, 13731, 17619, 18851, 20363]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, 4, 48]","[24967, 552, 248]",41.0,"[None, None, None]","[u'', -2, 4, 48, 24, -4, 8, -48, 24, 4, -8, 24, 24]",259029,4.0,29676.0,-1.46177589383e+18,mouselab-mdp,1
"[22038, 23206, 24374]","[u'right', u'right', u'up']",training,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'11', u'4', u'3', u'7', u'8', u'6', u'2', u'5', u'1'], u'time': [3581, 4541, 5460, 6309, 7164, 8008, 12165, 13053, 17663, 18444]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -4, 24]","[22030, 653, 656]",12.0,"[None, None, None]","[u'', -4, -4, -24, 24, 2, -4, 24, -48, -2, 8, -48, -48]",286500,5.0,26372.0,-1.38962569557e+18,mouselab-mdp,1
"[15295, 16199, 16834]","[u'up', u'up', u'right']",training,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'11', u'4', u'3', u'7', u'8', u'10', u'2', u'6', u'1'], u'time': [2167, 2941, 3701, 4510, 5180, 5989, 9318, 10382, 11606, 12711]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, 8, 48]","[15285, 388, 125]",48.0,"[None, None, None]","[u'', 2, 8, 48, -24, -4, -4, -48, 24, -4, -8, -48, -24]",306840,6.0,19250.0,2.37271076103e+18,mouselab-mdp,1
"[10773, 11557, 13734]","[u'left', u'left', u'up']",training,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'11', u'4', u'3', u'7', u'8', u'10'], u'time': [2008, 2833, 3503, 4151, 4735, 5543, 7975]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, -4, 48]","[10766, 263, 1658]",35.0,"[None, None, None]","[u'', -2, 4, -48, -24, 2, 4, 24, 24, -2, -4, 48, -24]",323960,7.0,16028.0,7.45732429498e+18,mouselab-mdp,1
"[8841, 9599, 11548]","[u'left', u'left', u'up']",training,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'11', u'4', u'3', u'7', u'8'], u'time': [1456, 2137, 2967, 3576, 4231, 4856]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -8, 48]","[8834, 248, 1430]",38.0,"[None, None, None]","[u'', -4, 4, -24, -24, -4, -8, 24, -24, 4, -8, 48, -48]",338361,8.0,13310.0,4.60924718032e+17,mouselab-mdp,1
"[6885, 7771, 8639]","[u'right', u'right', u'down']",training,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'11', u'4', u'3', u'7', u'8'], u'time': [1834, 2387, 2994, 3586, 4162, 4803]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, -8, 48]","[6862, 369, 356]",30.0,"[None, None, None]","[u'', 4, 8, -24, -24, -4, -8, -48, 48, 2, -8, -24, -48]",351044,9.0,11595.0,2.63044322054e+18,mouselab-mdp,1
"[14798, 15671, 16810]","[u'left', u'left', u'down']",training,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'11', u'4', u'3', u'7', u'8', u'10', u'2', u'1', u'9'], u'time': [2082, 3300, 3907, 4941, 5667, 6379, 9068, 10124, 11516, 12578]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -4, 24]","[14793, 363, 620]",14.0,"[None, None, None]","[u'', -2, -4, 24, -48, -4, 8, -24, -24, 4, -4, -48, 24]",370925,10.0,18796.0,1.39930365593e+18,mouselab-mdp,1
"[56441, 57201, 57929, 58779, 59664]","[u'left', u'left', u'left', u'down', u'left']",test,"[u'0', u'23', u'24', u'25', u'30', u'33']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'23', u'12', u'1', u'14', u'25', u'3', u'6', u'5', u'11', u'9', u'10', u'7', u'16', u'18', u'17', u'20', u'22', u'21', u'32', u'31', u'33', u'29', u'28', u'27', u'24', u'26'], u'time': [2483, 3648, 4729, 6538, 9617, 12802, 14632, 15583, 16943, 18246, 20231, 21335, 25407, 26231, 26919, 27703, 28430, 29599, 30839, 31496, 32223, 33071, 33953, 34706, 36775, 37584]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[1, -2, -2, 5, 66]","[56426, 226, 206, 324, 361]",42.0,"[None, None, None, None, None]","[u'', -3, 1, 3, -12, 3, 9, 11, -4, 3, 19, -57, 1, -1, 3, -6, -55, 38, 53, -15, -41, 3, -34, 1, -2, -2, 2, -70, -10, 64, 5, -32, 33, 66]",86582,0.0,61954.0,-7.40831087289e+18,mouselab-mdp,1
"[21459, 22415, 23241, 24469, 25470]","[u'up', u'up', u'up', u'right', u'down']",test,"[u'0', u'1', u'2', u'3', u'4', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'25', u'27', u'29', u'28', u'33', u'31', u'32', u'14', u'22', u'20', u'21', u'17', u'18', u'16', u'3', u'6', u'5', u'9', u'11', u'7'], u'time': [1860, 2923, 3580, 4196, 4885, 5467, 6563, 8106, 8731, 9315, 9962, 10755, 11370, 12043, 13386, 14291, 14899, 15611, 16283, 18980]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[0, 0, -1, 8, 106]","[21439, 442, 304, 700, 485]",93.0,"[None, None, None, None, None]","[u'', 0, 0, -1, 8, 31, 23, 106, -5, -12, -32, 14, -1, -5, -5, 1, 32, -50, -20, -1, -23, 17, 0, 0, -1, 6, 0, 41, -14, 19, -5, -30, -23, -1]",119003,1.0,31068.0,-7.6395338963e+18,mouselab-mdp,1
"[20288, 21300, 22347, 23310, 24931]","[u'right', u'right', u'right', u'down', u'right']",test,"[u'0', u'12', u'13', u'14', u'19', u'20']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'25', u'9', u'5', u'16', u'17', u'20', u'21', u'32', u'27', u'29', u'33', u'7', u'10', u'6', u'11'], u'time': [1688, 2759, 3567, 4312, 4895, 5711, 6369, 7823, 9199, 9816, 10416, 13368, 14175, 15288, 16040]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[0, -3, 1, 8, 45]","[20279, 493, 525, 441, 1107]",36.0,"[None, None, None, None, None]","[u'', -1, -2, 1, 3, 10, -18, -26, 1, -13, 33, 37, 0, -3, 1, -5, 26, 22, -34, 8, 45, 12, 20, -1, -2, 5, 2, -3, -2, 24, -2, -16, -10, -5]",147414,2.0,27061.0,-6.91601907848e+18,mouselab-mdp,1
"[25375, 26103, 26960, 27704, 28490]","[u'right', u'right', u'right', u'down', u'left']",test,"[u'0', u'12', u'13', u'14', u'19', u'22']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'14', u'25', u'33', u'29', u'27', u'11', u'6', u'17', u'20', u'21', u'16', u'18', u'22', u'12', u'13'], u'time': [2512, 4071, 5078, 5799, 6502, 7096, 8687, 9775, 12342, 14103, 15831, 16774, 19479, 20055, 22455, 23111]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[0, 2, 0, 0, 52]","[25360, 208, 333, 227, 264]",38.0,"[None, None, None, None, None]","[u'', 0, -3, -2, -9, 14, -20, 25, 4, -8, 3, 29, 0, 2, 0, 2, 26, 43, 17, 0, 23, -49, 52, -1, 2, -2, 4, -4, 10, -26, -17, 13, -19, -21]",179467,3.0,30738.0,-2.59993630193e+18,mouselab-mdp,1
"[17710, 18633, 19605, 20516, 23576]","[u'up', u'up', u'up', u'right', u'up']",test,"[u'0', u'1', u'2', u'3', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'25', u'14', u'5', u'9', u'33', u'20', u'21', u'32', u'29', u'17', u'16', u'10', u'7'], u'time': [1552, 2527, 3952, 5000, 6287, 7576, 8335, 9047, 10128, 10992, 11999, 13840, 14441]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[0, 1, 5, 1, 17]","[17699, 392, 449, 396, 2540]",11.0,"[None, None, None, None, None]","[u'', 0, 1, 5, 1, 17, -10, -43, -10, 2, -6, -21, 0, -2, 0, 0, -27, -74, 47, 3, -85, -14, 13, 0, 1, -4, 1, -2, -6, -7, 2, 30, -17, -13]",206611,4.0,25746.0,2.94409503949e+18,mouselab-mdp,1
"[13838, 14650, 15507, 16620, 17490]","[u'up', u'up', u'up', u'right', u'up']",test,"[u'0', u'1', u'2', u'3', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'25', u'14', u'5', u'4', u'3', u'2', u'1', u'11', u'9'], u'time': [1398, 2286, 3175, 5135, 6831, 8279, 8759, 11303, 11799]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[0, 3, 2, -13, 127]","[13827, 289, 332, 596, 351]",110.0,"[None, None, None, None, None]","[u'', 0, 3, 2, -13, 127, 21, 3, -11, 3, -15, 21, 0, 4, 1, 4, 12, -5, -6, 9, 25, -20, -36, 0, 2, 0, 14, -25, 5, -81, -5, -10, 16, 55]",227861,5.0,19852.0,-7.72010987048e+18,mouselab-mdp,1
"[55303, 56041, 56820, 57762, 58519]","[u'right', u'right', u'right', u'up', u'up']",test,"[u'0', u'12', u'13', u'14', u'15', u'16']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'25', u'14', u'5', u'6', u'9', u'11', u'10', u'7', u'17', u'29', u'33', u'31', u'27', u'32', u'21', u'20', u'22', u'18', u'16', u'15', u'23', u'24', u'30', u'3', u'8', u'2', u'28', u'13', u'12'], u'time': [1318, 2134, 3622, 4679, 5438, 6127, 7894, 8431, 9207, 10366, 10903, 11431, 12447, 13679, 14352, 14863, 15421, 16632, 17279, 19528, 23775, 24320, 24847, 34543, 35072, 35560, 38392, 52489, 53553]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, 1, 5, 4, 19]","[55261, 209, 256, 417, 223]",2.0,"[None, None, None, None, None]","[u'', 1, -1, -3, -3, -34, 1, -32, -7, 10, -18, -7, 2, 1, 5, 4, 19, -43, -18, -2, -14, -6, 5, 0, 1, -1, 9, 0, -19, -40, -6, -8, 38, -41]",291006,6.0,61845.0,5.01968822029e+18,mouselab-mdp,1
"[11251, 12039, 12978, 14148, 15017]","[u'right', u'right', u'right', u'up', u'right']",test,"[u'0', u'12', u'13', u'14', u'15', u'17']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'25', u'9', u'5', u'6', u'16', u'17', u'14', u'12', u'13', u'15'], u'time': [1472, 2776, 3308, 3850, 4386, 4865, 6850, 7786, 8266, 8802]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-1, -2, -7, 11, 61]","[11241, 264, 421, 643, 346]",52.0,"[None, None, None, None, None]","[u'', 1, -1, 0, 9, 2, -26, -23, -5, 0, 27, -43, -1, -2, -7, 11, -1, 61, -46, 10, -22, -13, -32, -1, -3, 1, -11, -8, 0, 21, 1, 10, 16, -1]",309971,7.0,17517.0,3.45966285876e+18,mouselab-mdp,1
"[30506, 31387, 32516, 34115, 34871]","[u'left', u'left', u'left', u'up', u'up']",test,"[u'0', u'23', u'24', u'25', u'26', u'27']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'25', u'14', u'16', u'17', u'20', u'21', u'22', u'18', u'19', u'13', u'12', u'32', u'33', u'29', u'27', u'26', u'24', u'23', u'9', u'5', u'6', u'7', u'11', u'10'], u'time': [1394, 2218, 2867, 3684, 4331, 5042, 5827, 6402, 8243, 9659, 10178, 11499, 12155, 13235, 13675, 15435, 20915, 21395, 24555, 25283, 25851, 26468, 27219, 28283]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[1, -2, 2, 3, 52]","[30492, 364, 611, 1079, 236]",32.0,"[None, None, None, None, None]","[u'', 1, 3, 3, 0, 13, 40, -4, 6, -24, 12, -41, -1, 4, 1, 9, -86, -8, -6, -4, 4, -28, 40, 1, -2, 2, 3, 52, 34, -36, -6, 32, -42, 19]",348738,8.0,37405.0,8.69278459424e+18,mouselab-mdp,1
"[29754, 30432, 31285, 31915, 32843]","[u'right', u'right', u'right', u'down', u'left']",test,"[u'0', u'12', u'13', u'14', u'19', u'22']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'25', u'14', u'5', u'9', u'32', u'21', u'17', u'16', u'18', u'15', u'13', u'12', u'29', u'27', u'28', u'33', u'31', u'20', u'22', u'19', u'10', u'7', u'6', u'11'], u'time': [1339, 2242, 3450, 4131, 5394, 6403, 7556, 8212, 9011, 10075, 10813, 11348, 12355, 12950, 13508, 14084, 15396, 16916, 17684, 19460, 25380, 26182, 26948, 27780]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[1, 1, 1, -2, 70]","[29745, 155, 327, 110, 404]",47.0,"[None, None, None, None, None]","[u'', -1, 1, 3, -5, 17, -37, 26, 0, -6, -3, 28, 1, 1, 1, 1, 20, 7, 22, -2, -78, 33, 70, 0, 0, -1, -1, 1, -36, -17, -8, 8, -9, 16]",385217,9.0,35061.0,2.56897496286e+18,mouselab-mdp,1
"[28763, 29602, 30391, 31892, 32565]","[u'up', u'up', u'up', u'left', u'left']",test,"[u'0', u'1', u'2', u'3', u'8', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'25', u'14', u'5', u'9', u'11', u'10', u'7', u'6', u'16', u'17', u'18', u'22', u'20', u'21', u'31', u'33', u'32', u'29', u'27', u'28', u'3', u'1', u'2', u'8', u'4'], u'time': [1219, 1851, 2796, 3308, 3787, 4276, 5036, 6052, 6988, 7518, 8076, 8851, 9604, 10436, 11980, 13077, 13725, 14596, 15028, 15532, 18676, 20333, 20717, 21525, 25343]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[0, 0, 4, 1, 53]","[28754, 319, 259, 978, 151]",33.0,"[None, None, None, None, None]","[u'', 0, 0, 4, 4, -39, 45, 32, 1, 5, 43, 53, 1, -2, 0, 7, -27, -39, 0, 1, 12, 39, -70, 0, 0, 0, 1, 33, 18, -1, 1, 3, -4, 42]",421300,10.0,34673.0,-6.00893554297e+18,mouselab-mdp,1
