A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,initialized,0,,1527704569994
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,window_resize,1,"[1024, 721]",1527704569995
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,window_resize,273,"[1024, 721]",1527704570268
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,focus,31441,off,1527704601709
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,focus,35834,on,1527704637543
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,focus,120176,off,1527704757719
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,focus,53336,on,1527704811055
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,focus,115646,off,1527704926701
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,focus,20629,on,1527704947330
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,focus,63471,off,1527705010801
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,focus,32978,on,1527705043779
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,focus,121863,off,1527705165642
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,focus,33703,on,1527705199345
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,focus,27089,off,1527705226434
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,focus,119577,on,1527705346011
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,focus,88202,off,1527705434213
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,focus,51233,on,1527705485446
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,focus,24077,off,1527705509523
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,focus,99835,on,1527705609358
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,focus,104601,off,1527705713959
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,focus,63846,on,1527705777805
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,focus,34506,off,1527705812311
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,focus,116743,on,1527705929054
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,focus,48,off,1527705929102
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,focus,0,on,1527705929102
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,focus,4,off,1527705929106
A2YJZYTC8WOIZT:3IXQG4FA2TYTAZKY9IY9M9ZWO7NB90,focus,0,on,1527705929106
A2ZL5GAZK6S0H1:3UWN2HHPUY5DGN5ULE39UZ4GXKVSNM,initialized,0,,1527705418989
A2ZL5GAZK6S0H1:3UWN2HHPUY5DGN5ULE39UZ4GXKVSNM,window_resize,0,"[1024, 721]",1527705418989
A2ZL5GAZK6S0H1:3UWN2HHPUY5DGN5ULE39UZ4GXKVSNM,window_resize,331,"[1024, 721]",1527705419320
A2ZL5GAZK6S0H1:3UWN2HHPUY5DGN5ULE39UZ4GXKVSNM,window_resize,62058,"[1366, 677]",1527705481378
A2ZL5GAZK6S0H1:3UWN2HHPUY5DGN5ULE39UZ4GXKVSNM,focus,1082738,off,1527706564116
A2ZL5GAZK6S0H1:3UWN2HHPUY5DGN5ULE39UZ4GXKVSNM,focus,3226,on,1527706567342
A2ZL5GAZK6S0H1:3UWN2HHPUY5DGN5ULE39UZ4GXKVSNM,focus,788,off,1527706568130
A2ZL5GAZK6S0H1:3UWN2HHPUY5DGN5ULE39UZ4GXKVSNM,focus,2838,on,1527706570968
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,initialized,0,,1527694734200
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,window_resize,0,"[1024, 722]",1527694734200
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,window_resize,330,"[1024, 722]",1527694734530
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,focus,80591,off,1527694815121
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,focus,2,on,1527694815123
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,focus,0,off,1527694815123
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,focus,138,on,1527694815261
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,window_resize,75801,"[1366, 678]",1527694891062
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,window_resize,18085,"[1024, 722]",1527694909147
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,focus,4028,off,1527694913175
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,focus,4492,on,1527694917667
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,focus,21869,off,1527694939536
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,focus,2513,on,1527694942049
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,window_resize,5545,"[1366, 678]",1527694947594
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,focus,22000,off,1527694969594
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,focus,4464,on,1527694974058
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,window_resize,13524,"[1242, 616]",1527694987582
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,focus,21484,off,1527695009066
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,window_resize,1610,"[1366, 678]",1527695010676
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,focus,32646,on,1527695043322
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,window_resize,268,"[1024, 722]",1527695043590
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,focus,5541,off,1527695049131
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,focus,4924,on,1527695054055
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,window_resize,20177,"[1366, 678]",1527695074232
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,focus,4681,off,1527695078913
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,focus,3105,on,1527695082018
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,window_resize,13514,"[1024, 722]",1527695095532
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,focus,8878,off,1527695104410
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,focus,4759,on,1527695109169
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,window_resize,357,"[1366, 678]",1527695109526
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,window_resize,1828,"[1024, 722]",1527695111354
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,focus,10320,off,1527695121674
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,focus,21282,on,1527695142956
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,window_resize,2060,"[1366, 678]",1527695145016
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,focus,562578,off,1527695707594
A3329CH71VMUBQ:3WQQ9FUS6AUTWU1O4QSVMD4L415B8B,focus,6599,on,1527695714193
A3AHY83AP9XLZ9:308Q0PEVB8D3X7Y4FSQQ8W39JX7I9G,initialized,0,,1527692114299
