pid,assignment_id,worker_id
70,308Q0PEVB8D3X7Y4FSQQ8W39JZFI9S,A29GA9SMFNHAUW
71,3DI28L7YXAE9SXTNFWL68BNYTUK1ET,A2A35Y6TXQXF5N
72,3OVR4I9USPJFHZGBB5Z80QJFOHI4QL,A2A4ZT0C0ZNTQF
73,3KRVW3HTZNL7Y5KU9DO9HKFGSWNSMS,A2B5HZBQ6C3J3L
74,3YGXWBAF70HBNY6S6NYDGLUYK2H4CG,A2DVV59R1CQU6T
75,3QY5DC2MXRKH78KHCVFW1VDVGSWUF3,A2DYFS80ZFSPHL
76,3A7Y0R2P2OOPTE080QH4004R3HUJXN,A2EUXA84IMO859
77,33L7PJKHCGYTSGV54CJGM7A7ABKT84,A2H8HVANGF4A58
78,3MMN5BL1WZ43EOZFJYN89C740HXM35,A2JDF84RUDFR3A
79,36DSNE9QZ5Y2Z5MGZZU8HNDYRDPOJN,A2LCP0T4E23JQS
80,39RP059MEHT8HJ3SYR2ERV5GO81MBL,A2LW8B2A7KGWST
81,3BWI6RSP7G9N3J8P4C2F9LEBWH17EF,A2N8FYNKM133KF
82,3137ONMDKG56WCJQXF69FYR4VK6GED,A2O68J7PBH42MA
83,3TY7ZAOG5FKC780FFZS9S1HT8Z9K0S,A2OT6DX2EWTKB7
84,3HVVDCPGTES87MMNHGHALKY93PGYTE,A2P7Z2TKGACY2E
85,3B1NLC6UGZWAT38G6TMK9AQ89RKGPA,A2PCQNGK9C62J5
86,336YQZE83VE6S3MJXHB1O95OECFM5K,A2PJ1XAIGPIGJU
87,3MMN5BL1WZ43EOZFJYN89C740GP3MC,A2PX1OE5N67DOP
88,3QUO65DNQUOBDLXABYYMOPM98UUUOY,A2QEICH4HZ2V44
89,33SA9F9TRXU2TY9QCKAR11DSP7SWEM,A2QTP92PCZUGI2
90,3RXPCZQMQPB7CBPELRBU8E8A6AZ1GA,A2RGO0TSHROD8B
91,3W8CV64QJ2Z31CNK9A858K2UJMZH9X,A2S28BY0ZIUWCG
92,3VP0C6EFSGW2B7MX20L6GFJOA7QM60,A2S4BU23GT93ZD
93,30LSNF239UVSXND5UJBBY9VVDUD2IU,A2T4RDMX916AKA
94,3VP0C6EFSGW2B7MX20L6GFJOA8V6MR,A2U5HAXPAFPPA6
95,3TAYZSBPLL8HR1G1ZV5P2B1IMS12S8,A2VFEDAK5C1E1O
96,3RXCAC0YIRPPNB9ZKCK9NOVIKHOG8U,A2W7CITYI1NO0F
97,3IOEN3P9S7J5FI089E28WNVLCWW168,A2WKN97R9EXE6B
98,3RSDURM96AM6I34QRLSFMYY80GWEY9,A2X8SEZX56LEAD
99,3PXX5PX6LXY7FIU31OC9I4AGURDBAR,A2XHD64QUKA5Z6
100,33UKMF9319KCQ0NT7AUBD36UOO0TTO,A2XJM4FLTI7DPM
