p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,,,,,,,,,,,192750,,192752,,,instructions,"[{""page_index"":0,""viewing_time"":107376},{""page_index"":1,""viewing_time"":38793},{""page_index"":2,""viewing_time"":46580}]",8
,,,,,,,,,,,,,,76969,,76970,,,instructions,"[{""page_index"":0,""viewing_time"":32732},{""page_index"":1,""viewing_time"":27953},{""page_index"":2,""viewing_time"":16283}]",9
,,,,,,,,,,,,,,126726,,126728,,,instructions,"[{""page_index"":0,""viewing_time"":49756},{""page_index"":1,""viewing_time"":50033},{""page_index"":2,""viewing_time"":26936}]",10
,,,,,,,,,,,,,,79619,,79621,,,instructions,"[{""page_index"":0,""viewing_time"":23644},{""page_index"":1,""viewing_time"":41220},{""page_index"":2,""viewing_time"":14754}]",11
,,,,,,,,,,,,,,213392,,213393,,,instructions,"[{""page_index"":0,""viewing_time"":96387},{""page_index"":1,""viewing_time"":70911},{""page_index"":2,""viewing_time"":46093}]",12
,,,,,,,,,,,,,,144819,,144821,,,instructions,"[{""page_index"":0,""viewing_time"":107907},{""page_index"":1,""viewing_time"":22958},{""page_index"":2,""viewing_time"":13952}]",13
,,,,,,,,,,,,,,84228,,287986,,,instructions,"[{""page_index"":0,""viewing_time"":26012},{""page_index"":1,""viewing_time"":37256},{""page_index"":2,""viewing_time"":20959}]",13
,,,,,,,,,,,,,,113798,,428417,,,instructions,"[{""page_index"":0,""viewing_time"":48861},{""page_index"":1,""viewing_time"":55064},{""page_index"":2,""viewing_time"":9872}]",13
,,,,,,,,,,,,,,57822,,504768,,,instructions,"[{""page_index"":0,""viewing_time"":2862},{""page_index"":1,""viewing_time"":13411},{""page_index"":2,""viewing_time"":41548}]",13
,,,,,,,,,,,,,,21174,,546913,,,instructions,"[{""page_index"":0,""viewing_time"":2766},{""page_index"":1,""viewing_time"":4679},{""page_index"":2,""viewing_time"":13728}]",13
,,,,,,,,,,,,,,112032,,112032,,,instructions,"[{""page_index"":0,""viewing_time"":43321},{""page_index"":1,""viewing_time"":36485},{""page_index"":2,""viewing_time"":32224}]",14
,,,,,,,,,,,,,,88819,,231653,,,instructions,"[{""page_index"":0,""viewing_time"":39056},{""page_index"":1,""viewing_time"":26218},{""page_index"":2,""viewing_time"":23544}]",14
,,,,,,,,,,,,,,185218,,185219,,,instructions,"[{""page_index"":0,""viewing_time"":49599},{""page_index"":1,""viewing_time"":112255},{""page_index"":2,""viewing_time"":23363}]",15
,,,,,,,,,,,,,,104122,,104124,,,instructions,"[{""page_index"":0,""viewing_time"":38523},{""page_index"":1,""viewing_time"":39455},{""page_index"":2,""viewing_time"":26143}]",16
,,,,,,,,,,,,,,175862,,408287,,,instructions,"[{""page_index"":0,""viewing_time"":156055},{""page_index"":1,""viewing_time"":16071},{""page_index"":2,""viewing_time"":3735}]",16
,,,,,,,,,,,,,,199629,,199630,,,instructions,"[{""page_index"":0,""viewing_time"":93154},{""page_index"":1,""viewing_time"":65007},{""page_index"":2,""viewing_time"":41467}]",17
,,,,,,,,,,,,,,35455,,286181,,,instructions,"[{""page_index"":0,""viewing_time"":21728},{""page_index"":1,""viewing_time"":8936},{""page_index"":2,""viewing_time"":4789}]",17
,,,,,,,,,,,,,,230361,,230363,,,instructions,"[{""page_index"":0,""viewing_time"":64071},{""page_index"":1,""viewing_time"":29281},{""page_index"":2,""viewing_time"":137007}]",18
,,,,,,,,,,,,,,162584,,162585,,,instructions,"[{""page_index"":0,""viewing_time"":5149},{""page_index"":1,""viewing_time"":105025},{""page_index"":2,""viewing_time"":52408}]",19
,,,,,,,,,,,,,,92783,,92786,,,instructions,"[{""page_index"":0,""viewing_time"":36468},{""page_index"":1,""viewing_time"":37943},{""page_index"":2,""viewing_time"":18370}]",20
,,,,,,,,,,,,,,11067,,133047,,,instructions,"[{""page_index"":0,""viewing_time"":5181},{""page_index"":1,""viewing_time"":4077},{""page_index"":2,""viewing_time"":1808}]",20
,,,,,,,,,,,,,,154465,,154466,,,instructions,"[{""page_index"":0,""viewing_time"":70673},{""page_index"":1,""viewing_time"":48862},{""page_index"":2,""viewing_time"":34930}]",21
,,,,,,,,,,,,,,23031,,219472,,,instructions,"[{""page_index"":0,""viewing_time"":9350},{""page_index"":1,""viewing_time"":6503},{""page_index"":2,""viewing_time"":7178}]",21
,,,,,,,,,,,,,,94902,,94906,,,instructions,"[{""page_index"":0,""viewing_time"":29329},{""page_index"":1,""viewing_time"":52003},{""page_index"":2,""viewing_time"":13567}]",22
,,,,,,,,,,,,,,326675,,326676,,,instructions,"[{""page_index"":0,""viewing_time"":146468},{""page_index"":1,""viewing_time"":100745},{""page_index"":2,""viewing_time"":79461}]",23
,,,,,,,,,,,,,,178076,,178077,,,instructions,"[{""page_index"":0,""viewing_time"":114309},{""page_index"":1,""viewing_time"":39151},{""page_index"":2,""viewing_time"":24615}]",24
,,,,,,,,,,,,,,105397,,105398,,,instructions,"[{""page_index"":0,""viewing_time"":51748},{""page_index"":1,""viewing_time"":31936},{""page_index"":2,""viewing_time"":21712}]",25
,,,,,,,,,,,,,,53272,,53273,,,instructions,"[{""page_index"":0,""viewing_time"":27569},{""page_index"":1,""viewing_time"":11183},{""page_index"":2,""viewing_time"":14520}]",26
,,,,,,,,,,,,,,55025,,154141,,,instructions,"[{""page_index"":0,""viewing_time"":19410},{""page_index"":1,""viewing_time"":23903},{""page_index"":2,""viewing_time"":11712}]",26
,,,,,,,,,,,,,,44491,,44493,,,instructions,"[{""page_index"":0,""viewing_time"":37803},{""page_index"":1,""viewing_time"":3815},{""page_index"":2,""viewing_time"":2872}]",27
,,,,,,,,,,,,,,234171,,491438,,,instructions,"[{""page_index"":0,""viewing_time"":144171},{""page_index"":1,""viewing_time"":16100},{""page_index"":2,""viewing_time"":73898}]",27
,,,,,,,,,,,,,,78478,,78479,,,instructions,"[{""page_index"":0,""viewing_time"":25902},{""page_index"":1,""viewing_time"":31431},{""page_index"":2,""viewing_time"":21144}]",28
,,,,,,,,,,,,,,116724,,116726,,,instructions,"[{""page_index"":0,""viewing_time"":45181},{""page_index"":1,""viewing_time"":42969},{""page_index"":2,""viewing_time"":28574}]",29
,,,,,,,,,,,,,,128956,,128962,,,instructions,"[{""page_index"":0,""viewing_time"":75141},{""page_index"":1,""viewing_time"":37588},{""page_index"":2,""viewing_time"":16227}]",30
,,,,,,,,,,,,,,99827,,99829,,,instructions,"[{""page_index"":0,""viewing_time"":49894},{""page_index"":1,""viewing_time"":18704},{""page_index"":2,""viewing_time"":31228}]",31
,,,,,,,,,,,,,,112194,,112195,,,instructions,"[{""page_index"":0,""viewing_time"":57751},{""page_index"":1,""viewing_time"":34106},{""page_index"":2,""viewing_time"":20336}]",32
,,,,,,,,,,,,,,94615,,94617,,,instructions,"[{""page_index"":0,""viewing_time"":46618},{""page_index"":1,""viewing_time"":27926},{""page_index"":2,""viewing_time"":20071}]",33
,,,,,,,,,,,,,,135775,,135777,,,instructions,"[{""page_index"":0,""viewing_time"":36388},{""page_index"":1,""viewing_time"":43387},{""page_index"":2,""viewing_time"":55998}]",34
,,,,,,,,,,,,,,154022,,154023,,,instructions,"[{""page_index"":0,""viewing_time"":72100},{""page_index"":1,""viewing_time"":47314},{""page_index"":2,""viewing_time"":34608}]",35
,,,,,,,,,,,,,,127979,,127979,,,instructions,"[{""page_index"":0,""viewing_time"":42038},{""page_index"":1,""viewing_time"":48308},{""page_index"":2,""viewing_time"":37632}]",36
,,,,,,,,,,,,,,42017,,209552,,,instructions,"[{""page_index"":0,""viewing_time"":32902},{""page_index"":1,""viewing_time"":5770},{""page_index"":2,""viewing_time"":3344}]",36
,,,,,,,,,,,,,,124001,,124003,,,instructions,"[{""page_index"":0,""viewing_time"":51095},{""page_index"":1,""viewing_time"":46262},{""page_index"":2,""viewing_time"":26642}]",37
,,,,,,,,,,,,,,81797,,81799,,,instructions,"[{""page_index"":0,""viewing_time"":34411},{""page_index"":1,""viewing_time"":22666},{""page_index"":2,""viewing_time"":24720}]",38
,,,,,,,,,,,,,,74422,,186008,,,instructions,"[{""page_index"":0,""viewing_time"":34811},{""page_index"":1,""viewing_time"":20795},{""page_index"":2,""viewing_time"":18816}]",38
,,,,,,,,,,,,,,104301,,104303,,,instructions,"[{""page_index"":0,""viewing_time"":40548},{""page_index"":1,""viewing_time"":36088},{""page_index"":2,""viewing_time"":27663}]",39
,,,,,,,,,,,,,,124227,,124230,,,instructions,"[{""page_index"":0,""viewing_time"":67987},{""page_index"":1,""viewing_time"":50885},{""page_index"":2,""viewing_time"":5351}]",40
,,,,,,,,,,,,,,113917,,113923,,,instructions,"[{""page_index"":0,""viewing_time"":43571},{""page_index"":1,""viewing_time"":44938},{""page_index"":2,""viewing_time"":25399}]",41
,,,,,,,,,,,,,,125809,,125811,,,instructions,"[{""page_index"":0,""viewing_time"":34922},{""page_index"":1,""viewing_time"":62699},{""page_index"":2,""viewing_time"":28186}]",42
,,,,,,,,,,,,,,227206,,227209,,,instructions,"[{""page_index"":0,""viewing_time"":66605},{""page_index"":1,""viewing_time"":115844},{""page_index"":2,""viewing_time"":44754}]",43
,,,,,,,,,,,,,,212465,,212466,,,instructions,"[{""page_index"":0,""viewing_time"":48937},{""page_index"":1,""viewing_time"":61318},{""page_index"":2,""viewing_time"":102208}]",44
,,,,,,,,,,,,,,50559,,50560,,,instructions,"[{""page_index"":0,""viewing_time"":38403},{""page_index"":1,""viewing_time"":10707},{""page_index"":2,""viewing_time"":1447}]",45
,,,,,,,,,,,,,,50407,,133813,,,instructions,"[{""page_index"":0,""viewing_time"":19278},{""page_index"":1,""viewing_time"":18224},{""page_index"":2,""viewing_time"":12904}]",45
,,,,,,,,,,,,,,174234,,174236,,,instructions,"[{""page_index"":0,""viewing_time"":78241},{""page_index"":1,""viewing_time"":54366},{""page_index"":2,""viewing_time"":41625}]",46
,,,,,,,,,,,,,,70441,,70441,,,instructions,"[{""page_index"":0,""viewing_time"":24235},{""page_index"":1,""viewing_time"":28940},{""page_index"":2,""viewing_time"":17265}]",47
,,,,,,,,,,,,,,17040,,17041,,,instructions,"[{""page_index"":0,""viewing_time"":8339},{""page_index"":1,""viewing_time"":3564},{""page_index"":2,""viewing_time"":5136}]",48
,,,,,,,,,,,,,,275572,,275575,,,instructions,"[{""page_index"":0,""viewing_time"":126162},{""page_index"":1,""viewing_time"":90526},{""page_index"":2,""viewing_time"":58879}]",49
,,,,,,,,,,,,,,102517,,102518,,,instructions,"[{""page_index"":0,""viewing_time"":52026},{""page_index"":1,""viewing_time"":27192},{""page_index"":2,""viewing_time"":23299}]",50
,,,,,,,,,,,,,,259683,,259683,,,instructions,"[{""page_index"":0,""viewing_time"":43133},{""page_index"":1,""viewing_time"":22841},{""page_index"":0,""viewing_time"":16804},{""page_index"":1,""viewing_time"":37561},{""page_index"":0,""viewing_time"":4934},{""page_index"":1,""viewing_time"":5436},{""page_index"":0,""viewing_time"":7227},{""page_index"":1,""viewing_time"":26908},{""page_index"":0,""viewing_time"":22899},{""page_index"":1,""viewing_time"":9979},{""page_index"":2,""viewing_time"":7039},{""page_index"":1,""viewing_time"":979},{""page_index"":0,""viewing_time"":6200},{""page_index"":1,""viewing_time"":6350},{""page_index"":2,""viewing_time"":7223},{""page_index"":1,""viewing_time"":768},{""page_index"":0,""viewing_time"":2305},{""page_index"":1,""viewing_time"":1792},{""page_index"":0,""viewing_time"":3867},{""page_index"":1,""viewing_time"":3237},{""page_index"":2,""viewing_time"":7913},{""page_index"":1,""viewing_time"":1468},{""page_index"":0,""viewing_time"":6459},{""page_index"":1,""viewing_time"":2776},{""page_index"":2,""viewing_time"":3584}]",51
,,,,,,,,,,,,,,13908,,302314,,,instructions,"[{""page_index"":0,""viewing_time"":4172},{""page_index"":1,""viewing_time"":1976},{""page_index"":2,""viewing_time"":7760}]",51
,,,,,,,,,,,,,,147066,,147067,,,instructions,"[{""page_index"":0,""viewing_time"":49694},{""page_index"":1,""viewing_time"":49408},{""page_index"":2,""viewing_time"":47964}]",52
,,,,,,,,,,,,,,344846,,344848,,,instructions,"[{""page_index"":0,""viewing_time"":74924},{""page_index"":1,""viewing_time"":200528},{""page_index"":2,""viewing_time"":69393}]",53
,,,,,,,,,,,,,,345115,,345117,,,instructions,"[{""page_index"":0,""viewing_time"":137615},{""page_index"":1,""viewing_time"":60919},{""page_index"":2,""viewing_time"":146579}]",54
,,,,,,,,,,,,,,109291,,109295,,,instructions,"[{""page_index"":0,""viewing_time"":49988},{""page_index"":1,""viewing_time"":32190},{""page_index"":2,""viewing_time"":27109}]",55
,,,,,,,,,,,,,,105793,,105795,,,instructions,"[{""page_index"":0,""viewing_time"":57338},{""page_index"":1,""viewing_time"":29184},{""page_index"":2,""viewing_time"":19270}]",56
,,,,,,,,,,,,,,29433,,151006,,,instructions,"[{""page_index"":0,""viewing_time"":7961},{""page_index"":1,""viewing_time"":14423},{""page_index"":2,""viewing_time"":7048}]",56
,,,,,,,,,,,,,,118578,,118580,,,instructions,"[{""page_index"":0,""viewing_time"":43499},{""page_index"":1,""viewing_time"":24275},{""page_index"":2,""viewing_time"":50803}]",57
,,,,,,,,,,,,,,56210,,56215,,,instructions,"[{""page_index"":0,""viewing_time"":29672},{""page_index"":1,""viewing_time"":13806},{""page_index"":2,""viewing_time"":12732}]",58
,,,,,,,,,,,,,,97580,,97582,,,instructions,"[{""page_index"":0,""viewing_time"":51694},{""page_index"":1,""viewing_time"":24471},{""page_index"":2,""viewing_time"":21414}]",59
,,,,,,,,,,,,,,79852,,226901,,,instructions,"[{""page_index"":0,""viewing_time"":44945},{""page_index"":1,""viewing_time"":28422},{""page_index"":2,""viewing_time"":6485}]",59
,,,,,,,,,,,,,,165907,,165908,,,instructions,"[{""page_index"":0,""viewing_time"":77574},{""page_index"":1,""viewing_time"":57271},{""page_index"":2,""viewing_time"":31061}]",60
,,,,,,,,,,,,,,41039,,251704,,,instructions,"[{""page_index"":0,""viewing_time"":11979},{""page_index"":1,""viewing_time"":18949},{""page_index"":2,""viewing_time"":10111}]",60
,,,,,,,,,,,,,,36849,,321232,,,instructions,"[{""page_index"":0,""viewing_time"":7960},{""page_index"":1,""viewing_time"":24321},{""page_index"":2,""viewing_time"":4567}]",60
,,,,,,,,,,,,,,253934,,253935,,,instructions,"[{""page_index"":0,""viewing_time"":166285},{""page_index"":1,""viewing_time"":64176},{""page_index"":2,""viewing_time"":23472}]",61
,,,,,,,,,,,,,,123576,,123578,,,instructions,"[{""page_index"":0,""viewing_time"":62014},{""page_index"":1,""viewing_time"":40866},{""page_index"":2,""viewing_time"":20696}]",62
,,,,,,,,,,,,,,97133,,97135,,,instructions,"[{""page_index"":0,""viewing_time"":36431},{""page_index"":1,""viewing_time"":2949},{""page_index"":0,""viewing_time"":13318},{""page_index"":1,""viewing_time"":19961},{""page_index"":2,""viewing_time"":24472}]",63
,,,,,,,,,,,,,,33055,,167454,,,instructions,"[{""page_index"":0,""viewing_time"":14746},{""page_index"":1,""viewing_time"":8912},{""page_index"":2,""viewing_time"":9397}]",63
,,,,,,,,,,,,,,84797,,84797,,,instructions,"[{""page_index"":0,""viewing_time"":6241},{""page_index"":1,""viewing_time"":22521},{""page_index"":0,""viewing_time"":13627},{""page_index"":1,""viewing_time"":11608},{""page_index"":2,""viewing_time"":30798}]",64
,,,,,,,,,,,,,,144247,,144248,,,instructions,"[{""page_index"":0,""viewing_time"":75115},{""page_index"":1,""viewing_time"":38008},{""page_index"":2,""viewing_time"":31122}]",65
,,,,,,,,,,,,,,110786,,110786,,,instructions,"[{""page_index"":0,""viewing_time"":43041},{""page_index"":1,""viewing_time"":43066},{""page_index"":2,""viewing_time"":24679}]",66
,,,,,,,,,,,,,,81713,,81716,,,instructions,"[{""page_index"":0,""viewing_time"":34469},{""page_index"":1,""viewing_time"":30647},{""page_index"":2,""viewing_time"":16594}]",67
,,,,,,,,,,,,,,77514,,77516,,,instructions,"[{""page_index"":0,""viewing_time"":41506},{""page_index"":1,""viewing_time"":30751},{""page_index"":2,""viewing_time"":5256}]",68
,,,,,,,,,,,,,,192671,,192673,,,instructions,"[{""page_index"":0,""viewing_time"":46746},{""page_index"":1,""viewing_time"":83146},{""page_index"":2,""viewing_time"":62773}]",69
,,,,,,,,,,,,,,215471,,215472,,,instructions,"[{""page_index"":0,""viewing_time"":74168},{""page_index"":1,""viewing_time"":79900},{""page_index"":2,""viewing_time"":61401}]",70
,,,,,,,,,,,,,,127141,,127141,,,instructions,"[{""page_index"":0,""viewing_time"":62817},{""page_index"":1,""viewing_time"":41159},{""page_index"":2,""viewing_time"":23163}]",71
,,,,,,,,,,,,,,218477,,218478,,,instructions,"[{""page_index"":0,""viewing_time"":123910},{""page_index"":1,""viewing_time"":65625},{""page_index"":2,""viewing_time"":28941}]",72
,,,,,,,,,,,,,,127912,,127913,,,instructions,"[{""page_index"":0,""viewing_time"":57239},{""page_index"":1,""viewing_time"":59603},{""page_index"":2,""viewing_time"":11070}]",73
,,,,,,,,,,,,,,80390,,80391,,,instructions,"[{""page_index"":0,""viewing_time"":31920},{""page_index"":1,""viewing_time"":27743},{""page_index"":2,""viewing_time"":20726}]",74
,,,,,,,,,,,,,,64191,,169106,,,instructions,"[{""page_index"":0,""viewing_time"":40815},{""page_index"":1,""viewing_time"":22253},{""page_index"":2,""viewing_time"":1122}]",74
,,,,,,,,,,,,,,104614,,104615,,,instructions,"[{""page_index"":0,""viewing_time"":49839},{""page_index"":1,""viewing_time"":24463},{""page_index"":2,""viewing_time"":30311}]",75
,,,,,,,,,,,,,,60711,,187647,,,instructions,"[{""page_index"":0,""viewing_time"":25742},{""page_index"":1,""viewing_time"":18048},{""page_index"":2,""viewing_time"":16920}]",75
,,,,,,,,,,,,,,199785,,199789,,,instructions,"[{""page_index"":0,""viewing_time"":98799},{""page_index"":1,""viewing_time"":62181},{""page_index"":2,""viewing_time"":38802}]",76
,,,,,,,,,,,,,,57904,,57906,,,instructions,"[{""page_index"":0,""viewing_time"":27920},{""page_index"":1,""viewing_time"":18438},{""page_index"":2,""viewing_time"":11544}]",77
,,,,,,,,,,,,,,16022,,97093,,,instructions,"[{""page_index"":0,""viewing_time"":4741},{""page_index"":1,""viewing_time"":7959},{""page_index"":2,""viewing_time"":3321}]",77
,,,,,,,,,,,,,,89608,,89608,,,instructions,"[{""page_index"":0,""viewing_time"":57261},{""page_index"":1,""viewing_time"":17806},{""page_index"":2,""viewing_time"":14540}]",78
,,,,,,,,,,,,,,15141,,15144,,,instructions,"[{""page_index"":0,""viewing_time"":2690},{""page_index"":1,""viewing_time"":8982},{""page_index"":2,""viewing_time"":3467}]",79
,,,,,,,,,,,,,,93573,,93574,,,instructions,"[{""page_index"":0,""viewing_time"":35544},{""page_index"":1,""viewing_time"":35577},{""page_index"":2,""viewing_time"":22451}]",80
,,,,,,,,,,,,,,22390,,139353,,,instructions,"[{""page_index"":0,""viewing_time"":12896},{""page_index"":1,""viewing_time"":4420},{""page_index"":2,""viewing_time"":5073}]",80
,,,,,,,,,,,,,,116761,,116762,,,instructions,"[{""page_index"":0,""viewing_time"":56318},{""page_index"":1,""viewing_time"":38926},{""page_index"":2,""viewing_time"":21516}]",81
,,,,,,,,,,,,,,94981,,94983,,,instructions,"[{""page_index"":0,""viewing_time"":37709},{""page_index"":1,""viewing_time"":37080},{""page_index"":2,""viewing_time"":20192}]",82
,,,,,,,,,,,,,,8801,,8802,,,instructions,"[{""page_index"":0,""viewing_time"":3878},{""page_index"":1,""viewing_time"":1377},{""page_index"":2,""viewing_time"":3545}]",83
,,,,,,,,,,,,,,112081,,177180,,,instructions,"[{""page_index"":0,""viewing_time"":14568},{""page_index"":1,""viewing_time"":84289},{""page_index"":2,""viewing_time"":13224}]",83
,,,,,,,,,,,,,,8108,,232557,,,instructions,"[{""page_index"":0,""viewing_time"":2760},{""page_index"":1,""viewing_time"":1065},{""page_index"":2,""viewing_time"":4282}]",83
,,,,,,,,,,,,,,70040,,348558,,,instructions,"[{""page_index"":0,""viewing_time"":33841},{""page_index"":1,""viewing_time"":6639},{""page_index"":2,""viewing_time"":24229},{""page_index"":1,""viewing_time"":1078},{""page_index"":2,""viewing_time"":4252}]",83
,,,,,,,,,,,,,,81541,,81543,,,instructions,"[{""page_index"":0,""viewing_time"":44593},{""page_index"":1,""viewing_time"":28767},{""page_index"":2,""viewing_time"":8181}]",84
,,,,,,,,,,,,,,65222,,187560,,,instructions,"[{""page_index"":0,""viewing_time"":21724},{""page_index"":1,""viewing_time"":22143},{""page_index"":2,""viewing_time"":21355}]",84
,,,,,,,,,,,,,,210832,,210834,,,instructions,"[{""page_index"":0,""viewing_time"":67429},{""page_index"":1,""viewing_time"":109672},{""page_index"":2,""viewing_time"":33728}]",85
,,,,,,,,,,,,,,78973,,327582,,,instructions,"[{""page_index"":0,""viewing_time"":24868},{""page_index"":1,""viewing_time"":21504},{""page_index"":2,""viewing_time"":12064},{""page_index"":1,""viewing_time"":19804},{""page_index"":2,""viewing_time"":732}]",85
,,,,,,,,,,,,,,52186,,52189,,,instructions,"[{""page_index"":0,""viewing_time"":14361},{""page_index"":1,""viewing_time"":27558},{""page_index"":2,""viewing_time"":10264}]",86
,,,,,,,,,,,,,,131883,,131884,,,instructions,"[{""page_index"":0,""viewing_time"":59689},{""page_index"":1,""viewing_time"":67288},{""page_index"":2,""viewing_time"":4904}]",87
,,,,,,,,,,,,,,76061,,76063,,,instructions,"[{""page_index"":0,""viewing_time"":28954},{""page_index"":1,""viewing_time"":23978},{""page_index"":2,""viewing_time"":23127}]",88
,,,,,,,,,,,,,,180318,,180318,,,instructions,"[{""page_index"":0,""viewing_time"":64306},{""page_index"":1,""viewing_time"":78301},{""page_index"":2,""viewing_time"":37710}]",89
,,,,,,,,,,,,,,97447,,97448,,,instructions,"[{""page_index"":0,""viewing_time"":40783},{""page_index"":1,""viewing_time"":36347},{""page_index"":2,""viewing_time"":20316}]",90
,,,,,,,,,,,,,,57903,,57903,,,instructions,"[{""page_index"":0,""viewing_time"":28210},{""page_index"":1,""viewing_time"":17709},{""page_index"":2,""viewing_time"":11983}]",91
,,,,,,,,,,,,,,104922,,104924,,,instructions,"[{""page_index"":0,""viewing_time"":33083},{""page_index"":1,""viewing_time"":22154},{""page_index"":2,""viewing_time"":21933},{""page_index"":1,""viewing_time"":6914},{""page_index"":0,""viewing_time"":3639},{""page_index"":1,""viewing_time"":16599},{""page_index"":2,""viewing_time"":599}]",92
,,,,,,,,,,,,,,42855,,42856,,,instructions,"[{""page_index"":0,""viewing_time"":22516},{""page_index"":1,""viewing_time"":13037},{""page_index"":2,""viewing_time"":7302}]",93
,,,,,,,,,,,,,,13931,,79185,,,instructions,"[{""page_index"":0,""viewing_time"":8208},{""page_index"":1,""viewing_time"":2936},{""page_index"":2,""viewing_time"":2787}]",93
,,,,,,,,,,,,,,3092,,95019,,,instructions,"[{""page_index"":0,""viewing_time"":1862},{""page_index"":1,""viewing_time"":753},{""page_index"":2,""viewing_time"":477}]",93
,,,,,,,,,,,,,,12787,,123728,,,instructions,"[{""page_index"":0,""viewing_time"":5316},{""page_index"":1,""viewing_time"":4368},{""page_index"":2,""viewing_time"":3103}]",93
,,,,,,,,,,,,,,68965,,68967,,,instructions,"[{""page_index"":0,""viewing_time"":17441},{""page_index"":1,""viewing_time"":8682},{""page_index"":2,""viewing_time"":42840}]",94
,,,,,,,,,,,,,,50265,,156829,,,instructions,"[{""page_index"":0,""viewing_time"":31769},{""page_index"":1,""viewing_time"":11942},{""page_index"":2,""viewing_time"":6553}]",94
,,,,,,,,,,,,,,151582,,151583,,,instructions,"[{""page_index"":0,""viewing_time"":42149},{""page_index"":1,""viewing_time"":20699},{""page_index"":2,""viewing_time"":88732}]",95
,,,,,,,,,,,,,,5185,,202215,,,instructions,"[{""page_index"":0,""viewing_time"":1771},{""page_index"":1,""viewing_time"":1465},{""page_index"":2,""viewing_time"":1949}]",95
,,,,,,,,,,,,,,28747,,256121,,,instructions,"[{""page_index"":0,""viewing_time"":5959},{""page_index"":1,""viewing_time"":13461},{""page_index"":2,""viewing_time"":9327}]",95
,,,,,,,,,,,,,,83758,,83762,,,instructions,"[{""page_index"":0,""viewing_time"":42758},{""page_index"":1,""viewing_time"":26254},{""page_index"":2,""viewing_time"":14744}]",96
