A1CI20SHHTUP0R:3KRVW3HTZNL7Y5KU9DO9HKFGLX4SM4,initialized,0,,1520187470348
A1CI20SHHTUP0R:3KRVW3HTZNL7Y5KU9DO9HKFGLX4SM4,window_resize,0,"[1462, 776]",1520187470348
A1CI20SHHTUP0R:3KRVW3HTZNL7Y5KU9DO9HKFGLX4SM4,window_resize,290,"[1462, 776]",1520187470638
A1F42D4L22K5ND:3N1FSUEFL50LSQC66JTO0RCGY394DR,initialized,0,,1520187253481
A1F42D4L22K5ND:3N1FSUEFL50LSQC66JTO0RCGY394DR,window_resize,0,"[1024, 721]",1520187253481
A1F42D4L22K5ND:3N1FSUEFL50LSQC66JTO0RCGY394DR,window_resize,271,"[1024, 721]",1520187253752
A1F42D4L22K5ND:3N1FSUEFL50LSQC66JTO0RCGY394DR,window_resize,34805,"[1366, 677]",1520187288557
A1F42D4L22K5ND:3N1FSUEFL50LSQC66JTO0RCGY394DR,focus,178740,off,1520187467297
A1F42D4L22K5ND:3N1FSUEFL50LSQC66JTO0RCGY394DR,focus,8216,on,1520187475513
A1UKAS30R0MFI6:382M9COHEHFP1UKLHKVQJDSVXSXUEW,initialized,0,,1520186752350
A1UKAS30R0MFI6:382M9COHEHFP1UKLHKVQJDSVXSXUEW,window_resize,0,"[1024, 768]",1520186752350
A1UKAS30R0MFI6:382M9COHEHFP1UKLHKVQJDSVXSXUEW,window_resize,234,"[1024, 768]",1520186752584
A1UKAS30R0MFI6:382M9COHEHFP1UKLHKVQJDSVXSXUEW,window_resize,11930,"[1920, 989]",1520186764514
A1WPAJXO9G3B0F:32SCWG5HIH48WAJAUGDYXJDJ8DHP6A,initialized,0,,1520188382624
A1WPAJXO9G3B0F:32SCWG5HIH48WAJAUGDYXJDJ8DHP6A,window_resize,0,"[1024, 750]",1520188382624
A1WPAJXO9G3B0F:32SCWG5HIH48WAJAUGDYXJDJ8DHP6A,focus,80,on,1520188382704
A1WPAJXO9G3B0F:32SCWG5HIH48WAJAUGDYXJDJ8DHP6A,window_resize,196,"[1024, 750]",1520188382900
A1WPAJXO9G3B0F:32SCWG5HIH48WAJAUGDYXJDJ8DHP6A,window_resize,16063,"[1536, 764]",1520188398963
A20VKYV1BCNFFV:3DQQ64TANGL6QPYGLYQ2VDCWWFAWPI,initialized,0,,1520185959937
A20VKYV1BCNFFV:3DQQ64TANGL6QPYGLYQ2VDCWWFAWPI,window_resize,0,"[1024, 768]",1520185959937
A20VKYV1BCNFFV:3DQQ64TANGL6QPYGLYQ2VDCWWFAWPI,window_resize,292,"[1024, 768]",1520185960229
A247FJ235YHG9J:308XBLVESI4ZEZGK3ZYVDUZQNWIBRB,initialized,0,,1520191151528
A247FJ235YHG9J:308XBLVESI4ZEZGK3ZYVDUZQNWIBRB,window_resize,1,"[1024, 768]",1520191151529
A247FJ235YHG9J:308XBLVESI4ZEZGK3ZYVDUZQNWIBRB,window_resize,294,"[1024, 768]",1520191151823
A247FJ235YHG9J:308XBLVESI4ZEZGK3ZYVDUZQNWIBRB,focus,15518,off,1520191167341
A247FJ235YHG9J:308XBLVESI4ZEZGK3ZYVDUZQNWIBRB,focus,63600,on,1520191230941
A247FJ235YHG9J:308XBLVESI4ZEZGK3ZYVDUZQNWIBRB,focus,8218,off,1520191239159
A247FJ235YHG9J:308XBLVESI4ZEZGK3ZYVDUZQNWIBRB,focus,1799,on,1520191240958
A247FJ235YHG9J:308XBLVESI4ZEZGK3ZYVDUZQNWIBRB,focus,19558,off,1520191260516
A247FJ235YHG9J:308XBLVESI4ZEZGK3ZYVDUZQNWIBRB,focus,6600,on,1520191267116
A247FJ235YHG9J:308XBLVESI4ZEZGK3ZYVDUZQNWIBRB,focus,50507,off,1520191317623
A247FJ235YHG9J:308XBLVESI4ZEZGK3ZYVDUZQNWIBRB,focus,30735,on,1520191348358
A247FJ235YHG9J:308XBLVESI4ZEZGK3ZYVDUZQNWIBRB,focus,476275,off,1520191824633
A247FJ235YHG9J:308XBLVESI4ZEZGK3ZYVDUZQNWIBRB,focus,1773,on,1520191826406
A247FJ235YHG9J:308XBLVESI4ZEZGK3ZYVDUZQNWIBRB,focus,5280,off,1520191831686
