p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,key_press,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
"[{u'Q': 28, u'action': u'__TERM_ACTION__', u'Qs': {u'1': 20, u'9': 28, u'13': 12, u'5': 12}, u'state': [0, 12, 4, -20, 4, -4, 4, 12, -4, 12, 4, -20, 12, 4, 20, -12, -12], u'V': 28}]","[24730, 25603, 26411]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', 12, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 12, u'__', u'__', u'__', -4, u'__', u'__', u'__', 12, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 12, 4, u'__', u'__', -4, u'__', u'__', u'__', 12, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 12, 4, u'__', 4, -4, u'__', u'__', u'__', 12, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 12, 4, -20, 4, -4, u'__', u'__', u'__', 12, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 12, 4, -20, 4, -4, u'__', u'__', u'__', 12, 4, u'__', u'__', 4, u'__', u'__', u'__'], [0, 12, 4, -20, 4, -4, u'__', u'__', u'__', 12, 4, -20, u'__', 4, u'__', u'__', u'__'], [0, 12, 4, -20, 4, -4, u'__', u'__', u'__', 12, 4, -20, 12, 4, u'__', u'__', u'__'], [0, 12, 4, -20, 4, -4, u'__', u'__', u'__', 12, 4, -20, 12, 4, 20, u'__', u'__'], [0, 12, 4, -20, 4, -4, u'__', u'__', u'__', 12, 4, -20, 12, 4, 20, u'__', -12], [0, 12, 4, -20, 4, -4, u'__', u'__', u'__', 12, 4, -20, 12, 4, 20, -12, -12], [0, 12, 4, -20, 4, -4, 4, u'__', u'__', 12, 4, -20, 12, 4, 20, -12, -12], [0, 12, 4, -20, 4, -4, 4, 12, u'__', 12, 4, -20, 12, 4, 20, -12, -12], [0, 12, 4, -20, 4, -4, 4, 12, -4, 12, 4, -20, 12, 4, 20, -12, -12]]",,[0],[True],,"[9, 13, 5, 1, 2, 4, 3, 10, 11, 12, 14, 16, 15, 6, 7, 8, u'__TERM_ACTION__']","[9, 10, 12]",[False],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 13, 5, 1, 2, 4, 3, 10, 11, 12, 14, 16, 15, 6, 7, 8], u'time': [2578, 3289, 4370, 4930, 7121, 8250, 8946, 10706, 11273, 11929, 14643, 15402, 16082, 19003, 19626, 20145]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[24730, 358, 299]",27.84,341856,2.0,6.0,mouselab-mdp,,5
"[{u'Q': 12, u'action': u'__TERM_ACTION__', u'Qs': {u'1': -4, u'9': 12, u'13': 12, u'5': -4}, u'state': [0, 4, -4, -12, -4, 4, -12, 4, -12, -4, 12, -12, 4, 4, 12, -4, -12], u'V': 12}]","[79589, 80837, 81932]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, 12, u'__', u'__'], [0, 4, u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, 12, u'__', -12], [0, 4, u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, 12, -4, -12], [0, 4, u'__', u'__', -4, 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, 12, -4, -12], [0, 4, -4, u'__', -4, 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, 12, -4, -12], [0, 4, -4, -12, -4, 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, 12, -4, -12], [0, 4, -4, -12, -4, 4, -12, u'__', u'__', -4, u'__', u'__', u'__', 4, 12, -4, -12], [0, 4, -4, -12, -4, 4, -12, 4, u'__', -4, u'__', u'__', u'__', 4, 12, -4, -12], [0, 4, -4, -12, -4, 4, -12, 4, -12, -4, u'__', u'__', u'__', 4, 12, -4, -12], [0, 4, -4, -12, -4, 4, -12, 4, -12, -4, 12, u'__', u'__', 4, 12, -4, -12], [0, 4, -4, -12, -4, 4, -12, 4, -12, -4, 12, -12, u'__', 4, 12, -4, -12], [0, 4, -4, -12, -4, 4, -12, 4, -12, -4, 12, -12, 4, 4, 12, -4, -12]]",,[0],[False],,"[9, 13, 5, 1, 14, 16, 15, 4, 2, 3, 6, 7, 8, 10, 11, 12, u'__TERM_ACTION__']","[9, 10, 12]",[False],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 13, 5, 1, 14, 16, 15, 4, 2, 3, 6, 7, 8, 10, 11, 12], u'time': [44988, 46291, 46970, 47867, 49515, 50322, 50914, 52218, 53043, 53426, 57355, 57746, 58538, 59882, 60354, 60907]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[79589, 750, 579]",11.84,428687,3.0,11.0,mouselab-mdp,,5
"[{u'Q': 28, u'action': u'__TERM_ACTION__', u'Qs': {u'1': 20, u'9': 28, u'13': -4, u'5': 28}, u'state': [0, 12, 4, 4, -4, -4, u'__', u'__', u'__', 4, 4, -12, 20, -4, u'__', u'__', u'__'], u'V': 28}]","[18062, 18885, 19677]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__'], [0, 12, u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__'], [0, 12, 4, u'__', u'__', -4, u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__'], [0, 12, 4, u'__', -4, -4, u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__'], [0, 12, 4, 4, -4, -4, u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__'], [0, 12, 4, 4, -4, -4, u'__', u'__', u'__', 4, 4, u'__', u'__', -4, u'__', u'__', u'__'], [0, 12, 4, 4, -4, -4, u'__', u'__', u'__', 4, 4, -12, u'__', -4, u'__', u'__', u'__'], [0, 12, 4, 4, -4, -4, u'__', u'__', u'__', 4, 4, -12, 20, -4, u'__', u'__', u'__']]",,[0],[True],,"[9, 1, 13, 5, 2, 4, 3, 10, 11, 12, u'__TERM_ACTION__']","[9, 10, 12]",[False],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 1, 13, 5, 2, 4, 3, 10, 11, 12], u'time': [2964, 3852, 4554, 5164, 6051, 8379, 9427, 13371, 14083, 14995]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18061, 302, 278]",27.9,478823,4.0,5.0,mouselab-mdp,,5
"[{u'Q': 36, u'action': u'__TERM_ACTION__', u'Qs': {u'1': 28, u'9': 36, u'13': -4, u'5': 20}, u'state': [0, 20, 4, 4, -4, 4, u'__', u'__', u'__', 20, 4, -4, 12, -12, u'__', u'__', u'__'], u'V': 36}]","[12184, 12952, 13704]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, 20, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, 20, u'__', u'__', u'__', 4, u'__', u'__', u'__', 20, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, 20, 4, u'__', u'__', 4, u'__', u'__', u'__', 20, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, 20, 4, u'__', -4, 4, u'__', u'__', u'__', 20, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, 20, 4, 4, -4, 4, u'__', u'__', u'__', 20, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, 20, 4, 4, -4, 4, u'__', u'__', u'__', 20, 4, u'__', u'__', -12, u'__', u'__', u'__'], [0, 20, 4, 4, -4, 4, u'__', u'__', u'__', 20, 4, u'__', 12, -12, u'__', u'__', u'__'], [0, 20, 4, 4, -4, 4, u'__', u'__', u'__', 20, 4, -4, 12, -12, u'__', u'__', u'__']]",,[0],[False],,"[9, 13, 1, 5, 2, 4, 3, 10, 12, 11, u'__TERM_ACTION__']","[9, 10, 12]",[False],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 13, 1, 5, 2, 4, 3, 10, 12, 11], u'time': [2140, 2989, 4180, 5717, 6717, 7332, 7964, 9038, 9509, 10269]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12184, 248, 234]",35.9,544368,5.0,2.0,mouselab-mdp,,5
"[{u'Q': 4, u'action': u'__TERM_ACTION__', u'Qs': {u'1': -4, u'9': 4, u'13': 4, u'5': -28}, u'state': [0, -4, 4, -20, -4, -12, -12, -12, -4, -4, 4, -4, 4, -12, 12, -20, 4], u'V': 4}]","[25528, 26271, 27023]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', -4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', -4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', -4, 4, u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', -4, 4, -4, u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', -4, 4, -4, 4, -12, u'__', u'__', u'__'], [0, -4, 4, u'__', u'__', -12, u'__', u'__', u'__', -4, 4, -4, 4, -12, u'__', u'__', u'__'], [0, -4, 4, u'__', -4, -12, u'__', u'__', u'__', -4, 4, -4, 4, -12, u'__', u'__', u'__'], [0, -4, 4, -20, -4, -12, u'__', u'__', u'__', -4, 4, -4, 4, -12, u'__', u'__', u'__'], [0, -4, 4, -20, -4, -12, u'__', u'__', u'__', -4, 4, -4, 4, -12, 12, u'__', u'__'], [0, -4, 4, -20, -4, -12, u'__', u'__', u'__', -4, 4, -4, 4, -12, 12, u'__', 4], [0, -4, 4, -20, -4, -12, u'__', u'__', u'__', -4, 4, -4, 4, -12, 12, -20, 4], [0, -4, 4, -20, -4, -12, u'__', u'__', -4, -4, 4, -4, 4, -12, 12, -20, 4], [0, -4, 4, -20, -4, -12, -12, u'__', -4, -4, 4, -4, 4, -12, 12, -20, 4], [0, -4, 4, -20, -4, -12, -12, -12, -4, -4, 4, -4, 4, -12, 12, -20, 4]]",,[0],[True],,"[9, 13, 5, 1, 10, 11, 12, 2, 4, 3, 14, 16, 15, 8, 6, 7, u'__TERM_ACTION__']","[9, 10, 12]",[False],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 13, 5, 1, 10, 11, 12, 2, 4, 3, 14, 16, 15, 8, 6, 7], u'time': [2342, 3293, 4404, 4980, 7396, 7980, 8470, 9820, 10340, 10981, 14164, 14548, 15276, 16516, 17372, 17733]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[25528, 222, 242]",3.84,596303,6.0,0.0,mouselab-mdp,,5
"[{u'Q': 12, u'action': u'__TERM_ACTION__', u'Qs': {u'1': 44, u'9': 12, u'13': -4, u'5': -20}, u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 44}]","[2048, 29190, 32062]","[u'2', u'2', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[18],[True],,[u'__TERM_ACTION__'],"[9, 10, 11]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2047, 8626, 2340]",12.0,732862,7.0,13.0,mouselab-mdp,,5
"[{u'Q': 36, u'action': u'__TERM_ACTION__', u'Qs': {u'1': -12, u'9': 12, u'13': -4, u'5': 36}, u'state': [0, -4, u'__', u'__', u'__', 12, 20, -4, 4, 12, u'__', u'__', u'__', -12, u'__', u'__', u'__'], u'V': 36}]","[10168, 11087, 12047]","[u'1', u'1', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 12, u'__', u'__', u'__', 12, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 12, 20, u'__', u'__', 12, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 12, 20, -4, u'__', 12, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 12, 20, -4, 4, 12, u'__', u'__', u'__', -12, u'__', u'__', u'__']]",,[0],[True],,"[9, 13, 1, 5, 6, 7, 8, u'__TERM_ACTION__']","[5, 6, 8]",[False],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 13, 1, 5, 6, 7, 8], u'time': [1485, 2405, 3021, 3541, 4541, 5285, 5997]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10168, 404, 447]",35.93,782749,8.0,1.0,mouselab-mdp,,5
"[{u'Q': 28, u'action': u'__TERM_ACTION__', u'Qs': {u'1': 4, u'9': 28, u'13': 4, u'5': -36}, u'state': [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', 4, 4, -4, 20, 4, -4, u'__', u'__'], u'V': 28}]","[13188, 13972, 14772]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', 4, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', 4, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', 4, u'__', u'__', u'__', 4, -4, u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', 4, 4, u'__', u'__', 4, -4, u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', 4, 4, -4, u'__', 4, -4, u'__', u'__'], [0, -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', 4, 4, -4, 20, 4, -4, u'__', u'__']]",,[0],[True],,"[9, 5, 13, 1, 14, 10, 11, 12, u'__TERM_ACTION__']","[9, 10, 12]",[False],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 5, 13, 1, 14, 10, 11, 12], u'time': [1564, 2594, 3561, 4219, 5459, 6812, 7610, 8329]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13188, 277, 294]",27.92,840588,9.0,10.0,mouselab-mdp,,5
"[{u'Q': 28, u'action': u'__TERM_ACTION__', u'Qs': {u'1': 20, u'9': -44, u'13': 28, u'5': 20}, u'state': [0, 12, u'__', u'__', u'__', 4, 12, 4, -12, -20, u'__', u'__', u'__', 12, 4, 4, 12], u'V': 28}]","[13811, 14722, 15675]","[u'3', u'3', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -20, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -20, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -20, u'__', u'__', u'__', 12, u'__', u'__', u'__'], [0, 12, u'__', u'__', u'__', 4, u'__', u'__', u'__', -20, u'__', u'__', u'__', 12, u'__', u'__', u'__'], [0, 12, u'__', u'__', u'__', 4, u'__', u'__', u'__', -20, u'__', u'__', u'__', 12, 4, u'__', u'__'], [0, 12, u'__', u'__', u'__', 4, u'__', u'__', u'__', -20, u'__', u'__', u'__', 12, 4, u'__', 12], [0, 12, u'__', u'__', u'__', 4, u'__', u'__', u'__', -20, u'__', u'__', u'__', 12, 4, 4, 12], [0, 12, u'__', u'__', u'__', 4, 12, u'__', u'__', -20, u'__', u'__', u'__', 12, 4, 4, 12], [0, 12, u'__', u'__', u'__', 4, 12, 4, u'__', -20, u'__', u'__', u'__', 12, 4, 4, 12], [0, 12, u'__', u'__', u'__', 4, 12, 4, -12, -20, u'__', u'__', u'__', 12, 4, 4, 12]]",,[0],[False],,"[9, 1, 13, 5, 14, 16, 15, 6, 7, 8, u'__TERM_ACTION__']","[13, 14, 16]",[False],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 1, 13, 5, 14, 16, 15, 6, 7, 8], u'time': [1445, 2626, 3316, 3922, 4746, 5308, 6961, 9761, 10352, 11073]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13811, 400, 436]",27.9,891059,10.0,7.0,mouselab-mdp,,5
,"[24803, 25618, 26378]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', 12, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', 4, u'__', u'__', u'__', 12, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', 4, u'__', u'__', u'__', 12, -4, u'__', u'__', 4, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', 4, u'__', u'__', u'__', 12, -4, 12, u'__', 4, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', 4, u'__', u'__', u'__', 12, -4, 12, 4, 4, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', 4, u'__', u'__', u'__', 12, -4, 12, 4, 4, -12, u'__', u'__'], [0, -12, u'__', u'__', u'__', 4, -20, u'__', u'__', 12, -4, 12, 4, 4, -12, u'__', u'__'], [0, -12, u'__', u'__', u'__', 4, -20, u'__', u'__', 12, -4, 12, 4, 4, -12, u'__', -12], [0, -12, u'__', u'__', u'__', 4, -20, u'__', u'__', 12, -4, 12, 4, 4, -12, -12, -12], [0, -12, u'__', u'__', u'__', 4, -20, u'__', -4, 12, -4, 12, 4, 4, -12, -12, -12], [0, -12, u'__', u'__', u'__', 4, -20, 12, -4, 12, -4, 12, 4, 4, -12, -12, -12], [0, -12, -4, u'__', u'__', 4, -20, 12, -4, 12, -4, 12, 4, 4, -12, -12, -12]]",,[],[],,"[13, 9, 5, 1, 10, 11, 12, 14, 6, 16, 15, 8, 7, 2, u'__TERM_ACTION__']","[9, 10, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [13, 9, 5, 1, 10, 11, 12, 14, 6, 16, 15, 8, 7, 2], u'time': [3793, 4624, 5744, 6403, 7592, 8256, 8968, 11019, 12506, 16643, 17424, 18752, 19624, 21768]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[24803, 305, 249]",11.86,948227,11.0,8.0,mouselab-mdp,,5
,"[14114, 14945, 15665]","[u'1', u'1', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, -4, u'__', u'__', u'__', u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, -4, u'__', u'__', u'__', u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, -4, u'__', u'__', -20, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 12, u'__', u'__', u'__', 12, -4, u'__', u'__', -20, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 12, 12, u'__', u'__', 12, -4, u'__', u'__', -20, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 12, 12, -4, u'__', 12, -4, u'__', u'__', -20, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 12, 12, -4, 4, 12, -4, u'__', u'__', -20, u'__', u'__', u'__']]",,[],[],,"[9, 10, 1, 13, 5, 6, 7, 8, u'__TERM_ACTION__']","[5, 6, 8]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 10, 1, 13, 5, 6, 7, 8], u'time': [2394, 4063, 5654, 6638, 7225, 8577, 9951, 10618]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14114, 316, 204]",27.92,995947,12.0,14.0,mouselab-mdp,,5
