,pid,info_cost,PR_type,message,trial_index,trial_id,delays,score,n_click,clicks,click_times,path,action_times
98,8,1.0,featureBased,full,3,12.0,[5],23.0,13,"[12, 11, 16, 15, 4, 3, 7, 8, 5, 6, 1, 13, 9]","[1563, 2563, 3396, 4190, 5029, 5890, 6784, 7566, 9230, 10132, 11641, 12380, 12977]","[1, 10, 11]","[14238, 20203, 21194]"
99,8,1.0,featureBased,full,4,14.0,[10],14.0,14,"[9, 5, 1, 13, 12, 11, 7, 8, 10, 6, 4, 3, 16, 15]","[596, 1406, 2234, 2885, 4928, 5775, 8531, 9189, 11771, 12785, 19943, 20605, 22271, 22951]","[1, 6, 8]","[25081, 36017, 36810]"
100,8,1.0,featureBased,full,5,2.0,[3],27.0,9,"[5, 9, 13, 1, 4, 3, 11, 12, 10]","[1380, 2075, 2833, 3415, 4919, 5644, 7587, 8298, 11784]","[1, 10, 12]","[12740, 16789, 17754]"
101,8,1.0,featureBased,full,6,1.0,[3],28.0,8,"[9, 5, 1, 13, 12, 11, 7, 8]","[610, 1235, 1860, 2378, 4039, 4966, 6025, 6650]","[1, 6, 8]","[7997, 12081, 12958]"
102,8,1.0,featureBased,full,7,7.0,[3],19.0,9,"[5, 9, 13, 1, 8, 3, 15, 16, 4]","[969, 1659, 2400, 3056, 7762, 10397, 12345, 14407, 15440]","[1, 14, 16]","[16659, 20690, 21419]"
103,8,1.0,featureBased,full,8,10.0,[3],20.0,8,"[5, 9, 13, 1, 11, 12, 15, 16]","[1052, 1750, 2472, 3034, 4520, 6078, 7586, 8183]","[1, 10, 12]","[9106, 13108, 14223]"
104,8,1.0,featureBased,full,9,9.0,[1],-4.0,8,"[9, 5, 1, 13, 12, 11, 7, 8]","[1055, 1735, 2691, 3474, 4271, 5097, 6519, 7323]","[1, 6, 8]","[7920, 8886, 9617]"
105,8,1.0,featureBased,full,10,0.0,[1],-4.0,8,"[5, 9, 13, 1, 12, 11, 4, 3]","[934, 1592, 2187, 2836, 4868, 5806, 7164, 7949]","[1, 10, 12]","[11157, 12273, 13062]"
106,8,1.0,featureBased,full,11,3.0,[],-12.0,8,"[9, 5, 1, 13, 11, 12, 4, 3]","[932, 1580, 2222, 2826, 3892, 4574, 6241, 7123]","[1, 10, 12]","[8360, 9209, 10062]"
107,8,1.0,featureBased,full,12,4.0,[],20.0,8,"[9, 5, 1, 13, 16, 15, 8, 7]","[702, 1439, 2687, 3597, 4781, 5531, 6501, 7037]","[1, 6, 7]","[7779, 8884, 9815]"
108,8,1.0,featureBased,full,13,11.0,[],-14.0,10,"[5, 9, 13, 1, 4, 3, 7, 8, 16, 15]","[769, 1412, 2179, 2904, 4802, 5585, 6531, 7315, 8349, 9051]","[1, 6, 7]","[10515, 11566, 12536]"
109,8,1.0,featureBased,full,14,5.0,[],13.0,7,"[5, 9, 1, 4, 3, 16, 15]","[675, 1390, 3110, 5985, 6846, 11722, 12325]","[1, 2, 3]","[13372, 14406, 15297]"
110,8,1.0,featureBased,full,15,6.0,[],18.0,10,"[5, 9, 1, 4, 3, 11, 12, 13, 16, 15]","[716, 1364, 2666, 4584, 6475, 8098, 8833, 10170, 12559, 13382]","[1, 10, 12]","[14084, 14946, 15773]"
111,8,1.0,featureBased,full,16,8.0,[],14.0,6,"[9, 1, 5, 13, 12, 11]","[970, 2384, 3449, 4285, 5479, 6194]","[1, 10, 11]","[6955, 7982, 8936]"
112,10,1.0001,objectLevel,full,1,1.0,[0],29.0,7,"[13, 9, 5, 1, 6, 10, 7]","[5856, 8615, 10096, 10930, 13016, 14806, 21422]","[1, 6, 8]","[22598, 24691, 25746]"
113,10,1.0001,objectLevel,full,2,2.0,[0],28.0,8,"[9, 1, 2, 10, 3, 11, 4, 12]","[4769, 6515, 9487, 10353, 11847, 12756, 17544, 18484]","[1, 10, 12]","[19740, 21387, 22819]"
114,10,1.0001,objectLevel,full,3,12.0,[0],30.0,6,"[9, 13, 1, 5, 12, 11]","[1745, 2992, 3963, 4521, 7018, 8138]","[1, 10, 11]","[9256, 10181, 11070]"
115,10,1.0001,objectLevel,full,4,11.0,[0],7.0,5,"[9, 5, 1, 14, 16]","[1814, 2459, 3038, 7631, 8278]","[1, 14, 15]","[9902, 10954, 11691]"
